DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011
1150401;1;2;1;10;2;2;1;5;1963;46;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ;50;9;50;177,176162425354
1150402;1;1;1;10;1;1;1;8;1957;51;1;2;1; ; ;2;1;98;2;1;2; ;6;8;5;50;19;50;191,613697370036
1150402;1;2;1;10;2;2;1;10;1957;51;2;2;1; ; ;1;2;295000;2;1;2; ;6;9;5;50;20;50;191,613697370036
1150403;1;1;1;10;1;2;1;11;1983;25;1;4;2;1;12; ; ; ;2;1;2; ;4;6; ;50;6;50;198,779982073575
1150403;1;2;1;10;1;1;1;1;2000;9;3; ;2;1;12; ; ; ;2;1;1;1;3;2; ;50;2;50;198,779982073575
1150403;1;3;1;10;1;1;1;8;2001;7;3; ;2;1;12; ; ; ;2;1;2; ;3;2; ;50;2;50;198,779982073575
1150403;1;4;1;10;1;1;1;10;2002;6;3; ;2;1;12; ; ; ;2;1;2; ;3;1; ;50;1;50;198,779982073575
1150405;1;1;1;10;1;1;1;5;1964;45;1;3;1; ; ;1;1;32000;2;1;2; ;3;5; ;50;5;50;185,827689655067
1150405;1;2;1;10;2;2;1;4;1969;40;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;50;11;50;185,827689655067
1150405;1;3;1;10;2;2;1;5;2002;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;50;1;50;185,827689655067
1150407;1;1;1;10;1;2;1;6;1942;67;1;4;1; ; ;1;2;98;2;1;2; ;5;11;2;50;11;50;172,732959219181
1150407;1;2;1;10;2;2;1;6;1972;37;3;6;2;1;12; ; ; ;2;1;2; ;5;11;2;50;11;50;172,732959219181
1150407;1;3;1;10;3;1;1;4;1982;27;3;6;2;1;12; ; ; ;2;1;2; ;6;5;4;50;16;50;172,732959219181
1150408;1;1;1;10;1;1;1;9;1960;48;1;3;1; ; ;3; ; ;2;1;2; ;4;7; ;50;7;50;188,261047694113
1150408;1;2;1;10;2;2;1;4;1966;43;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;50;11;50;188,261047694113
1150408;1;3;1;10;1;2;1;12;1992;16;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;50;10;50;188,261047694113
1150408;1;4;1;10;1;2;1;5;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;50;8;50;188,261047694113
1150408;1;5;1;10;1;1;1;2;1997;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;50;6;50;188,261047694113
1150408;2;1;2;10;1;1;1;5;1975;34;1;3;1; ; ;1;1;40000;2;1;2; ;5;11;2;50;11;50;188,261047694113
1150408;2;2;2;10;2;2;1;6;1979;29;2;3;1; ; ;1;5; ;2;1;1;1;6;4;2;50;15;50;188,261047694113
1150408;2;3;2;10;2;2;1;2;1997;12;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;50;6;50;188,261047694113
1150408;2;4;2;10;2;1;1;2;2000;9;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ;50;3;50;188,261047694113
1150408;2;5;2;10;2;2;1;10;2002;6;3; ;1; ; ;1;5; ;2;1;1;1;3;0; ;50;0;50;188,261047694113
1150409;1;1;1;10;1;1;1;9;1969;39;1;2;1; ; ;1;1;98;2;1;2; ;4;8; ;50;8;50;184,069717150526
1150409;1;2;1;10;2;2;1;12;1962;46;2;2;1; ; ;1;3;62000;2;1;2; ;5;11;2;50;11;50;184,069717150526
1150409;1;3;1;10;2;2;1;2;1996;13;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;50;7;50;184,069717150526
1150410;1;1;1;10;1;2;1;2;1918;91;1;5;1; ; ;1;5; ;2;2;2; ;1;0; ;50;0;50;139,414686123643
1150410;1;2;1;10;2;2;1;6;1952;57;3;3;1; ; ;1;5; ;2;1;2; ;5;11;2;50;11;50;139,414686123643
1150410;1;3;1;10;3;1;1;4;1948;61;5;3;1; ; ;1;5; ;2;1;2; ;6;3;2;50;14;50;139,414686123643
1150410;1;4;1;10;4;2;1;6;1977;32;4;6;1; ; ;1;3;62000;2;1;2; ;6;5;4;50;16;50;139,414686123643
1150411;1;1;1;10;1;2;1;10;1972;36;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;50;11;50;195,381718451631
1150411;1;2;1;10;1;2;1;12;1991;17;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;50;9;50;195,381718451631
1150411;1;3;1;10;1;1;1;11;1993;15;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;50;6;50;195,381718451631
1150411;1;4;1;10;1;2;1;7;1995;13;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;50;5;50;195,381718451631
1150411;1;5;1;10;1;1;1;9;1997;11;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;50;3;50;195,381718451631
1150411;1;6;1;10;1;1;1;4;2000;9;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;50;1;50;195,381718451631
1150412;1;1;1;10;1;1;1;4;1987;22;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2;50;11;50;205,590364036669
1150413;1;1;1;10;1;1;1;4;1963;46;1;2;1; ; ;2;2;50000;2;1;2; ;4;9; ;50;9;50;170,963337298293
1150413;1;2;1;10;2;2;1;8;1959;49;2;2;1; ; ;2;5; ;2;1;2; ;3;5; ;50;5;50;170,963337298293
1150413;1;3;1;10;3;2;1;5;1990;19;3;6;1; ; ;2;5; ;2;1;2; ;5;11;2;50;11;50;170,963337298293
1150413;1;4;1;10;1;2;1;11;1995;13;3;6;1; ; ;2;5; ;2;1;1;2;4;8; ;50;8;50;170,963337298293
1150413;1;5;1;10;5;2;1;8;1954;54;9;4;1; ; ;2;5; ;2;1;2; ;3;4; ;50;4;50;170,963337298293
1150414;1;1;1;10;1;1;1;6;1981;28;1;2;2;1;2; ; ; ;2;1;2; ;5;11;2;50;11;50;194,852974026602
1150414;1;2;1;10;2;2;1;10;1986;22;2;2;1; ; ;1;3;63000;2;1;2; ;5;11;2;50;11;50;194,852974026602
1150414;1;3;1;10;2;1;1;5;2008;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;50; ;50;194,852974026602
1150415;1;1;1;10;1;2;1;9;1957;51;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;50;2;50;215,685383682363
1150415;1;2;1;10;2;1;1;5;1962;47;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ;50;7;50;215,685383682363
1150415;1;3;1;10;1;1;1;12;1990;18;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;50;11;50;215,685383682363
1150415;1;4;1;10;1;2;1;2;1992;17;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;50;10;50;215,685383682363
1150415;1;5;1;10;1;1;1;2;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;50;7;50;215,685383682363
1150415;1;6;1;10;6;1;1;3;1989;20;3;2;1; ; ;3; ; ;2;1;2; ;5;11;2;50;11;50;215,685383682363
1150415;1;7;1;10;7;2;1;1;1990;19;5;2;1; ; ;3; ; ;2;1;2; ;5;11;2;50;11;50;215,685383682363
1150415;1;8;1;10;7;2;1;6;2007;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;50; ;50;215,685383682363
1150415;1;9;1;10;7;2;1;11;2008;0;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;50; ;50;215,685383682363
1150416;1;1;1;10;1;1;1;10;1949;59;1;3;1; ; ;1;3;62300;2;1;2; ;5;11;2;50;11;50;156,313843687712
1150416;1;2;1;10;2;2;1;5;1954;55;2;3;1; ; ;1;2;280000;2;1;2; ;5;11;2;50;11;50;156,313843687712
1150416;1;3;1;10;3;2;1;5;1987;22;3;6;1; ; ;1;5; ;2;1;1;1;6;4;2;50;15;50;156,313843687712
1150417;1;1;1;10;1;2;1;9;1955;53;1;4;1; ; ;1;1;19000;2;1;2; ;5;11;2;50;11;50;184,069717150526
1150417;1;2;1;10;2;1;1;1;1982;27;3;2;2;1;12; ; ; ;2;1;1;2;6;1;2;50;12;50;184,069717150526
1150417;1;3;1;10;3;2;1;11;1984;24;5;2;1; ; ;1;2;148000;2;1;1;2;6;4;2;50;15;50;184,069717150526
1150418;1;1;1;10;1;2;1;6;1968;41;1;5;1; ; ;1;1;173000;2;1;2; ;6;6;5;50;17;50;152,664656762725
1150418;1;2;1;10;1;2;1;10;2001;7;3; ;1; ; ;1;5; ;1;1;1;2;3;1; ;50;1;50;152,664656762725
1150418;1;3;1;10;1;2;1;7;2004;4;3; ;1; ; ;1;5; ;1;1;1;2;2;0; ;50;0;50;152,664656762725
1150418;1;4;1;10;4;2;1;7;1953;55;6;3;1; ; ;1;3;62300;2;1;2; ;5;10;1;50;10;50;152,664656762725
1150419;1;1;1;10;1;2;1;4;1955;54;1;5;1; ; ;2;1;80000;2;1;2; ;6;9;5;50;20;50;191,613697370036
1150419;1;2;1;10;2;1;1;10;1983;25;3;6;1; ; ;1;1;62300;2;1;2; ;5;11;2;50;11;50;191,613697370036
1150420;1;1;1;10;1;1;1;2;1946;63;1;3;1; ; ;1;1;62300;2;1;2; ;4;6; ;50;6;50;172,354110933739
1150420;1;2;1;10;2;2;1;8;1948;60;2;3;1; ; ;1;5; ;2;1;2; ;4;7; ;50;7;50;172,354110933739
1150420;1;3;1;10;3;1;1;9;1966;42;3;6;2;2; ; ; ; ;2;1;2; ;4;6; ;50;6;50;172,354110933739
1150421;1;1;1;10;1;1;1;2;1950;59;1;4;1; ; ;1;1;23000;2;1;2; ;3;5; ;50;5;50;182,738562058077
1150423;1;1;1;10;1;2;1;7;1942;66;1;6;1; ; ;1;2;214000;2;1;2; ;6;3;3;50;14;50;163,857823907221
1150423;1;2;1;10;2;1;1;1;1921;88;5;6;1; ; ;1;5; ;2;1;2; ;3;5; ;50;5;50;163,857823907221
1150424;1;1;1;10;1;1;1;1;1984;25;1;1;2;2; ; ; ; ;2;1;2; ;4;9; ;50;9;50;218,965965917168
1150424;1;2;1;10;2;2;1;11;1980;28;2;1;1; ; ;1;3;62100;2;1;2; ;4;9; ;50;9;50;218,965965917168
1150424;1;3;1;10;2;1;1;5;1996;13;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;50;5;50;218,965965917168
1150424;1;4;1;10;2;1;1;4;2004;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;50;0;50;218,965965917168
1150424;1;5;1;10;2;1;1;4;2008;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;50; ;50;218,965965917168
1150425;1;1;1;10;1;2;1;11;1973;35;1;3;1; ; ;2;5; ;2;1;2; ;5;11;2;50;11;50;180,794287367361
1150425;1;2;1;10;1;2;1;11;1992;16;3;6;1; ; ;2;5; ;2;1;1;1;5;10;1;50;10;50;180,794287367361
1150425;1;3;1;10;1;1;1;2;1999;10;3;6;1; ; ;2;6; ;2;1;1;1;3;4; ;50;4;50;180,794287367361
1150426;1;1;1;10;1;1;1;5;1971;38;1;3;1; ; ;2;1;42000;2;1;2; ;5;11;2;50;11;50;196,834554613388
1150426;1;2;1;10;2;2;1;7;1982;26;2;3;1; ; ;1;5; ;2;1;1;2;6;4;2;50;15;50;196,834554613388
1150426;1;3;1;10;2;1;1;12;2006;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;50; ;50;196,834554613388
1150427;1;1;1;10;1;1;1;12;1970;38;1;3;1; ; ;1;1;45000;2;1;2; ;6;3;3;50;14;50;202,738243715495
1150427;1;2;1;10;2;2;1;7;1979;29;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;50;11;50;202,738243715495
1150427;1;3;1;10;2;2;1;7;2007;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;50; ;50;202,738243715495
1150427;1;4;1;10;4;1;1;11;1984;24;5;6;2;1;18; ; ; ;2;1;1;1;6;2;2;50;13;50;202,738243715495
1150428;1;1;1;10;1;2;1;9;1944;64;1;4;1; ; ;3; ; ;1;1;2; ;3;1; ;52;1;52;136,61470778312
1150428;1;2;1;10;2;1;1;1;1989;20;3;6;1; ; ;1;1;19750;2;1;2; ;5;11;2;52;11;52;136,61470778312
1150428;1;3;1;10;3;2;1;1;1950;59;5;6;1; ; ;3; ; ;1;1;1;2;4;8; ;52;8;52;136,61470778312
1150429;1;1;1;10;1;2;1;10;1975;33;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ;52;5;52;122,13939384724
1150429;1;2;1;10;1;2;1;8;2007;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;52; ;52;122,13939384724
1150429;1;3;1;10;3;2;1;5;1968;41;9;4;1; ; ;3; ; ;1;1;2; ;3;4; ;52;4;52;122,13939384724
1150429;1;4;1;10;3;2;1;10;1991;17;9;6;1; ; ;3; ; ;2;1;1;1;4;7; ;52;7;52;122,13939384724
1150429;1;5;1;10;3;2;1;4;1994;15;9;6;1; ; ;3; ; ;2;1;1;1;4;8; ;52;8;52;122,13939384724
1150429;1;6;1;10;3;1;1;3;1996;13;9;6;1; ; ;3; ; ;2;1;1;1;4;0; ;52;5;52;122,13939384724
1150430;1;1;1;10;1;2;1;2;1963;46;1;6;1; ; ;1;1;19750;1;1;2; ;5;11;2;52;11;52;118,849450056847
1150430;1;2;1;10;1;1;1;1;1995;14;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;52;7;52;118,849450056847
1150431;1;1;1;10;1;2;1;12;1939;69;1;5;1; ; ;1;2;63000;2;1;2; ;3;1; ;52;1;52;115,464307985605
1150431;1;2;1;10;2;2;1;4;1963;46;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;52;5;52;115,464307985605
1150431;1;3;1;10;3;2;1;6;1967;42;3;6;1; ; ;1;1;36000;2;1;2; ;4;8; ;52;8;52;115,464307985605
1150431;1;4;1;10;1;1;1;9;1972;36;3;6;1; ; ;1;5; ;2;1;2; ;4;6; ;52;6;52;115,464307985605
1150431;2;1;2;10;1;2;1;5;1987;22;1;6;1; ; ;1;3;63000;2;1;2; ;5;11;2;52;11;52;115,464307985605
1150431;2;2;2;10;1;2;1;6;2006;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;52;0;52;115,464307985605
1150432;1;1;1;10;1;2;1;4;1969;40;1;6;1; ; ;3; ; ;1;1;2; ;6;3;3;52;14;52;158,310745261327
1150432;1;2;1;10;1;2;1;9;2000;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;52;2;52;158,310745261327
1150432;1;3;1;10;3;2;1;12;1961;47;5;6;1; ; ;3; ; ;2;1;2; ;5;11;2;52;11;52;158,310745261327
1150432;1;4;1;10;3;1;1;7;2002;6;5; ;1; ; ;3; ; ;2;1;1;1;3;1; ;52;1;52;158,310745261327
1150433;1;1;1;10;1;1;1;10;1949;59;1;3;1; ; ;1;2;63000;2;1;2; ;4;6; ;52;6;52;184,823447506943
1150433;1;2;1;10;2;2;1;11;1959;49;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;52;5;52;184,823447506943
1150433;1;3;1;10;3;1;1;11;1984;24;3;6;1; ; ;1;1;19750;2;1;1;2;6;4;3;52;15;52;184,823447506943
1150433;1;4;1;10;2;2;1;12;2002;6;3; ;1; ; ;1;5; ;2;1;1;2;3;0; ;52;0;52;184,823447506943
1150434;1;1;1;10;1;1;1;4;1984;25;1;6;2;1;12; ; ; ;2;1;2; ;6;5;4;52;16;52;180,181787104762
1150435;1;1;1;10;1;1;1;1;1960;49;1;3;1; ; ;1;1;19750;2;1;2; ;5;11;2;52;11;52;84,0854018932833
1150435;1;2;1;10;2;2;1;12;1959;49;2;3;1; ; ;1;1;19750;2;1;2; ;4;9; ;52;9;52;84,0854018932833
1150435;1;3;1;10;3;1;1;4;1990;19;3;6;1; ; ;1;5; ;2;1;1;1;6;2;2;52;13;52;84,0854018932833
1150435;1;4;1;10;4;2;1;9;1969;39;5;6;1; ; ;1;1;19800;2;1;2; ;5;11;2;52;11;52;84,0854018932833
1150436;1;1;1;10;1;2;1;12;1946;62;1;4;1; ; ;1;2;112800;2;1;2; ;5;11;2;52;11;52;95,4951459241281
1150436;1;2;1;10;2;2;1;4;1980;29;3;6;1; ; ;1;3;62300;2;1;1;2;6;4;2;52;15;52;95,4951459241281
1150438;1;1;1;10;1;2;1;1;1950;59;1;6;1; ; ;1;3;62300;2;1;2; ;6;7;4;52;18;52;146,828473207062
1150439;1;1;1;10;1;1;1;1;1947;62;1;3;1; ; ;2;2;540000;2;1;2; ;6;7;5;52;18;52;157,959321280406
1150439;1;2;1;10;2;2;1;12;1948;60;2;3;1; ; ;2;1;80000;2;1;2; ;6;7;5;52;18;52;157,959321280406
1150440;1;1;1;10;1;2;1;10;1944;64;1;5;1; ; ;1;5; ;2;1;2; ;4;7; ;52;7;52;189,350215672112
1150440;1;2;1;10;1;1;1;3;1999;10;4;6;1; ; ;1;5; ;2;1;1;2;3;3; ;52;3;52;189,350215672112
1150441;1;1;1;10;1;1;1;2;1986;23;1;6;1; ; ;2;1;45000;2;1;2; ;5;11;2;52;11;52;170,18277733978
1150442;1;1;1;10;1;2;1;4;1945;64;1;4;1; ; ;1;3;62300;2;1;2; ;3;5; ;52;5;52;189,2402765204
1150442;1;2;1;10;2;2;1;6;1990;19;3;6;1; ; ;1;5; ;2;1;1;1;6;1;2;52;12;52;189,2402765204
1150442;1;3;1;10;2;1;1;11;2007;1;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;52; ;52;189,2402765204
1150443;1;1;1;10;1;1;1;9;1951;57;1;3;1; ; ;1;2;250000;2;1;2; ;5;11;2;52;11;52;159,690115958338
1150443;1;2;1;10;2;2;1;3;1959;50;2;3;1; ; ;1;5; ;2;1;2; ;4;9; ;52;9;52;159,690115958338
1150443;1;3;1;10;3;1;1;6;1976;33;3;6;1; ; ;1;1;80000;2;1;2; ;6;6;5;52;17;52;159,690115958338
1150443;1;4;1;10;4;1;1;11;1985;23;3;6;1; ; ;1;5; ;2;1;1;2;6;6;2;52;17;52;159,690115958338
1150443;1;5;1;10;1;1;1;3;1993;16;3;6;1; ; ;1;5; ;2;1;1;2;5;10;1;52;10;52;159,690115958338
1150443;2;1;2;10;1;1;1;6;1984;24;1;6;1; ; ;3; ; ;2;1;1;2;6;3;2;52;14;52;159,690115958338
1150444;1;1;1;10;1;1;1;1;1953;56;1;3;1; ; ;1;1;72000;2;1;2; ;6;7;5;52;18;52;143,120836838967
1150444;1;2;1;10;2;2;1;9;1955;53;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;52;11;52;143,120836838967
1150444;1;3;1;10;3;1;1;4;1990;19;3;6;1; ; ;1;5; ;2;1;1;2;6;0;2;52;11;52;143,120836838967
1150444;1;4;1;10;2;1;1;10;1995;13;3;6;1; ; ;1;5; ;2;1;1;2;4;7; ;52;7;52;143,120836838967
1150444;1;5;1;10;2;1;1;10;1995;13;3;6;1; ; ;1;5; ;2;1;1;2;4;7; ;52;7;52;143,120836838967
1150445;1;1;1;10;1;2;1;8;1960;48;1;6;1; ; ;1;1;42000;2;1;2; ;6;1;2;52;12;52;81,8062539926959
1150445;1;2;1;10;1;1;1;6;1996;13;3;6;1; ; ;1;5; ;2;1;1;2;4;7; ;52;7;52;81,8062539926959
1150445;1;3;1;10;1;2;1;10;1933;75;5;5;1; ; ;1;5; ;2;1;2; ;4;7; ;52;7;52;81,8062539926959
1150445;1;4;1;10;4;2;1;4;1962;47;5;3;1; ; ;1;3;62125;2;1;2; ;5;11;2;52;11;52;81,8062539926959
1150445;1;5;1;10;5;1;1;11;1962;46;9;3;1; ; ;1;5; ;2;1;2; ;5;11;2;52;11;52;81,8062539926959
1150445;1;6;1;10;6;1;1;5;1988;21;5;6;1; ; ;1;5; ;2;1;1;2;6;3;2;52;14;52;81,8062539926959
1150446;1;1;1;10;1;1;1;12;1969;39;1;3;1; ; ;1;5; ;2;1;2; ;6;7;5;52;18;52;180,181787104762
1150447;1;1;1;10;1;2;1;12;1948;60;1;5;1; ; ;1;2;216000;2;1;2; ;6;2;3;52;13;52;118,524755246175
1150447;1;2;1;10;2;2;1;7;1982;26;3;6;2;1;8; ; ; ;2;1;2; ;6;5;4;52;16;52;118,524755246175
1150447;1;3;1;10;3;2;1;7;1984;24;3;6;1; ; ;1;5; ;2;1;1;1;6;5;2;52;16;52;118,524755246175
1150447;1;4;1;10;4;1;1;9;1989;19;3;6;1; ; ;1;5; ;2;1;1;1;6;2;2;52;13;52;118,524755246175
1150447;1;5;1;10;5;1;1;5;1967;42;5;6;1; ; ;3; ; ;2;1;1;2;6;7;4;52;18;52;118,524755246175
1150448;1;1;1;10;1;1;1;7;1959;49;1;6;1; ; ;2;1;88000;2;1;2; ;6;10;5;52;21;52;180,181787104762
1150449;1;1;1;10;1;1;1;11;1965;43;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;52;11;52;135,308790024505
1150449;1;2;1;10;2;2;1;4;1969;40;2;3;1; ; ;1;3;62125;2;1;2; ;5;11;2;52;11;52;135,308790024505
1150449;1;3;1;10;3;1;1;11;1990;18;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;52;11;52;135,308790024505
1150449;1;4;1;10;4;2;1;4;1995;14;3;6;1; ; ;1;5; ;2;1;1;2;4;7; ;52;7;52;135,308790024505
1150450;1;1;1;10;1;2;1;3;1941;68;1;5;1; ; ;1;2;240000;2;1;2; ;6;1;3;52;12;52;138,016888389178
1150450;1;2;1;10;2;2;1;9;1967;41;3;6;1; ; ;1;3;62125;2;1;2; ;6;6;4;52;17;52;138,016888389178
1150450;1;3;1;10;2;1;1;9;1997;11;4;6;1; ; ;1;5; ;2;1;1;2;4;6; ;52;6;52;138,016888389178
1150451;1;1;1;10;1;2;1;10;1933;75;1;4;1; ; ;1;2;67000;2;1;2; ;4;7; ;54;7;54;301,029787348539
1150451;1;2;1;10;2;2;1;8;1958;50;3;6;1; ; ;1;3;62000;2;1;2; ;4;8; ;54;8;54;301,029787348539
1150451;1;3;1;10;3;1;1;10;1989;19;4;6;1; ; ;1;5; ;2;1;1;1;6;1;2;54;12;54;301,029787348539
1150451;1;4;1;10;4;1;1;4;1974;35;3;3;1; ; ;1;3;62000;2;1;2; ;6;7;5;54;18;54;301,029787348539
1150451;1;5;1;10;5;2;1;7;1985;23;5;3;1; ; ;1;3;62000;2;1;1;2;6;3;2;54;14;54;301,029787348539
1150451;1;6;1;10;4;2;1;9;2008;0;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;54; ;54;301,029787348539
1150451;1;7;1;10;7;2;1;4;1939;70;5;6;1; ; ;1;2;36000;2;1;2; ;4;8; ;54;8;54;301,029787348539
1150452;1;1;1;10;1;2;1;7;1946;62;1;5;1; ; ;1;5; ;2;1;2; ;3;2; ;54;2;54;369,702540435754
1150452;1;2;1;10;2;2;1;7;1974;34;3;1;1; ; ;1;1;20000;2;1;2; ;6;3;3;54;14;54;369,702540435754
1150452;1;3;1;10;1;1;1;4;2008;1;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;54; ;54;369,702540435754
1150452;1;4;1;10;1;1;1;1;1964;45;3;4;1; ; ;1;3;62000;2;1;2; ;3;5; ;54;5;54;369,702540435754
1150453;1;1;1;10;2;1;1;1;1984;25;1;2;1; ; ;1;1;208000;2;1;2; ;4;9; ;54;9;54;399,505874950716
1150453;1;2;1;10;1;2;1;12;1983;25;2;2;1; ; ;1;5; ;2;1;2; ;4;7; ;54;7;54;399,505874950716
1150453;1;3;1;10;2;1;1;5;2004;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;54;0;54;399,505874950716
1150453;1;4;1;10;2;1;1;9;2008;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;54; ;54;399,505874950716
1150454;1;1;1;10;1;1;1;10;1985;23;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ;54;8;54;324,85570205762
1150454;1;2;1;10;2;2;1;11;1981;27;2;2;1; ; ;3; ; ;2;1;2; ;5;10;1;54;10;54;324,85570205762
1150454;1;3;1;10;2;2;1;10;2007;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;54; ;54;324,85570205762
1150455;1;1;1;10;1;2;1;3;1977;32;1;4;1; ; ;1;5; ;2;1;2; ;4;8; ;54;8;54;330,044201040973
1150455;1;2;1;10;1;1;1;9;1993;15;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;54;9;54;330,044201040973
1150455;1;3;1;10;1;1;1;7;1997;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;54;5;54;330,044201040973
1150455;1;4;1;10;1;1;1;8;2005;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;54;0;54;330,044201040973
1150456;1;1;1;10;1;2;1;4;1972;37;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;54;11;54;329,167331294219
1150456;1;2;1;10;1;1;1;11;1999;9;3; ;1; ; ;3; ; ;2;1;1;1;3;4; ;54;4;54;329,167331294219
1150456;1;3;1;10;1;2;1;8;2002;6;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;54;1;54;329,167331294219
1150457;1;1;1;10;1;1;1;12;1985;23;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;54;3;54;399,065293225222
1150457;1;2;1;10;2;2;1;12;1989;19;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ;54;9;54;399,065293225222
1150457;1;3;1;10;2;2;1;11;2007;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;54; ;54;399,065293225222
1150457;1;4;1;10;2;1;1;4;1977;32;5;6;1; ; ;3; ; ;2;1;2; ;9;99; ;54; ;54;399,065293225222
1150458;1;1;1;10;1;2;1;8;1945;63;1;4;1; ; ;1;3;63000;2;1;2; ;4;6; ;54;6;54;305,131784882976
1150458;1;2;1;10;2;2;1;3;1972;37;3;3;1; ; ;1;1;19900;2;1;2; ;6;5;4;54;16;54;305,131784882976
1150458;1;3;1;10;3;1;1;3;1978;31;5;3;1; ; ;1;1;19900;2;1;2; ;6;5;4;54;16;54;305,131784882976
1150458;1;4;1;10;1;2;1;9;1995;13;4;6;1; ; ;1;5; ;2;1;1;2;4;7; ;54;7;54;305,131784882976
1150458;1;5;1;10;1;2;1;5;2005;4;4; ;1; ; ;1;5; ;2;2;1;2;2;0; ;54;0;54;305,131784882976
1150458;1;6;1;10;6;2;1;9;1976;32;3;4;2;1;6; ; ; ;2;1;2; ;6;5;4;54;16;54;305,131784882976
1150459;1;1;1;10;1;1;1;12;1974;34;1;3;1; ; ;1;5; ;2;1;2; ;6;5;4;54;16;54;403,713810265533
1150459;1;2;1;10;2;2;1;5;1981;28;2;3;1; ; ;1;3;65500;2;1;2; ;6;5;4;54;16;54;403,713810265533
1150461;1;1;1;10;1;2;1;11;1934;74;1;4;1; ; ;1;5; ;2;1;2; ;3;5; ;54;5;54;342,981332609368
1150462;1;1;1;10;1;1;1;9;1967;41;1;2;1; ; ;1;3;62000;2;1;2; ;6;4;3;54;15;54;397,298213371525
1150462;1;2;1;10;2;2;1;2;1973;36;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;54;5;54;397,298213371525
1150462;1;3;1;10;3;1;1;5;1992;17;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;54;11;54;397,298213371525
1150463;1;1;1;10;1;1;1;12;1965;43;1;2;2;1;36; ; ; ;2;1;2; ;5;11;2;54;11;54;412,773356759991
1150463;1;2;1;10;2;2;1;6;1987;22;2;2;2;1;12; ; ; ;1;1;2; ;5;11;2;54;11;54;412,773356759991
