directorio;secuencia_p;orden;P7430;P7440;P7450;ini;mes;area;dpto;fex_c_2011
121338;1;2;2; ; ;1;06;68;68;378,593266488056
121340;1;2;2; ; ;1;06;13;13;207,754313158206
121340;1;3;2; ; ;1;06;13;13;207,754313158206
121340;1;5;1;3;4;1;06;13;13;207,754313158206
121344;1;2;2; ; ;1;06;68;68;463,953353222058
121344;1;3;2; ; ;1;06;68;68;463,953353222058
121344;1;5;1;1,4;6;1;06;68;68;463,953353222058
121345;1;1;1;1,2;4;1;06;23;23;53,3907279650168
121345;1;2;1;4;3;1;06;23;23;53,3907279650168
121345;1;3;2; ; ;1;06;23;23;53,3907279650168
121347;1;2;1;3;3;1;06;73;73;374,149855078142
121355;1;2;1;2;3;1;06;73;73;369,427990016923
121355;1;3;2; ; ;1;06;73;73;369,427990016923
121361;1;1;1;1,2;9;1;06;54;54;550,317370990937
121361;1;4;2; ; ;1;06;54;54;550,317370990937
121362;1;1;1;3;4;1;06;73;73;185,537472886431
121362;1;2;1;1,2;9;1;06;73;73;185,537472886431
121364;1;2;1;4;3;1;06;08;08;414,50432286645
121364;1;3;1;1,4;6;1;06;08;08;414,50432286645
121368;1;1;1;1,3;1;1;06;13;13;188,887359728139
121373;1;1;1;4;5;1;06;13;13;206,418921924024
121373;1;3;1;1,4;8;1;06;13;13;206,418921924024
121377;1;1;1;1,2;1;1;06;17;17;194,837430052559
121377;1;2;2; ; ;1;06;17;17;194,837430052559
121380;1;2;2; ; ;1;06;54;54;500,714627259419
121380;1;3;2; ; ;1;06;54;54;500,714627259419
121384;1;1;1;1,4;8;1;06;17;17;132,781775040058
121384;1;3;2; ; ;1;06;17;17;132,781775040058
121387;1;2;1;1,3;8;1;06;68;68;500,070615704841
121390;1;1;1;4;5;1;06;17;17;85,154283297395
121390;1;2;1;4;3;1;06;17;17;85,154283297395
121391;1;2;1;1,4;1;1;06;11;11;2589,6938895291
121391;1;3;1;1,2;9;1;06;11;11;2589,6938895291
121394;1;2;1;2;3;1;06;23;23;181,084513773997
121394;1;4;2; ; ;1;06;23;23;181,084513773997
121395;1;1;2; ; ;1;06;13;13;390,437353805683
121399;1;1;1;1,4;5;1;06;23;23;89,9808679249844
121399;1;2;1;4;3;1;06;23;23;89,9808679249844
121401;1;4;1;4;4;1;06;17;17;234,10362864532
121402;1;1;1;1,2;7;1;06;73;73;146,983068628694
121405;1;2;1;2;1;1;06;23;23;146,262904929389
121410;1;1;1;3;8;1;06;73;73;208,806764582919
121414;1;4;1;1,2;1;1;06;13;13;514,808985783366
121416;1;3;2; ; ;1;06;23;23;125,056976388204
121418;1;2;1;4;3;1;06;17;17;130,260505487263
121420;1;1;1;4;5;1;06;13;13;508,538717122602
121420;1;2;2; ; ;1;06;13;13;508,538717122602
121420;1;3;2; ; ;1;06;13;13;508,538717122602
121420;1;5;2; ; ;1;06;13;13;508,538717122602
121423;1;1;1;4;4;1;06;68;68;594,060771324413
121426;1;2;2; ; ;1;06;13;13;178,971713036629
121426;1;4;1;3;3;1;06;13;13;178,971713036629
121427;1;2;1;1,3;3;1;06;66;66;196,202259424185
121427;1;3;2; ; ;1;06;66;66;196,202259424185
121430;1;2;2; ; ;1;06;73;73;170,574489783701
121431;1;2;2; ; ;1;06;76;76;1556,81872526935
121431;1;4;2; ; ;1;06;76;76;1556,81872526935
121432;1;2;2; ; ;1;06;13;13;173,36173753701
121432;1;3;2; ; ;1;06;13;13;173,36173753701
121434;1;1;1;2;3;1;06;23;23;161,611122128701
121434;1;2;2; ; ;1;06;23;23;161,611122128701
121437;1;2;1;1,3;3;1;06;11;11;3870,61556511422
121440;1;2;1;1,2;9;1;06;23;23;37,528390522876
121444;1;1;2; ; ;1;06;13;13;226,173954362578
121450;1;2;1;3;3;1;06;23;23;540,943659014892
121454;1;2;2; ; ;1;06;66;66;138,417349131728
121454;1;3;2; ; ;1;06;66;66;138,417349131728
121461;1;1;1;3;4;1;06;68;68;1266,77995313475
121464;1;1;1;4;3;1;06;23;23;81,9553822448101
121467;1;2;1;2;7;1;06;13;13;234,231208432613
121470;1;1;1;1,3;9;1;06;08;08;280,193404714156
121470;1;2;1;1,3;9;1;06;08;08;280,193404714156
121470;1;3;1;2;2;1;06;08;08;280,193404714156
121470;1;4;1;1,3;8;1;06;08;08;280,193404714156
121471;1;2;1;2;3;1;06;68;68;1136,36950904734
121478;1;2;2; ; ;1;06;66;66;111,250636811178
121480;1;1;1;4;5;1;06;52;52;141,92751024676
121480;1;2;1;3;3;1;06;52;52;141,92751024676
121480;1;4;1;1,2;7;1;06;52;52;141,92751024676
121490;1;4;2; ; ;1;06;23;23;63,7982638888892
121496;1;2;2; ; ;1;06;17;17;218,522341228813
121497;1;1;1;1,3;1;1;06;66;66;547,650303468993
121500;1;2;2; ; ;1;06;11;11;2008,23644024387
121504;1;2;1;4;3;1;06;76;76;763,0645352815
121505;1;1;1;3;4;1;06;23;23;81,9553822448101
121505;1;2;2; ; ;1;06;23;23;81,9553822448101
121505;1;5;1;1,3;7;1;06;23;23;81,9553822448101
121506;1;2;1;4;9;1;06;13;13;173,700653850207
121506;1;3;1;4;9;1;06;13;13;173,700653850207
121510;1;1;1;1,3;9;1;06;05;05;1688,1226241466
121510;1;2;1;4;3;1;06;05;05;1688,1226241466
121511;1;3;2; ; ;1;06;08;08;280,193404714156
121511;1;4;2; ; ;1;06;08;08;280,193404714156
121515;1;1;1;4;3;1;06;11;11;5396,08394651658
121515;1;2;1;4;4;1;06;11;11;5396,08394651658
121515;1;3;2; ; ;1;06;11;11;5396,08394651658
121517;1;2;1;1,3;3;1;06;76;76;1412,2623353674
121518;1;3;2; ; ;1;06;76;76;1577,837167065
121518;1;4;2; ; ;1;06;76;76;1577,837167065
121518;1;5;2; ; ;1;06;76;76;1577,837167065
121519;1;4;2; ; ;1;06;66;66;141,68931630779
121520;1;1;1;4;5;1;06;17;17;285,687336829314
121520;1;2;1;4;4;1;06;17;17;285,687336829314
121522;1;1;2; ; ;1;06;13;13;462,156830522493
121522;1;2;1;1,2;9;1;06;13;13;462,156830522493
121524;1;7;1;4;7;1;06;11;11;3178,1899671264
121531;1;1;1;4;5;1;06;11;11;1434,23396117422
121531;1;2;1;4;5;1;06;11;11;1434,23396117422
121531;1;3;1;1,3;9;1;06;11;11;1434,23396117422
121535;1;1;1;4;5;1;06;50;50;153,089809639564
121535;1;2;1;1,4;7;1;06;50;50;153,089809639564
121537;1;3;2; ; ;1;06;23;23;114,331392283126
121539;1;1;1;4;3;1;06;23;23;161,02777015545
121544;1;3;2; ; ;1;06;08;08;388,5598353485
121544;1;4;2; ; ;1;06;08;08;388,5598353485
121554;1;3;2; ; ;1;06;05;05;451,627605109292
121555;1;1;1;4;4;1;06;50;50;126,697032712336
121559;1;4;2; ; ;1;06;52;52;137,688384766701
121562;1;4;2; ; ;1;06;11;11;2348,06041160578
121564;1;2;1;4;3;1;06;05;05;490,100116687721
121566;1;3;2; ; ;1;06;08;08;354,826481526745
121566;1;5;1;4;4;1;06;08;08;354,826481526745
121570;1;1;1;4;4;1;06;76;76;1295,40080846696
121571;1;1;1;1,4;6;1;06;50;50;409,486023514876
121574;1;1;1;4;4;1;06;23;23;114,221145844276
121574;1;2;2; ; ;1;06;23;23;114,221145844276
121574;2;3;2; ; ;1;06;23;23;114,221145844276
121578;1;1;1;4;4;1;06;76;76;857,098949893325
121581;1;1;1;4;9;1;06;76;76;1453,33092903024
121581;1;2;1;4;3;1;06;76;76;1453,33092903024
121582;1;1;1;1,4;8;1;06;68;68;277,902337860317
121582;1;2;2; ; ;1;06;68;68;277,902337860317
121582;1;5;2; ; ;1;06;68;68;277,902337860317
121583;1;1;1;4;3;1;06;05;05;526,368952999157
121586;1;3;2; ; ;1;06;11;11;2772,44689080074
121590;1;3;2; ; ;1;06;08;08;730,638078500427
121598;1;3;2; ; ;1;06;13;13;181,683970733205
121602;1;1;1;4;8;1;06;73;73;148,784275856597
121602;1;2;1;4;3;1;06;73;73;148,784275856597
121613;1;1;1;1,3;8;1;06;76;76;914,093800293023
121613;1;5;2; ; ;1;06;76;76;914,093800293023
121613;1;6;2; ; ;1;06;76;76;914,093800293023
121614;1;2;2; ; ;1;06;08;08;500,578491906696
121614;1;5;2; ; ;1;06;08;08;500,578491906696
121619;1;2;1;1,4;8;1;06;66;66;566,806527225422
121624;1;1;1;1,2;9;1;06;13;13;182,991849935907
121624;1;3;2; ; ;1;06;13;13;182,991849935907
121625;1;1;1;4;5;1;06;68;68;416,795219402136
121627;1;1;1;4;5;1;06;52;52;112,591510186266
121627;1;2;1;4;3;1;06;52;52;112,591510186266
121627;1;4;1;1,4;8;1;06;52;52;112,591510186266
121631;1;1;1;4;5;1;06;08;08;490,905310030138
121634;1;2;1;1,4;4;1;06;13;13;194,39401806924
121634;1;3;1;1,3;7;1;06;13;13;194,39401806924
121637;1;3;2; ; ;1;06;11;11;2185,13287697356
121639;1;1;1;2;5;1;06;52;52;109,795744569254
121639;1;2;1;3;5;1;06;52;52;109,795744569254
121640;1;1;1;1,3;9;1;06;73;73;246,633835048294
121642;1;3;1;4;2;1;06;08;08;470,507921687156
121644;1;1;1;1,2;9;1;06;11;11;1089,52235576719
121644;1;2;1;4;3;1;06;11;11;1089,52235576719
121644;1;3;1;3;2;1;06;11;11;1089,52235576719
121644;1;4;2; ; ;1;06;11;11;1089,52235576719
121645;1;2;2; ; ;1;06;05;05;861,42286868635
121645;1;3;2; ; ;1;06;05;05;861,42286868635
121646;1;1;1;2;3;1;06;50;50;406,702497305414
121646;1;3;2; ; ;1;06;50;50;406,702497305414
121646;1;6;1;2;1;1;06;50;50;406,702497305414
121654;1;3;2; ; ;1;06;52;52;118,866213928466
121657;1;1;1;4;5;1;06;17;17;80,9219642570957
121657;1;2;2; ; ;1;06;17;17;80,9219642570957
121659;1;6;2; ; ;1;06;11;11;3732,65548565413
121661;1;3;1;1,4;4;1;06;52;52;114,78559098788
121662;1;1;1;3;5;1;06;73;73;191,022584834906
121662;1;2;2; ; ;1;06;73;73;191,022584834906
121663;1;2;1;1,3;9;1;06;11;11;1635,738923332
121665;1;1;1;1,2;7;1;06;08;08;410,144578485192
121665;1;2;1;1,3;1;1;06;08;08;410,144578485192
121671;1;1;1;4;4;1;06;52;52;159,146174677042
121674;1;1;1;4;4;1;06;08;08;923,738497521703
121674;1;6;1;1,3;1;1;06;08;08;923,738497521703
121674;1;7;2; ; ;1;06;08;08;923,738497521703
121676;1;3;1;4;8;1;06;73;73;423,563284954521
121680;1;1;1;4;8;1;06;52;52;104,658301655929
121683;1;1;1;1,3;4;1;06;05;05;936,62182400805
121683;1;2;2; ; ;1;06;05;05;936,62182400805
121683;1;3;2; ; ;1;06;05;05;936,62182400805
121683;1;4;1;4;3;1;06;05;05;936,62182400805
121687;1;1;1;4;5;1;06;66;66;596,011283705711
121687;1;2;2; ; ;1;06;66;66;596,011283705711
121688;1;2;2; ; ;1;06;54;54;727,898872372515
121690;1;1;1;1,3;9;1;06;08;08;806,876592889427
121690;1;2;1;4;3;1;06;08;08;806,876592889427
121690;1;3;1;4;3;1;06;08;08;806,876592889427
121691;1;2;1;1,2;7;1;06;52;52;97,3879757584609
121692;1;1;1;4;3;1;06;50;50;143,239656031151
121694;1;1;1;4;6;1;06;13;13;345,736928833655
121697;1;2;1;4;3;1;06;08;08;432,22437728801
121697;1;4;2; ; ;1;06;08;08;432,22437728801
121700;1;2;2; ; ;1;06;73;73;229,48970417035
121700;1;3;2; ; ;1;06;73;73;229,48970417035
121701;1;3;2; ; ;1;06;68;68;432,573188946113
121706;1;1;1;4;5;1;06;50;50;105,356427847903
121706;1;2;1;4;5;1;06;50;50;105,356427847903
121708;1;1;2; ; ;1;06;52;52;282,713334343289
121711;1;1;1;1,3;7;1;06;68;68;1257,49520538515
121712;1;2;1;4;4;1;06;52;52;102,223932293113
121712;1;5;1;4;3;1;06;52;52;102,223932293113
121713;1;3;2; ; ;1;06;11;11;1408,11882442773
121714;1;2;2; ; ;1;06;23;23;247,208780636452
121714;1;3;2; ; ;1;06;23;23;247,208780636452
121717;1;2;1;4;3;1;06;68;68;247,493378859852
121719;1;1;1;4;1;1;06;05;05;943,907035036009
121719;1;2;1;4;3;1;06;05;05;943,907035036009
121719;1;3;2; ; ;1;06;05;05;943,907035036009
121720;1;1;1;4;5;1;06;68;68;321,895724163758
121721;1;1;1;4;5;1;06;08;08;376,352099147139
121721;1;2;2; ; ;1;06;08;08;376,352099147139
121722;1;1;1;1,4;4;1;06;73;73;59,9673946362392
121722;1;2;1;1,4;7;1;06;73;73;59,9673946362392
121724;1;1;1;4;5;1;06;11;11;1333,1753214799
121724;1;2;1;4;7;1;06;11;11;1333,1753214799
121725;1;1;1;1,3;9;1;06;73;73;204,36772250678
121725;1;2;1;2;9;1;06;73;73;204,36772250678
121725;1;3;2; ; ;1;06;73;73;204,36772250678
121725;1;4;2; ; ;1;06;73;73;204,36772250678
121725;1;5;2; ; ;1;06;73;73;204,36772250678
121727;1;1;2; ; ;1;06;13;13;265,968847516981
121727;1;2;1;4;3;1;06;13;13;265,968847516981
121728;1;2;2; ; ;1;06;73;73;368,655741722278
121729;1;2;1;1,2;9;1;06;52;52;127,38652661576
121729;1;3;1;3;2;1;06;52;52;127,38652661576
121729;1;4;2; ; ;1;06;52;52;127,38652661576
121732;1;3;2; ; ;1;06;08;08;339,294145881814
121734;1;2;1;2;8;1;06;54;54;673,08062682198
121734;1;4;1;1,3;3;1;06;54;54;673,08062682198
121736;1;1;1;4;5;1;06;17;17;70,4961189099924
121736;1;2;2; ; ;1;06;17;17;70,4961189099924
121736;1;4;2; ; ;1;06;17;17;70,4961189099924
121740;1;1;1;4;5;1;06;50;50;171,994217515069
121740;1;2;1;2;3;1;06;50;50;171,994217515069
121741;1;1;1;2;4;1;06;11;11;1178,44673118654
121745;1;2;2; ; ;1;06;54;54;378,125217010248
121745;1;3;2; ; ;1;06;54;54;378,125217010248
121748;1;2;1;4;3;1;06;68;68;640,217269862072
121749;1;2;1;3;3;1;06;13;13;302,04109782399
121754;1;1;1;4;3;1;06;66;66;640,066318681799
121755;1;1;1;4;3;1;06;13;13;313,200141263221
121755;1;2;1;4;4;1;06;13;13;313,200141263221
121755;1;3;1;1,3;7;1;06;13;13;313,200141263221
121757;1;1;1;1,3;9;1;06;76;76;1000,30020826702
121762;1;3;2; ; ;1;06;11;11;3594,94496689291
121762;1;4;2; ; ;1;06;11;11;3594,94496689291
121765;1;1;2; ; ;1;06;05;05;1109,33266599772
121772;1;2;2; ; ;1;06;17;17;142,167761005195
121776;1;1;1;4;5;1;06;68;68;407,389253781961
121776;1;2;1;4;9;1;06;68;68;407,389253781961
121785;1;4;2; ; ;1;06;76;76;783,537226508783
121785;1;6;1;3;6;1;06;76;76;783,537226508783
121786;1;3;2; ; ;1;06;66;66;517,459181645247
121788;1;3;2; ; ;1;06;13;13;284,795720623012
121791;1;1;1;1,4;4;1;06;50;50;220,226270108936
121791;1;2;1;3;4;1;06;50;50;220,226270108936
121791;1;3;1;1,2;9;1;06;50;50;220,226270108936
121791;1;4;2; ; ;1;06;50;50;220,226270108936
121791;1;5;1;1,3;7;1;06;50;50;220,226270108936
121799;1;2;2; ; ;1;06;73;73;354,503897318028
121799;1;3;2; ; ;1;06;73;73;354,503897318028
121801;1;1;1;4;3;1;06;23;23;81,9553822448101
121801;1;4;1;4;3;1;06;23;23;81,9553822448101
121805;1;4;2; ; ;1;06;52;52;136,453441288739
121811;1;1;1;2;4;1;06;23;23;304,476771289747
121811;1;5;2; ; ;1;06;23;23;304,476771289747
121811;1;6;2; ; ;1;06;23;23;304,476771289747
121811;1;7;2; ; ;1;06;23;23;304,476771289747
121814;1;1;1;4;4;1;06;76;76;772,336845292248
121814;1;3;2; ; ;1;06;76;76;772,336845292248
121822;1;1;1;1,2;1;1;06;11;11;4151,04360526544
121822;1;2;2; ; ;1;06;11;11;4151,04360526544
121822;1;5;2; ; ;1;06;11;11;4151,04360526544
121823;1;2;1;4;3;1;06;11;11;5824,70137575999
121826;1;3;2; ; ;1;06;68;68;288,573187550455
121826;1;4;2; ; ;1;06;68;68;288,573187550455
121832;1;1;1;1,2;9;1;06;13;13;316,140574266005
121835;1;2;1;3;4;1;06;66;66;663,208027063448
121835;1;3;2; ; ;1;06;66;66;663,208027063448
121839;1;1;1;4;3;1;06;50;50;215,865049708824
121839;1;2;1;1,2;9;1;06;50;50;215,865049708824
121839;1;4;2; ; ;1;06;50;50;215,865049708824
121843;1;3;2; ; ;1;06;52;52;211,199900865908
121850;1;1;1;2;4;1;06;11;11;3813,43132837153
121850;1;4;2; ; ;1;06;11;11;3813,43132837153
121856;1;1;1;2;4;1;06;54;54;656,356586753434
121858;1;1;1;4;5;1;06;76;76;838,096555342569
121858;1;2;2; ; ;1;06;76;76;838,096555342569
121859;1;2;1;1,3;8;1;06;23;23;180,802749786664
121865;1;3;2; ; ;1;06;17;17;215,894852369201
121866;1;2;1;2;5;1;06;13;13;344,37226654717
121866;1;3;1;4;7;1;06;13;13;344,37226654717
121866;1;6;2; ; ;1;06;13;13;344,37226654717
121869;1;1;2; ; ;1;06;17;17;132,347346048106
121871;1;1;1;1,2;9;1;06;13;13;422,349325448842
121876;1;1;1;4;5;1;06;11;11;1088,1254184603
121876;1;2;1;4;5;1;06;11;11;1088,1254184603
121877;1;4;2; ; ;1;06;66;66;92,8112134812816
121877;1;5;2; ; ;1;06;66;66;92,8112134812816
121880;1;4;2; ; ;1;06;11;11;3065,19045368097
121885;1;1;1;3;4;1;06;54;54;278,337928606814
121890;1;1;1;4;3;1;06;11;11;3329,166639988
121890;1;2;1;4;4;1;06;11;11;3329,166639988
121891;1;1;1;4;5;1;06;13;13;335,590194595335
121891;1;2;1;4;3;1;06;13;13;335,590194595335
121895;1;1;1;1,2;7;1;06;68;68;671,070356693708
121895;1;2;1;4;3;1;06;68;68;671,070356693708
121897;1;1;1;1,2;1;1;06;13;13;429,687407354567
121897;1;4;2; ; ;1;06;13;13;429,687407354567
121898;1;3;1;1,3;8;1;06;76;76;362,587306750017
121898;1;4;2; ; ;1;06;76;76;362,587306750017
121905;1;2;2; ; ;1;06;08;08;1232,83712023673
121908;1;2;1;4;3;1;06;05;05;714,556396148784
121908;1;5;2; ; ;1;06;05;05;714,556396148784
121909;1;2;2; ; ;1;06;50;50;121,37034703725
121909;1;3;2; ; ;1;06;50;50;121,37034703725
121918;1;1;1;4;4;1;06;17;17;134,854061330742
121918;1;3;2; ; ;1;06;17;17;134,854061330742
121919;1;3;1;4;4;1;06;05;05;852,277598811624
121919;1;4;2; ; ;1;06;05;05;852,277598811624
121920;1;1;1;4;4;1;06;50;50;251,115074639721
121930;1;1;1;4;5;1;06;68;68;254,088939490866
121930;1;2;1;4;5;1;06;68;68;254,088939490866
121930;1;3;1;3;4;1;06;68;68;254,088939490866
121931;1;2;1;2;3;1;06;50;50;294,378692304169
121935;1;1;1;1,3;8;1;06;17;17;132,347346048106
121939;1;2;1;4;3;1;06;76;76;568,118044819506
121942;1;3;2; ; ;1;06;76;76;1395,94234688273
121944;1;3;2; ; ;1;06;73;73;171,594484777609
121948;1;1;1;4;5;1;06;52;52;113,147159634533
121949;1;2;1;4;3;1;06;50;50;122,523397097625
121952;1;2;1;1,2;1;1;06;17;17;215,894852369201
121952;1;3;2; ; ;1;06;17;17;215,894852369201
121976;1;2;1;4;3;1;06;13;13;353,661029783771
121976;1;4;2; ; ;1;06;13;13;353,661029783771
121978;1;2;1;1,2;1;1;06;13;13;438,191432309832
121994;1;2;2; ; ;1;06;76;76;1365,3456023878
121995;1;3;2; ; ;1;06;76;76;2183,45056627801
122001;1;3;2; ; ;1;06;11;11;1998,34286562847
122003;1;3;2; ; ;1;06;73;73;289,239051647902
122010;1;3;1;1,3;8;1;06;54;54;598,009371440133
122010;1;5;1;2;4;1;06;54;54;598,009371440133
122017;1;4;1;1,2;7;1;06;76;76;2080,51548201081
122017;1;5;2; ; ;1;06;76;76;2080,51548201081
122018;1;1;1;3;8;1;06;11;11;2720,02564245396
122018;1;2;1;4;9;1;06;11;11;2720,02564245396
122020;1;1;1;4;4;1;06;17;17;49,3426611323754
122020;1;2;2; ; ;1;06;17;17;49,3426611323754
122020;1;3;2; ; ;1;06;17;17;49,3426611323754
122023;1;1;1;1,2;9;1;06;50;50;485,394861677238
122023;1;2;2; ; ;1;06;50;50;485,394861677238
122025;1;4;1;3;8;1;06;76;76;1002,09272847009
122028;1;1;1;4;5;1;06;76;76;875,473076183598
122034;1;1;1;1,4;5;1;06;52;52;183,036465757352
122034;1;2;1;1,4;3;1;06;52;52;183,036465757352
122039;1;2;1;4;5;1;06;08;08;646,198999652979
122040;1;2;1;4;4;1;06;76;76;540,121695342006
122042;1;2;1;1,4;6;1;06;11;11;2687,30643197153
122042;1;4;2; ; ;1;06;11;11;2687,30643197153
122042;1;6;2; ; ;1;06;11;11;2687,30643197153
122048;1;3;2; ; ;1;06;68;68;672,986207694572
122048;1;4;2; ; ;1;06;68;68;672,986207694572
122050;1;1;1;1,3;1;1;06;50;50;134,63720791448
122050;1;3;1;1,2;8;1;06;50;50;134,63720791448
122050;1;4;2; ; ;1;06;50;50;134,63720791448
122053;1;1;1;4;7;1;06;76;76;1323,171065395
122055;1;2;2; ; ;1;06;17;17;426,054001668461
122062;1;2;2; ; ;1;06;05;05;2447,8939215788
122072;1;3;2; ; ;1;06;11;11;1971,05199471989
122076;1;1;1;4;8;1;06;76;76;1116,26337466335
122078;1;4;1;3;3;1;06;08;08;324,72349425876
122082;1;2;2; ; ;1;06;23;23;120,227506139205
122083;1;2;1;1,2;9;1;06;76;76;1428,68375772374
122083;1;3;2; ; ;1;06;76;76;1428,68375772374
122083;1;4;2; ; ;1;06;76;76;1428,68375772374
122085;1;1;1;1,2;8;1;06;76;76;1064,94577864441
122085;1;2;2; ; ;1;06;76;76;1064,94577864441
122090;1;1;1;1,2;1;1;06;13;13;420,954124640544
122092;1;1;1;3;7;1;06;76;76;926,888935874505
122092;1;2;2; ; ;1;06;76;76;926,888935874505
122094;1;2;1;1,3;8;1;06;50;50;146,477957395995
122095;1;3;2; ; ;1;06;11;11;1658,40793533372
122095;1;4;2; ; ;1;06;11;11;1658,40793533372
122100;1;2;1;4;4;1;06;17;17;124,0183360262
122100;1;3;1;4;5;1;06;17;17;124,0183360262
122102;1;4;1;1,3;9;1;06;50;50;199,846489620732
122107;1;2;2; ; ;1;06;08;08;337,69288951544
122108;1;1;1;4;4;1;06;52;52;182,085013947953
122108;1;3;1;1,3;1;1;06;52;52;182,085013947953
122108;1;4;2; ; ;1;06;52;52;182,085013947953
122109;1;2;1;4;4;1;06;17;17;134,402699038081
122109;1;3;1;2;2;1;06;17;17;134,402699038081
122109;1;4;2; ; ;1;06;17;17;134,402699038081
122111;1;2;1;1,2;9;1;06;23;23;110,82710329817
122111;1;3;2; ; ;1;06;23;23;110,82710329817
122112;1;2;1;4;4;1;06;54;54;270,279372026381
122112;1;3;1;3;4;1;06;54;54;270,279372026381
122116;1;2;1;1,2;3;1;06;52;52;276,888881012429
122121;1;2;1;1,4;7;1;06;11;11;1791,66238293577
122122;1;2;2; ; ;1;06;17;17;139,87325180554
122122;1;5;2; ; ;1;06;17;17;139,87325180554
122124;1;2;2; ; ;1;06;76;76;759,111068509047
122128;1;3;1;4;4;1;06;17;17;252,265977672666
122130;1;2;1;4;3;1;06;68;68;344,308925252116
122132;1;1;1;4;1;1;06;17;17;134,871973190048
122132;1;3;2; ; ;1;06;17;17;134,871973190048
122133;1;1;1;1,2;9;1;06;13;13;366,894799065031
122133;1;2;2; ; ;1;06;13;13;366,894799065031
122136;1;1;1;1,2;3;1;06;17;17;610,440939922621
122139;1;2;1;1,3;1;1;06;23;23;183,045744447996
122139;1;3;2; ; ;1;06;23;23;183,045744447996
122139;1;4;2; ; ;1;06;23;23;183,045744447996
122145;1;4;2; ; ;1;06;52;52;163,501927426569
122145;2;2;2; ; ;1;06;52;52;163,501927426569
122145;2;3;2; ; ;1;06;52;52;163,501927426569
122147;1;2;2; ; ;1;06;52;52;409,498058948857
122148;1;2;1;3;3;1;06;66;66;256,879923825406
122152;1;1;1;4;5;1;06;50;50;208,632063068711
122152;1;2;2; ; ;1;06;50;50;208,632063068711
122160;1;3;2; ; ;1;06;23;23;108,589319075539
122162;1;1;2; ; ;1;06;17;17;493,344361725788
122162;1;3;2; ; ;1;06;17;17;493,344361725788
122162;1;5;1;4;4;1;06;17;17;493,344361725788
122164;1;1;1;4;5;1;06;68;68;256,180960781867
122164;1;2;2; ; ;1;06;68;68;256,180960781867
122167;1;3;2; ; ;1;06;66;66;180,251643747141
122167;1;4;2; ; ;1;06;66;66;180,251643747141
122171;1;1;1;4;5;1;06;08;08;743,08935650621
122171;1;4;1;1,2;9;1;06;08;08;743,08935650621
122172;1;1;1;4;3;1;06;17;17;390,765746234448
122174;1;1;2; ; ;1;06;50;50;141,635991091905
122174;1;2;2; ; ;1;06;50;50;141,635991091905
122177;1;1;1;4;4;1;06;52;52;243,272035226272
122180;1;1;1;4;5;1;06;73;73;171,392508129889
122180;1;2;1;1,1;7;1;06;73;73;171,392508129889
122184;1;2;2; ; ;1;06;08;08;1407,24138355359
122187;1;3;2; ; ;1;06;05;05;933,731980432733
122188;1;2;2; ; ;1;06;73;73;247,270497083891
122190;1;2;1;3;2;1;06;68;68;387,096285111889
122199;1;1;1;2;5;1;06;68;68;372,938583613558
122199;1;3;2; ; ;1;06;68;68;372,938583613558
122200;1;1;1;4;5;1;06;76;76;877,775444452159
122202;1;2;2; ; ;1;06;66;66;181,349258119778
122202;1;4;1;4;4;1;06;66;66;181,349258119778
122203;1;1;1;4;5;1;06;73;73;213,266845642436
122203;1;2;1;4;5;1;06;73;73;213,266845642436
122203;1;3;1;3;6;1;06;73;73;213,266845642436
122203;1;4;1;1,4;1;1;06;73;73;213,266845642436
122203;1;5;2; ; ;1;06;73;73;213,266845642436
122204;1;1;1;4;3;1;06;52;52;226,294319269065
122204;1;2;1;4;4;1;06;52;52;226,294319269065
122208;1;3;2; ; ;1;06;76;76;1039,1445418278
122208;1;4;2; ; ;1;06;76;76;1039,1445418278
122210;1;1;1;4;3;1;06;52;52;736,566317643516
122210;1;2;2; ; ;1;06;52;52;736,566317643516
122213;1;1;1;4;4;1;06;66;66;183,822629104905
122213;1;2;1;4;5;1;06;66;66;183,822629104905
122214;1;2;1;3;2;1;06;52;52;424,05466452204
122216;1;2;2; ; ;1;06;08;08;616,393408412234
122216;1;5;2; ; ;1;06;08;08;616,393408412234
122216;1;6;2; ; ;1;06;08;08;616,393408412234
122220;1;2;1;4;3;1;06;52;52;734,017324370347
122220;1;4;1;1,4;8;1;06;52;52;734,017324370347
122224;1;3;1;4;4;1;06;05;05;838,010826265478
122224;1;6;2; ; ;1;06;05;05;838,010826265478
122228;1;4;1;3;2;1;06;52;52;89,1151983914519
122232;1;1;1;4;5;1;06;52;52;338,629725848013
122232;1;2;1;4;5;1;06;52;52;338,629725848013
122232;1;4;2; ; ;1;06;52;52;338,629725848013
122235;1;1;1;4;9;1;06;52;52;60,2321761026508
122235;1;5;2; ; ;1;06;52;52;60,2321761026508
122236;1;1;1;1,2;9;1;06;05;05;624,769853742917
122236;1;2;1;2;7;1;06;05;05;624,769853742917
122236;1;3;2; ; ;1;06;05;05;624,769853742917
122236;1;4;2; ; ;1;06;05;05;624,769853742917
122238;1;1;2; ; ;1;06;05;05;760,899223954401
122238;1;4;2; ; ;1;06;05;05;760,899223954401
122238;1;6;2; ; ;1;06;05;05;760,899223954401
122244;1;1;1;3;3;1;06;05;05;853,138265051931
122244;1;2;2; ; ;1;06;05;05;853,138265051931
122245;1;4;1;3;4;1;06;05;05;759,821966924389
