directorio;secuencia_p;orden;P7250;P7310;P7320;OFICIO2;RAMA2D_D_r4;RAMA4D_D_r4;P7350;P7360;dsi;mes;area;dpto;fex_c_2011
139526;1;2;12;2;12;95;41;4111;1;4;1;06;41;41;223,020371245491
139528;1;1;15;2;15;98;49;4921;1;8;1;06;50;50;852,055521490556
139529;1;7;16;2;16;41;47;4774;4;1;1;06;47;47;67,7754984714918
139531;1;12;12;2;14;97;47;4773;1;6;1;06;70;70;93,193666078842
139536;1;1;20;2;20;60;01;0111;1;7;1;06;41;41;168,123880252085
139536;1;2;20;2;20;07;86;8610;1;9;1;06;41;41;168,123880252085
139540;1;2;52;2;52;16;73;7310;1;7;1;06;50;50;461,524772478181
139544;1;2;16;2;25;95;43;4330;4;1;1;06;27;27;23,8347588297313
139551;1;9;12;2;12;81;31;3110;1;4;1;06;08;08;357,802369555308
139551;2;2;32;2;208;45;47;4772;1;8;1;06;08;08;357,802369555308
139552;1;2;14;2;14;54;97;9700;3;1;1;06;19;19;87,6697972896494
139552;1;3;4;2;4;55;81;8121;4;1;1;06;19;19;87,6697972896494
139557;1;4;8;2;8;80;15;1522;4;1;1;06;54;54;277,867573268294
139571;1;2;16;2;16;95;41;4111;1;2;1;06;23;23;89,9573194701075
139571;1;3;24;2;104;95;41;4111;1;3;1;06;23;23;89,9573194701075
139577;1;2;12;2;12;13;85;8559;4;1;1;06;19;19;146,591836556854
139578;1;3;20;2;20;39;78;7810;1;9;1;06;11;11;2434,97856948848
139579;1;2;8;1; ; ; ; ; ; ;1;06;66;66;444,912907923411
139580;1;8;10;2;10;45;47;4781;4;1;1;06;13;13;328,009282798335
139583;1;1;14;2;14;79;14;1410;4;1;1;06;54;54;660,313985569192
139586;1;2;14;2;14;59;87;8730;1;5;1;06;05;05;1045,16084240873
139589;1;1;4;2;12;02;84;8412;4;9;1;06;15;15;237,910334294006
139593;1;2;8;2;8;95;41;4112;4;1;1;06;27;27;23,8347588297313
139598;1;2;12;2;12;95;41;4112;1;5;1;06;11;11;4783,55409060273
139602;1;1;16;2;16;45;47;4711;1;2;1;06;41;41;89,7919256652206
139607;1;2;4;2;16;53;56;5619;4;2;1;06;54;54;377,34579992065
139608;1;2;6;2;16;53;56;5630;4;2;1;06;05;05;1165,98711301704
139612;1;1;14;2;14;80;15;1522;4;1;1;06;54;54;383,359636495492
139614;1;2;9;2;13;77;10;1081;1;5;1;06;08;08;270,651601028002
139618;1;2;4;2;6;54;97;9700;3;1;1;06;54;54;176,936521241312
139624;1;2;12;2;12;53;56;5611;1;4;1;06;19;19;80,3734806871521
139633;1;2;104;2;104;55;55;5511;1;5;1;06;50;50;358,63703951595
139637;1;3;14;2;14;45;47;4781;4;1;1;06;68;68;559,544079747995
139639;1;1;2;2;2;58;01;0123;1;3;1;06;66;66;230,899052764473
139640;1;1;14;2;14;13;85;8513;1;6;1;06;41;41;163,52651803247
139640;1;2;16;2;16;59;79;7990;1;4;1;06;41;41;163,52651803247
139645;1;3;998;1; ; ; ; ; ; ;1;06;68;68;276,994007591116
139645;1;7;24;2;24;18;88;8890;4;9;1;06;68;68;276,994007591116
139647;1;1;10;2;14;44;65;6512;1;9;1;06;08;08;227,942700422922
139647;1;2;10;2;14;33;56;5619;1;9;1;06;08;08;227,942700422922
139648;1;1;4;2;16;55;55;5511;1;3;1;06;54;54;387,153175200669
139648;1;2;18;2;20;97;46;4631;1;4;1;06;54;54;387,153175200669
139650;1;3;24;2;32;38;82;8220;1;9;1;06;08;08;306,417227724592
139653;1;3;12;2;36;45;47;4711;1;9;1;06;05;05;1767,10658913293
139654;1;1;12;2;12;98;49;4921;4;1;1;06;44;44;94,8512549729518
139654;1;4;24;1; ; ; ; ; ; ;1;06;44;44;94,8512549729518
139657;1;3;8;2;8;55;81;8121;4;1;1;06;54;54;329,318800935298
139659;1;2;15;2;15;13;85;8544;1;6;1;06;11;11;2053,44167447882
139662;1;1;2;2;2;95;43;4330;4;1;1;06;19;19;74,5522765816637
139663;1;1;26;2;6;45;47;4799;4;1;1;06;11;11;3408,07907627176
139665;1;3;13;2;13;09;70;7020;1;6;1;06;08;08;270,400556716568
139668;1;3;2;2;10;55;81;8121;4;1;1;06;19;19;27,8570056264579
139669;1;1;12;2;25;45;47;4771;1;8;1;06;70;70;85,7570962668578
139673;1;5;8;2;15;53;56;5619;1;3;1;06;18;18;193,053195957637
139683;1;1;9;2;12;55;81;8121;4;1;1;06;27;27;45,1415886926729
139690;1;1;52;2;52;56;96;9601;4;1;1;06;27;27;213,744705926652
139693;1;1;4;2;12;30;45;4511;1;9;1;06;11;11;1918,53853472429
139695;1;4;24;1; ; ; ; ; ; ;1;06;05;05;1034,29146209378
139709;1;2;5;2;5;98;41;4112;4;4;1;06;27;27;90,1129121043759
139714;1;1;12;2;16;95;41;4112;1;3;1;06;05;05;1683,55014582415
139714;1;3;2;2;2;38;82;8220;1;9;1;06;05;05;1683,55014582415
139718;1;2;14;2;14;80;15;1522;4;1;1;06;68;68;438,395483329568
139720;1;1;12;2;12;30;85;8544;1;9;1;06;66;66;286,848201145562
139724;1;1;75;2;75;39;84;8422;1;9;1;06;50;50;334,000793738084
139727;1;3;4;2;14;13;85;8559;4;1;1;06;73;73;207,681950215779
139727;1;4;4;1; ; ; ; ; ; ;1;06;73;73;207,681950215779
139729;1;3;4;2;15;95;41;4111;1;3;1;06;18;18;283,537791006495
139742;1;1;20;2;20;98;49;4923;4;1;1;06;54;54;392,174446915843
139743;1;2;12;2;12;95;41;4112;4;1;1;06;54;54;367,470081831507
139743;1;3;16;2;16;45;47;4772;1;3;1;06;54;54;367,470081831507
139747;1;3;8;2;16;58;64;6412;1;5;1;06;18;18;113,960600375371
139755;1;2;26;2;26;95;42;4290;1;2;1;06;68;68;978,997303907919
139755;1;4;4;2;4;44;86;8621;1;9;1;06;68;68;978,997303907919
139755;1;5;26;2;26;95;42;4290;1;2;1;06;68;68;978,997303907919
139760;1;3;3;2;28;77;10;1081;4;1;1;06;54;54;212,578714448649
139761;1;3;14;2;14;45;10;1020;1;4;1;06;54;54;289,410787555946
139763;1;1;52;2;52;98;49;4923;1;6;1;06;68;68;389,014630310707
139767;1;1;4;2;24;54;97;9700;3;1;1;06;27;27;23,8347588297313
139767;1;2;4;2;16;95;41;4112;4;1;1;06;27;27;23,8347588297313
139771;1;1;12;2;12;98;53;5320;1;8;1;06;76;76;1602,32971934748
139771;1;2;16;2;14;41;47;4729;4;1;1;06;76;76;1602,32971934748
139775;1;1;12;2;14;50;56;5611;1;4;1;06;70;70;100,528614169272
139779;1;1;6;2;16;98;49;4921;4;1;1;06;20;20;138,864442916227
139782;1;5;8;2;10;83;31;3110;1;6;1;06;76;76;1811,0224482544
139785;1;2;4;2;15;19;85;8530;4;8;1;06;41;41;149,14673556542
139793;1;4;16;2;16;32;75;7500;1;2;1;06;54;54;481,043799572279
139796;1;4;24;1; ; ; ; ; ; ;1;06;54;54;223,593421844602
139797;1;4;8;2;8;39;47;4731;1;9;1;06;41;41;209,81218050418
139806;1;2;14;2;14;98;19;1921;1;9;1;06;17;17;128,294526113974
139810;1;1;12;2;12;59;96;9609;4;1;1;06;68;68;653,260149838886
139811;1;4;30;2;35;38;82;8220;1;9;1;06;17;17;88,7242185282752
139820;1;2;20;1; ; ; ; ; ; ;1;06;68;68;582,740591187955
139829;1;2;2;2;10;55;81;8121;4;1;1;06;19;19;115,288446744899
139830;1;5;8;2;14;98;49;4923;4;1;1;06;20;20;146,632631595243
139832;1;1;5;2;14;39;84;8412;1;9;1;06;54;54;311,857657249656
139840;1;1;15;2;15;58;56;5630;1;3;1;06;73;73;182,894081670849
139840;1;2;4;2;24;54;97;9700;3;1;1;06;73;73;182,894081670849
139844;1;3;1;2;10;95;41;4111;4;3;1;06;19;19;239,434761893994
139845;1;1;12;2;20;45;47;4771;1;2;1;06;44;44;87,5436913956425
139851;1;3;10;2;14;98;01;0121;1;4;1;06;05;05;647,221788300516
139851;1;4;10;2;14;95;47;4755;4;1;1;06;05;05;647,221788300516
139863;1;2;15;2;15;53;56;5611;1;4;1;06;73;73;463,556150587353
139867;1;1;14;2;14;87;25;2592;4;1;1;06;66;66;514,991781874039
139873;1;1;10;2;12;98;49;4921;4;1;1;06;13;13;325,910391889933
139878;1;2;20;1; ; ; ; ; ; ;1;06;23;23;231,120004009133
139880;1;2;14;2;14;95;41;4111;1;1;1;06;17;17;238,11060142833
139882;1;2;16;2;16;95;41;4112;4;1;1;06;54;54;495,393402227869
139883;1;3;4;2;14;13;85;8559;4;1;1;06;54;54;212,094181850387
139891;1;1;2;2;10;55;81;8121;4;1;1;06;19;19;139,007666896376
139896;1;10;12;2;15;45;47;4771;1;4;1;06;08;08;413,688114890127
139903;1;3;12;2;12;97;47;4711;1;9;1;06;73;73;236,291528390204
139910;1;1;3;2;104;59;86;8610;1;9;1;06;54;54;175,421161759164
139910;1;7;14;2;14;39;86;8610;1;9;1;06;54;54;175,421161759164
139912;1;1;12;2;24;59;86;8699;1;7;1;06;50;50;355,725404168152
139914;1;2;8;2;12;11;69;6920;4;1;1;06;13;13;151,772302158123
139916;1;3;14;2;14;39;35;3520;1;9;1;06;17;17;115,125784167563
139922;1;1;5;2;10;32;84;8412;2;9;1;06;41;41;213,761567635532
139924;1;2;24;1; ; ; ; ; ; ;1;06;27;27;222,5299756194
139925;1;2;20;2;20;85;43;4321;1;2;1;06;05;05;1059,87760506991
139925;2;1;32;2;32;54;97;9700;3;1;1;06;05;05;1059,87760506991
139927;1;1;15;2;15;98;49;4921;1;9;1;06;70;70;99,4515653958624
139929;1;4;14;1; ; ; ; ; ; ;1;06;41;41;184,025018812319
139930;1;1;4;2;14;98;49;4921;1;6;1;06;76;76;453,005292867489
139940;1;1;12;2;12;95;41;4111;1;5;1;06;52;52;173,183056613457
139940;1;2;24;2;36;32;64;6412;1;9;1;06;52;52;173,183056613457
139943;1;2;2;2;14;57;96;9602;4;1;1;06;54;54;179,107108018117
139957;1;3;3;2;16;32;86;8621;1;9;1;06;41;41;92,0564189027979
139959;1;2;4;2;12;45;47;4773;1;2;1;06;08;08;484,230429130176
139960;1;2;32;2;32;13;85;8530;1;4;1;06;15;15;214,319025342791
139962;1;3;16;2;16;77;56;5611;1;5;1;06;05;05;1614,34211636721
139964;1;1;8;2;9;53;78;7810;1;9;1;06;76;76;429,627408308446
139964;1;2;6;2;12;84;45;4520;4;1;1;06;76;76;429,627408308446
139973;1;2;5;2;14;06;86;8610;1;9;1;06;47;47;176,094721331844
139976;1;2;10;2;14;12;94;9499;4;9;1;06;05;05;799,453873989477
139982;1;1;20;2;20;53;56;5611;1;4;1;06;15;15;136,552701504504
139985;1;3;7;2;52;98;49;4921;4;1;1;06;44;44;70,9086359248124
139985;1;4;6;2;50;54;97;9700;3;1;1;06;44;44;70,9086359248124
139991;1;2;12;2;12;33;47;4731;1;8;1;06;73;73;168,257236639361
139992;1;2;12;2;14;13;85;8544;1;8;1;06;05;05;2398,96879061195
139993;1;1;12;2;12;54;97;9700;3;1;1;06;50;50;305,681729718651
139996;1;4;4;2;10;33;47;4721;1;4;1;06;76;76;1883,35724572784
140002;1;1;2;2;18;13;88;8890;4;9;1;06;70;70;55,1996602501974
140003;1;1;28;2;28;13;85;8530;1;9;1;06;44;44;72,2534177079558
140005;1;4;6;2;12;41;47;4771;4;1;1;06;20;20;145,403387949322
140009;1;4;9;2;23;39;78;7810;1;9;1;06;66;66;259,955839632628
140023;1;2;8;2;24;53;56;5611;1;4;1;06;50;50;1166,42350411642
140029;1;3;16;2;16;44;61;6120;1;9;1;06;17;17;275,734465089315
140031;1;3;8;2;8;98;49;4921;4;1;1;06;70;70;159,252314503895
140031;1;4;14;2;14;54;97;9700;3;1;1;06;70;70;159,252314503895
140033;1;2;16;2;16;53;56;5611;4;1;1;06;41;41;176,735948708446
140035;1;1;8;2;8;53;56;5611;1;3;1;06;15;15;256,445382433588
140036;1;2;20;2;20;54;55;5511;1;3;1;06;17;17;310,690237182429
140038;1;1;15;2;16;98;49;4921;4;1;1;06;13;13;329,788433870362
140043;1;1;40;2;40;43;10;1089;1;9;1;06;66;66;328,254478041505
140048;1;3;12;1; ; ; ; ; ; ;1;06;19;19;140,499372918569
140049;1;6;4;2;16;84;45;4542;1;2;1;06;05;05;2028,48922434898
140049;1;8;4;2;16;37;47;4711;1;3;1;06;05;05;2028,48922434898
140051;1;2;12;2;16;98;49;4923;4;1;1;06;20;20;210,042859005131
140051;1;3;8;2;15;50;56;5630;1;3;1;06;20;20;210,042859005131
140051;1;4;8;2;12;95;31;3110;1;5;1;06;20;20;210,042859005131
140053;1;1;12;2;12;80;15;1522;4;1;1;06;68;68;377,307433355599
140056;1;2;12;2;12;97;53;5320;4;1;1;06;54;54;332,654442466117
140065;1;3;5;2;5;56;85;8544;2;9;1;06;19;19;72,0524309751784
140069;1;2;15;2;15;93;43;4330;1;5;1;06;11;11;1920,71774244895
140069;1;3;24;2;24;03;22;2229;1;8;1;06;11;11;1920,71774244895
140075;1;1;4;2;4;95;41;4111;1;2;1;06;18;18;55,5709186329003
140075;1;2;4;2;8;54;97;9700;3;1;1;06;18;18;55,5709186329003
140075;1;3;3;2;1;53;56;5619;1;2;1;06;18;18;55,5709186329003
140077;1;1;24;2;24;39;84;8412;2;8;1;06;50;50;358,63703951595
140077;1;2;24;2;20;62;01;0122;1;3;1;06;50;50;358,63703951595
140080;1;1;14;2;14;99;36;3600;1;9;1;06;70;70;167,333335838853
140080;1;3;20;2;98;55;69;6910;1;9;1;06;70;70;167,333335838853
140081;1;2;12;2;40;55;81;8121;4;1;1;06;15;15;189,584948057688
140082;1;3;12;2;15;33;94;9411;1;9;1;06;66;66;434,036229517328
140083;1;1;8;2;8;13;85;8544;1;6;1;06;66;66;268,256374991677
140096;1;2;16;2;16;95;41;4111;1;2;1;06;66;66;596,587194145969
140097;1;3;8;2;12;19;86;8610;1;9;1;06;19;19;86,8609260950088
140099;1;2;16;2;16;97;47;4711;4;1;1;06;41;41;159,702155517116
140099;1;4;16;2;16;83;25;2511;4;1;1;06;41;41;159,702155517116
140104;1;2;4;2;16;45;47;4771;1;2;1;06;76;76;1399,51462422595
140105;1;4;15;2;15;87;41;4111;1;7;1;06;13;13;312,936088579119
140106;1;4;4;2;12;54;55;5511;1;5;1;06;20;20;238,73350589018
140112;1;8;14;2;14;55;81;8121;4;1;1;06;70;70;199,290224189508
140112;1;11;12;2;13;53;56;5630;1;2;1;06;70;70;199,290224189508
140113;1;1;13;2;15;03;43;4322;4;1;1;06;70;70;127,666636536584
140113;1;2;15;2;16;79;14;1410;1;5;1;06;70;70;127,666636536584
140120;1;5;15;2;15;95;41;4111;1;5;1;06;11;11;2184,49132113448
140123;1;2;8;2;12;95;41;4111;4;3;1;06;27;27;18,0566354770692
140123;1;3;998;2;98;54;97;9700;3;1;1;06;27;27;18,0566354770692
140125;1;3;3;2;13;16;74;7410;4;1;1;06;54;54;284,729226853838
140125;1;5;5;2;17;33;45;4530;1;5;1;06;54;54;284,729226853838
140127;1;1;4;2;4;32;69;6920;1;4;1;06;18;18;51,6296366761553
140134;1;3;4;2;12;53;56;5611;1;2;1;06;05;05;1389,28915332237
140139;1;2;2;2;12;53;56;5619;4;1;1;06;54;54;458,499862559944
140140;1;2;14;2;14;54;97;9700;3;1;1;06;17;17;284,059482062282
140144;1;4;16;2;16;17;93;9329;1;9;1;06;11;11;1737,99571681994
140145;1;1;4;2;4;99;38;3830;1;9;1;06;05;05;1199,74780263346
140156;1;2;4;2;4;59;87;8730;4;1;1;06;66;66;519,180608961164
140159;1;2;14;2;14;57;96;9602;4;3;1;06;54;54;1049,55916073389
140163;1;3;8;2;12;97;47;4711;1;8;1;06;15;15;122,054557878527
140168;1;3;24;2;52;38;82;8220;1;9;1;06;05;05;1237,47576005359
140172;1;1;16;2;22;39;84;8412;4;9;1;06;15;15;138,947738036993
140172;1;2;16;2;22;12;86;8621;4;9;1;06;15;15;138,947738036993
140182;1;4;16;2;16;97;10;1081;1;4;1;06;13;13;351,85590187246
140184;1;3;14;2;14;95;42;4210;1;8;1;06;54;54;856,866044622592
140187;1;2;6;2;12;95;41;4111;4;3;1;06;20;20;221,713992544137
140191;1;2;12;2;12;42;47;4772;1;4;1;06;41;41;76,7722680334109
140191;1;3;12;2;12;33;59;5914;1;9;1;06;41;41;76,7722680334109
140191;1;4;12;2;12;45;47;4773;1;3;1;06;41;41;76,7722680334109
140193;1;2;10;2;15;53;56;5611;1;4;1;06;05;05;2139,11450498018
140193;1;5;6;2;12;97;52;5224;4;1;1;06;05;05;2139,11450498018
140193;1;6;8;2;29;55;41;4111;1;8;1;06;05;05;2139,11450498018
140194;1;2;4;2;4;41;56;5619;4;1;1;06;50;50;331,293386269505
140194;1;6;4;2;24;83;25;2511;1;3;1;06;50;50;331,293386269505
140200;1;1;6;2;6;53;56;5611;1;6;1;06;54;54;590,94339309627
140200;1;3;12;2;12;58;92;9200;1;6;1;06;54;54;590,94339309627
140203;1;1;24;2;24;79;14;1410;1;9;1;06;05;05;1363,43152441783
140203;1;2;12;2;12;39;85;8559;1;4;1;06;05;05;1363,43152441783
140206;1;2;40;2;208;45;58;5811;1;3;1;06;08;08;703,041866870901
140207;1;1;8;2;8;45;47;4792;4;1;1;06;05;05;1091,40430150216
140207;1;5;12;2;12;98;49;4921;4;1;1;06;05;05;1091,40430150216
140216;1;3;24;2;24;53;56;5619;4;1;1;06;54;54;375,514697493094
140220;1;2;8;2;13;54;97;9700;3;1;1;06;66;66;445,690211205561
140221;1;2;12;2;12;53;56;5611;4;1;1;06;54;54;449,373882591253
140226;1;3;12;2;12;17;90;9008;1;7;1;06;05;05;1357,76804533039
140239;1;1;4;2;16;39;55;5511;1;3;1;06;41;41;168,745940332804
140242;1;2;20;2;28;13;84;8413;4;9;1;06;15;15;208,822600982999
140242;1;3;26;2;52;98;49;4921;1;2;1;06;15;15;208,822600982999
140248;1;1;16;2;18;45;47;4771;1;3;1;06;15;15;36,8123876018194
140249;1;1;3;2;12;32;69;6910;1;3;1;06;41;41;292,793541921372
140250;1;1;12;2;12;54;97;9700;3;1;1;06;05;05;820,353782679668
140251;1;3;1;2;13;83;80;8020;1;3;1;06;47;47;96,3023716102508
140261;1;3;15;2;15;16;96;9609;1;4;1;06;11;11;1725,79855104522
140261;1;6;15;2;15;16;96;9609;1;3;1;06;11;11;1725,79855104522
140261;1;7;15;2;15;80;15;1521;1;7;1;06;11;11;1725,79855104522
140266;1;2;18;2;18;13;85;8530;1;6;1;06;76;76;1419,4298778344
140272;1;2;2;2;8;97;14;1410;1;9;1;06;76;76;647,596618495629
140281;1;1;14;2;14;11;69;6920;4;1;1;06;17;17;85,0282135975784
140281;1;2;14;2;14;84;45;4542;1;3;1;06;17;17;85,0282135975784
140283;1;2;16;2;16;41;45;4530;4;1;1;06;54;54;353,003140648531
140286;1;2;6;2;6;30;45;4511;1;9;1;06;15;15;259,458147001865
140287;1;2;16;2;16;33;47;4711;1;4;1;06;05;05;1551,56722476313
140291;1;1;14;2;14;98;49;4921;4;1;1;06;13;13;588,017021202537
140291;1;2;20;2;20;77;56;5619;4;1;1;06;13;13;588,017021202537
140295;1;2;12;2;12;98;06;0610;1;9;1;06;41;41;58,7272170951107
140296;1;5;104;2;52;32;69;6910;4;9;1;06;44;44;38,7788752516398
140298;1;3;8;2;16;06;75;7500;1;4;1;06;15;15;302,416671066722
140303;1;2;26;2;258;55;81;8121;4;1;1;06;76;76;857,228713905831
140303;1;3;26;2;26;95;41;4111;1;2;1;06;76;76;857,228713905831
140304;1;2;3;2;14;55;93;9311;4;1;1;06;47;47;63,6816515188792
140304;1;3;8;2;14;55;81;8121;4;1;1;06;47;47;63,6816515188792
140306;1;2;16;2;16;54;97;9700;3;1;1;06;05;05;1036,45686642434
140307;1;2;12;2;12;45;46;4632;1;2;1;06;76;76;2700,17498972041
140338;1;1;15;2;15;53;56;5611;4;4;1;06;11;11;7521,24390687023
140342;1;4;5;2;16;83;45;4520;1;3;1;06;52;52;207,916722773264
140346;1;2;8;2;14;53;56;5619;1;2;1;06;52;52;191,999909878098
140349;1;1;4;2;12;45;47;4771;1;2;1;06;52;52;242,866026175986
140350;1;1;8;2;8;79;14;1410;4;6;1;06;11;11;6087,56428879332
140356;1;2;5;2;5;98;49;4921;4;1;1;06;20;20;196,603802308089
140356;1;4;8;2;8;98;49;4923;4;2;1;06;20;20;196,603802308089
140358;1;1;4;2;4;55;85;8544;1;9;1;06;18;18;79,3234008650122
140361;1;1;24;2;25;44;68;6820;4;1;1;06;50;50;418,016982338102
140363;1;1;15;2;15;58;85;8530;1;4;1;06;11;11;3190,72896824462
140363;1;2;15;2;15;58;80;8010;1;7;1;06;11;11;3190,72896824462
140372;1;3;6;2;15;97;49;4923;4;1;1;06;63;63;113,304067449168
140372;1;4;3;2;3;41;47;4719;4;1;1;06;63;63;113,304067449168
140379;1;2;20;2;20;45;56;5613;1;3;1;06;05;05;1369,69435757566
140381;1;2;5;2;14;55;81;8121;4;1;1;06;63;63;98,3630066512197
140385;1;1;12;2;12;77;56;5619;1;2;1;06;05;05;656,52629648966
140389;1;1;12;2;12;58;80;8010;4;1;1;06;20;20;226,225504799065
140389;1;2;12;2;12;98;49;4921;4;1;1;06;20;20;226,225504799065
140391;1;1;15;2;15;53;56;5611;1;3;1;06;18;18;153,441764417385
140397;1;2;2;2;9;98;49;4921;4;1;1;06;68;68;467,488623885351
140397;1;3;1;2;28;38;82;8220;1;9;1;06;68;68;467,488623885351
140408;1;3;15;2;15;45;47;4771;1;4;1;06;41;41;68,3847683277928
140408;1;5;15;2;15;95;31;3110;4;1;1;06;41;41;68,3847683277928
140414;1;2;14;2;14;53;56;5611;4;1;1;06;41;41;69,7731095577658
140423;1;1;14;2;14;98;49;4923;4;1;1;06;41;41;149,014479785927
140437;1;1;6;2;14;84;45;4520;4;1;1;06;23;23;142,817250251713
140439;1;3;5;1; ; ; ; ; ; ;1;06;41;41;169,175598217462
140439;1;4;6;1; ; ; ; ; ; ;1;06;41;41;169,175598217462
140442;1;3;20;2;20;33;47;4719;1;9;1;06;23;23;125,992197327977
140456;1;2;8;2;120;45;47;4771;1;9;1;06;08;08;678,952634340863
140458;1;1;12;2;12;95;41;4111;1;3;1;06;15;15;54,1623819467151
140461;1;2;15;2;15;32;69;6920;1;4;1;06;41;41;43,4945125408391
140475;1;1;14;2;14;45;47;4772;1;4;1;06;17;17;186,949049035863
140477;1;2;17;2;25;59;86;8610;1;8;1;06;50;50;365,74010280117
140481;1;1;28;2;28;02;84;8413;4;9;1;06;44;44;65,0215182239739
140484;1;3;96;2;96;61;01;0145;1;8;1;06;73;73;322,928558247659
140486;1;2;72;2;72;39;86;8621;1;6;1;06;20;20;164,128050995442
140488;1;1;14;2;14;59;92;9200;1;9;1;06;17;17;194,838838934435
140493;1;3;8;2;12;45;47;4771;1;2;1;06;73;73;153,562455644318
140494;1;2;48;1; ; ; ; ; ; ;1;06;54;54;334,687370814011
140501;1;2;12;2;12;54;55;5511;1;5;1;06;50;50;376,189820024061
140509;1;2;25;2;25;45;47;4772;1;4;1;06;20;20;331,387347424809
140512;1;1;53;2;53;55;81;8121;1;6;1;06;41;41;246,978834501108
140523;1;2;56;2;58;33;64;6412;1;9;1;06;41;41;261,789227910018
140523;1;3;25;1; ; ; ; ; ; ;1;06;41;41;261,789227910018
140524;1;2;2;2;5;98;49;4921;1;2;1;06;27;27;59,8202477369313
140526;1;3;3;2;14;53;56;5630;1;4;1;06;41;41;138,410970575252
140535;1;1;15;2;15;45;56;5619;4;1;1;06;41;41;71,6679181252877
140535;1;2;15;2;14;58;80;8010;1;9;1;06;41;41;71,6679181252877
140538;1;2;5;2;16;59;86;8699;4;1;1;06;41;41;105,202733712
140540;1;3;20;2;20;97;46;4631;1;6;1;06;05;05;707,946183258323
140541;1;1;14;2;14;85;43;4321;1;3;1;06;17;17;194,838838934435
140541;1;3;14;2;14;95;41;4111;1;9;1;06;17;17;194,838838934435
140548;1;2;12;2;16;53;56;5613;1;4;1;06;66;66;577,065468894661
140548;1;3;8;2;16;37;46;4664;1;4;1;06;66;66;577,065468894661
140551;1;1;28;2;28;21;03;0322;1;4;1;06;41;41;100,672536928183
140551;1;2;240;2;240;32;69;6920;1;2;1;06;41;41;100,672536928183
140552;1;1;14;2;14;45;47;4781;4;1;1;06;05;05;908,749812427118
140559;2;1;16;2;20;39;91;9101;4;4;1;06;54;54;395,681164530714
140560;1;5;14;2;14;33;47;4731;1;4;1;06;52;52;83,5103117944966
140563;1;1;16;2;16;55;84;8424;2;9;1;06;20;20;260,62186889086
140567;1;2;15;2;15;45;47;4755;1;9;1;06;41;41;33,8166436785788
140568;1;2;14;2;14;44;61;6120;1;9;1;06;17;17;205,212452121601
140577;1;1;18;2;16;39;73;7320;1;8;1;06;05;05;914,067825887053
140592;1;4;24;2;52;98;49;4921;1;6;1;06;08;08;432,199753419436
140596;1;1;24;2;24;39;85;8551;4;9;1;06;41;41;245,370994391249
140598;1;2;4;2;48;45;47;4773;1;3;1;06;27;27;213,744705926652
140617;1;4;12;2;12;53;56;5619;1;3;1;06;50;50;118,405454826905
140617;1;7;104;2;52;59;86;8621;1;9;1;06;50;50;118,405454826905
140622;1;2;2;2;2;54;97;9700;3;1;1;06;76;76;1135,58308039209
140625;1;3;4;2;10;93;43;4330;4;2;1;06;20;20;247,998994390219
140628;1;2;9;2;13;21;47;4754;1;5;1;06;15;15;214,859044143116
140644;1;3;48;2;48;03;47;4711;1;9;1;06;20;20;148,576805718689
140648;1;1;12;2;12;62;81;8130;4;1;1;06;41;41;115,921906729118
140648;1;2;12;2;12;45;47;4771;1;4;1;06;41;41;115,921906729118
140652;1;1;24;2;16;18;93;9319;4;9;1;06;05;05;960,003799995453
140653;1;3;14;2;14;53;56;5611;1;4;1;06;17;17;111,262813936225
140655;1;4;10;2;12;53;55;5511;1;9;1;06;47;47;192,852367479693
140659;1;3;12;2;24;33;46;4631;1;9;1;06;23;23;199,226351103083
140660;1;1;4;2;12;54;81;8121;4;1;1;06;63;63;187,218514144614
140660;1;3;92;2;96;97;47;4761;1;3;1;06;63;63;187,218514144614
140665;1;3;10;1; ; ; ; ; ; ;1;06;47;47;177,626192452941
140671;1;4;4;2;12;53;56;5611;1;3;1;06;63;63;70,7033682835362
140673;1;3;52;2;26;45;47;4771;1;6;1;06;52;52;82,1407601710982
140689;1;2;104;2;54;13;85;8544;4;9;1;06;41;41;102,920219891327
140692;1;2;12;2;12;45;47;4792;4;1;1;06;41;41;247,250943333865
140700;1;2;4;2;16;95;41;4111;4;1;1;06;27;27;27,0562918894497
140701;1;1;16;2;16;53;56;5611;1;3;1;06;50;50;87,4919713469295
140701;1;2;12;2;12;38;61;6190;1;2;1;06;50;50;87,4919713469295
140703;1;4;14;2;14;17;90;9008;4;1;1;06;52;52;181,141086023735
140707;1;1;22;2;22;98;49;4921;1;6;1;06;41;41;108,359454994232
140722;1;1;2;2;2;62;01;0123;4;1;1;06;41;41;43,8363899537133
140730;1;2;52;2;30;12;69;6910;4;1;1;06;52;52;157,754217077577
140736;1;2;8;2;12;57;96;9602;4;1;1;06;52;52;155,570762377604
140751;1;2;15;2;15;41;45;4530;4;1;1;06;18;18;79,2152778082207
140774;1;4;9;2;9;41;47;4761;4;1;1;06;54;54;364,311523892563
140779;1;1;4;2;24;45;47;4772;1;3;1;06;27;27;152,157248286769
140780;1;3;8;2;10;03;95;9511;4;1;1;06;52;52;324,656417200332
140797;1;1;15;2;15;54;97;9700;3;1;1;06;18;18;63,7219508746816
140797;1;2;25;2;26;59;87;8730;1;4;1;06;18;18;63,7219508746816
140797;1;3;14;2;15;45;45;4530;1;3;1;06;18;18;63,7219508746816
