DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;P7440;CLASE;DSI;FFT;AREA;RAMA4D_D_R4;RAMA2D_D_R4;OFICIO1_C8;OFICIO2_C8;MES;PERIODO;DPTO;DSCY;FEX_C18;PER;REGIS
7000242;1;1;1;;;;;;;1;64;2;5;ASESORA DE PUBLICIDAD;1;8;2;3;;2;;;1;;1;;6110;61;.;2431;03;20220309;05;;251.00257765;2022;70
7000243;1;2;1;;;;;;;2;;;;.;;;;1;2;2;;;1;;1;;.;;.;.;03;20220309;05;;244.05342841;2022;70
7000247;1;1;1;;;;;;;1;12;5;8;Modelo fotografia;4;1;2;2;;2;;;1;;1;05;8299;82;.;5241;03;20220309;05;;1017.0824783;2022;70
7000248;1;2;1;;;;;;;1;1;1;2;INGENIERA DE SISTEMAS;1;10;2;1;1;1;3500000;;1;;1;05;7020;70;.;3511;03;20220309;05;;990.75291164;2022;70
7000249;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220309;05;;197.03945295;2022;70
7000249;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220309;05;;197.03945295;2022;70
7000253;1;2;1;32;1;;;48;1000000;1;5;0;7;MESERA;1;5;2;2;;2;;;1;1;;05;5611;56;5131;5131;03;20220309;05;2;788.97555104;2022;70
7000253;1;3;1;8;1;;;48;1000000;1;2;0;8;VENDEDORA DE MOSTRADOR;1;7;2;2;;2;;;1;1;;05;7310;73;5223;5223;03;20220309;05;1;788.97555104;2022;70
7000253;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;05;.;;.;.;03;20220309;05;;788.97555104;2022;70
7000255;1;1;1;;;;;;;1;720;2;3;SECRETARIA GENERAL;1;2;2;3;;2;;;1;;1;05;6820;68;.;4120;03;20220309;05;;953.82859695;2022;70
7000256;1;3;1;;;;;;;1;3;5;8;Vendedora ropa;1;6;2;2;;2;;;1;;1;05;4771;47;.;5223;03;20220309;05;;635.42568154;2022;70
7000257;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;05;.;;.;.;03;20220309;05;;839.35723769;2022;70
7000257;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;05;.;;.;.;03;20220309;05;;839.35723769;2022;70
7000259;1;1;1;;;;;;;1;36;5;1;Domiliciario;4;1;2;2;;2;;;1;;1;05;5320;53;.;9621;03;20220309;05;;919.99727337;2022;70
7000259;1;2;1;;;;;;;1;12;5;5;Contadora;1;6;2;3;;2;;;1;;1;05;8413;84;.;2411;03;20220309;05;;919.99727337;2022;70
7000261;1;1;1;12;1;;;10;3000000;1;12;0;7;ABOGADO PENALISTA;2;7;2;2;;2;;;1;1;;05;8424;84;2611;2611;03;20220309;05;1;855.1898509;2022;70
7000262;1;1;1;;;;;;;1;60;2;5;DIRECTORA;2;10;2;3;;2;;;1;;1;05;8414;84;.;1212;03;20220309;05;;919.99727337;2022;70
7000262;1;2;1;;;;;;;1;36;2;5;JEFE DE MERCADEO DE LOTERIA DEL CHOCO;2;7;2;3;;2;;;1;;1;05;9200;92;.;1221;03;20220309;05;;919.99727337;2022;70
7000263;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;05;.;;.;.;03;20220309;05;;2643.7262632;2022;70
7000263;1;3;1;998;1;;;40;1000000;2;;;;.;;;;2;;2;;;1;1;;05;;;9112;;03;20220309;05;;2643.7262632;2022;70
7000263;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;05;.;;.;.;03;20220309;05;;2643.7262632;2022;70
7000264;1;1;1;;;;;;;1;276;0;3;ENCARGADA DE PERSONAL;1;9;2;3;;2;;;1;;1;05;8621;86;.;1212;03;20220309;05;;1516.1388073;2022;70
7000265;1;1;1;;;;;;;1;3;0;8;CUIDANDO UN NIÑO;4;1;2;2;;2;;;1;;1;05;8891;88;.;5311;03;20220309;05;;1299.4402936;2022;70
7000266;1;1;1;;;1;;48;1000000;1;5;0;8;PULIDOR DE PISOS;4;1;2;2;;2;;;1;;1;05;4330;43;.;7112;03;20220309;05;;2481.7075363;2022;70
7000267;1;2;1;;;1;;48;1500000;1;14;0;8;ENSEÑAR Y DARLE CLASES A NIÑOS EN UN HOGAR DE FAMILIA;3;1;2;1;1;2;;;1;;1;05;8513;85;.;2341;03;20220309;05;;1366.0435478;2022;70
7000268;1;1;1;;;1;;48;1000000;1;7;0;3;EMPLEADA DOMESTICA A DIFERENTES HOGARES;4;1;2;2;;2;;;1;;1;05;8121;81;.;9111;03;20220309;05;;3709.0210276;2022;70
7000268;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;05;.;;.;.;03;20220309;05;;3709.0210276;2022;70
7000269;1;1;1;;;;;;;1;252;0;3;BACTERIOLOGA DE LABORATORIO;1;10;2;2;;2;;;1;;1;05;8899;88;.;2131;03;20220309;05;;2614.9140448;2022;70
7000269;1;2;1;;;;;;;1;240;0;5;DOCENTE DE PRIMARIA;2;9;2;3;;2;;;1;;1;05;8513;85;.;2341;03;20220309;05;;2614.9140448;2022;70
7000269;1;3;1;;;;;;;1;168;0;8;DEMARCACION Y SEÑALIZACION DE VIAS;1;6;2;3;;2;;;1;;1;05;8412;84;.;9312;03;20220309;05;;2614.9140448;2022;70
7000270;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;05;.;;.;.;03;20220309;05;;2548.3107906;2022;70
7000273;1;1;1;4;1;;;8;1000000;1;4;0;7;TRABAJADORA POR CUENTA PROPIA DESDE LA CASA;4;1;2;2;;2;;;1;1;;05;4729;47;9112;5246;03;20220309;05;1;1450.2345374;2022;70
7000274;1;2;1;24;1;;;48;1000000;1;6;5;1;AYUDANTE DE CONSTRUCCION(CARGAR MATERIALES DE CONSTRUCCION HACER MEZCLA);1;4;2;2;;2;;;1;1;;05;4111;41;9112;9313;03;20220309;05;2;1194.1412569;2022;70
7000274;1;3;1;3;1;;;48;1500000;1;3;3;7;AUXILIAR DE HOSTERIA(DISEÑAR PLANES VACACIONALES ATENDER USUARIOS);1;6;2;2;;1;1400000;;1;1;;05;5511;55;4224;4224;03;20220309;05;1;1194.1412569;2022;70
7000274;1;4;1;12;1;;;48;1000000;1;3;5;1;DOMICILIARIO EN MOTO;1;6;2;2;;2;;;1;1;;05;4711;47;9621;9621;03;20220309;05;1;1194.1412569;2022;70
7000275;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220309;05;;171.83590267;2022;70
7000277;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220309;05;;204.71014045;2022;70
7000281;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;05;.;;.;.;03;20220309;05;;1535.8627875;2022;70
7000284;1;1;1;;;;;;;1;36;5;7;COMERCIANTE DE MUEBLES(ASESORAR CLIENTES EN LA COMPRA DE MUEBLES);1;7;2;2;;2;;;1;;1;05;3110;31;.;5223;03;20220309;05;;1543.2667913;2022;70
7000284;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;05;.;;.;.;03;20220309;05;;1543.2667913;2022;70
7000289;1;1;1;;;;;;;1;588;0;5;ERA PROFESORA;2;10;2;3;;2;;;1;;1;05;8521;85;.;2330;03;20220309;05;;925.24104893;2022;70
7000294;1;2;1;;;;;;;1;24;0;8;AUXILIAR DE RESTAURANTE;1;3;2;2;;2;;;1;;1;05;5611;56;.;9412;03;20220309;05;;1629.496237;2022;70
7000295;1;1;1;3;1;;;48;1700000;1;0;3;6;ASESOR COMERCIAL;1;10;2;1;1;2;;;1;1;;05;8220;82;4222;4222;03;20220309;05;1;1111.7480373;2022;70
7000296;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;759.81509896;2022;70
7000296;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;759.81509896;2022;70
7000297;1;2;1;16;1;;;48;1500000;1;24;0;3;CONTADORA;1;10;2;2;;2;;;1;1;;08;8544;85;2411;2411;03;20220309;08;2;733.50145658;2022;70
7000298;1;2;1;;;;;;;1;84;0;7;ATENCION AL CLIENTE;4;1;2;2;;2;;;1;;1;08;4751;47;.;5223;03;20220309;08;;566.77692202;2022;70
7000298;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;566.77692202;2022;70
7000301;1;1;1;;;;;;;1;240;0;4;ECONOMISTA INVESTIGABA Y DABA SEGUIMIENTO A LOS PROBLEMAS ECONOMICOS Y FINANCIEROS DE LA EMPRESA;2;10;2;2;;2;;;1;;1;08;8412;84;.;2631;03;20220309;08;;705.05000973;2022;70
7000304;1;1;1;;;2;4;;4000000;1;36;2;2;MEDICO GENERAL ATENDER PACIENTES DIAGNOSTICAR Y TRATAR ENFERMEDADES TOMAR SIGNOS VITALES;1;8;2;1;2;2;;;1;;1;08;8610;86;.;2211;03;20220309;08;;712.42634598;2022;70
7000304;1;2;1;;;;;;;1;242;3;7;BRINDAR ASESORIA EN DEMANDAS MANEJO DE DIVORCIOS TESTAMENTOS CUSTODIAS ABOGADA;1;4;2;2;;2;;;1;;1;08;6910;69;.;2611;03;20220309;08;;712.42634598;2022;70
7000305;1;1;1;;;2;4;;5000000;1;2;3;2;MEDICO INTERNISTA DIAGNOSTICAR ENFERMEDADES DE DIFERENTES ORGANOS HACER TRATAMIENTOS A PATOLOGIAS;1;10;2;1;1;2;;;1;;1;08;8610;86;.;2212;03;20220309;08;;734.01022529;2022;70
7000306;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;547.72235696;2022;70
7000306;1;2;1;;;;;;;1;28;5;9;PASTOR PREDICAR LA PALABRA DE DIOS;4;3;2;3;;2;;;1;;1;08;9491;94;.;2636;03;20220309;08;;547.72235696;2022;70
7000306;1;3;1;12;1;;;48;1000000;1;26;5;7;AUXILIAR DE BODEGA REVISAR JUGUETES EN BUEN ESTADO;1;7;2;2;;2;;;1;1;;08;4769;47;9334;9334;03;20220309;08;1;547.72235696;2022;70
7000307;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;702.98569501;2022;70
7000309;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;384.32032965;2022;70
7000311;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;763.37606128;2022;70
7000311;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;763.37606128;2022;70
7000312;1;1;1;24;1;;;24;500000;1;7;3;3;OPERARIA DE PRODUCCION REVISAR Y EMPACAR PRODUCTOS TRANSPORTARLOS;1;10;2;2;;2;;;1;1;;08;2219;22;9334;8141;03;20220309;08;2;449.42336421;2022;70
7000313;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;562.05758419;2022;70
7000314;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;461.88439957;2022;70
7000315;1;1;1;;;;;;;1;476;5;5;AUXILIAR DE BODEGA ENTREGAR IMPLEMENTOS;2;10;2;3;;2;;;1;;1;08;3600;36;.;9333;03;20220309;08;;503.80170846;2022;70
7000315;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;503.80170846;2022;70
7000315;1;3;1;8;1;;;48;1000000;2;;;;.;;;;2;;2;;;1;1;;08;;;5223;;03;20220309;08;1;503.80170846;2022;70
7000316;1;2;1;;;;;;;1;36;0;3;COMERCIO AL POR MENOR COMPRA Y VENTA DE CARNES FRIAS;4;1;2;2;;2;;;1;;1;08;4723;47;.;5221;03;20220309;08;;474.24778653;2022;70
7000316;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;474.24778653;2022;70
7000316;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;474.24778653;2022;70
7000316;1;6;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;474.24778653;2022;70
7000317;1;2;1;45;1;;;40;1000000;1;60;4;5;ASISTENTE ADMINISTRATIVA;1;3;2;2;;2;;;1;1;;08;4761;47;5223;4419;03;20220309;08;2;578.74513087;2022;70
7000318;1;2;1;4;4;;;40;500000;1;2;0;6;CRIAR ANIMALES SEMBRAR HUERTA VERDURAS TUBERCULOS;4;2;2;2;;2;;;1;1;;08;0150;01;9313;6121;03;20220309;08;1;211.18241396;2022;70
7000318;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;211.18241396;2022;70
7000318;1;8;1;6;4;;;40;900000;1;24;0;9;ASISTENTE ADMINISTRATIVO IMPRIMIR RESULTADOS DE LOS PACIENTES;1;10;2;2;;2;;;1;1;;08;8691;86;5230;4419;03;20220309;08;1;211.18241396;2022;70
7000319;1;1;1;;;;;;;2;;;;.;;;;3;;2;;;1;;1;08;.;;.;.;03;20220309;08;;339.03864806;2022;70
7000319;1;3;1;;;1;;40;1000000;1;24;0;6;VENDEDORA DE PRENDAS DE VESTIR Y ZAPATOS;4;1;2;2;;2;;;1;;1;08;4771;47;.;5223;03;20220309;08;;339.03864806;2022;70
7000319;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;339.03864806;2022;70
7000320;1;2;1;;;;;;;1;24;0;7;VENTA EN MOSTRADOR DE PRODUCTOS LUBRICANTES AUTOMOTRICES;1;6;2;2;;2;;;1;;1;08;4732;47;.;5249;03;20220309;08;;771.87832713;2022;70
7000320;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;771.87832713;2022;70
7000321;1;2;1;;;1;;48;1200000;1;18;0;3;ATENDER CAFE INTERNET;1;2;2;2;;2;;;1;;1;08;6190;61;.;5223;03;20220309;08;;564.04214137;2022;70
7000322;1;1;1;;;;;;;1;192;0;6;RECIBIDOR DE LECHE EN CALAMBUCO;1;10;2;3;;2;;;1;;1;08;1040;10;.;9321;03;20220309;08;;556.2749134;2022;70
7000322;1;2;1;;;;;;;1;108;2;5;LIQUIDADORA DE VERDURAS SE ENCARGABA DE PESAR Y EMPACARLAS;1;10;2;3;;2;;;1;;1;08;4721;47;.;9321;03;20220309;08;;556.2749134;2022;70
7000324;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;472.79613771;2022;70
7000324;1;6;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;472.79613771;2022;70
7000327;1;1;1;;;1;;48;1000000;1;3;4;1;PREPARAR TRANSPORTAR Y  RECOGER LA ROPA SUCIA;1;9;2;2;;2;;;1;;1;08;5511;55;.;9112;03;20220309;08;;647.81852481;2022;70
7000332;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;763.09354769;2022;70
7000332;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;763.09354769;2022;70
7000333;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;553.69898994;2022;70
7000334;1;1;1;;;;;;;1;240;5;5;OFICIOS VARIOS;1;10;2;3;;2;;;1;;1;08;0162;01;.;9622;03;20220309;08;;282.22379882;2022;70
7000334;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;282.22379882;2022;70
7000334;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;282.22379882;2022;70
7000335;1;2;1;;;1;;24;1000000;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;677.07534737;2022;70
7000335;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;677.07534737;2022;70
7000335;1;4;1;;;;;;;2;;;;.;;;;3;;2;;;1;;1;08;.;;.;.;03;20220309;08;;677.07534737;2022;70
7000336;1;2;1;;;;;;;1;1;0;3;OPERARIA DE MAQUINA PLANA;4;4;2;2;;2;;;1;;1;08;1513;15;.;8153;03;20220309;08;;714.54977595;2022;70
7000336;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;714.54977595;2022;70
7000337;1;1;1;;;;;;;1;120;0;4;ELABORABA Y VENDIA PUERTAS VENTANAS;4;2;2;2;;2;;;1;;1;08;2511;25;.;7222;03;20220309;08;;480.37184734;2022;70
7000337;1;2;1;;;;;;;1;120;0;4;EMPLEADA DOMESTICO;3;1;2;2;;2;;;1;;1;08;9700;97;.;9111;03;20220309;08;;480.37184734;2022;70
7000337;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;480.37184734;2022;70
7000340;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;694.84300516;2022;70
7000343;1;1;1;5;3;;;50;700000;1;3;0;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;1;;08;9700;97;9111;9111;03;20220309;08;1;602.22168772;2022;70
7000344;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;638.4280785;2022;70
7000347;1;2;1;;;;;;;1;96;0;3;HACER ASEO Y LIMPIEZA PREPARAR Y COCINAR LOS ALIMENTOS  LAVAR LA ROPA;3;1;2;2;;2;;;1;;1;08;9700;97;.;9111;03;20220309;08;;406.19068156;2022;70
7000347;1;3;1;4;1;;;40;900000;1;84;0;3;DOMICILIARIO EN FERRETERIA LLEVAR LOS MATERIALES DE CONSTRUCCION A LOS DIFERENTES  CLIENTES A DOMICILIO;4;2;2;2;;2;;;1;1;;08;4752;47;5230;9621;03;20220309;08;1;406.19068156;2022;70
7000348;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;268.01077346;2022;70
7000348;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;268.01077346;2022;70
7000348;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;268.01077346;2022;70
7000349;1;1;1;;;;;;;2;;;;.;;;;3;;2;;;1;;1;08;.;;.;.;03;20220309;08;;514.41769654;2022;70
7000351;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;492.33728103;2022;70
7000351;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;492.33728103;2022;70
7000352;1;1;1;;;;;;;1;60;0;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;08;9700;97;.;9111;03;20220309;08;;374.09957553;2022;70
7000353;1;5;1;;;;;;;1;72;0;4;ASESOR DE VENTA AL POR MENOR DE ACEITE DE SOYA;4;4;2;2;;2;;;1;;1;08;4729;47;.;5221;03;20220309;08;;406.19068156;2022;70
7000356;1;6;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;2066.0505931;2022;70
7000357;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;1927.9038575;2022;70
7000359;1;1;1;;;;;;;1;120;2;5;GUARDA DE SEGURIDAD;1;10;2;3;;2;;;1;;1;08;8010;80;.;5414;03;20220309;08;;2012.8217436;2022;70
7000359;1;2;1;;;;;;;1;360;0;3;OPERARIA DE MAQUINAS PLANAS;1;10;2;2;;2;;;1;;1;08;1410;14;.;8153;03;20220309;08;;2012.8217436;2022;70
7000361;1;1;1;;;;;;;1;36;4;5;DOCENTE DE CONTABILIDAD;1;10;2;3;;2;;;1;;1;08;8544;85;.;2310;03;20220309;08;;566.77692202;2022;70
7000361;1;2;1;;;;;;;1;84;5;4;DOCENTE DE PRIMARIA;1;7;2;2;;2;;;1;;1;08;8530;85;.;2341;03;20220309;08;;566.77692202;2022;70
7000361;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;566.77692202;2022;70
7000362;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;1660.2097744;2022;70
7000362;1;2;1;;;;;;;1;72;0;4;AYUDANTE DE ALBAÑILERIA PEGABA BLOQUES LEVANTABA PAREDES;4;2;2;2;;2;;;1;;1;08;4111;41;.;9313;03;20220309;08;;1660.2097744;2022;70
7000363;1;2;1;998;1;;;48;1000000;1;40;3;4;ASESORA COMERCIAL ATENDER CLIENTES ORGANIZAR MERCANCIA REALIZAR VENTAS;1;10;2;2;;2;;;1;1;;08;4771;47;5223;5223;03;20220309;08;;1100.1932706;2022;70
7000363;1;3;1;;;1;;24;450000;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;1100.1932706;2022;70
7000364;1;1;1;;;;;;;1;24;0;4;AYUDANTE DE ALBAÑILERIA PEGABA BLOQUES LEVANTABA PAREDES;4;2;2;2;;2;;;1;;1;08;4111;41;.;9313;03;20220309;08;;1706.5233477;2022;70
7000366;1;1;1;;;;;;;1;36;2;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;08;9700;97;.;9111;03;20220309;08;;798.16606681;2022;70
7000366;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;798.16606681;2022;70
7000366;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;798.16606681;2022;70
7000369;1;1;1;;;;;;;1;23;5;7;LOCUTOR PRESENTAR Y DIRIGIR UN PROGRAMA RADIAL;1;4;2;3;;2;;;1;;1;08;6010;60;.;2656;03;20220309;08;;712.57323751;2022;70
7000369;1;2;1;;;;;;;1;360;5;3;MODISTA COCER ROPA UNISEX;1;4;2;2;;2;;;1;;1;08;1410;14;.;7531;03;20220309;08;;712.57323751;2022;70
7000369;1;3;1;24;1;;;48;1200000;1;24;5;7;ASESOR DE CONTAC CENTER ATIENDE Y RECIBE LLAMADA;1;4;2;2;;2;;;1;1;;08;8220;82;5223;4222;03;20220309;08;2;712.57323751;2022;70
7000371;1;1;1;;;;;;;1;48;2;4;ATENDIA Y BUSCABA CLIENTE  DE DISTRIBUCION DE PUPITRES Y SILLAS ESCOLARES;1;2;2;3;;2;;;1;;1;08;4659;46;.;3322;03;20220309;08;;653.9845199;2022;70
7000371;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;653.9845199;2022;70
7000371;1;3;1;15;1;;;48;1400000;1;24;0;7;BUSCABA COLEGIOS PARA VENDERLES  PUPITRES  ESTUDIANTIL;5;2;2;2;;2;;;1;1;;08;4649;46;4110;3322;03;20220309;08;2;653.9845199;2022;70
7000371;1;6;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;653.9845199;2022;70
7000373;1;1;1;;;;;;;1;7;0;3;VENTA AL POR MENOR DE ALIMENTOS PASTELES Y LASAGNAS;4;1;2;2;;2;;;1;;1;08;5619;56;.;5246;03;20220309;08;;712.42634598;2022;70
7000373;1;2;1;12;1;;;40;1500000;1;2;0;1;RADIOLOGO ECOGRAFISTA;1;10;2;2;;2;;;1;1;;08;8412;84;3211;3211;03;20220309;08;1;712.42634598;2022;70
7000374;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;769.78379629;2022;70
7000377;1;1;1;20;1;;;40;1500000;1;12;2;7;ADMINISTRABA SU HELADERIA SE ENCARGABA DE PAGAR Y HACER COMPRAS;5;2;2;3;;2;;;1;1;;08;4724;47;4311;1420;03;20220309;08;2;661.23974236;2022;70
7000377;1;2;1;;;;;;;1;24;0;7;VENDIA POR SU CUENTA ROPA Y PRODUCTOS PARA EL HOGAR A AMIGOS Y FAMILIARES;4;1;2;2;;2;;;1;;1;08;4719;47;.;5223;03;20220309;08;;661.23974236;2022;70
7000377;1;3;1;;;1;;48;1000000;1;18;2;7;AGENTE DE CALL CENTER RECIBIA LLAMADAS DE CLIENTES;1;6;2;2;;2;;;1;;1;08;8220;82;.;4222;03;20220309;08;;661.23974236;2022;70
7000383;1;1;1;;;;;;;2;;;;.;;;;3;;2;;;1;;1;08;.;;.;.;03;20220309;08;;730.11082383;2022;70
7000383;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;730.11082383;2022;70
7000384;1;1;1;;;;;;;1;36;5;5;CONTADOR PUBLICO;1;7;2;3;;2;;;1;;1;08;3312;33;.;2411;03;20220309;08;;625.80927757;2022;70
7000384;1;2;1;;;;;;;1;96;5;5;LABORES DE SECRETARIADO Y OFICINISTA;1;10;2;3;;2;;;1;;1;08;6412;64;.;4120;03;20220309;08;;625.80927757;2022;70
7000386;1;1;1;;;;;;;1;240;5;5;DOCENTE DE BACHILLERATO;2;10;2;3;;2;;;1;;1;08;8521;85;.;2330;03;20220309;08;;550.82724934;2022;70
7000386;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;550.82724934;2022;70
7000386;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;550.82724934;2022;70
7000387;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;566.77692202;2022;70
7000390;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;565.85946619;2022;70
7000390;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;565.85946619;2022;70
7000392;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;722.92990554;2022;70
7000392;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;722.92990554;2022;70
7000392;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;722.92990554;2022;70
7000393;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;1587.7796531;2022;70
7000394;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;783.07127938;2022;70
7000394;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;783.07127938;2022;70
7000395;1;1;1;;;;;;;1;24;5;5;OPERARIO DE PRODUCCION;1;10;2;3;;2;;;1;;1;08;1101;11;.;8160;03;20220309;08;;1098.4218634;2022;70
7000395;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;08;.;;.;.;03;20220309;08;;1098.4218634;2022;70
7000397;1;1;1;;;;;;;1;300;5;4;PULIDOR DE PISOS;4;1;2;2;;2;;;1;;1;08;4330;43;.;7122;03;20220309;08;;445.68856;2022;70
7000397;1;2;1;;;;;;;1;600;5;3;LIMPIAR ORGANIZAR COCINAR LAVAR;3;1;2;2;;2;;;1;;1;08;9700;97;.;9111;03;20220309;08;;445.68856;2022;70
