DIRECTORIO;SECUENCIA_P;ORDEN;CLASE;AREA;MES;PERIODO;DPTO;HOGAR;P3038;P3039;FEX_C18;PER;REGIS
7024050;1;2;2;;03;20220313;15;1;1;2;67.752813632;2022;18
7024050;1;3;2;;03;20220313;15;1;1;2;67.752813632;2022;18
7024051;1;1;2;;03;20220313;15;1;1;2;77.531451858;2022;18
7024051;1;2;2;;03;20220313;15;1;2;1;77.531451858;2022;18
7024051;1;3;2;;03;20220313;15;1;1;2;77.531451858;2022;18
7024052;1;1;2;;03;20220313;15;1;2;1;67.752813632;2022;18
7024052;1;2;2;;03;20220313;15;1;1;2;67.752813632;2022;18
7024053;1;1;2;;03;20220313;15;1;2;1;243.79665945;2022;18
7024053;1;2;2;;03;20220313;15;1;1;2;243.79665945;2022;18
7024053;1;3;2;;03;20220313;15;1;2;1;243.79665945;2022;18
7024054;1;1;2;;03;20220313;15;1;2;1;98.219552187;2022;18
7024054;1;2;2;;03;20220313;15;1;1;2;98.219552187;2022;18
7024055;1;1;2;;03;20220313;15;1;2;1;249.38917134;2022;18
7024055;1;2;2;;03;20220313;15;1;1;2;249.38917134;2022;18
7024056;1;1;2;;03;20220313;15;1;2;1;104.21845869;2022;18
7024057;1;1;2;;03;20220313;15;1;2;1;104.21845869;2022;18
7024058;1;1;2;;03;20220313;15;1;1;2;112.1986374;2022;18
7024059;1;1;2;;03;20220313;15;1;1;2;78.542136867;2022;18
7024060;1;1;2;;03;20220313;15;1;2;1;104.21845869;2022;18
7024061;1;1;1;;03;20220313;15;1;2;1;4989.4435566;2022;18
7024061;1;2;1;;03;20220313;15;1;1;2;4989.4435566;2022;18
7024061;1;3;1;;03;20220313;15;1;2;1;4989.4435566;2022;18
7024062;1;1;2;;03;20220313;68;1;2;1;694.65053804;2022;18
7024062;1;2;2;;03;20220313;68;1;1;2;694.65053804;2022;18
7024062;1;3;2;;03;20220313;68;1;2;1;694.65053804;2022;18
7024063;1;1;2;;03;20220313;68;1;2;1;182.54775455;2022;18
7024063;1;2;2;;03;20220313;68;1;1;2;182.54775455;2022;18
7024064;1;1;1;;03;20220313;68;1;1;2;1118.7650385;2022;18
7024064;1;2;1;;03;20220313;68;1;2;1;1118.7650385;2022;18
7024064;1;3;1;;03;20220313;68;1;1;2;1118.7650385;2022;18
7024065;1;1;2;;03;20220313;54;1;2;1;937.50950726;2022;18
7024066;1;1;2;;03;20220313;54;1;2;1;883.54563226;2022;18
7024066;1;2;2;;03;20220313;54;1;1;2;883.54563226;2022;18
7024067;1;1;1;;03;20220313;54;1;2;1;830.10728461;2022;18
7024067;1;2;1;;03;20220313;54;1;1;2;830.10728461;2022;18
7024067;1;4;1;;03;20220313;54;1;2;1;830.10728461;2022;18
7024067;1;5;1;;03;20220313;54;1;1;2;830.10728461;2022;18
7024067;1;6;1;;03;20220313;54;1;1;2;830.10728461;2022;18
7024068;1;1;2;;03;20220313;76;1;2;1;1896.5121019;2022;18
7024069;1;1;2;;03;20220313;76;1;1;2;2010.4834437;2022;18
7024069;1;2;2;;03;20220313;76;1;2;1;2010.4834437;2022;18
7024070;1;1;2;;03;20220313;76;1;2;1;1896.5121019;2022;18
7024071;1;1;2;;03;20220313;76;1;1;2;2003.1900328;2022;18
7024071;1;2;2;;03;20220313;76;1;2;1;2003.1900328;2022;18
7024071;1;3;2;;03;20220313;76;1;2;1;2003.1900328;2022;18
7024071;1;4;2;;03;20220313;76;1;2;1;2003.1900328;2022;18
7024072;1;1;2;;03;20220313;76;1;1;2;1292.3860686;2022;18
7024072;1;2;2;;03;20220313;76;1;2;1;1292.3860686;2022;18
7024072;1;3;2;;03;20220313;76;1;2;1;1292.3860686;2022;18
7024074;1;1;1;;03;20220313;76;1;2;1;3419.2134825;2022;18
7024075;1;1;1;;03;20220313;52;1;2;1;838.03236799;2022;18
7024075;1;2;1;;03;20220313;52;1;1;2;838.03236799;2022;18
7024076;1;1;1;;03;20220313;52;1;1;2;687.68104216;2022;18
7024076;1;2;1;;03;20220313;52;1;2;1;687.68104216;2022;18
7024076;1;3;1;;03;20220313;52;1;2;1;687.68104216;2022;18
7024077;1;1;1;;03;20220313;52;1;2;1;1277.5165026;2022;18
7024077;1;2;1;;03;20220313;52;1;1;2;1277.5165026;2022;18
7024078;1;1;1;;03;20220313;52;1;1;2;1493.1785275;2022;18
7024078;1;2;1;;03;20220313;52;1;2;1;1493.1785275;2022;18
7024079;1;1;1;;03;20220313;52;1;2;1;675.09131164;2022;18
7024079;1;2;1;;03;20220313;52;1;1;2;675.09131164;2022;18
7024080;1;1;1;;03;20220313;52;1;1;2;875.73361608;2022;18
7024080;1;3;1;;03;20220313;52;1;1;2;875.73361608;2022;18
7024081;1;1;1;;03;20220313;52;1;2;1;675.09131164;2022;18
7024081;1;2;1;;03;20220313;52;1;1;2;675.09131164;2022;18
7024082;1;1;1;;03;20220313;52;1;2;1;812.43320451;2022;18
7024082;1;2;1;;03;20220313;52;1;1;2;812.43320451;2022;18
7024082;1;3;1;;03;20220313;52;1;2;1;812.43320451;2022;18
7024082;1;4;1;;03;20220313;52;1;2;1;812.43320451;2022;18
7024083;1;1;1;;03;20220313;52;1;1;2;771.01857859;2022;18
7024083;1;2;1;;03;20220313;52;1;2;1;771.01857859;2022;18
7024084;1;1;1;;03;20220313;52;1;1;2;909.03065957;2022;18
7024084;1;2;1;;03;20220313;52;1;1;2;909.03065957;2022;18
7024084;1;3;1;;03;20220313;52;1;2;1;909.03065957;2022;18
7024084;1;4;1;;03;20220313;52;1;2;1;909.03065957;2022;18
7024085;1;1;1;;03;20220313;52;1;1;2;654.38399867;2022;18
7024086;1;1;1;;03;20220313;52;1;1;2;557.78786655;2022;18
7024086;1;2;1;;03;20220313;52;1;2;1;557.78786655;2022;18
7024086;1;3;1;;03;20220313;52;1;2;1;557.78786655;2022;18
7024087;1;1;1;;03;20220313;52;1;2;1;944.98634601;2022;18
7024088;1;1;1;;03;20220313;52;1;1;2;757.2157699;2022;18
7024089;1;1;1;;03;20220313;52;1;2;1;1173.5216252;2022;18
7024089;1;2;1;;03;20220313;52;1;1;2;1173.5216252;2022;18
7024090;1;1;1;;03;20220313;52;1;1;2;510.47737454;2022;18
7024090;1;2;1;;03;20220313;52;1;2;1;510.47737454;2022;18
7024090;1;3;1;;03;20220313;52;1;2;1;510.47737454;2022;18
7024090;1;4;1;;03;20220313;52;1;1;2;510.47737454;2022;18
7024091;1;1;1;;03;20220313;52;1;1;2;736.19927742;2022;18
7024091;1;2;1;;03;20220313;52;1;1;2;736.19927742;2022;18
7024092;1;1;1;;03;20220313;52;1;2;1;781.17708918;2022;18
7024092;1;2;1;;03;20220313;52;1;1;2;781.17708918;2022;18
7024093;1;1;1;;03;20220313;52;1;1;2;1209.0291449;2022;18
7024093;1;4;1;;03;20220313;52;1;1;2;1209.0291449;2022;18
7024093;1;5;1;;03;20220313;52;1;1;2;1209.0291449;2022;18
7024094;1;1;1;;03;20220313;52;1;1;2;827.53641853;2022;18
7024094;1;2;1;;03;20220313;52;1;2;1;827.53641853;2022;18
7024094;1;3;1;;03;20220313;52;1;2;1;827.53641853;2022;18
7024095;1;1;1;;03;20220313;52;1;1;2;781.17708918;2022;18
7024095;1;2;1;;03;20220313;52;1;2;1;781.17708918;2022;18
7024096;1;1;1;;03;20220313;52;1;1;2;1038.5587542;2022;18
7024097;1;1;1;;03;20220313;52;1;1;2;1288.9490438;2022;18
7024097;1;2;1;;03;20220313;52;1;2;1;1288.9490438;2022;18
7024097;1;3;1;;03;20220313;52;1;2;1;1288.9490438;2022;18
7024097;1;4;1;;03;20220313;52;1;2;1;1288.9490438;2022;18
7024097;1;5;1;;03;20220313;52;1;2;1;1288.9490438;2022;18
7024097;1;6;1;;03;20220313;52;1;1;2;1288.9490438;2022;18
7024098;1;1;1;;03;20220313;52;1;2;1;781.17708918;2022;18
7024098;1;2;1;;03;20220313;52;1;1;2;781.17708918;2022;18
7024099;1;1;1;;03;20220313;52;1;2;1;809.46475286;2022;18
7024099;1;2;1;;03;20220313;52;1;1;2;809.46475286;2022;18
7024099;1;3;1;;03;20220313;52;1;2;1;809.46475286;2022;18
7024099;1;4;1;;03;20220313;52;1;1;2;809.46475286;2022;18
7024099;1;5;1;;03;20220313;52;1;1;2;809.46475286;2022;18
7024099;1;6;1;;03;20220313;52;1;2;1;809.46475286;2022;18
7024100;1;1;1;;03;20220313;52;1;2;1;833.98479425;2022;18
7024103;1;1;2;;03;20220313;52;1;2;1;2586.8655089;2022;18
7024103;1;2;2;;03;20220313;52;1;1;2;2586.8655089;2022;18
7024103;1;3;2;;03;20220313;52;1;2;1;2586.8655089;2022;18
7024104;1;1;2;;03;20220313;52;1;2;1;2970.4192294;2022;18
7024105;1;1;2;;03;20220313;52;1;2;1;1417.0758295;2022;18
7024105;1;2;2;;03;20220313;52;1;1;2;1417.0758295;2022;18
7024106;1;1;2;;03;20220313;52;1;2;1;2457.7670385;2022;18
7024107;1;1;2;;03;20220313;52;1;2;1;2457.7670385;2022;18
7024108;1;1;2;;03;20220313;52;1;2;1;2457.7670385;2022;18
7024109;1;1;2;;03;20220313;52;1;2;1;2457.7670385;2022;18
7024110;1;1;2;;03;20220313;52;1;2;1;2457.7670385;2022;18
7024111;1;1;2;;03;20220313;52;1;2;1;1025.4086176;2022;18
7024111;1;2;2;;03;20220313;52;1;1;2;1025.4086176;2022;18
7024111;1;3;2;;03;20220313;52;1;2;1;1025.4086176;2022;18
7024111;1;4;2;;03;20220313;52;1;1;2;1025.4086176;2022;18
7024112;1;1;2;;03;20220313;52;1;2;1;1621.7321191;2022;18
7024112;1;2;2;;03;20220313;52;1;1;2;1621.7321191;2022;18
7024112;1;3;2;;03;20220313;52;1;2;1;1621.7321191;2022;18
7024113;1;1;2;;03;20220313;52;1;2;1;1025.4086176;2022;18
7024113;1;2;2;;03;20220313;52;1;1;2;1025.4086176;2022;18
7024113;1;4;2;;03;20220313;52;1;1;2;1025.4086176;2022;18
7024113;1;6;2;;03;20220313;52;1;1;2;1025.4086176;2022;18
7024114;1;1;2;;03;20220313;52;1;2;1;2703.5437424;2022;18
7024115;1;1;2;;03;20220313;52;1;2;1;1127.9494794;2022;18
7024115;1;2;2;;03;20220313;52;1;1;2;1127.9494794;2022;18
7024115;1;3;2;;03;20220313;52;1;2;1;1127.9494794;2022;18
7024115;1;4;2;;03;20220313;52;1;1;2;1127.9494794;2022;18
7024116;1;1;2;;03;20220313;52;1;2;1;1728.1424223;2022;18
7024116;1;2;2;;03;20220313;52;1;1;2;1728.1424223;2022;18
7024116;1;3;2;;03;20220313;52;1;1;2;1728.1424223;2022;18
7024116;1;4;2;;03;20220313;52;1;1;2;1728.1424223;2022;18
7024117;1;1;2;;03;20220313;52;1;1;2;2717.5120673;2022;18
7024118;1;1;2;;03;20220313;52;1;2;1;1127.9494794;2022;18
7024118;1;2;2;;03;20220313;52;1;1;2;1127.9494794;2022;18
7024118;1;3;2;;03;20220313;52;1;1;2;1127.9494794;2022;18
7024118;1;4;2;;03;20220313;52;1;1;2;1127.9494794;2022;18
7024119;1;1;2;;03;20220313;52;1;2;1;1463.4036815;2022;18
7024119;1;2;2;;03;20220313;52;1;1;2;1463.4036815;2022;18
7024119;1;3;2;;03;20220313;52;1;2;1;1463.4036815;2022;18
7024119;1;4;2;;03;20220313;52;1;1;2;1463.4036815;2022;18
7024120;1;1;2;;03;20220313;52;1;2;1;2591.2450666;2022;18
7024120;1;2;2;;03;20220313;52;1;1;2;2591.2450666;2022;18
7024121;1;1;2;;03;20220313;52;1;2;1;2717.971246;2022;18
7024121;1;2;2;;03;20220313;52;1;1;2;2717.971246;2022;18
7024122;1;1;2;;03;20220313;52;1;1;2;3891.9166506;2022;18
7024123;1;1;2;;03;20220313;52;1;1;2;1762.123172;2022;18
7024123;1;2;2;;03;20220313;52;1;2;1;1762.123172;2022;18
7024123;1;3;2;;03;20220313;52;1;2;1;1762.123172;2022;18
7024124;1;1;2;;03;20220313;52;1;2;1;2249.1724925;2022;18
7024124;1;3;2;;03;20220313;52;1;1;2;2249.1724925;2022;18
7024125;1;1;2;;03;20220313;52;1;2;1;1644.3257487;2022;18
7024125;1;2;2;;03;20220313;52;1;1;2;1644.3257487;2022;18
7024125;1;3;2;;03;20220313;52;1;1;2;1644.3257487;2022;18
7024125;1;4;2;;03;20220313;52;1;2;1;1644.3257487;2022;18
7024125;1;7;2;;03;20220313;52;1;1;2;1644.3257487;2022;18
7024126;1;1;2;;03;20220313;52;1;1;2;2140.6469568;2022;18
7024126;1;2;2;;03;20220313;52;1;2;1;2140.6469568;2022;18
7024126;1;5;2;;03;20220313;52;1;2;1;2140.6469568;2022;18
7024127;1;1;2;;03;20220313;52;1;2;1;2664.0909482;2022;18
7024127;1;2;2;;03;20220313;52;1;1;2;2664.0909482;2022;18
7024127;1;3;2;;03;20220313;52;1;2;1;2664.0909482;2022;18
7024127;1;4;2;;03;20220313;52;1;2;1;2664.0909482;2022;18
7024128;1;1;2;;03;20220313;52;1;2;1;1025.4086176;2022;18
7024128;1;2;2;;03;20220313;52;1;1;2;1025.4086176;2022;18
7024128;1;3;2;;03;20220313;52;1;1;2;1025.4086176;2022;18
7024128;1;4;2;;03;20220313;52;1;2;1;1025.4086176;2022;18
7024129;1;1;2;;03;20220313;52;1;2;1;1843.0251423;2022;18
7024129;1;2;2;;03;20220313;52;1;1;2;1843.0251423;2022;18
7024130;1;1;2;;03;20220313;52;1;2;1;1195.7828062;2022;18
7024130;1;2;2;;03;20220313;52;1;1;2;1195.7828062;2022;18
7024130;1;3;2;;03;20220313;52;1;2;1;1195.7828062;2022;18
7024131;1;1;2;;03;20220313;52;1;2;1;2240.4717155;2022;18
7024131;1;2;2;;03;20220313;52;1;1;2;2240.4717155;2022;18
7024132;1;1;2;;03;20220313;52;1;1;2;2479.1662927;2022;18
7024133;1;1;2;;03;20220313;52;1;2;1;2364.3781102;2022;18
7024133;1;2;2;;03;20220313;52;1;1;2;2364.3781102;2022;18
7024134;1;1;2;;03;20220313;52;1;1;2;2044.9336381;2022;18
7024134;1;2;2;;03;20220313;52;1;2;1;2044.9336381;2022;18
7024135;1;1;1;;03;20220313;52;1;2;1;604.123918;2022;18
7024136;1;1;1;;03;20220313;52;1;1;2;911.28863821;2022;18
7024136;1;3;1;;03;20220313;52;1;1;2;911.28863821;2022;18
7024136;1;4;1;;03;20220313;52;1;2;1;911.28863821;2022;18
7024137;1;1;1;;03;20220313;52;1;1;2;981.72500554;2022;18
7024137;1;2;1;;03;20220313;52;1;2;1;981.72500554;2022;18
7024137;1;6;1;;03;20220313;52;1;2;1;981.72500554;2022;18
7024137;1;7;1;;03;20220313;52;1;1;2;981.72500554;2022;18
7024137;1;9;1;;03;20220313;52;1;1;2;981.72500554;2022;18
7024137;1;10;1;;03;20220313;52;1;2;1;981.72500554;2022;18
7024138;1;1;1;;03;20220313;52;1;2;1;590.68820453;2022;18
7024138;1;2;1;;03;20220313;52;1;1;2;590.68820453;2022;18
7024139;1;1;1;;03;20220313;52;1;2;1;604.123918;2022;18
7024140;1;1;1;;03;20220313;52;1;1;2;504.407277;2022;18
7024141;1;1;1;;03;20220313;52;1;2;1;606.00652753;2022;18
7024141;1;2;1;;03;20220313;52;1;1;2;606.00652753;2022;18
7024141;1;3;1;;03;20220313;52;1;2;1;606.00652753;2022;18
7024142;1;1;1;;03;20220313;52;1;2;1;1100.3777582;2022;18
7024143;1;1;1;;03;20220313;52;1;2;1;456.19369275;2022;18
7024145;1;1;1;;03;20220313;52;1;1;2;640.2593689;2022;18
7024146;1;1;1;;03;20220313;52;1;2;1;812.49932145;2022;18
7024146;1;3;1;;03;20220313;52;1;1;2;812.49932145;2022;18
7024147;1;1;1;;03;20220313;52;1;2;1;2173.6058033;2022;18
7024147;1;2;1;;03;20220313;52;1;1;2;2173.6058033;2022;18
7024148;1;1;1;;03;20220313;52;1;2;1;1384.4254794;2022;18
7024148;1;2;1;;03;20220313;52;1;1;2;1384.4254794;2022;18
7024149;1;1;2;;03;20220313;52;1;2;1;2157.2197452;2022;18
7024149;1;2;2;;03;20220313;52;1;1;2;2157.2197452;2022;18
7024150;1;1;1;;03;20220313;52;1;1;2;2242.1600478;2022;18
7024151;1;1;2;;03;20220313;52;1;2;1;2259.3703567;2022;18
7024151;1;2;2;;03;20220313;52;1;1;2;2259.3703567;2022;18
7024152;1;1;1;;03;20220313;52;1;1;2;1843.0325564;2022;18
7024153;1;1;1;;03;20220313;52;1;2;1;1613.8495518;2022;18
7024153;1;2;1;;03;20220313;52;1;1;2;1613.8495518;2022;18
7024154;1;1;2;;03;20220313;52;1;2;1;2063.4141975;2022;18
7024154;1;2;2;;03;20220313;52;1;1;2;2063.4141975;2022;18
7024155;1;1;1;;03;20220313;52;1;2;1;2547.5204173;2022;18
7024155;1;2;1;;03;20220313;52;1;1;2;2547.5204173;2022;18
7024156;1;1;1;;03;20220313;52;1;3;2;1372.2555729;2022;18
7024158;1;1;2;;03;20220313;52;1;2;2;983.48691539;2022;18
7024158;1;2;2;;03;20220313;52;1;1;2;983.48691539;2022;18
7024158;1;3;2;;03;20220313;52;1;1;2;983.48691539;2022;18
7024159;1;1;2;;03;20220313;52;1;2;1;2357.2863363;2022;18
7024160;1;1;2;;03;20220313;52;1;1;2;2173.5766898;2022;18
7024161;1;1;2;;03;20220313;52;1;2;1;2046.72407;2022;18
7024161;1;2;2;;03;20220313;52;1;1;2;2046.72407;2022;18
7024162;1;1;2;;03;20220313;52;1;1;2;3190.3077067;2022;18
7024163;1;1;2;;03;20220313;52;1;2;1;1359.1416265;2022;18
7024163;1;2;2;;03;20220313;52;1;1;2;1359.1416265;2022;18
7024164;1;1;2;;03;20220313;52;1;2;1;2157.2197452;2022;18
7024164;1;2;2;;03;20220313;52;1;1;2;2157.2197452;2022;18
7024165;1;1;2;;03;20220313;52;1;2;1;2369.8660319;2022;18
7024165;1;2;2;;03;20220313;52;1;1;2;2369.8660319;2022;18
7024166;1;1;2;;03;20220313;52;1;2;1;2462.5205767;2022;18
7024166;1;2;2;;03;20220313;52;1;1;2;2462.5205767;2022;18
7024166;1;3;2;;03;20220313;52;1;2;1;2462.5205767;2022;18
7024167;1;1;2;;03;20220313;52;1;2;1;983.48691539;2022;18
7024167;1;2;2;;03;20220313;52;1;1;2;983.48691539;2022;18
7024167;1;3;2;;03;20220313;52;1;2;1;983.48691539;2022;18
7024167;1;4;2;;03;20220313;52;1;1;2;983.48691539;2022;18
7024167;1;5;2;;03;20220313;52;1;1;2;983.48691539;2022;18
7024168;1;1;2;;03;20220313;52;1;2;1;3393.4579267;2022;18
7024168;1;2;2;;03;20220313;52;1;1;2;3393.4579267;2022;18
7024169;1;1;2;;03;20220313;52;1;2;1;2369.8660319;2022;18
7024169;1;2;2;;03;20220313;52;1;1;2;2369.8660319;2022;18
7024170;1;1;2;;03;20220313;52;1;2;1;2148.8746815;2022;18
7024170;1;2;2;;03;20220313;52;1;1;2;2148.8746815;2022;18
7024171;1;1;2;;03;20220313;52;1;2;1;1453.2803572;2022;18
7024171;1;2;2;;03;20220313;52;1;1;2;1453.2803572;2022;18
7024171;1;4;2;;03;20220313;52;1;2;1;1453.2803572;2022;18
7024172;1;1;2;;03;20220313;52;1;2;1;2174.6550494;2022;18
7024172;1;2;2;;03;20220313;52;1;1;2;2174.6550494;2022;18
7024172;1;5;2;;03;20220313;52;1;2;1;2174.6550494;2022;18
7024172;1;6;2;;03;20220313;52;1;1;2;2174.6550494;2022;18
7024173;1;1;2;;03;20220313;52;1;2;1;2258.2193537;2022;18
7024173;1;2;2;;03;20220313;52;1;1;2;2258.2193537;2022;18
7024174;1;1;2;;03;20220313;52;1;2;1;1944.5734585;2022;18
7024174;1;2;2;;03;20220313;52;1;1;2;1944.5734585;2022;18
7024175;1;1;2;;03;20220313;52;1;1;2;2258.9699875;2022;18
7024176;1;1;2;;03;20220313;52;1;2;1;3180.81164;2022;18
7024176;1;2;2;;03;20220313;52;1;1;2;3180.81164;2022;18
7024177;1;1;2;;03;20220313;52;1;2;1;2357.2863363;2022;18
7024178;1;1;2;;03;20220313;52;1;1;2;2173.5766898;2022;18
7024179;1;1;2;;03;20220313;52;1;2;1;2956.2556614;2022;18
7024179;1;2;2;;03;20220313;52;1;1;2;2956.2556614;2022;18
7024180;1;1;2;;03;20220313;52;1;2;1;2956.2556614;2022;18
7024180;1;2;2;;03;20220313;52;1;1;2;2956.2556614;2022;18
7024181;1;1;2;;03;20220313;52;1;1;2;1776.8125367;2022;18
7024181;1;2;2;;03;20220313;52;1;1;2;1776.8125367;2022;18
7024182;1;1;2;;03;20220313;52;1;2;1;1282.100362;2022;18
7024182;1;2;2;;03;20220313;52;1;1;2;1282.100362;2022;18
7024182;1;3;2;;03;20220313;52;1;2;1;1282.100362;2022;18
7024182;1;5;2;;03;20220313;52;1;2;1;1282.100362;2022;18
7024183;1;1;2;;03;20220313;52;1;2;1;4290.6379681;2022;18
7024183;1;2;2;;03;20220313;52;1;1;2;4290.6379681;2022;18
7024184;1;1;2;;03;20220313;52;1;1;2;1282.100362;2022;18
7024184;1;2;2;;03;20220313;52;1;2;1;1282.100362;2022;18
7024184;1;3;2;;03;20220313;52;1;1;2;1282.100362;2022;18
7024184;1;6;2;;03;20220313;52;1;2;2;1282.100362;2022;18
7024185;1;1;2;;03;20220313;52;1;2;1;3066.1637999;2022;18
7024185;1;2;2;;03;20220313;52;1;1;2;3066.1637999;2022;18
7024186;1;1;2;;03;20220313;52;1;2;1;2956.2556614;2022;18
7024186;1;2;2;;03;20220313;52;1;1;2;2956.2556614;2022;18
7024187;1;1;2;;03;20220313;52;1;1;2;3089.4219841;2022;18
7024187;1;2;2;;03;20220313;52;1;2;1;3089.4219841;2022;18
7024188;1;1;2;;03;20220313;52;1;2;1;3073.0227499;2022;18
7024189;1;1;2;;03;20220313;52;1;2;1;4290.6379681;2022;18
7024189;1;2;2;;03;20220313;52;1;1;2;4290.6379681;2022;18
7024190;1;1;2;;03;20220313;52;1;1;2;2391.9490179;2022;18
7024190;1;2;2;;03;20220313;52;1;2;1;2391.9490179;2022;18
7024191;1;1;2;;03;20220313;52;1;2;1;5598.6048787;2022;18
7024191;1;2;2;;03;20220313;52;1;1;2;5598.6048787;2022;18
7024192;1;1;2;;03;20220313;52;1;2;1;4148.5807123;2022;18
7024193;1;1;2;;03;20220313;52;1;1;2;4707.3130305;2022;18
7024193;1;2;2;;03;20220313;52;1;1;1;4707.3130305;2022;18
7024194;1;1;2;;03;20220313;52;1;2;1;2341.7281256;2022;18
7024194;1;2;2;;03;20220313;52;1;2;1;2341.7281256;2022;18
7024194;1;3;2;;03;20220313;52;1;2;1;2341.7281256;2022;18
7024195;1;1;2;;03;20220313;52;1;2;1;5208.3714712;2022;18
7024196;1;1;2;;03;20220313;52;1;2;1;3775.0497984;2022;18
7024196;1;2;2;;03;20220313;52;1;2;1;3775.0497984;2022;18
7024197;1;1;2;;03;20220313;52;1;2;1;3110.9289196;2022;18
7024197;1;2;2;;03;20220313;52;1;1;2;3110.9289196;2022;18
7024198;1;1;2;;03;20220313;52;1;2;1;4148.5807123;2022;18
7024200;1;1;2;;03;20220313;52;1;1;2;3825.2706907;2022;18
7024201;1;1;2;;03;20220313;52;1;1;2;4333.0775081;2022;18
7024201;1;2;2;;03;20220313;52;1;2;1;4333.0775081;2022;18
7024203;1;1;1;;03;20220313;17;1;2;1;1300.7049284;2022;18
7024203;1;2;1;;03;20220313;17;1;1;2;1300.7049284;2022;18
7024203;1;4;1;;03;20220313;17;1;2;1;1300.7049284;2022;18
7024204;1;1;2;;03;20220313;17;1;1;2;579.534025;2022;18
7024205;1;1;2;;03;20220313;17;1;2;1;679.77961025;2022;18
7024205;1;2;2;;03;20220313;17;1;1;2;679.77961025;2022;18
7024206;1;1;2;;03;20220313;17;1;2;1;817.08499638;2022;18
7024206;1;2;2;;03;20220313;17;1;1;2;817.08499638;2022;18
7024207;1;1;2;;03;20220313;17;1;2;1;750.84066316;2022;18
7024207;1;2;2;;03;20220313;17;1;1;2;750.84066316;2022;18
7024208;1;1;2;;03;20220313;17;1;1;1;764.81361003;2022;18
7024209;1;1;1;;03;20220313;17;1;2;1;779.60737681;2022;18
7024209;1;2;1;;03;20220313;17;1;1;2;779.60737681;2022;18
7024209;1;3;1;;03;20220313;17;1;1;2;779.60737681;2022;18
7024209;1;4;1;;03;20220313;17;1;1;2;779.60737681;2022;18
7024210;1;1;2;;03;20220313;17;1;2;1;586.60240071;2022;18
7024211;1;1;1;;03;20220313;17;1;1;2;628.20374211;2022;18
7024211;1;2;1;;03;20220313;17;1;2;1;628.20374211;2022;18
7024211;1;3;1;;03;20220313;17;1;1;2;628.20374211;2022;18
7024212;1;1;2;;03;20220313;63;1;2;1;93.672610687;2022;18
7024212;1;2;2;;03;20220313;63;1;1;2;93.672610687;2022;18
7024212;1;3;2;;03;20220313;63;1;1;2;93.672610687;2022;18
7024213;1;1;2;;03;20220313;63;1;2;1;103.45709365;2022;18
7024213;1;2;2;;03;20220313;63;1;1;2;103.45709365;2022;18
7024213;1;5;2;;03;20220313;63;1;2;1;103.45709365;2022;18
7024213;1;6;2;;03;20220313;63;1;1;2;103.45709365;2022;18
7024214;1;1;2;;03;20220313;63;1;1;2;80.601669455;2022;18
7024215;1;1;2;;03;20220313;63;1;2;1;77.706177744;2022;18
7024215;1;2;2;;03;20220313;63;1;1;2;77.706177744;2022;18
7024216;1;1;2;;03;20220313;63;1;1;2;67.461069426;2022;18
7024216;1;2;2;;03;20220313;63;1;1;2;67.461069426;2022;18
7024217;1;1;2;;03;20220313;63;1;2;1;109.96153781;2022;18
7024217;1;2;2;;03;20220313;63;1;1;2;109.96153781;2022;18
7024217;1;3;2;;03;20220313;63;1;2;1;109.96153781;2022;18
7024217;1;4;2;;03;20220313;63;1;1;2;109.96153781;2022;18
7024218;1;1;2;;03;20220313;63;1;2;1;130.87434501;2022;18
7024218;1;2;2;;03;20220313;63;1;1;2;130.87434501;2022;18
7024219;1;1;2;;03;20220313;63;1;1;2;93.672610687;2022;18
7024219;1;2;2;;03;20220313;63;1;2;1;93.672610687;2022;18
7024219;1;3;2;;03;20220313;63;1;1;2;93.672610687;2022;18
7024219;1;4;2;;03;20220313;63;1;2;1;93.672610687;2022;18
7024220;1;1;2;;03;20220313;63;1;2;1;205.38313886;2022;18
7024220;1;2;2;;03;20220313;63;1;1;2;205.38313886;2022;18
7024220;1;5;2;;03;20220313;63;1;1;2;205.38313886;2022;18
7024220;1;6;2;;03;20220313;63;1;2;1;205.38313886;2022;18
7024221;1;1;2;;03;20220313;63;1;1;2;77.706177744;2022;18
7024221;1;2;2;;03;20220313;63;1;2;1;77.706177744;2022;18
7024222;1;1;2;;03;20220313;63;1;1;2;91.045544808;2022;18
7024222;1;2;2;;03;20220313;63;1;2;1;91.045544808;2022;18
7024222;1;3;2;;03;20220313;63;1;1;2;91.045544808;2022;18
7024223;1;1;2;;03;20220313;63;1;2;1;221.55903575;2022;18
7024223;1;2;2;;03;20220313;63;1;1;2;221.55903575;2022;18
7024223;1;3;2;;03;20220313;63;1;2;1;221.55903575;2022;18
7024223;1;4;2;;03;20220313;63;1;1;2;221.55903575;2022;18
7024223;1;5;2;;03;20220313;63;1;2;1;221.55903575;2022;18
7024224;1;1;2;;03;20220313;63;1;1;2;95.419790035;2022;18
7024224;1;2;2;;03;20220313;63;1;1;2;95.419790035;2022;18
7024225;1;1;2;;03;20220313;63;1;1;2;150.53528134;2022;18
7024226;1;1;2;;03;20220313;63;1;1;2;155.62842153;2022;18
7024226;1;2;2;;03;20220313;63;1;2;1;155.62842153;2022;18
7024226;1;3;2;;03;20220313;63;1;1;2;155.62842153;2022;18
