DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;clase;MES;INI;DPTO;fex_c_2011
5174035;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;44;541,989950675188
5174035;1;3;1;80;2; ; ; ; ;1;2;4; ;2; ;2; ; ; ; ;2;2;06;1;44;541,989950675188
5174035;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;541,989950675188
5174035;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;541,989950675188
5174037;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;44;449,282678425213
5174038;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;44;354,576037174692
5174039;1;2;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;44;415,131549204377
5174040;1;3;1;80;1;2;9;CAMBIO DE RESIDENCIA;2; ; ;12;CUARENTENA NACIONAL;2; ;2; ;2; ;300000;2;2;06;1;44;485,113660755562
5174041;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;44;871,243406066838
5174041;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;44;871,243406066838
5174041;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;871,243406066838
5174041;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;871,243406066838
5174042;1;2;1;80;1;3;9;CAMBIO DE RESIDENCIA;2; ; ;1; ;2; ;2; ;2; ;300000;2;2;06;1;44;653,159594033819
5174042;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;2;06;1;44;653,159594033819
5174044;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;629,797853900578
5174044;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;629,797853900578
5174050;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;44;523,646175999954
5174053;1;3;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;2;06;1;44;414,860936288203
5174054;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;607,237489931992
5174054;1;8;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;44;607,237489931992
5174056;1;2;1;80;1;1;9;POR EL AISLAMIENTO NACIONAL;2; ; ;12;POR EL AISLAMIENTO NACIONAL;2; ;2; ; ; ; ;2;2;06;1;44;406,15996312654
5174056;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;44;406,15996312654
5174056;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;406,15996312654
5174056;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;44;406,15996312654
5174056;1;7;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;44;406,15996312654
5174060;1;6;1;80;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;44;564,322483715873
5174061;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;44;439,023866895967
5174061;1;7;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;44;439,023866895967
5174061;1;8;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;439,023866895967
5174061;1;9;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;2; ;800000;2;2;06;1;44;439,023866895967
5174061;1;15;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;2;06;1;44;439,023866895967
5174062;1;1;1;80;1;1;7; ;2; ; ;12;CUARENTENA NACIONAL;2; ;2; ;2; ;500000;2;2;06;1;44;750,143833668293
5174063;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;44;724,491900593777
5174064;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;569,344145588269
5174065;1;3;1;80;1;1;9;POR EL AISLAMIENTO NACIONAL;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;44;520,592576256119
5174065;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;44;520,592576256119
5174066;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;44;608,152275294387
5174067;1;2;1;80;2; ; ; ; ;2; ; ;.;3; ;2; ; ; ; ;2;2;06;1;44;613,936427940544
5174067;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;613,936427940544
5174067;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;613,936427940544
5174067;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;44;613,936427940544
5174068;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;44;557,423745690744
5174073;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;44;415,131549204377
5174074;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;594,983484105463
5174082;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;470,915662474083
5174086;1;1;1;80;1;2;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;44;470,915662474083
5174086;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;44;470,915662474083
5174141;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2367,80881718352
5174143;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2357,4156611248
5174143;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2357,4156611248
5174144;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;47;2253,84363304246
5174144;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2253,84363304246
5174145;1;1;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;47;2259,77498261408
5174146;1;1;1;80;2; ; ; ; ;1;2;1; ;2; ;2; ;2; ;700000;2;2;06;1;47;2631,38463268379
5174146;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2631,38463268379
5174147;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;3387,82008956158
5174147;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;3387,82008956158
5174147;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;3387,82008956158
5174148;1;3;1;80;1;1;8; ;2; ; ;9; ;2; ;2; ;1;48;300000;2;2;06;1;47;3142,42384869108
5174148;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;3142,42384869108
5174148;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;3142,42384869108
5174149;1;1;1;80;1;1;9;DEBIDO A LA EMERGENCIA SANITARIA POR COVID 19;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;47;1682,79277325684
5174149;1;2;1;80;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;06;1;47;1682,79277325684
5174149;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;1682,79277325684
5174150;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2679,79108036804
5174150;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2679,79108036804
5174151;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2775,12556609135
5174152;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2773,86787986671
5174152;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2773,86787986671
5174152;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2773,86787986671
5174153;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;200000;2;2;06;1;47;2533,27038113827
5174153;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2533,27038113827
5174153;1;7;1;80;1;1;3; ;1; ;1;9; ;2; ;2; ;1;24;500000;2;2;06;1;47;2533,27038113827
5174154;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2898,69077164393
5174166;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;400000;2;2;06;1;47;3221,12366247683
5174166;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;3221,12366247683
5174166;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;3221,12366247683
5174166;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;3221,12366247683
5174167;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2253,84363304246
5174168;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;47;1894,33176901379
5174169;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2548,33720054396
5174169;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2548,33720054396
5174169;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2548,33720054396
5174171;1;2;1;80;1;1;9;POR EL COVID 19;2; ; ;1; ;2; ;2; ;1;24;200000;2;2;06;1;47;2608,4291390066
5174171;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2608,4291390066
5174173;1;2;1;80;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;47;2545,70763996166
5174173;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2545,70763996166
5174173;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2545,70763996166
5174173;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2545,70763996166
5174173;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2545,70763996166
5174175;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;3149,70424952572
5174177;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;1735,52401620054
5174177;1;3;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;47;1735,52401620054
5174178;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2754,94983823637
5174179;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;200000;2;2;06;1;47;3040,59527911638
5174179;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;3040,59527911638
5174181;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2799,97495729331
5174183;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2429,44565833836
5174183;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2429,44565833836
5174183;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2429,44565833836
5174183;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2429,44565833836
5174184;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2715,03362762872
5174184;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2715,03362762872
5174185;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;2;06;1;47;1934,27080271607
5174185;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;1934,27080271607
5174186;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;47;2184,12885007368
5174187;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2873,84138044197
5174188;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2184,12885007368
5174203;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;47;2799,97495729331
5174204;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2608,89369058403
5174204;1;4;1;80;1;2;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;47;2608,89369058403
5174205;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;600000;2;2;06;1;47;4003,01909481902
5174205;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;4003,01909481902
5174205;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;4003,01909481902
5174205;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;4003,01909481902
5174207;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;3140,1879403071
5174207;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;3140,1879403071
5174207;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;3140,1879403071
5174207;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;3140,1879403071
5174207;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;3140,1879403071
5174208;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;47;2514,90901117005
5174208;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2514,90901117005
5174208;1;3;1;80;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;06;1;47;2514,90901117005
5174208;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;2514,90901117005
5174208;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2514,90901117005
5174209;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;2332,56626992285
5174248;1;2;1;80;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;47;1143,65096802817
5174250;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;877803;2;2;06;1;47;1654,1293969857
5174250;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;1654,1293969857
5174253;1;3;1;80;1;1;9;POR EL COVID 19;2; ; ;1; ;2; ;2; ;1;48;877803;2;2;06;1;47;1915,05886074865
5174253;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;1915,05886074865
5174253;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;1915,05886074865
5174253;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;47;1915,05886074865
5174255;1;2;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;47;1663,22557690533
5174256;1;1;1;80;1;1;9;POR MOTIVO DEL COVID 19;2; ; ;1; ;2; ;2; ; ; ;800000;2;2;06;1;47;1684,50230041794
5174257;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;1735,00309209982
5174258;1;1;1;80;1;4;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;2;06;1;47;1517,21212724534
5174258;1;3;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;800000;2;2;06;1;47;1517,21212724534
5174258;1;4;1;80;1;1;9;POR COVID 19;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;47;1517,21212724534
5174258;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;1517,21212724534
5174259;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;47;1444,50191932597
5174331;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;54;461,079017626992
5174331;1;3;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;54;461,079017626992
5174331;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;461,079017626992
5174332;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;54;613,818210221196
5174335;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;1078,36614036851
5174335;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;1078,36614036851
5174335;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;1078,36614036851
5174336;1;2;1;80;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;06;1;54;487,992626398791
5174339;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;558,699066447024
5174340;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;54;476,32119840959
5174341;1;2;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;300000;2;2;06;1;54;1505,20900213554
5174341;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;54;1505,20900213554
5174342;1;2;1;80;1;1;9;CUARENTENA NACIONAL;2; ; ;12;CUARENTENA NACIONAL;2; ;2; ;1;48;500000;2;2;06;1;54;558,699066447024
5174343;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;899,515301360063
5174343;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;899,515301360063
5174343;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;899,515301360063
5174346;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;529,764962154363
5174346;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;54;529,764962154363
5174356;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;54;529,764962154363
5174357;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;476,32119840959
5174358;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;522,457058451583
5174359;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;1844,31607050797
5174359;1;4;1;80;1;1;8; ;2; ; ;1; ; ; ;2; ; ; ; ; ;2;06;1;54;1844,31607050797
5174360;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;54;512,563206405032
5174363;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;1844,31607050797
5174363;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;1844,31607050797
5174364;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;476,32119840959
5174365;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;1756,44166122162
5174365;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;1756,44166122162
5174366;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;476,32119840959
5174366;1;2;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;54;476,32119840959
5174367;1;5;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;54;488,142896568461
5174368;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;54;461,079017626992
5174368;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;461,079017626992
5174369;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;648,282642273988
5174369;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;648,282642273988
5174370;1;2;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;54;1112,68030225163
5174371;1;1;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;54;648,282642273988
5174371;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;54;648,282642273988
5174374;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;499,664054387991
5174375;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;54;1112,68030225163
5174376;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;54;1286,00081349994
5174376;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;54;1286,00081349994
5174377;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;602,146782231995
5174378;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;400000;2;2;06;1;54;1844,31607050797
5174378;1;7;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;1844,31607050797
5174380;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;659,954070263188
5174380;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;54;659,954070263188
5174381;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;510,785630462382
5174382;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;54;522,457058451583
5174383;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;827,13348128243
5174383;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;827,13348128243
5174384;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;461,079017626992
5174384;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;461,079017626992
5174385;1;1;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;600000;2;2;06;1;54;887,693603201192
5174386;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;54;487,992626398791
5174386;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;54;487,992626398791
5174387;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;1766,01920062268
5174387;1;3;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;54;1766,01920062268
5174388;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;987,004988598892
5174388;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;987,004988598892
5174388;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;987,004988598892
5174390;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;54;1540,07188701271
5174390;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;54;1540,07188701271
5174390;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;54;1540,07188701271
5174390;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;54;1540,07188701271
5174391;1;1;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;54;696,944373173605
5174391;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;696,944373173605
5174391;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;54;696,944373173605
5174392;1;1;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;2; ;400000;2;2;06;1;54;1403,95399831938
5174394;1;1;1;80;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;54;737,549905455467
5174394;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;54;737,549905455467
5174395;1;1;1;80;1;1;9;CUARENTENA NACIONAL;2; ; ;1; ;2; ;2; ;2; ;500000;2;2;06;1;54;1291,68141142974
5174395;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;1291,68141142974
5174395;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;1291,68141142974
5174395;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;54;1291,68141142974
5174396;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;54;461,079017626992
5174397;1;1;1;80;1;1;8; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;2;06;1;54;1606,1623366916
5174398;1;2;1;80;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;54;476,32119840959
5174399;1;1;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;54;461,079017626992
