DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7370;P7380;P7380S1;P7390;P7390S1;P7400;P7410;P7410S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;CLASE;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DSI;DPTO;AREA;fex_c_2011
486155;1;6;70;2;48;1; ;2;2;2;8;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;7200000;1;58;58;8012;80;1;66;66;180,113677726297
486156;1;1;70;26;48;1; ;1;1;2;8;1; ;2;2;9; ;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;93;93;4552;45;1;66;66;263,080728480402
486163;1;3;70;8;40;1; ;1;1;2;8;1; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2440000;1;95;95;4521;45;1;66;66;264,902409636347
486165;1;2;70;208;40;1; ;1;1;2;208;1; ;5;2;2; ;1; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;58;33;9242;92;1;66;66;267,200662247363
486166;1;3;70;8;38;1; ;1;1;2;30;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;45;38;6421;64;1;66;66;267,716101633572
486167;1;5;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;66;66;319,428746279361
486177;1;4;70;12;48;1; ;1;1;2;12;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;44;9242;92;1;66;66;264,954687175974
486179;1;2;70;15;48;4; ;1;1;2;15;1; ;4;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;16;16;2220;22;1;66;66;304,556982286659
486180;1;1;70;3;50;1; ;1;1;2;3;1; ;5;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;1;7200000;1;95;95;4521;45;1;66;66;315,414278718851
486182;1;3;70;1;48;1; ;1;1;2;166;1; ;5;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;91;2102;21;1;66;66;196,166774938922
486188;1;2;70;24;48;1; ;1;1;2;11;1; ;6;2;10; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;11;11;5243;52;1;66;66;236,305605505559
486203;1;4;70;4;60;1; ;1;1;2;4;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;420000;1;4800000;1;97;95;4521;45;1;66;66;214,727009636103
486203;1;5;70;32;48;1; ;1;1;2;32;1; ;4;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;480000;1;95;95;4521;45;1;66;66;214,727009636103
486205;1;5;70;3;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;1;66;66;248,939441879235
486215;1;3;70;4;48;1; ;1;1;2;30;1; ;9;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2300000;1;80;80;1921;19;1;66;66;251,589177604478
486216;1;1;70;4;50;4; ;2;2;2;4;4; ;1;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5300000;1;98;98;6031;60;1;66;66;236,592155392745
486299;1;2;70;48;48;3; ;1;1;2;50;1; ;4;2;4; ;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;53;53;0111;01;1;66;98;1142,46754221818
486313;1;3;70;4;48;3; ;1;1;2;52;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;66;98;466,857685384966
486374;1;1;70;28;48;2; ;2;2;2;28;4; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;59;59;7512;75;1;68;68;371,114653332556
486385;1;4;70;50;50;3; ;1;1;2;24;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;68;68;491,711048911504
486392;1;2;70;50;48;1; ;1;1;2;50;1; ;5;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;97;5135;51;1;68;68;404,159693252996
486402;1;2;70;16;48;4; ;1;1;2;172;4; ;9;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;8532;85;1;68;68;375,644239232589
486409;1;4;70;3;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;68;68;415,861960654396
486442;1;2;70;52;48;1; ;1;1;2;52;1; ;8;2;5; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;11;11;0501;05;1;70;70;119,245519605163
486443;1;3;70;1;40;4; ;1;1;2;2;4; ;4;2;12;ESPECIFICACIONES DEL CONTRATO;1; ;2;11;ESPECIFICACIONES DEL CONTRATO; ; ; ; ; ; ; ; ;1; ;1;175000;1;500000;1;05;05;7414;74;1;70;70;112,486672194442
486455;1;4;70;44;40;1; ;1;1;2;36;2; ;9;1; ;.;1; ;2;11;NO SABE; ; ; ; ; ; ; ; ;1; ;1;150000;1;1200000;1;13;54;8532;85;1;70;70;102,228411785774
486458;1;2;70;2;40;1; ;1;1;2;25;1; ;7;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;45;70;7514;75;1;70;70;116,776810786104
486459;1;2;70;3;18;1; ;1;1;2;8;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;41;41;5219;52;1;70;70;114,720757992417
486460;1;2;70;24;48;1; ;2;2;2;52;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;44;6604;66;1;70;70;136,228342444476
486465;1;2;70;4;48;1; ;1;2;2;56;1; ;9;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5224;52;1;70;70;99,7916200413668
486470;1;2;70;48;48;1; ;1;1;2;8;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;57;57;9302;93;1;70;70;114,710764253529
486471;1;6;70;4;20;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;70;70;104,890417772323
486474;1;6;70;4;56;4; ;1;1;2;4;4; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;45;92;7430;74;1;70;70;92,6037387734951
486475;1;2;70;4;24;3; ;1;1;2;32;3; ;1;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;320000;1;54;54;9500;95;1;70;70;97,5672853392934
486486;1;2;70;2;24;4; ;1;1;2;960;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;1;70;70;109,338235409306
486493;1;2;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;1;70;70;107,405457714088
486498;1;1;70;10;48;4; ;1;1;2;10;4; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;8000000;1;39;39;7512;75;1;13;98;1881,31315447625
486501;1;3;70;12;56;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;21; ; ; ;1;13;98;1744,47043322521
486506;1;2;70;36;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;13;98;1744,47043322521
486510;1;1;70;14;20;4; ;1;1;2;416;1; ;6;2;5; ;1; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;45;55;8012;80;1;13;98;1198,34578193457
486513;1;3;70;8;40;1; ;1;1;2;104;1; ;6;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;9191;91;1;13;98;2076,31008723194
486515;1;3;70;18;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;98;2185,16655493022
486517;1;1;70;8;24;3; ;1;1;2;8;3; ;1;2;5; ;7; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;240000;1;54;54;9500;95;1;13;98;773,97228146911
486517;1;2;70;3;48;1; ;2;2;2;38;1; ;4;2;5; ;7; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;140000;1;41;41;5233;52;1;13;98;773,97228146911
486519;1;1;70;8;40;1; ;1;1;2;96;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;50000;1;600000;1;45;44;8512;85;1;13;98;1729,38019298349
486521;1;1;70;56;40;3; ;1;1;2;56;1; ;3;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;39;5511;55;1;13;98;1180,26000762243
486526;1;2;70;8;40;1; ;1;1;2;78;1; ;4;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5229;52;1;13;98;1482,70348018367
486541;1;3;70;56;40;2; ;1;1;2;12;2; ;9;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8045;80;1;13;98;1654,27735853555
486546;1;8;70;52;40;4; ;1;1;2;78;4; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;62;9500;95;1;13;98;2050,06170731422
486547;1;5;70;15;40;4; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;63; ; ; ;1;13;98;1196,71224069816
486550;1;1;70;12;40;4; ;1;1;2;12;1; ;7;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;450000;1;95;97;5111;51;1;13;98;1823,20530829678
486551;1;5;70;3;48;6; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;98;2346,43728324995
486554;1;3;70;12;48;1; ;1;1;2;24;1; ;2;2;2; ;4; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;800000;1;32;45;5234;52;1;13;98;1421,73213245328
486556;1;2;70;78;48;1; ;1;1;2;78;4; ;9;2;8; ;5; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;220000;1;32;39;7413;74;1;13;98;870,718816652748
486558;1;4;70;8;20;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;13;98;1593,1882249653
486558;1;5;70;8;20;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;98;1593,1882249653
486558;1;8;70;32;30;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;98;1593,1882249653
486560;1;3;70;132;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;13;98;1445,16770938864
486561;1;1;70;8;48;4; ;1;1;2;156;3; ;1;2;10; ;1; ;2;10; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADA;2; ;2; ;1;45;54;9500;95;1;13;98;1654,34602242207
486561;1;3;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;98;1654,34602242207
486565;1;2;70;36;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;98;2710,71847123322
486568;1;1;70;3;48;1; ;1;1;2;64;1; ;9;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;170000;1;170000;1;62;45;1594;15;1;13;98;1924,37712573917
486568;1;2;70;35;48;2; ;1;1;2;416;1; ;6;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;33;2212;22;1;13;98;1924,37712573917
486572;1;7;70;98;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;83; ; ; ;1;13;98;2282,60612838813
486574;1;2;70;1;30;3; ;1;1;2;400;3; ;1;2;4; ;7; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;13;98;2759,15967393377
486576;1;2;70;2;48;4; ;1;1;2;2;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;434000;1;1500000;1;95;30;1541;15;1;13;98;973,622567282711
486577;1;2;70;16;48;3; ;1;1;2;4;3; ;1;2;7; ;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;10000;1;54;54;9500;95;1;13;98;1549,00684385268
486578;1;2;70;24;48;2; ;2;2;2;24;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;45;5239;52;1;13;98;833,688713150264
486602;1;3;70;7;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;13;98;1047,49387168257
486605;1;2;70;35;48;1; ;1;1;2;156;1; ;4;2;1; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;5521;55;1;13;98;1589,59860630841
486605;1;4;70;35;36;8; ;1;1;2;96;8; ;3;2;2; ;1; ;2;5; ; ; ; ; ;1; ; ; ; ; ;2; ;2; ;1;45;62;0140;01;1;13;98;1589,59860630841
486607;1;2;70;8;40;1; ;2;1;2;84;1; ;2;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8011;80;1;13;98;1873,28005223373
486626;1;4;70;4;8;1; ;1;1;2;5;3; ;1;2;5; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;560000;1;45;54;9500;95;1;13;98;1666,85370270611
486626;1;5;70;8;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;13;98;1666,85370270611
486628;1;2;70;3;48;1; ;1;1;2;8;1; ;4;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;97;5529;55;1;13;98;1994,14268009544
486628;1;4;70;24;48;1; ;1;1;2;14;1; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;525000;1;98;95;4521;45;1;13;98;1994,14268009544
486628;1;6;70;52;48;3; ;1;1;2;104;3; ;1;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;13;98;1994,14268009544
486630;1;2;70;39;30;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;13;98;1550,64038508908
486633;1;4;70;4;48;2; ;1;1;2;120;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;54;9500;95;1;13;98;773,97228146911
486654;1;3;70;32;48;1; ;1;1;2;40;1; ;2;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;1;13;98;2328,57274753957
486654;1;10;70;2;48;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;1;13;98;2328,57274753957
486654;1;11;70;2;20;3; ;2;2;2;104;3; ;1;2;7; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;13;98;2328,57274753957
486656;1;2;70;104;48;3; ;1;1;2;156;3; ;1;2;2; ;1; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;54;9500;95;1;13;98;1499,64857489193
486658;1;2;70;8;55;4; ;1;1;2;16;4; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;95;95;4521;45;1;13;98;1769,08780106296
486658;1;3;70;3;48;4; ;1;1;2;1;4; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;550000;1;95;95;4521;45;1;13;98;1769,08780106296
486658;1;4;70;4;24;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;13;98;1769,08780106296
486658;1;7;70;2;56;4; ;1;1;2;2;4; ;4;2;2; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;97;97;5529;55;1;13;98;1769,08780106296
486664;1;1;70;4;48;1; ;1;1;2;4;1; ;8;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4950000;1;98;98;6022;60;1;70;98;795,950954619076
486665;1;1;70;192;30;4; ;1;1;2;960;4; ;1;2;7; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;77;1551;15;1;70;98;413,386330916051
486675;1;2;70;5;48;1; ;1;1;2;48;1; ;7;2;5; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;37;9249;92;1;70;98;463,573380347848
486692;1;2;70;48;48;4; ;1;1;2;312;3; ;1;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;0121;01;1;70;98;365,783668314059
486692;1;3;70;96;48;2; ;1;2;2;96;2; ;9;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;65000;1;120000;1;13;13;8045;80;1;70;98;365,783668314059
486696;1;2;70;2;4;2; ;2;2;2;80;1; ;2;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;5237;52;1;70;98;501,995086331814
486700;1;3;70;20;48;1; ;1;1;2;12;4; ;2;1; ;.;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;57;57;9302;93;1;70;98;266,752045908638
486701;1;2;70;8;48;1; ;1;1;2;28;1; ;3;2;8; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;220000;1;32;38;6421;64;1;70;98;723,689260580086
486707;1;3;70;36;40;2; ;1;1;2;12;1; ;2;2;8; ;2; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;45;5233;52;1;70;98;452,212025203656
486712;1;2;70;5;48;1; ;1;1;2;52;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5211;52;1;70;98;225,712922364352
486720;1;3;70;4;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;50; ; ; ;1;70;98;428,283959244239
486732;1;8;70;8;48;3; ;1;1;2;20;3; ;3;2;3; ;8; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;70;98;535,251612342267
486733;1;1;70;4;48;8; ;1;1;2;5;8; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;62;62;0140;01;1;70;98;786,451345594075
486757;1;2;70;3;8;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;1;70;98;248,647355707221
486759;1;2;70;12;30;2; ;2;2;2;98;1; ;9;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8045;80;1;70;98;423,795799706051
486762;1;2;70;2;30;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;57; ; ; ;1;70;98;606,694909665174
486763;1;4;70;32;30;2; ;2;2;2;32;2; ;9;1; ;.;6; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2200000;1;13;13;8045;80;1;70;98;392,107611194079
486763;1;5;70;6;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;70;98;392,107611194079
486763;1;8;70;40;80;1; ;1;1;2;176;2; ;9;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;39;7512;75;1;70;98;392,107611194079
486769;1;2;70;4;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;70;98;368,12635554747
486792;1;1;70;2;56;1; ;1;1;2;2;4; ;1;2;8; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;500000;1;81;81;3611;36;1;70;98;416,922604100047
486793;1;2;70;96;35;2; ;1;1;2;192;2; ;9;2;3; ;7; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;13;13;8045;80;1;70;98;225,712922364352
486794;1;4;70;3;20;1; ;1;1;2;15;4; ;2;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;57;9302;93;1;70;98;403,415776651079
486806;1;4;70;2;36;1; ;2;2;2;4;1; ;2;1; ;.;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;1;70;98;468,061539886035
486820;1;1;70;4;40;3; ;1;1;2;5;3; ;3;2;2; ;7; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;420000;1;54;54;9249;92;1;70;98;450,06655289888
486821;1;3;70;20;8;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;70;98;286,120946014066
486822;1;3;70;4;8;1; ;1;1;2;6;9; ;1;2;3; ;7; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;00;38;6421;64;1;70;98;369,891349554626
486822;1;4;70;16;8;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;70;98;369,891349554626
486823;1;2;70;4;8;4; ;1;1;2;20;4; ;2;2;2; ;4; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;61;0118;01;1;70;98;556,674065978868
486828;1;3;70;2;42;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;70;98;253,960392618821
486830;1;3;70;11;48;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;38; ; ; ;1;70;98;225,712922364352
486832;1;1;70;4;48;3; ;1;1;2;8;3; ;2;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;0121;01;1;70;98;225,712922364352
486832;1;2;70;8;48;1; ;1;1;2;3;4; ;1;2;3; ;7; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;38;6421;64;1;70;98;225,712922364352
486832;1;3;70;6;48;3; ;2;1;2;24;2; ;9;1; ;.;2; ;2;3; ; ; ; ; ; ; ; ; ;1; ;1;40000;2; ;1;54;32;7411;74;1;70;98;225,712922364352
486833;1;2;70;4;4;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;1;70;98;225,712922364352
486834;1;2;70;5;8;1; ;1;2;2;12;1; ;6;2;5; ;5; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5132;51;1;70;98;553,134022117803
486835;1;6;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;70;98;225,712922364352
486838;1;2;70;1;48;1; ;1;1;2;2;1; ;1;1; ;.;7; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;900000;1;9900000;1;85;70;4010;40;1;70;98;594,364522308374
486847;1;2;70;4;6;3; ;1;1;2;48;3; ;2;1; ;.;8; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;70;98;437,341324053479
486856;1;2;70;12;8;2; ;2;1;2;15;1; ;9;2;10; ;1; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;02;02;7515;75;1;70;98;301,559284543744
486859;1;1;70;1;8;3; ;1;1;2;180;3; ;1;2;5; ;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;70;98;282,376618116425
486866;1;2;70;2;64;1; ;1;1;2;3;1; ;4;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;60000;1;120000;1;84;84;5040;50;1;70;98;496,520114218045
486869;1;2;70;4;70;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;70;98;292,540616632964
486871;1;2;70;33;40;1; ;1;1;2;400;1; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;45;00;5249;52;1;70;98;452,212025203656
486879;1;5;70;3;54;1; ;1;1;2;24;4; ;1;2;2; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;300000;1;58;98;6031;60;1;70;98;619,182355952427
486879;1;6;70;2;55;1; ;1;1;2;2;1; ;9;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;175000;1;800000;1;95;95;7523;75;1;70;98;619,182355952427
486881;1;3;70;9;48;1; ;1;1;2;9;1; ;5;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;5249;52;1;70;98;244,521580184973
486883;1;2;70;2;6;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;1;70;98;266,269863440135
486884;1;4;70;16;48;3; ;2;2;2;16;3; ;1;2;2; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;70;98;318,215158572425
486899;1;3;70;1;48;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;07; ; ; ;1;70;98;274,759590869874
