Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Fex_c_2011;Clase;Mes;Dpto;Area
3105327;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;35; ; ;35; ; ; ; ; ;326,703910461967;1;12;66;66
3105327;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;326,703910461967;1;12;66;66
3105327;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;326,703910461967;1;12;66;66
3105328;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1010,85595138754;1;12;66;66
3105328;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;30; ; ; ; ;4; ; ; ;1010,85595138754;1;12;66;66
3105328;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1010,85595138754;1;12;66;66
3105328;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1010,85595138754;1;12;66;66
3105328;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1010,85595138754;1;12;66;66
3105329;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;21; ; ; ; ; ; ;286,650257228184;1;12;66;66
3105329;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;15; ; ; ; ; ; ;286,650257228184;1;12;66;66
3105329;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;286,650257228184;1;12;66;66
3105329;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;286,650257228184;1;12;66;66
3105329;2;2;2;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;3; ; ; ; ; ; ;286,650257228184;1;12;66;66
3105329;2;3;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;286,650257228184;1;12;66;66
3105330;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;332,600568990935;1;12;66;66
3105330;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;12; ; ; ; ; ; ;332,600568990935;1;12;66;66
3105331;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;254,867320760271;1;12;66;66
3105331;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;254,867320760271;1;12;66;66
3105332;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;2; ; ; ; ; ; ;289,700176456299;1;12;66;66
3105332;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;289,700176456299;1;12;66;66
3105332;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;289,700176456299;1;12;66;66
3105332;1;4;1;90; ;2;1;1;1;2;2;2;2;2;2; ;12;5;3; ; ; ; ; ; ;289,700176456299;1;12;66;66
3105332;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;2; ; ; ; ; ; ;289,700176456299;1;12;66;66
3105332;1;6;1;90; ;2;2;2;1;2;2;1;2;2;2; ; ; ;3; ; ;2; ; ; ;289,700176456299;1;12;66;66
3105333;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;261,178771229881;1;12;66;66
3105333;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;18; ; ; ; ; ; ;261,178771229881;1;12;66;66
3105333;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;261,178771229881;1;12;66;66
3105333;1;5;1;90; ;2;1;2;1;2;2;1;2;2;2; ;18; ;30; ; ;7; ; ; ;261,178771229881;1;12;66;66
3105334;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;245,573175548911;1;12;66;66
3105334;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;25; ; ;30; ; ; ; ; ;245,573175548911;1;12;66;66
3105334;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;3; ; ;2; ; ; ; ; ;245,573175548911;1;12;66;66
3105335;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;296,059043934453;1;12;66;66
3105335;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;296,059043934453;1;12;66;66
3105336;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;237,810497213047;1;12;66;66
3105336;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;237,810497213047;1;12;66;66
3105336;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;237,810497213047;1;12;66;66
3105336;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;237,810497213047;1;12;66;66
3105336;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;237,810497213047;1;12;66;66
3105337;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;12; ; ; ; ; ; ;236,598842379674;1;12;66;66
3105337;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;10; ; ; ; ; ; ;236,598842379674;1;12;66;66
3105338;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;251,204093160569;1;12;66;66
3105339;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;236,717442866442;1;12;66;66
3105339;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;18; ; ;30; ; ; ; ; ;236,717442866442;1;12;66;66
3105339;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;236,717442866442;1;12;66;66
3105339;1;4;1;90; ;2;1;2;2;1;2;2;2;2;2; ;7; ; ;14; ; ; ; ; ;236,717442866442;1;12;66;66
3105342;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;297,004957850516;1;12;66;66
3105342;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;297,004957850516;1;12;66;66
3105342;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;297,004957850516;1;12;66;66
3105342;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;297,004957850516;1;12;66;66
3105342;2;3;2;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;297,004957850516;1;12;66;66
3105344;1;1;1;90; ;2;1;2;1;2;1;2;2;2;2; ;30; ;10; ;4; ; ; ; ;304,795926685922;1;12;66;66
3105344;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;304,795926685922;1;12;66;66
3105344;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;304,795926685922;1;12;66;66
3105344;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;5; ; ; ; ; ; ;304,795926685922;1;12;66;66
3105344;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;304,795926685922;1;12;66;66
3105345;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;296,059043934453;1;12;66;66
3105345;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;296,059043934453;1;12;66;66
3105346;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;201,275588850923;1;12;66;66
3105346;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;201,275588850923;1;12;66;66
3105346;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;201,275588850923;1;12;66;66
3105346;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;201,275588850923;1;12;66;66
3105347;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;360,377022412411;1;12;66;66
3105347;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;360,377022412411;1;12;66;66
3105347;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;360,377022412411;1;12;66;66
3105348;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;21; ; ; ; ;12; ; ; ;244,541085865668;1;12;66;66
3105348;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;244,541085865668;1;12;66;66
3105348;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;244,541085865668;1;12;66;66
3105349;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;295,523353663743;1;12;66;66
3105349;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;295,523353663743;1;12;66;66
3105349;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;295,523353663743;1;12;66;66
3105350;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;16; ;15; ; ; ; ; ; ;316,079435714422;1;12;66;66
3105350;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;316,079435714422;1;12;66;66
3105350;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;5; ; ; ; ; ; ;316,079435714422;1;12;66;66
3105350;1;5;1;90; ;2;1;2;2;2;2;2;2;2;1; ;2; ; ; ; ; ; ; ;2;316,079435714422;1;12;66;66
3105351;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;410,068076304289;1;12;66;66
3105351;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;15; ; ; ; ; ; ;410,068076304289;1;12;66;66
3105352;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;259,962548101218;1;12;66;66
3105353;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;268,282590512977;1;12;66;66
3105354;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;35; ; ;20; ; ; ; ; ;224,373553655157;1;12;66;66
3105354;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;224,373553655157;1;12;66;66
3105354;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;224,373553655157;1;12;66;66
3105355;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;345,214407555621;1;12;66;66
3105355;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;10; ; ; ; ; ; ;345,214407555621;1;12;66;66
3105356;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;263,187363172029;1;12;66;66
3105356;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;263,187363172029;1;12;66;66
3105357;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;332,600568990935;1;12;66;66
3105357;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;332,600568990935;1;12;66;66
3105359;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;377,438156011729;1;12;66;66
3105359;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;30; ; ; ; ; ; ;377,438156011729;1;12;66;66
3105359;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;377,438156011729;1;12;66;66
3105359;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;377,438156011729;1;12;66;66
3105359;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;377,438156011729;1;12;66;66
3105360;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;210,569734062282;1;12;66;66
3105360;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;210,569734062282;1;12;66;66
3105360;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;210,569734062282;1;12;66;66
3105361;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;332,600568990935;1;12;66;66
3105361;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;332,600568990935;1;12;66;66
3105362;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;237,788823407863;1;12;66;66
3105362;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;237,788823407863;1;12;66;66
3105363;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;206,906506462581;1;12;66;66
3105363;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;206,906506462581;1;12;66;66
3105369;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;228,008850614515;1;12;66;66
3105369;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;228,008850614515;1;12;66;66
3105369;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;228,008850614515;1;12;66;66
3105370;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;223,449313544278;1;12;66;66
3105370;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;223,449313544278;1;12;66;66
3105370;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;223,449313544278;1;12;66;66
3105371;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;210,541545178745;1;12;66;66
3105371;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;210,541545178745;1;12;66;66
3105371;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;210,541545178745;1;12;66;66
3105371;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;210,541545178745;1;12;66;66
3105371;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;210,541545178745;1;12;66;66
3105371;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;210,541545178745;1;12;66;66
3105371;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;210,541545178745;1;12;66;66
3105372;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;273,349628970387;1;12;66;66
3105372;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;273,349628970387;1;12;66;66
3105372;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;273,349628970387;1;12;66;66
3105372;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;273,349628970387;1;12;66;66
3105373;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;251,225766965754;1;12;66;66
3105373;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;251,225766965754;1;12;66;66
3105373;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;251,225766965754;1;12;66;66
3105373;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;251,225766965754;1;12;66;66
3105376;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;189,871356720542;1;12;66;66
3105376;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;189,871356720542;1;12;66;66
3105376;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;189,871356720542;1;12;66;66
3105376;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;189,871356720542;1;12;66;66
3105376;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;189,871356720542;1;12;66;66
3105376;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;189,871356720542;1;12;66;66
3105376;1;7;1;90; ;2;1;2;2;1;2;2;2;2;2; ;3; ; ;10; ; ; ; ; ;189,871356720542;1;12;66;66
3105376;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;189,871356720542;1;12;66;66
3105377;1;1;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;6; ; ; ; ; ;223,449313544278;1;12;66;66
3105377;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;223,449313544278;1;12;66;66
3105377;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;223,449313544278;1;12;66;66
3105378;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;372,990860977097;1;12;66;66
3105378;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;372,990860977097;1;12;66;66
3105378;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;372,990860977097;1;12;66;66
3105379;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;201,811279121633;1;12;66;66
3105379;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;201,811279121633;1;12;66;66
3105379;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;201,811279121633;1;12;66;66
3105380;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;179,151726846289;1;12;66;66
3105380;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;179,151726846289;1;12;66;66
3105380;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;179,151726846289;1;12;66;66
3105380;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;179,151726846289;1;12;66;66
3105381;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;308,137192228429;1;12;66;66
3105381;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;308,137192228429;1;12;66;66
3105381;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;308,137192228429;1;12;66;66
3105382;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;251,225766965754;1;12;66;66
3105382;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;251,225766965754;1;12;66;66
3105382;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;251,225766965754;1;12;66;66
3105382;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;251,225766965754;1;12;66;66
3105383;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;267,746900242267;1;12;66;66
3105383;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;15; ; ; ; ;2; ; ; ;267,746900242267;1;12;66;66
3105384;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;210,034043791571;1;12;66;66
3105384;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;210,034043791571;1;12;66;66
3105384;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;210,034043791571;1;12;66;66
3105384;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;210,034043791571;1;12;66;66
3105390;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;410,834701914416;1;12;66;66
3105390;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;410,834701914416;1;12;66;66
3105390;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;410,834701914416;1;12;66;66
3105390;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;410,834701914416;1;12;66;66
3105390;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;410,834701914416;1;12;66;66
3105390;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;14; ; ; ; ; ; ;410,834701914416;1;12;66;66
3105391;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;254,33163048956;1;12;66;66
3105391;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;254,33163048956;1;12;66;66
3105391;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;254,33163048956;1;12;66;66
3105392;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;297,929557820594;1;12;66;66
3105392;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;10; ; ; ; ; ; ;297,929557820594;1;12;66;66
3105392;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;297,929557820594;1;12;66;66
3105392;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;297,929557820594;1;12;66;66
3105392;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;297,929557820594;1;12;66;66
3105392;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;297,929557820594;1;12;66;66
3105393;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;291,616058951916;1;12;66;66
3105393;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;70; ; ; ; ; ; ; ; ;291,616058951916;1;12;66;66
3105393;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;291,616058951916;1;12;66;66
3105393;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;291,616058951916;1;12;66;66
3105393;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;291,616058951916;1;12;66;66
3105394;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;288,302982292946;1;12;66;66
3105394;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;15; ; ; ; ; ; ;288,302982292946;1;12;66;66
3105394;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;288,302982292946;1;12;66;66
3105395;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;223,449313544278;1;12;66;66
3105395;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;42; ; ;56; ; ; ; ; ;223,449313544278;1;12;66;66
3105395;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;223,449313544278;1;12;66;66
3105396;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;353,657535734431;1;12;66;66
3105396;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;353,657535734431;1;12;66;66
3105396;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;353,657535734431;1;12;66;66
3105396;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;353,657535734431;1;12;66;66
3105396;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;353,657535734431;1;12;66;66
3105396;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;3; ; ; ; ; ; ;353,657535734431;1;12;66;66
3105396;1;8;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;353,657535734431;1;12;66;66
3105397;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;301,154271275401;1;12;66;66
3105398;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;256,856684577412;1;12;66;66
3105398;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;256,856684577412;1;12;66;66
3105405;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;237,106343766848;1;12;66;66
3105405;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;237,106343766848;1;12;66;66
3105405;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;237,106343766848;1;12;66;66
3105405;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;237,106343766848;1;12;66;66
3105405;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;237,106343766848;1;12;66;66
3105406;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;288,302982292946;1;12;66;66
3105406;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;288,302982292946;1;12;66;66
3105406;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;288,302982292946;1;12;66;66
