DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6440;P6450;P6460;P6460S1;P6400;P6422;P6424;P6424S2;P6424S3;P6424S1;P6426;P6430S1;P6480;P6480S1;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585;P6585S2A1;P6585S3A1;P6585S4A1;P6585S3A2;P6585S2A2;P6585S1A2;P6585S2;P6585S3;P6585S1A1;P6585S4;P6585S1;P6580;P6580S1;P6580S2;P6630;P6630S3;P6630S4A1;P6630S3A1;P6630S2A1;P6630S1A1;P6630S4;P6630S2;P6630S1;P6640;P6642;P6642S2;P6642S1;P6765;P6765S1;P6772;P6750;P6760;P550;P6780;P6780S1;P6790;P6410;P6640S1;P6642S5;P6642S4;P6642S3;P6642S6;P9440;P6630S6;P6630S6A1;P6410S1;P6545S1;P6545;P6545S2;P6585S4A2;P6773S1;P6775;P6772S1;P388;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6835;P6835S1;P6835S2;P6836;P6836S1;P6836S2;P6837;P6837S1;P6837S2;P6870;P6880;P6880S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S8;P6980S7A1;P6990;P7020;P7026;P7028;P7028S1;P7040;P7045;P7050;P7050S1;P7070;P760;P9450;P6915S1;P6915;P6773;P7075;P7077;P390;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170;P7170S1;P7170S2;P7170S3;P7170S4;P7170S5;P7170S6;P7180;P7190;P7200;P7240;P7240S1;OFICIO;RAMA2D;OCI;P6430;P6420S1;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;MES;DPTO;fex_c_2011
3103921;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;35000;1;35000;1; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;20;1; ;20; ; ;1;7;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;8; ;2; ; ; ; ;2;2; ;2; ; ; ; ;1;28;1;1;1;1;1;1;2;1;2;2;2;2;2; ;1;1; ;2;3;2;3;3;2;2;2;3;9; ;61;01;1;4; ;0118; ; ;35000;12;05;2332,11392299755
3103921;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;3; ;1; ;50000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;3; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;2;1; ;2; ; ;2; ; ; ; ; ; ; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;3; ;2; ; ; ; ;24;2; ;2; ; ; ; ;1;46;1;1;1;1;1;1;2;1;2;2;2;2;2; ;1;1; ;3;3;2;3;3;3;2;2;3;3; ;62;01;1;1; ;0140; ; ;50000;12;05;2332,11392299755
3103922;1;1;1;60;2;1;1; ; ;1;2; ;2;1;1;24; ;1; ;600000;2; ; ;1;42000;1; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ;600000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;84; ;.;84; ; ;1;5;18;2; ; ; ; ; ;2;8; ;1;1;1;13;1;1; ; ; ; ; ; ; ; ;2;1;24;8; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;1;1;2;1;1;2;2;2;2;2;2; ;2;1; ;2;2;2;3;2;2;2;3;2;8; ;62;01;1;8; ;0121; ; ;642000;12;05;4001,19504109022
3103922;1;3;1;60;2;1;1; ; ;1;2; ;2;2;2;1; ;1; ;264000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;30;1; ;30; ; ;1;7;16;2; ; ; ; ; ;2;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;8; ;2; ; ; ; ;0;2; ;5; ; ; ; ;1;18;1;1;1;1;2;1;2;2;2;2;1;2;2; ;1;1; ;2;3;2;3;3;2;2;2;3;3; ;95;45;1;1; ;4521; ; ;264000;12;05;4001,19504109022
3103922;1;4;1;60;2;1;1; ; ;1;2; ;2;2;2;1; ;1; ;120000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;30;1; ;30; ; ;1;7;17;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;8; ;2; ; ; ; ;0;2; ;5; ; ; ; ;1;18;1;1;1;1;2;1;2;2;2;2;2;2;2; ;1;1; ;2;3;2;3;3;2;2;2;3;3; ;62;01;1;8; ;0121; ; ;120000;12;05;4001,19504109022
3103923;1;1;1;60;2;1;1; ; ;1;2; ;2;2;2;2; ;1; ;200000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;22;1; ;22; ; ;1;6;17;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;8; ;2; ; ; ; ;0;2; ;2; ; ; ; ;1;26;1;1;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;3;3;2;2;3;3;9; ;62;01;1;8; ;0117; ; ;200000;12;05;3047,16816232239
3103924;1;1;1;60;2;1;2;2;6;1;1; ;2;1;1;216; ;1; ;566700;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ;566700;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;70; ;.;70; ; ;1;7;17;2; ; ; ; ; ;2;8; ;1;2;1;12;1;1; ; ; ; ; ; ; ; ;2;1;1;8; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;2;2;2;3;3;5; ;62;01;1;8; ;0121; ; ;566700;12;05;2332,11392299755
3103925;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;200000;1;500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;35;2; ;35; ; ;1;5;17;2; ; ; ; ; ;2;8; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;192;2; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;10;PENSION;61;01;1;4; ;0121; ; ;200000;12;05;3206,61970131393
3103925;1;3;1;60;2;1;2;1; ;1;1; ;2;1;1;11; ;1; ;566700;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;9;2; ;2;2;2; ; ; ;2; ; ; ;98;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;1;8;18;2; ; ; ; ; ;3;7; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;9;1;180;1; ;2; ; ; ; ;0;9; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;32;70;1;1; ;7020; ; ;566700;12;05;3206,61970131393
3103925;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;10;2; ;10; ; ;1;8;10;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;6; ;0121; ; ; ;12;05;3206,61970131393
3103927;1;1;1;60;2;1;2;1; ;1;1; ;1;1;1;300; ;1; ;566700;2; ; ;2; ;2; ;1;72000;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ;280000;566700;2;1;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;1;14;22;2; ; ; ; ; ;9;7; ;1;2;1;25;1;1; ; ; ; ; ; ; ; ;1;1;24;2; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;1; ;75;17;1;1; ;1710; ; ;566700;12;05;3334,17043403147
3103927;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;200000;1;1000000;3; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;35;2; ;35; ; ;1;6;12;2; ; ; ; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;4; ;2; ; ; ; ;24;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;53;55;1;4; ;5529; ; ;200000;12;05;3334,17043403147
3103927;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;120000;1;600000;3; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;30;2; ;30; ; ;1;9;17;2; ; ; ; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;3;2;2;3;3;3; ;62;01;1;4; ;0140; ; ;120000;12;05;3334,17043403147
3103928;1;1;1;60;2;1;1; ; ;1;2; ;2;2;2;1; ;1; ;25000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;2; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;8;1; ;8; ; ;1;7;16;2; ; ; ; ; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;1; ;2; ; ; ; ;2;2; ;2; ; ; ; ;1;40;2;1;1;1;2;1;2;1;2;1;1;2;2; ;1;1; ;2;2;2;2;2;2;2;1;3;3; ;62;92;1;1; ;9249; ; ;25000;12;05;2269,46954235646
3103928;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;600000;2; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;48; ;.;48; ; ;1;9;17;2; ; ; ; ; ;1;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;60;4; ;2; ; ; ; ;0;2; ;5; ; ; ; ;1;10;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;3;2;1;1;8; ;58;93;1;4; ;9309; ; ;100000;12;05;2269,46954235646
3103929;1;1;1;60;2;1;2;2;6;1;1; ;2;1;1;12; ;1; ;566700;2; ; ;2; ;2; ;1;112000;2; ; ; ;40000; ;2; ; ;2;1; ;2;2;2; ; ; ;2; ; ; ;566700;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;1;6;15;2; ; ; ; ; ;9;7; ;1;1;1;17;1;1; ; ; ; ; ; ; ; ;1;1;48;8; ;2; ; ; ; ;1;1; ;1; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;2;2;2;2;2;3;5; ;62;01;1;1; ;0112; ; ;566700;12;05;2737,08291398233
3103930;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;50000;1;600000;1; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;6;1; ;6; ; ;2; ; ; ; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;8; ;2; ; ; ; ;0;2; ;2; ; ; ; ;1;42;2;1;1;1;1;1;2;1;2;2;1;2;2; ;2;1; ;3;3;2;3;3;3;2;2;3;9; ;61;01;1;4; ;0121; ; ;50000;12;05;2630,1569912509
3103931;1;1;1;60;2;1;2;2;3;1;1; ;2;1;1;2; ;2; ;566700;2; ; ;2; ;2; ;2; ;2; ; ;67800;42000; ;2;2; ;1;1; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;1;7;17;2; ; ; ; ; ;9;7; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;1;1;4;1; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;3;2;2;2;3;3;5; ;97;36;1;1; ;3611; ; ;566700;12;05;2737,08291398233
3103931;1;3;1;60;2;1;2;2;6;1;1; ;2;1;1;5; ;2; ;566700;2; ; ;2; ;2; ;2; ;2; ; ;67800; ; ; ;2; ;1;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;5; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;1;6;15;2; ; ; ; ; ;8;7; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;2; ; ; ;2; ; ; ; ; ;1; ;1; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;3;2;2;2;3;3;3; ;79;18;1;1; ;1810; ; ;566700;12;05;2737,08291398233
3103932;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;80000;1;160000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;5;50; ;.;50; ; ;2; ; ; ; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;4; ;2; ; ; ; ;0;2; ;3; ; ; ; ;1;40;2;1;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;3;3;3;3;3;3;2;2;3;3; ;61;01;1;4; ;0140; ; ;80000;12;05;2284,08429073146
3103932;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;80000;1;80000;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;18;2; ;18; ; ;2; ; ; ; ; ; ; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;1; ;2; ; ; ; ;2;2; ;1; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;2;3;2;2;2;3;3; ;54;74;1;4; ;7493; ; ;80000;12;05;2284,08429073146
3103932;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;2400000;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;60; ;.;60; ; ;2; ; ; ; ; ; ; ; ;1;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;4;1; ;2; ; ; ; ;3;2; ;1; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;3;3;3;3;3;3;2;2;3;3; ;57;93;1;4; ;9302; ; ;300000;12;05;2284,08429073146
3103933;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;500000;1;6000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;5;50; ;.;50; ; ;1;7;17;2; ; ; ; ; ;1;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;1;20;1;1;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;2;3;2;4;3;2;2;2;3;5; ;61;01;1;4; ;0124; ; ;500000;12;05;4664,13446248787
3103934;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;200000;1;2400000;1; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;20;1; ;20; ; ;2; ; ; ; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;4;4; ;2; ; ; ; ;2;2; ;2; ; ; ; ;1;20;2;1;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;2;3;2;3;3;3;2;2;3;3; ;97;60;1;4; ;6039; ; ;200000;12;05;2018,09224597329
3103934;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;200000;1;2400000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;5;16;1; ;16; ; ;2; ; ; ; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;1; ;2; ; ; ; ;0;2; ;5; ; ; ; ;1;40;2;1;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;3;3;3;3;3;3;2;2;3;8; ;61;01;1;4; ;0140; ; ;200000;12;05;2018,09224597329
3103934;1;5;1;60;2;1;2;2;12;1;1; ;2;1;1;24; ;2; ;566700;2; ; ;2; ;2; ;2; ;2; ; ;67800; ; ; ;1; ;1;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;2; ; ; ; ; ; ; ; ;4;7; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;12;1; ;2; ; ; ; ;2;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;85;45;1;1; ;4542; ; ;566700;12;05;2018,09224597329
3103934;1;6;1;60;2;1;2;2;12;1;1; ;2;1;1;12; ;2; ;600000;2; ; ;2; ;2; ;2; ;2; ; ;67800; ; ; ;1; ;1;2; ;2;2;2; ; ; ;2; ; ; ;600000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;55; ;.;55; ; ;1;7;17;2; ; ; ; ; ;3;7; ;1;1;1;3;1;1; ; ; ; ; ; ; ; ;1;1;12;1; ;2; ; ; ; ;4;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;3;2; ;39;51;1;1; ;5135; ; ;600000;12;05;2018,09224597329
3103935;1;1;1;60;2;1;1; ; ;1;1; ;2;1;1;204; ;1; ;566700;2; ; ;1;90000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ;566700;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;54; ;.;54; ; ;1;8;17;2; ; ; ; ; ;1;2; ;1;1;1;17;1;1; ; ; ; ; ; ; ; ;9;1;24;3; ;2; ; ; ; ;0;9; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;2;3;2;2;2;3;3;3; ;54;01;1;1; ;0121; ; ;656700;12;05;1889,52114387183
3103936;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;1; ;1; ;200000;2; ; ;1;60000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;2; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;22;1; ;22; ; ;1;8;19;2; ; ; ; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;1; ;2; ; ; ; ;12;2; ;1; ; ; ; ;1;40;1;1;1;1;1;1;2;2;2;2;2;2;2; ;1;1; ;3;3;2;2;3;3;2;2;3;3; ;53;55;1;1; ;5521; ; ;260000;12;05;3400,02233537998
3103937;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;160000;1;1200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;5;20;1; ;20; ; ;2; ; ; ; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;3;3;3;3;3;3;2;2;3;3; ;61;01;1;4; ;0140; ; ;160000;12;05;3334,17043403147
3103937;1;3;1;60;2;1;1; ; ;1;1; ;2;2;2;4; ;1; ;60000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;6; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;22;2; ;22; ; ;2; ; ; ; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;4;8; ;2; ; ; ; ;2;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;3;3; ;62;92;1;1; ;9249; ; ;60000;12;05;3334,17043403147
3103937;1;4;1;60;2;1;1; ; ;1;1; ;2;2;2;6; ;1; ;360000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;60; ;.;60; ; ;2; ; ; ; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;6;8; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;3;3; ;62;92;1;1; ;9249; ; ;360000;12;05;3334,17043403147
3103938;1;1;1;60;2;1;1; ; ;1;2; ;2;2;2;0; ;1; ;150000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;2; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;12;1; ;12; ; ;1;11;15;2; ; ; ; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;1; ;2; ; ; ; ;0;2; ;2; ; ; ; ;1;40;2;2;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;3;3;3;3;3;3;2;2;3;3; ;62;01;1;8; ;0123; ; ;150000;12;05;2692,80137189199
3103939;1;1;1;60;2;1;1; ; ;1;2; ;2;2;2;0; ;1; ;50000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;6; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;5;6;1; ;6; ; ;1;7;15;2; ; ; ; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;1; ;2; ; ; ; ;8;2; ;2; ; ; ; ;1;48;1;1;1;1;1;1;2;2;2;2;2;2;2; ;1;1; ;3;3;3;3;3;3;2;2;3;3; ;62;01;1;8; ;0123; ; ;50000;12;05;3971,81590205629
3103940;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;200000;1;2400000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;5;50; ;.;50; ; ;2; ; ; ; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;3;3; ;71;10;1;4; ;1010; ; ;200000;12;05;3087,36451875163
