DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
5578634;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;52;1196.3726951
5578635;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;5024.7653192
5578636;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1196.3726951
5578636;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;52;1196.3726951
5578658;1;3;1;80;2;1;24;400000;2;;;;2;;;.;;;;2;;1;10;;52;1196.3726951
5578659;1;2;1;80;2;1;26;200000;1;4;;2;;;4;;2;2;;2;;1;10;1.2;52;1196.3726951
5578659;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;1196.3726951
5578662;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;4898.5448807
5578663;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1196.3726951
5578664;1;2;1;80;2;1;24;400000;1;3;;2;;;9;;2;2;;2;;1;10;4;52;5024.7653192
5578664;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;5024.7653192
5578666;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;1196.3726951
5578667;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.2;52;1196.3726951
5578679;1;2;1;80;2;;;;1;9;PANDEMIA COVID 19;2;;;9;;2;2;;2;;1;10;2;52;2107.8565525
5578679;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;2107.8565525
5578690;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.4;52;1196.3726951
5578691;1;2;1;80;2;;;;1;9;PANDEMIA COVID 19;2;;;9;;2;2;;2;;1;10;1.4;52;1196.3726951
5578692;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1196.3726951
5578693;1;3;1;80;2;;;;1;9;SE TERMINO LA COSECHA;2;;;9;;2;2;;1;150000;1;10;1.2;52;1196.3726951
5578693;1;5;1;80;2;;;;1;2;;2;;;2;;;;;1;20000;1;10;1.2;52;1196.3726951
5578694;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1196.3726951
5578695;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;52;5024.7653192
5578695;1;3;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.4;52;5024.7653192
5578695;1;4;1;80;2;;;;1;2;;2;;;2;;;;;2;;1;10;1.3;52;5024.7653192
5578695;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;5024.7653192
5578696;1;2;1;80;2;1;24;500000;1;8;;2;;;1;;2;2;;2;;1;10;1.2;52;4438.7245379
5578711;1;2;1;80;2;2;;500000;1;3;;2;;;9;;2;2;;2;;1;10;1.3;52;1196.3726951
5578711;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;1196.3726951
5578712;1;3;1;80;2;;;;1;4;;2;;;4;;2;2;;1;100000;1;10;1.2;52;1196.3726951
5578717;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;1196.3726951
5578718;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1196.3726951
5578718;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1196.3726951
5578719;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;52;1196.3726951
5578719;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;1196.3726951
5578721;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1196.3726951
5578722;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1196.3726951
5578723;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;52;1363.1473721
5578723;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;1363.1473721
5578725;1;2;1;80;2;1;24;400000;1;3;;2;;;4;;2;2;;2;;1;10;1.2;52;1196.3726951
5578728;1;2;1;80;2;2;;300000;1;3;;2;;;9;;2;2;;2;;1;10;1.3;52;1196.3726951
5578730;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1196.3726951
5578730;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1196.3726951
5578731;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.3;52;1909.9333025
5578734;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;52;1488.0335056
5578736;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.3;52;1488.0335056
5578737;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;52;1488.0335056
5578737;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1488.0335056
5578740;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1488.0335056
5578740;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1488.0335056
5578741;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;1;60000;1;10;4;52;3572.1217069
5578742;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578754;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578755;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1224.3913764
5578755;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1224.3913764
5578756;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;52;1224.3913764
5578757;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;5142.4437809
5578757;1;6;1;80;2;1;40;700000;1;8;;2;;;1;;;;;2;;1;10;1.2;52;5142.4437809
5578759;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578760;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;52;1224.3913764
5578760;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;1224.3913764
5578762;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;3947.4741843
5578762;1;5;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;52;3947.4741843
5578763;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578765;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1224.3913764
5578766;1;1;1;80;2;1;26;800000;1;8;;2;;;1;;2;2;;1;500000;1;10;1.2;52;1224.3913764
5578766;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;1224.3913764
5578769;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.3;52;5142.4437809
5578769;1;3;1;80;2;;;;1;8;;2;;;9;;2;2;;1;1000000;1;10;1.1;52;5142.4437809
5578770;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;52;1954.6633543
5578772;1;1;1;80;2;1;40;600000;1;8;;2;;;1;;2;2;;1;700000;1;10;1.2;52;1224.3913764
5578775;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1224.3913764
5578775;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;1224.3913764
5578775;1;4;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;1.2;52;1224.3913764
5578775;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;1224.3913764
5578777;1;2;1;80;2;;;;1;8;;2;;;12;ESTA ESPERANDO TIEMPO DE COSECHA;2;2;;1;75000;1;10;1.2;52;1224.3913764
5578777;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1224.3913764
5578779;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578781;1;1;1;80;2;;;;1;7;;2;;;8;;2;2;;2;;1;10;2;52;1224.3913764
5578782;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;1.4;52;2022.2176055
5578784;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;1224.3913764
5578785;1;2;1;80;2;1;36;400000;2;;;;1;1;1;;2;2;;2;;1;10;;52;1224.3913764
5578786;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;3;52;1224.3913764
5578786;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578787;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578787;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;52;1224.3913764
5578787;1;3;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;3;52;1224.3913764
5578788;1;1;1;80;2;2;;250000;1;4;;2;;;4;;2;2;;2;;1;10;1.2;52;1224.3913764
5578788;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;1.4;52;1224.3913764
5578788;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;1224.3913764
5578788;1;4;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;52;1224.3913764
5578799;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578800;1;1;1;80;2;2;;200000;1;4;;2;;;8;;2;2;;2;;1;10;2;52;1224.3913764
5578800;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578801;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;52;1954.6633543
5578802;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;2157.2219061
5578802;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;2157.2219061
5578803;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1224.3913764
5578804;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;52;1224.3913764
5578804;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1224.3913764
5578805;1;2;1;80;2;;;;2;;;;1;1;1;;2;2;;2;;1;10;;52;1224.3913764
5578805;1;5;1;80;2;;;;1;3;;2;;;11;;2;2;;2;;1;10;1.3;52;1224.3913764
5578808;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1224.3913764
5578808;1;5;1;80;2;2;;908000;2;;;;2;;;.;2;2;;2;;1;10;;52;1224.3913764
5578809;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1224.3913764
5578809;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578812;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578812;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578813;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;1224.3913764
5578814;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578815;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;2890.5967117
5578816;1;1;1;80;2;2;;250000;1;4;;2;;;4;;2;2;;2;;1;10;4;52;3315.1839002
5578816;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;52;3315.1839002
5578819;1;1;1;80;2;;;;1;1;;2;;;8;;2;2;;2;;1;10;4;52;1224.3913764
5578819;1;4;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;10;4;52;1224.3913764
5578820;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;1.4;52;5142.4437809
5578821;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;3;52;1224.3913764
5578823;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;4251.1172576
5578823;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;4251.1172576
5578823;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;52;4251.1172576
5578824;1;1;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;1.2;52;2615.7288737
5578825;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1224.3913764
5578845;1;3;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;68;819.16921771
5578846;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;819.16921771
5578846;1;3;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;68;819.16921771
5578846;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;819.16921771
5578846;1;5;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;819.16921771
5578847;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.3;68;819.16921771
5578847;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;819.16921771
5578847;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;819.16921771
5578848;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1593.2268422
5578851;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1812.9012481
5578851;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1812.9012481
5578851;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1812.9012481
5578852;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1237.7747821
5578853;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1429.4355445
5578853;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1429.4355445
5578893;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;1237.7747821
5578893;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1237.7747821
5578894;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1064.4314838
5578895;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1693.0650417
5578902;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;2586.501209
5578902;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;2586.501209
5578904;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1985.5114125
5578904;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1985.5114125
5578906;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1797.9181022
5578908;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;1064.4314838
5578909;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1237.7747821
5578916;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;68;1197.2981878
5578916;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1197.2981878
5578917;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1237.7747821
5578918;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;68;837.48323427
5578918;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;837.48323427
5578918;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;837.48323427
5578919;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;2372.7724627
5578921;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;68;1516.2432464
5578921;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1516.2432464
5578922;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1916.8068997
5578924;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1639.2858443
5578930;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;68;2505.2654755
5578931;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;2638.238927
5578932;1;2;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;68;1384.4129004
5578933;1;2;1;80;2;2;;1000000;1;9;POR LA PANDEMIA;1;;2;12;POR LA PANDEMIA;2;2;;2;;1;10;2;68;1339.1410786
5578933;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1339.1410786
5578934;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;3664.8619733
5578935;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.3;68;2505.2654755
5578936;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;68;1384.4129004
5579327;1;2;1;80;2;2;;300000;1;3;;2;;;9;;2;2;;2;;1;10;1.4;44;4608.3695419
5579329;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;44;4608.3695419
5579331;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;44;5900.5130979
5579331;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;44;5900.5130979
5579334;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;44;3620.2403163
5579335;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;44;4252.2433027
5579335;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;44;4252.2433027
5579336;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;44;2123.4248105
5579336;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;44;2123.4248105
5579337;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;44;4844.2257206
5579337;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;44;4844.2257206
5579337;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;44;4844.2257206
5579337;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;44;4844.2257206
5579338;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;44;3792.9640895
5579356;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;467.31197645
5579357;1;2;1;80;2;;;;1;9;POR PANDEMIA;2;;;9;;2;2;;2;;1;10;2;47;625.60550508
5579357;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;625.60550508
5579359;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;47;888.22522275
5579359;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;888.22522275
5579359;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;888.22522275
5579360;1;2;1;80;2;1;48;600000;1;8;;2;;;1;;2;2;;2;;1;10;2;47;745.77737886
5579360;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;745.77737886
5579360;1;5;1;80;2;1;48;908000;1;3;;2;;;1;;2;2;;2;;1;10;2;47;745.77737886
5579361;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;564.95262129
5579361;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;564.95262129
5579362;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;47;798.99893781
5579362;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;798.99893781
5579362;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;798.99893781
5579362;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;798.99893781
5579363;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;689.43398691
5579364;1;2;1;80;2;1;40;908000;1;8;;2;;;1;;2;2;;2;;1;10;3;47;637.90200341
5579365;1;1;1;80;2;;;;1;5;;2;;;10;;2;2;;2;;1;10;2;47;751.64171238
5579365;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;751.64171238
5579365;1;6;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;47;751.64171238
5579365;1;8;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;751.64171238
5579366;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;350.23433381
5579366;1;4;1;80;2;;;;1;9;POR PANDEMIA;2;;;9;;2;2;;2;;1;10;2;47;350.23433381
5579366;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;350.23433381
5579366;1;7;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;350.23433381
5579366;1;9;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;350.23433381
5579366;1;10;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;350.23433381
5579369;1;1;1;80;2;1;48;98;1;6;;2;;;8;;2;2;;2;;1;10;3;47;445.53059686
5579375;1;2;1;80;2;;;;1;7;;2;;;1;;2;2;;2;;1;10;4;47;776.35837825
5579375;1;9;1;80;2;1;48;98;1;6;;2;;;1;;2;2;;2;;1;10;1.2;47;776.35837825
5579377;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.4;47;657.78246616
5579377;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;657.78246616
5579378;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;637.91938116
5579379;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;778.07673819
5579379;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;778.07673819
5579379;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;778.07673819
5579379;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;778.07673819
5579380;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;758.07387719
5579380;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;758.07387719
5579381;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;491.85059959
5579381;1;3;1;80;2;;;;2;;;;2;;;.;2;3;;2;;1;10;;47;491.85059959
5579382;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;985.71322801
5579382;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;985.71322801
5579383;1;2;1;80;2;;;;1;6;;2;;;4;;2;2;;2;;1;10;4;47;620.82494644
5579383;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;620.82494644
5579384;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;47;644.58118311
5579384;1;6;1;80;2;;;;1;1;;2;;;11;;2;2;;2;;1;10;4;47;644.58118311
5579384;1;8;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;644.58118311
5579384;1;9;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;644.58118311
5579384;1;10;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;644.58118311
5579384;1;11;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;644.58118311
5579384;1;12;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;644.58118311
5579385;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1334.0808664
5579385;1;7;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1334.0808664
5579385;1;10;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.3;47;1334.0808664
5579385;1;11;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;1334.0808664
5579385;1;12;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;1334.0808664
5579385;1;14;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1334.0808664
5579385;1;16;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1334.0808664
5579385;1;17;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;47;1334.0808664
5579385;1;19;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1334.0808664
5579386;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;866.43097958
5579387;1;2;1;80;2;2;;700000;1;9;POR LA PANDEMIA;2;;;12;POR LA PANDEMIA;2;2;;2;;1;10;2;47;839.63662508
5579387;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;839.63662508
5579387;1;7;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;839.63662508
5579388;1;7;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;826.52225268
5579391;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;873.86210036
5579392;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;859.6518216
5579392;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;859.6518216
5579393;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;47;945.76974561
5579394;1;1;1;80;2;1;48;200000;1;6;;2;;;1;;2;2;;2;;1;10;1.2;47;800.88247691
5579397;1;2;1;80;2;;;;1;6;;2;;;6;;2;2;;2;;1;10;2;47;738.3158127
5579397;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;738.3158127
5579398;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;605.72504233
5579399;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;47;706.13885162
5579399;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;706.13885162
5579400;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;47;798.96869649
5579401;1;1;1;80;2;1;24;500000;1;3;;2;;;4;;2;2;;2;;1;10;4;47;1015.6166755
5579401;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1015.6166755
5579401;1;7;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;1015.6166755
5579401;1;9;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;47;1015.6166755
5579403;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;467.31197645
5579404;1;1;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;47;472.82931681
5579406;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;759.23801232
5579407;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;873.86210036
5579408;1;1;1;80;2;;;;1;9;POR LA PANDEMIA;2;;;8;;2;2;;2;;1;10;2;47;981.05506762
5579410;1;2;1;80;2;;;;1;6;;2;;;9;;2;2;;2;;1;10;4;47;867.3075373
5579410;1;4;1;80;2;2;;1200000;2;;;;2;;;.;2;2;;2;;1;10;;47;867.3075373
5579411;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;640.70540919
