DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;AREA;fex_c_2011
2474005;2;2;2;50;1; ; ;2;4; ;2;2;2;2;1;8; ;2; ;2; ; ;07;1;63;63;185,903557539279
2474006;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;117,382547956641
2474007;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;96,6454569458954
2474007;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;96,6454569458954
2474007;1;3;1;50;1; ; ;3;6;DILIGENCIAS MEDICAS;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;96,6454569458954
2474007;1;4;1;50;1; ; ;4;6;DILIGENCIAS MEDICAS;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;96,6454569458954
2474007;1;5;1;50;1; ; ;5;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;96,6454569458954
2474007;1;6;1;50;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;96,6454569458954
2474007;1;9;1;50;1; ; ;9;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;96,6454569458954
2474008;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;247,395418700716
2474008;1;2;1;50;1;5; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;63;63;247,395418700716
2474009;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;255,02455165599
2474009;1;2;1;50;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;07;1;63;63;255,02455165599
2474010;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;278,377497845153
2474010;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;278,377497845153
2474010;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;278,377497845153
2474010;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;278,377497845153
2474010;1;5;1;50;1; ; ;5;2; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;278,377497845153
2474011;1;1;1;50;1; ; ;1;6;PASEAR  VER  TELEVISION;2;2;2;2;1;2; ;1;1; ;2;1;07;1;63;63;234,765095913281
2474012;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;284,851572162527
2474012;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;284,851572162527
2474013;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;121,304305671121
2474013;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;121,304305671121
2474013;1;3;1;50;1; ; ;3;6;HACER DEPORTE;1; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;121,304305671121
2474014;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;148,201670224733
2474014;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;148,201670224733
2474014;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;148,201670224733
2474015;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;150,053107494399
2474015;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;150,053107494399
2474015;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;150,053107494399
2474015;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;150,053107494399
2474015;1;5;1;50;1; ; ;5;3; ;2;2;1; ; ; ; ; ; ; ; ; ;07;1;63;63;150,053107494399
2474016;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;8; ;2; ;2; ; ;07;1;63;63;98,2601980613718
2474016;1;3;1;50;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;98,2601980613718
2474016;1;4;1;50;1; ; ;4;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;98,2601980613718
2474017;1;1;1;50;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;63;63;161,308408813618
2474017;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;161,308408813618
2474017;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;161,308408813618
2474017;1;7;1;50;1; ; ;7;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;161,308408813618
2474017;1;10;1;50;1; ; ;10;6;HACER DILIGENCIAS PERSONALES;1; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;161,308408813618
2474018;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;232,554547574037
2474018;1;2;1;50;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;232,554547574037
2474018;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;232,554547574037
2474019;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;265,454803118634
2474019;1;2;1;50;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;265,454803118634
2474019;1;3;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;265,454803118634
2474019;1;4;1;50;1; ; ;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;265,454803118634
2474019;1;5;1;50;1; ; ;5;3; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;265,454803118634
2474020;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;273,474451200806
2474020;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;273,474451200806
2474020;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;273,474451200806
2474020;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;273,474451200806
2474021;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;276,830649732085
2474021;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;276,830649732085
2474023;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;278,642762793536
2474023;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;278,642762793536
2474023;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;278,642762793536
2474024;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;217,989226636651
2474024;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;217,989226636651
2474025;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;280,494200063202
2474025;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;280,494200063202
2474025;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;280,494200063202
2474025;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;280,494200063202
2474026;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;134,424292827533
2474026;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;134,424292827533
2474026;1;4;1;50;1; ; ;4;6;VER TELEVISION;2;2;2;2;1;2; ;2; ;2; ; ;07;1;63;63;134,424292827533
2474026;2;1;2;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;134,424292827533
2474027;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;135,938900932535
2474029;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;128,609317403245
2474030;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;135,938900932535
2474032;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;115,133309151171
2474032;1;2;1;50;1; ; ;2;2; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;115,133309151171
2474032;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;115,133309151171
2474032;1;4;1;50;1;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;63;63;115,133309151171
2474032;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;115,133309151171
2474033;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;143,221561401228
2474033;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;143,221561401228
2474034;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;271,87780186507
2474035;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;157,808460048634
2474035;1;2;1;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;63;63;157,808460048634
2474035;1;3;1;50;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;157,808460048634
2474035;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;157,808460048634
2474035;1;6;1;50;1; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;157,808460048634
2474035;1;7;1;50;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;157,808460048634
2474035;1;8;1;50;1;1; ;8;6;HACER DILIGENCIAS PERSONALES;2;2;2;1; ; ; ; ; ; ; ;1;07;1;63;63;157,808460048634
2474036;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;118,308266591473
2474036;1;2;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;118,308266591473
2474037;1;1;1;50;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;97,7678438717215
2474037;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;97,7678438717215
2474038;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;97,7678438717215
2474038;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;97,7678438717215
2474039;1;1;1;50;1;6; ;1;6;HACER DEPORTE;2;2;2;1; ; ; ; ; ; ; ;1;07;1;63;63;123,65078628976
2474039;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;123,65078628976
2474039;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;123,65078628976
2474040;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;116,84058154707
2474040;1;2;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;116,84058154707
2474040;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;63;63;116,84058154707
2474040;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;116,84058154707
2474041;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;63;63;126,262836784606
2474042;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;259,055995177951
2474042;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;259,055995177951
2474042;1;4;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;259,055995177951
2474043;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;263,361851256496
2474043;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;263,361851256496
2474045;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;07;1;66;66;254,705024325964
2474045;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;254,705024325964
2474045;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;254,705024325964
2474046;1;1;1;50;1; ; ;2;6;SE ENCONTRABA DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;217,768660958936
2474046;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;217,768660958936
2474046;1;3;1;50;1; ; ;3;6;SE ENCONTRABA HOSPITALIZADO;2;2;2;2;1;11; ; ; ; ; ; ;07;1;66;66;217,768660958936
2474048;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;192,706645279985
2474048;1;2;1;50;1; ; ;2;6;SE ENCONTRABA HOSPITALIZADA;2;1; ; ; ; ; ; ; ; ; ; ;07;1;66;66;192,706645279985
2474049;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;245,646092479597
2474050;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;66;66;277,334870727893
2474050;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;277,334870727893
2474050;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;277,334870727893
2474053;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;394,805192877471
2474053;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;394,805192877471
2474053;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;394,805192877471
2474055;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;245,646092479597
2474056;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;275,360283042842
2474057;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;292,699614137845
2474057;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;292,699614137845
2474057;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;292,699614137845
2474057;1;5;1;50;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;292,699614137845
2474057;1;7;1;50;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;292,699614137845
2474058;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;253,48424281516
2474058;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;253,48424281516
2474059;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;204,705077066331
2474060;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;204,705077066331
2474061;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;349,366793505745
2474061;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;349,366793505745
2474062;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;314,266890468265
2474063;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;238,145044651711
2474063;1;2;1;50;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;66;66;238,145044651711
2474063;1;3;1;50;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;238,145044651711
2474064;1;1;1;50;1; ; ;1;6;VER  TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;275,285059393253
2474064;1;2;1;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;66;66;275,285059393253
2474064;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;275,285059393253
2474065;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;316,034221507795
2474065;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;316,034221507795
2474067;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;340,709966575213
2474067;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;340,709966575213
2474067;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;340,709966575213
2474069;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;362,722150418303
2474069;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;362,722150418303
2474071;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;314,266890468265
2474072;1;1;1;50;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;66;66;302,268458681919
2474072;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;302,268458681919
2474074;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;260,171664166007
2474075;1;1;1;50;1; ; ;1;6;SE DEDICO A DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;147,113454982426
2474075;1;2;1;50;1; ; ;2;6;SE DEDICO A DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;147,113454982426
2474075;1;3;1;50;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;66;66;147,113454982426
2474076;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;309,125210891915
2474076;1;2;1;50;1; ; ;2;2; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;309,125210891915
2474076;1;3;1;50;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;07;1;66;66;309,125210891915
2474076;1;6;1;50;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;309,125210891915
2474076;1;7;1;50;1; ; ;7;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;66;66;309,125210891915
2474077;1;1;1;50;1; ; ;1;6;SE DEDICO A LA LECTURA;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;147,113454982426
2474077;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;07;1;66;66;147,113454982426
2474077;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;147,113454982426
2474078;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;265,739204889579
2474078;1;2;1;50;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;66;66;265,739204889579
2474078;1;4;1;50;1; ; ;4;3; ;2;2;2;2;1;13;SE ENCONTRABA EN OTRO PAIS; ; ; ; ; ;07;1;66;66;265,739204889579
2474079;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;293,611631751387
2474079;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;293,611631751387
2474079;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;293,611631751387
2474080;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;269,394491512197
2474080;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;269,394491512197
2474080;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;269,394491512197
2474082;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;223,956092140471
2474082;1;2;1;50;1;1; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;66;66;223,956092140471
2474083;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;314,266890468265
2474084;1;1;1;50;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;66;66;206,931012934089
2474084;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;6; ;2; ;2; ; ;07;1;66;66;206,931012934089
2474084;1;4;1;50;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;206,931012934089
2474085;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;7; ;2; ;2; ; ;07;1;66;66;215,299265209939
2474085;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;215,299265209939
2474085;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;215,299265209939
2474086;1;1;1;50;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;66;66;247,943217804239
2474086;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;247,943217804239
2474086;1;3;1;50;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;247,943217804239
2474086;1;4;1;50;1;4; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;66;66;247,943217804239
2474086;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;66;66;247,943217804239
2474086;1;6;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;66;66;247,943217804239
2474088;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;68;565,045988510695
2474088;1;2;1;50;1;6; ;2;6;DESCANSAR;2;2;2;1; ; ; ; ; ; ; ;1;07;1;68;68;565,045988510695
2474088;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;565,045988510695
2474089;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;464,504105154544
2474089;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;464,504105154544
2474089;1;3;1;50;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;464,504105154544
2474089;1;4;1;50;1; ; ;1;2; ;2;2;1; ; ; ; ; ; ; ; ; ;07;1;68;68;464,504105154544
2474090;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;427,557839619595
2474092;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;789,000108858979
2474092;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;789,000108858979
2474092;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;68;789,000108858979
2474092;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;68;789,000108858979
2474093;1;1;1;50;1; ; ;3;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;68;411,032462682936
2474093;1;2;1;50;1; ; ;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;411,032462682936
2474093;1;3;1;50;1; ; ;3;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;68;68;411,032462682936
2474093;2;1;2;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;411,032462682936
2474093;2;2;2;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;411,032462682936
2474093;2;3;2;50;1; ; ;3;6;DILIGENCIAS PERSONALES;2;1; ; ; ; ; ; ; ; ; ; ;07;1;68;68;411,032462682936
2474093;2;4;2;50;1; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;07;1;68;68;411,032462682936
2474094;1;1;1;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;68;68;367,819461839039
2474094;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;367,819461839039
2474095;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;962,822710103314
2474095;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;962,822710103314
2474095;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;68;962,822710103314
2474096;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;743,118267764659
2474096;1;2;1;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;68;68;743,118267764659
2474097;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;1050,08154982048
2474097;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;1050,08154982048
2474098;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;68;848,080048345678
2474098;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;07;1;68;68;848,080048345678
