DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;P6290;P6290S1;DPTO;fex_c_2011
1064004;1;2;1;50;2;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;54;731,296973966935
1064004;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;731,296973966935
1064006;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;658,527063545208
1064006;1;2;1;50;2;2;6;CONVALECIENTE POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;658,527063545208
1064007;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;828,394578287764
1064007;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;828,394578287764
1064008;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;580,429284809817
1064008;1;2;1;50;2;2;4; ;2;2;2;2;1;2; ;1;2; ; ; ; ; ;54;580,429284809817
1064008;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;580,429284809817
1064008;1;7;1;50;2;2;6;VIENDO TELEVICION Y PINTANDO DIBUJOS;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;580,429284809817
1064009;1;1;1;50;2;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;54;625,149257026825
1064010;1;1;1;50;2;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;54;676,266228591462
1064010;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;676,266228591462
1064011;1;1;1;50;2;1;6;DESCANSAR POR LA EDAD;1; ; ; ; ; ; ; ; ; ; ; ; ; ;54;824,821149858516
1064011;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;54;824,821149858516
1064011;1;3;1;50;2;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ; ; ;54;824,821149858516
1064011;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;824,821149858516
1064013;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;887,785463144415
1064013;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;887,785463144415
1064023;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;714,524483761967
1064023;1;2;1;50;2;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ; ; ;54;714,524483761967
1064024;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;994,688664601072
1064024;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;994,688664601072
1064024;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;994,688664601072
1064024;1;4;1;50;2;2;4; ;2;2;2;2;1;9; ; ; ; ; ; ; ; ;54;994,688664601072
1064025;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;676,266228591462
1064025;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;676,266228591462
1064026;1;1;1;50;2;1;6;CONVALECIENTE POR ENFERMEDAD;2;2;2;2;1;11; ; ; ; ; ; ; ; ;54;804,518336306736
1064026;1;2;1;50;2;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;54;804,518336306736
1064026;1;3;1;50;2;2;3; ;2;2;2;2;1;2; ;1;2; ; ; ; ; ;54;804,518336306736
1064026;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;804,518336306736
1064027;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;735,012347350835
1064029;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;893,678990158465
1064029;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;893,678990158465
1064039;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1105,16524916687
1064039;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1105,16524916687
1064040;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;958,051913388423
1064040;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;958,051913388423
1064041;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1093,23195349471
1064041;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1093,23195349471
1064041;1;3;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1093,23195349471
1064042;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1017,61753283056
1064042;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1017,61753283056
1064042;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1017,61753283056
1064042;1;4;1;50;2;4;4; ;2;2;2;1; ; ; ; ; ; ; ;1;2; ;54;1017,61753283056
1064043;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1151,86580008522
1064045;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1216,21628493283
1064045;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1216,21628493283
1064051;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1250,17000837802
1064051;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1250,17000837802
1064056;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1687,88979631199
1064056;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1687,88979631199
1064056;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1687,88979631199
1064056;1;4;1;50;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;54;1687,88979631199
1064056;1;5;1;50;2;5;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;54;1687,88979631199
1064056;1;6;1;50;2;6;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;54;1687,88979631199
1064056;1;7;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1687,88979631199
1064056;1;9;1;50;2;9;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;54;1687,88979631199
1064056;1;10;1;50;2;9;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1687,88979631199
1064057;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;876,86830900503
1064057;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;876,86830900503
1064058;1;1;1;50;2;1;6;CONVALECIENTE POR ENFERMEDAD;2;1; ; ; ; ; ; ; ; ; ; ; ; ;54;1438,66084866532
1064058;1;2;1;50;2;2;6;CONVALECIENTE POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1438,66084866532
1064058;1;3;1;50;2;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1438,66084866532
1064058;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1438,66084866532
1064058;1;5;1;50;2;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;54;1438,66084866532
1064058;1;6;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1438,66084866532
1064058;1;7;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1438,66084866532
1064058;1;8;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1438,66084866532
1064058;1;9;1;50;2;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;54;1438,66084866532
1064059;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1365,70916354113
1064060;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1838,17515126837
1064060;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1838,17515126837
1064060;1;3;1;50;2;1;6;LEYENDO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1838,17515126837
1064060;1;4;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1838,17515126837
1064061;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1124,70439176103
1064061;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1124,70439176103
1064062;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1956,2466225214
1064062;1;2;1;50;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;54;1956,2466225214
1064062;1;3;1;50;2;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;54;1956,2466225214
1064062;1;4;1;50;2;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;54;1956,2466225214
1064062;1;5;1;50;2;5;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;54;1956,2466225214
1064063;1;1;1;50;2;1;6;DESCANSANDO POR LA EDAD;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1206,48279637325
1064064;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;994,467656086645
1064064;1;2;1;50;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;54;994,467656086645
1064065;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1105,16524916687
1064065;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1105,16524916687
1064066;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;934,005586326837
1064066;1;2;1;50;2;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ; ; ;54;934,005586326837
1064066;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;934,005586326837
1064067;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1353,77586786897
1064067;1;2;1;50;2;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ; ; ;54;1353,77586786897
1064068;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;959,932369589661
1064068;1;2;1;50;2;2;6;CONVALECIENTE POR ENFERMEDAD;1; ; ; ; ; ; ; ; ; ; ; ; ; ;54;959,932369589661
1064073;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;946,624057135863
1064073;1;2;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;946,624057135863
1064083;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;780,863924252524
1064083;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;780,863924252524
1064083;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;780,863924252524
1064085;1;1;1;50;2;1;6;DEDICO A SER DEPORTE;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;945,938881998997
1064085;1;2;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;945,938881998997
1064086;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1000,48543526155
1064086;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1000,48543526155
1064086;1;3;1;50;2;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1000,48543526155
1064087;1;1;1;50;2;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;54;868,003180285736
1064087;1;2;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;868,003180285736
1064087;1;3;1;50;2;1;6;CONVALECIENTE POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;868,003180285736
1064087;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;868,003180285736
1064087;1;5;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;868,003180285736
1064088;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1105,16524916687
1064088;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1105,16524916687
1064089;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1202,22279734217
1064089;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1202,22279734217
1064090;1;1;1;50;2;1;6;ESTABA ENFERMO;2;2;2;1; ; ; ; ; ; ; ;2;1; ;54;1206,48279637325
1064094;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;859,093648622996
1064094;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;859,093648622996
1064094;1;3;1;50;2;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;859,093648622996
1064094;1;4;1;50;2;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;54;859,093648622996
1064094;1;5;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;859,093648622996
1064094;1;6;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;859,093648622996
1064103;1;1;1;50;2;1;6;CONVALECIENTE POR ENFERMEDAD;2;2;2;1; ; ; ; ; ; ; ;2;1; ;54;1029,47506675504
1064103;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1029,47506675504
1064103;1;3;1;50;2;2;6;CONVALECIENTE POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1029,47506675504
1064104;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1509,77055812488
1064104;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1509,77055812488
1064104;1;3;1;50;2;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1509,77055812488
1064104;1;4;1;50;2;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;54;1509,77055812488
1064104;1;5;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1509,77055812488
1064104;1;6;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1509,77055812488
1064105;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1135,82459617463
1064105;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1135,82459617463
1064106;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1206,48279637325
1064107;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1367,76935545964
1064107;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1367,76935545964
1064108;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1076,17561767339
1064108;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1076,17561767339
1064109;1;1;1;50;2;1;6;CONVALECIENTEPOR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;891,321885710962
1064109;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;891,321885710962
1064110;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1254,2948558605
1064110;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1254,2948558605
1064110;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1254,2948558605
1064110;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1254,2948558605
1064110;1;5;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1254,2948558605
1064111;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;939,867435907011
1064111;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;939,867435907011
1064112;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1084,62345026055
1064112;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1084,62345026055
1064113;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1069,36536215039
1064113;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1069,36536215039
1064113;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1069,36536215039
1064113;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1069,36536215039
1064113;1;5;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1069,36536215039
1064114;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1093,23195349471
1064114;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1093,23195349471
1064114;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1093,23195349471
1064115;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1365,70916354113
1064117;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;648,638981891514
1064117;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;648,638981891514
1064117;1;3;1;50;2;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;648,638981891514
1064128;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;969,672401395628
1064128;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;969,672401395628
1064131;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;952,558491416864
1064132;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;977,220674160193
1064132;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;977,220674160193
1064132;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;977,220674160193
1064133;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1190,28950167001
1064133;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1190,28950167001
1064133;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1190,28950167001
1064135;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1070,62996266989
1064135;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1070,62996266989
1064139;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1026,15506165209
1064146;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1250,75157142982
1064146;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1250,75157142982
1064147;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1553,9334742311
1064147;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1553,9334742311
1064148;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1165,85928767588
1064149;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1119,15873675754
1064149;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1119,15873675754
1064150;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;969,672401395628
1064150;1;2;1;50;2;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ; ; ;54;969,672401395628
1064151;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1119,15873675754
1064151;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1119,15873675754
1064152;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1021,62906441083
1064153;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1284,23317070359
1064154;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1648,6862400589
1064154;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1648,6862400589
1064154;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1648,6862400589
1064154;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1648,6862400589
1064154;1;5;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1648,6862400589
1064154;1;6;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1648,6862400589
1064155;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1037,38033214532
1064155;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1037,38033214532
1064155;1;3;1;50;2;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1037,38033214532
1064156;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1159,71180242943
1064156;1;2;1;50;2;2;6;DESCANSAR POR LA EDAD;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1159,71180242943
1064156;1;3;1;50;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1159,71180242943
1064157;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1589,01664664718
1064157;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;1589,01664664718
1064157;1;3;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;54;1589,01664664718
1064212;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;76;3137,77528123079
1064212;1;2;1;50;2;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;76;3137,77528123079
1064212;1;3;1;50;2;3;6;DEPORTE Y ESCRIBIR;2;2;2;1; ; ; ; ; ; ; ;1;2; ;76;3137,77528123079
1064212;1;4;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;76;3137,77528123079
1064213;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;2529,18429300971
1064213;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;2529,18429300971
1064213;1;3;1;50;2;3;6;DESCANSANDO;2;2;2;2;1;13;FALTA DE LIBRETA MILITAR; ; ; ; ; ; ; ;76;2529,18429300971
1064214;1;1;1;50;2;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ; ; ;76;2813,6277103595
1064214;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;2813,6277103595
1064215;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;2240,52722626881
1064215;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;76;2240,52722626881
1064215;1;3;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;76;2240,52722626881
1064217;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;3731,04312840719
1064217;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;3731,04312840719
1064217;1;4;1;50;2;4;6;CUIDANDO UN HERMANA ENFERMA;2;2;2;2;1;11; ; ; ; ; ; ; ; ;76;3731,04312840719
1064226;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;6648,31198733963
1064226;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;76;6648,31198733963
1064228;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;6949,00151192055
1064228;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;6949,00151192055
1064228;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;76;6949,00151192055
1064231;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;6258,82758040229
1064231;1;2;1;50;2;2;4; ;2;2;2;2;1;2; ;2; ;1;3;1; ; ;76;6258,82758040229
1064248;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;2144,15765282265
1064248;1;2;1;50;2;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ; ; ;76;2144,15765282265
1064254;1;1;1;50;2;1;6;LEER ESCUCHAR MUSICA;2;2;2;2;2; ; ; ; ; ; ; ; ; ;76;3343,25393117427
1064254;1;2;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;76;3343,25393117427
1064254;1;3;1;50;2;1;6;PASEAR;2;2;2;2;1;2; ;2; ;2; ; ; ; ;76;3343,25393117427
1064255;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;2432,81471956355
1064255;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;2432,81471956355
1064256;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;2432,81471956355
1064256;1;2;1;50;2;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;2432,81471956355
1064267;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;8692,92444606431
1064267;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;8692,92444606431
1064267;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;76;8692,92444606431
1064267;1;5;1;50;2;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;8692,92444606431
