Directorio;Secuencia_p;Orden;Area;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6050;P6080;P6080s1;P6060;P6060s1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180s1;P6180s2;P6190;P6190s1;P6200;P6200s1;P6210;P6210s1;P6220;P6040;Dpto;Fex_c_2011
391821;1;2;68;10;2;2;1;2;1956;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;51;68;304,730254564761
391821;1;3;68;10;3;2;1;8;1976;3;6; ;2; ;5;1; ; ;1;3;54250;2;1;2; ; ; ; ;2; ;2; ;5;11;2;30;68;304,730254564761
391821;1;4;68;10;4;2;1;3;1990;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;0;2;17;68;304,730254564761
391821;1;5;68;10;5;2;1;3;1996;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;5; ;11;68;304,730254564761
391822;1;1;68;10;1;2;1;2;1947;1;6; ;2; ;6;1; ; ;1;2;90000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;60;68;300,721461778033
391822;2;1;68;10;1;1;1;4;1988;1;6; ;2; ;5;1; ; ;1;4; ;2;1;1;2;2; ; ;2; ;1;2900000;6;2;2;19;68;300,721461778033
391823;1;1;68;10;1;1;1;2;1977;1;6; ;2; ;2;1; ; ;1;3;99;2;1;2; ; ; ; ;2; ;2; ;3;4; ;30;68;461,208146327929
391823;1;2;68;10;2;2;1;2;1983;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;24;68;461,208146327929
391823;1;3;68;10;2;1;1;9;2001;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;1000;2; ;2; ;2;1; ;5;68;461,208146327929
391823;1;4;68;10;2;1;1;12;2002;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;1000;2; ;2; ;1;0; ;4;68;461,208146327929
391824;1;1;68;10;1;1;1;1;1956;1;6; ;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;2; ;51;68;336,139388931713
391824;1;2;68;10;2;2;1;6;1966;2;6; ;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;5; ;41;68;336,139388931713
391824;1;3;68;10;3;1;1;4;1987;3;6; ;2; ;5;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;5;11;2;20;68;336,139388931713
391824;1;4;68;10;4;2;1;6;1988;3;6; ;2; ;5;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;5;11;2;19;68;336,139388931713
391825;1;1;68;10;1;1;1;5;1964;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;43;68;314,447665456591
391825;1;2;68;10;2;2;1;10;1972;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;34;68;314,447665456591
391825;1;3;68;10;3;1;1;9;1988;3;6; ;2; ;5;1; ; ;1;1;99;2;1;2; ; ; ; ;2; ;2; ;4;8; ;18;68;314,447665456591
391825;1;4;68;10;4;2;1;6;1991;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;16;68;314,447665456591
391825;1;5;68;10;2;2;1;7;2005;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;314,447665456591
391826;1;1;68;10;1;1;1;5;1978;1;6; ;2; ;1;2;1;48; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;29;68;341,897338607965
391826;1;2;68;10;2;2;1;10;1982;2;6; ;2; ;1;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;6;4;2;24;68;341,897338607965
391826;1;3;68;10;3;2;1;1;1933;9;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;74;68;341,897338607965
391827;1;1;68;10;1;1;1;11;1956;1;6; ;2; ;6;1; ; ;1;3;85000;2;1;2; ; ; ; ; ; ; ; ;6;7;5;50;68;322,277452992838
391827;1;2;68;10;2;2;1;12;1956;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;2;3;50;68;322,277452992838
391827;1;3;68;10;3;2;1;8;1989;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;17;68;322,277452992838
391827;1;4;68;10;4;2;1;9;1985;9;6; ;2; ;5;2;1;12; ; ; ; ;1;1;2;2; ; ;2; ;2; ;4;9; ;21;68;322,277452992838
391828;1;1;68;10;1;1;1;7;1973;1;6; ;2; ;2;2;1;24; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;2;3;34;68;324,746144252351
391828;1;2;68;10;2;2;1;3;1967;2;6; ;2; ;6;2;1;18; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;1;2;40;68;324,746144252351
391828;1;3;68;10;2;2;1;12;1998;3;6; ;2; ; ;2;1;24; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;2; ;8;68;324,746144252351
391828;1;4;68;10;2;1;1;10;2000;3;6; ;2; ; ;2;1;24; ; ; ; ;1;1;1;2; ; ;2; ;2; ;2;1; ;6;68;324,746144252351
391828;2;1;68;10;1;2;1;2;1937;1;6; ;2; ;4;1; ; ;1;2;70000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;70;68;324,746144252351
391828;2;2;68;10;2;2;1;9;1978;3;6; ;2; ;5;1; ; ;1;1;34000;2;1;1;2;2; ; ;2; ;1;520000;6;1;2;28;68;324,746144252351
391828;2;3;68;10;3;1;1;3;1984;3;6; ;2; ;5;2;1;36; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;0;2;23;68;324,746144252351
391830;1;1;68;10;1;1;1;3;1959;1;6; ;2; ;6;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;3;2; ;48;68;287,488015143515
391830;1;2;68;10;2;2;1;10;1959;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;47;68;287,488015143515
391830;1;3;68;10;3;2;1;6;1990;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ;17;68;287,488015143515
391830;2;1;68;10;1;1;1;7;1987;1;6; ;2; ;2;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;4;6; ;20;68;287,488015143515
391830;2;2;68;10;2;2;1;12;1987;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;19;68;287,488015143515
391830;2;3;68;10;2;2;1;9;2003;3;6; ;2; ; ;1; ; ;1;5; ;2;2;1;1;1;900;6000;2; ;2; ;1;0; ;3;68;287,488015143515
391831;1;1;68;10;1;1;1;7;1963;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;44;68;365,20158883777
391831;1;2;68;10;2;2;1;4;1970;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;37;68;365,20158883777
391831;1;3;68;10;3;2;1;9;1989;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;11;2;17;68;365,20158883777
391831;1;4;68;10;4;2;1;5;1993;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;14;68;365,20158883777
391831;1;5;68;10;5;1;1;8;2000;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;0; ;6;68;365,20158883777
391832;1;1;68;10;1;1;1;4;1946;1;6; ;2; ;6;2;1;24; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;61;68;427,202447755968
391832;1;2;68;10;2;2;1;3;1951;2;6; ;2; ;6;2;1;24; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;56;68;427,202447755968
391832;1;3;68;10;3;1;1;6;1982;3;6; ;2; ;5;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;6;2;2;25;68;427,202447755968
391833;1;1;68;10;1;2;1;4;1971;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;36;68;300,585729517716
391833;1;2;68;10;2;2;1;9;1990;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1;16;68;300,585729517716
391833;1;3;68;10;3;2;1;7;1987;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;20;68;300,585729517716
391833;1;4;68;10;3;2;1;2;2002;4;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ;5;68;300,585729517716
391833;1;5;68;10;5;1;1;12;1975;5;6; ;2; ;5;1; ; ;1;1;30000;2;1;2; ; ; ; ;2; ;2; ;4;6; ;31;68;300,585729517716
391834;1;1;68;10;1;1;1;6;1920;1;6; ;2; ;6;1; ; ;1;2;54300;2;1;2; ; ; ; ; ; ; ; ;5;11;2;87;68;353,265181616546
391834;1;2;68;10;2;2;1;3;1949;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;58;68;353,265181616546
391834;1;3;68;10;3;2;1;10;1975;3;6; ;2; ;5;1; ; ;1;1;16700;2;1;2; ; ; ; ;2; ;2; ;6;5;4;31;68;353,265181616546
391834;1;4;68;10;4;2;1;3;1974;3;6; ;2; ;6;1; ; ;1;1;57000;2;1;2; ; ; ; ;2; ;2; ;6;5;4;33;68;353,265181616546
391834;1;5;68;10;5;1;1;7;1968;9;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;2;2;39;68;353,265181616546
391834;1;6;68;10;6;2;1;5;2001;4;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;0; ;6;68;353,265181616546
391835;1;1;68;10;1;2;1;6;1940;1;6; ;2; ;4;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;67;68;286,859525839158
391835;1;2;68;10;2;2;1;7;1988;5;6; ;2; ;5;2;2; ; ; ; ; ;1;1;2;2; ; ;2; ;2; ;5;10;1;19;68;286,859525839158
391836;1;1;68;10;1;2;1;7;1953;1;6; ;2; ;3;1; ; ;1;2;150000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;54;68;268,076519204956
391836;1;2;68;10;2;2;1;6;1984;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;4;2;23;68;268,076519204956
391836;1;3;68;10;3;2;1;1;1964;5;6; ;2; ;5;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;6;3;3;43;68;268,076519204956
391837;1;1;68;10;1;1;1;6;1977;1;6; ;2; ;2;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;5;11;2;30;68;354,505030143867
391837;1;2;68;10;2;2;1;2;1978;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ;29;68;354,505030143867
391837;1;3;68;10;2;2;1;1;2001;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;0; ;6;68;354,505030143867
391838;1;1;68;10;1;2;1;8;1966;1;6; ;2; ;5;1; ; ;2;3;7256;2;1;2; ; ; ; ; ; ; ; ;5;11;2;40;68;240,510399317169
391838;1;2;68;10;2;1;1;8;1986;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1;20;68;240,510399317169
391838;1;3;68;10;3;2;1;9;1995;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;5; ;11;68;240,510399317169
391838;1;4;68;10;4;2;1;3;1963;5;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;44;68;240,510399317169
391838;1;5;68;10;5;1;1;11;1959;9;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;47;68;240,510399317169
391838;1;6;68;10;6;2;1;7;1991;5;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;16;68;240,510399317169
391838;1;7;68;10;7;2;1;3;1982;5;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;25;68;240,510399317169
391838;1;8;68;10;7;2;1;9;2004;5;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;240,510399317169
391839;1;1;68;10;1;1;1;12;1986;1;6; ;2; ;5;2;2; ; ; ; ; ;1;1;2;2; ; ;2; ;2; ;6;0;3;20;68;349,164445889663
391839;2;1;68;10;1;1;1;2;1987;1;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;1;2;20;68;349,164445889663
391839;3;1;68;10;1;1;1;7;1970;1;6; ;2; ;5;1; ; ;1;1;99;2;1;2; ; ; ; ; ; ; ; ;5;11;2;37;68;349,164445889663
391839;3;2;68;10;2;2;1;4;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;9; ;16;68;349,164445889663
391888;1;1;73;10;1;1;1;1;1921;1;6; ;2; ;4;1; ; ;1;2;54200;2;1;2; ; ; ; ; ; ; ; ;3;5; ;86;73;377,006650750666
391888;1;2;73;10;2;1;1;7;1952;3;6; ;2; ;2;1; ; ;1;1;16800;2;1;2; ; ; ; ; ; ; ; ;4;7; ;55;73;377,006650750666
391888;1;3;73;10;3;2;1;2;1951;9;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;56;73;377,006650750666
391889;1;1;73;10;1;1;1;11;1941;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;1; ;65;73;342,687307187153
391889;1;2;73;10;2;2;1;5;1946;2;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;61;73;342,687307187153
391889;1;3;73;10;3;2;1;7;1991;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;16;73;342,687307187153
391889;1;4;73;10;4;1;1;3;1976;3;6; ;2; ;2;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;4;7; ;31;73;342,687307187153
391889;1;5;73;10;5;2;1;7;1985;9;6; ;2; ;2;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;22;73;342,687307187153
391889;1;6;73;10;4;2;1;4;1999;4;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;8;73;342,687307187153
391890;1;1;73;10;1;1;1;8;1927;1;6; ;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;79;73;407,927971297274
391892;1;1;73;10;1;1;1;1;1950;1;6; ;2; ;6;1; ; ;2;2;56000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;57;73;392,365301094024
391892;1;2;73;10;2;2;1;8;1962;2;6; ;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;44;73;392,365301094024
391892;1;3;73;10;3;1;1;2;1990;3;6; ;2; ;5;1; ; ;2;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;17;73;392,365301094024
391893;1;1;73;10;1;1;1;10;1971;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ;35;73;381,099858886434
391893;1;2;73;10;2;2;1;1;1971;2;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ;36;73;381,099858886434
391893;1;3;73;10;2;2;1;8;1998;3;6; ;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;2; ;8;73;381,099858886434
391894;1;1;73;10;1;1;1;12;1937;1;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;69;73;312,38416123758
391894;1;2;73;10;2;2;1;12;1950;2;6; ;2; ;2;1; ; ;1;1;27000;2;1;2; ; ; ; ; ; ; ; ;3;4; ;56;73;312,38416123758
391894;1;3;73;10;3;2;1;9;1984;3;6; ;2; ;5;2;1;104; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;2;3;22;73;312,38416123758
391896;1;1;73;10;1;1;1;6;1955;1;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;52;73;410,938033900978
391896;1;2;73;10;2;2;1;12;1960;2;6; ;2; ;2;1; ; ;1;4; ;2;1;2; ; ; ; ; ; ; ; ;6;2;3;46;73;410,938033900978
391896;1;3;73;10;3;1;1;1;1984;3;6; ;2; ;5;2;1;6; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;23;73;410,938033900978
391897;1;1;73;10;1;1;1;6;1963;1;6; ;2; ;1;1; ; ;1;4; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;44;73;380,961774450999
391897;1;2;73;10;2;2;1;6;1970;2;6; ;2; ;1;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;37;73;380,961774450999
391898;1;1;73;10;1;2;1;2;1967;1;6; ;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;40;73;301,365815613422
391898;1;2;73;10;2;2;1;5;1988;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;19;73;301,365815613422
391898;1;3;73;10;3;1;1;4;1985;3;6; ;2; ;2;1; ; ;1;1;16000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;22;73;301,365815613422
391898;1;4;73;10;4;2;1;2;1985;5;6; ;2; ;2;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;22;73;301,365815613422
391898;1;5;73;10;4;2;1;1;2006;4;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;301,365815613422
391899;1;1;73;10;1;1;1;9;1963;1;6; ;2; ;2;1; ; ;1;1;54000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;43;73;192,72947610731
391899;1;2;73;10;2;2;1;5;1977;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;30;73;192,72947610731
391899;1;3;73;10;3;1;1;8;1996;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ;10;73;192,72947610731
391899;1;4;73;10;4;2;1;7;1988;5;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;19;73;192,72947610731
391900;1;1;73;10;1;2;1;4;1950;1;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;57;73;200,03828066062
391900;1;2;73;10;2;1;1;3;1942;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;65;73;200,03828066062
391900;1;3;73;10;3;2;1;6;1983;3;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;24;73;200,03828066062
391900;1;4;73;10;4;1;1;12;1980;5;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;5;4;26;73;200,03828066062
391900;1;5;73;10;3;1;1;1;2003;4;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;4;73;200,03828066062
391901;1;1;73;10;1;2;1;4;1976;1;6; ;2; ;2;1; ; ;1;3;54200;2;1;2; ; ; ; ;2; ;2; ;6;3;3;31;73;162,140816266955
391902;1;1;73;10;1;1;1;10;1978;1;6; ;2; ;2;1; ; ;1;3;54200;2;1;2; ; ; ; ;2; ;2; ;6;5;4;28;73;190,549929443217
391902;1;2;73;10;2;2;1;1;1980;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;27;73;190,549929443217
391902;1;3;73;10;2;2;1;5;2003;3;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;4;73;190,549929443217
391903;1;1;73;10;1;2;1;7;1960;1;6; ;2; ;3;1; ; ;1;1;17000;2;1;2; ; ; ; ; ; ; ; ;4;8; ;47;73;163,965806822549
391903;1;2;73;10;2;1;1;12;1979;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;6;1;2;27;73;163,965806822549
391903;1;3;73;10;3;2;1;2;1983;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;24;73;163,965806822549
391903;1;4;73;10;4;2;1;1;1992;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;15;73;163,965806822549
391904;1;1;73;10;1;1;1;4;1951;1;6; ;2; ;6;2;1;306; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ;56;73;212,7778215038
391904;1;2;73;10;2;2;1;10;1950;2;6; ;2; ;6;2;1;276; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;56;73;212,7778215038
391904;1;3;73;10;3;1;1;10;1979;3;6; ;2; ;5;2;1;5; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;6;4;27;73;212,7778215038
391904;1;4;73;10;4;1;1;1;1988;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;2;2;19;73;212,7778215038
391905;1;1;73;10;1;2;1;9;1975;1;6; ;2; ;3;1; ; ;1;3;54250;2;1;2; ; ; ; ;2; ;2; ;6;7;5;31;73;162,140816266955
391906;1;1;73;10;1;1;1;8;1928;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;1;3;78;73;197,78969177881
391906;1;2;73;10;1;2;1;11;1942;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;64;73;197,78969177881
391906;1;3;73;10;3;1;1;11;1964;3;6; ;2; ;5;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;6;3;3;42;73;197,78969177881
391907;1;1;73;10;1;2;1;5;1968;1;6; ;2; ;3;2;1;16; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;8; ;39;73;162,209858484672
391907;1;2;73;10;2;2;1;9;1995;3;6; ;2; ;5;2;1;12; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;0; ;11;73;162,209858484672
391908;1;1;73;10;1;2;1;8;1960;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;10;1;46;73;164,389405148765
391908;1;2;73;10;2;2;1;8;1990;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;5;10;1;16;73;164,389405148765
391908;1;3;73;10;1;1;1;10;1997;3;6; ;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;3; ;9;73;164,389405148765
391909;1;1;73;10;1;2;1;6;1925;1;6; ;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;82;73;127,626451438583
391909;1;2;73;10;2;2;1;2;1974;4;6; ;2; ;5;1; ; ;1;1;18200;2;1;2; ; ; ; ;2; ;2; ;6;2;3;33;73;127,626451438583
391911;1;1;73;10;1;1;1;4;1925;1;6; ;2; ;3;1; ; ;1;2;205000;2;1;2; ; ; ; ; ; ; ; ;6;13;5;82;73;203,963985648637
391912;1;1;73;10;1;1;1;11;1954;1;6; ;2; ;6;1; ; ;1;1;70000;2;1;2; ; ; ; ; ; ; ; ;6;11;5;52;73;235,963275758764
391912;1;2;73;10;2;2;1;4;1963;2;6; ;2; ;6;1; ; ;1;1;30200;2;1;2; ; ; ; ; ; ; ; ;6;4;2;44;73;235,963275758764
391912;1;3;73;10;3;1;1;9;1989;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;0;2;17;73;235,963275758764
391912;1;4;73;10;2;1;1;4;1990;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;8; ;17;73;235,963275758764
391912;1;5;73;10;2;1;1;8;1995;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;4; ;11;73;235,963275758764
391913;1;1;73;10;1;2;1;6;1929;1;6; ;2; ;4;1; ; ;1;2;73000;2;1;2; ; ; ; ; ; ; ; ;5;10;1;78;73;108,100216335201
391913;1;2;73;10;2;2;1;2;1954;3;6; ;2; ;3;1; ; ;1;1;68000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;53;73;108,100216335201
391913;1;3;73;10;3;1;1;3;1983;4;6; ;2; ;5;2;2; ; ; ; ; ;1;1;2;2; ; ;2; ;2; ;6;3;2;24;73;108,100216335201
391913;1;4;73;10;4;2;1;2;1939;6;6; ;2; ;5;1; ; ;1;2;54300;2;1;2; ; ; ; ; ; ; ; ;3;5; ;68;73;108,100216335201
391914;1;1;73;10;1;1;1;12;1966;1;6; ;2; ;2;1; ; ;1;1;40000;2;1;2; ; ; ; ; ; ; ; ;6;2;3;40;73;206,056058526503
391914;1;2;73;10;2;2;1;4;1981;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;26;73;206,056058526503
391914;1;3;73;10;1;2;1;9;2002;3;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;4;73;206,056058526503
391914;1;4;73;10;1;1;1;2;2007;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;73;206,056058526503
391915;1;1;73;10;1;2;1;6;1940;1;6; ;2; ;5;1; ; ;1;3;54700;2;1;2; ; ; ; ; ; ; ; ;3;5; ;67;73;143,132580521869
391915;1;2;73;10;2;2;1;2;1965;6;6; ;2; ;5;1; ; ;1;3;27000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;42;73;143,132580521869
391915;1;3;73;10;3;1;1;8;1996;6;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;10;73;143,132580521869
391916;1;1;73;10;1;1;1;4;1943;1;6; ;2; ;6;1; ; ;1;2;1100000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;64;73;197,78969177881
391916;1;2;73;10;1;2;1;12;1939;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4;67;73;197,78969177881
391916;1;3;73;10;3;1;1;12;1979;3;6; ;2; ;5;1; ; ;1;3;54700;2;1;2; ; ; ; ;2; ;2; ;6;5;4;27;73;197,78969177881
391917;1;1;73;10;1;1;1;7;1940;1;6; ;2; ;6;1; ; ;1;2;780000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;67;73;197,78969177881
391917;1;2;73;10;2;2;1;5;1945;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;62;73;197,78969177881
