Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Fex_c_2011
395081;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;286,5593084387
395081;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;286,5593084387
395081;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;286,5593084387
395081;1;10;80;2; ; ; ; ; ; ; ; ; ;2;44;286,5593084387
395083;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;315,053977355178
395083;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;315,053977355178
395083;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;315,053977355178
395084;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;454,440566205383
395084;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;454,440566205383
395084;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;454,440566205383
395085;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;245,755880055803
395085;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;245,755880055803
395085;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;245,755880055803
395085;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;245,755880055803
395085;1;7;80;2; ; ; ; ; ; ; ; ; ;2;44;245,755880055803
395086;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;210,095923964275
395086;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;210,095923964275
395086;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;210,095923964275
395086;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;210,095923964275
395086;1;8;80;2; ; ; ; ; ; ; ; ; ;2;44;210,095923964275
395086;1;11;80;2; ; ; ; ; ; ; ; ; ;2;44;210,095923964275
395086;1;18;80;2; ; ; ; ; ; ; ; ; ;2;44;210,095923964275
395087;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;279,246787730519
395087;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;279,246787730519
395088;1;1;80;1;4;4; ;2; ; ; ; ; ;2;44;249,242123774762
395088;1;2;80;1;4;4; ;2; ; ; ; ; ;2;44;249,242123774762
395088;1;5;80;1;1;7; ;2; ; ; ; ; ;2;44;249,242123774762
395090;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;503,487138539112
395090;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;503,487138539112
395090;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;503,487138539112
395090;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;503,487138539112
395092;1;1;80;1;3;2; ;2; ; ; ; ; ;2;44;552,568530042889
395092;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;552,568530042889
395092;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;552,568530042889
395092;1;8;80;2; ; ; ; ; ; ; ; ; ;2;44;552,568530042889
395092;1;9;80;2; ; ; ; ; ; ; ; ; ;2;44;552,568530042889
395093;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;370,42222420126
395093;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;370,42222420126
395096;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;309,466172760781
395096;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;309,466172760781
395096;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;309,466172760781
395096;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;309,466172760781
395096;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;309,466172760781
395096;1;7;80;2; ; ; ; ; ; ; ; ; ;2;44;309,466172760781
395097;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;452,385055631923
395097;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;452,385055631923
395097;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;452,385055631923
395097;1;8;80;2; ; ; ; ; ; ; ; ; ;2;44;452,385055631923
395098;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;208,407671320428
395098;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;208,407671320428
395102;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;359,666606503936
395102;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;359,666606503936
395103;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;380,846921462475
395104;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;469,765525789091
395104;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;469,765525789091
395105;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;336,268568843533
395109;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;335,688385152493
395109;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;335,688385152493
395109;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;335,688385152493
395110;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;405,810335680835
395110;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;405,810335680835
395111;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;355,456652756106
395111;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;355,456652756106
395113;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;193,442099875274
395115;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;321,020039161909
395115;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;321,020039161909
395115;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;321,020039161909
395116;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;406,323599504819
395116;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;406,323599504819
395116;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;406,323599504819
395116;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;406,323599504819
395117;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;288,742918681387
395118;1;1;80;1;4;3; ;2; ; ; ; ; ;2;44;223,373242765583
395118;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;223,373242765583
395118;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;223,373242765583
395118;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;223,373242765583
395119;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
395119;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
395119;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
395119;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
395121;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;431,286429413176
395121;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;431,286429413176
395121;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;431,286429413176
395122;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;417,215556793564
395122;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;417,215556793564
395124;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;441,594214809367
395127;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;174,538553344582
395127;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;174,538553344582
395127;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;174,538553344582
395127;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;174,538553344582
395129;1;2;80;1;3;7; ;2; ; ; ; ; ;2;44;338,298584232581
395129;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;338,298584232581
395129;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;338,298584232581
395131;1;1;80;1;9;3; ;2; ; ; ; ; ;2;44;208,407671320428
395131;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;208,407671320428
395131;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;208,407671320428
395132;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;335,688385152493
395132;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;335,688385152493
395132;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;335,688385152493
395133;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;312,82249050024
395133;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;312,82249050024
395133;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;312,82249050024
395138;1;1;80;1;9;8;SELE DAÑO EL CARRO;2; ; ; ; ; ;2;44;414,291183249993
395138;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;414,291183249993
395138;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;414,291183249993
395138;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;414,291183249993
395138;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;414,291183249993
395138;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;414,291183249993
395138;1;7;80;2; ; ; ; ; ; ; ; ; ;2;44;414,291183249993
395140;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;228,032193981314
395140;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;228,032193981314
395140;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;228,032193981314
395141;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;280,69885053156
395141;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;280,69885053156
395141;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;280,69885053156
395141;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;280,69885053156
395143;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
395143;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
395144;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;354,277637458922
395144;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;354,277637458922
395144;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;354,277637458922
395144;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;354,277637458922
395144;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;354,277637458922
395145;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;430,024094639196
395149;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;317,737697500714
395149;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;317,737697500714
395150;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;308,911939266969
395150;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;308,911939266969
395152;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;327,107953659155
395152;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;327,107953659155
395153;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;223,446763831031
395155;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;283,96605837836
395155;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;283,96605837836
395155;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;283,96605837836
395155;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;283,96605837836
395156;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;307,227175213527
395156;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;307,227175213527
395157;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;438,06435664183
395157;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;438,06435664183
395157;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;438,06435664183
395160;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;499,709793695066
395162;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;421,26014169176
395163;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;432,589517902264
395163;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;432,589517902264
395163;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;432,589517902264
395163;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;432,589517902264
395164;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;335,688385152493
395164;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;335,688385152493
395165;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;361,051968042819
395165;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;361,051968042819
395166;1;1;80;1;4;2; ;2; ; ; ; ; ;2;44;388,37291185304
395166;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;388,37291185304
395166;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;388,37291185304
395167;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;417,948442037726
395167;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;417,948442037726
395167;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;417,948442037726
395167;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;417,948442037726
395167;1;7;80;2; ; ; ; ; ; ; ; ; ;2;44;417,948442037726
395169;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;164,032186514082
395169;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;164,032186514082
395169;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;164,032186514082
395169;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;164,032186514082
395169;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;164,032186514082
395172;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;305,691686901868
395172;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;305,691686901868
395172;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;305,691686901868
395172;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;305,691686901868
395172;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;305,691686901868
395172;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;305,691686901868
395173;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;327,225002651236
395173;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;327,225002651236
395173;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;327,225002651236
395174;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;207,259669069365
395174;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;207,259669069365
395176;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;257,152847593068
395176;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;257,152847593068
395177;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
395177;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
395177;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
395179;1;1;80;1;4;4; ;2; ; ; ; ; ;2;50;1948,56860843445
395183;1;2;80;1;4;7; ;2; ; ; ; ; ;2;50;1559,51297235787
395184;1;2;80;2; ; ; ; ; ; ; ; ; ;2;50;1690,36788196822
395186;1;2;80;2; ; ; ; ; ; ; ; ; ;2;50;1159,96540016943
395186;1;4;80;2; ; ; ; ; ; ; ; ; ;2;50;1159,96540016943
395186;1;5;80;2; ; ; ; ; ; ; ; ; ;2;50;1159,96540016943
395186;1;6;80;2; ; ; ; ; ; ; ; ; ;2;50;1159,96540016943
395187;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;1519,07572447658
395192;1;2;80;1;3;7; ;2; ; ; ; ; ;2;50;1168,01466054017
395192;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;1168,01466054017
395192;1;4;80;2; ; ; ; ; ; ; ; ; ;2;50;1168,01466054017
395197;1;2;80;1;1;2; ;2; ; ; ; ; ;2;50;1757,627809899
395200;1;1;80;2; ; ; ; ; ; ; ; ; ;2;50;1190,22790325883
395202;1;2;80;1;3;2; ;2; ; ; ; ; ;2;50;2436,32174731282
395204;1;2;80;2; ; ; ; ; ; ; ; ; ;2;50;1640,95380234441
395205;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;1410,81077505987
395207;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;1344,08295403158
395207;1;4;80;2; ; ; ; ; ; ; ; ; ;2;50;1344,08295403158
395207;1;5;80;2; ; ; ; ; ; ; ; ; ;2;50;1344,08295403158
395207;2;2;80;2; ; ; ; ; ; ; ; ; ;2;50;1344,08295403158
395208;1;4;80;1;1;1; ;2; ; ; ; ; ;2;50;868,291432804123
395208;1;5;80;2; ; ; ; ; ; ; ; ; ;2;50;868,291432804123
395210;1;2;80;2; ; ; ; ; ; ; ; ; ;2;50;1432,00045683305
395212;1;2;80;1;4;2; ;2; ; ; ; ; ;2;50;1202,34476371579
395213;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;1310,6097131325
395213;1;4;80;2; ; ; ; ; ; ; ; ; ;2;50;1310,6097131325
395213;1;5;80;2; ; ; ; ; ; ; ; ; ;2;50;1310,6097131325
395215;1;1;80;1;1;7; ;2; ; ; ; ; ;2;50;910,670796350483
395215;1;2;80;2; ; ; ; ; ; ; ; ; ;2;50;910,670796350483
395215;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;910,670796350483
395216;1;2;80;2; ; ; ; ; ; ; ; ; ;2;50;1066,18479567632
395223;1;2;80;1;1;7; ;2; ; ; ; ; ;2;50;1299,77120516227
395223;1;5;80;2; ; ; ; ; ; ; ; ; ;2;50;1299,77120516227
395223;1;6;80;2; ; ; ; ; ; ; ; ; ;2;50;1299,77120516227
395225;1;1;80;1;4;5; ;2; ; ; ; ; ;2;50;1190,22790325883
395226;1;1;80;1;4;2; ;2; ; ; ; ; ;2;50;944,144037249562
395226;1;2;80;1;4;7; ;2; ; ; ; ; ;2;50;944,144037249562
395227;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;1796,68927633918
395227;1;4;80;2; ; ; ; ; ; ; ; ; ;2;50;1796,68927633918
395228;1;2;80;1;1;3; ;2; ; ; ; ; ;2;50;1517,13360881151
395228;1;3;80;1;1;7; ;2; ; ; ; ; ;2;50;1517,13360881151
395228;1;4;80;2; ; ; ; ; ; ; ; ; ;2;50;1517,13360881151
395230;1;2;80;1;2;2; ;2; ; ; ; ; ;2;50;1387,31917985448
395230;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;1387,31917985448
395231;1;1;80;1;4;8;SALIO  PENSIONADO;3; ; ; ; ; ;2;50;2091,16366102678
395231;1;2;80;2; ; ; ; ; ; ; ; ; ;2;50;2091,16366102678
395232;1;1;80;1;4;3; ;2; ; ; ; ; ;2;50;1690,36788196822
395232;1;2;80;1;4;2; ;2; ; ; ; ; ;2;50;1690,36788196822
395233;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;1366,1294980813
395233;1;4;80;2; ; ; ; ; ; ; ; ; ;2;50;1366,1294980813
395234;1;1;80;1;4;8;SE PENCIONO;3; ; ; ; ; ;2;50;724,214314862529
395234;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;724,214314862529
395234;1;4;80;2; ; ; ; ; ; ; ; ; ;2;50;724,214314862529
395235;1;2;80;1;3;2; ;2; ; ; ; ; ;2;50;1705,18187904235
395235;1;5;80;1;2;2; ;2; ; ; ; ; ;2;50;1705,18187904235
395237;1;2;80;2; ; ; ; ; ; ; ; ; ;2;50;756,00221665573
395237;1;7;80;2; ; ; ; ; ; ; ; ; ;2;50;756,00221665573
395239;1;2;80;2; ; ; ; ; ; ; ; ; ;2;50;1352,38383468787
395239;1;3;80;1;1;7; ;1;1;2; ;1;1900000;2;50;1352,38383468787
395240;1;2;80;1;4;2; ;2; ; ; ; ; ;2;50;1402,11854981001
395241;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;1502,33423885598
395241;1;4;80;2; ; ; ; ; ; ; ; ; ;2;50;1502,33423885598
395241;1;5;80;2; ; ; ; ; ; ; ; ; ;2;50;1502,33423885598
395242;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;976,556382220835
395242;1;5;80;2; ; ; ; ; ; ; ; ; ;2;50;976,556382220835
395242;1;6;80;2; ; ; ; ; ; ; ; ; ;2;50;976,556382220835
395242;1;7;80;2; ; ; ; ; ; ; ; ; ;2;50;976,556382220835
395245;1;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1488,42417797741
395245;1;5;80;2; ; ; ; ; ; ; ; ; ;2;52;1488,42417797741
395245;1;6;80;2; ; ; ; ; ; ; ; ; ;2;52;1488,42417797741
395247;1;1;80;2; ; ; ; ; ; ; ; ; ;2;66;1437,41816944523
395248;1;2;80;2; ; ; ; ; ; ; ; ; ;2;66;1508,31720339994
395248;1;3;80;1;1;1; ;2; ; ; ; ; ;2;66;1508,31720339994
395248;1;4;80;2; ; ; ; ; ; ; ; ; ;2;66;1508,31720339994
395250;1;2;80;2; ; ; ; ; ; ; ; ; ;2;66;1012,14262162365
395250;1;3;80;2; ; ; ; ; ; ; ; ; ;2;66;1012,14262162365
395250;1;4;80;2; ; ; ; ; ; ; ; ; ;2;66;1012,14262162365
395250;1;5;80;2; ; ; ; ; ; ; ; ; ;2;66;1012,14262162365
395251;1;2;80;2; ; ; ; ; ; ; ; ; ;2;66;1294,09214250431
395251;1;3;80;2; ; ; ; ; ; ; ; ; ;2;66;1294,09214250431
395251;1;4;80;2; ; ; ; ; ; ; ; ; ;2;66;1294,09214250431
395253;1;2;80;2; ; ; ; ; ; ; ; ; ;2;66;671,337784203603
395254;1;2;80;1;1;7; ;2; ; ; ; ; ;2;66;990,657378814029
395254;1;3;80;2; ; ; ; ; ; ; ; ; ;2;66;990,657378814029
395255;1;2;80;1;4;7; ;2; ; ; ; ; ;2;66;791,657578084942
395255;1;3;80;2; ; ; ; ; ; ; ; ; ;2;66;791,657578084942
395255;1;4;80;2; ; ; ; ; ; ; ; ; ;2;66;791,657578084942
395258;1;3;80;2; ; ; ; ; ; ; ; ; ;2;66;1226,36768251927
395258;1;4;80;2; ; ; ; ; ; ; ; ; ;2;66;1226,36768251927
395258;1;5;80;2; ; ; ; ; ; ; ; ; ;2;66;1226,36768251927
395261;1;2;80;2; ; ; ; ; ; ; ; ; ;2;66;1029,11562309641
395262;1;2;80;2; ; ; ; ; ; ; ; ; ;2;66;1097,39201102523
395264;1;2;80;1;4;2; ;2; ; ; ; ; ;2;66;812,789901168498
395266;1;2;80;2; ; ; ; ; ; ; ; ; ;2;66;1368,28939418266
395266;1;3;80;1;1;1; ;2; ; ; ; ; ;2;66;1368,28939418266
395266;1;5;80;2; ; ; ; ; ; ; ; ; ;2;66;1368,28939418266
395266;2;2;80;1;3;3; ;2; ; ; ; ; ;2;66;1368,28939418266
395267;1;2;80;2; ; ; ; ; ; ; ; ; ;2;66;1131,85829407872
395267;1;3;80;2; ; ; ; ; ; ; ; ; ;2;66;1131,85829407872
395269;1;2;80;1;2;2; ;2; ; ; ; ; ;2;66;1283,6585806352
395269;1;3;80;2; ; ; ; ; ; ; ; ; ;2;66;1283,6585806352
395269;1;4;80;2; ; ; ; ; ; ; ; ; ;2;66;1283,6585806352
395269;1;5;80;2; ; ; ; ; ; ; ; ; ;2;66;1283,6585806352
395270;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;913,235802343427
395270;1;3;80;2; ; ; ; ; ; ; ; ; ;2;47;913,235802343427
395271;1;3;80;2; ; ; ; ; ; ; ; ; ;2;47;1061,90618686141
395271;1;4;80;2; ; ; ; ; ; ; ; ; ;2;47;1061,90618686141
395271;1;5;80;2; ; ; ; ; ; ; ; ; ;2;47;1061,90618686141
395271;1;6;80;2; ; ; ; ; ; ; ; ; ;2;47;1061,90618686141
395272;1;1;80;1;4;4; ;2; ; ; ; ; ;2;47;698,511161219738
395272;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;698,511161219738
395273;1;1;80;1;4;4; ;2; ; ; ; ; ;2;47;598,565522775322
395274;1;4;80;2; ; ; ; ; ; ; ; ; ;2;47;1310,40027733328
395277;1;3;80;2; ; ; ; ; ; ; ; ; ;2;47;886,234579351118
395277;1;4;80;2; ; ; ; ; ; ; ; ; ;2;47;886,234579351118
395278;1;3;80;2; ; ; ; ; ; ; ; ; ;2;47;913,235802343427
395280;1;1;80;2; ; ; ; ; ; ; ; ; ;2;47;423,019817915353
395280;2;2;80;2; ; ; ; ; ; ; ; ; ;2;47;423,019817915353
395280;2;3;80;2; ; ; ; ; ; ; ; ; ;2;47;423,019817915353
395280;2;5;80;2; ; ; ; ; ; ; ; ; ;2;47;423,019817915353
395280;2;6;80;2; ; ; ; ; ; ; ; ; ;2;47;423,019817915353
395281;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;423,019817915353
395281;1;4;80;2; ; ; ; ; ; ; ; ; ;2;47;423,019817915353
395281;1;7;80;2; ; ; ; ; ; ; ; ; ;2;47;423,019817915353
395282;1;1;80;2; ; ; ; ; ; ; ; ; ;2;47;708,37379082722
395284;1;3;80;2; ; ; ; ; ; ; ; ; ;2;47;815,288427765306
395285;1;2;80;1;4;2; ;2; ; ; ; ; ;2;47;776,42631129922
395289;1;3;80;2; ; ; ; ; ; ; ; ; ;2;47;815,288427765306
395290;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;1043,26721204127
395290;1;3;80;2; ; ; ; ; ; ; ; ; ;2;47;1043,26721204127
395291;1;1;80;2; ; ; ; ; ; ; ; ; ;2;47;502,32424751354
395291;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;502,32424751354
395292;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;593,806390383137
395292;1;4;80;2; ; ; ; ; ; ; ; ; ;2;47;593,806390383137
395293;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;776,42631129922
395299;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;776,42631129922
395301;1;2;80;1;3;3; ;2; ; ; ; ; ;2;47;847,372462885031
395301;1;3;80;2; ; ; ; ; ; ; ; ; ;2;47;847,372462885031
395302;1;1;80;1;4;2; ;2; ; ; ; ; ;2;47;794,75243648152
395304;1;2;80;1;4;2; ;2; ; ; ; ; ;2;47;1070,26843503358
395306;1;1;80;1;4;3; ;2; ; ; ; ; ;2;47;598,565522775322
395307;1;6;80;1;2;3; ;2; ; ; ; ; ;2;47;608,382530492347
395309;1;1;80;1;4;3; ;2; ; ; ; ; ;2;47;502,32424751354
395309;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;502,32424751354
395311;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;933,560191392023
395311;1;5;80;1;2;1; ;2; ; ; ; ; ;2;47;933,560191392023
395312;1;5;80;1;4;3; ;2; ; ; ; ; ;2;47;944,357094777841
395312;1;6;80;2; ; ; ; ; ; ; ; ; ;2;47;944,357094777841
395313;1;1;80;1;3;3; ;2; ; ; ; ; ;2;47;933,560191392023
395313;1;5;80;1;1;5; ;2; ; ; ; ; ;2;47;933,560191392023
395314;1;1;80;1;4;3; ;2; ; ; ; ; ;2;47;637,427639241408
395314;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;637,427639241408
395315;1;3;80;2; ; ; ; ; ; ; ; ; ;2;47;1040,59837003962
395315;1;4;80;2; ; ; ; ; ; ; ; ; ;2;47;1040,59837003962
395316;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;541,186363979626
395316;1;3;80;2; ; ; ; ; ; ; ; ; ;2;47;541,186363979626
395317;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;847,372462885031
395317;1;3;80;2; ; ; ; ; ; ; ; ; ;2;47;847,372462885031
395318;1;3;80;1;2;3; ;2; ; ; ; ; ;2;47;423,019817915353
395320;1;1;80;1;4;4; ;2; ; ; ; ; ;2;47;423,019817915353
395320;1;5;80;2; ; ; ; ; ; ; ; ; ;2;47;423,019817915353
395322;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;651,185549178833
395323;1;2;80;1;4;3; ;2; ; ; ; ; ;2;47;639,133738557748
395324;1;2;80;2; ; ; ; ; ; ; ; ; ;2;47;980,180284873264
395326;1;2;80;1;4;2; ;2; ; ; ; ; ;2;47;963,95881228329
