DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;CLASE;DPTO;fex_c_2011
561705;1;4;10;1;1;1;9;2004;3;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;2;1; ; ;2;19;1374,44221951699
561711;1;1;10;1;2;1;11;1956;51;1;1;1;5;1; ; ;3; ; ;2;2;1;1;1;0;2000;2; ;2; ;3;0; ; ;2;19;821,767361640551
561711;1;2;10;2;2;1;11;1973;34;3;1;1;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;821,767361640551
561711;1;3;10;3;2;1;12;1992;14;4;1;1;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;2;19;821,767361640551
561711;1;4;10;3;2;1;10;2007;0;4;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;821,767361640551
561711;1;5;10;1;1;1;3;2005;2;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;821,767361640551
561712;1;1;10;1;2;1;7;1958;49;1;2; ;4;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;3;0; ; ;2;19;793,046288813486
561714;1;1;10;1;1;1;3;1933;74;1;2; ;2;2;1;12; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;19;1117,12221269972
561715;1;1;10;1;2;1;1;1978;29;1;1;1;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;1180,33884455833
561715;1;2;10;2;1;1;1;1973;34;2;1;1;2;1; ; ;1;1;26126;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;19;1180,33884455833
561715;1;3;10;1;2;1;12;2005;2;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1180,33884455833
561715;1;4;10;4;1;1;1;1990;17;5;2; ;5;2;1;12; ; ; ; ;1;1;1;1;200;2000;2; ;2; ;4;9; ; ;2;19;1180,33884455833
561717;1;1;10;1;1;1;10;1920;87;1;2; ;6;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;3;1; ; ;2;19;750,381806499943
561717;1;2;10;2;2;1;7;1929;78;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;19;750,381806499943
561717;1;3;10;3;1;1;8;1944;63;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;19;750,381806499943
561717;1;4;10;4;1;1;1;1963;44;3;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;2;19;750,381806499943
561717;1;5;10;5;1;1;3;1965;42;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;19;750,381806499943
561717;1;6;10;6;1;1;9;1968;39;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;19;750,381806499943
561718;1;1;10;1;1;1;8;1983;24;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;19;1749,4338213109
561718;1;2;10;2;1;1;1;1984;23;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;2;19;1749,4338213109
561718;1;3;10;3;1;1;3;1985;22;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;2;19;1749,4338213109
561719;1;1;10;1;1;1;12;1981;25;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;19;1084,1848069662
561719;1;2;10;2;2;1;10;1981;26;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;2;19;1084,1848069662
561719;1;3;10;1;2;1;6;1999;8;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;3;2; ; ;2;19;1084,1848069662
561719;1;4;10;1;1;1;5;2001;6;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;2;1; ; ;2;19;1084,1848069662
561720;1;1;10;1;1;1;11;1955;52;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;19;1159,00364541389
561720;1;2;10;2;2;1;4;1964;43;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;19;1159,00364541389
561720;1;3;10;3;1;1;9;1992;15;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;4;9; ; ;2;19;1159,00364541389
561720;1;4;10;4;1;1;12;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;4;7; ; ;2;19;1159,00364541389
561720;1;5;10;5;2;1;8;1994;13;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;4;9; ; ;2;19;1159,00364541389
561720;1;6;10;6;2;1;12;1996;11;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;3;5; ; ;2;19;1159,00364541389
561721;1;1;10;1;1;1;11;1977;30;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;3;2; ; ;2;19;1206,48204106066
561721;1;2;10;2;2;1;10;1982;25;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;19;1206,48204106066
561721;1;3;10;3;1;1;4;1999;8;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;3;3; ; ;2;19;1206,48204106066
561721;1;4;10;2;2;1;5;2004;3;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;19;1206,48204106066
561721;1;5;10;2;1;1;6;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1206,48204106066
561722;1;1;10;1;2;1;4;1930;77;1;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;19;852,475124599665
561723;1;1;10;1;2;1;5;1937;70;1;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;19;852,475124599665
561724;1;1;10;1;1;1;1;1977;30;1;2; ;2;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;5;11;2; ;2;19;1278,50559255423
561724;1;2;10;2;2;1;12;1990;17;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;19;1278,50559255423
561724;1;3;10;2;1;1;12;2006;1;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1278,50559255423
561724;1;4;10;2;1;1;4;2007;0;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1278,50559255423
561725;1;1;10;1;1;1;12;1956;50;1;2; ;2;1; ; ;1;1;17000;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;19;1595,4713675283
561725;1;2;10;2;2;1;5;1960;47;2;2; ;2;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;3;1; ; ;2;19;1595,4713675283
561725;1;3;10;3;2;1;8;1984;23;3;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;19;1595,4713675283
561725;1;4;10;4;2;1;11;1992;15;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;2000;2; ;2; ;4;9; ; ;2;19;1595,4713675283
561725;1;5;10;5;1;1;3;1993;14;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;2000;2; ;2; ;3;5; ; ;2;19;1595,4713675283
561725;1;6;10;6;1;1;12;1994;12;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;2000;2; ;2; ;3;3; ; ;2;19;1595,4713675283
561725;1;7;10;1;2;1;8;2000;7;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;200;2000;2; ;2; ;3;1; ; ;2;19;1595,4713675283
561725;1;8;10;2;2;1;7;2007;0;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1595,4713675283
561727;1;1;10;1;1;1;12;1943;64;1;2; ;6;1; ; ;1;2;93700;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;19;875,517331048214
561727;1;2;10;2;2;1;9;1923;84;5;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;19;875,517331048214
561728;1;1;10;1;1;1;7;1971;36;1;2; ;2;1; ; ;1;4; ;9;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;19;1398,57270561553
561728;1;2;10;2;2;1;11;1978;29;2;2; ;2;2;1;60; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;1398,57270561553
561728;1;3;10;3;1;1;4;1996;11;3;2; ;5;2;1;60; ; ; ; ;1;1;1;1;200;2500;2; ;2; ;3;5; ; ;2;19;1398,57270561553
561728;1;4;10;2;2;1;2;1999;8;3;2; ; ;2;1;60; ; ; ; ;1;1;1;1;200;2500;2; ;2; ;3;3; ; ;2;19;1398,57270561553
561728;1;5;10;2;2;1;10;2002;5;3;2; ; ;2;2; ; ; ; ; ;2;1;1;1;200;2500;2; ;2; ;2;0; ; ;2;19;1398,57270561553
561729;1;1;10;1;2;1;7;1936;71;1;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ; ;2;19;769,675268219182
561729;1;2;10;2;2;1;5;1959;48;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;2;19;769,675268219182
561729;1;3;10;1;2;2; ; ;8;4;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;3000;2; ;2; ;3;3; ; ;2;19;769,675268219182
561730;1;1;10;1;2;1;5;1970;37;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;19;1333,48874346139
561730;1;2;10;2;1;1;8;1987;20;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;11;2; ;2;19;1333,48874346139
561730;1;3;10;3;2;1;7;1989;18;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;5;11;2; ;2;19;1333,48874346139
561730;1;4;10;4;1;1;8;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;4;8; ; ;2;19;1333,48874346139
561730;1;5;10;5;2;1;1;1996;11;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;3;5; ; ;2;19;1333,48874346139
561730;1;6;10;6;2;1;8;1971;36;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;19;1333,48874346139
561730;1;7;10;7;2;1;11;1993;14;5;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;4;8; ; ;2;19;1333,48874346139
561730;1;8;10;8;1;1;2;1987;20;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;1333,48874346139
561730;1;9;10;9;1;1;8;1989;18;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;1333,48874346139
561731;1;1;10;1;1;1;10;1950;57;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;2;19;1034,53976694861
561731;1;2;10;2;2;1;5;1954;53;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;19;1034,53976694861
561731;1;3;10;3;1;1;6;1996;11;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;2500;2; ;2; ;4;7; ; ;2;19;1034,53976694861
561732;1;1;10;1;2;1;5;1981;26;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;1367,39554726714
561732;1;2;10;2;1;1;6;1999;8;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;3;4; ; ;2;19;1367,39554726714
561732;1;3;10;1;1;1;10;2001;6;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;2000;2; ;2; ;2;1; ; ;2;19;1367,39554726714
561732;1;4;10;1;2;1;4;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1367,39554726714
561732;1;5;10;5;2;1;11;1986;21;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;1367,39554726714
561732;1;6;10;5;1;1;9;2004;3;5;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;2000;2; ;2; ;2;0; ; ;2;19;1367,39554726714
561733;1;1;10;1;1;1;9;1981;26;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;1470,37884647974
561733;1;2;10;2;2;1;3;1985;22;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;6; ; ;2;19;1470,37884647974
561733;1;3;10;2;2;1;9;2002;5;3;2; ; ;2;2; ; ; ; ; ;2;1;1;1;0;2000;2; ;2; ;2;0; ; ;2;19;1470,37884647974
561733;1;4;10;2;2;1;4;2007;0;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1470,37884647974
561734;1;1;10;1;1;1;1;1982;25;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;988,248180003451
561734;1;2;10;2;2;1;9;1980;27;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;988,248180003451
561734;1;3;10;1;1;1;10;2002;5;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;300;2000;2; ;2; ;2;0; ; ;2;19;988,248180003451
561734;1;4;10;1;1;1;1;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;988,248180003451
561735;1;1;10;1;1;1;8;1979;28;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;19;1158,78623478452
561735;1;2;10;2;2;1;1;1967;40;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;19;1158,78623478452
561735;1;3;10;3;2;1;9;1983;24;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;1;98;2; ;6;0;2; ;2;19;1158,78623478452
561735;1;4;10;4;1;1;6;1987;20;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;2;19;1158,78623478452
561735;1;5;10;2;2;1;8;2000;7;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;300;2500;2; ;2; ;3;1; ; ;2;19;1158,78623478452
561735;1;6;10;6;2;1;10;1991;16;3;2; ;1;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;2;19;1158,78623478452
561736;1;1;10;1;1;1;4;1952;55;1;2; ;2;1; ; ;1;1;22050;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;19;1034,53976694861
561736;1;2;10;2;2;1;8;1967;40;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;19;1034,53976694861
561736;1;3;10;3;1;1;6;1997;10;9;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;2000;2; ;2; ;3;4; ; ;2;19;1034,53976694861
561737;1;1;10;1;1;1;6;1933;74;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ; ;2;19;1117,12221269972
561738;1;1;10;1;2;1;1;1963;44;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;19;1229,94883218664
561738;1;2;10;2;1;1;4;1992;15;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;19;1229,94883218664
561738;1;3;10;3;1;1;5;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;3000;2; ;2; ;3;5; ; ;2;19;1229,94883218664
561739;1;1;10;1;1;1;12;1983;24;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;2;19;2068,19489605938
561739;1;2;10;2;2;1;1;1984;23;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;10;1; ;2;19;2068,19489605938
561739;1;3;10;1;2;1;2;2003;4;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;19;2068,19489605938
561739;1;4;10;1;1;1;3;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2068,19489605938
561739;2;1;10;1;1;1;1;1988;19;1;2; ;1;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;6; ; ;2;19;2068,19489605938
561739;2;2;10;2;2;1;5;1986;21;2;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;2;19;2068,19489605938
561739;2;3;10;2;2;1;3;2005;2;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2068,19489605938
561740;1;1;10;1;1;1;1;1966;41;1;1;1;2;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;19;1387,79640072863
561740;1;2;10;2;2;1;7;1967;40;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;19;1387,79640072863
561740;1;3;10;3;2;1;6;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;100;2000;2; ;2; ;3;4; ; ;2;19;1387,79640072863
561740;1;4;10;4;1;1;7;1997;10;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;100;2000;2; ;2; ;3;4; ; ;2;19;1387,79640072863
561740;1;5;10;2;2;1;12;1998;9;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;100;2000;2; ;2; ;3;2; ; ;2;19;1387,79640072863
561740;1;6;10;2;2;1;3;2000;7;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;100;2000;2; ;2; ;3;2; ; ;2;19;1387,79640072863
561741;1;1;10;1;1;1;7;1957;50;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;19;732,877406927641
561741;1;2;10;2;2;1;7;1957;50;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;19;732,877406927641
561741;1;3;10;3;2;1;11;1996;11;3;1;3;5;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;3;4; ; ;2;19;732,877406927641
561742;1;1;10;1;2;1;8;1950;57;1;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;19;1059,93268076997
561742;1;2;10;2;2;1;6;1991;16;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;2;19;1059,93268076997
561742;1;3;10;1;2;1;3;2004;3;4;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;19;1059,93268076997
561743;1;1;10;1;1;1;3;1967;40;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;19;962,104983501122
561743;1;2;10;2;2;1;6;1966;41;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;2;19;962,104983501122
561743;1;3;10;3;1;1;11;1995;12;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;2000;2; ;2; ;3;3; ; ;2;19;962,104983501122
561744;1;1;10;1;1;1;12;1954;52;1;2; ;6;1; ; ;1;1;98;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;19;743,653711814546
561744;1;2;10;2;2;1;11;1956;51;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;19;743,653711814546
561746;1;1;10;1;2;1;12;1949;57;1;2; ;4;1; ; ;1;2;90000;1;1;2; ; ; ; ; ; ; ; ;6;3;3; ;2;19;610,870242948156
561746;1;2;10;2;2;1;4;1924;83;5;2; ;4;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;19;610,870242948156
561751;1;1;10;1;1;1;1;1956;51;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;19;865,950945908998
561751;1;2;10;2;2;1;5;1958;49;2;1;1;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;19;865,950945908998
561751;1;3;10;2;1;1;4;2006;1;4;2; ; ;2;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;865,950945908998
561752;1;1;10;2;1;1;7;1974;33;1;2; ;6;1; ; ;1;1;98;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;19;951,111267984846
561752;1;2;10;2;2;1;7;1976;31;2;2; ;6;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;2;19;951,111267984846
561752;1;3;10;3;2;1;9;1997;10;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;2000;2; ;2; ;3;4; ; ;2;19;951,111267984846
561752;1;4;10;2;2;1;2;1999;8;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;200;2000;2; ;2; ;3;3; ; ;2;19;951,111267984846
561753;1;1;10;1;1;1;10;1964;43;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;19;1206,69945169003
561753;1;2;10;2;2;1;2;1965;42;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;19;1206,69945169003
561753;1;3;10;3;1;1;2;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;200;2; ;2; ;4;7; ; ;2;19;1206,69945169003
561753;1;4;10;1;1;1;10;2004;3;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;250;2000;2; ;2; ;2;0; ; ;2;19;1206,69945169003
561753;1;5;10;1;1;2; ; ;1;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1206,69945169003
561754;1;1;10;1;2;1;4;1937;70;1;2; ;4;1; ; ;1;2;98;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;19;955,797625245044
561754;1;2;10;2;2;1;7;1973;34;3;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;955,797625245044
561754;1;3;10;3;1;1;8;1991;16;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;2500;2; ;2; ;4;8; ; ;2;19;955,797625245044
561754;1;4;10;4;2;1;4;1993;14;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;4;8; ; ;2;19;955,797625245044
561754;1;5;10;5;2;1;7;1995;12;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;4;6; ; ;2;19;955,797625245044
561754;1;6;10;6;2;1;12;1997;9;4;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;3;4; ; ;2;19;955,797625245044
561754;1;7;10;7;2;1;2;1986;21;5;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2; ;2;19;955,797625245044
561755;1;1;10;1;1;1;4;1986;21;1;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1; ;2;19;1424,0522071453
561755;1;2;10;2;2;1;7;1988;19;2;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;19;1424,0522071453
561755;1;3;10;2;1;1;9;2004;3;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;19;1424,0522071453
561756;1;1;10;1;2;1;3;1956;51;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;2;19;782,269983926582
561756;1;2;10;2;2;1;1;1991;16;3;2; ;5;1; ; ;3; ; ;1;1;1;1;2; ; ;2; ;2; ;5;11;2; ;2;19;782,269983926582
561757;1;1;10;1;1;1;2;1963;44;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;2;19;792,30624271382
561757;1;2;10;1;2;2; ; ;55;5;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;19;792,30624271382
561757;1;3;10;1;2;1;4;1992;15;5;2; ;5;1; ; ;3; ; ;2;2;1;1;1;200;2000;2; ;2; ;3;1; ; ;2;19;792,30624271382
561759;1;1;10;1;1;1;10;1947;60;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;19;1265,25694019683
561759;1;2;10;2;2;1;12;1953;54;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;19;1265,25694019683
561759;1;3;10;3;1;1;6;1985;22;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;1265,25694019683
561759;1;4;10;4;1;1;1;1987;21;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;19;1265,25694019683
561759;1;5;10;5;2;1;5;1989;18;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;1265,25694019683
561759;1;6;10;1;1;2; ; ;86;5;2; ;4;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;19;1265,25694019683
561760;1;1;10;1;1;1;3;1975;32;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;19;844,398336135189
561760;1;2;10;2;2;1;7;1970;37;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;19;844,398336135189
561760;1;3;10;3;2;1;12;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;2500;2; ;2; ;4;8; ; ;2;19;844,398336135189
561760;1;4;10;4;2;1;6;1996;11;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;2500;2; ;2; ;3;4; ; ;2;19;844,398336135189
561760;1;5;10;2;1;1;3;2007;0;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;844,398336135189
561761;1;1;10;1;1;2; ; ;90;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;19;574,483613610527
