DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
565123;1;1;76;70;6;48;1; ;1;2;2;6;1; ;8;1; ; ;1; ;1; ; ; ; ; ; ;2; ;1;6600000;1;03;39;7430;74;76;927,698152366257
565131;1;3;76;70;2;48;1; ;2;2;2;7;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;6500000;1;58;58;1591;15;76;932,144767199502
565139;1;2;76;70;3;48;1; ;1;1;2;3;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;98;1;98;1;97;95;4521;45;76;655,080976363288
565145;1;2;76;70;8;66;1; ;1;1;2;12;1; ;6;9;CON DINERO PROPIO; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;8043;80;76;831,983992807708
565146;1;1;76;70;2;48;3; ;1;1;2;5;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;54;55;8043;80;76;660,677860744309
565168;1;2;76;70;72;48;1; ;1;1;2;72;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;5235;52;76;924,501543957251
565174;1;2;76;70;4;48;4; ;2;2;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;440000;1;2600000;1;56;56;9301;93;76;1064,44323582898
565176;2;1;76;70;28;48;1; ;1;1;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;8000;1;23000;1;45;45;5262;52;76;872,324996297836
565176;3;1;76;70;48;48;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;1;2400000;1;95;95;4521;45;76;872,324996297836
565176;3;2;76;70;8;48;1; ;1;1;2;8;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;94;94;3614;36;76;872,324996297836
565177;1;1;76;70;2;48;4; ;1;1;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;95;95;4521;45;76;681,165802510516
565177;1;2;76;70;3;48;4; ;1;1;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;300000;1;55;55;7493;74;76;681,165802510516
565177;1;4;76;70;12;48;1; ;1;1;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;89;89;5241;52;76;681,165802510516
565177;1;6;76;70;40;48;1; ;2;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;76;681,165802510516
565177;1;11;76;70;24;48;1; ;1;1;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2160000;1;83;97;5111;51;76;681,165802510516
565301;1;3;05;70;36;48;1; ;2;2;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;79;54;9500;95;05;665,189803544207
565320;1;2;05;70;24;48;1; ;1;1;2;24;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;54;45;1594;15;05;890,859139934345
565329;1;2;05;70;16;48;1; ;1;1;2;20;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3300000;1;19;19;8043;80;05;799,022308917876
565330;1;1;05;70;3;50;4; ;1;1;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;35000000;1;95;95;4521;45;05;459,629982697197
565330;1;5;05;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;459,629982697197
565582;1;1;50;70;144;48;4; ;1;1;2;144;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5269;52;50;138,773935796354
565582;1;2;50;70;8;48;4; ;1;1;2;20;3; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;98;98;9500;95;50;138,773935796354
565653;1;1;76;70;8;48;4; ;1;1;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;93;95;4521;45;76;927,698152366257
565656;1;2;76;70;4;48;1; ;1;1;2;4;1; ;3;9;CARTA DEL SISBEN; ; ; ; ; ; ; ; ;1; ;1;20000;1;160000;1;53;45;5233;52;76;546,264547189094
565791;1;3;08;70;26;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;07; ; ; ;08;463,069030461483
565792;1;3;08;70;26;48;1; ;2;2;2;26;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;21;30;7412;74;08;393,757291790211
565799;1;1;08;70;8;48;1; ;2;2;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;8550000;1;32;32;8050;80;08;423,164184023941
565806;1;3;08;70;50;48;1; ;1;1;2;50;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8011;80;08;465,828422303829
565810;1;1;08;70;54;60;4; ;1;1;2;108;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;56;56;9301;93;08;543,995355344993
565810;1;4;08;70;23;60;1; ;1;1;2;36;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;45;5233;52;08;543,995355344993
565819;1;3;08;70;30;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;08;413,628339898061
565821;1;3;08;70;52;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;08;505,432153519946
565825;1;4;08;70;36;48;1; ;2;2;2;36;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;948000;1;03;33;5211;52;08;587,09975739856
565826;1;5;08;70;52;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;08;592,632121854297
565827;1;2;08;70;12;48;3; ;1;1;2;12;3; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;1;1260000;1;54;54;9500;95;08;480,474323521682
565832;1;6;08;70;78;48;1; ;2;2;2;78;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;08;501,720410342571
565839;1;4;08;70;32;48;1; ;2;1;2;36;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;39;39;8511;85;08;424,323258702923
565842;1;2;08;70;40;48;1; ;2;1;2;52;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;90;90;2529;25;08;383,667777124434
565844;1;3;08;70;4;48;1; ;1;1;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;4800000;1;45;45;5233;52;08;638,006874574651
565858;1;5;08;70;4;48;4; ;1;2;2;4;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;08;500,055389104157
565859;1;3;08;70;32;48;4; ;1;1;2;32;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6031;60;08;421,799298257688
565859;1;5;08;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;44; ; ; ;08;421,799298257688
565867;1;6;08;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;08;460,178069521222
565871;1;1;08;70;8;60;4; ;1;1;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;41;38;6421;64;08;541,939905106071
565872;1;3;08;70;6;48;4; ;1;1;2;6;4; ;1;3; ; ; ; ;1; ; ; ; ; ; ;2; ;1;3000000;1;84;84;3311;33;08;491,843200570327
565876;1;2;08;70;156;48;1; ;1;1;2;52;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;13;8060;80;08;484,797777292681
565877;1;3;08;70;4;60;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;08;541,666316739253
565885;1;4;08;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;08;418,567141886125
565886;1;8;08;70;6;60;1; ;1;1;2;6;1; ;7;7; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;1600000;1;33;33;6599;65;08;614,742854985167
565890;1;6;08;70;56;60;3; ;1;1;2;60;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;08;444,324356459084
565890;1;10;08;70;8;60;1; ;1;1;2;16;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;95;95;4521;45;08;444,324356459084
565907;2;2;08;70;12;48;3; ;1;1;2;13;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;54;54;9500;95;08;588,762010519554
565913;1;3;08;70;26;48;1; ;1;1;2;52;1; ;8;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;45;5244;52;08;471,327369630972
565913;1;4;08;70;15;48;1; ;1;1;2;16;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;13;13;8060;80;08;471,327369630972
565928;1;3;08;70;10;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;08;421,850066266053
565930;1;3;08;70;12;48;1; ;1;1;2;24;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;00;00;7492;74;08;524,195510069803
565930;1;4;08;70;24;50;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;08;524,195510069803
565930;1;5;08;70;12;48;4; ;1;1;2;24;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;77;5223;52;08;524,195510069803
565930;1;6;08;70;12;48;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;93; ; ; ;08;524,195510069803
565942;1;4;08;70;112;48;1; ;1;1;2;156;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;45;5233;52;08;490,789889925536
565943;1;2;08;70;168;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;08;328,634347941648
565943;1;3;08;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;08;328,634347941648
565947;1;3;08;70;56;48;1; ;2;2;2;56;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;08;08;6512;65;08;523,142199425012
565947;1;4;08;70;30;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;08;523,142199425012
565951;1;3;08;70;78;48;1; ;1;1;2;78;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5223;52;08;575,995222598606
565953;2;2;08;70;108;48;3; ;1;1;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;54;54;9500;95;08;607,289765457238
565953;3;2;08;70;56;48;3; ;2;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;08;607,289765457238
565965;1;4;08;70;36;48;1; ;1;1;2;20;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2100000;1;81;81;2030;20;08;523,972689711351
565981;1;3;08;70;48;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;485,409487886304
565983;1;2;08;70;32;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;442,146320266513
566252;1;3;13;70;100;48;1; ;2;2;2;200;1; ;9;1; ; ;1; ; ; ; ;1; ; ; ;2; ;2; ;1;45;45;1810;18;13;236,658334464867
566253;1;7;13;70;26;48;1; ;2;2;2;17;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1;5000000;1;33;03;1110;11;13;288,931701248179
566261;1;3;13;70;26;48;1; ;2;2;2;30;1; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;1;2500000;1;45;45;5244;52;13;272,109668090936
566267;1;2;13;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;13;253,528381067386
566269;1;1;13;70;26;48;1; ;1;1;2;350;1; ;7;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;07;07;8511;85;13;298,774041701342
566269;1;4;13;70;100;48;1; ;2;2;2;100;1; ;5;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;13;13;8041;80;13;298,774041701342
566282;1;3;13;70;16;48;1; ;1;1;2;16;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;97;97;6332;63;13;326,957546299892
566283;1;3;13;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;13;289,41568179288
566283;1;7;13;70;32;48;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;98; ; ; ;13;289,41568179288
566310;1;3;13;70;26;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;311,742558777403
566315;1;2;13;70;104;48;2; ;1;1;2;144;2; ;7;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;03;03;7512;75;13;547,511946834674
566318;1;6;13;70;16;48;1; ;2;2;2;16;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;8022;80;13;577,960466806454
566331;1;4;13;70;20;48;1; ;1;1;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;45;5233;52;13;303,786646528805
566334;1;1;13;70;52;48;1; ;2;2;2;312;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;55;5511;55;13;260,834207720432
566334;1;3;13;70;12;48;3; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;13;260,834207720432
566334;1;5;13;70;78;48;1; ;1;1;2;156;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;92;92;2233;22;13;260,834207720432
566347;1;1;13;70;52;48;3; ;1;1;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;323,560740860813
566347;1;5;13;70;5;48;3; ;2;2;2;5;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;185000;1;4020000;1;54;54;9500;95;13;323,560740860813
566348;1;4;13;70;52;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;13;265,819419845381
566348;1;5;13;70;104;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;13;265,819419845381
566350;1;6;13;70;52;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;310,349541079383
566357;1;3;13;70;52;48;1; ;1;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;283,054330091475
566358;1;2;13;70;52;48;1; ;1;2;2;52;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8511;85;13;268,859395666757
566368;1;4;13;70;20;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;13;277,182062793414
566369;1;2;13;70;14;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;294,31225954346
566372;1;2;13;70;20;48;1; ;1;1;2;90;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;1810;18;13;266,844294344864
566372;1;6;13;70;20;48;1; ;1;1;2;60;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;13;266,844294344864
566385;1;1;13;70;52;40;1; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;100000;1;53;54;9500;95;13;216,178763317556
566385;1;3;13;70;16;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;13;216,178763317556
566389;1;2;13;70;104;40;1; ;1;1;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;13;311,87848686929
566396;1;7;13;70;104;40;3; ;1;1;2;104;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;60000;1;54;54;9500;95;13;217,951044609786
566400;1;5;13;70;4;40;3; ;1;1;2;40;3; ;1;8; ; ; ; ; ; ; ;1; ; ; ;2; ;1;250000;1;54;54;9500;95;13;295,134553556895
566400;1;6;13;70;52;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;295,134553556895
566400;1;7;13;70;8;20;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;13;295,134553556895
566401;1;1;13;70;8;40;3; ;1;1;2;8;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;600000;1;54;54;9500;95;13;299,451519999408
566406;1;6;13;70;4;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;13;244,845073499637
566410;1;1;13;70;52;48;3; ;1;1;2;52;3; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;54;54;9500;95;13;329,434899393358
566415;1;3;13;70;52;48;1; ;2;2;2;78;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;11;11;7522;75;13;349,92453312532
566415;1;4;13;70;1;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;13;349,92453312532
566416;1;3;13;70;12;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;13;361,373919213238
566420;1;5;13;70;1;40;1; ;2;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;13;295,134553556895
566437;1;3;23;70;16;48;1; ;1;1;2;16;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;45;5233;52;23;122,717855986688
566439;1;3;23;70;52;44;1; ;1;1;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;16;32;7411;74;23;121,951412555607
566440;1;2;23;70;52;48;1; ;1;1;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;23;171,674344406027
566441;1;3;23;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;23;127,262056334911
566443;1;2;23;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;118,893260939103
566445;1;1;23;70;26;48;1; ;1;1;2;26;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;50;50;5511;55;23;138,799023017575
566445;1;5;23;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;23;138,799023017575
566449;1;3;23;70;26;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;119,29183242134
566451;1;3;23;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;08; ; ; ;23;152,432600980841
566462;1;3;23;70;2;40;1; ;1;1;2;102;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8043;80;23;108,641879659918
566463;1;1;23;70;24;48;4; ;1;1;2;26;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;850000;1;44;53;5521;55;23;67,7853499312075
566463;1;2;23;70;12;48;1; ;1;1;2;52;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;05;13;8050;80;23;67,7853499312075
566464;1;3;23;70;8;48;3; ;1;1;2;10;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;54;54;9500;95;23;87,0661028549284
566468;1;3;23;70;2;48;4; ;1;1;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6500000;1;06;06;8520;85;23;126,253650111087
566470;1;5;23;70;1;25;1; ;1;1;2;4;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;2640000;1;13;13;8043;80;23;139,302000830965
566472;1;2;23;70;200;44;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;40; ; ; ;23;184,875528005416
566478;1;4;23;70;2;19;4; ;2;2;2;5;4; ;9;9;GASTOS PROPIOS; ; ; ; ; ; ; ; ;1; ;1;650000;1;8000000;1;13;13;8050;80;23;86,1047114368187
566483;1;2;23;70;4;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;23;104,607701372306
566491;1;3;23;70;4;45;1; ;1;1;2;27;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;54;9500;95;23;93,5649132897792
566491;1;4;23;70;8;45;1; ;1;1;2;16;3; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;54;9500;95;23;93,5649132897792
566492;1;3;23;70;3;45;4; ;1;1;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;37;95;4521;45;23;132,449953700268
566495;1;4;23;70;4;45;1; ;1;1;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;2600000;1;45;77;1530;15;23;111,150648941098
566495;1;5;23;70;4;45;1; ;1;1;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;23;111,150648941098
566496;1;2;23;70;3;45;1; ;1;1;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;4200000;1;33;33;5233;52;23;108,878152316805
566496;1;3;23;70;8;45;1; ;1;1;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;5125;51;23;108,878152316805
566497;1;4;23;70;6;45;4; ;1;1;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;99;99;5020;50;23;112,835831229128
566506;1;2;23;70;16;45;4; ;1;1;2;18;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;93;93;4552;45;23;115,467237373754
566507;1;2;23;70;4;45;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;23;139,236404064609
566509;1;3;23;70;4;45;1; ;1;1;2;5;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;58;33;6021;60;23;174,065371874396
566518;1;6;23;70;24;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;23;152,089611385913
566523;1;1;23;70;1;48;3; ;1;1;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;700000;1;54;54;9500;95;23;162,843369714812
566525;1;4;23;70;20;48;1; ;2;2;2;48;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;433700;1;45;45;5051;50;23;118,10787298067
566527;2;2;23;70;4;48;4; ;1;1;2;96;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;45;5234;52;23;111,802415607766
566528;1;3;23;70;52;48;1; ;2;2;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;44;33;1551;15;23;106,353678047083
566530;1;3;23;70;8;48;1; ;2;2;2;2;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;87;45;5234;52;23;105,718833907959
567087;1;1;52;70;52;40;1; ;1;1;2;156;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;52;145,331260588173
567093;1;4;52;70;24;40;1; ;1;1;2;4;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;99;1;13;13;8060;80;52;193,774289722019
567100;1;3;52;70;4;40;4; ;1;1;2;4;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;19;19;7512;75;52;91,9910100920164
567101;1;2;52;70;52;48;1; ;1;1;2;20;1; ;5;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1;1000000;1;45;45;5249;52;52;108,381214045872
567108;1;1;52;70;8;40;4; ;1;1;2;16;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;900000;1;9000000;1;13;13;8060;80;52;150,813018277478
567109;1;1;52;70;26;40;5; ;1;1;2;34;5; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;21;21;3614;36;52;173,795802568553
567123;1;3;52;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;52;145,957836958967
567124;1;2;52;70;17;48;1; ;2;2;2;17;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5500000;1;45;55;6421;64;52;174,124717875958
567139;1;3;52;70;14;48;1; ;1;1;2;32;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;07;45;5233;52;52;133,524416340825
567141;1;2;52;70;4;60;1; ;1;1;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;1;1800000;1;95;95;4521;45;52;133,603897000748
567176;1;2;52;70;156;48;1; ;1;1;2;156;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;52;180,396087673487
567177;1;3;52;70;156;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;52;150,813018277478
567179;1;4;52;70;10;44;1; ;1;1;2;10;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;33;33;5521;55;52;220,839336324701
567181;1;2;52;70;16;48;1; ;1;1;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;45;5233;52;52;115,76789075476
