DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;FT;DPTO;fex_c_2011
1175825;1;4;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;197,946629409214
1175826;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;175,999502974315
1175827;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;182,469028548775
1175827;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;182,469028548775
1175827;1;3;1;50;17;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;182,469028548775
1175827;1;4;1;50;17;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;182,469028548775
1175827;1;5;1;50;17; ; ;5;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;17;182,469028548775
1175828;1;1;1;50;17;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;176,046174901704
1175828;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;176,046174901704
1175828;1;3;1;50;17;1; ;3;6;HACER DILIGENCIAS;2;2;2;1; ; ; ; ; ; ; ;1;1;17;176,046174901704
1175829;1;1;1;50;17; ; ;1;6;PASEAR;2;2;2;2;2; ; ; ; ; ; ; ;1;17;167,906785110177
1175829;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;167,906785110177
1175829;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;167,906785110177
1175830;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;183,165561067965
1175830;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;183,165561067965
1175830;2;1;2;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;183,165561067965
1175832;1;1;1;50;17; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;1;17;149,70394682866
1175832;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;149,70394682866
1175832;1;3;1;50;17; ; ;3;6;ENFERMA;2;2;2;2;1;11; ; ; ; ; ; ;1;17;149,70394682866
1175832;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;149,70394682866
1175832;1;5;1;50;17; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;149,70394682866
1175833;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;176,555240009475
1175833;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;176,555240009475
1175833;1;3;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;176,555240009475
1175833;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;176,555240009475
1175834;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;165,709725294279
1175834;1;2;1;50;17; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;17;165,709725294279
1175834;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;165,709725294279
1175834;1;4;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;165,709725294279
1175835;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;171,111162740053
1175835;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;171,111162740053
1175836;1;1;1;50;17;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;183,603210873267
1175837;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;149,70394682866
1175837;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;149,70394682866
1175837;1;3;1;50;17; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;149,70394682866
1175837;1;4;1;50;17; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;149,70394682866
1175837;1;5;1;50;17;1; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;149,70394682866
1175838;1;1;1;50;17; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;17;167,163580663597
1175838;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;167,163580663597
1175838;1;3;1;50;17; ; ;3;6;PASEAR;2;2;2;2;1;6; ;2; ;2; ; ;1;17;167,163580663597
1175839;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;197,228139224326
1175839;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;197,228139224326
1175840;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;175,780678071664
1175840;2;1;2;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;175,780678071664
1175841;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;193,280557147869
1175841;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;193,280557147869
1175841;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;193,280557147869
1175842;1;1;1;50;17;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;146,444009521356
1175842;1;2;1;50;17; ; ;2;6;VACACIONES;2;2;2;2;1;12; ; ; ; ; ; ;1;17;146,444009521356
1175842;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;146,444009521356
1175843;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;219,350861704752
1175844;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;160,774713132628
1175844;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;160,774713132628
1175844;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;160,774713132628
1175845;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;146,746935537764
1175845;1;2;1;50;17; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;17;146,746935537764
1175845;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;146,746935537764
1175845;1;4;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;146,746935537764
1175845;1;5;1;50;17; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;146,746935537764
1176218;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;192,255705313175
1176218;1;2;1;50;50; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;192,255705313175
1176219;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;268,166403322486
1176219;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;268,166403322486
1176219;1;3;1;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;268,166403322486
1176219;1;4;1;50;50; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;268,166403322486
1176219;1;5;1;50;50; ; ;5;3; ;2;2;2;2;1;6; ;2; ;2; ; ;1;50;268,166403322486
1176220;1;1;1;50;50; ; ;1;6;ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;1;50;157,171328299497
1176220;1;2;1;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;157,171328299497
1176220;1;3;1;50;50; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;157,171328299497
1176220;1;4;1;50;50; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;157,171328299497
1176220;1;5;1;50;50; ; ;5;6;VIAJANDO;2;2;2;2;2; ; ; ; ; ; ; ;1;50;157,171328299497
1176221;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;122,706512121756
1176221;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;122,706512121756
1176222;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;193,665679390047
1176222;1;2;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;193,665679390047
1176222;1;3;1;50;50;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;50;193,665679390047
1176222;1;5;1;50;50;1; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;50;193,665679390047
1176222;1;6;1;50;50;1; ;6;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;50;193,665679390047
1176223;1;1;1;50;50; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;50;152,906317948412
1176223;1;2;1;50;50;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;50;152,906317948412
1176224;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;223,409155547397
1176224;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;223,409155547397
1176225;1;1;1;50;50;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;50;101,898560131659
1176225;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;101,898560131659
1176225;1;3;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;101,898560131659
1176226;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;152,273605015328
1176227;1;1;1;50;50; ; ;1;6;PENSONADO  POR TIEMPO DE SERVICIOS;2;2;2;2;2; ; ; ; ; ; ; ;1;50;182,413484328843
1176227;1;2;1;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;182,413484328843
1176227;1;3;1;50;50; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;182,413484328843
1176227;1;4;1;50;50; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;182,413484328843
1176227;1;7;1;50;50; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;182,413484328843
1176228;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;138,263260318142
1176228;1;2;1;50;50; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;50;138,263260318142
1176229;1;1;1;50;50; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;164,637665858722
1176229;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;164,637665858722
1176229;1;3;1;50;50; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;164,637665858722
1176230;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;101,909376092689
1176230;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;101,909376092689
1176231;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;168,081356951464
1176231;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;168,081356951464
1176231;1;3;1;50;50; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;168,081356951464
1176231;1;4;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;168,081356951464
1176232;1;1;1;50;50; ; ;1;6;DESCANSANDO  POR  SU  VEJEZ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;211,657345780005
1176232;1;2;1;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;211,657345780005
1176232;1;3;1;50;50; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;211,657345780005
1176232;1;4;1;50;50; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;211,657345780005
1176232;1;5;1;50;50;1; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;50;211,657345780005
1176233;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;136,311417725704
1176233;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;136,311417725704
1176234;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;101,898560131659
1176234;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;101,898560131659
1176234;1;3;1;50;50; ; ;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ;1;50;101,898560131659
1176235;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;237,635860095062
1176235;1;2;1;50;50; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;50;237,635860095062
1176235;1;3;1;50;50; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;50;237,635860095062
1176235;1;4;1;50;50; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;237,635860095062
1176236;1;1;1;50;50; ; ;1;4; ;2;2;2;2;1;7; ;1;2; ; ; ;1;50;184,059768182634
1176236;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;184,059768182634
1176237;1;1;1;50;50; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;75,1192919197063
1176238;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;122,706512121756
1176238;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;122,706512121756
1176239;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;169,250792703566
1176239;1;2;1;50;50; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;1;50;169,250792703566
1176239;1;3;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;169,250792703566
1176239;1;4;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;169,250792703566
1176240;1;1;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;184,676257174173
1176240;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;184,676257174173
1176240;1;3;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;184,676257174173
1176240;1;4;1;50;50; ; ;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ;1;50;184,676257174173
1176241;1;1;1;50;50; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;159,830070498388
1176241;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;159,830070498388
1176241;1;3;1;50;50; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;159,830070498388
1176242;1;1;1;50;50; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;50;118,003976411768
1176242;1;2;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;118,003976411768
1176243;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;184,011096357996
1176243;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;184,011096357996
1176243;1;3;1;50;50; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;184,011096357996
1176243;1;4;1;50;50; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;184,011096357996
1176243;1;5;1;50;50; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;184,011096357996
1176244;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;183,31487370544
1176244;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;183,31487370544
1176244;1;3;1;50;50; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;183,31487370544
1176244;2;1;2;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;183,31487370544
1176244;2;2;2;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;183,31487370544
1176245;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;191,62299238009
1176246;1;1;1;50;50; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;215,733749805831
1176246;1;2;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;215,733749805831
1176246;1;3;1;50;50; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;215,733749805831
1176246;1;4;1;50;50; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;215,733749805831
1176246;1;5;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;215,733749805831
1176246;1;6;1;50;50; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;215,733749805831
1176246;1;9;1;50;50; ; ;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;215,733749805831
1176247;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;184,059768182634
1176247;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;184,059768182634
1176248;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;172,775125238338
1176248;1;2;1;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;172,775125238338
1176248;2;1;2;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;172,775125238338
1176248;2;2;2;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;172,775125238338
1176249;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;168,09758089301
1176249;1;2;1;50;50; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;1;50;168,09758089301
1176249;1;3;1;50;50; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;168,09758089301
1176250;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;144,465101046866
1176250;1;2;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;144,465101046866
1176251;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;172,200890056178
1176251;1;2;1;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;172,200890056178
1176252;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;206,856509134067
1176252;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;206,856509134067
1176253;1;1;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;138,263260318142
1176253;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;138,263260318142
1176254;1;1;1;50;50; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;50;207,489222067151
1176254;1;2;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;207,489222067151
1176254;1;3;1;50;50; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;207,489222067151
1176255;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;79,9184146063919
1176255;1;2;1;50;50; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;50;79,9184146063919
1176255;2;1;2;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;79,9184146063919
1176256;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;209,441064659589
1176256;1;2;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;209,441064659589
1176256;1;5;1;50;50; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;209,441064659589
1176257;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;138,247036376596
1176257;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;138,247036376596
1176257;1;3;1;50;50; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;138,247036376596
1176258;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;177,129256918263
1176258;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;177,129256918263
1176258;1;3;1;50;50;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;50;177,129256918263
1176258;1;4;1;50;50; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;177,129256918263
1176259;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;140,241132778413
1176259;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;140,241132778413
1176259;1;3;1;50;50; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;140,241132778413
1176260;1;1;1;50;50; ; ;1;6;POR RAZONES DE SALUD NO TRABAJA;2;2;2;2;2; ; ; ; ; ; ; ;1;50;191,19041535594
1176260;1;2;1;50;50; ; ;2;6;CUIDA AL PAPA QUE ESTA ENFERMO DE TRONBOSIS;2;2;2;2;2; ; ; ; ; ; ; ;1;50;191,19041535594
1176260;1;3;1;50;50; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;191,19041535594
1176260;1;6;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;191,19041535594
1176261;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;152,864064139034
1176261;1;2;1;50;50; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;1;50;152,864064139034
1176262;1;1;1;50;50; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;89,2427252806467
1176262;1;2;1;50;50; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;50;89,2427252806467
1176262;1;3;1;50;50;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;50;89,2427252806467
1176263;1;1;1;50;50; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;1;50;175,660805090466
1176263;1;2;1;50;50; ; ;2;4; ;2;2;2;2;1;6; ;2; ;2; ; ;1;50;175,660805090466
1176264;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;159,820605271238
1176265;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;152,224592491554
1176265;1;2;1;50;50;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;50;152,224592491554
1176265;1;4;1;50;50;1; ;4;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;50;152,224592491554
1176265;1;5;1;50;50; ; ;5;6;RECUPERACION DE CIRUJIA;2;2;2;2;2; ; ; ; ; ; ; ;1;50;152,224592491554
1176266;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;184,676257174173
1176266;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;50;184,676257174173
1176266;1;3;1;50;50; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;184,676257174173
1176266;1;4;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;50;184,676257174173
1176451;1;1;1;50;52;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;52;122,626115713586
1176451;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;52;122,626115713586
1176451;1;3;1;50;52; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;52;122,626115713586
1176451;1;4;1;50;52;5; ;4;3; ;2;2;2;1; ; ; ; ; ; ; ;2;1;52;122,626115713586
1176451;1;5;1;50;52; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;52;122,626115713586
1176452;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;52;144,600668653195
1176452;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;52;144,600668653195
1176452;1;3;1;50;52; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;52;144,600668653195
1176452;1;4;1;50;52; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;52;144,600668653195
1176452;2;1;2;50;52; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;52;144,600668653195
1176452;2;2;2;50;52; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;52;144,600668653195
1176454;1;1;1;50;52; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;1;52;194,243378763061
1176455;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;52;152,939622551314
1176455;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;52;152,939622551314
1176455;1;3;1;50;52; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;52;152,939622551314
1176455;1;4;1;50;52; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;52;152,939622551314
1176455;1;5;1;50;52; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;52;152,939622551314
1176456;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;52;143,451692886171
1176456;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;52;143,451692886171
1176456;1;3;1;50;52; ; ;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ;1;52;143,451692886171
1176456;1;4;1;50;52; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;52;143,451692886171
1176456;1;5;1;50;52; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;52;143,451692886171
1176457;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;52;144,829813369478
1176457;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;52;144,829813369478
