Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Area;Fex_c_2011
334882;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;117,048696871577
334883;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;87,1001364594654
334883;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;87,1001364594654
334883;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;87,1001364594654
334883;2;5;80;2; ; ; ; ; ; ; ; ; ;1;70;70;87,1001364594654
334886;2;1;80;1;4;4; ;3; ; ; ; ; ;1;70;70;96,9347384990827
334887;2;2;80;1;2;2; ;2; ; ; ; ; ;1;70;70;127,875692364345
334889;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;109,301649799591
334890;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;87,7849200968378
334890;2;4;80;1;1;2; ;2; ; ; ; ; ;1;70;70;87,7849200968378
334892;2;1;80;1;4;2; ;2; ; ; ; ; ;1;70;70;132,857534806627
334893;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;118,802753470111
334893;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;118,802753470111
334899;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;91,9836685392655
334899;2;3;80;1;2;2; ;2; ; ; ; ; ;1;70;70;91,9836685392655
334900;2;2;80;1;3;2; ;2; ; ; ; ; ;1;73;73;202,606088185178
334901;2;1;80;1;1;0; ;3; ; ; ; ; ;1;73;73;199,169998414454
334903;2;4;80;2; ; ; ; ; ; ; ; ; ;1;73;73;226,201084395949
334903;2;5;80;2; ; ; ; ; ; ; ; ; ;1;73;73;226,201084395949
334906;2;1;80;1;1;3; ;2; ; ; ; ; ;1;73;73;196,821954972806
334906;2;2;80;1;1;7; ;2; ; ; ; ; ;1;73;73;196,821954972806
334908;2;2;80;2; ; ; ; ; ; ; ; ; ;1;73;73;237,06923802554
334908;2;3;80;2; ; ; ; ; ; ; ; ; ;1;73;73;237,06923802554
334908;2;4;80;2; ; ; ; ; ; ; ; ; ;1;73;73;237,06923802554
334908;2;5;80;2; ; ; ; ; ; ; ; ; ;1;73;73;237,06923802554
334910;2;2;80;2; ; ; ; ; ; ; ; ; ;1;73;73;159,389333074338
334910;2;5;80;1;4;3; ;2; ; ; ; ; ;1;73;73;159,389333074338
334910;2;6;80;2; ; ; ; ; ; ; ; ; ;1;73;73;159,389333074338
334913;2;4;80;2; ; ; ; ; ; ; ; ; ;1;73;73;170,19635338894
334914;2;5;80;2; ; ; ; ; ; ; ; ; ;1;73;73;129,811744038503
334915;2;2;80;1;3;2; ;2; ; ; ; ; ;1;73;73;204,360184384397
334916;2;1;80;1;4;2; ;2; ; ; ; ; ;1;73;73;168,036772792092
334917;2;2;80;1;3;2; ;2; ; ; ; ; ;1;73;73;239,543638452164
334919;2;1;80;1;4;4; ;3; ; ; ; ; ;1;73;73;207,96200022248
334919;2;3;80;2; ; ; ; ; ; ; ; ; ;1;73;73;207,96200022248
334923;2;3;80;1;2;4; ;2; ; ; ; ; ;1;73;73;199,169998414454
334923;2;4;80;2; ; ; ; ; ; ; ; ; ;1;73;73;199,169998414454
334924;2;1;80;1;3;6; ;2; ; ; ; ; ;1;73;73;145,180285914021
334924;2;2;80;2; ; ; ; ; ; ; ; ; ;1;73;73;145,180285914021
334926;2;4;80;2; ; ; ; ; ; ; ; ; ;1;73;73;215,061039146275
334927;2;4;80;2; ; ; ; ; ; ; ; ; ;1;73;73;201,619587446442
334931;2;1;80;1;4;4; ;3; ; ; ; ; ;1;73;73;191,669647714582
334931;2;2;80;2; ; ; ; ; ; ; ; ; ;1;73;73;191,669647714582
334931;2;4;80;2; ; ; ; ; ; ; ; ; ;1;73;73;191,669647714582
334932;2;2;80;2; ; ; ; ; ; ; ; ; ;1;73;73;241,569626271467
334937;2;2;80;2; ; ; ; ; ; ; ; ; ;1;73;73;177,150830222463
334942;2;1;80;1;2;5; ;2; ; ; ; ; ;1;73;73;190,616318552106
334942;2;9;80;2; ; ; ; ; ; ; ; ; ;1;73;73;190,616318552106
334943;2;3;80;2; ; ; ; ; ; ; ; ; ;1;73;73;200,412801498162
334946;2;2;80;2; ; ; ; ; ; ; ; ; ;1;73;73;180,930914240985
334947;2;1;80;1;3;4; ;3; ; ; ; ; ;1;73;73;239,414218296171
334947;2;2;80;1;4;2; ;2; ; ; ; ; ;1;73;73;239,414218296171
334950;2;2;80;1;3;2; ;2; ; ; ; ; ;1;73;73;193,052840267011
334951;2;1;80;1;4;2; ;2; ; ; ; ; ;1;73;73;178,787911963007
334953;2;3;80;2; ; ; ; ; ; ; ; ; ;1;73;73;205,946981715904
334954;2;2;80;2; ; ; ; ; ; ; ; ; ;1;73;73;150,463974916832
334954;2;3;80;2; ; ; ; ; ; ; ; ; ;1;73;73;150,463974916832
334959;2;2;80;2; ; ; ; ; ; ; ; ; ;1;73;73;375,803938786757
334960;2;7;80;1;4;3; ;2; ; ; ; ; ;1;73;73;493,880084020886
334961;2;1;80;1;4;2; ;2; ; ; ; ; ;1;73;73;357,575823926015
334962;2;2;80;2; ; ; ; ; ; ; ; ; ;1;73;73;429,052269185307
334962;2;3;80;1;4;3; ;2; ; ; ; ; ;1;73;73;429,052269185307
334965;2;2;80;2; ; ; ; ; ; ; ; ; ;1;73;73;369,400057893561
334966;2;3;80;2; ; ; ; ; ; ; ; ; ;1;73;73;419,053717857066
334966;2;4;80;2; ; ; ; ; ; ; ; ; ;1;73;73;419,053717857066
334967;3;1;80;1;3;0; ;2; ; ; ; ; ;1;76;76;697,958229984232
334967;3;3;80;1;1;7; ;2; ; ; ; ; ;1;76;76;697,958229984232
334969;2;1;80;1;4;4; ;3; ; ; ; ; ;1;76;76;452,659843248048
334969;2;2;80;2; ; ; ; ; ; ; ; ; ;1;76;76;452,659843248048
334969;2;4;80;2; ; ; ; ; ; ; ; ; ;1;76;76;452,659843248048
334969;2;5;80;1;4;2; ;2; ; ; ; ; ;1;76;76;452,659843248048
334971;2;1;80;1;4;4; ;3; ; ; ; ; ;1;76;76;563,04674378676
334971;2;2;80;1;4;2; ;2; ; ; ; ; ;1;76;76;563,04674378676
334971;2;3;80;1;4;3; ;2; ; ; ; ; ;1;76;76;563,04674378676
334971;2;4;80;2; ; ; ; ; ; ; ; ; ;1;76;76;563,04674378676
334971;2;5;80;2; ; ; ; ; ; ; ; ; ;1;76;76;563,04674378676
334972;2;2;80;2; ; ; ; ; ; ; ; ; ;1;76;76;779,234230612222
334972;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;779,234230612222
334973;2;1;80;1;4;8;LOS HIJOS RESPONDEN POR ELLA;2; ; ; ; ; ;1;76;76;584,29304128704
334973;2;2;80;1;2;5; ;2; ; ; ; ; ;1;76;76;584,29304128704
334973;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;584,29304128704
334973;2;4;80;2; ; ; ; ; ; ; ; ; ;1;76;76;584,29304128704
334974;2;2;80;1;1;8;PERDIO EL CAPITAL;2; ; ; ; ; ;1;76;76;658,225769295701
334975;2;1;80;1;4;2; ;2; ; ; ; ; ;1;76;76;672,649628062237
334977;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;931,743923401009
334978;2;1;80;1;4;2; ;3; ; ; ; ; ;1;76;76;828,428003693086
334979;2;1;80;2; ; ; ; ; ; ; ; ; ;1;76;76;501,853616328912
334979;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;501,853616328912
334979;3;2;80;2; ; ; ; ; ; ; ; ; ;1;76;76;501,853616328912
334980;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;741,654998183422
334981;2;1;80;1;3;4; ;3; ; ; ; ; ;1;76;76;680,786522261218
334982;2;1;80;1;4;4; ;3; ; ; ; ; ;1;76;76;680,786522261218
334984;2;2;80;1;3;2; ;2; ; ; ; ; ;1;76;76;1125,56230055224
334986;2;4;80;2; ; ; ; ; ; ; ; ; ;1;76;76;710,20242074089
334986;2;5;80;1;4;2; ;2; ; ; ; ; ;1;76;76;710,20242074089
334987;2;2;80;1;1;6; ;1;1;2; ;1;400000;1;76;76;832,794463322945
334988;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;795,91052854108
334988;2;5;80;1;1;0; ;1;1;2; ;1;2500000;1;76;76;795,91052854108
334988;3;2;80;1;1;3; ;2; ; ; ; ; ;1;76;76;795,91052854108
334989;2;2;80;1;4;2; ;2; ; ; ; ; ;1;76;76;931,743923401009
334989;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;931,743923401009
334990;2;1;80;1;3;3; ;1;1;2; ;2; ;1;76;76;694,748693672727
334990;2;4;80;2; ; ; ; ; ; ; ; ; ;1;76;76;694,748693672727
334991;2;4;80;1;4;4; ;3; ; ; ; ; ;1;76;76;829,491669336483
334992;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;455,442721612372
334992;3;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;455,442721612372
334992;3;4;80;2; ; ; ; ; ; ; ; ; ;1;76;76;455,442721612372
334993;2;1;80;1;3;2; ;1;1;2; ;2; ;1;76;76;722,338810937257
334994;2;2;80;1;3;3; ;2; ; ; ; ; ;1;76;76;739,585612440151
334994;2;4;80;2; ; ; ; ; ; ; ; ; ;1;76;76;739,585612440151
334994;2;6;80;1;2;7; ;2; ; ; ; ; ;1;76;76;739,585612440151
334995;2;2;80;1;4;2; ;2; ; ; ; ; ;1;76;76;595,799233594663
334995;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;595,799233594663
334996;2;1;80;1;3;4; ;3; ; ; ; ; ;1;76;76;873,631886092983
334996;2;2;80;1;1;5; ;2; ; ; ; ; ;1;76;76;873,631886092983
334996;2;3;80;1;4;6; ;2; ; ; ; ; ;1;76;76;873,631886092983
334996;2;5;80;1;1;7; ;2; ; ; ; ; ;1;76;76;873,631886092983
334996;3;2;80;1;4;3; ;2; ; ; ; ; ;1;76;76;873,631886092983
334997;2;1;80;1;1;7; ;2; ; ; ; ; ;1;76;76;782,048972396151
334998;2;1;80;1;4;7; ;2; ; ; ; ; ;1;76;76;727,759330894094
335002;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;693,692385620953
335002;2;4;80;2; ; ; ; ; ; ; ; ; ;1;76;76;693,692385620953
335003;2;2;80;1;1;7; ;2; ; ; ; ; ;1;76;76;595,799233594663
335003;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;595,799233594663
335004;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;646,719576988078
335004;2;4;80;2; ; ; ; ; ; ; ; ; ;1;76;76;646,719576988078
335004;2;6;80;1;4;6; ;2; ; ; ; ; ;1;76;76;646,719576988078
335005;2;3;80;1;1;7; ;2; ; ; ; ; ;1;76;76;739,542382079875
335007;2;2;80;1;1;7; ;2; ; ; ; ; ;1;76;76;784,278137796569
335007;2;4;80;2; ; ; ; ; ; ; ; ; ;1;76;76;784,278137796569
335007;3;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;784,278137796569
335007;4;1;80;1;4;8;EDAD;2; ; ; ; ; ;1;76;76;784,278137796569
335007;4;2;80;1;1;8;VIAJE;2; ; ; ; ; ;1;76;76;784,278137796569
335010;2;1;80;1;4;2; ;3; ; ; ; ; ;1;76;76;834,02562384134
335010;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;834,02562384134
335012;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;783,775542708702
335013;2;1;80;2; ; ; ; ; ; ; ; ; ;1;76;76;672,649628062237
335018;2;2;80;2; ; ; ; ; ; ; ; ; ;1;76;76;721,349007007663
335019;2;2;80;2; ; ; ; ; ; ; ; ; ;1;76;76;790,915275386466
335019;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;790,915275386466
335020;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;694,748693672727
335020;2;4;80;2; ; ; ; ; ; ; ; ; ;1;76;76;694,748693672727
335021;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;883,78131083854
335021;2;4;80;2; ; ; ; ; ; ; ; ; ;1;76;76;883,78131083854
335022;2;2;80;1;4;3; ;2; ; ; ; ; ;1;76;76;590,70336517347
335022;2;3;80;1;4;3; ;2; ; ; ; ; ;1;76;76;590,70336517347
335023;2;2;80;1;4;6; ;2; ; ; ; ; ;1;76;76;939,88081759999
335024;2;1;80;1;3;7; ;3; ; ; ; ; ;1;76;76;735,076163763275
335027;2;1;80;1;3;3; ;2; ; ; ; ; ;1;76;76;556,963319160769
335028;2;1;80;1;4;4; ;3; ; ; ; ; ;1;76;76;647,046476248517
335028;2;2;80;2; ; ; ; ; ; ; ; ; ;1;76;76;647,046476248517
335029;2;2;80;1;3;7; ;2; ; ; ; ; ;1;76;76;685,882390682411
335032;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;595,799233594663
335034;2;1;80;1;4;4; ;3; ; ; ; ; ;1;76;76;682,338240107148
335034;2;2;80;1;4;2; ;2; ; ; ; ; ;1;76;76;682,338240107148
335035;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;783,775542708702
335037;2;2;80;2; ; ; ; ; ; ; ; ; ;1;76;76;693,692385620953
335037;2;3;80;2; ; ; ; ; ; ; ; ; ;1;76;76;693,692385620953
335037;2;4;80;2; ; ; ; ; ; ; ; ; ;1;76;76;693,692385620953
335040;2;5;80;2; ; ; ; ; ; ; ; ; ;1;76;76;741,654998183422
335090;2;4;80;1;2;8;POR LA EDAD;2; ; ; ; ; ;1;05;05;1175,3489181168
335098;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2958,86736905667
335102;2;2;80;1;4;2; ;2; ; ; ; ; ;1;11;11;3057,30731869002
335148;2;1;80;1;3;4; ;3; ; ; ; ; ;1;52;98;4052,57155049275
335148;2;2;80;1;3;2; ;2; ; ; ; ; ;1;52;98;4052,57155049275
335148;2;7;80;2; ; ; ; ; ; ; ; ; ;1;52;98;4052,57155049275
335148;2;9;80;2; ; ; ; ; ; ; ; ; ;1;52;98;4052,57155049275
335149;2;1;80;1;4;2; ;2; ; ; ; ; ;1;68;68;387,499992743448
335149;2;3;80;2; ; ; ; ; ; ; ; ; ;1;68;68;387,499992743448
335149;3;3;80;2; ; ; ; ; ; ; ; ; ;1;68;68;387,499992743448
335151;2;1;80;2; ; ; ; ; ; ; ; ; ;1;66;66;233,819703113335
335151;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;233,819703113335
335155;2;1;80;1;1;2; ;2; ; ; ; ; ;1;66;66;239,047080434729
335155;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;239,047080434729
335157;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;269,400358878555
335158;2;2;80;1;3;2; ;2; ; ; ; ; ;1;66;66;509,102192368267
335159;2;1;80;2; ; ; ; ; ; ; ; ; ;1;66;66;276,8364597731
335159;2;2;80;1;3;1; ;2; ; ; ; ; ;1;66;66;276,8364597731
335160;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;448,395635480615
335161;2;2;80;1;3;2; ;2; ; ; ; ; ;1;66;66;216,243465008024
335162;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;226,685834911573
335162;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;226,685834911573
335162;2;4;80;1;3;6; ;2; ; ; ; ; ;1;66;66;226,685834911573
335163;2;3;80;1;1;1; ;2; ; ; ; ; ;1;66;66;248,55976189305
335163;2;4;80;2; ; ; ; ; ; ; ; ; ;1;66;66;248,55976189305
335163;2;5;80;2; ; ; ; ; ; ; ; ; ;1;66;66;248,55976189305
335164;2;1;80;1;4;4; ;3; ; ; ; ; ;1;66;66;221,100028005959
335164;2;3;80;1;4;2; ;2; ; ; ; ; ;1;66;66;221,100028005959
335165;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;295,725089029586
335165;2;5;80;1;4;6; ;2; ; ; ; ; ;1;66;66;295,725089029586
335167;2;1;80;1;3;2; ;2; ; ; ; ; ;1;66;66;213,235678786231
335169;2;2;80;1;2;2; ;2; ; ; ; ; ;1;66;66;279,614856223884
335169;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;279,614856223884
335169;2;6;80;1;4;8;CAMBIO DE DOMICILIO;2; ; ; ; ; ;1;66;66;279,614856223884
335170;2;2;80;1;1;2; ;2; ; ; ; ; ;1;66;66;224,197817740308
335173;2;3;80;1;1;6; ;2; ; ; ; ; ;1;66;66;261,719573708097
335173;2;4;80;1;1;2; ;2; ; ; ; ; ;1;66;66;261,719573708097
335176;2;2;80;1;4;2; ;2; ; ; ; ; ;1;66;66;235,977910037639
335176;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;235,977910037639
335176;2;4;80;2; ; ; ; ; ; ; ; ; ;1;66;66;235,977910037639
335178;2;1;80;1;4;4; ;1;1;2; ;2; ;1;66;66;276,789613195322
335178;2;2;80;1;4;2; ;2; ; ; ; ; ;1;66;66;276,789613195322
335178;2;4;80;2; ; ; ; ; ; ; ; ; ;1;66;66;276,789613195322
335179;2;6;80;2; ; ; ; ; ; ; ; ; ;1;66;66;205,726569282555
335181;2;2;80;1;2;2; ;2; ; ; ; ; ;1;66;66;301,806247270562
335183;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;231,600112013735
335183;2;3;80;1;4;2; ;2; ; ; ; ; ;1;66;66;231,600112013735
335184;2;1;80;1;1;2; ;2; ; ; ; ; ;1;66;66;226,149785469326
335185;2;1;80;1;4;2; ;3; ; ; ; ; ;1;66;66;251,035925651051
335186;2;1;80;1;4;3; ;2; ; ; ; ; ;1;66;66;489,22033280126
335187;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;538,80071775711
335188;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;489,02843739366
335191;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;251,778643924594
335192;2;2;80;1;2;7; ;2; ; ; ; ; ;1;66;66;412,662400710955
335192;2;6;80;1;3;2; ;2; ; ; ; ; ;1;66;66;412,662400710955
335192;2;8;80;2; ; ; ; ; ; ; ; ; ;1;66;66;412,662400710955
335194;2;2;80;1;4;3; ;2; ; ; ; ; ;1;66;66;322,096882012643
335194;2;3;80;1;1;7; ;2; ; ; ; ; ;1;66;66;322,096882012643
335196;2;2;80;1;4;2; ;2; ; ; ; ; ;1;66;66;269,400358878555
335196;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;269,400358878555
335197;2;1;80;1;4;4; ;3; ; ; ; ; ;1;66;66;218,970440418914
335197;2;2;80;1;4;2; ;2; ; ; ; ; ;1;66;66;218,970440418914
335199;2;4;80;2; ; ; ; ; ; ; ; ; ;1;66;66;269,400358878555
335200;2;1;80;1;4;3; ;1;2;2; ;2; ;1;66;66;277,360655802083
335200;2;2;80;1;4;0; ;1;2;2; ;2; ;1;66;66;277,360655802083
335201;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;239,053024625973
335202;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;246,121648548889
335204;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;287,907802641883
335204;2;4;80;2; ; ; ; ; ; ; ; ; ;1;66;66;287,907802641883
335207;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;265,885139088294
335207;2;4;80;1;4;4; ;3; ; ; ; ; ;1;66;66;265,885139088294
335208;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;250,25255753716
335209;2;1;80;1;4;3; ;2; ; ; ; ; ;1;66;66;257,596300754096
335209;2;2;80;1;4;3; ;2; ; ; ; ; ;1;66;66;257,596300754096
335211;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;267,323778314779
335212;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;357,472892116983
335212;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;357,472892116983
335212;2;4;80;2; ; ; ; ; ; ; ; ; ;1;66;66;357,472892116983
335214;2;2;80;1;1;2; ;2; ; ; ; ; ;1;66;66;220,5396366714
335215;2;1;80;1;4;2; ;2; ; ; ; ; ;1;66;66;226,132973751634
335215;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;226,132973751634
335215;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;226,132973751634
335216;2;2;80;1;4;2; ;2; ; ; ; ; ;1;66;66;272,797367940834
335219;2;2;80;1;4;2; ;2; ; ; ; ; ;1;66;66;180,840429100831
335219;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;180,840429100831
335219;2;6;80;2; ; ; ; ; ; ; ; ; ;1;66;66;180,840429100831
335221;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;512,492982509504
335221;2;4;80;2; ; ; ; ; ; ; ; ; ;1;66;66;512,492982509504
335222;2;2;80;1;1;2; ;2; ; ; ; ; ;1;66;66;543,251788338799
335223;2;1;80;1;4;2; ;2; ; ; ; ; ;1;66;66;466,873863273605
335227;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;263,939164807698
335229;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;268,835260463038
335229;2;4;80;2; ; ; ; ; ; ; ; ; ;1;66;66;268,835260463038
335233;2;1;80;2; ; ; ; ; ; ; ; ; ;1;66;66;218,405342003397
335234;2;2;80;1;4;2; ;2; ; ; ; ; ;1;66;66;239,053024625973
335236;2;1;80;1;4;3; ;2; ; ; ; ; ;1;66;66;251,720929820367
335236;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;251,720929820367
335236;2;3;80;1;4;2; ;2; ; ; ; ; ;1;66;66;251,720929820367
335237;2;1;80;2; ; ; ; ; ; ; ; ; ;1;66;66;227,588375438633
335238;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;251,778643924594
335239;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;285,219060830566
335239;2;4;80;1;3;7; ;2; ; ; ; ; ;1;66;66;285,219060830566
335239;2;6;80;1;4;2; ;2; ; ; ; ; ;1;66;66;285,219060830566
335240;2;1;80;1;2;2; ;2; ; ; ; ; ;1;66;66;212,080022964843
335241;2;1;80;1;4;4; ;3; ; ; ; ; ;1;66;66;254,415615822928
335242;2;1;80;2; ; ; ; ; ; ; ; ; ;1;66;66;233,825647304579
335242;2;2;80;1;4;3; ;3; ; ; ; ; ;1;66;66;233,825647304579
335246;2;1;80;1;4;4; ;3; ; ; ; ; ;1;66;66;272,304954147471
335246;2;4;80;1;4;2; ;2; ; ; ; ; ;1;66;66;272,304954147471
335246;2;5;80;2; ; ; ; ; ; ; ; ; ;1;66;66;272,304954147471
335247;2;1;80;1;3;2; ;2; ; ; ; ; ;1;66;66;281,560879761659
335248;2;3;80;1;1;1; ;2; ; ; ; ; ;1;66;66;292,20397430526
335249;2;1;80;2; ; ; ; ; ; ; ; ; ;1;66;66;259,806014976591
335251;2;1;80;2; ; ; ; ; ; ; ; ; ;1;66;66;228,387493195089
335253;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;267,323778314779
335254;2;1;80;2; ; ; ; ; ; ; ; ; ;1;66;66;213,235678786231
335255;2;2;80;1;1;5; ;2; ; ; ; ; ;1;66;66;256,252435445996
335255;2;4;80;2; ; ; ; ; ; ; ; ; ;1;66;66;256,252435445996
335256;2;4;80;2; ; ; ; ; ; ; ; ; ;1;66;66;212,670580370714
335257;2;1;80;1;2;2; ;2; ; ; ; ; ;1;66;66;253,461801739634
335257;3;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;253,461801739634
335257;4;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;253,461801739634
335257;4;3;80;1;2;8;ESTUDIAR;2; ; ; ; ; ;1;66;66;253,461801739634
335258;2;1;80;1;4;4; ;3; ; ; ; ; ;1;66;66;239,560408937263
335258;2;2;80;1;4;2; ;2; ; ; ; ; ;1;66;66;239,560408937263
335259;2;1;80;1;3;3; ;2; ; ; ; ; ;1;66;66;242,437638133054
335259;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;242,437638133054
335260;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;276,8364597731
335260;2;4;80;2; ; ; ; ; ; ; ; ; ;1;66;66;276,8364597731
335260;2;5;80;2; ; ; ; ; ; ; ; ; ;1;66;66;276,8364597731
335261;2;2;80;1;4;4; ;3; ; ; ; ; ;1;66;66;233,825647304579
335262;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;246,590799260606
335265;2;1;80;1;4;6; ;2; ; ; ; ; ;1;66;66;218,970440418914
335265;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;218,970440418914
335266;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;257,411513662233
335266;2;4;80;2; ; ; ; ; ; ; ; ; ;1;66;66;257,411513662233
335266;2;5;80;2; ; ; ; ; ; ; ; ; ;1;66;66;257,411513662233
335267;2;2;80;1;4;2; ;2; ; ; ; ; ;1;66;66;201,120634751777
335268;2;2;80;1;1;6; ;2; ; ; ; ; ;1;66;66;241,123660998504
335268;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;241,123660998504
335269;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;263,939164807698
335269;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;263,939164807698
335270;2;1;80;1;4;4; ;3; ; ; ; ; ;1;66;66;280,055341804644
335271;2;1;80;1;4;2; ;2; ; ; ; ; ;1;66;66;248,810390360206
335271;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;248,810390360206
335272;2;1;80;1;4;3; ;2; ; ; ; ; ;1;66;66;211,283711057212
335272;2;2;80;1;4;2; ;2; ; ; ; ; ;1;66;66;211,283711057212
335273;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;263,933220616454
335273;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;263,933220616454
335274;2;2;80;1;4;4; ;3; ; ; ; ; ;1;66;66;276,339826497498
335276;2;2;80;1;4;2; ;2; ; ; ; ; ;1;66;66;352,116981870276
335276;2;4;80;2; ; ; ; ; ; ; ; ; ;1;66;66;352,116981870276
335278;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;246,733809796431
335279;2;1;80;1;4;6; ;2; ; ; ; ; ;1;66;66;233,819703113335
335280;2;3;80;1;1;5; ;2; ; ; ; ; ;1;66;66;333,383911341957
335280;2;4;80;1;1;8;ESTUDIO;2; ; ; ; ; ;1;66;66;333,383911341957
335280;2;5;80;2; ; ; ; ; ; ; ; ; ;1;66;66;333,383911341957
335281;2;7;80;2; ; ; ; ; ; ; ; ; ;1;66;66;206,721565115713
335281;2;8;80;2; ; ; ; ; ; ; ; ; ;1;66;66;206,721565115713
335281;2;9;80;2; ; ; ; ; ; ; ; ; ;1;66;66;206,721565115713
335283;2;3;80;2; ; ; ; ; ; ; ; ; ;1;66;66;281,6374820977
335284;2;1;80;1;4;4; ;3; ; ; ; ; ;1;66;66;238,989366330502
335284;2;2;80;2; ; ; ; ; ; ; ; ; ;1;66;66;238,989366330502
335284;2;6;80;2; ; ; ; ; ; ; ; ; ;1;66;66;238,989366330502
335285;2;1;80;1;4;6; ;2; ; ; ; ; ;1;66;66;233,825647304579
335286;2;1;80;2; ; ; ; ; ; ; ; ; ;1;66;66;239,89013863451
335287;2;2;80;1;4;5; ;2; ; ; ; ; ;1;66;66;305,579130940575
335288;2;1;80;2; ; ; ; ; ; ; ; ; ;1;66;66;241,123660998504
335288;2;2;80;1;1;7; ;2; ; ; ; ; ;1;66;66;241,123660998504
