directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P3148;P6500;P6750;P6760;P6870;P6880;P6920;P6930;Oci;mes;area;dpto;fex_c_2011
115537;1;1;85;43;4321;4;50;15;6;1; ;60000;1;1;2;2; ;1;05;68;68;307,962780831952
115541;1;3;98;49;4921;1;72;36;6;1;110000; ; ;9;4;1;1;1;05;17;17;86,4680268976165
115545;1;1;41;47;4751;4;48;0;7; ; ;0;1;1;7;2; ;1;05;11;11;1821,78789944593
115546;1;2;39;84;8412;4;40;40; ; ; ;2800000;1;9;7;1;2;1;05;68;68;296,561184329372
115546;1;5;45;47;4761;1;48;48; ; ;950000; ; ;3;7;1;2;1;05;68;68;296,561184329372
115552;1;1;59;86;8691;1;24;24; ; ;440000; ; ;9;7;1;2;1;05;66;66;439,440842516021
115552;1;2;45;47;4759;4;48;0;6;1; ;0;1;1;5;2; ;1;05;66;66;439,440842516021
115554;1;1;95;41;4111;4;48;48; ; ; ;0;1;1;2;1;1;1;05;68;68;1017,0148047949
115554;1;2;32;41;4111;1;40;20;6;1;150000; ; ;3;2;2; ;1;05;68;68;1017,0148047949
115556;1;1;98;49;4921;4;72;48;6;1; ;950000;1;1;4;1;2;1;05;68;68;560,259097553906
115556;1;2;79;14;1410;4;42;18;6;1; ;300000;1;1;1;2; ;1;05;68;68;560,259097553906
115566;1;1;57;96;9602;4;20;10;7; ; ;200000;1;1;5;2; ;1;05;76;76;608,888924069096
115566;1;2;94;32;3290;4;25;25; ; ; ;50000;1;1;1;2; ;1;05;76;76;608,888924069096
115567;1;1;54;81;8121;4;48;24;5;1; ;400000;1;1;2;2; ;1;05;66;66;783,251630737584
115567;1;2;95;42;4290;1;48;48; ; ;877803; ; ;6;9;1;1;1;05;66;66;783,251630737584
115567;1;4;39;47;4711;1;48;0;5;1; ; ; ;6;7;1;1;1;05;66;66;783,251630737584
115569;1;1;41;47;4724;4;21;21; ; ; ;250000;1;1;1;2; ;1;05;68;68;284,296202252807
115571;1;2;83;25;2592;4;48;24;6;1; ;150000;1;1;2;2; ;1;05;68;68;1031,41150802432
115572;1;1;13;85;8530;1;20;20; ; ;1000000; ; ;9;7;1;1;1;05;23;23;179,29688820263
115575;1;1;77;56;5619;4;5;5; ; ; ;100000;1;1;1;2; ;1;05;76;76;1722,0753009949
115576;1;1;11;69;6920;4;35;24;6;1; ;800000;1;1;5;1;1;1;05;11;11;8095,61443100885
115585;1;1;39;70;7010;1;48;48; ; ; ; ; ;4;7;1;2;1;05;76;76;649,753625706657
115586;1;2;13;85;8530;2;30;30; ; ;2200000; ; ;9;7;1;3;1;05;23;23;272,598751741191
115586;1;5;16;90;9005;4;48;20;6;1; ;100000;1;1;1;2; ;1;05;23;23;272,598751741191
115591;1;1;13;85;8530;2;48;60; ; ; ; ; ;7;7;1;3;1;05;76;76;467,697651117514
115593;1;1;41;47;4772;4;60;30;7; ; ;0;1;2;7;2; ;1;05;11;11;2441,38756547838
115593;1;2;41;47;4772;4;60;30;7; ; ;0;1;2;7;2; ;1;05;11;11;2441,38756547838
115596;1;1;02;42;4210;1;48;48; ; ;3000000; ; ;9;7;1;2;1;05;13;13;356,998620872314
115603;1;1;58;49;4921;1;48;24;6;1;1400000; ; ;9;4;1;2;1;05;11;11;3852,86126113387
115603;1;2;39;53;5320;1;48;48; ; ;877803; ; ;9;7;1;1;1;05;11;11;3852,86126113387
115604;1;1;37;86;8699;1;48;48; ; ;980000; ; ;5;5;1;1;1;05;76;76;756,53987782486
115608;1;1;37;53;5320;4;48;48; ; ; ;1400000;1;1;5;1;1;1;05;68;68;488,83278147638
115608;1;2;32;84;8424;2;48;48; ; ;2500000; ; ;9;7;1;2;1;05;68;68;488,83278147638
115612;1;1;98;49;4921;4;48;48; ; ; ;800000;1;1;4;1;1;1;05;68;68;755,219831186874
115612;1;2;54;81;8121;4;30;8;6;2; ;120000;1;1;2;2; ;1;05;68;68;755,219831186874
115613;1;2;32;84;8412;4;40;45; ; ; ;3800000;1;9;7;1;2;1;05;66;66;289,485478732112
115614;1;1;95;41;4111;4;48;0;6;1; ;0;1;1;2;2; ;1;05;11;11;5794,22782349093
115616;1;2;38;61;6190;4;48;12;6;1; ;80000;1;1;1;2; ;1;05;68;68;773,033616493843
115624;1;2;44;64;6412;1;40;40; ; ;1300000; ; ;9;7;1;1;1;05;68;68;195,108819155471
115624;1;3;39;84;8412;2;40;30;6;1;3000000; ; ;9;7;1;2;1;05;68;68;195,108819155471
115626;1;1;45;47;4721;1;63;63; ; ;400000; ; ;2;7;2; ;1;05;68;68;907,573483421778
115628;1;1;45;47;4759;1;48;48; ; ;980657; ; ;9;1;1;1;1;05;05;05;548,552556019711
115630;1;1;97;85;8530;1;48;25;6;1;1000000; ; ;8;7;1;1;1;05;76;76;1826,64629302129
115630;1;2;59;85;8530;1;48;0;6;1;900000; ; ;8;7;1;1;1;05;76;76;1826,64629302129
115632;1;2;84;49;4921;1;84;0;6;1; ; ; ;8;7;1;1;1;05;76;76;1322,60705398216
115633;1;2;53;47;4711;1;48;30;6;1;877000; ; ;9;7;1;2;1;05;17;17;304,931083494697
115633;1;3;98;49;4921;4;48;30;6;1; ;600000;1;1;4;1;2;1;05;17;17;304,931083494697
115633;1;5;77;56;5619;4;20;20; ; ; ;70000;1;1;1;2; ;1;05;17;17;304,931083494697
115635;1;1;53;56;5619;4;15;15; ; ; ;50000;1;2;6;2; ;1;05;76;76;879,782962737578
115635;1;2;45;56;5619;4;15;15; ; ; ;20000;1;2;6;2; ;1;05;76;76;879,782962737578
115636;1;1;03;84;8422;2;54;40;7; ;3000000; ; ;9;7;1;3;1;05;11;11;2321,44033059093
115637;1;1;45;47;4759;1;48;48; ; ;1000000; ; ;8;1;1;1;1;05;05;05;642,939925126063
115637;1;2;38;53;5320;1;48;48; ; ;980657; ; ;9;1;1;1;1;05;05;05;642,939925126063
115639;1;1;57;96;9602;4;54;0;5;1; ;0;1;4;7;1;1;1;05;68;68;572,122203997771
115639;1;2;45;47;4792;4;5;5; ; ; ;0;1;1;1;2; ;1;05;68;68;572,122203997771
115640;1;1;97;47;4773;1;48;48; ; ;1200000; ; ;9;7;1;1;1;05;68;68;495,684515936071
115640;1;2;19;88;8890;4;48;48; ; ; ;2050000;1;1;7;1;1;1;05;68;68;495,684515936071
115644;1;1;05;86;8621;1;48;48; ; ;3000000; ; ;9;7;1;2;1;05;11;11;3625,84883366875
115645;2;4;53;56;5619;1;18;18; ; ;360000; ; ;2;6;2; ;1;05;23;23;136,277070167576
115648;1;1;59;96;9609;4;48;0;6;1; ;0;1;1;5;2; ;1;05;66;66;393,865526105741
115652;1;3;59;86;8699;4;48;48; ; ; ;1200000;1;1;2;1;1;1;05;50;50;181,499315496084
115654;1;1;54;97;9700;3;50;0;1;1;760000; ; ;1;2;1;1;1;05;05;05;1282,84220372496
115657;1;1;17;90;9007;4;24;0;6;1; ;0;1;1;5;2; ;1;05;11;11;2218,98690352157
115657;1;2;17;90;9007;4;30;0;6;1; ;0;1;1;5;2; ;1;05;11;11;2218,98690352157
115657;1;3;17;90;9007;4;30;0;6;1; ;0;1;1;5;2; ;1;05;11;11;2218,98690352157
115657;1;4;03;90;9007;4;40;0;6;1; ;0;1;1;7;2; ;1;05;11;11;2218,98690352157
115659;1;1;21;61;6110;1;45;50; ; ;3900000; ; ;9;7;1;2;1;05;11;11;3814,65351315262
115659;1;2;11;69;6920;1;45;70; ; ;4500000; ; ;9;7;1;2;1;05;11;11;3814,65351315262
115660;1;1;44;64;6412;2;40;40; ; ;1800000; ; ;5;7;1;2;1;05;11;11;2101,16821353087
115667;1;1;59;86;8610;1;72;48;7; ;1800000; ; ;9;7;1;2;1;05;05;05;907,729378981249
115669;1;1;55;81;8121;1;48;30;6;1;900000; ; ;4;7;1;2;1;05;13;13;428,200170087513
115669;1;3;39;52;5229;1;48;0;5;1;1000000; ; ;6;7;2; ;1;05;13;13;428,200170087513
115671;1;1;18;70;7010;1;48;0;6;1;985000; ; ;9;7;1;2;1;05;11;11;3313,16026547865
115671;1;2;33;70;7010;1;48;30;6;1;1000000; ; ;9;7;1;2;1;05;11;11;3313,16026547865
115677;1;1;61;01;0125;4;40;0;6;1; ;0;1;1;2;2; ;1;05;76;76;2811,86341193021
115679;1;1;99;38;3830;4;48;30;5;1; ;200000;1;1;6;2; ;1;05;11;11;1897,36742521714
115679;1;2;99;38;3830;4;48;30;5;1; ;200000;1;1;6;2; ;1;05;11;11;1897,36742521714
115680;1;1;98;49;4923;1;48;30;6;1;900000; ; ;5;4;1;1;1;05;66;66;333,216279343545
115683;1;1;84;45;4542;4;60;0;5;1; ;0;1;2;1;2; ;1;05;11;11;2756,59560659
115683;1;2;84;45;4542;4;60;0;5;1; ;0;1;2;1;2; ;1;05;11;11;2756,59560659
115694;1;1;95;84;8413;2;48;48; ; ;980000; ; ;5;6;1;1;1;05;11;11;1943,56133055755
115695;1;1;30;85;8544;1;40;40; ; ;1200000; ; ;9;7;1;1;1;05;50;50;208,597400634622
115698;1;1;95;41;4111;1;60;60; ; ;495000; ; ;9;9;1;1;1;05;11;11;2524,68905826651
115699;1;1;07;86;8610;4;48;48; ; ; ;1500000;1;9;7;1;1;1;05;50;50;158,88045469442
115700;1;1;77;11;1104;1;50;50; ; ;877803; ; ;9;7;1;1;1;05;66;66;558,221937190453
115702;1;1;17;90;9007;4;48;0;5;1; ;0;1;1;7;2; ;1;05;11;11;2287,94679061025
115703;1;1;03;25;2599;1;48;18;6;1;600000; ; ;9;7;1;1;1;05;17;17;101,231830410626
115703;1;2;19;86;8621;1;48;48; ; ;1800000; ; ;9;7;1;1;1;05;17;17;101,231830410626
115706;1;1;03;62;6202;1;40;40; ; ;1300000; ; ;9;7;1;2;1;05;50;50;186,239674994451
115706;1;2;33;96;9603;1;40;40; ; ;1300000; ; ;9;7;1;1;1;05;50;50;186,239674994451
115707;1;1;79;95;9529;4;20;0;7; ; ;0;1;1;1;3; ;1;05;05;05;3161,02189159479
115707;1;2;95;41;4111;4;60;0;7; ; ;0;1;2;2;2; ;1;05;05;05;3161,02189159479
115709;1;1;03;43;4321;2;40;40; ; ;1200000; ; ;9;6;1;2;1;05;50;50;170,378509359226
115709;1;3;33;56;5611;1;40;40; ; ;900000; ; ;8;7;1;1;1;05;50;50;170,378509359226
115711;1;1;13;85;8553;4;2;2; ; ; ;1000000;1;1;1;2; ;1;05;05;05;945,891780480207
115711;1;2;19;35;3513;2;45;45; ; ;4500000; ; ;9;7;1;2;1;05;05;05;945,891780480207
115711;1;3;13;85;8544;2;20;40; ; ;2500000; ; ;9;7;1;1;1;05;05;05;945,891780480207
115714;1;1;55;81;8121;4;40;16;6;1; ;100000;1;1;2;2; ;1;05;68;68;1116,74794716556
115718;1;4;45;47;4752;1;48;48; ; ;877803; ; ;4;7;1;1;1;05;11;11;5129,72935648509
115718;1;5;45;46;4649;1;48;0;6;1;0; ; ;6;5;1;1;1;05;11;11;5129,72935648509
115719;1;1;83;25;2593;1;48;16;6;1;900000; ; ;9;7;1;2;1;05;17;17;148,538004564873
115721;1;1;45;45;4530;1;48;40;6;1;877200; ; ;3;7;1;1;1;05;68;68;608,100604604422
115723;1;1;13;85;8559;4;40;40; ; ; ;100000;1;1;1;2; ;1;05;68;68;486,391117886302
115723;2;1;13;85;8559;4;40;40; ; ; ;100000;1;1;1;2; ;1;05;68;68;486,391117886302
115724;1;1;41;47;4761;4;48;48; ; ; ;490000;1;2;7;2; ;1;05;76;76;841,314117942874
115724;1;2;41;47;4761;4;48;48; ; ; ;490000;1;2;7;2; ;1;05;76;76;841,314117942874
115725;1;1;95;41;4111;4;40;15;6;1; ;130000;1;1;2;2; ;1;05;17;17;75,9472686286172
115727;1;1;39;86;8610;1;45;45; ; ;1500000; ; ;5;7;1;1;1;05;73;73;224,388084493701
115728;1;1;87;25;2599;1;48;0;6;1;0; ; ;5;7;1;1;1;05;11;11;2345,47858200178
115728;1;2;55;81;8121;1;48;0;6;1;0; ; ;2;2;1;1;1;05;11;11;2345,47858200178
115730;1;2;38;82;8220;1;48;48; ; ;1100000; ; ;9;7;1;1;1;05;11;11;2490,46506218939
115747;1;2;44;45;4530;4;48;0;6;1; ;0;1;1;5;2; ;1;05;68;68;269,569975507664
115747;2;1;44;46;4659;1;48;48; ; ;1600000; ; ;9;7;1;1;1;05;68;68;269,569975507664
115748;1;1;03;35;3514;4;48;48; ; ; ;1000000;1;9;7;1;1;1;05;11;11;3560,31620652577
115748;1;3;38;82;8220;1;42;48; ; ;878000; ; ;9;7;1;1;1;05;11;11;3560,31620652577
115749;1;1;58;68;6820;1;36;0;5;1;980657; ; ;9;7;1;2;1;05;76;76;552,754392443452
115749;1;2;79;14;1410;4;36;0;6;1; ;120000;1;1;1;2; ;1;05;76;76;552,754392443452
115756;1;2;02;64;6412;1;40;40; ; ;4800000; ; ;4;7;1;1;1;05;11;11;1941,91441489149
115762;1;1;85;95;9512;4;60;0;5;1; ;0;1;2;7;2; ;1;05;11;11;2230,80648654751
115762;1;2;85;95;9512;4;60;0;5;1; ;0;1;2;7;2; ;1;05;11;11;2230,80648654751
115765;1;1;03;35;3514;1;48;48; ; ;2700000; ; ;9;7;1;2;1;05;13;13;227,170058815186
115776;1;1;84;45;4520;4;48;24;5;1; ;200000;1;2;7;2; ;1;05;11;11;1959,86665158129
115785;1;2;45;47;4792;4;18;18; ; ; ;120000;1;1;5;2; ;1;05;68;68;612,822410987423
115786;1;1;13;85;8530;1;40;45; ; ;4000000; ; ;9;7;1;1;1;05;11;11;1428,06087276275
115786;1;2;13;85;8559;1;40;45; ; ;3400000; ; ;8;7;1;1;1;05;11;11;1428,06087276275
115788;1;1;85;43;4321;1;48;48; ; ;1250000; ; ;7;2;1;1;1;05;05;05;2366,4438429405
115789;1;1;14;94;9491;6;40;18;6;1; ; ; ;6;7;2; ;1;05;05;05;1024,74794257453
115789;1;2;14;94;9491;5;48;24;7; ; ;2500000;1;6;7;1;1;1;05;05;05;1024,74794257453
115792;1;1;13;85;8530;1;40;48; ; ;1300000; ; ;7;7;1;2;1;05;76;76;1178,15588152956
115792;1;3;45;47;4729;1;48;48; ; ;890000; ; ;3;7;1;2;1;05;76;76;1178,15588152956
115796;1;2;77;56;5611;1;48;20;6;1;900000; ; ;7;7;1;1;1;05;11;11;1133,31112364341
115797;1;1;97;49;4923;4;48;10;5;1; ;100000;1;2;7;2; ;1;05;11;11;2439,94090883695
115797;1;2;79;14;1410;4;48;0;5;1; ;0;1;1;1;2; ;1;05;11;11;2439,94090883695
115801;1;2;98;49;4921;4;48;20;6;1; ;400000;1;1;4;1;2;1;05;17;17;167,699443173149
115805;1;1;55;68;6820;1;48;48; ; ;877802; ; ;3;7;1;2;1;05;17;17;308,566975438594
115805;1;2;59;86;8610;1;48;48; ; ;900000; ; ;9;7;1;2;1;05;17;17;308,566975438594
115807;1;1;41;47;4773;4;40;18;6;1; ;250000;1;1;1;3; ;1;05;23;23;114,074865549931
115807;1;2;03;47;4741;1;48;48; ; ;887803; ; ;6;7;1;1;1;05;23;23;114,074865549931
115810;1;1;03;46;4631;1;48;20;6;1;2800000; ; ;5;7;1;2;1;05;05;05;705,803106396307
115811;1;1;93;43;4330;4;40;40; ; ; ;800000;1;1;5;2; ;1;05;17;17;396,718833077173
115813;1;3;38;82;8220;1;48;41;6;1;900000; ; ;9;7;1;1;1;05;17;17;108,795830182238
115816;1;1;85;95;9522;4;48;24;6;1; ;350000;1;1;1;2; ;1;05;13;13;742,394080355664
115823;1;1;98;49;4921;4;54;35;6;1; ;450000;1;1;4;2; ;1;05;23;23;296,969666704828
115824;1;3;83;25;2599;1;48;48; ; ;800000; ; ;8;7;1;1;1;05;17;17;77,8972263636761
115824;1;4;33;86;8610;1;50;50; ; ;900000; ; ;9;7;1;1;1;05;17;17;77,8972263636761
115828;1;1;38;82;8220;1;48;48; ; ;877802; ; ;9;7;1;1;1;05;17;17;510,02572889261
115829;1;1;45;47;4782;4;48;0;5;1; ;0;1;1;6;2; ;1;05;68;68;550,9590898698
115829;1;2;87;28;2825;1;48;40;6;1;700000; ; ;7;9;1;2;1;05;68;68;550,9590898698
115831;1;1;53;55;5511;1;48;0;5;1;877803; ; ;9;7;1;1;1;05;05;05;1876,37985851948
115832;1;1;45;47;4781;4;40;0;6;1; ;0;1;1;6;2; ;1;05;76;76;2342,02919278311
115832;1;3;99;38;3811;1;48;48; ; ; ; ; ;9;4;1;2;1;05;76;76;2342,02919278311
115834;1;1;54;88;8890;4;48;48; ; ; ;730000;1;1;1;1;2;1;05;68;68;247,646690751545
115834;2;1;59;92;9200;1;60;0;5;1;0; ; ;7;7;1;1;1;05;68;68;247,646690751545
115834;3;1;53;56;5619;1;48;0;5;1;0; ; ;6;7;1;2;1;05;68;68;247,646690751545
115837;1;1;98;49;4921;4;50;50; ; ; ;600000;1;1;4;1;2;1;05;11;11;4788,62647942339
115844;1;1;55;85;8530;4;60;60; ; ; ;860000;1;9;7;1;2;1;05;52;52;169,493002040015
115846;1;1;45;47;4799;4;24;0;5;1; ;0;1;1;5;2; ;1;05;76;76;1414,56636804339
115861;1;1;87;71;7110;1;55;55; ; ;1400000; ; ;9;7;1;2;1;05;05;05;2549,43857726808
115861;1;2;39;42;4210;1;48;48; ; ;1058000; ; ;8;7;1;1;1;05;05;05;2549,43857726808
115867;1;1;57;96;9602;4;48;48; ; ; ;1000000;1;1;5;1;1;1;05;05;05;928,375308576589
115869;1;1;32;15;1521;1;40;40; ; ;860000; ; ;3;7;1;1;1;05;05;05;1402,92367601481
115872;1;2;45;47;4723;1;48;24;6;1;320000; ; ;3;7;2; ;1;05;23;23;127,716132916714
115874;1;1;39;01;0145;1;48;48; ; ;1000000; ; ;9;7;1;1;1;05;68;68;544,536115072661
115875;1;2;45;47;4759;1;48;48; ; ;900000; ; ;9;7;1;1;1;05;68;68;557,410153888549
115875;1;3;98;49;4921;1;48;48; ; ;1200000; ; ;9;4;1;1;1;05;68;68;557,410153888549
115876;2;1;98;49;4921;4;48;24;6;1; ;150000;1;1;4;2; ;1;05;68;68;654,610967297816
115877;1;1;41;47;4711;4;60;60; ; ; ;900000;1;2;1;1;2;1;05;68;68;272,848120673856
115877;1;2;39;46;4645;1;44;44; ; ;960000; ; ;9;7;1;2;1;05;68;68;272,848120673856
115877;1;3;41;47;4711;4;60;60; ; ; ;900000;1;2;1;1;2;1;05;68;68;272,848120673856
115878;1;1;77;56;5619;4;32;20;6;1; ;60000;1;1;1;2; ;1;05;23;23;90,1451438559502
115878;1;3;45;47;4781;4;54;0;5;1; ;0;1;1;6;2; ;1;05;23;23;90,1451438559502
115882;1;1;33;47;4711;1;48;48; ; ;900000; ; ;9;7;1;1;1;05;73;73;507,299573711988
115886;1;1;98;49;4923;4;72;36;6;1; ;800000;1;1;4;2; ;1;05;11;11;4974,54207976214
115887;1;1;59;86;8699;1;48;48; ; ;980000; ; ;9;5;1;1;1;05;76;76;1018,17917940771
115888;1;1;13;85;8559;4;36;24;6;1; ;100000;1;1;1;2; ;1;05;23;23;151,057646046969
115888;1;3;98;49;4921;4;60;24;6;1; ;150000;1;1;4;2; ;1;05;23;23;151,057646046969
115892;1;2;97;52;5224;4;30;20;6;1; ;240000;1;1;7;2; ;1;05;23;23;147,882750828909
115892;1;3;84;45;4542;4;48;20;6;1; ;200000;1;1;1;2; ;1;05;23;23;147,882750828909
115892;1;4;84;45;4542;4;48;20;6;1; ;180000;1;1;1;2; ;1;05;23;23;147,882750828909
115893;1;2;45;56;5611;4;40;0;6;1; ;0;1;1;1;2; ;1;05;08;08;593,844043321456
115893;1;3;57;96;9602;1;50;0;6;1;100000; ; ;3;7;2; ;1;05;08;08;593,844043321456
115894;1;1;95;41;4111;4;48;48; ; ; ;1000000;1;1;2;2; ;1;05;76;76;1030,81411456132
115895;1;2;41;47;4791;4;20;10;6;1; ;600000;1;1;1;1;1;1;05;05;05;1065,23225055914
115897;1;1;41;47;4711;4;80;70;6;1; ;50000;1;1;1;2; ;1;05;76;76;1685,49344950382
115897;1;2;98;49;4921;4;84;40;6;1; ;800000;1;1;4;2; ;1;05;76;76;1685,49344950382
115898;1;1;97;42;4210;1;48;48; ; ;900000; ; ;8;9;1;1;1;05;11;11;3976,94582509635
115900;1;1;55;97;9700;3;30;30; ; ;300000; ; ;1;2;1;1;1;05;76;76;790,994999572889
115900;1;4;53;92;9200;1;48;0;6;1;0; ; ;5;7;1;1;1;05;76;76;790,994999572889
115901;1;1;95;41;4111;1;45;10;6;1;50000; ; ;2;9;2; ;1;05;23;23;131,141700714898
115906;1;1;41;47;4711;4;60;40;6;1; ;800000;1;2;1;2; ;1;05;23;23;99,0841040093573
115906;1;2;45;47;4711;6;48;20;6;1; ; ; ;2;1;2; ;1;05;23;23;99,0841040093573
115906;1;4;54;97;9700;3;50;50; ; ;300000; ; ;1;1;2; ;1;05;23;23;99,0841040093573
115909;1;2;59;97;9700;3;48;48; ; ;877803; ; ;3;2;1;1;1;05;05;05;837,097695253172
115911;1;1;79;14;1410;4;40;15;6;1; ;300000;1;1;1;2; ;1;05;13;13;518,420328188821
115912;1;1;54;97;9700;3;20;8;7; ;200000; ; ;1;2;2; ;1;05;05;05;1705,03590860527
115913;1;1;98;42;4210;1;48;40;2; ;2130000; ; ;9;9;1;1;1;05;23;23;279,379040755311
115915;1;2;21;64;6499;5;48;48; ; ; ;2000000;1;2;7;2; ;1;05;23;23;128,406852053658
115918;1;1;53;56;5619;4;30;0;6;1; ;900000;1;2;1;2; ;1;05;13;13;682,281191500471
115918;1;2;98;49;4921;4;48;0;6;1; ;100000;1;1;4;2; ;1;05;13;13;682,281191500471
115920;1;1;44;64;6412;1;48;48; ; ; ; ; ;4;7;1;1;1;05;76;76;801,726297770472
115922;1;1;13;85;8530;2;30;24;2; ;4244000; ; ;9;7;1;3;1;05;23;23;131,326878126005
115922;1;2;13;85;8530;2;30;24;2; ;2400000; ; ;9;7;1;3;1;05;23;23;131,326878126005
115926;1;3;95;16;1630;4;40;40; ; ; ;500000;1;1;1;2; ;1;05;23;23;87,4196773891462
115927;1;1;98;47;4752;1;48;48; ; ;877803; ; ;6;7;1;1;1;05;05;05;679,225234796957
115927;1;4;03;43;4322;1;48;48; ; ;877803; ; ;7;7;1;1;1;05;05;05;679,225234796957
115929;1;1;95;41;4111;4;60;0;6;1; ;877803;1;1;2;2; ;1;05;05;05;1257,82862033172
115929;1;2;57;96;9602;1;50;0;6;1;400000; ; ;2;7;2; ;1;05;05;05;1257,82862033172
115930;1;1;45;47;4782;1;70;50;6;1;0; ; ;2;6;2; ;1;05;05;05;786,838265504304
115930;1;4;45;47;4781;4;70;10;6;1; ;80000;1;1;6;2; ;1;05;05;05;786,838265504304
115931;1;1;98;47;4719;1;48;48; ; ;1500000; ; ;7;4;1;1;1;05;23;23;297,436983235661
115931;1;2;77;56;5619;4;30;15;6;1; ;90000;1;1;1;2; ;1;05;23;23;297,436983235661
115933;1;1;03;42;4210;1;48;48; ; ;877803; ; ;7;9;1;2;1;05;68;68;517,923144469326
115934;1;1;58;52;5223;1;48;0;5;1;0; ; ;9;11;1;1;1;05;11;11;1317,20732690621
115934;1;2;95;31;3110;1;48;0;5;1;0; ; ;4;7;2; ;1;05;11;11;1317,20732690621
115938;1;2;03;56;5621;1;48;48; ; ;878000; ; ;5;7;1;1;1;05;11;11;4184,37076692635
115941;1;1;45;47;4782;4;48;48; ; ; ;500000;1;1;6;2; ;1;05;54;54;768,408011884665
115941;1;2;97;52;5224;4;60;24;6;1; ;400000;1;1;7;2; ;1;05;54;54;768,408011884665
115942;1;1;11;69;6920;4;48;48; ; ; ;3000000;1;1;1;1;1;1;05;05;05;1533,48507635528
115943;1;3;59;86;8621;1;48;48; ; ;1200000; ; ;7;7;1;1;1;05;66;66;279,649287323523
115947;1;1;02;42;4210;4;48;48; ; ; ; ;1;8;7;1;1;1;05;23;23;155,168557137935
115947;1;2;07;86;8610;1;48;48; ; ;1400000; ; ;9;7;1;1;1;05;23;23;155,168557137935
115948;1;1;21;15;1521;5;48;48; ; ; ;1000000;1;4;7;1;1;1;05;76;76;840,794493483004
115948;1;2;21;15;1521;5;48;48; ; ; ;1000000;1;4;7;1;1;1;05;76;76;840,794493483004
115949;1;1;43;46;4632;1;48;24;6;1;540000; ; ;9;5;1;1;1;05;23;23;328,045219101695
115949;1;2;33;64;6499;1;48;40;2; ;877803; ; ;9;7;1;1;1;05;23;23;328,045219101695
115952;1;1;94;32;3290;4;30;30; ; ; ;40000;1;1;1;1;2;1;05;73;73;184,207398568951
115954;1;1;58;84;8423;2;60;60; ; ;2000000; ; ;9;7;1;3;1;05;23;23;178,802586083399
115954;1;2;58;84;8423;2;60;60; ; ;2000000; ; ;9;7;1;3;1;05;23;23;178,802586083399
115956;1;1;95;41;4111;5;48;40;6;1; ;900000;1;2;9;2; ;1;05;68;68;491,534738501764
115956;1;2;45;47;4792;4;6;6; ; ; ;0;1;1;5;1;2;1;05;68;68;491,534738501764
115958;1;3;45;47;4754;1;48;48; ; ;877803; ; ;4;7;1;1;1;05;05;05;1374,42643562645
115960;1;1;44;68;6820;4;48;0;6;1; ;0;1;1;5;3; ;1;05;66;66;297,85707640482
115961;1;2;85;85;8530;1;40;40; ; ;1000000; ; ;8;7;1;2;1;05;68;68;514,255782094995
115961;1;4;39;56;5611;6;10;10; ; ; ; ; ;3;7;2; ;1;05;68;68;514,255782094995
115962;1;1;21;21;2100;5;40;0;6;1; ;3000000;1;5;7;2; ;1;05;11;11;4774,45195272116
115962;1;2;21;21;2100;1;45;35;6;1;3000000; ; ;5;7;1;1;1;05;11;11;4774,45195272116
115965;1;1;79;14;1410;4;50;15;6;1; ;400000;1;1;1;2; ;1;05;68;68;470,302883404447
115965;1;2;11;78;7810;1;40;40; ; ;1600000; ; ;9;7;1;1;1;05;68;68;470,302883404447
115965;1;3;13;85;8559;4;20;5;6;1; ;30000;1;1;5;2; ;1;05;68;68;470,302883404447
115971;1;1;45;56;5619;4;36;24;6;1; ;0;1;1;6;1;2;1;05;68;68;270,772060590136
115972;1;1;84;45;4520;1;40;40; ; ;878000; ; ;2;7;2; ;1;05;11;11;4184,37076692635
115972;1;2;98;49;4921;1;60;30;6;1;800000; ; ;6;4;1;2;1;05;11;11;4184,37076692635
115974;1;1;93;43;4330;4;40;0;6;1; ;0;1;1;2;2; ;1;05;23;23;123,902526477031
115974;1;2;55;96;9603;1;48;48; ; ;877803; ; ;9;7;1;1;1;05;23;23;123,902526477031
115976;1;1;58;80;8010;1;48;48; ; ;1000000; ; ;9;7;1;1;1;05;66;66;627,406260781897
115976;1;2;55;97;9700;3;40;40; ; ;650000; ; ;1;2;2; ;1;05;66;66;627,406260781897
115983;1;1;12;69;6910;4;45;0;7; ; ;0;1;1;1;1;2;1;05;52;52;366,65299483847
115991;1;1;45;47;4781;4;70;40;6;1; ;400000;1;1;6;2; ;1;05;05;05;554,504001067716
115992;1;1;58;84;8423;2;60;60; ; ;1050000; ; ;9;7;1;3;1;05;13;13;428,050223715176
115996;1;1;79;14;1410;4;48;10;6;1; ;60000;1;1;1;2; ;1;05;23;23;207,748863756344
115996;1;2;58;84;8423;2;60;60; ; ; ; ; ;9;7;1;3;1;05;23;23;207,748863756344
115999;1;1;57;96;9602;4;48;20;6;1; ;200000;1;1;1;2; ;1;05;52;52;244,823225168911
116002;1;1;98;49;4921;4;44;0;6;1; ;877803;1;2;4;1;2;1;05;66;66;279,561975592814
116002;1;2;13;85;8530;1;40;45; ; ;1300000; ; ;6;7;1;2;1;05;66;66;279,561975592814
116004;1;1;11;10;1040;1;48;0;3; ;2600000; ; ;9;7;1;1;1;05;05;05;1621,03574246686
