DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;clase;MES;INI;DPTO;fex_c_2011
5172434;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;44;748,141619020947
5172435;1;1;1;80;1;1;7; ;2; ; ;1; ;2; ;2; ;1;70;600000;2;2;05;1;44;1606,00759591116
5172435;1;2;1;80;1;1;7; ;2; ; ;1; ;2; ;2; ;1;56;600000;2;2;05;1;44;1606,00759591116
5172435;1;4;1;80;1;1;9;RESTRICCIONES DE LA CUARENTENA;2; ; ;12;RESTRICCIONES DE LA CUARENTENA;2; ;2; ;1;42;700000;2;2;05;1;44;1606,00759591116
5172435;1;5;1;80;1;1;7; ;2; ; ;12;RESTRINCCION DE LA CUARENTENA;2; ;2; ;1;48;700000;2;2;05;1;44;1606,00759591116
5172437;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;44;672,28432609313
5172437;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;44;672,28432609313
5172442;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;44;561,523164176516
5172442;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;44;561,523164176516
5172459;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;500000;2;2;05;1;44;529,539091701643
5172460;1;1;1;80;1;1;8; ;2; ; ;12;RESTRICCIONES POR LA CUARENTENA;2; ;2; ;1;40;1000000;2;2;05;1;44;1141,46886113104
5172463;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;44;703,072691432686
5172469;1;1;1;80;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;44;859,484765894929
5172474;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;44;717,935238638759
5172485;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;44;1583,17785593656
5172485;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;44;1583,17785593656
5172486;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;44;916,800480283598
5172487;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;44;1192,41009380774
5172494;1;1;1;80;1;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;05;1;44;1431,04228530304
5172496;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;44;2483,37036033257
5172497;1;1;1;80;1;3;8; ;1; ;1;1; ;2; ;2; ;1;20;380000;2;2;05;1;44;1801,46834917508
5172497;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;44;1801,46834917508
5172499;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;44;1890,06531527061
5172501;1;1;1;80;1;1;7; ;2; ; ;12;CUARENTENA NACIONAL;2;2;2; ;1;48;1200000;1;2;05;1;44;1536,3512987706
5172501;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;44;1536,3512987706
5172574;1;2;1;80;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1013,23898294562
5172574;1;3;1;80;1;1;6; ;1; ;1;1; ;2; ;2; ; ; ; ;2;2;05;1;50;1013,23898294562
5172574;1;4;1;80;1;1;8; ;1; ;1;1; ;2; ;2; ; ; ; ;2;2;05;1;50;1013,23898294562
5172574;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1013,23898294562
5172574;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1013,23898294562
5172575;1;2;1;80;1;1;9;POR LA CUARENTENA DEL COVID 19;2; ; ;9; ;2; ;2; ;1;48;900000;2;2;05;1;50;1071,60720524135
5172575;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1071,60720524135
5172577;1;1;1;80;1;2;9;POR LA CUARENTENA DEL COVID 19;2; ; ;12;POR LA CUARENTENA DEL COVID 19;2; ;2; ;1;48;1100000;2;2;05;1;50;1668,89627219561
5172577;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1668,89627219561
5172577;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1668,89627219561
5172578;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;643,333290262479
5172578;1;4;1;80;1;2;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;2;05;1;50;643,333290262479
5172578;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;643,333290262479
5172580;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;643,333290262479
5172580;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;643,333290262479
5172580;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;643,333290262479
5172581;1;1;1;80;1;1;9;POR AISLAMIENTO OBLIGATORIO COVID19 PERDIO SU EMPLEO;2; ; ;1; ;2; ;2; ; ; ; ;2;2;05;1;50;1013,20345587157
5172582;1;1;1;80;1;1;9;POR EL AISLAMIENTO OBLIGATORIO PERDIO SU EMPLEO;2; ; ;1; ;2; ;2; ; ; ; ;2;2;05;1;50;1013,20345587157
5172583;1;1;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;1;32;400000;2;2;05;1;50;1140,09349003819
5172583;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1140,09349003819
5172583;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1140,09349003819
5172584;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1071,60720524135
5172585;1;2;1;80;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1273,13150692546
5172585;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1273,13150692546
5172586;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1204,90451517459
5172588;1;1;1;80;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1109,25943574478
5172588;1;2;1;80;1;1;8; ;2; ; ;12;POR LA CUARENTENA DEL COVID 19;2; ;2; ;1;4;500000;2;2;05;1;50;1109,25943574478
5172589;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1003,12092044452
5172621;1;1;1;80;1;4;3; ;2; ; ;8; ;3; ;2; ; ; ; ;3;2;05;1;50;539,007240503985
5172621;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;539,007240503985
5172626;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;712,617655423695
5172630;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1283,21404235251
5172631;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1014,33931124899
5172631;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1014,33931124899
5172634;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1416,51135228575
5172635;1;1;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1107,32550000298
5172636;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1145,70268544042
5172636;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1145,70268544042
5172636;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1145,70268544042
5172637;1;4;1;80;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;50;1081,73745385711
5172638;1;2;1;80;1;2;7; ;2; ; ;1; ;2; ;2; ;1;40;700000;2;2;05;1;50;1077,21640064359
5172638;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1077,21640064359
5172638;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1077,21640064359
5172639;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;641,351641331969
5172640;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1351,70032714935
5172640;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1351,70032714935
5172641;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1018,8126512738
5172674;1;1;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;539,007240503985
5172674;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;539,007240503985
5172674;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;539,007240503985
5172677;1;1;1;80;1;1;9;POR AISLAMIENTO OBLIGATORIO DEBIDO AL COVID19;2; ; ;12;POR AISLAMIENTO OBLIGATORIO DEBIDO AL COVID19;2; ;2; ;2; ;600000;2;2;05;1;50;712,617655423695
5172677;1;2;1;80;1;1;9;POR AISLAMIENTO OBLIGATORIO DEBIDO AL COVID19;2; ; ;12;POR AISLAMIENTO OBLIGATORIO DEBIDO AL COVID19;2; ;2; ; ; ; ;2;2;05;1;50;712,617655423695
5172688;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1165,68153618406
5172688;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1165,68153618406
5172691;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1305,38566916443
5172691;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1305,38566916443
5172695;1;1;1;80;1;1;9;POR AISLAMIENTO OBLIGATORIO DEBIDO AL COVID19;2; ; ;12;POR AISLAMIENTO OBLIGATORIO DEBIDO AL COVID19;2; ;2; ;1;48;890000;2;2;05;1;50;1097,19525138723
5172695;1;2;1;80;1;1;9;POR AISLAMIENTO OBLIGATORIO DEBIDO AL COVID19;2; ; ;12;POR AISLAMIENTO OBLIGATORIO DEBIDO AL COVID19;2; ;2; ; ; ; ;2;2;05;1;50;1097,19525138723
5172696;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;849,542511828656
5172700;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1073,54114098316
5172701;1;1;1;80;1;1;9;POR LA CUARENTENA DEL COVID 19;2; ; ;9; ;2; ;2; ;1;48;500000;2;2;05;1;50;1152,15767439575
5172701;1;3;1;80;1;1;9;POR LA CUARENTENA DEL COVID 19;2; ; ;12;POR LA CUARENTENA DEL COVID 19;2; ;2; ;2; ;900000;2;2;05;1;50;1152,15767439575
5172701;1;4;1;80;1;1;8; ;2; ; ;12;POR LA CUARENTENA DEL COVID 19;2; ;2; ; ; ; ;2;2;05;1;50;1152,15767439575
5172702;1;1;1;80;1;1;9;PERDIO SU EMPLEO POR AISLAMIENTO OBLIGATORIO DEBIDO AL COVID19;2; ; ;12;POR AISLAMIENTO OBLIGATORIO DEBIDO AL COVID19;2; ;2; ;1;48;700000;2;2;05;1;50;839,459976401609
5172702;1;3;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;50;839,459976401609
5172711;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1005,10256937503
5172711;1;2;1;80;1;1;3; ;2; ; ;12;POR EL AISLAMIENTO OBLIGATORIO DEBIDO AL COVID19;2; ;2; ;2; ;500000;2;2;05;1;50;1005,10256937503
5172711;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1005,10256937503
5172713;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;50;843,135236062041
5172713;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;843,135236062041
5172715;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;711,771861870605
5172715;1;4;1;80;1;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;05;1;50;711,771861870605
5172718;1;2;1;80;1;3;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1008,73011584675
5172718;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1008,73011584675
5172721;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1171,2907315863
5172721;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1171,2907315863
5172722;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;941,137337791717
5172722;1;2;1;80;1;1;9;POR AISLAMIENTO OBLIGATORIO DEBIDO AL COVID19;2; ; ;12;POR AISLAMIENTO OBLIGATORIO DEBIDO AL COVID19;2; ;2; ; ; ; ;2;2;05;1;50;941,137337791717
5172724;1;2;1;80;1;1;9;POR LA CUARENTENA DEL COVID 19;2; ; ;12;POR LA CUARENTENA DEL COVID 19;2; ;2; ;1;48;800000;2;2;05;1;50;1003,12092044452
5172729;1;1;1;80;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;50;781,056227031822
5172730;1;2;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ;1;48;800000;2;2;05;1;50;702,535119996648
5172730;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;702,535119996648
5172731;1;1;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1694,48431834148
5172731;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1694,48431834148
5172733;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1361,59664246594
5172734;1;1;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1206,96131315922
5172735;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1283,21404235251
5172736;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1003,12092044452
5172737;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1361,59664246594
5172738;1;1;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1416,51135228575
5172739;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1003,12092044452
5172740;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;50;781,056227031822
5172741;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;702,535119996648
5172742;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1018,8126512738
5172754;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1108,4136421917
5172754;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1108,4136421917
5172756;1;2;1;80;1;1;9;COVID 19;2; ; ;6; ;2; ;2; ;1;48;970000;2;2;05;1;50;647,806630287293
5172756;1;3;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;50;647,806630287293
5172759;1;1;1;80;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;50;712,617655423695
5172760;1;1;1;80;1;1;9;COVID 19;2; ; ;12;COVID 19;2; ;1;1200000;1;48;900000;2;2;05;1;50;907,946261198443
5172760;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;907,946261198443
5172760;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;907,946261198443
5172761;1;1;1;80;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;50;781,10394022053
5172761;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;50;781,10394022053
5172762;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1333,46919203705
5172762;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1333,46919203705
5172763;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;702,535119996648
5172763;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;702,535119996648
5172767;1;1;1;80;1;1;1; ;2; ; ;12;COVID 19;2; ;2; ;1;48;1000000;2;2;05;1;50;1067,93194558092
5172823;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;940,291544238627
5172823;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;940,291544238627
5172823;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;940,291544238627
5172824;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1145,70268544042
5172824;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1145,70268544042
5172824;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1145,70268544042
5172824;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1145,70268544042
5172832;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1273,13150692546
5172837;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;50;781,056227031822
5172839;1;1;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1014,33931124899
5172839;1;2;1;80;1;1;9;PERDIO EL EMPLEO DEBIDO AISLAMIENTO OBLIGATORIO POR COVID19;2; ; ;1; ;2; ;2; ;2; ;1000000;2;2;05;1;50;1014,33931124899
5172839;1;3;1;80;1;1;9;PERDIO EL EMPLEO DEBIDO AISLAMIENTO OBLIGATORIO POR COVID19;2; ; ;1; ;2; ;2; ; ; ; ;2;2;05;1;50;1014,33931124899
5172839;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1014,33931124899
5172841;1;1;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1177,69800735291
5172842;1;2;1;80;1;1;9;POR LA CUARENTENA DEL COVID 19;2; ; ;9; ;2; ;2; ;1;24;500000;2;2;05;1;50;1680,91274336446
5172843;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;2;05;1;50;1283,21404235251
5172844;1;1;1;80;1;1;9;PERDIO EL EMPLEO DEBIDO AISLAMIENTO OBLIGATORIO POR COVID19;2; ; ;12;DEBIDO AISLAMIENTO OBLIGATORIO POR COVID19;2; ;2; ; ; ; ;2;2;05;1;50;1077,21640064359
5172844;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1077,21640064359
5172844;1;3;1;80;2; ; ; ; ;1;1;1; ;2; ;2; ; ; ; ;2;2;05;1;50;1077,21640064359
5172844;1;4;1;80;1;1;9;PERDIO EL EMPLEO DEBIDO AISLAMIENTO OBLIGATORIO POR COVID19;2; ; ;1; ;2; ;2; ;1;48;890000;2;2;05;1;50;1077,21640064359
5172846;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1067,93194558092
5172854;1;1;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1756,89653613485
5172855;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1575,1748386597
5172856;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1163,56478411133
5172856;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1163,56478411133
5172858;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;970000;2;2;05;1;50;1753,90640077306
5172858;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1753,90640077306
5172858;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1753,90640077306
5172859;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1851,82450342854
5172859;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1851,82450342854
5172860;1;1;1;80;1;1;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;2;05;1;50;1304,49848003574
5172860;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1304,49848003574
5172863;1;1;1;80;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;05;1;50;987,750258137747
5172863;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;987,750258137747
5172864;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1859,59933775145
5172864;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;1859,59933775145
5172864;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;50;1859,59933775145
5172865;1;1;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;1500000;2;2;05;1;50;2123,3799375806
5172866;1;1;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;05;1;50;987,750258137747
5172866;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;50;987,750258137747
5172867;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;50;1082,67822543144
5172868;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;50;1163,56478411133
5172870;1;2;1;80;1;1;7; ;2; ; ;12;POR LA PANDEMIA DEL COVID19;2; ;2; ;2; ;200000;2;2;05;1;63;2324,48620567435
5172870;1;3;1;80;1;1;9;POR LA PANDEMIA DEL COVID19;2; ; ;12;POR LA PANDEMIA DEL COVID19;1; ;2; ;1;50;480000;2;2;05;1;63;2324,48620567435
5172870;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;63;2324,48620567435
5172872;1;1;1;80;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;68;1082,00210510229
5172872;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;68;1082,00210510229
5172873;1;1;1;80;1;1;1; ;1; ;1;1; ;2; ;2; ; ; ; ;2;2;05;1;68;1537,52230622142
5172874;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;68;789,588275553758
5172874;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;68;789,588275553758
5172876;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;68;1013,26552875288
5172877;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;68;1044,7886831858
5172878;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;68;948,217643752446
5172878;1;2;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;1700000;2;2;05;1;68;948,217643752446
5172879;1;2;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;877803;2;2;05;1;68;1081,15322049262
5172879;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;68;1081,15322049262
5172880;1;1;1;80;1;3;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;68;1170,79009298906
5172880;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;68;1170,79009298906
5172881;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;68;1212,7364376303
5172881;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;68;1212,7364376303
5172882;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;68;1212,99667829459
5172882;1;3;1;80;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;05;1;68;1212,99667829459
5172882;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;68;1212,99667829459
5172882;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;68;1212,99667829459
5172884;1;1;1;80;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;68;783,91069309449
5172885;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;68;1240,61924265067
5172886;1;1;1;80;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;05;1;68;1301,52487989107
5172887;1;2;1;80;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;68;1421,68816727364
5172888;1;2;1;80;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;68;1496,05443851989
5172888;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;68;1496,05443851989
5172888;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;68;1496,05443851989
5172912;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;68;960,151534831618
5172912;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;68;960,151534831618
