directorio;secuencia_p;orden;P6240;P6250;P6260;P6270;P6280;P6290;P6300;P6310;P6320;P6330;P6340;P6350;P6351;Ft;Mes;Area;clase;DPTO;Fex_c_2011
117774;1;6;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;389,008813080469
117775;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;70;1;70;58,1321529522217
117775;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;70;1;70;58,1321529522217
117776;1;1;4;2;2;2;1;6; ; ; ; ; ; ;1;1;05;73;1;73;194,39457429341
117776;1;2;6;2;2;2;2; ;1;11; ; ; ; ; ;1;05;73;1;73;194,39457429341
117776;1;3;3;2;2;2;1;2; ; ; ; ; ; ;1;1;05;73;1;73;194,39457429341
117777;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;141,411018761301
117777;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;141,411018761301
117778;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;396,097424864727
117778;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;396,097424864727
117779;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;25,0157083892534
117779;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;25,0157083892534
117779;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;25,0157083892534
117780;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;54;1;54;404,376586561248
117780;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;54;1;54;404,376586561248
117780;1;3;3;2;2;2;1;2; ; ; ; ; ; ;1;1;05;54;1;54;404,376586561248
117780;1;4;6;2;2;2;1;1; ; ; ; ; ; ;1;1;05;54;1;54;404,376586561248
117781;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;41;1;41;56,7886306634405
117781;1;2;2;2;2;2;1;3; ; ; ; ; ; ;1;1;05;41;1;41;56,7886306634405
117782;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1076,91307047938
117782;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;1076,91307047938
117782;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1076,91307047938
117782;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;1076,91307047938
117783;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;1210,78250925888
117783;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;1210,78250925888
117783;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;1210,78250925888
117783;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;1210,78250925888
117784;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;225,848407345313
117784;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;225,848407345313
117785;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;17;1;17;138,112236256421
117785;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;138,112236256421
117785;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;138,112236256421
117785;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;138,112236256421
117786;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;248,370787242407
117786;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;248,370787242407
117786;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;248,370787242407
117786;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;248,370787242407
117787;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1100,82530767219
117787;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;05;1;05;1100,82530767219
117787;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1100,82530767219
117788;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;184,407592170339
117788;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;184,407592170339
117789;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;308,209134033381
117790;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;380,850026237666
117790;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;380,850026237666
117790;1;3;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;66;1;66;380,850026237666
117790;1;4;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;66;1;66;380,850026237666
117791;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;47;1;47;149,433723230709
117791;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;149,433723230709
117792;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;749,502892393138
117793;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;13;1;13;761,9283682612
117793;1;2;4;2;2;2;2; ;1;10; ; ; ; ; ;1;05;13;1;13;761,9283682612
117794;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;507,299573711988
117794;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;507,299573711988
117794;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;507,299573711988
117796;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;149,932417868838
117796;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;149,932417868838
117798;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;145,232938187282
117798;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;145,232938187282
117799;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;608,832000504644
117799;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;608,832000504644
117800;1;1;6;2;2;2;2; ;1;2;1;1; ;3;1;1;05;19;1;19;39,9050051837792
117800;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;39,9050051837792
117801;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;54;1;54;406,35206107465
117801;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;54;1;54;406,35206107465
117801;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;54;1;54;406,35206107465
117801;1;4;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;54;1;54;406,35206107465
117801;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;54;1;54;406,35206107465
117803;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05; ;1;76;1856,51803622547
117803;1;2;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05; ;1;76;1856,51803622547
117803;1;3;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05; ;1;76;1856,51803622547
117803;1;4;6;2;2;2;2; ;1;9; ; ; ; ; ;1;05; ;1;76;1856,51803622547
117804;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;428,341906131767
117805;1;1;6;2;2;2;2; ;1;2;1;2; ; ; ;1;05;11;1;11;1656,59400276404
117805;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;1656,59400276404
117805;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;1656,59400276404
117805;1;4;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;1656,59400276404
117806;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;194,413951437365
117806;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;194,413951437365
117806;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;194,413951437365
117807;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;1153,81290596006
117807;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1153,81290596006
117807;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;1153,81290596006
117808;1;1;4;2;2;2;2; ;1;2;1;2; ; ; ;1;05;17;1;17;249,028911106252
117808;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;249,028911106252
117808;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;249,028911106252
117809;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;559,791105881423
117809;1;2;6;2;2;2;1;7; ; ; ; ; ; ;1;1;05;66;1;66;559,791105881423
117809;1;4;2;2;2;2;1;3; ; ; ; ; ; ;1;1;05;66;1;66;559,791105881423
117810;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;52;1;52;235,981250216391
117811;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;27;1;27;181,516499280224
117811;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;27;1;27;181,516499280224
117812;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;116,492459545269
117812;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;70;1;70;116,492459545269
117813;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;635,671659332701
117813;1;2;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;635,671659332701
117815;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;626,324005541857
117817;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;44;1;44;106,822902507494
117817;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;44;1;44;106,822902507494
117818;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;76;1;76;797,860190044763
117819;1;1;4;2;2;2;2; ;1;2;1;2; ; ; ;1;05;20;1;20;385,913083086881
117819;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;20;1;20;385,913083086881
117819;1;3;3;2;2;2;2; ;1;2;2; ;2; ; ;1;05;20;1;20;385,913083086881
117819;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;20;1;20;385,913083086881
117820;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;338,280950702811
117820;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;338,280950702811
117821;1;1;2;2;2;2;1;2; ; ; ; ; ; ;1;1;05;17;1;17;250,022533228659
117821;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;250,022533228659
117822;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;1251,29923236107
117822;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;1251,29923236107
117822;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;1251,29923236107
117822;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;1251,29923236107
117822;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;1251,29923236107
117822;1;7;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;1251,29923236107
117824;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;1078,5966353849
117824;1;2;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;76;1;76;1078,5966353849
117824;1;3;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;76;1;76;1078,5966353849
117824;1;4;4;2;2;2;2; ;1;2;1;2; ; ; ;1;05;76;1;76;1078,5966353849
117824;1;5;6;2;2;2;1;4; ; ; ; ; ; ;1;1;05;76;1;76;1078,5966353849
117824;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1078,5966353849
117825;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;403,099606396702
117826;1;1;4;2;2;2;1;3; ; ; ; ; ; ;1;1;05;05;1;05;855,051820202298
117827;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1066,61496790222
117827;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1066,61496790222
117827;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;1066,61496790222
117828;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1162,02156537729
117828;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1162,02156537729
117829;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;41;1;41;111,039957709657
117829;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;41;1;41;111,039957709657
117830;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;52;1;52;131,30129576976
117832;1;1;6;2;2;2;1;1; ; ; ; ; ; ;1;1;05;76;1;76;1944,22609347706
117832;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1944,22609347706
117833;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;123,02841475324
117833;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;123,02841475324
117833;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;123,02841475324
117834;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;129,456714658492
117834;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;129,456714658492
117834;1;3;2;2;2;2;1;3; ; ; ; ; ; ;1;1;05;73;1;73;129,456714658492
117836;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;221,837341656662
117836;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;221,837341656662
117837;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;295,923252125059
117837;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;295,923252125059
117838;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;17;1;17;71,8711899313496
117838;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;71,8711899313496
117839;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;117,18920048312
117839;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;117,18920048312
117840;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;243,167941207273
117840;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;47;1;47;243,167941207273
117840;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;243,167941207273
117840;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;243,167941207273
117842;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;162,463775086555
117842;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;73;1;73;162,463775086555
117843;1;1;4;2;2;2;1;4; ; ; ; ; ; ;1;1;05;50;1;50;252,089531531059
117843;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;252,089531531059
117844;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;319,940117851622
117844;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;319,940117851622
117844;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;319,940117851622
117844;1;5;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;47;1;47;319,940117851622
117844;1;6;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;319,940117851622
117845;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;148,604712847649
117845;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;148,604712847649
117846;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;52;1;52;330,313354702523
117846;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;52;1;52;330,313354702523
117847;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;89,381523232951
117848;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;246,848041171307
117848;1;2;3;2;2;2;2; ;1;12; ; ; ; ; ;1;05;73;1;73;246,848041171307
117848;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;246,848041171307
117848;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;246,848041171307
117851;1;1;4;2;2;2;2; ;1;2;1;2; ; ; ;1;05;47;1;47;216,400434764153
117851;1;2;4;2;2;2;2; ;1;7;1;2; ; ; ;1;05;47;1;47;216,400434764153
117851;1;3;2;2;1; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;216,400434764153
117852;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;95,8932983298671
117852;1;2;4;2;2;1; ; ; ; ; ; ; ; ; ;1;05;47;1;47;95,8932983298671
117852;1;3;4;2;2;1; ; ; ; ; ; ; ; ; ;1;05;47;1;47;95,8932983298671
117853;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;113,821644554743
117853;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;113,821644554743
117854;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;139,68327635126
117854;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;139,68327635126
117854;1;4;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;139,68327635126
117854;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;139,68327635126
117856;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;836,899587107791
117856;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;836,899587107791
117856;1;3;3;2;2;2;2; ;1;12; ; ; ; ; ;1;05;08;1;08;836,899587107791
117856;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;836,899587107791
117856;1;5;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;836,899587107791
117857;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;186,160103473583
117857;1;2;4;2;2;1; ; ; ; ; ; ; ; ; ;1;05;73;1;73;186,160103473583
117858;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;471,341311123742
117858;1;2;4;2;2;2;2; ;1;12; ; ; ; ; ;1;05;13;1;13;471,341311123742
117859;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;52;1;52;161,352531131014
117859;1;2;6;2;2;2;1;2; ; ; ; ; ; ;1;1;05;52;1;52;161,352531131014
117859;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;52;1;52;161,352531131014
117860;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;228,58139678804
117860;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;228,58139678804
117860;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;228,58139678804
117860;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;228,58139678804
117861;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;100,186043541159
117861;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;100,186043541159
117861;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;100,186043541159
117861;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;100,186043541159
117862;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;50;1;50;140,198397159183
117862;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;140,198397159183
117862;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;140,198397159183
117863;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;986,646879951988
117863;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;986,646879951988
117865;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;113,821644554743
117865;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;113,821644554743
117866;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;61,8366444018914
117866;1;3;4;2;2;2;2; ;1;2;1;1; ;2;1;1;05;18;1;18;61,8366444018914
117866;1;4;4;2;2;2;1;2; ; ; ; ; ; ;1;1;05;18;1;18;61,8366444018914
117867;1;1;4;2;2;2;2; ;1;2;1;1; ;2;1;1;05;44;1;44;89,1471568406941
117867;1;2;6;2;2;2;1;1; ; ; ; ; ; ;1;1;05;44;1;44;89,1471568406941
117867;1;5;6;2;2;2;1;3; ; ; ; ; ; ;1;1;05;44;1;44;89,1471568406941
117868;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;669,458083680016
117868;1;2;2;2;2;2;1;3; ; ; ; ; ; ;1;1;05;05;1;05;669,458083680016
117869;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;407,894466917088
117869;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;407,894466917088
117870;1;1;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;27;1;27;47,8840199750309
117870;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;27;1;27;47,8840199750309
117871;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;41;1;41;59,0251574790412
117871;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;41;1;41;59,0251574790412
117871;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;41;1;41;59,0251574790412
117872;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;71,7878417779616
117873;1;1;6;2;2;2;2; ;1;11; ; ; ; ; ;1;05;23;1;23;113,321804022967
117873;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;113,321804022967
117873;1;3;6;2;2;2;1;3; ; ; ; ; ; ;1;1;05;23;1;23;113,321804022967
117874;1;1;2;2;2;2;1;2; ; ; ; ; ; ;1;1;05;18;1;18;214,151851209069
117875;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;214,465869706184
117876;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;20;1;20;135,746150476559
117876;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;20;1;20;135,746150476559
117877;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;84,4217362949074
117877;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;84,4217362949074
117877;1;3;4;2;2;2;1;4; ; ; ; ; ; ;1;1;05;17;1;17;84,4217362949074
117878;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;05;52;1;52;156,773169479957
117878;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;52;1;52;156,773169479957
117879;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1204,00950292086
117880;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;52;1;52;331,577591466977
117881;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;206,037933037759
117881;1;2;2;2;2;2;1;2; ; ; ; ; ; ;1;1;05;23;1;23;206,037933037759
117883;1;1;2;2;2;2;1;3; ; ; ; ; ; ;1;1;05;73;1;73;274,742546117372
117883;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;274,742546117372
117883;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;274,742546117372
117884;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;269,707039519498
117884;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;269,707039519498
117884;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;269,707039519498
117885;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;263,185350823862
117885;1;2;4;2;2;2;2; ;1;10; ; ; ; ; ;1;05;47;1;47;263,185350823862
117886;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;189,977183152835
117887;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;192,271599479901
117887;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;192,271599479901
117887;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;192,271599479901
117888;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;63;1;63;116,127070287594
117888;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;63;1;63;116,127070287594
117888;1;3;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;63;1;63;116,127070287594
117888;1;4;4;2;2;2;1;2; ; ; ; ; ; ;1;1;05;63;1;63;116,127070287594
117889;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;387,51546906966
117889;1;2;4;2;2;2;2; ;1;6;2; ;2; ; ;1;05;08;1;08;387,51546906966
117890;1;1;2;2;2;2;1;2; ; ; ; ; ; ;1;1;05;18;1;18;228,944080769154
117890;1;2;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;18;1;18;228,944080769154
117891;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;41;1;41;70,1412032708025
117892;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1532,65504654682
117893;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;477,263398590831
117893;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;477,263398590831
117893;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;477,263398590831
117894;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;169,603386033727
117894;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;169,603386033727
117894;1;3;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;169,603386033727
117897;1;1;3;2;2;2;2; ;1;12; ; ; ; ; ;1;05;52;1;52;249,006452024258
117898;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;1000,97995955472
117898;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;1000,97995955472
117898;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;1000,97995955472
117898;1;4;4;2;2;2;2; ;1;9; ; ; ; ; ;1;05;08;1;08;1000,97995955472
117899;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;137,543918029649
117899;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;137,543918029649
117899;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;137,543918029649
117899;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;137,543918029649
