directorio;secuencia_p;orden;P6020;P6040;P6050;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P6090;P6100;P6110;P6160;P6170;P6210;P6210S1;P6220;ESC;mes;area;dpto;fex_c_2011
118987;1;1;1;58;1; ; ;1;1; ;1; ; ; ; ; ;1;1;3;1;2;6;3;3;14;05;76;76;1505,61475169742
118987;1;2;2;48;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;6;3;3;14;05;76;76;1505,61475169742
118987;1;3;1;20;3; ; ; ; ; ; ;1; ; ; ; ;1;1;3;1;1;6;1;2;12;05;76;76;1505,61475169742
118987;1;4;2;9;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;2; ;2;05;76;76;1505,61475169742
118988;1;1;1;80;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;5; ;5;05;11;11;2145,82803043499
118988;1;2;2;64;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;5; ;5;05;11;11;2145,82803043499
118988;1;3;1;43;3; ; ; ; ;1; ;1; ; ; ; ;2; ; ;1;2;6;5;4;16;05;11;11;2145,82803043499
118988;1;4;2;26;3; ; ; ; ;1; ;1; ; ; ; ;2; ; ;1;2;6;5;4;16;05;11;11;2145,82803043499
118990;1;1;2;43;1; ; ;1;1; ;1; ; ;1; ; ;1;1;1;1;2;5;11;2;11;05;50;50;104,157506936381
118990;1;2;2;11;3; ; ; ; ; ; ; ;1;1; ; ;1;1;5;1;1;4;0; ;5;05;50;50;104,157506936381
118990;1;3;1;7;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;3; ;3;05;50;50;104,157506936381
118990;1;4;1;6;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;0; ;0;05;50;50;104,157506936381
118992;1;1;1;31;1; ;1; ;1; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;05;23;23;135,864491945587
118992;1;2;2;28;2; ;1;1; ; ; ; ; ; ; ; ;1;3; ;1;2;5;10;1;10;05;23;23;135,864491945587
118992;1;3;1;9;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;3; ;3;05;23;23;135,864491945587
118992;1;4;2;7;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;1; ;1;05;23;23;135,864491945587
118992;1;5;2;4;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;05;23;23;135,864491945587
118993;1;1;1;39;1; ; ; ; ; ; ; ;1; ;1; ;1;2;4;1;1;6;6;4;17;05;11;11;2452,44792391324
118994;1;1;2;33;1; ; ; ; ;1; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;08;08;1245,37146453351
118994;1;2;1;38;2; ; ;1;1; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;05;08;08;1245,37146453351
118994;1;3;2;15;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;1;4;8; ;8;05;08;08;1245,37146453351
118994;1;4;2;14;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;1;3;0; ;0;05;08;08;1245,37146453351
118994;1;5;1;12;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;1;4;0; ;5;05;08;08;1245,37146453351
118996;1;1;1;71;1; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2;6;2;3;13;05;68;68;910,285007130088
118996;1;2;2;50;2; ; ; ; ; ; ; ; ; ; ;1;1;2;5;1;2;5;11;2;11;05;68;68;910,285007130088
118997;1;1;1;28;1; ; ;1;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;05;11;11;4272,25696516187
118997;1;2;2;11;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;3;4; ;4;05;11;11;4272,25696516187
118998;1;1;1;37;1; ;1;1;1;1; ; ; ;1; ; ;1;3; ;1;2;3;5; ;5;05;23;23;253,083562712201
118998;1;2;2;36;2; ;1;1; ;1; ; ; ; ; ; ;1;3; ;1;2;4;7; ;7;05;23;23;253,083562712201
118998;1;3;1;16;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;0; ;5;05;23;23;253,083562712201
118998;1;4;2;14;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;3;3; ;3;05;23;23;253,083562712201
118998;1;5;2;13;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;3;3; ;3;05;23;23;253,083562712201
118998;1;6;2;11;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;3;3; ;3;05;23;23;253,083562712201
118998;1;7;2;8;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;3;0; ;0;05;23;23;253,083562712201
118999;1;1;2;63;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;05;76;76;1153,81290596006
118999;1;2;1;43;3; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;4;7; ;7;05;76;76;1153,81290596006
118999;1;3;1;20;3; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;5;11;2;11;05;76;76;1153,81290596006
119002;1;1;2;30;1; ; ;1; ; ; ; ; ; ; ; ;1;2;1;1;2;6;5;4;16;05;11;11;3890,60904102681
119002;1;2;1;42;2; ; ;1; ; ; ; ; ; ; ; ;1;1;1;1;2;6;5;4;16;05;11;11;3890,60904102681
119002;1;3;2;5;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;2;0; ;0;05;11;11;3890,60904102681
119003;1;1;2;70;1; ;1; ; ; ; ; ; ;1; ; ;1;3; ;1;2;3;5; ;5;05;08;08;1177,67869571927
119003;1;2;1;45;3; ; ;1;1; ; ; ; ;1; ; ;1;3; ;1;2;4;7; ;7;05;08;08;1177,67869571927
119003;1;3;1;31;3; ; ;1;1; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;05;08;08;1177,67869571927
119003;1;4;1;29;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;2;3;13;05;08;08;1177,67869571927
119003;1;5;2;30;5; ; ;1; ; ; ; ; ; ; ; ;1;1;5;1;2;6;2;3;13;05;08;08;1177,67869571927
119003;1;6;1;5;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;2;1;0; ;0;05;08;08;1177,67869571927
119003;1;7;2;4;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;2;1;0; ;0;05;08;08;1177,67869571927
119003;1;8;2;2;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5; ; ; ; ; ; ;05;08;08;1177,67869571927
119006;1;1;1;80;1; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;2; ;2;05;66;66;425,568959452877
119006;1;2;2;69;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;4;6; ;6;05;66;66;425,568959452877
119012;1;1;2;45;1; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;2;3;13;05;23;23;317,270190101923
119012;1;2;1;45;2; ; ; ; ;1; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;23;23;317,270190101923
119012;1;3;1;24;3; ; ; ; ;1; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;23;23;317,270190101923
119012;1;4;2;18;3; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;4;9; ;9;05;23;23;317,270190101923
119012;1;5;1;4;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;2;0; ;0;05;23;23;317,270190101923
119015;1;1;2;58;1; ; ; ; ;1; ; ; ; ; ; ;1;1;2;1;2;6;5;4;16;05;68;68;694,447040605148
119015;1;2;2;80;5; ; ; ; ; ; ; ; ; ; ;1;1;1;5;2;2;1;0; ;0;05;68;68;694,447040605148
119017;1;1;1;64;1; ; ;1; ; ; ; ; ; ; ; ;1;1;2;1;2;5;11;2;11;05;11;11;3027,96526796839
119017;1;2;2;62;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;05;11;11;3027,96526796839
119020;1;1;2;64;1; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2;6;7;5;18;05;50;50;65,379149973388
119020;1;2;2;36;3; ; ;1; ; ; ;1; ; ; ; ;1;1;3;1;2;6;5;4;16;05;50;50;65,379149973388
119020;1;3;1;8;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;3; ;3;05;50;50;65,379149973388
119022;1;1;2;55;1; ;1; ; ; ; ; ; ; ; ; ;1;1;3;1;2;6;5;4;16;05;08;08;255,215596242473
119022;1;2;1;20;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;0;2;11;05;08;08;255,215596242473
119022;1;3;2;15;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;8; ;8;05;08;08;255,215596242473
119022;1;4;2;49;6; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;05;08;08;255,215596242473
119024;1;1;2;41;1; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;5;11;2;11;05;13;13;232,614418137883
119024;1;2;2;70;5; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;5;11;2;11;05;13;13;232,614418137883
119026;1;1;2;34;1; ;1;1; ;1; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;05;23;23;119,553861309293
119026;1;2;2;10;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;3;4; ;4;05;23;23;119,553861309293
119027;1;1;2;60;1; ; ; ; ;1; ; ; ; ; ; ;1;3; ;1;2;3;3; ;3;05;54;54;314,312987138863
119027;1;2;1;16;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;05;54;54;314,312987138863
119028;1;1;2;36;1; ; ;1; ; ; ; ; ; ; ; ;1;1;1;1;2;6;2;3;13;05;11;11;4405,5595477734
119028;1;2;1;14;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;6; ;6;05;11;11;4405,5595477734
119028;1;3;1;4;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;3;0; ;0;05;11;11;4405,5595477734
119030;1;1;1;80;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;2;2;1;0; ;0;05;23;23;135,869838482958
119030;1;2;2;68;2; ;1;1; ; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;05;23;23;135,869838482958
119036;1;1;2;69;1; ;1;1; ; ; ; ; ;1; ; ;1;1;2;1;2;3;5; ;5;05;08;08;692,686851190295
119036;1;2;2;19;4; ; ; ; ;1; ; ; ;1; ; ;1;1;4;1;2;5;13;3;13;05;08;08;692,686851190295
119036;1;3;1;92;5; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;3;5; ;5;05;08;08;692,686851190295
119040;1;1;2;20;1; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;2;2;13;05;13;13;410,964581149027
119044;1;1;2;56;1; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;05;52;52;255,369755797624
119044;1;2;2;33;3; ; ; ; ;1; ; ; ; ; ; ;2; ; ;1;2;6;2;3;13;05;52;52;255,369755797624
119044;1;3;2;6;4; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1;1;3;0; ;0;05;52;52;255,369755797624
119045;1;1;2;54;1; ;1; ;1;1; ;1; ; ; ; ;1;1;5;1;2;6;6;5;17;05;08;08;295,831436864962
119045;1;2;2;28;3; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;6;5;17;05;08;08;295,831436864962
119045;1;3;1;24;3; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;1;6;4;2;15;05;08;08;295,831436864962
119047;1;1;2;62;1; ; ;1; ; ; ; ; ; ; ; ;1;1;1;1;2;6;4;4;15;05;68;68;273,275372701235
119047;1;2;1;37;3; ; ;1;1;1; ; ; ; ; ; ;1;1;3;1;2;6;5;4;16;05;68;68;273,275372701235
119047;1;3;2;38;5; ; ;1; ; ;1; ; ; ; ; ;1;1;1;1;2;6;8;5;19;05;68;68;273,275372701235
119047;1;4;2;5;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;2;0; ;0;05;68;68;273,275372701235
119047;1;5;1;68;9; ; ; ; ;1; ;1; ;1; ; ;1;1;3;1;2;6;8;5;19;05;68;68;273,275372701235
119048;1;1;2;45;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;05;08;08;488,259131546266
119048;1;2;2;23;3; ; ; ; ; ;1; ; ; ; ; ;1;3; ;1;2;6;3;3;14;05;08;08;488,259131546266
119048;1;3;1;0;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;05;08;08;488,259131546266
119048;1;4;1;19;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;3;3;14;05;08;08;488,259131546266
119048;1;5;2;17;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;5;10;1;10;05;08;08;488,259131546266
119050;1;1;1;55;1; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;5;11;2;11;05;66;66;314,716044922448
119050;1;2;1;88;5; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;3;2; ;2;05;66;66;314,716044922448
119050;1;3;2;58;5; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;05;66;66;314,716044922448
119050;1;4;1;20;5; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;0;2;11;05;66;66;314,716044922448
119057;1;1;2;66;1; ; ; ; ;1; ; ; ; ; ; ;1;1;3;1;2;5;11;2;11;05;52;52;144,510048316473
119057;1;2;2;47;5; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;7;5;18;05;52;52;144,510048316473
119062;1;1;1;50;1; ; ; ; ;1; ; ; ; ; ; ;1;1;5;1;2;6;4;3;15;05;52;52;338,877556277165
119062;1;2;2;50;2; ; ; ;1; ; ; ; ; ; ; ;1;1;5;1;2;6;2;2;13;05;52;52;338,877556277165
119062;1;3;2;15;3; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;1;4;9; ;9;05;52;52;338,877556277165
119062;1;4;2;29;3; ; ; ; ;1; ; ; ; ; ; ;2; ; ;1;2;6;5;4;16;05;52;52;338,877556277165
119062;1;5;2;5;4; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2;1;2;0; ;0;05;52;52;338,877556277165
119064;1;1;1;63;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;05;23;23;88,1992669468434
119064;1;2;2;62;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;05;23;23;88,1992669468434
119067;1;1;2;56;1; ; ;1;1; ;1;1; ;1; ; ;1;1;2;1;2;5;11;2;11;05;50;50;57,4411623165434
119067;1;2;2;28;3; ; ;1;1; ;1;1; ;1; ; ;1;3; ;1;2;6;5;4;16;05;50;50;57,4411623165434
119067;1;3;2;26;3; ; ; ; ; ; ; ; ;1; ; ;1;1;1;1;2;6;5;4;16;05;50;50;57,4411623165434
119067;1;4;1;24;3; ; ;1;1; ;1;1; ;1; ; ;1;3; ;1;2;5;11;2;11;05;50;50;57,4411623165434
119067;1;5;2;19;3; ; ; ; ; ; ; ;1;1; ; ;1;1;2;1;1;6;2;2;13;05;50;50;57,4411623165434
119070;1;1;2;52;1; ;1; ; ; ; ; ; ;1; ; ;1;1;5;1;2;5;11;2;11;05;17;17;124,43249774587
119070;1;2;2;24;3; ; ; ; ; ; ; ; ;1; ; ;1;1;1;1;2;6;3;3;14;05;17;17;124,43249774587
119070;1;3;2;21;3; ; ; ; ; ; ; ;1;1; ; ;1;3; ;1;1;6;3;4;14;05;17;17;124,43249774587
119073;1;1;1;43;1; ; ;1; ; ; ; ; ; ; ; ;2; ; ;1;2;5;11;2;11;05;50;50;192,20929014849
119073;1;2;2;35;2; ;1; ; ;1; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;50;50;192,20929014849
119073;1;3;1;14;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;8; ;8;05;50;50;192,20929014849
119073;1;4;2;8;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;2; ;2;05;50;50;192,20929014849
119076;1;1;2;61;1; ;1; ; ; ; ; ; ; ; ; ;1;1;5;1;2;3;5; ;5;05;52;52;277,925276326471
119076;1;2;1;66;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;3;3; ;3;05;52;52;277,925276326471
119076;1;3;1;45;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;05;52;52;277,925276326471
119076;1;4;1;27;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;05;52;52;277,925276326471
119076;1;5;1;15;4; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;2;5;10;1;10;05;52;52;277,925276326471
119079;1;1;2;22;1; ; ;1; ; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;05;08;08;930,373416456781
119079;1;2;2;4;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;05;08;08;930,373416456781
119079;1;3;1;25;5; ; ;1; ; ; ; ; ; ; ; ;2; ; ;1;2;3;5; ;5;05;08;08;930,373416456781
119079;1;4;2;32;5; ; ; ; ; ;1; ; ; ; ; ;2; ; ;1;2;3;3; ;3;05;08;08;930,373416456781
119079;1;5;2;17;5; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;4;7; ;7;05;08;08;930,373416456781
119079;1;6;2;6;5; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1;2;3;1; ;1;05;08;08;930,373416456781
119079;1;7;1;3;5; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2;2;1;0; ;0;05;08;08;930,373416456781
119084;1;1;1;41;1; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;54;54;287,148137914686
119087;1;1;2;18;1; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;1;2;12;05;05;05;838,826793136415
119088;1;1;2;52;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;05;76;76;815,998802532629
119088;1;2;1;51;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;6;3;3;14;05;76;76;815,998802532629
119088;1;3;2;24;3; ; ; ; ; ; ; ;1; ; ; ;1;1;1;1;1;6;5;4;16;05;76;76;815,998802532629
119093;1;1;1;67;1; ;1; ; ; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;05;08;08;508,691046916238
119093;1;2;2;56;5; ;1; ; ; ; ; ; ; ; ; ;1;3; ;1;2;5;10;1;10;05;08;08;508,691046916238
119093;1;3;2;35;5; ;1; ; ; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;08;08;508,691046916238
119093;1;4;2;13;5; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;6; ;6;05;08;08;508,691046916238
119093;1;5;1;11;5; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;3;4; ;4;05;08;08;508,691046916238
119093;1;6;1;8;5; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;3;0; ;0;05;08;08;508,691046916238
119093;1;7;1;34;5; ;1; ;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;08;08;508,691046916238
119093;1;8;2;31;5; ;1; ; ; ; ; ; ; ; ; ;1;3; ;1;2;4;7; ;7;05;08;08;508,691046916238
119094;1;1;2;50;1; ;1;1; ; ; ;1; ;1; ; ;1;3; ;1;2;3;4; ;4;05;54;54;241,378713023884
119094;1;2;1;26;3; ;1; ; ; ; ; ; ;1;1; ;1;3; ;1;2;3;5; ;5;05;54;54;241,378713023884
119094;1;3;2;17;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;5;10;1;10;05;54;54;241,378713023884
119094;1;4;2;30;3; ;1;1; ; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;05;54;54;241,378713023884
119094;1;5;1;32;5; ;1;1; ; ; ;1; ;1; ; ;1;3; ;1;2;4;7; ;7;05;54;54;241,378713023884
119094;1;6;2;9;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;3; ;3;05;54;54;241,378713023884
119094;1;7;1;3;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;05;54;54;241,378713023884
119094;1;8;2;63;5; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;3;2; ;2;05;54;54;241,378713023884
119096;1;1;2;73;1; ; ; ; ; ; ;1; ; ; ; ;1;1;3;1;2;3;5; ;5;05;11;11;1932,75458862477
119097;1;1;1;54;1; ;1;1; ;1; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;23;23;197,724765585188
119097;1;2;2;56;2; ;1;1; ;1; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;23;23;197,724765585188
119097;1;3;1;20;3; ; ; ; ;1; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;23;23;197,724765585188
119097;1;4;1;18;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;1;0; ;0;05;23;23;197,724765585188
119098;1;1;1;54;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;3;5; ;5;05;54;54;434,968026928571
119098;1;2;2;50;2; ;1; ; ; ; ; ; ; ; ; ;1;1;5;1;2;3;3; ;3;05;54;54;434,968026928571
119098;1;3;1;23;3; ;1; ; ; ; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;05;54;54;434,968026928571
119098;1;4;2;22;3; ;1; ; ; ; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;05;54;54;434,968026928571
119101;1;1;2;39;1; ; ;1;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;05;05;1308,49505938904
119101;1;2;2;31;9; ; ; ;1; ; ; ; ;1; ; ;1;1;1;1;2;4;7; ;7;05;05;05;1308,49505938904
119102;1;1;2;49;1; ;1;1;1; ; ; ; ; ; ; ;1;3; ;1;2;6;3;3;14;05;13;13;534,704381425502
119102;1;2;1;28;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;6;2;2;13;05;13;13;534,704381425502
119102;1;3;1;21;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;6;4;2;15;05;13;13;534,704381425502
119102;1;4;1;15;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;9; ;9;05;13;13;534,704381425502
119102;1;5;1;27;3; ;1;1; ; ; ;1; ; ; ; ;1;3; ;1;2;6;3;3;14;05;13;13;534,704381425502
119102;1;6;2;30;5; ; ;1; ; ; ;1; ; ; ; ;1;3; ;1;2;6;2;3;13;05;13;13;534,704381425502
119102;1;7;1;5;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;2;0; ;0;05;13;13;534,704381425502
119102;1;8;1;3;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;1;0; ;0;05;13;13;534,704381425502
119103;1;1;1;76;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;5; ;5;05;17;17;116,312899506759
119103;1;2;2;75;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;5; ;5;05;17;17;116,312899506759
119103;1;3;2;51;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;05;17;17;116,312899506759
119103;1;4;1;28;4; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;4;7; ;7;05;17;17;116,312899506759
119104;1;1;1;45;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;05;52;52;284,098056163702
119104;1;2;2;51;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;6;3;3;14;05;52;52;284,098056163702
119104;1;3;1;20;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;0;2;11;05;52;52;284,098056163702
119104;1;4;2;17;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;5;10;1;10;05;52;52;284,098056163702
119105;1;1;1;54;1; ; ; ; ; ; ; ; ;1; ; ;2; ; ;1;2;3;5; ;5;05;17;17;215,608061454986
119109;1;1;2;31;1; ; ; ; ;1; ; ; ; ; ; ;1;3; ;1;2;4;9; ;9;05;54;54;279,868620194775
119109;1;2;2;6;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;1; ;1;05;54;54;279,868620194775
119109;1;3;2;53;5; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;4;8; ;8;05;54;54;279,868620194775
119109;1;4;1;19;5; ; ; ; ;1; ; ; ; ; ; ;1;3; ;1;2;4;9; ;9;05;54;54;279,868620194775
119112;1;1;1;28;1; ; ;1; ; ; ; ; ; ; ; ;1;1;1;1;2;6;5;4;16;05;08;08;531,313093368093
119112;1;2;2;29;2; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;6;5;4;16;05;08;08;531,313093368093
119112;1;3;1;0;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;05;08;08;531,313093368093
119114;1;1;2;57;1; ;1;1; ; ; ; ; ;1; ; ;1;3; ;1;2;4;9; ;9;05;54;54;154,731605329335
119114;1;2;2;28;3; ;1;1;1;1; ;1; ;1; ; ;1;3; ;1;2;5;11;2;11;05;54;54;154,731605329335
119114;1;3;1;2;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;05;54;54;154,731605329335
119117;1;1;1;69;1; ;1;1; ; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;08;08;526,058839211072
119119;1;1;1;53;1; ; ;1; ; ; ; ; ;1; ; ;2; ; ;1;2;5;11;2;11;05;73;73;328,565526616862
119119;1;2;2;54;2; ; ; ; ;1; ; ; ;1; ; ;1;1;5;1;2;5;11;2;11;05;73;73;328,565526616862
119119;1;3;1;27;3; ; ; ; ; ; ; ; ;1; ; ;1;1;1;1;2;5;11;2;11;05;73;73;328,565526616862
119119;1;4;2;24;3; ; ; ; ;1; ; ; ;1; ; ;2; ; ;1;2;6;2;3;13;05;73;73;328,565526616862
119119;1;5;2;23;3; ; ; ; ;1; ; ; ;1; ; ;1;1;5;1;2;5;11;2;11;05;73;73;328,565526616862
119119;1;6;2;6;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;3;0; ;0;05;73;73;328,565526616862
119119;1;7;2;1;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5; ; ; ; ; ; ;05;73;73;328,565526616862
119119;1;8;1;24;5; ; ; ; ; ; ; ; ;1; ; ;1;1;1;1;2;5;11;2;11;05;73;73;328,565526616862
119120;1;1;2;50;1; ; ; ; ; ; ;1; ;1; ; ;1;3; ;1;2;5;11;2;11;05;17;17;147,949809922348
119124;1;1;1;27;1; ; ; ; ;1; ; ; ; ; ; ;2; ; ;1;2;4;9; ;9;05;50;50;209,091804418062
119124;1;2;2;28;2; ; ; ; ;1; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;50;50;209,091804418062
119124;1;3;2;11;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;0; ;5;05;50;50;209,091804418062
119124;1;4;2;6;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;1; ;1;05;50;50;209,091804418062
119125;1;1;1;63;1; ; ; ;1; ; ; ; ; ; ; ;1;1;2;1;2;6;5;4;16;05;68;68;558,513614543992
119125;1;2;2;71;5; ; ; ; ; ; ;1; ; ; ; ;1;1;3;1;2;4;7; ;7;05;68;68;558,513614543992
