DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,CLASE,P7510S7A1,P7510S7,DPTO,fex_c_2011
961235,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,104.340.477.273.991
961235,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,104.340.477.273.991
961235,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,104.340.477.273.991
961235,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,104.340.477.273.991
961235,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,104.340.477.273.991
961236,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,103.811.053.598.738
961236,1,2,1,95,2,,,,,,,,1,1,2,,,,1200000,,2,2,2,2,,2,50,103.811.053.598.738
961236,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,103.811.053.598.738
961237,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,119.602.941.375.883
961237,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,119.602.941.375.883
961239,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,97.469.888.155.125
961239,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,97.469.888.155.125
961240,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,131.248.370.368.868
961240,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,131.248.370.368.868
961240,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,131.248.370.368.868
961240,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,131.248.370.368.868
961241,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,100.420.962.640.035
961242,1,1,1,95,2,,,,,,,,1,1,2,,,,3600000,,2,2,2,2,,2,50,138.072.274.926.539
961242,1,2,1,95,2,,,,,,,,1,1,2,,,,120000,,2,2,2,2,,2,50,138.072.274.926.539
961243,1,1,1,95,1,,1,2,,,60000,2,2,,,,,,,,,,,2,,,50,100.420.962.640.035
961244,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,746.394.647.837.404
961245,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,830.233.324.791.002
961245,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,830.233.324.791.002
961246,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,150.050.044.943.757
961246,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,150.050.044.943.757
961246,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,150.050.044.943.757
961248,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,101.093.131.410.405
961248,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,101.093.131.410.405
961249,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,141.199.361.003.472
961249,1,2,1,95,2,,,,,,,,1,1,2,,,,3620000,,2,2,2,2,,2,50,141.199.361.003.472
961249,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,141.199.361.003.472
961249,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,141.199.361.003.472
961250,1,1,1,95,2,,,,,,,,1,1,2,,,,3825000,,2,2,2,2,,2,50,114.153.950.219.727
961250,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,114.153.950.219.727
961252,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,904.917.504.650.773
961252,1,2,1,95,1,,1,2,,,50000,2,2,,,,,,,,,,,2,,,50,904.917.504.650.773
961253,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,11.476.710.136.279
961254,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,758.690.858.237.116
961254,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,758.690.858.237.116
961254,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,758.690.858.237.116
961255,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,629.954.104.716.183
961255,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,629.954.104.716.183
961260,1,1,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,2,,2,50,648.205.104.063
961276,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,10.079.255.439.719
961276,1,2,1,95,2,,,,,,,,1,1,2,,,,680000,,2,2,2,2,,2,50,10.079.255.439.719
961277,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,137.188.378.773.231
961279,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,930.457.108.344.636
961279,1,2,1,95,2,,,,,,,,1,1,2,,,,750000,,2,2,2,2,,2,50,930.457.108.344.636
961279,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,930.457.108.344.636
961282,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,758.690.858.237.116
961282,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,758.690.858.237.116
961282,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,758.690.858.237.116
961284,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,144.240.603.329.613
961284,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,144.240.603.329.613
961284,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,144.240.603.329.613
961284,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,144.240.603.329.613
961284,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,144.240.603.329.613
961286,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,130.886.089.445.602
961286,1,2,1,95,2,,,,,,,,1,1,2,,,,960000,,2,2,2,2,,2,50,130.886.089.445.602
961286,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,130.886.089.445.602
961286,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,130.886.089.445.602
961286,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,130.886.089.445.602
961289,1,1,1,95,1,,1,2,,,200000,2,2,,,,,,,,,,,2,,,50,114.766.816.537.602
961290,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,105.485.415.801.739
961290,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,105.485.415.801.739
961293,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,139.448.439.419.002
961293,1,2,1,95,2,,,,,,,,1,1,2,,,,4500000,,2,2,2,2,,2,50,139.448.439.419.002
961293,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,139.448.439.419.002
961296,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,10.079.255.439.719
961296,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,10.079.255.439.719
961297,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,137.188.378.773.231
961300,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,758.690.858.237.116
961300,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,758.690.858.237.116
961300,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,758.690.858.237.116
961302,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,126.388.049.838.035
961302,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,126.388.049.838.035
961304,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,631.251.910.478.184
961304,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,631.251.910.478.184
961304,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,631.251.910.478.184
961306,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,101.313.136.927.492
961306,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,101.313.136.927.492
961307,1,1,1,95,2,,,,,,,,1,1,2,,,,1920000,,2,2,2,2,,2,50,100.420.962.640.035
961308,1,1,1,95,1,,1,2,,,220000,2,1,1,2,,,,3000000,,2,2,2,2,,2,50,106.746.292.820.205
961308,1,2,1,95,2,,,,,,,,1,1,2,,,,400000,,2,2,2,2,,2,50,106.746.292.820.205
961311,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,100.420.962.640.035
961317,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,648.205.104.063
961329,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,146.827.881.261.892
961329,1,2,1,95,2,,,,,,,,1,1,2,,,,3900000,,2,2,2,2,,2,50,146.827.881.261.892
961329,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,146.827.881.261.892
961329,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,146.827.881.261.892
961331,1,1,1,95,1,,1,2,,,70000,2,1,1,2,,,,3600000,,2,2,2,2,,2,50,10.424.837.614.896
961333,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,548.377.521.599.538
961333,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,548.377.521.599.538
961335,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,917.574.574.297.138
961335,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,917.574.574.297.138
961335,1,3,1,95,2,,,,,,,,1,1,2,,,,500000,,2,2,2,2,,2,50,917.574.574.297.138
961337,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,106.746.292.820.205
961337,1,2,1,95,2,,,,,,,,1,1,2,,,,1300000,,2,2,2,2,,2,50,106.746.292.820.205
961341,1,1,1,95,2,,,,,,,,1,2,2,,,,,1050000,2,1,2,2,,2,50,120.039.829.238.619
961342,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,107.812.350.088.629
961342,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,107.812.350.088.629
961343,1,1,1,95,2,,,,,,,,1,1,2,,,,2200000,,2,2,2,2,,2,50,100.420.962.640.035
961345,1,1,1,95,2,,,,,,,,1,1,2,100000,,,3600000,,2,2,1,2,,2,50,868.507.459.880.247
961345,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,868.507.459.880.247
961347,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,150.928.923.482.217
961347,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,150.928.923.482.217
961348,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,800.722.579.941.901
961348,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,800.722.579.941.901
961348,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,800.722.579.941.901
961350,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,10.424.837.614.896
961351,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,920.387.720.278.974
961351,1,2,1,95,2,,,,,,,,1,2,2,,,,,120000,2,1,2,2,,2,50,920.387.720.278.974
961351,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,920.387.720.278.974
961353,1,1,1,95,1,,1,2,,,600000,2,2,,,,,,,,,,,2,,,50,11.363.315.189
961353,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,11.363.315.189
961353,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,11.363.315.189
961353,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,11.363.315.189
961356,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,107.375.462.225.893
961356,1,2,1,95,2,,,,,,,,1,1,2,,,,2400000,,2,2,2,2,,2,50,107.375.462.225.893
961356,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,107.375.462.225.893
961358,1,1,1,95,2,,,,,,,,1,1,2,,,,7200000,,2,2,2,2,,2,50,136.376.259.936.699
961358,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,136.376.259.936.699
961359,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,131.556.791.814.473
961359,1,2,1,95,2,,,,,,,,1,1,2,,,,1240000,,2,2,2,2,,2,50,131.556.791.814.473
961359,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,131.556.791.814.473
961360,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,2,,2,50,134.135.226.293.121
961362,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,100.792.804.541.432
961362,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,100.792.804.541.432
961371,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,55.001.285.744.892
961371,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,55.001.285.744.892
961373,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,976.828.409.220.328
961373,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,976.828.409.220.328
961373,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,976.828.409.220.328
961373,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,976.828.409.220.328
961373,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,976.828.409.220.328
961373,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,976.828.409.220.328
961377,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,920.387.720.278.974
961377,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,920.387.720.278.974
961377,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,920.387.720.278.974
961378,1,1,1,95,1,,1,2,,,375000,2,2,,,,,,,,,,,2,,,50,758.690.858.237.116
961378,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,758.690.858.237.116
961378,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,758.690.858.237.116
961392,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,492.385.184.291.128
961392,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,492.385.184.291.128
961395,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,69.749.482.452.468
961395,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,69.749.482.452.468
961396,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,7.443.561.096.562
961396,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,7.443.561.096.562
961399,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,507.293.022.820.672
961400,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,96.130.322.900.646
961400,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,96.130.322.900.646
961400,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,96.130.322.900.646
961400,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,96.130.322.900.646
961400,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,96.130.322.900.646
961400,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,96.130.322.900.646
961402,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,759.263.948.185.744
961406,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,466.267.315.413.663
961406,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,466.267.315.413.663
961408,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,716.909.628.325.898
961408,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,716.909.628.325.898
961411,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,492.385.184.291.128
961411,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,492.385.184.291.128
961412,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,294.198.477.921.537
961412,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,294.198.477.921.537
961412,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,294.198.477.921.537
961412,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,294.198.477.921.537
961412,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,294.198.477.921.537
961412,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,294.198.477.921.537
961415,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,78.725.788.384.495
961415,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,78.725.788.384.495
961415,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,78.725.788.384.495
961415,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,78.725.788.384.495
961417,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,399.991.226.480.924
961417,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,399.991.226.480.924
961419,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,445.523.899.159.608
961419,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,445.523.899.159.608
961421,1,1,1,95,2,,,,,,,,1,2,2,,,,,400000,2,1,2,2,,2,50,748.863.074.927.875
961421,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,748.863.074.927.875
961421,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,748.863.074.927.875
961424,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,527.956.444.634.845
961430,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,678.160.015.163.343
961430,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,678.160.015.163.343
961431,1,1,1,95,2,,,,,,,,1,2,2,,,,,3000000,2,1,2,2,,2,50,968.666.539.709.523
961431,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,968.666.539.709.523
961431,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,968.666.539.709.523
961431,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,968.666.539.709.523
961431,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,968.666.539.709.523
961433,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,492.385.184.291.128
961433,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,492.385.184.291.128
961435,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,107.389.314.874.181
961435,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,107.389.314.874.181
961435,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,107.389.314.874.181
961438,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,445.523.899.159.608
961438,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,445.523.899.159.608
961440,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,507.293.022.820.672
961442,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,365.748.578.590.043
961442,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,365.748.578.590.043
961442,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,365.748.578.590.043
961445,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,507.293.022.820.672
961447,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,362.501.142.480.383
961447,1,2,1,95,2,,,,,,,,1,2,2,,,,,64000,2,1,2,2,,2,50,362.501.142.480.383
961450,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,809.303.586.136.103
961450,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,809.303.586.136.103
961452,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,507.293.022.820.672
961456,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,364.419.966.137.207
961456,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,364.419.966.137.207
961456,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,364.419.966.137.207
961476,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,40.131.983.893.376
961476,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,40.131.983.893.376
961479,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,557.558.107.712.486
961479,1,2,1,95,1,,1,2,,,150000,2,2,,,,,,,,,,,2,,,50,557.558.107.712.486
961482,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,570.858.218.823.595
961482,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,570.858.218.823.595
961482,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,570.858.218.823.595
961486,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,507.293.022.820.672
961487,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,575.562.108.725.598
961487,1,2,1,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,2,,2,50,575.562.108.725.598
961487,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,575.562.108.725.598
961489,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,445.523.899.159.608
961489,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,445.523.899.159.608
961491,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,448.702.251.978.447
961491,1,2,1,95,2,,,,,,,,1,2,2,,,,,360000,2,1,2,2,,2,50,448.702.251.978.447
961491,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,448.702.251.978.447
961493,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,880.980.454.107.991
961493,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,880.980.454.107.991
961493,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,880.980.454.107.991
961493,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,880.980.454.107.991
961497,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,399.991.226.480.924
961497,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,399.991.226.480.924
961498,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,570.858.218.823.595
961498,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,570.858.218.823.595
961498,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,570.858.218.823.595
961500,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,582.148.243.611.399
961500,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,582.148.243.611.399
961500,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,582.148.243.611.399
961500,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,582.148.243.611.399
961503,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,544.631.833.195.121
961503,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,544.631.833.195.121
961508,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,2,,2,50,606.400.956.856.185
961510,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,749.607.453.887.108
961510,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,2,,2,50,749.607.453.887.108
961510,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,749.607.453.887.108
961510,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,749.607.453.887.108
961510,1,5,1,95,2,,,,,,,,1,2,2,,,,,1500000,2,1,2,2,,2,50,749.607.453.887.108
961512,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,942.241.033.555.332
961512,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,942.241.033.555.332
961512,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,942.241.033.555.332
961512,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,942.241.033.555.332
961512,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,942.241.033.555.332
961512,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,942.241.033.555.332
961514,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,575.562.108.725.598
961514,1,2,1,95,2,,,,,,,,1,2,2,,,,,3000000,2,1,2,2,,2,50,575.562.108.725.598
961514,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,575.562.108.725.598
961515,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,809.303.586.136.103
961515,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,809.303.586.136.103
961518,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,446.852.511.612.444
961518,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,446.852.511.612.444
961519,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,538.465.311.298.717
961519,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,538.465.311.298.717
961519,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,538.465.311.298.717
961519,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,538.465.311.298.717
961519,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,538.465.311.298.717
961520,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,507.293.022.820.672
961522,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,492.385.184.291.128
961522,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,492.385.184.291.128
961523,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,40.131.983.893.376
961523,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,40.131.983.893.376
961524,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,507.293.022.820.672
961525,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,666.430.529.452.638
961525,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,666.430.529.452.638
961525,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,666.430.529.452.638
961525,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,666.430.529.452.638
961526,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,809.303.586.136.103
961526,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,809.303.586.136.103
961528,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,450.030.864.431.283
961528,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,450.030.864.431.283
961528,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,450.030.864.431.283
961529,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,809.529.033.077.558
961529,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,809.529.033.077.558
961533,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,50,450.030.864.431.283
