DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,DSI,DSCY,OFICIO1,OFICIO2,RAMA2D_D,RAMA4D_D,DPTO,fex_c_2011
899589,1,3,1,70,73,16,48,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,2,37,45,50,5030,73,224.089.503.670.896
899590,2,2,2,70,73,16,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,55,,,,73,256.765.299.455.256
899594,1,2,1,70,73,6,40,1,,2,6,1,,2,2,,,,,,,,,,1,,2,,2,1,1,53,40,52,5233,73,481.052.130.095.659
899594,1,5,1,70,73,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,73,481.052.130.095.659
899599,1,1,1,70,73,4,48,1,,2,6,1,,3,7,,,,,,,,,,1,,1,460000,2,1,1,95,93,50,5020,73,188.265.085.336.214
899604,1,2,1,70,73,8,44,1,,2,564,1,,5,2,,,,,,,,,,1,,2,,2,1,1,32,44,65,6512,73,207.487.444.571.006
899609,1,1,1,70,73,12,40,1,,2,12,1,,9,1,,,,,,,,,,1,,2,,2,1,1,98,98,60,6022,73,17.362.777.597.572
899609,1,2,1,70,73,208,28,1,,2,680,1,,9,2,,,,,,,,,,1,,2,,2,1,2,13,13,65,6599,73,17.362.777.597.572
899617,2,2,2,70,73,250,24,1,,2,600,1,,2,2,,,,,,,,,,1,,2,,2,1,2,55,55,55,5530,73,258.749.189.122.122
899617,3,2,3,70,73,4,40,1,,2,250,1,,9,1,,,,,,,,,,1,,2,,2,1,1,33,33,52,5211,73,258.749.189.122.122
899620,1,1,1,70,73,6,48,1,,2,260,1,,9,1,,,,,,,,,,1,,2,,2,1,1,97,97,41,4100,73,34.725.555.195.144
899621,1,1,1,70,73,2,60,1,,2,4,1,,2,6,,,,,,,,,,1,,1,400000,2,1,1,95,95,45,4521,73,427.026.020.593.847
899621,1,2,1,70,73,75,24,1,,2,75,1,,2,2,,,,,,,,,,1,,2,,2,1,2,53,53,55,5522,73,427.026.020.593.847
899623,1,1,1,70,73,2,48,3,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,1,54,56,93,9301,73,418.304.529.897.764
899638,1,2,1,70,73,8,28,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,53,55,5522,73,165.668.064.213.527
899639,1,1,1,70,73,98,15,4,,2,520,4,,1,4,,,,,,,,,,1,,2,,2,1,2,56,56,93,9301,73,18.947.525.986.797
899640,1,1,1,70,73,4,48,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,1,1,55,53,55,5521,73,189.525.003.498.561
899644,1,1,1,70,73,52,48,1,,2,52,1,,4,4,,,,,,,,,,1,,2,,2,1,2,45,53,55,5521,73,181.706.968.975.955
899645,1,4,1,70,73,8,48,1,,2,8,5,,2,8,,,,,,,,,,1,,2,,2,1,1,3,3,74,7421,73,196.716.988.352.762
899645,1,5,1,70,73,24,24,1,,2,24,1,,2,8,,,,,,,,,,1,,2,,2,1,2,38,53,55,5522,73,196.716.988.352.762
899647,1,2,1,70,73,12,48,1,,2,8,1,,3,8,,,,,,,,,,1,,2,,2,1,1,95,95,52,5241,73,187.362.926.789.659
899650,1,2,1,70,73,60,48,1,,2,12,1,,4,1,,,,,,,,,,1,,2,,2,1,2,45,55,70,7020,73,220.620.307.143.152
899651,1,2,1,70,73,24,48,1,,2,8,1,,3,2,,,,,,,,,,1,,1,450000,2,1,2,53,53,55,5521,73,227.393.202.475.684
899651,1,5,1,70,73,52,48,1,,2,12,1,,3,8,,,,,,,,,,1,,2,,2,1,2,45,53,55,5522,73,227.393.202.475.684
899653,1,1,1,70,73,65,48,1,,2,4,1,,4,1,,,,,,,,,,1,,1,450000,2,1,2,55,53,55,5521,73,451.595.597.254.734
899653,1,2,1,70,73,8,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,73,451.595.597.254.734
899653,1,5,1,70,73,156,40,1,,2,24,1,,3,8,,,,,,,,,,1,,2,,2,1,2,55,53,55,5521,73,451.595.597.254.734
899653,1,6,1,70,73,12,48,1,,2,12,1,,4,8,,,,,,,,,,1,,2,,2,1,1,95,60,1,121,73,451.595.597.254.734
899659,1,2,1,70,73,208,48,1,,2,208,1,,4,2,,,,,,,,,,1,,2,,2,1,2,45,40,52,5211,73,243.301.039.724.783
899666,1,2,1,70,76,250,40,2,,2,408,2,,9,1,,,,,,,,,,1,,2,,2,1,2,32,32,75,7512,76,814.031.197.198.653
899671,1,2,1,70,76,6,50,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,76,87.190.418.527.746
899671,2,2,2,70,76,8,45,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,76,87.190.418.527.746
899680,1,3,1,70,76,26,56,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,1,2,59,59,85,8511,76,724.743.496.250.843
899680,1,4,1,70,76,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,59,,,,76,724.743.496.250.843
899680,1,5,1,70,76,56,56,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,33,,,,76,724.743.496.250.843
899684,1,1,1,70,76,6,40,1,,2,6,4,,1,1,,,,,,,,,1,,LA PENSION,2,,2,1,1,98,98,60,6031,76,728.498.717.743.713
899687,1,2,1,70,76,17,48,1,,2,17,1,,9,7,,,,,,,,,,1,,2,,2,1,2,79,79,18,1810,76,637.230.001.730.961
899688,1,1,1,70,76,4,50,4,,2,8,4,,1,8,,,,,,,,,,1,,2,,2,1,1,79,79,17,1749,76,661.717.215.979.503
899688,1,2,1,70,76,156,48,1,,2,17,1,,9,4,,,,,,,,,,1,,2,,2,1,2,58,44,64,6421,76,661.717.215.979.503
899688,1,4,1,70,76,52,30,1,,2,28,1,,6,7,,,,,,,,,,1,,2,,2,1,2,97,97,52,5211,76,661.717.215.979.503
899689,1,3,1,70,76,13,30,1,,2,20,1,,2,2,,,,,,,,,,1,,2,,2,1,1,87,87,50,5020,76,946.852.482.667.084
899716,1,1,1,70,76,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,2,,2,1,1,53,53,55,5529,76,632.794.604.861.559
899727,1,3,1,70,76,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,500000,2,1,1,45,45,52,5233,76,141.508.198.739.265
899736,1,3,1,70,76,2,48,1,,2,2,1,,4,4,,,,,,,,,,1,,1,400000,2,1,1,45,45,52,5235,76,683.708.028.992.271
899744,1,6,1,70,76,20,72,4,,2,20,4,,1,4,,,,,,,,1,,,,2,,2,1,2,98,98,60,6021,76,827.729.023.733.107
899753,1,4,1,70,76,4,48,1,,2,64,1,,9,4,,,,,,,,,,1,,2,,2,1,1,59,39,85,8511,76,811.393.727.527.689
899755,1,1,1,70,76,12,48,4,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,1,95,93,45,4552,76,785.709.235.705.507
899767,1,1,1,70,76,2,48,1,,2,2,1,,9,6,,,,,,,,,,1,,1,800000,2,1,1,42,21,85,8512,76,378.783.170.201.455
899768,2,2,2,70,76,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,80,,,,76,723.245.885.112.366
899770,1,1,1,70,76,4,48,1,,2,4,1,,4,1,,,,,,,,,,1,,1,98,2,1,1,73,73,20,2020,76,908.826.106.318.644
899771,1,2,1,70,76,4,48,1,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,1,1,32,54,95,9500,76,895.728.929.408.989
899776,1,2,1,70,76,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,39,,,,76,960.840.688.662.696
899790,1,2,1,70,76,25,48,4,,2,156,1,,3,2,,,,,,,,,,1,,2,,2,1,2,41,45,52,5233,76,718.927.733.941.297
899792,1,1,1,70,76,3,48,1,,2,10,1,,6,1,,,,,,,,,,1,,2,,2,1,1,95,83,45,4542,76,919.069.816.356.833
899796,1,4,1,70,76,2,78,1,,2,17,4,,1,1,,,,,,,,,,1,,2,,2,1,1,55,45,92,9242,76,795.878.390.726.933
899796,1,5,1,70,76,4,72,1,,2,37,4,,1,4,,,,,,,,,,1,,2,,2,1,1,45,80,19,1921,76,795.878.390.726.933
899800,1,3,1,70,76,12,36,1,,2,77,1,,9,1,,,,,,,,,,1,,2,,2,1,1,39,45,52,5237,76,637.230.001.730.961
899808,1,4,1,70,76,4,55,1,,2,4,1,,2,2,,,,,,,,,,1,,1,260000,2,1,1,95,95,45,4521,76,715.070.144.332.384
899814,1,4,1,70,76,12,48,1,,2,20,1,,8,4,,,,,,,,,,1,,2,,2,1,1,45,45,15,1581,76,112.868.972.462.898
899814,1,6,1,70,76,2,48,1,,2,2,4,,7,1,,,,,,,,,,1,,1,98,2,1,1,37,37,64,6412,76,112.868.972.462.898
899824,1,2,1,70,76,12,48,1,,2,12,1,,4,2,,,,,,,,,,1,,2,,2,1,1,32,33,52,5233,76,809.595.800.329.251
899825,1,4,1,70,76,8,48,1,,2,8,1,,8,4,,,,,,,,,,1,,2,,2,1,1,32,30,65,6512,76,680.904.654.686.774
899826,1,2,1,70,76,8,48,1,,2,8,1,,8,4,,,,,,,,,,1,,2,,2,1,1,97,39,0,0,76,703.410.853.870.373
899833,1,2,1,70,76,8,48,1,,2,8,1,,8,1,,,,,,,,,,1,,2,,2,1,1,45,97,24,2424,76,971.248.679.664.316
899835,1,1,1,70,76,30,48,4,,2,30,4,,1,1,,,,,,,,,,1,,2,,2,1,2,54,54,74,7493,76,854.525.126.388.885
899835,1,3,1,70,76,4,48,1,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,1,1,79,54,74,7493,76,854.525.126.388.885
899837,1,4,1,70,76,8,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,1,32,39,72,7250,76,728.650.148.349.902
899840,1,2,1,70,76,4,48,1,,2,4,1,,5,1,,,,,,,,,,1,,2,,2,1,1,45,45,36,3613,76,915.391.673.211.316
900031,1,2,1,70,5,12,48,1,,2,12,1,,9,8,,,,,,,,,,1,,2,,2,1,1,38,38,64,6421,5,704.117.750.694.153
900052,1,4,1,70,5,52,24,1,,2,208,4,,4,6,,,,,,,,,,1,,2,,2,1,2,39,83,28,2811,5,776.734.249.864.283
900072,1,2,1,70,5,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,5,797.260.721.902.533
900076,1,4,1,70,5,252,48,1,,2,252,4,,1,1,,,1,,,,,,,,,1,20000,2,1,2,13,94,36,3699,5,765.530.681.642.254
900079,1,1,1,70,5,42,24,1,,2,84,1,,6,1,,,1,,,,,,,,,2,,2,1,2,79,79,18,1810,5,798.090.659.262.518
900088,1,2,1,70,5,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,97,,,,5,714.996.218.742.134
900104,1,1,1,70,5,6,48,4,,2,6,4,,1,3,,,,,,,,,,1,,1,120000,2,1,1,54,54,74,7493,5,651.941.785.137.718
900108,1,1,1,70,5,4,48,1,,2,5,1,,6,3,,,,,,,,,,1,,2,,2,1,1,98,98,60,6041,5,748.578.227.120.454
900142,1,6,1,70,5,48,18,1,,2,40,4,,3,4,,,,,,,,,,1,,2,,2,1,2,97,80,19,1921,5,707.174.439.499.592
900142,1,7,1,70,5,24,24,1,,2,96,1,,9,4,,,,,,,,,,1,,2,,2,1,2,79,79,18,1810,5,707.174.439.499.592
900161,1,1,1,70,5,52,50,1,,2,52,1,,7,1,,,,,,,,,,1,,2,,2,1,2,92,92,17,1730,5,771.133.361.765.771
900182,1,1,1,70,5,60,48,1,,2,120,4,,1,1,,,,,,,,,1,,ES  PENSIONADO,1,1200000,2,1,2,58,37,11,1110,5,798.090.659.262.518
900211,1,3,1,70,5,100,48,1,,2,100,1,,6,4,,,,,,,,,,1,,2,,2,1,2,2,2,45,4521,5,84.205.140.539.562
900214,1,3,1,70,5,12,24,1,,2,20,4,,9,2,,,,,,,,,,1,,2,,2,1,1,19,59,92,9232,5,714.996.218.742.134
900214,1,4,1,70,5,28,24,1,,2,36,4,,9,2,,,,,,,,,,1,,2,,2,1,2,17,16,80,8050,5,714.996.218.742.134
900225,1,2,1,70,11,8,48,1,,2,8,1,,7,2,,,,,,,,,,1,,2,,2,1,1,55,97,74,7495,11,29.777.025.873.104
904376,1,3,1,70,5,8,48,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,5,748.578.227.120.454
904391,1,4,1,70,5,30,48,1,,2,36,1,,9,2,,,,,,,,,,1,,2,,2,1,2,58,45,92,9242,5,614.311.479.738.036
904407,1,1,1,70,5,6,48,1,,2,6,1,,9,8,,,,,,,,,,1,,2,,2,1,1,55,70,45,4521,5,994.855.667.658.044
904421,1,1,1,70,5,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,95,,,,5,827.757.355.069.124
904429,1,3,1,70,5,8,48,1,,2,8,1,,8,4,,,,,,,,,,1,,2,,2,1,1,98,95,45,4521,5,808.499.123.434.776
904437,1,3,1,70,5,12,48,1,,2,76,1,,4,1,,,,,,,,,,1,,2,,2,1,1,97,45,52,5233,5,721.067.354.755.384
904472,1,2,1,70,5,3,48,1,,2,4,4,,3,1,,,,,,,,,,1,,1,480000,2,1,1,53,53,55,5521,5,64.448.713.689.616
904474,1,2,1,70,5,4,24,1,,2,48,1,,2,2,,,,,,,,,,1,,2,,2,1,1,45,38,64,6422,5,773.599.672.563.003
904476,1,1,1,70,5,30,48,3,,2,36,3,,1,2,,,,,,,,,,1,,2,,2,1,2,54,54,95,9500,5,798.090.659.262.518
904486,1,2,1,70,5,4,24,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,21,,,,5,693.380.119.466.293
904489,1,2,1,70,5,8,35,1,,2,24,1,,5,2,,,,,,,,,,1,,2,,2,1,1,84,84,50,5020,5,64.448.713.689.616
904491,1,3,1,70,5,16,48,1,,2,16,1,,6,1,,,,,,,,,,1,,2,,2,1,2,45,34,74,7412,5,69.050.523.204.262
904495,1,2,1,70,5,6,48,1,,2,6,4,,3,4,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,5,84.205.140.539.562
904514,1,1,1,70,5,24,50,1,,2,28,4,,1,2,,,,,,,,,,1,,1,80000,2,1,2,92,92,22,2220,5,827.757.355.069.124
904519,1,5,1,70,5,32,48,1,,2,80,2,,9,1,,,,,,,,,,1,,2,,2,1,2,59,59,85,8511,5,703.028.197.209.488
904519,1,6,1,70,5,75,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,59,,,,5,703.028.197.209.488
904536,1,2,1,70,5,8,48,1,,2,48,1,,2,2,,,,,,,,,,1,,2,,2,1,1,45,36,60,6021,5,819.117.503.816.856
904540,1,5,1,70,5,8,48,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,1,1,39,44,64,6421,5,937.148.617.874.548
904555,1,6,1,70,8,42,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,8,775.453.417.196.233
904558,1,5,1,70,8,52,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,97,,,,8,389.030.445.681.608
904565,1,3,1,70,8,8,48,1,,2,9,1,,9,4,,,,,,,,,,1,,2,,2,1,1,85,85,64,6421,8,392.683.991.944.825
904574,1,4,1,70,8,12,48,1,,2,6,1,,9,4,,,1,,,,,,,,,2,,2,1,1,84,97,52,5211,8,269.408.862.690.465
904578,2,1,2,70,8,24,48,1,,2,24,1,,9,4,,,,,,,,,,1,,2,,2,1,2,95,97,19,1921,8,320.847.698.096.128
904582,1,3,1,70,8,8,48,1,,2,8,1,,7,4,,,,,,,,,,1,,2,,2,1,1,45,45,52,5234,8,268.985.658.050.723
904584,1,2,1,70,8,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,58,,,,8,582.470.705.554.474
904584,1,4,1,70,8,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,8,582.470.705.554.474
904614,1,2,1,70,8,120,48,1,,2,120,4,,1,2,,,1,,,,,,,,,2,,2,1,2,12,12,74,7411,8,262.682.496.015.386
904631,1,2,1,70,8,40,60,1,,2,40,3,,1,1,,,,,,,,,,1,,2,,2,1,2,94,54,95,9500,8,616.556.360.265.035
904641,1,8,1,70,8,8,48,1,,2,24,1,,6,1,,,,,,,,,,1,,2,,2,1,1,45,79,18,1810,8,384.056.280.103.175
904652,1,3,1,70,8,6,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,84,,,,8,749.010.093.210.497
904652,1,4,1,70,8,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,8,749.010.093.210.497
904713,1,4,1,70,8,8,50,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,8,646.640.649.664.844
904792,1,2,1,70,11,96,48,1,,2,97,1,,9,3,,,,,,,,,,1,,2,,2,1,2,13,13,80,8050,11,257.029.561.574.624
904802,1,2,1,70,11,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,11,265.973.728.631.932
904802,1,3,1,70,11,36,48,1,,2,38,2,,9,4,,,,,,,,,,1,,2,,2,1,2,3,3,75,7512,11,265.973.728.631.932
904821,1,3,1,70,11,12,40,1,,2,312,1,,2,6,,,,,,,,,,1,,2,,2,1,1,39,32,74,7411,11,13.295.915.338.476
904828,1,2,1,70,11,52,48,1,,2,56,1,,8,2,,,,,,,,,,1,,2,,2,1,2,15,45,52,5244,11,190.049.948.082.641
904845,1,4,1,70,11,12,40,4,,2,312,3,,1,4,,,,,,,,,,1,,2,,2,1,1,56,54,95,9500,11,243.715.944.919.045
904849,1,3,1,70,11,4,48,1,,2,104,1,,2,4,,,,,,,,,,1,,2,,2,1,1,7,40,52,5233,11,220.310.468.717.506
904849,1,4,1,70,11,4,48,1,,2,52,1,,9,4,,,,,,,,,,1,,2,,2,1,1,39,39,85,8511,11,220.310.468.717.506
904850,1,3,1,70,11,2,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,97,,,,11,169.700.713.008.105
904854,1,2,1,70,11,1,48,1,,2,1,1,,8,1,,,,,,,,,,1,,2,,2,1,1,97,45,52,5233,11,195.685.883.282.326
904858,1,3,1,70,11,24,48,1,,2,24,4,,9,1,,,,,,,,,,1,,2,,2,1,2,38,39,75,7512,11,161.688.969.696.074
904877,1,2,1,70,13,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,6,,,,13,283.680.745.695.687
904909,1,4,1,70,13,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,13,269.423.277.857.973
904911,1,2,1,70,13,50,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,13,283.633.106.203.172
904923,1,1,1,70,13,40,48,2,,2,40,2,,9,2,,,,,,,,,,1,,2,,2,1,2,13,13,75,7513,13,267.025.535.584.394
904940,1,2,1,70,13,156,48,1,,2,208,1,,3,4,,,,,,,,,,1,,2,,2,1,2,59,59,85,8511,13,25.376.355.574.361
904948,1,4,1,70,13,12,48,1,,2,12,1,,5,5,,,,,,,,,,1,,2,,2,1,1,32,32,51,5132,13,211.429.535.670.334
904948,1,6,1,70,13,208,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,13,211.429.535.670.334
904953,1,3,1,70,13,32,48,1,,2,32,1,,8,1,,,,,,,,,,1,,2,,2,1,2,97,97,52,5211,13,662.029.880.296.056
904957,1,3,1,70,13,208,48,1,,2,208,1,,3,4,,,,,,,,,,1,,2,,2,1,2,32,39,74,7411,13,1.997.617.769.237
904960,1,2,1,70,13,36,48,1,,2,36,1,,3,4,,,,,,,,,,1,,2,,2,1,2,13,13,80,8011,13,313.525.017.379.067
904970,1,2,1,70,13,24,48,1,,2,48,1,,7,3,,,,,,,,,,1,,2,,2,1,2,2,2,51,5170,13,515.697.152.648.898
904984,1,2,1,70,13,32,48,1,,2,50,1,,9,2,,,,,,,,,,1,,2,,2,1,2,21,21,15,1530,13,309.155.488.941.158
904988,1,3,1,70,13,20,48,1,,2,32,4,,3,4,,,,,,,,,,1,,2,,2,1,2,21,41,52,5233,13,197.368.576.559.471
904997,3,1,3,70,13,4,48,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,1,1,45,45,52,5211,13,197.055.275.241.228
904997,3,2,3,70,13,48,48,1,,2,60,1,,9,1,,,,,,,,,,1,,2,,2,1,2,0,44,64,6421,13,197.055.275.241.228
905008,1,3,1,70,13,52,50,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,54,,,,13,367.186.885.481.794
905013,1,1,1,70,13,4,40,1,,2,34,1,,2,1,,,,,,,,,,1,,2,,2,1,1,53,53,55,5521,13,325.974.513.073.113
905015,1,4,1,70,13,13,48,1,,2,13,1,,6,4,,,,,,,,,,1,,2,,2,1,1,97,45,52,5233,13,231.845.452.680.348
905021,1,2,1,70,13,8,50,3,,2,2,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,13,319.190.754.177.398
905026,1,1,1,70,13,104,50,3,,2,104,3,,1,5,,,,,,,,,,1,,2,,2,1,2,54,54,95,9500,13,516.615.821.132.114
905029,1,3,1,70,13,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,3,,,,13,542.693.602.828.783
905049,1,6,1,70,13,4,48,1,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,1,1,58,95,45,4530,13,33.060.841.042.368
905884,1,4,1,70,17,2,50,1,,2,2,1,,3,1,,,,,,,,,,1,,1,400000,2,1,1,95,95,45,4521,17,166.712.107.985.057
905893,1,3,1,70,17,8,50,4,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,1,98,98,60,6041,17,195.523.970.339.115
905893,1,5,1,70,17,28,50,1,,2,28,1,,4,1,,,,,,,,,,1,,2,,2,1,2,45,45,51,5141,17,195.523.970.339.115
905907,1,5,1,70,17,24,48,1,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,1,2,33,33,55,5521,17,172.905.996.830.444
905918,1,2,1,70,17,12,48,1,,2,28,1,,9,1,,,,,,,1,,,,,2,,2,1,1,33,33,66,6601,17,109.688.092.980.483
905963,1,2,1,70,17,9,40,4,,2,759,3,,1,1,,,,,,,,,,1,,2,,2,1,1,55,54,95,9500,17,166.683.102.188.832
905979,1,3,1,70,17,24,48,1,,2,106,1,,9,1,,,1,,,,,,,,,2,,2,1,2,40,21,85,8511,17,129.327.971.980.082
905984,1,4,1,70,17,106,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,17,19.064.413.947.174
905989,1,2,1,70,17,2,50,1,,2,2,4,,1,1,,,,,,,,,,1,,1,400000,2,1,1,95,98,60,6031,17,167.105.056.037.505
905993,1,1,1,70,17,24,24,4,,2,24,1,,6,1,,,,,,,,,,1,,2,,2,1,2,55,45,52,5229,17,19.064.413.947.174
906018,1,2,1,70,17,3,60,1,,2,3,1,,2,1,,,,,,,,,,1,,1,350000,2,1,1,95,95,45,4521,17,142.689.422.744.151
906022,1,3,1,70,17,96,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,59,,,,17,148.352.906.264.642
906023,1,1,1,70,17,12,48,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,1,1,98,37,64,6412,17,173.374.904.670.757
906027,1,2,1,70,17,8,48,1,,2,8,1,,9,4,,,,,,,,,,1,,2,,2,1,1,3,3,64,6421,17,148.352.906.264.642
906029,1,5,1,70,17,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,13,,,,17,160.188.161.572.579
906029,1,7,1,70,17,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,53,,,,17,160.188.161.572.579
906037,1,4,1,70,17,4,48,1,,2,36,1,,3,2,,,,,,,,,,1,,2,,2,1,1,45,53,55,5521,17,162.039.038.768.776
906050,1,2,1,70,17,4,48,1,,2,156,1,,5,4,,,,,,,,,,1,,2,,2,1,1,33,33,55,5521,17,158.111.567.074.971
906055,1,1,1,70,17,3,48,1,,2,312,1,,6,1,,,,,,,,,1,,YA ESTA PENSIONADO,2,,2,1,1,58,58,51,5125,17,157.422.204.541.627
906056,1,2,1,70,17,12,48,1,,2,20,1,,6,1,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,17,138.626.774.284.512
906062,1,3,1,70,17,32,48,1,,2,32,1,,3,4,,,,,,,,,,1,,2,,2,1,2,53,55,70,7020,17,172.384.490.366.548
906072,1,2,1,70,17,8,48,1,,2,8,1,,8,1,,,,,,,,,,1,,1,461500,2,1,1,95,95,45,4521,17,171.299.936.415.981
906087,1,3,1,70,17,12,48,1,,2,12,1,,3,1,,,,,,,,,1,,ESTUDIANDO,2,,2,1,1,16,16,22,2220,17,220.502.651.119.139
906106,1,2,1,70,17,8,48,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,1,53,53,55,5521,17,172.905.996.830.444
906106,1,5,1,70,17,16,40,1,,2,16,1,,3,4,,,,,,,,,,1,,2,,2,1,2,79,79,18,1810,17,172.905.996.830.444
906109,1,2,1,70,17,16,48,1,,2,16,1,,4,1,,,,,,,,,,1,,1,500000,2,1,2,59,60,1,111,17,139.092.008.617.437
906109,1,3,1,70,17,32,48,1,,2,156,5,,2,1,,,1,,,,,,,,,2,,2,1,2,15,21,64,6421,17,139.092.008.617.437
906113,1,2,1,70,17,4,48,1,,2,4,1,,9,1,,,1,,,,,,,,,1,461500,2,1,1,79,79,18,1810,17,112.345.363.788.525
906113,1,3,1,70,17,4,40,1,,2,4,1,,9,1,,,1,,,,,,,,,1,461500,2,1,1,38,38,64,6421,17,112.345.363.788.525
906125,1,4,1,70,17,2,48,1,,2,2,1,,6,1,,,,,,,,,,1,,2,,2,1,1,79,79,18,1810,17,144.271.890.331.256
906127,1,1,1,70,17,52,48,1,,2,104,1,,9,1,,,,,,,,,,1,,2,,2,1,2,79,79,18,1810,17,15.814.962.220.561
906127,1,4,1,70,17,52,48,1,,2,78,1,,9,4,,,,,,,,,,1,,2,,2,1,2,87,56,18,1810,17,15.814.962.220.561
906132,1,7,1,70,17,104,48,1,,2,40,1,,9,4,,,,,,,,,,1,,2,,2,1,2,45,45,15,1530,17,139.048.728.133.186
906925,1,2,1,70,23,4,40,1,,2,40,1,,4,2,,,,,,,,,,1,,2,,2,1,1,33,33,52,5234,23,105.902.320.945.887
906926,1,1,1,70,23,5,44,1,,2,52,5,,2,2,,,,,,,,,,1,,2,,2,1,1,32,41,52,5211,23,104.945.428.687.245
906928,1,2,1,70,23,2,48,1,,2,52,1,,6,2,,,,,,,,1,,,,2,,2,1,1,33,33,22,2211,23,128.426.713.963.452
907597,1,1,1,70,50,1,40,2,,2,1,2,,9,3,,,1,,1,1,,,,,,1,1924000,2,1,1,12,12,75,7523,50,179.001.055.631.948
907599,1,1,1,70,50,8,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,50,162.428.788.376.784
907664,1,7,1,70,50,4,48,1,,2,4,1,,3,4,,,,,,,,,,1,,2,,2,1,1,45,97,52,5223,50,213.260.024.841.211
907709,1,3,1,70,52,98,48,1,,2,312,1,,9,4,,,,,,,,,,1,,2,,2,1,2,32,32,80,8050,52,718.536.159.007.901
907732,1,2,1,70,52,2,40,1,,2,2,1,,3,1,,,,,,,,,,1,,1,50000,2,1,1,62,62,92,9241,52,134.803.368.241.021
