DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
568075;1;3;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;502,141959889678
568075;1;7;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;502,141959889678
568075;1;9;68;80;1;1;2; ;2; ;2; ;1;3600000; ; ; ;9;2;1;68;502,141959889678
568076;1;1;68;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;68;440,422828651951
568076;1;2;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;440,422828651951
568077;1;2;68;80;1;3;1; ;2; ;2; ;2; ; ; ; ;2;2;1;68;400,460754700503
568080;1;1;68;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;68;542,19519747043
568080;1;4;68;80;1;1;1; ;2; ;2; ;1;1800000; ; ; ;2;2;1;68;542,19519747043
568081;1;1;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;474,936646665098
568081;1;3;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;474,936646665098
568082;1;1;68;80;1;4;6; ;2; ;2; ;2; ; ;3; ;5;1;1;68;492,463288940667
568082;1;3;68;80;1;1;7; ;2; ;1;150000;2; ; ; ; ;2;2;1;68;492,463288940667
568083;1;3;68;80;1;1;1; ;2; ;1;300000;2; ; ; ; ;2;2;1;68;492,463288940667
568084;1;1;68;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;68;510,255097888853
568084;1;2;68;80;1;2;8;POR EDAD;2; ;2; ;2; ; ; ; ;8;2;1;68;510,255097888853
568085;1;1;68;80;1;4;3; ;3; ;2; ;2; ; ; ; ;4;2;1;68;731,55253303541
568086;1;1;68;80;1;4;8;POR LA EDAD;2; ;2; ;2; ; ; ; ;8;2;1;68;460,274738754949
568086;1;2;68;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;68;460,274738754949
568087;1;2;68;80;1;4;7; ;2; ;2; ;2; ; ; ; ;8;2;1;68;467,719305505835
568087;1;3;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;467,719305505835
568090;1;1;68;80;1;1;2; ;2; ;2; ;1;800000; ; ; ;9;2;1;68;850,40947627067
568091;1;2;68;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;68;403,647211160512
568091;1;6;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;403,647211160512
568092;1;1;68;80;1;3;8;EMBARAZO;2; ;2; ;2; ; ;1; ;9;1;1;68;471,393859903169
568092;1;2;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;471,393859903169
568092;1;3;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;471,393859903169
568093;1;2;68;80;1;1;8;EMBARAZO;2; ;2; ;1;500000; ; ;EMBARAZO;12;2;1;68;412,756969164348
568094;2;2;68;80;1;1;7; ;2; ;1;300000;1;3600000; ; ;ESPERAR QUE LO LLAMEN;12;2;1;68;450,665268622769
568094;3;2;68;80;1;3;8;NO PAGAN LO JUSTO;2; ;2; ;2; ; ; ; ;8;2;1;68;450,665268622769
568095;1;1;68;80;1;4;8;EDAD;2; ;2; ;2; ; ; ; ;9;2;1;68;474,916859793361
568095;1;3;68;80;1;1;1; ;2; ;2; ;1;100000; ; ; ;2;2;1;68;474,916859793361
568096;1;6;68;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;68;478,45964655529
568100;1;1;68;80;1;4;4; ;3; ;2; ;2; ; ; ; ;4;2;1;68;449,779777506375
568100;1;2;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;449,779777506375
568101;1;1;68;80;1;4;2; ;2; ;2; ;2; ; ; ; ;4;2;1;68;479,828719996932
568101;1;4;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;479,828719996932
568102;1;5;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;393,280768356854
568104;1;3;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;409,99645076003
568105;1;1;68;80;1;2;3; ;2; ;2; ;2; ; ; ; ;11;2;1;68;570,730418271331
568105;1;6;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;570,730418271331
568107;1;3;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;443,351031366507
568107;1;4;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;443,351031366507
568109;1;2;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;455,631116027256
568110;1;1;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;562,047107573428
568110;1;3;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;562,047107573428
568111;1;1;68;80;1;1;7; ;2; ;2; ;1;2400000; ; ; ;9;2;1;68;1074,11836495699
568112;1;1;68;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;68;942,111010846558
568112;1;2;68;80;1;1;7; ;2; ;1;433700;1;43370000; ;1;ESTA  ESPERANDO  QUE  LO  LLAMEN;12;1;1;68;942,111010846558
568113;1;2;68;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;68;345,722573147378
568114;1;2;68;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;68;374,256534194726
568114;3;2;68;80;1;1;7; ;2; ;2; ;1;2400000; ; ;ESTA  ESPERANDO   QUE  LA  VUELVAN A  LLAMAR;12;2;1;68;374,256534194726
568115;1;2;68;80;1;1;2; ;2; ;2; ;2; ; ; ; ;9;2;1;68;351,491327656615
568116;1;1;68;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;68;456,123508291495
568116;1;2;68;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;68;456,123508291495
568116;1;3;68;80;1;1;7; ;2; ;1;600000;1;6000000; ; ; ;9;2;1;68;456,123508291495
568118;1;1;68;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;68;411,035222489426
568119;1;3;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;313,574448580535
568120;1;1;68;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;68;435,232826459102
568120;1;5;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;435,232826459102
568121;1;1;68;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;68;913,355929584208
568121;1;5;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;913,355929584208
568121;1;6;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;913,355929584208
568122;1;1;68;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;68;595,225951102023
568216;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;73;114,009969244252
568216;1;2;73;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;114,009969244252
568217;1;1;73;80;1;4;3; ;3; ;2; ;2; ; ; ; ;4;2;1;73;183,101503244186
568217;1;2;73;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;183,101503244186
568217;1;5;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;183,101503244186
568218;1;1;73;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;73;183,983993067025
568218;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;183,983993067025
568221;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;188,730024392438
568223;1;2;73;80;1;4;2; ;2; ;2; ;1;60000; ;1; ;4;1;1;73;230,675161765455
568223;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;230,675161765455
568225;1;2;73;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;161,495077681369
568230;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;141,135356010232
568230;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;141,135356010232
568234;1;5;73;80;1;3;8;CAMBIO DE DOMICILIO;2; ;2; ;2; ; ; ;LOS HIJOS NO SE LO PERMITEN;12;2;1;73;185,743361865686
568235;1;3;73;80;2; ; ; ;2; ;2; ;1;48000;2; ;.; ; ;1;73;197,581007054093
568236;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;158,273729668958
568237;1;5;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;188,793617631053
568240;1;1;73;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;73;162,979903331085
568242;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;216,462282696526
568243;1;1;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;288,927858393061
568245;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;346,997983017817
568245;1;4;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;346,997983017817
568245;1;6;73;80;1;4;6; ;2; ;2; ;2; ; ;4; ;8;1;1;73;346,997983017817
568246;1;1;73;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;583,640652577005
568246;2;2;73;80;2; ; ; ;2; ;2; ;2; ;1;4; ;9; ;1;73;583,640652577005
568247;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;321,402275885365
568247;1;7;73;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;321,402275885365
568248;1;2;73;80;2; ; ; ;2; ;2; ;2; ;1;4; ;9; ;1;73;415,007060897235
568248;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;415,007060897235
568249;1;4;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;203,48824269752
568249;1;8;73;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;203,48824269752
568250;1;3;73;80;1;1;6; ;2; ;2; ;1;40000; ; ; ;4;2;1;73;157,996799583561
568250;1;5;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;157,996799583561
568250;1;8;73;80;2; ; ; ;2; ;2; ;2; ;1;4; ;4; ;1;73;157,996799583561
568252;1;2;73;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;164,739272129746
568254;1;1;73;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;147,60089847102
568254;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;147,60089847102
568257;1;2;73;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;180,762645054614
568258;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;160,595576631211
568263;1;1;73;80;1;4;7; ;2; ;2; ;2; ; ; ; ;1;2;1;73;151,80818720817
568263;1;4;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;151,80818720817
568266;1;1;73;80;1;1;2; ;2; ;1;600000;1;7200000; ; ; ;9;2;1;73;134,481087435508
568266;1;2;73;80;1;1;6; ;2; ;2; ;2; ; ; ; ;2;2;1;73;134,481087435508
568267;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;154,130034170423
568269;1;1;73;80;1;1;3; ;2; ;2; ;1;1760000; ; ; ;4;2;1;73;110,679061286752
568269;1;2;73;80;1;1;8;EMBARAZO;2; ;2; ;1;3469600; ; ;EMBARAZO;12;2;1;73;110,679061286752
568270;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;87,3773583600608
568271;1;3;73;80;1;1;1; ;2; ;2; ;2; ; ; ; ;2;2;1;73;201,724702552629
568272;1;2;73;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;199,491405674528
568273;1;2;73;80;1;1;6; ;2; ;2; ;1;1800000; ; ; ;9;2;1;73;238,710132975511
568274;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;244,231428949875
568274;1;3;73;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;244,231428949875
568275;1;2;73;80;1;1;2; ;2; ;1;180000;1;1400000; ; ; ;9;2;1;73;195,236313655874
568275;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;195,236313655874
568279;1;1;73;80;1;4;3; ;3; ;2; ;2; ; ; ; ;4;2;1;73;145,536583430392
568279;1;4;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;145,536583430392
568281;1;1;73;80;1;1;6; ;2; ;2; ;1;1200000; ; ; ;8;2;1;73;123,502921034441
568283;1;3;73;80;2; ; ; ;2; ;2; ;1;30000;2; ;.; ; ;1;73;160,80836311657
568286;1;3;73;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;73;195,259160091841
568286;1;4;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;195,259160091841
568287;1;2;73;80;1;3;2; ;3; ;2; ;2; ; ; ; ;9;2;1;73;167,273905577358
568288;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;108,231141348263
568289;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;147,60089847102
568289;1;2;73;80;1;3;4; ;3; ;2; ;2; ; ;2; ;10;1;1;73;147,60089847102
568291;1;2;73;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;161,495077681369
568292;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;87,3773583600608
568292;1;2;73;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;87,3773583600608
568292;1;3;73;80;1;3;1; ;2; ;2; ;2; ; ; ; ;2;2;1;73;87,3773583600608
568294;1;2;73;80;1;1;1; ;2; ;2; ;1;500000; ; ; ;2;2;1;73;234,628917214598
568295;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;164,052557564947
568298;1;2;73;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;161,495077681369
568302;1;1;73;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;123,563628362101
568302;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;123,563628362101
568302;1;4;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;123,563628362101
568303;1;3;73;80;2; ; ; ;2; ;2; ;2; ;1;4; ;8; ;1;73;140,064140073457
568304;1;2;73;80;1;2;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;147,60089847102
568306;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;117,037378573653
568307;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;121,225819508454
568308;1;2;73;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;164,739272129746
568310;1;4;73;80;2; ; ; ;2; ;2; ;2; ;1;2; ;9; ;1;73;151,785340772204
568312;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;207,503530448618
568313;1;1;73;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;147,60089847102
568313;1;2;73;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;147,60089847102
568314;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;238,023418410712
568315;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;113,793184125275
568316;1;1;73;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;110,872999969763
568318;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;123,610146208328
568319;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;145,216571771145
568319;1;2;73;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;145,216571771145
568319;1;4;73;80;1;1;1; ;2; ;2; ;1;100000; ; ; ;2;2;1;73;145,216571771145
568324;1;2;73;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;147,60089847102
568325;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;137,712332457199
568325;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;137,712332457199
568326;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;151,137546074371
568327;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ;4; ;8;1;1;73;121,760034016796
568327;1;2;73;80;2; ; ; ;2; ;2; ;2; ;1;4; ;9; ;1;73;121,760034016796
568327;1;3;73;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;121,760034016796
568329;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;166,3744045272
568330;1;1;73;80;1;1;3; ;2; ;2; ;1;3300000; ; ; ;4;2;1;73;152,152432638918
568330;2;1;73;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;152,152432638918
568331;1;2;73;80;1;1;2; ;2; ;2; ;1;2500000; ; ; ;9;2;1;73;193,712577778539
568332;1;1;73;80;1;3;5; ;3; ;2; ;2; ; ; ; ;4;2;1;73;136,927170798967
568333;1;1;73;80;1;4;6; ;1;2;2; ;2; ; ; ;ESTA HACIENDO GESTIONES PARA SU JUBILACION;12;2;1;73;158,273729668958
568333;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;158,273729668958
568335;1;1;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;256,319721515336
568335;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;256,319721515336
568336;1;2;73;80;1;1;5; ;2; ;2; ;1;450000; ; ; ;2;2;1;73;170,518100025735
568339;1;1;73;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;81,4899516655426
568340;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;114,009969244252
568340;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;114,009969244252
568341;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;207,503530448618
568342;1;2;73;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;219,187432616911
568342;1;6;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;219,187432616911
568343;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;147,60089847102
568344;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;117,14460374754
568347;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;127,004647404443
568348;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;224,188446587815
568351;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;100,929563115422
568351;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;100,929563115422
568351;1;3;73;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;100,929563115422
568352;1;1;73;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;138,751029310357
568355;1;1;73;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;135,167802000306
568357;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;188,730024392438
568357;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;188,730024392438
568358;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;81,4899516655426
568358;1;4;73;80;2; ; ; ;3; ;2; ;2; ;1;4; ;10; ;1;73;81,4899516655426
568361;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;110,571836112865
568361;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;110,571836112865
568361;1;5;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;110,571836112865
568362;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;157,351382182834
568363;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;147,60089847102
568363;1;2;73;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;147,60089847102
568366;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;98,6286296129855
568367;1;1;73;80;1;4;4; ;2; ;2; ;2; ; ; ; ;10;2;1;73;185,485829944061
568367;1;2;73;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;185,485829944061
568371;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;92,1402407162311
568371;1;5;73;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;92,1402407162311
568372;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;73;126,747115482818
568372;1;2;73;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;126,747115482818
568374;1;1;73;80;1;4;6; ;2; ;2; ;2; ; ; ; ;9;2;1;73;105,094172073773
568375;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;184,586328893902
568376;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;158,273729668958
568377;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;235,528418264756
568378;1;1;73;80;1;4;4; ;3; ;2; ;2; ; ; ; ;4;2;1;73;147,60089847102
568378;1;2;73;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;147,60089847102
568380;1;1;73;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;73;144,46392919653
568384;1;2;73;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;147,60089847102
568387;1;3;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;204,259336000241
568389;1;1;73;80;1;4;6; ;2; ;2; ;2; ; ; ; ;8;2;1;73;107,521580347498
568389;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;107,521580347498
568390;1;2;73;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;73;113,816030561242
568391;1;2;73;80;1;4;2; ;2; ;2; ;2; ; ;4; ;9;1;1;73;176,296927921724
568392;1;2;73;80;1;4;6; ;2; ;2; ;2; ; ; ; ;9;2;1;73;237,016692186666
568392;1;5;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;237,016692186666
568392;1;6;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;237,016692186666
568394;1;1;73;80;1;4;6; ;2; ;2; ;2; ; ; ; ;9;2;1;73;181,449359619413
568394;1;2;73;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;73;181,449359619413
568729;1;3;23;80;1;1;5; ;2; ;2; ;1;150000; ; ; ;11;2;1;23;114,16711659589
568729;1;4;23;80;1;1;5; ;2; ;2; ;1;150000; ; ; ;11;2;1;23;114,16711659589
568860;1;2;54;80;1;1;5; ;2; ;1;280000;1;1680000; ; ; ;2;2;1;54;318,239461200073
568860;1;3;54;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;54;318,239461200073
568870;1;2;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;265,173607801463
568870;1;3;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;265,173607801463
568870;1;4;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;265,173607801463
568870;1;7;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;265,173607801463
568871;1;1;54;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;54;261,961841498942
568871;1;2;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;261,961841498942
568872;1;3;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;262,806983759652
568872;1;4;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;262,806983759652
568873;1;3;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;283,335424156193
568873;1;4;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;283,335424156193
568874;1;3;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;258,915783153558
568874;1;4;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;258,915783153558
568916;1;3;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;624,456822402236
568916;2;2;68;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;68;624,456822402236
569131;1;1;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;978,826744780278
569131;1;2;05;80;1;4;4; ;3; ;2; ;2; ; ; ; ;11;2;1;05;978,826744780278
569131;1;3;05;80;1;1;5; ;2; ;2; ;2; ; ; ; ;1;2;1;05;978,826744780278
569132;1;2;05;80;1;4;7; ;2; ;2; ;2; ; ; ; ;9;2;1;05;1074,74784163957
569132;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1074,74784163957
569135;1;4;05;80;1;1;7; ;2; ;2; ;1;350000; ; ; ;2;2;1;05;791,868033369486
569138;1;6;05;80;2; ; ; ;2; ;2; ;1;3000000;2; ;.; ; ;1;05;1173,67564584337
569139;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;822,956842545735
569139;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;822,956842545735
569139;1;4;05;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;05;822,956842545735
569140;1;2;05;80;1;3;2; ;2; ;2; ;2; ; ; ; ;1;2;1;05;1052,14486299684
569140;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1052,14486299684
569140;1;5;05;80;1;4;8;PEREZA;2; ;2; ;2; ; ; ; ;11;2;1;05;1052,14486299684
569141;1;2;05;80;1;1;7; ;2; ;2; ;1;4800000; ; ; ;1;2;1;05;906,885455161081
569141;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;906,885455161081
569142;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;834,292732279248
569143;1;2;05;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;982,922703758202
569144;1;1;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1127,06933274848
569145;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1074,74784163957
569146;1;2;05;80;1;2;7; ;2; ;2; ;2; ; ; ; ;1;2;1;05;956,868667512881
569147;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;861,009698648722
569147;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;861,009698648722
569147;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;861,009698648722
