DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5203448;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;76;2485,33695128948
5203448;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;76;2485,33695128948
5203450;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;76;874,33792513116
5203451;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;08;2;76;2776,17664217539
5203453;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;3;76;874,33792513116
5203453;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;76;874,33792513116
5203527;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;40;500000;2;1;08;1,3;70;2458,67741740349
5203527;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;70;2458,67741740349
5203529;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;08;4;70;1910,29591364664
5203529;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;1910,29591364664
5203530;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;70;2770,07987515204
5203530;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;2770,07987515204
5203530;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;2770,07987515204
5203531;1;2;1;80;2;1;3; ;1; ;3;1; ;2; ;2; ;1;40;877803;2;1;08;3;70;1713,80795010312
5203533;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;70;986,681270956115
5203533;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;40;877803;2;1;08; ;70;986,681270956115
5203533;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;70;986,681270956115
5203535;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;3;70;1589,75841358773
5203535;1;2;1;80;2;1;9;AISLAMIENTO OBLIGATORIO PREVENTIVO;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;1,3;70;1589,75841358773
5203536;1;2;1;80;2;1;9;AISLAMIENTO OBLIGATORIO PREVENTIVO;2; ; ;1; ;2; ;2; ;1;40;300000;2;1;08;1,3;70;1463,0341026709
5203537;1;1;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;70;986,681270956115
5203537;1;2;1;80;2;1;9;AISLAMIENTO OBLIGATORIO PREVENTIVO;2; ; ;1; ;2; ;2; ;1;36;200000;2;1;08;1,3;70;986,681270956115
5203537;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;70;986,681270956115
5203539;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;70;1898,27844003977
5203539;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;70;1898,27844003977
5203539;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;1898,27844003977
5203539;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;1898,27844003977
5203550;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;08;4;70;1228,57521338119
5203550;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;1228,57521338119
5203551;1;1;1;80;2;1;9;AISLAMIENTO OBLIGATORIO;2; ; ;1; ;2; ;2; ;1;30;300000;2;1;08;1,4;70;2207,06208631424
5203552;1;2;1;80;2;1;9;AISLAMIENTO OBLIGATORIO;2; ; ;12;AISLAMIENTO OBLOGATORIO;2; ;2; ;1;40;1000000;2;1;08;1,4;70;1220,55381389201
5203554;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;70;1828,61937171933
5203554;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;70;1828,61937171933
5203554;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;70;1828,61937171933
5203554;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;1828,61937171933
5203554;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;1828,61937171933
5203554;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;1828,61937171933
5203556;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;20;400000;2;1;08; ;70;1370,96250439413
5203556;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;1370,96250439413
5203557;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;1938,35618623186
5203557;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;1938,35618623186
5203557;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;1938,35618623186
5203559;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;70;1602,15570607685
5203564;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;40;877803;2;1;08; ;70;2234,23376558099
5203564;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;2234,23376558099
5203567;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;2272,82966482324
5203567;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;08; ;70;2272,82966482324
5203567;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;70;2272,82966482324
5203612;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ;2; ;877803;2;1;08;1,1;17;1198,30042906774
5203613;1;1;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ;2; ;300000;2;1;08;4;17;1920,10396963519
5203620;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;17;1712,33652059481
5203620;1;2;1;80;2;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;2;17;1712,33652059481
5203620;1;3;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;40;500000;2;1;08;1,2;17;1712,33652059481
5203621;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1164,82149021821
5203622;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1005,64222147965
5203643;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1005,64222147965
5203645;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;17;1544,55034385733
5203645;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;17;1544,55034385733
5203656;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1005,64222147965
5203658;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;40;877803;2;1;08;3;17;1005,64222147965
5203659;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;877803;2;1;08;3;17;1799,34176605765
5203660;1;1;1;80;2;1;9;CAMBIO DE DOMICILIO;2; ; ;1; ;2; ;2; ;1;48;877803;2;1;08;3;17;1005,64222147965
5203663;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;17;1005,64222147965
5203663;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;1005,64222147965
5203664;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;17;1005,64222147965
5203697;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1388,1153027679
5203698;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;17;1300,81176846303
5203699;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;17;727,016546406405
5203701;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;1625,43193030401
5203701;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1625,43193030401
5203702;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;2;17;1237,9124075128
5203702;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1237,9124075128
5203703;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;24;877803;2;1;08;2;17;2687,60487301427
5203705;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1374,02906258488
5203706;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;17;727,016546406405
5203706;1;3;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;17;727,016546406405
5203709;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;3112,09935824448
5203710;1;2;1;80;2;1;9;SE ACABO LA COSECHA;2; ; ;9; ;2; ;2; ;2; ;877803;2;1;08;1,2;05;10244,3626144764
5203711;1;2;1;80;2;1;9;TERMINO COSECHA;2; ; ;7; ;2; ;2; ;1;48;98;2;1;08;1,4;05;3562,68625823103
5203711;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;3562,68625823103
5203723;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;3;05;2700,63493836618
5203723;1;4;1;80;2;1;9;TERMINO COSECHA;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;1,4;05;2700,63493836618
5203723;1;5;1;80;2;1;9;TERMINO COSECHA;2; ; ;11; ; ; ;2; ; ; ; ; ;1;08;1,4;05;2700,63493836618
5203725;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;5554,66728314876
5203725;1;3;1;80;2;1;3; ;1; ;3;12;PANDEMIA COVID 19;2; ;2; ;1;48;877803;2;1;08;2;05;5554,66728314876
5203726;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,4;05;2700,63493836618
5203726;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;2700,63493836618
5203726;2;1;2;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;05;2700,63493836618
5203726;2;2;2;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;05;2700,63493836618
5203726;2;3;2;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;2700,63493836618
5203727;1;2;1;80;2;1;9;TERMINO DE COSECHA;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;1,4;05;2700,63493836618
5203727;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;2700,63493836618
5203727;1;5;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;3;05;2700,63493836618
5203728;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;5156,40627942482
5203729;1;2;1;80;2;1;9;TERMINO DE COSECHA;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;2;05;3123,31186105804
5203730;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;5543,4547803352
5203782;1;2;1;80;2;1;6; ;2; ; ;8; ;1;2;2; ; ; ; ;1;1;08;3;05;2675,8351582628
5203786;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;3083,52112330873
5203787;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;2675,8351582628
5203788;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;3;05;2675,8351582628
5203793;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;05;10703,3406330512
5203793;1;6;1;80;2;1;1; ;2; ; ;1; ;2; ;2; ;1;40;800000;2;1;08;1,4;05;10703,3406330512
5203794;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,4;05;2675,8351582628
5203794;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;2675,8351582628
5203796;1;1;1;80;2;1;1; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;1,4;05;2675,8351582628
5203796;1;6;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;2675,8351582628
5203796;1;7;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;2675,8351582628
5203804;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;23;1851,28232711556
5203805;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;500000;2;1;08;1,2;23;1227,06873005246
5203805;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1227,06873005246
5203805;1;5;1;80;2;1;9;POR TEMOR AL CONTAGIO;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;1,4;23;1227,06873005246
5203806;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2000,12975008469
5203806;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2000,12975008469
5203807;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;3;23;1927,11685287199
5203807;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1927,11685287199
5203808;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2354,27468458735
5203811;1;1;1;80;2;1;9;POR TEMOR AL CONTAGIO DEL COVID 19;2; ; ;12;POR TEMOR AL CONTAGIO DE COVID 19;2; ;2; ; ; ; ;2;1;08;1,3;23;2026,20206593925
5203812;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;1860,14320022962
5203813;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;23;2578,02708480675
5203814;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1616,14685352374
5203815;1;1;1;80;2;1;1; ;2; ; ;12;POR CUARENTENA NACIONAL POR PANDEMIA DE COVID 19;2; ;2; ;2; ;200000;2;1;08;1,3;23;1107,00642804096
5203815;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;23;1107,00642804096
5203815;1;3;1;80;2;1;9;POR CUARENTENA NACIONAL POR PANDEMIA DE COVID 19;2; ; ;12;POR CUARENTENA NACIONAL POR PANDEMIA DE COVID 19;2; ;2; ;2; ;250000;2;1;08;1,3;23;1107,00642804096
5203823;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2459,94717240207
5203824;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1659,25996899204
5203824;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1659,25996899204
5203825;1;2;1;80;2;2; ; ; ;1;2;1; ;2; ;2; ; ; ; ;2;1;08; ;23;1089,94166887525
5203826;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;3;23;1462,46558171248
5203826;1;3;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ;1;40;300000;2;1;08;4;23;1462,46558171248
5203827;1;3;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;48;600000;2;1;08;1,1;23;2370,28485229704
5203827;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2370,28485229704
5203828;1;1;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;23;1769,82812533499
5203829;1;1;1;80;2;1;1; ;2; ; ;12;POR CUARENTENA NACIONAL POR PANDEMIA DE COVID 19;2; ;2; ; ; ; ;2;1;08;1,3;23;1208,30341978871
5203830;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1756,13340337881
5203831;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;23;1756,13340337881
5203831;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;23;1756,13340337881
5203832;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;23;2049,80122504513
5203833;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2049,80122504513
5203834;1;1;1;80;2;1;1; ;2; ; ;12;TEMOR A CONTAGIARSE POR LA PANDEMIA DEL COVID 19;2; ;2; ;1;48;600000;2;1;08;1,3;23;2311,09974943294
5203834;1;3;1;80;2;1;1; ;2; ; ;1; ;2; ;2; ;1;48;800000;2;1;08;1,4;23;2311,09974943294
5203834;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2311,09974943294
5203835;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1769,82812533499
5203840;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1357,15084275783
5203841;1;2;1;80;2;1;1; ;2; ; ;1; ;2; ;2; ;1;48;400000;2;1;08;1,3;23;2686,08870048743
5203841;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2686,08870048743
5203841;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;2686,08870048743
5203842;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1287,54584288879
5203843;1;1;1;80;2;1;1; ;2; ; ;1; ;2; ;2; ;1;48;800000;2;1;08;1,4;23;1711,29577726049
5203844;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2043,39542018051
5203844;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;2043,39542018051
5203844;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;2043,39542018051
5203844;1;6;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;08;2;23;2043,39542018051
5203845;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1909,81467519006
5203846;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;23;1902,02612541178
5203846;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;1902,02612541178
5203847;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1488,27651949885
5203848;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;1;48;1500000;2;1;08;4;23;1808,10739196116
5203848;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1808,10739196116
5203848;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1808,10739196116
5203849;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;23;1927,11685287199
5203849;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;1927,11685287199
5203852;1;1;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;23;1261,67308541632
5203852;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;1261,67308541632
5203852;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1261,67308541632
5203852;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1261,67308541632
5203852;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;1261,67308541632
5203852;1;6;1;80;2;1;8; ;2; ; ;12;POR TEMOR AL CONTAGIO DE COVID 19;2; ;2; ;2; ;300000;2;1;08;1,3;23;1261,67308541632
5203852;1;7;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;2; ;300000;2;1;08;3;23;1261,67308541632
5203857;1;1;1;80;2;1;9;POR LA CUARENTENA OBLIGATORIA DEBIDO A LA PANDEMIA COVID 19;2; ; ;12;POR TEMOR AL CONTAGIO DE COVID 19;2; ;2; ;2; ;300000;2;1;08;1,3;23;1203,46957094658
5203857;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;23;1203,46957094658
5203857;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1203,46957094658
5203858;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1109,21820672145
5203859;1;5;1;80;2;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;23;1405,71649023489
5203861;1;1;1;80;2;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;23;1769,82812533499
5203863;1;1;1;80;2;2; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;08; ;23;1488,27651949885
5203863;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1488,27651949885
5203864;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1585,24068882704
5203864;1;2;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;3;23;1585,24068882704
5203864;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1585,24068882704
5203864;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1585,24068882704
5203864;1;6;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;1585,24068882704
5203896;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;10802,5397534647
5203897;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;1,4;05;4147,86345838704
5203897;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;4147,86345838704
5203899;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ;1;30;600000;2;1;08;1,2;05;6377,52895984065
5203899;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;6377,52895984065
5203903;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;3;05;3372,97173184325
5203904;1;2;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;05;4147,86345838704
5203905;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;05;3112,09935824448
5203905;1;3;1;80;2;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;1,4;05;3112,09935824448
5203906;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;05;7397,28428369198
5203908;1;2;1;80;2;1;9;POR PANDEMIA;2; ; ;12;ESTA ESPERANDO QUE PASE LA PANDEMIA;2; ;2; ; ; ; ;2;1;08;1,4;05;2700,63493836618
5203923;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;6318,9644668912
5203923;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;6318,9644668912
5203924;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;10703,3406330512
5203924;1;7;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;10703,3406330512
5203924;1;8;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;10703,3406330512
5203928;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,3;05;4787,72853457125
5203934;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;2675,8351582628
5203935;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;2;05;6225,13073326627
5203935;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;6225,13073326627
5203935;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;6225,13073326627
5203949;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;1,3;05;2700,63493836618
5203949;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;2700,63493836618
5203950;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;05;3218,01525063057
5203953;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;05;8358,29748194481
5203958;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;3657,38964780356
5203959;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;1,3;05;3657,38964780356
5203959;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;05;3657,38964780356
5203960;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;08;1,3;05;9469,56055858299
5203960;1;3;1;80;2;2; ; ; ;1;1;4; ;2; ;2; ;2; ;870000;2;1;08; ;05;9469,56055858299
5203960;1;5;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;700000;2;1;08;1,3;05;9469,56055858299
5203961;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;05;2700,63493836618
