DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5210521;1;3;1;70;2;2;48;8; ;2;2;8; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;62;62;1;1;08;0141;50;1541,2824238879
5210523;1;1;1;70;2;16;48;8; ;2;17;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;38;62;97;1;2;08;3821;50;1252,85453491206
5210526;1;1;1;70;2;8;50;1; ;2;9;8; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;01;62;62;1;1;08;0126;50;1632,25691874794
5210532;1;3;1;70;2;16;48;8; ;2;16;8; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;870000;2; ;01;62;62;1;2;08;0126;50;580,355665727368
5210540;1;1;1;70;2;26;50;4; ;2;27;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;56;99;45;1;2;08;5619;50;874,881493243613
5210542;1;1;1;70;2;12;48;1; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;86;59;59;1;1;08;8610;50;1254,653325447
5210576;1;3;1;70;2;52;48;1; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;86;59;59;1;2;08;8610;52;1581,20043068747
5210655;1;3;1;70;2;17;44;1; ;2;16;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;49;59;59;1;2;08;4921;52;975,772868721189
5211091;1;3;1;70;2;34;48;1; ;2;21;6; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;01;62;62;1;2;08;0144;76;1819,1111530365
5211106;1;4;1;70;2;13;48;1; ;2;13;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;1;08;4711;76;2896,70232583242
5211339;1;2;1;70;2;16;48;4; ;2;3;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;877803;2; ;01;55;62;1;2;08;0144;76;4282,59515396701
5211472;1;2;1;70;2;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;62;62;1;1;08;0141;18;415,056102221186
5211474;1;1;1;70;2;2;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;500000;2; ;01;61;61;1;1;08;0161;18;299,271848708603
5213931;1;2;1;70;2;8;48;1; ;2;16;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;68;58;58;1;1;08;6820;25;2567,80003927287
