Directorio;Secuencia_p;Orden;Regis;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6290;P6290s1;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Clase;Dpto;Fex_c_2011
199365;3;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;849,623950819961
199366;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;515,585374003478
199369;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;796,081284590302
199369;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;796,081284590302
199369;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;796,081284590302
199369;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;796,081284590302
199370;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;657,98420846136
199370;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;657,98420846136
199370;2;3;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;657,98420846136
199371;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;638,917003326861
199371;2;2;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;638,917003326861
199371;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;638,917003326861
199371;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;638,917003326861
199371;2;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;638,917003326861
199371;2;7;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;638,917003326861
199372;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;733,469240859353
199372;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;733,469240859353
199372;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;733,469240859353
199373;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;595,721756931046
199373;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;595,721756931046
199374;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;802,793901505957
199374;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;802,793901505957
199374;2;3;50;3;3; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;41;802,793901505957
199374;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;802,793901505957
199375;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;711,321831256441
199375;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;41;711,321831256441
199376;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;754,375846816417
199376;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;754,375846816417
199377;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;753,011194925867
199377;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;753,011194925867
199378;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;569,29442208895
199378;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;569,29442208895
199378;2;4;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;569,29442208895
199379;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;697,986598042692
199379;2;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;697,986598042692
199379;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;697,986598042692
199379;2;4;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;697,986598042692
199380;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;754,375846816417
199380;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;754,375846816417
199383;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;623,108048932142
199383;2;2;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;623,108048932142
199383;2;5;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;623,108048932142
199477;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1389,81187390931
199477;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;1389,81187390931
199477;2;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;05;1389,81187390931
199477;2;4;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1389,81187390931
199477;2;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;1389,81187390931
199478;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1170,79354789537
199478;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;1170,79354789537
199479;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1337,43836681875
199479;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;1337,43836681875
199479;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1337,43836681875
199479;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;1337,43836681875
199480;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1200,78722093788
199480;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;1200,78722093788
199480;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;1200,78722093788
199481;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1377,91140940677
199481;2;2;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;05;1377,91140940677
199482;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1062,30767761087
199482;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;1062,30767761087
199482;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1062,30767761087
199483;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1188,37406725375
199483;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;1188,37406725375
199484;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1346,59461348587
199484;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;1346,59461348587
199484;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;1346,59461348587
199484;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;1346,59461348587
199486;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3530,98164931425
199486;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;05;3530,98164931425
199486;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3530,98164931425
199486;2;4;50;2;6;DESCANSANDO;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;05;3530,98164931425
199487;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3735,32781290509
199487;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;05;3735,32781290509
199487;2;3;50;2;6;DESCANSANDO;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;05;3735,32781290509
199487;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3735,32781290509
199488;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3171,62250207015
199488;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3171,62250207015
199488;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3171,62250207015
199488;2;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3171,62250207015
199493;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;5;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;6;50;1;6;LEER;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;7;50;1;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;05;3029,60555406705
199493;2;8;50;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;9;50;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;10;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;11;50;11;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199494;2;1;50;1;6;RECOGER LEÑA;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2953,04829608854
199494;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2953,04829608854
199495;2;1;50;1;4; ;2;2;2;2; ; ;1;3; ;1;2; ; ; ;2;05;2141,92015563244
199495;2;2;50;2;6;DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2141,92015563244
199496;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2703,48472825301
199496;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2703,48472825301
199497;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3321,43418992076
199497;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;05;3321,43418992076
199497;2;3;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3321,43418992076
199497;2;4;50;4;6;DE VACACIONES;2;2;2;2; ; ;1;2; ;1;1; ;2;1;2;05;3321,43418992076
199497;2;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3321,43418992076
199498;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2828,64259354923
199498;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2828,64259354923
199499;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2872,53642906066
199499;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2872,53642906066
199499;2;3;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2872,53642906066
199499;2;4;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2872,53642906066
199504;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2989,98620109496
199504;2;2;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;05;2989,98620109496
199504;2;4;50;4;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;05;2989,98620109496
199504;2;5;50;4;6;DESCANSANDO;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;05;2989,98620109496
199505;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2475,31817142026
199505;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2475,31817142026
199505;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2475,31817142026
199505;2;7;50;7;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2475,31817142026
199505;2;8;50;8;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2475,31817142026
199506;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3384,37429913817
199506;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;05;3384,37429913817
199506;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3384,37429913817
199506;2;4;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3384,37429913817
199506;2;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3384,37429913817
199507;2;1;50;1;6;DESCANSAR;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;05;2857,49535132727
199507;2;2;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;05;2857,49535132727
199508;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2989,91075286323
199508;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2989,91075286323
199508;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2989,91075286323
199508;2;4;50;4;3; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;05;2989,91075286323
199508;2;5;50;2;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2989,91075286323
199508;2;6;50;2;6;ENFERMO EN LA CASA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2989,91075286323
199516;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3166,17417032061
199516;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3166,17417032061
199516;2;3;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3166,17417032061
199516;2;4;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3166,17417032061
199516;2;5;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3166,17417032061
199517;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3154,07452791093
199517;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3154,07452791093
199519;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;4112,2349343084
199519;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;4112,2349343084
199519;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;4112,2349343084
199519;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;4112,2349343084
199519;2;5;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;05;4112,2349343084
199519;2;6;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;05;4112,2349343084
199522;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2955,41714858627
199522;2;2;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;05;2955,41714858627
199522;2;3;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2955,41714858627
199522;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2955,41714858627
199524;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3444,68508584628
199524;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3444,68508584628
199525;2;1;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2953,04829608854
199525;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2953,04829608854
199526;2;1;50;1;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;05;3201,7004062032
199526;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3201,7004062032
199526;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3201,7004062032
199526;2;4;50;4;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;2;2;05;3201,7004062032
199527;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3019,02651326822
199527;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3019,02651326822
199527;2;3;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3019,02651326822
199528;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2754,88083487589
199528;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2754,88083487589
199528;2;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;05;2754,88083487589
199529;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2678,78041665818
199529;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2678,78041665818
199529;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2678,78041665818
199535;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2590,06936271632
199535;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;05;2590,06936271632
199540;2;1;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;05;2681,0233042722
199540;2;2;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2681,0233042722
199540;2;3;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2681,0233042722
199540;2;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2681,0233042722
199540;2;6;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2681,0233042722
199541;2;1;50;1;6;DESCANSO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3014,18416116992
199542;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3230,36367606391
199542;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3230,36367606391
199542;2;3;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3230,36367606391
199542;2;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3230,36367606391
199542;2;6;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3230,36367606391
199544;2;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2890,64105209241
199544;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2890,64105209241
199544;2;3;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2890,64105209241
199545;2;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3100,28801043764
199545;2;2;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3100,28801043764
199545;2;3;50;1;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;05;3100,28801043764
199545;2;4;50;1;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3100,28801043764
199545;2;5;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3100,28801043764
199546;2;1;50;2;6;DESCANSO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2802,90085934982
199546;2;2;50;2;4; ;2;2;2;2; ; ;1;7; ;1;2; ; ; ;2;05;2802,90085934982
199546;2;3;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2802,90085934982
199546;3;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2802,90085934982
199546;3;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;05;2802,90085934982
199549;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3278,65190446072
199549;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3278,65190446072
199555;2;1;50;2;6;EN  LA  CASA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3333,85923144233
199555;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3333,85923144233
199555;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3333,85923144233
199555;2;5;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3333,85923144233
199555;2;6;50;2;6;RECOGER Y TRAER LEÑA PARA LA CASA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3333,85923144233
199556;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2896,94336604768
199556;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2896,94336604768
199556;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2896,94336604768
199556;2;4;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2896,94336604768
199556;2;7;50;7;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;2;05;2896,94336604768
199556;2;9;50;9;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;2;05;2896,94336604768
199557;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3528,02892591905
199557;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3528,02892591905
199557;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3528,02892591905
199557;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3528,02892591905
199558;2;1;50;1;6;PODAR  PRADO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;4318,32594387026
199559;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3302,99188387367
199559;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3302,99188387367
199559;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3302,99188387367
199559;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3302,99188387367
199560;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3587,42951524528
199560;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3587,42951524528
199562;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2816,82977612404
199562;2;2;50;2;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;2;05;2816,82977612404
199563;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2742,2455766351
199564;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3483,59135577169
199564;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3483,59135577169
199564;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3483,59135577169
199564;2;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3483,59135577169
199564;2;5;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3483,59135577169
199565;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3465,29301356002
199565;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3465,29301356002
199566;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3085,32284355929
199566;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3085,32284355929
199566;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3085,32284355929
199567;2;1;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;2;05;2742,2455766351
199569;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3548,53977318901
199569;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3548,53977318901
199570;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3826,69755296774
199570;2;2;50;1;6;DESHIERVAR   JARDIN;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3826,69755296774
199570;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3826,69755296774
199573;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3825,60529511382
199574;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;4210,49589120921
199574;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;4210,49589120921
199574;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;4210,49589120921
199574;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;4210,49589120921
199575;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3990,24678120925
199576;2;1;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;2;05;4318,32594387026
199577;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3485,31007185612
199577;2;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3485,31007185612
199577;2;3;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3485,31007185612
199577;2;4;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3485,31007185612
199581;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2919,46948995375
199581;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2919,46948995375
199581;2;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;2919,46948995375
199582;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3543,712663325
199582;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3543,712663325
199583;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3042,25441569904
199583;2;2;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;05;3042,25441569904
199583;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3042,25441569904
199583;2;5;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;05;3042,25441569904
