Directorio;Secuencia_p;Orden;Regis;P7480;P7480s1;P7480s2;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s12;P7480s1a1;P7480s2a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;P7480s12a1;Clase;Dpto;Fex_c_2011
199206;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;90; ; ; ; ; ; ; ; ; ;2;41;647,088244548132
199207;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;41;696,890033137582
199207;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;2;41;696,890033137582
199208;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;586,528841210371
199208;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;6; ;60; ;35; ; ; ; ; ; ; ;2;41;586,528841210371
199210;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;2;41;633,850330994802
199210;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;5; ;80; ;30; ; ; ; ; ; ; ;2;41;633,850330994802
199221;2;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;20; ; ; ; ; ; ; ; ; ; ; ;2;68;951,100111743678
199221;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;25; ;50; ; ; ; ; ; ; ; ; ;2;68;951,100111743678
199221;2;3;90; ;1;1;2;2;2;2;2;2;2;2;2;2;25;30; ; ; ; ; ; ; ; ; ; ;2;68;951,100111743678
199221;2;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;20; ;20; ; ; ; ; ; ; ; ; ;2;68;951,100111743678
199222;2;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ; ; ;2;68;1179,91547972227
199222;2;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;25;25;30; ; ; ; ; ; ; ; ; ;2;68;1179,91547972227
199222;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;1179,91547972227
199222;2;4;90; ;1;1;1;2;2;2;2;2;2;2;2;2;15;10;25; ; ; ; ; ; ; ; ; ;2;68;1179,91547972227
199222;2;7;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;1179,91547972227
199223;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;20; ;30; ; ; ; ; ; ; ; ; ;2;68;559,020615844549
199223;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;559,020615844549
199223;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;559,020615844549
199223;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;559,020615844549
199224;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;951,100111743678
199224;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;20; ;40; ; ; ; ; ; ; ; ; ;2;68;951,100111743678
199224;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;951,100111743678
199224;2;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;20; ;30; ; ; ; ; ; ; ; ; ;2;68;951,100111743678
199231;2;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ; ; ;2;68;740,628997940961
199231;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;68;740,628997940961
199232;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;10; ;10; ; ; ; ; ; ; ; ; ;2;68;928,169732147222
199232;2;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;14;49;28; ; ; ; ; ; ; ; ; ;2;68;928,169732147222
199232;2;3;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;63; ; ; ; ; ; ; ; ; ; ;2;68;928,169732147222
199233;2;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ; ; ;2;68;888,592954224849
199233;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;28; ;30; ; ; ; ; ; ; ; ; ;2;68;888,592954224849
199233;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ; ;2;68;888,592954224849
199233;2;4;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ; ; ;2;68;888,592954224849
199234;2;1;90; ;1;1;1;2;2;2;2;2;2;2;2;2;21;10;21; ; ; ; ; ; ; ; ; ;2;68;461,118690018687
199234;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;20; ;35; ; ; ; ; ; ; ; ; ;2;68;461,118690018687
199234;2;3;90; ;1;2;1;2;1;2;2;2;2;2;2;2;10; ;30; ;30; ; ; ; ; ; ; ;2;68;461,118690018687
199235;2;1;90; ;1;1;1;2;2;2;2;2;2;2;2;2;7;28;14; ; ; ; ; ; ; ; ; ;2;68;1370,23890917455
199236;2;1;90; ;1;1;2;2;2;2;2;2;2;2;2;2;6;20; ; ; ; ; ; ; ; ; ; ;2;68;1165,70014748168
199236;2;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;14;14;35; ; ; ; ; ; ; ; ; ;2;68;1165,70014748168
199342;2;1;90; ;2;2;1;2;1;1;2;2;2;2;2;2; ; ;42; ;7;14; ; ; ; ; ; ;2;68;401,361873912254
199342;2;2;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;7; ; ;7; ; ; ; ; ; ;2;68;401,361873912254
199342;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;401,361873912254
199344;2;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;42; ;14; ; ; ; ; ; ; ;2;68;802,762308338284
199344;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;21; ;14; ; ; ; ; ; ; ;2;68;802,762308338284
199345;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;690,011897884231
199345;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;42; ;21; ; ; ; ; ; ; ;2;68;690,011897884231
199345;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;68;690,011897884231
199346;2;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;14; ; ; ; ; ; ; ;2;68;675,056542151883
199346;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;2;68;675,056542151883
199346;2;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;42; ;21; ; ; ; ; ; ; ;2;68;675,056542151883
199347;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;1095,27229153194
199349;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;2;68;592,006557629043
199349;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;592,006557629043
199350;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;653,415069827008
199350;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;10; ; ; ; ; ; ; ;2;68;653,415069827008
199350;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;653,415069827008
199350;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;653,415069827008
199351;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;4; ;28; ; ; ; ; ; ; ; ; ;2;68;623,641441119982
199352;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;36; ; ; ; ; ; ; ; ; ;2;68;755,500410216698
199353;2;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;42; ;5; ; ; ; ; ; ; ;2;68;1050,05038435329
199353;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;1050,05038435329
199353;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;2;68;1050,05038435329
199353;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;68;1050,05038435329
199355;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;1002,00885493021
199355;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;68;1002,00885493021
199355;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;1002,00885493021
199360;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;10; ;7; ; ; ; ; ; ; ; ; ;2;41;705,305698245791
199360;2;2;90; ;1;2;2;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ; ; ; ;2;41;705,305698245791
199360;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;705,305698245791
199361;2;1;90; ;1;1;2;2;2;2;2;2;2;2;1;2;3;3; ; ; ; ; ; ; ; ;6; ;2;41;787,21156292912
199361;2;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;5;40;20; ; ; ; ; ; ; ; ; ;2;41;787,21156292912
199361;2;3;90; ;1;1;1;2;2;2;2;2;2;2;2;2;20;10;5; ; ; ; ; ; ; ; ; ;2;41;787,21156292912
199361;2;4;90; ;1;1;1;2;2;2;2;2;2;2;2;2;10;20;12; ; ; ; ; ; ; ; ; ;2;41;787,21156292912
199361;2;5;90; ;1;1;1;2;2;2;2;2;2;2;2;2;6;6;12; ; ; ; ; ; ; ; ; ;2;41;787,21156292912
199361;2;6;90; ;1;1;1;2;2;2;2;2;2;2;2;2;12;36;12; ; ; ; ; ; ; ; ; ;2;41;787,21156292912
199361;2;7;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;56; ;56; ; ; ; ; ; ; ;2;41;787,21156292912
199362;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;649,2660416727
199362;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;649,2660416727
199362;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;649,2660416727
199362;2;4;90; ;2;1;1;2;1;2;2;2;2;2;2;2; ;25;30; ;20; ; ; ; ; ; ; ;2;41;649,2660416727
199362;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;649,2660416727
199364;2;1;90; ;2;1;2;2;2;2;2;2;2;1;2;2; ;5; ; ; ; ; ; ; ;8; ; ;2;41;667,766537908156
199364;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;14; ;40; ; ; ; ; ; ; ; ; ;2;41;667,766537908156
199364;2;3;90; ;1;2;1;2;2;2;2;2;2;1;2;2;14; ;2; ; ; ; ; ; ;8; ; ;2;41;667,766537908156
199364;2;4;90; ;1;2;2;2;2;2;2;2;2;2;2;1;14; ; ; ; ; ; ; ; ; ; ;8;2;41;667,766537908156
199364;2;5;90; ;1;1;1;2;2;2;2;2;2;1;2;2;7;21;40; ; ; ; ; ; ;8; ; ;2;41;667,766537908156
199364;2;6;90; ;1;2;1;2;2;2;2;2;2;1;2;2;14; ;14; ; ; ; ; ; ;8; ; ;2;41;667,766537908156
199364;2;7;90; ;1;2;1;2;2;2;2;2;2;2;2;2;14; ;14; ; ; ; ; ; ; ; ; ;2;41;667,766537908156
199365;2;1;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;20;20; ; ; ; ; ; ; ; ; ;2;41;849,623950819961
199365;2;2;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ; ; ;2;41;849,623950819961
199365;2;3;90; ;1;1;1;2;2;2;2;2;2;2;2;2;10;10;10; ; ; ; ; ; ; ; ; ;2;41;849,623950819961
199365;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;849,623950819961
199365;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;849,623950819961
199365;3;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ; ; ;2;41;849,623950819961
199365;3;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;35; ; ; ; ; ; ; ;2;41;849,623950819961
199366;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;515,585374003478
199369;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;796,081284590302
199369;2;2;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ; ; ;2;41;796,081284590302
199369;2;3;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;10; ; ; ; ; ; ; ;2;41;796,081284590302
199369;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;796,081284590302
199370;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;41;657,98420846136
199370;2;2;90; ;2;2;1;2;1;2;2;2;2;2;1;2; ; ;25; ;20; ; ; ; ; ;2; ;2;41;657,98420846136
199370;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;2;41;657,98420846136
199371;2;1;90; ;1;1;1;2;1;1;2;2;2;2;2;2;14;14;25; ;10;12; ; ; ; ; ; ;2;41;638,917003326861
199371;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;638,917003326861
199371;2;3;90; ;1;1;1;2;1;1;2;2;2;2;1;1;12;30;20; ;50;12; ; ; ; ;8;8;2;41;638,917003326861
199371;2;5;90; ;1;2;1;2;2;2;2;2;2;2;2;2;6; ;2; ; ; ; ; ; ; ; ; ;2;41;638,917003326861
199371;2;6;90; ;1;1;1;2;1;1;2;2;2;2;2;2;5;5;5; ;5;5; ; ; ; ; ; ;2;41;638,917003326861
199371;2;7;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;638,917003326861
199372;2;1;90; ;1;1;1;2;2;2;2;2;2;2;2;2;5;10;5; ; ; ; ; ; ; ; ; ;2;41;733,469240859353
199372;2;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;7;24;40; ; ; ; ; ; ; ; ; ;2;41;733,469240859353
199372;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;733,469240859353
199373;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;41;595,721756931046
199373;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;41;595,721756931046
199374;2;1;90; ;2;1;1;2;2;2;2;1;2;1;1;2; ;5;5; ; ; ; ;6; ;6;3; ;2;41;802,793901505957
199374;2;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;2;6;40; ; ; ; ; ; ; ; ; ;2;41;802,793901505957
199374;2;3;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;5;20; ; ; ; ; ; ; ; ; ;2;41;802,793901505957
199374;2;4;90; ;2;2;1;2;2;2;2;2;2;1;2;2; ; ;2; ; ; ; ; ; ;5; ; ;2;41;802,793901505957
199375;2;1;90; ;2;1;1;2;2;2;2;2;2;1;2;2; ;5;2; ; ; ; ; ; ;6; ; ;2;41;711,321831256441
199375;2;2;90; ;2;1;1;2;1;2;2;2;2;1;2;2; ;2;20; ;20; ; ; ; ;5; ; ;2;41;711,321831256441
199376;2;1;90; ;2;2;2;1;2;2;2;2;2;1;2;2; ; ; ;4; ; ; ; ; ;5; ; ;2;41;754,375846816417
199376;2;2;90; ;2;1;1;2;1;2;2;2;1;2;1;2; ;6;15; ;5; ; ; ;5; ;2; ;2;41;754,375846816417
199377;2;1;90; ;1;1;1;2;2;2;2;2;2;2;1;2;10;10;5; ; ; ; ; ; ; ;5; ;2;41;753,011194925867
199377;2;2;90; ;1;1;1;2;2;2;2;2;2;2;1;2;5;5;10; ; ; ; ; ; ; ;6; ;2;41;753,011194925867
199378;2;1;90; ;1;1;1;2;2;1;2;1;2;2;2;2;10;10;5; ; ;3; ;4; ; ; ; ;2;41;569,29442208895
199378;2;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;6;24;24; ; ; ; ; ; ; ; ; ;2;41;569,29442208895
199378;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;569,29442208895
199379;2;1;90; ;2;1;1;2;2;2;2;2;2;2;1;2; ;5;20; ; ; ; ; ; ; ;9; ;2;41;697,986598042692
199379;2;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;5;2;2; ; ; ; ; ; ; ; ; ;2;41;697,986598042692
199379;2;3;90; ;2;2;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ;9; ;2;41;697,986598042692
199379;2;4;90; ;1;1;1;2;2;2;2;2;2;2;2;2;10;15;15; ; ; ; ; ; ; ; ; ;2;41;697,986598042692
199380;2;1;90; ;2;1;2;2;2;2;2;2;2;2;2;1; ;4; ; ; ; ; ; ; ; ; ;9;2;41;754,375846816417
199380;2;2;90; ;1;1;1;2;1;2;1;2;2;2;2;2;3;18;24; ;8; ;24; ; ; ; ; ;2;41;754,375846816417
199383;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;41;623,108048932142
199383;2;2;90; ;2;2;1;2;2;2;2;2;2;2;1;1; ; ;3; ; ; ; ; ; ; ;17;8;2;41;623,108048932142
199383;2;5;90; ;2;2;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ; ; ;16; ; ;2;41;623,108048932142
199477;2;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;14; ; ; ; ; ; ; ;2;05;1389,81187390931
199477;2;2;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;72; ; ; ; ; ; ; ;2;05;1389,81187390931
199477;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1389,81187390931
199477;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1389,81187390931
199477;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;2;05;1389,81187390931
199478;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1170,79354789537
199478;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;70; ;65; ; ; ; ; ; ; ;2;05;1170,79354789537
199479;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1337,43836681875
199479;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;2;05;1337,43836681875
199479;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1337,43836681875
199479;2;4;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;25; ;20; ; ; ; ; ; ; ;2;05;1337,43836681875
199480;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1200,78722093788
199480;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;2;05;1200,78722093788
199480;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;05;1200,78722093788
199481;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;2;05;1377,91140940677
199481;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;15; ; ; ; ; ; ; ;2;05;1377,91140940677
199482;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1062,30767761087
199482;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;2;05;1062,30767761087
199482;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1062,30767761087
199483;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1188,37406725375
199483;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;5; ;15; ;5; ; ; ; ; ; ; ;2;05;1188,37406725375
199484;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1346,59461348587
199484;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;15; ; ; ; ; ; ; ;2;05;1346,59461348587
199484;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;05;1346,59461348587
199484;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;2;05;1346,59461348587
199486;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3530,98164931425
199486;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;50; ; ; ; ; ; ; ; ; ;2;05;3530,98164931425
199486;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3530,98164931425
199486;2;4;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ; ; ;2;05;3530,98164931425
199487;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3735,32781290509
199487;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;60; ; ; ; ; ; ; ; ; ;2;05;3735,32781290509
199487;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;05;3735,32781290509
199487;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;2;05;3735,32781290509
199488;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3171,62250207015
199488;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;50; ; ; ; ; ; ; ; ; ;2;05;3171,62250207015
199488;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3171,62250207015
199488;2;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3171,62250207015
199493;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;7;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;8;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;9;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;10;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199493;2;11;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3029,60555406705
199494;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2953,04829608854
199494;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;05;2953,04829608854
199495;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;2;05;2141,92015563244
199495;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2141,92015563244
199496;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2703,48472825301
199496;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;48; ; ; ; ; ; ; ; ; ;2;05;2703,48472825301
199497;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3321,43418992076
199497;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;50; ; ; ; ; ; ; ; ; ;2;05;3321,43418992076
199497;2;3;90; ;1;2;2;2;2;2;2;2;2;2;2;2;28; ; ; ; ; ; ; ; ; ; ; ;2;05;3321,43418992076
199497;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3321,43418992076
199497;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;3321,43418992076
199498;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2828,64259354923
199498;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;60; ; ; ; ; ; ; ; ; ;2;05;2828,64259354923
