DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;CLASE;MES;DPTO;fex_c_2011
5272909;1;3;1;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;111,497178418559
5272910;1;2;2;1;1;1;1;1;4;3; ; ; ; ;350000;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;2;1;1;3;1;1;01;15;1;11;15;71,8516430562258
5272911;1;4;1;1;1;1;1;1;3;1; ; ;99;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;1;11;73;268,537784882173
5272912;1;4;2;1;1;1;1;1;3;1; ; ;60000000;450000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;1;11;73;313,838891438083
5272913;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;1;11;68;585,190649400324
5272914;1;2;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;3;1;1;1;3;1;1;01;68;1;11;68;483,373274277274
5272916;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;1;11;68;752,692956094472
5272917;1;3;2;1;1;1;1;1;3;3; ; ; ; ;520000;2;2;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;1;11;68;448,63516849663
5272918;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;1;11;68;546,732752163437
5272919;1;4;3;1;1;1;1;1;3;1; ; ;120000000;600000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;1;11;68;332,833946286809
5272920;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;1;11;68;518,035455875796
5272921;1;4;3;1;1;1;1;1;3;1; ; ;80000000;80000000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;1;11;68;436,344118425485
5272922;1;2;1;1;1;1;1;1;3;1; ; ;90000000;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;2;01;50;1;11;50;177,885263515647
5272923;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;2;1;1;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;50;1;11;50;317,483692449166
5272924;1;3;2;1;1;1;1;1;3;1; ; ;50000000;500000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;50;1;11;50;177,885263515647
5272925;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;111,497178418559
5272926;1;3;1;1;1;1;1;1;3;1; ; ;180000000;600000; ;2;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;86,7746509734781
5272927;1;3;1;1;1;1;1;1;3;3; ; ; ; ;650000;2;1;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;1;11;05;1362,84571968108
5272928;1;4;2;1;1;1;1;1;3;1; ; ;200000000;1200000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;1;11;05;1381,90888308482
5272929;1;4;3;1;1;1;1;1;3;2; ;750000;250000000;1200000; ;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;1;2;2;2;1;5;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;1;11;05;1278,22791445447
5272930;1;3;2;1;1;1;1;1;3;3; ; ; ; ;717000;1;1;1;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;1;11;05;901,33116004309
5272931;1;3;2;1;1;1;1;1;3;1; ; ;250000000;1200000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;1;11;05;1031,66705680309
5272932;1;8;5;1;1;1;1;1;3;1; ; ;700000000;2000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;5;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;1;11;05;1243,98524687112
5272933;1;3;2;1;1;1;1;3;3;3; ; ; ; ;1300000;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;1;11;05;1031,66705680309
5272934;1;2;1;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;2;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;52;1;11;52;263,43743787004
5272935;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;2;1;1;1;1;1;2;1;2;2;1;2;2;2;1;1;2;2;1;3;3;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;52;1;11;52;263,43743787004
5272936;1;1;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;1;1;2;1;1;2;2;2;1;1;2;2;1;2;3;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;52;1;11;52;297,17955487799
5272937;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;1;1;2;2;1;3;3;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;52;1;11;52;263,43743787004
5272938;1;2;1;1;2;1;1;1;4;3; ; ; ; ;200000;2;1;2;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;1;2;2;1;2;2;2; ;1;4;1;2;1;1;2;1;1;3;1;1;01;52;1;11;52;197,603975639157
5272939;1;4;1;1;1;1;1;1;4;3; ; ; ; ;500000;2;1;1;2;1;1;1;1;2;2;1;2;1;1;2;2;1;2;1;2;2;1;1;1;2; ;1;1;1;4;1;3;2;1;1;3;1;2;01;54;1;11;54;367,236166726267
5272940;1;4;2;1;1;1;1;3;3;3; ; ; ; ;450000;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;2;01;54;1;11;54;304,957727638224
5272941;1;3;1;1;1;1;1;1;4;1; ; ;99;400000; ;1;2;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;3;2;1;1;3;1;2;01;54;1;11;54;311,023567152249
5272942;1;4;3;1;1;1;1;1;3;1; ; ;75000000;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;1;11;68;518,035455875796
5272943;1;1;1;1;1;1;1;2;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;1;11;68;546,732752163437
5272944;1;3;2;1;1;1;1;1;3;4; ; ; ;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;1;11;68;491,868608710056
5272945;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;1;11;68;640,715139684895
5272946;1;4;1;1;1;1;1;1;3;1; ; ;78000000;600000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;68;1;11;68;483,373274277274
5272947;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;7;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;68;1;11;68;349,416037617338
5272948;1;3;1;1;1;1;1;1;3;1; ; ;85000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;2;1;1;1;3;1;1;01;68;1;11;68;521,579402218006
5272949;1;4;3;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;1;11;68;616,137475190778
5272950;1;3;2;1;1;1;1;1;3;3; ; ; ; ;800000;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;1;11;68;684,962077118629
5272951;1;3;1;1;1;1;1;1;3;1; ; ;99;99; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;68;1;11;68;445,928874260696
5272952;1;3;2;1;1;1;1;1;3;3; ; ; ; ;700000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;1;1;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;1;11;68;752,692956094472
5272953;1;3;1;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;1;11;68;491,868608710056
5272954;1;3;2;1;1;1;1;1;4;3; ; ; ; ;400000;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;3;6;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;50;1;11;50;248,952451781651
5272955;1;4;3;1;1;1;1;6; ;1; ; ;197000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;50;1;11;50;137,418187294444
5272956;1;2;1;1;1;1;1;1;3;3; ; ; ; ;380000;2;2;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;50;1;11;50;297,985976957242
5272957;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;50;1;11;50;207,6774010395
5272958;1;3;2;1;1;1;1;1;3;1; ; ;95000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;1;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;50;1;11;50;195,997604576653
5272959;1;3;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;2;1;1;1;1;1;4;1;2;1;1;1;3;1;2;01;50;1;11;50;491,146797888336
5272960;1;4;3;1;1;1;1;1;3;1; ; ;150000000;500000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;1;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;2;1;2;01;50;1;11;50;427,083595755752
5272961;1;4;3;1;1;1;1;1;3;2; ;1200000;99;1000000; ;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;152,483411778042
5272962;1;4;2;1;1;1;1;3;3;1; ; ;99;1000000; ;2;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2;1;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;84,243088199882
5272963;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;151,499314231099
5272964;1;3;2;1;1;1;1;3;3;3; ; ; ; ;350000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;171,429236133243
5272965;1;5;5;1;1;1;1;1;3;1; ; ;300000000;1000000; ;2;2;2;1;1;1;1;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;2;3;2; ;1;1;1;4;1;4;1;1;1;3;1;2;01;50;1;11;50;168,917416596061
5272966;1;4;2;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;50;1;11;50;260,089979052574
5272967;1;4;1;1;1;1;1;1;3;1; ; ;280000000;1200000; ;1;1;1;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;1;2;1;2;2;2; ;1;1;1;4;1;4;1;1;1;3;1;2;01;50;1;11;50;216,645247959086
5272968;1;2;1;1;1;1;1;6; ;3; ; ; ; ;500000;1;2;1;2;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;2;01;50;1;11;50;242,841624530338
5272969;1;4;2;1;1;1;1;1;3;4; ; ; ;500000; ;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;2;1;2;1;1;1;3;1;2;01;50;1;11;50;202,374548309135
5272981;1;3;1;2;1;1;10;6; ;1; ; ;300000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;1;1;1;1;2; ;1;2;1;4;1;1;2;2;1;3;1;2;01;27;1;11;27;102,966269272968
5272982;1;5;4;2;1;1;10;1;4;4; ; ; ;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;3;4;2; ;1;1;1;4;1;1;2;2;1;3;1;2;01;27;1;11;27;111,485324661967
5272983;1;3;2;1;1;1;1;1;3;1; ; ;98;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;5;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;15;1;11;15;146,442311924726
5272984;1;7;1;1;1;1;1;1;3;4; ; ; ;1000000; ;1;2;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;1;1;1;1;1;1;1;2; ;1;1;1;4;1;5;1;1;1;3;1;1;01;41;1;11;41;186,580819378218
5272985;1;4;2;1;1;1;1;1;3;1; ; ;98;98; ;2;1;1;2;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;1;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;108,193742996337
5272986;1;3;2;1;1;1;1;1;3;1; ; ;98;98; ;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;70,812697210359
5272987;1;3;1;2;1;1;1;3;1;1; ; ;50000000;500000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;1;1;2;3;2; ;1;1;1;4;1;1;2;2;1;3;1;1;01;27;1;11;27;34,1181251457144
5272988;1;4;3;2;1;1;5;1;1;1; ; ;70000000;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;1;1;5;5;2; ;1;1;1;2;1;1;2;2;1;3;2; ;01;27;1;11;27;34,1181251457144
5272989;1;3;1;1;1;1;1;1;3;1; ; ;98;800000; ;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;5;1;1;1;3;1;1;01;41;1;11;41;137,055210632721
5272990;1;4;2;2;1;1;1;3;4;4; ; ; ;600000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;4;1;1;2;2;1;3;1;2;01;27;1;11;27;34,1181251457144
5272991;1;3;1;2;1;1;1;1;4;1; ; ;120000000;550000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;1;3;1;2;01;27;1;11;27;34,1181251457144
5272992;1;4;2;2;1;1;1;1;4;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;3;2; ;1;2;1;4;1;1;2;2;1;3;1;2;01;27;1;11;27;34,1181251457144
5272993;1;4;2;2;1;1;1;3;4;4; ; ; ;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;1;3;1;2;01;27;1;11;27;34,1181251457144
5272994;1;4;3;1;1;1;1;1;3;1; ; ;80000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;2;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;41;1;11;41;231,038737522466
5272995;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;41;1;11;41;219,548050019376
5272996;1;2;1;1;1;1;1;3;4;3; ; ; ; ;300000;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;52;1;11;52;197,603975639157
5272997;1;3;2;1;1;1;1;1;4;1; ; ;100000000;280000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3;5;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;52;1;11;52;284,476149449784
5272998;1;3;2;1;1;1;1;1;4;1; ; ;30000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;52;1;11;52;197,88629773565
5272999;1;3;2;1;1;1;1;1;3;2; ;328000;50000000;300000; ;2;1;2;2;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;52;1;11;52;218,925009315394
5273000;1;3;2;3;1;1;5;1;4;3; ; ; ; ;400000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;27;1;11;27;34,1181251457144
5273001;1;3;2;3;1;1;1;1;4;1; ; ;60000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;4;2; ;1;1;1;2;1;1;2;2;1;3;1;1;01;27;1;11;27;34,1181251457144
5273002;1;3;2;3;1;1;5;1;4;3; ; ; ; ;380000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;27;1;11;27;34,1181251457144
5273003;1;5;3;1;1;1;1;1;3;1; ; ;130000000;700000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;1;11;73;201,873114687955
5273004;1;4;3;1;1;1;1;1;3;2; ;390000;100000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;1;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;11;73;343,213877050252
5273005;1;3;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;2;1;2;1;1;1;3;1;2;01;73;1;11;73;268,537784882173
5273006;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;11;73;161,228830280019
5273007;1;5;4;1;1;1;1;1;3;3; ; ; ; ;420000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;2;2;1;5;7;2; ;1;2;1;2;1;2;1;1;1;3;1;2;01;73;1;11;73;338,843051943429
5273008;1;3;1;1;1;1;1;1;3;3; ; ; ; ;370000;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;11;73;344,658074809168
5273009;1;5;4;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;1;2;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;4;7;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;11;73;434,126672428435
5273010;1;4;3;1;1;1;1;1;3;2; ;1200000;100000000;500000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;1;2;1;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;103,070254606914
5273011;1;3;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;138,760229987558
5273012;1;4;1;1;1;1;1;1;3;1; ; ;98;98; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;111,497178418559
5273013;1;4;3;1;1;1;1;1;3;1; ; ;180000000;500000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;2;1;2;1;3;4;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;54;1;11;54;380,34524560617
5273014;1;4;2;1;1;1;1;1;3;1; ; ;120000000;400000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;3;1;2;1;1;1;4;1;3;1;1;1;3;1;2;01;54;1;11;54;326,40909487293
5273022;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;1;1;1;3;1;2;01;50;1;11;50;157,76999189789
5273023;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;50;1;11;50;294,636646417578
5273024;1;4;3;1;1;1;1;1;3;1; ; ;70000000;400000; ;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;50;1;11;50;330,293947068195
5273025;1;4;3;1;1;1;1;1;3;1; ; ;100000000;600000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;50;1;11;50;216,274338580094
5273026;1;3;1;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;50;1;11;50;367,932736938283
5273027;1;6;2;1;1;1;1;1;4;1; ; ;400000000;800000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;2;1;2;1;3;3;2; ;1;2;1;4;1;4;2;1;1;3;1;1;01;52;1;11;52;152,809224988019
5273028;1;5;2;1;1;1;1;1;4;1; ; ;500000000;1000000; ;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;1;3;3;2; ;1;1;1;4;1;4;2;1;1;3;1;1;01;52;1;11;52;197,865993901637
5273029;1;4;2;1;1;1;1;1;4;1; ; ;200000000;800000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;3;2;1;1;3;1;1;01;52;1;11;52;157,656864532533
5273030;1;2;2;1;1;1;1;1;4;3; ; ; ; ;400000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;52;1;11;52;123,67548849742
5273031;1;3;1;1;1;1;1;1;4;1; ; ;300000000;1200000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;3;2;1;1;3;1;1;01;52;1;11;52;157,677168366546
5273032;1;5;4;1;1;1;1;1;4;1; ; ;800000000;2000000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;2;1;1;1;5;5;2; ;1;1;1;4;1;4;2;1;1;3;1;1;01;52;1;11;52;248,855096764017
