DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;P6430;RAMA4D_R4;INGLABO;MES;DPTO;fex_c_2011;RAMA4DP8_R4
6061650;1;2;1;60;52;52;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;200000;1;;1;;1;1;12;45;;.;20;6;;2;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;24;10;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;3;;1;;79;95;1;4;9529;200000;12;52;265.21586344;
6061650;1;4;1;60;52;52;1;2;1;;1;;1;1;2;1;72;;2;;1;1500000;2;;;2;;2;;2;;2;;2;;;1;106000;1;1;35000;2;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;46;;.;32;2;;;9;7;;1;;1;1;1;7;1;;;;;;;;;1;1;1;8;6;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;20;3;;1;;32;38;1;1;3811;1500000;12;52;265.21586344;
6061651;1;1;1;60;52;52;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;500000;1;;1;;1;2;12;48;;.;44;2;;;1;7;;1;;3;;;;;;;;;;;;;2;2;1;0;180;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;10;10;DE LA PENSION;;;85;45;1;4;4520;500000;12;52;295.35201918;
6061651;1;2;1;60;52;52;1;2;2;6;1;;1;1;2;1;12;;5;;1;2500000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2500000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;0;3;;;9;1;;1;;1;1;1;10;1;;1;;;;;;;1;1;1;2;10;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;5;;1;;13;85;1;1;8544;2500000;12;52;295.35201918;
6061653;1;1;1;60;52;52;1;2;1;;1;;1;1;2;1;180;;2;;2;908000;2;;;2;;2;;2;;2;;2;;;1;106000;2;2;;;2;;;2;;;2;;;1;908000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;3;7;;1;;1;1;1;20;1;;;;;;;;;1;1;1;1;24;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;5;3;;1;;56;96;1;1;9601;908000;12;52;239.84275708;
6061655;1;1;1;60;52;52;1;2;1;;1;;1;1;2;1;120;;1;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;900000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;7;;1;;3;;;;;;;;;;;;;2;2;1;0;120;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;10;DE LA PENSION;;;45;14;1;1;1410;908526;12;52;160.37833506;
6061656;1;1;1;60;52;52;1;2;1;;1;;1;2;2;1;3;;1;;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;11;40;;.;40;;;;6;7;;1;;1;1;1;98;1;;;;;;;;;1;9;1;1;12;1;;1;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;1;1;3;15;3;;1;1;06;86;1;1;8621;;12;52;361.37124496;
6061657;1;3;1;60;52;52;1;2;2;11;1;;1;1;2;1;24;;2;;1;2100000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2000000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;36;3;HORARIO ESTABLECIDO;0;3;;;9;7;;1;;1;1;1;4;1;;;;;;;;;1;1;1;6;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;9;;1;;13;85;1;1;8530;2100000;12;52;197.09888683;
6061658;1;1;1;60;52;52;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;1200000;1;;3;;3;2;12;60;;.;60;;;;1;4;;4;;1;1;2;30;;1;1;;;;;;;1;2;1;0;24;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;3;12;3;;1;;98;49;1;4;4923;1200000;12;52;129.75692727;
6061658;1;3;1;60;52;52;1;1;;;1;;1;2;2;2;6;;1;;2;400000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;6;40;;.;40;;;;4;7;;3;;2;;;;;;;;;;;;1;2;2;1;6;2;1;;1;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;2;2;1;2;2;1;6;14;3;;1;1;17;90;1;1;9007;400000;12;52;129.75692727;
6061658;1;4;1;60;52;52;1;2;2;6;1;;1;1;2;1;2;;5;;1;2000000;2;;;2;;2;;2;;1;200000;2;;;2;;;1;30000;2;2;;;2;;;2;;;1;300000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;6;48;;.;40;2;;;9;7;;1;;1;1;1;4;;;1;;;;;;;1;1;1;2;4;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;2;2;30;8;;1;;12;47;1;1;4711;2000000;12;52;129.75692727;
6061664;1;1;1;60;52;52;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;900000;1;;3;;9;2;12;48;;.;44;2;;;1;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;120;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;3;;1;;84;45;1;4;4520;900000;12;52;192.92310248;
6061664;1;3;1;60;52;52;1;2;1;;1;;1;1;2;1;2;;1;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;1;75000;2;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;2;40;;.;32;2;;;9;7;;1;;3;;;;;;;;;;;;;1;1;1;90;60;1;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;6;17;10;PENSION;;;39;42;1;1;4210;908526;12;52;192.92310248;
6061665;1;3;1;60;52;52;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;700000;1;;3;;3;2;12;50;;.;40;7;RESTRICCION POR DECRETO DE TRANSITO;;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;0;60;1;;1;1;52;30;4;;400000;1;2;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;1;1;14;;3;;1;1;98;49;1;4;4921;1100000;12;52;129.75692727;
6061667;1;2;1;60;52;52;1;2;2;6;1;;2;2;2;2;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;3;2700000;1;;3;;1;1;12;48;;.;44;2;;;9;7;;1;;1;2;2;19;;1;1;1;;;;;;1;2;1;0;6;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;2;2;2;26;2;;1;;07;86;1;4;8610;2700000;12;52;137.54764495;
6061667;1;3;1;60;52;52;1;2;1;;1;;1;1;1;1;8;;1;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;180000;1;750000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;10;40;;.;35;2;;;9;7;;1;;1;2;1;0;;;;;;;;;1;1;1;1;2;2;1;;5;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;30;2;;1;;11;86;1;2;8610;908526;12;52;137.54764495;
6061668;1;1;1;60;52;52;1;2;1;;1;;1;1;2;1;24;;5;;1;1200000;2;;;2;;2;;2;;2;;2;;;1;106454;2;1;70000;2;2;;;2;;;1;200000;2;1;1200000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;7;;1;;1;1;1;14;1;;;;;;;;;1;1;1;3;120;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;18;2;;1;;42;46;1;1;4631;1200000;12;52;417.58178578;
6061668;1;2;1;60;52;52;1;2;1;;1;;1;1;2;1;36;;5;;1;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;1;76000;2;2;;;2;;;2;;;1;900000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;45;2;;;4;7;;1;;1;1;1;10;1;;;;;;;;;1;1;1;0;24;1;;11;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;30;2;;1;;45;47;1;1;4762;908526;12;52;417.58178578;
6061669;1;1;1;60;52;52;1;2;1;;1;;1;1;1;1;228;;5;;2;2800000;2;;;2;;2;;2;;2;;2;;;2;;;1;35000;2;2;;;2;;;2;;;1;1400000;1;2800000;1;1400000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;77;;.;66;7;COMPENSATORIO;;9;7;;1;;1;2;1;19;1;;;;;;;;;1;1;1;6;96;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;20;3;;1;;58;84;1;2;8424;2800000;12;52;364.35138291;
6061670;1;1;1;60;52;52;1;1;;;1;;1;1;2;2;60;;1;;2;800000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;800000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;44;2;;;2;7;;1;;1;2;1;3;;1;;;;;;;;1;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;6;5;;1;;45;47;1;1;4773;800000;12;52;292.10592578;
6061671;1;1;1;60;52;52;2;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;700000;1;;3;;3;2;5;30;2;;30;;;;1;1;;3;;2;;;;;;;;;;;;1;2;2;1;24;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;8;;1;;53;56;1;4;5619;700000;12;52;239.84275708;
6061671;1;2;1;60;52;52;1;2;2;3;1;;1;1;2;1;9;;2;;2;908000;2;;;2;;2;;2;;2;;2;;;1;106000;2;2;;;2;;;2;;;2;;;1;480000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;9;46;;.;30;2;;;6;4;;1;;1;1;1;10;1;;;;;;;;;1;1;1;18;14;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;25;6;;1;;98;49;1;1;4921;908000;12;52;239.84275708;
6061671;1;3;1;60;52;52;1;2;2;3;1;;2;2;2;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;3;2200000;1;;3;;1;2;12;40;;.;35;2;;;9;7;;1;;1;2;2;1;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;13;10;3;;1;;07;86;1;4;8610;2200000;12;52;239.84275708;
6061678;1;1;1;60;52;52;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;500000;1;;3;;6;2;12;60;;.;60;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;0;120;4;;11;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;8;;1;;41;47;1;4;4711;500000;12;52;129.75692727;
6061679;1;1;1;60;52;52;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;300000;1;;3;;5;2;12;20;2;;16;2;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;60;12;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;3;;1;;79;95;1;4;9529;300000;12;52;281.32595451;
6061679;1;2;1;60;52;52;1;1;;;1;;2;2;2;2;8;;2;;2;700000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;4;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;20;8;;1;;53;56;1;1;5611;700000;12;52;281.32595451;
6061680;1;1;1;60;52;52;1;2;2;12;1;;1;1;2;1;96;;1;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106400;1;2;;;2;;;2;;;2;;;1;900000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;5;7;;1;;1;2;1;5;1;;;;;;;;;1;1;1;0;60;3;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;30;8;;1;;97;10;1;1;1089;908526;12;52;396.80964958;
6061680;1;2;1;60;52;52;2;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;2;;;;;2;300000;1;;1;;1;1;12;48;;.;40;2;;;1;2;;3;;2;;;;;;;;;;;;1;2;2;1;0;48;1;;5;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;1;1;2;2;1;2;2;1;3;40;8;;1;1;95;41;1;4;4111;300000;12;52;396.80964958;
6061680;1;3;1;60;52;52;1;1;;;1;;1;2;2;2;60;;1;;2;700000;2;;;1;180000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;4;7;;3;;2;;;;;;;;;;;;1;2;2;1;0;2;1;;1;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;1;1;1;2;1;1;11;15;8;;1;1;53;56;1;1;5611;880000;12;52;396.80964958;
6061681;1;2;1;60;52;52;1;2;1;;1;;1;1;2;1;200;;2;;2;1200000;2;;;2;;2;;2;;2;;2;;;1;106000;1;2;;;2;;;2;;;2;;;1;1000000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;9;7;;1;;1;2;1;20;1;;;;;;;;;1;1;1;0;18;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;3;20;8;;1;;59;86;1;1;8610;1200000;12;52;272.52132907;
6061681;1;3;1;60;52;52;1;2;2;12;2;4;1;1;2;1;12;;2;;2;1100000;2;;;2;;2;;2;;2;;2;;;1;106000;1;2;;;2;;;2;;;2;;;1;900000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;1;;;;;;;;;1;1;1;1;36;24;2;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;15;3;;1;;58;84;1;1;8421;1100000;12;52;272.52132907;8010
6061682;1;1;1;60;52;52;2;;;;;;;;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;500000;1;;3;;1;2;12;42;;.;34;2;;;1;7;;1;;2;;;;;;;;;;;;1;2;2;1;0;144;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;2;1;2;45;3;;1;;41;47;1;4;4711;500000;12;52;265.21586344;
6061682;1;3;1;60;52;52;1;2;1;;1;;1;1;2;1;146;;5;;2;2500000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2500000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;32;2;;;9;7;;1;;1;1;1;14;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;6;30;5;;1;;44;64;1;1;6412;2500000;12;52;265.21586344;
6061682;1;4;1;60;52;52;1;2;2;6;1;;1;1;2;1;24;;5;;2;1800000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;20;2;;0;3;;;9;7;;1;;1;1;1;25;1;;;;;;;;;2;2;1;0;120;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;20;5;;1;;13;85;1;1;8544;1800000;12;52;265.21586344;
6061683;1;2;1;60;52;52;2;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;700000;1;;3;;1;1;12;66;;.;66;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;0;3;1;;1;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;1;1;2;2;2;2;2;1;3;5;8;;1;1;97;53;1;4;5320;700000;12;52;156.95113326;
6061686;1;1;1;60;52;52;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;70;;.;60;2;;;2;7;;2;;1;4;2;8;;1;;;;;;;;2;2;1;36;120;1;;11;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;6;10;3;;1;;45;47;1;6;4721;;12;52;197.09888683;
6061686;1;2;1;60;52;52;2;;;;;;;;;;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;7;;2;;;2;250000;1;;3;;3;2;12;70;;.;60;2;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;120;6;;9;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;6;20;3;;1;;41;47;1;4;4721;250000;12;52;197.09888683;
6061686;1;3;1;60;52;52;1;2;2;12;1;;1;1;2;1;12;;1;;2;908000;1;98;2;1;300000;2;;2;;2;;2;;;1;106000;2;1;39500;2;2;;;2;;;2;;;1;480000;2;;2;;2;;2;;1;20;;;;;;;;;;;;;;;;;;;;12;54;;.;74;;;;4;7;;1;;1;2;1;4;1;;;;;;;;;1;1;1;0;36;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;20;5;;1;;77;47;1;1;4723;1208000;12;52;197.09888683;
6061687;1;1;1;60;52;52;2;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;2;6;;;;;2;500000;1;;1;;1;1;6;60;;.;50;2;;;2;5;;2;;2;;;;;;;;;;;;1;2;2;1;12;12;1;;1;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;1;2;2;2;2;1;11;20;3;;1;1;45;47;1;4;4771;500000;12;52;361.37124496;
6061687;1;2;1;60;52;52;2;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;3;6;;;;;2;500000;1;;1;;1;1;6;60;;.;50;2;;;2;5;;2;;2;;;;;;;;;;;;1;2;2;1;12;24;1;;5;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;2;2;2;2;2;2;11;20;3;;1;1;45;47;1;4;4771;500000;12;52;361.37124496;
6061689;1;2;1;60;52;52;1;2;2;12;1;;2;2;2;2;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;2;1800000;1;;3;;1;1;12;44;;.;0;3;;;6;7;;1;;1;1;2;84;1;;;;;;;;;1;2;1;6;72;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;8;15;5;;1;;07;86;1;4;8621;1800000;12;52;170.1397162;
6061689;1;3;1;60;52;52;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;4;0;0;3;7;;1;1;2021;1;3000000;1;;3;;6;2;12;21;2;;18;2;;;3;1;;1;;2;;;;;;1;;;;;;;2;2;1;0;3;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;2;;1;;21;79;1;5;7911;3000000;12;52;170.1397162;
6061691;1;1;1;60;54;54;1;2;1;;1;;1;1;1;1;84;;1;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;450000;1;450000;1;450000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;0;3;;;4;7;;1;;1;1;1;9;1;;;;;;;;;1;9;1;0;18;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;10;8;;1;;97;23;1;1;2392;908526;12;54;497.18925407;
6061694;1;3;1;60;54;54;1;2;1;;1;;1;1;1;1;72;;1;;2;2000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;1;98;1;98;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;30;2;;30;;;;9;7;;1;;1;2;1;7;1;;;;;;;;;1;1;1;1;12;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;15;3;;1;;06;86;1;1;8610;2000000;12;54;507.77150007;
6061696;1;1;1;60;54;54;1;2;1;;1;;1;1;1;1;192;;4;;1;1200000;2;;;2;;2;;2;;2;;2;;;1;106500;2;1;30000;2;2;;;2;;;2;;;1;700000;1;700000;1;800000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;7;;1;;1;1;1;30;1;;;;;;;;;1;1;1;1;12;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;30;5;;1;;21;74;1;1;7420;1200000;12;54;377.21677634;
6061699;1;1;1;60;54;54;1;2;1;;1;;1;1;1;1;96;;2;;2;4500000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2231000;1;2231000;1;2225000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;7;;1;;1;1;1;21;1;;;;;;;;;1;1;1;2;12;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;10;4;;1;;40;47;1;1;4719;4500000;12;54;445.51543913;
6061700;1;1;1;60;54;54;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;;;;;3;3700000;1;;3;;8;2;12;40;;.;32;2;;;1;1;;1;;3;;;;;;;;;;;;;2;2;1;0;120;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;2;;;;11;69;1;4;6920;3700000;12;54;417.08922736;
6061701;1;2;1;60;54;54;2;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;30000;1;;3;;1;2;12;30;1;;10;6;;2;1;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;1;3;15;3;;1;1;59;87;1;4;8730;30000;12;54;456.09768513;
6061702;1;1;1;60;54;54;2;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;3;7;;1;1;2021;2;2000000;1;;1;;1;1;11;48;;.;24;2;;;2;9;;1;;2;;;;;;;;;;;;1;1;2;1;1;5;4;;1;2;;;;;;;;2;;;;1;1;1;1;1;2;2;2;2;1;PARA TENER ESTABILIDAD LABORAL;1;1;1;2;1;2;2;1;11;20;5;;1;1;21;41;1;4;4111;2000000;12;54;442.40096899;
6061702;1;2;1;60;54;54;1;2;1;;1;;1;2;2;2;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;3;5000000;1;;3;;1;1;12;48;;.;40;2;;;3;7;;1;;1;2;2;11;1;;;;;;;;;1;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;10;5;;1;;02;42;1;4;4210;5000000;12;54;442.40096899;
6061704;1;1;1;60;54;54;1;2;1;;1;;1;1;1;1;420;;5;;2;2000000;2;;;2;;2;;2;;2;;2;;;1;108000;2;1;60000;2;2;;;2;;;2;;;1;1000000;1;1000000;1;10000000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;35;1;;;;;;;;;1;1;1;0;6;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;20;2;;1;;39;52;1;2;5223;2000000;12;54;293.76623327;
6061705;1;1;1;60;54;54;1;2;2;12;1;;2;2;2;2;115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;3;4000000;1;;3;;1;1;12;48;;.;30;2;;;9;7;;1;;1;2;2;29;1;;;;;;;;;1;2;1;0;12;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;2;8;20;8;;1;;19;94;1;4;9499;4000000;12;54;392.48818571;
