DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
6043395;1;2;1;70;73;40;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;;12;73;178.57607356
6043403;1;2;1;70;73;52;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;;12;73;178.57607356
6043421;1;2;1;70;73;26;24;500000;1;;2;364;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;17;53;1;2;5611;12;73;443.13799051
6043422;1;1;1;70;73;104;48;908526;1;;2;104;4;;1;2;1;;3;;;;;;1;;;;;;2;;49;58;98;1;2;4921;12;73;495.85054956
6043437;1;2;1;70;73;8;48;908526;1;;2;8;1;;6;2;1;;2;;;;;;;;;;;1;2;;93;39;39;1;1;9319;12;73;318.83315916
6043441;1;1;1;70;73;3;48;908000;1;;2;3;1;;3;2;4;;2;;;;;;;;;;;1;1;900000;56;53;53;1;1;5613;12;73;438.70598247
6043446;1;3;1;70;73;42;48;908526;1;;2;504;1;;2;2;2;;2;;;;;;;;;;;1;2;;01;03;03;1;2;0123;12;73;437.5690364
6043461;1;2;1;70;73;20;48;908526;1;;2;20;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;12;73;290.45346236
6043463;1;1;1;70;73;8;48;908526;1;;2;8;1;;6;2;1;;2;;;;;;;;;;;1;1;400000;47;33;33;1;1;4711;12;73;328.01646961
6043469;1;3;1;70;73;24;40;908600;1;;2;52;1;;5;2;8;;2;;;;;;;;;;;1;2;;80;58;58;1;2;8010;12;73;379.69389705
6043476;1;4;1;70;76;52;48;908526;1;;2;52;1;;5;2;1;;2;;;;;;;;;;;1;2;;46;45;45;1;2;4645;12;76;1680.3410888
6043500;1;1;1;70;76;28;48;908526;1;;2;8;1;;9;1;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8621;12;76;1941.9724395
6043507;1;1;1;70;76;4;30;908526;4;;2;4;4;;9;2;1;;2;;;;;;;;;;;1;1;450000;85;17;39;1;1;8544;12;76;1614.0556124
6043507;1;2;1;70;76;8;48;1200000;1;;2;16;1;;7;2;3;;1;1;;;;;1;;;;;;2;;86;59;59;1;1;8621;12;76;1614.0556124
6043512;1;2;1;70;76;5;48;908526;1;;2;5;1;;3;2;1;;2;;;;;;;;;;;1;1;300000;43;95;93;1;1;4330;12;76;1112.7749265
6043513;1;4;1;70;76;4;72;1000000;4;;2;52;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;03;33;1;1;4759;12;76;1682.4966136
6043517;1;1;1;70;76;52;48;908526;1;;2;52;1;;2;2;1;;3;;;;;;;;;;;1;2;;47;39;45;1;2;4759;12;76;1404.3657011
6043521;1;2;1;70;76;12;48;1800000;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;38;40;1;1;4731;12;76;1516.2603754
6043521;1;4;1;70;76;64;48;1200000;1;;2;70;1;;8;2;1;;2;;;;;;;;;;;1;2;;85;13;36;1;2;8530;12;76;1516.2603754
6043528;1;1;1;70;76;52;48;908526;1;;2;104;2;;9;2;4;;3;;;;;;;;;;;1;2;;85;58;55;1;2;8530;12;76;1486.0909533
6043543;1;2;1;70;76;2;40;98;4;;2;2;4;;1;2;1;;1;2;;;1;;;;;;;;1;98;82;39;21;1;1;8230;12;76;654.59029339
6043545;1;1;1;70;76;1;48;1000000;1;;2;2;1;;7;2;8;;2;;;;;;;;;;;1;1;908526;49;39;39;1;1;4923;12;76;1151.9552576
6043545;1;2;1;70;76;47;48;908526;1;;2;364;1;;6;2;8;;2;;;;;;;;;;;1;2;;13;54;39;1;2;1392;12;76;1151.9552576
6043545;1;4;1;70;76;78;60;908526;1;;2;87;1;;2;2;4;;2;;;;;;;;;;;1;2;;56;45;53;1;2;5611;12;76;1151.9552576
6043554;1;2;1;70;76;16;48;908526;1;;2;30;1;;3;2;1;;2;;;;;;;;;;;1;2;;14;45;79;1;2;1410;12;76;1629.3822032
6043555;1;2;1;70;76;2;48;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;76;1023.8693997
6043571;1;3;1;70;76;13;48;98;4;;2;13;4;;2;2;6;;2;;;;;;;;;;;1;2;;56;07;45;1;1;5619;12;76;1102.169343
6043578;1;3;1;70;76;3;48;1500000;1;;2;3;1;;9;2;2;;1;2;;;1;;;;;;;;1;908000;86;19;19;1;1;8621;12;76;1022.5208178
6043592;1;5;1;70;76;60;48;908526;1;;2;80;4;;1;2;1;;1;2;;;1;;;;;;;;2;;96;45;57;1;2;9602;12;76;797.29431738
6043593;1;1;1;70;76;24;48;908526;1;;2;24;4;;1;2;8;;2;;;;;;;;;;;1;2;;56;53;45;1;2;5619;12;76;1443.2492223
6043593;1;4;1;70;76;2;48;908526;1;;2;2;1;;7;2;6;;2;;;;;;;;;;;1;1;200000;14;45;79;1;1;1410;12;76;1443.2492223
6043594;1;2;1;70;76;52;48;908526;4;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;54;53;1;2;5619;12;76;1928.7225758
6043602;1;4;1;70;76;52;48;900000;1;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;100000;43;95;93;1;2;4330;12;76;1440.6047124
6043608;1;1;1;70;76;79;48;908526;1;;2;79;1;;9;2;1;;1;2;;;1;;;;;;;;2;;93;95;87;1;2;9329;12;76;1299.504852
6043624;1;2;1;70;76;52;48;908526;1;;2;80;4;;1;2;1;;2;;;;;;;;;;;1;2;;68;37;44;1;2;6820;12;76;1204.3197377
6043629;1;2;1;70;76;104;48;1500000;1;;2;104;1;;3;2;2;;2;;;;;;;;;;;1;2;;87;59;59;1;2;8730;12;76;1181.1288865
6043629;1;3;1;70;76;52;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;2;;12;76;1181.1288865
6043637;1;5;1;70;76;24;54;1500000;1;;2;84;1;;9;2;1;;2;;;;;;;;;;;1;2;;69;03;03;1;2;6920;12;76;1228.8724613
6043654;1;2;1;70;76;52;20;908526;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;2;;12;76;1023.8693997
6043666;1;1;1;70;76;104;50;2000000;1;;2;104;4;;4;2;8;;2;;;;;;;;;;;1;2;;28;45;45;1;2;2819;12;76;868.62569141
6043679;1;1;1;70;76;26;48;1000000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;600000;52;97;97;1;2;5224;12;76;965.15938767
6043694;1;3;1;70;76;28;48;908526;1;;2;12;1;;4;2;2;;2;;;;;;;;;;;1;2;;81;85;59;1;2;8129;12;76;1425.2781216
6043696;1;2;1;70;76;24;48;908526;1;;2;24;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;12;76;1712.6660357
6043700;1;5;1;70;76;104;45;908526;1;;2;156;1;;7;2;1;;2;;;;;;;;;;;1;2;;32;03;94;1;2;3290;12;76;665.96529794
6043700;1;8;1;70;76;4;56;908526;1;;2;2;1;;9;2;4;;2;;;;;;;;;;;1;1;120000;49;97;97;1;1;4923;12;76;665.96529794
6043708;1;3;1;70;76;52;48;908526;1;;2;24;1;;2;2;1;;2;;;;;;;;;;;1;1;200000;49;58;98;1;2;4921;12;76;1619.0736592
6043708;1;4;1;70;76;12;48;908526;1;;2;12;1;;4;2;2;;2;;;;;;;;;;;1;2;;55;45;54;1;1;5530;12;76;1619.0736592
6043733;1;11;1;70;76;24;48;908526;1;;2;24;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;12;76;1596.6370457
6043745;1;1;1;70;76;63;48;1560000;1;;2;80;4;;1;2;2;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5619;12;76;828.81232141
6043755;1;3;1;70;76;156;48;908526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;56;39;99;1;2;5611;12;76;776.38189687
6043756;1;1;1;70;76;78;48;908526;1;;2;60;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;59;59;1;2;9700;12;76;1537.1384087
6043758;1;1;1;70;76;16;72;1800000;1;;2;156;4;;1;2;1;;3;;;ES PENSIONADO;;;;;;;1;;2;;49;98;98;1;2;4921;12;76;1256.7501622
6043759;1;1;1;70;76;4;40;908526;4;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;1;98;47;45;45;1;1;4759;12;76;1215.5882103
6043761;1;3;1;70;76;90;48;908526;1;;2;90;1;;9;2;1;;2;;;;;;;;;;;1;2;;65;33;33;1;2;6523;12;76;1179.8673458
6043770;1;1;1;70;76;80;48;908526;1;;2;80;3;;2;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;12;76;1156.6421073
6043771;1;2;1;70;76;104;48;908526;1;;2;52;1;;6;2;2;;2;;;;;;;;;;;1;2;;86;19;19;1;2;8692;12;76;1428.7034306
6043776;1;3;1;70;76;25;48;908526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;25;95;55;1;2;2511;12;76;1207.9600408
6043777;1;2;1;70;76;60;48;900000;1;;2;4;1;;2;2;1;;2;;;;1;;;;;;;;2;;25;93;93;1;2;2511;12;76;1712.6660357
6043779;1;2;1;70;76;3;40;908526;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;30000;56;53;77;1;1;5619;12;76;1941.9724395
6043786;1;2;1;70;76;2;48;1000000;1;;2;2;1;;8;2;2;;2;;;;;;;;;;;1;1;908526;22;32;39;1;1;2229;12;76;930.27702325
6043790;1;3;1;70;76;40;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;2;;12;76;1384.5392103
6043792;1;3;1;70;76;34;45;1000000;1;;2;76;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;12;76;1390.905839
6043793;1;1;1;70;76;13;48;908526;1;;2;15;4;;3;2;2;;2;;;;;;;;;;;1;2;;86;45;84;1;1;8622;12;76;1743.8870002
6043805;1;1;1;70;76;8;40;908526;1;;2;8;4;;9;2;4;;2;;;;;;;;;;;1;2;;86;98;98;1;1;8621;12;76;1215.5882103
6043806;1;1;1;70;76;100;48;908000;1;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;39;54;1;2;9700;12;76;1330.0930073
6043810;1;2;1;70;76;240;48;908000;4;;2;240;4;;1;2;1;;2;;;;;;;;;;;1;2;;14;54;79;1;2;1410;12;76;1928.7225758
6043828;1;3;1;70;76;104;40;1500000;1;;2;104;1;;8;2;7;;2;;;;;;;;;;;1;2;;45;32;32;1;2;4512;12;76;923.99743572
6043829;1;2;1;70;76;76;45;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;2;;12;76;927.33570347
6043834;1;1;1;70;76;4;48;3000000;1;;2;3;1;;7;2;7;;2;;;;;;;;;;;1;1;1500000;24;87;87;1;1;2410;12;76;1614.0556124
6043836;1;1;1;70;76;8;48;908526;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;200000;10;03;53;1;1;1081;12;76;1120.403096
6043837;1;1;1;70;76;156;30;908526;3;;2;780;4;;9;2;2;;2;;;;;;;;;;;1;2;;84;54;32;1;2;8412;12;76;1112.7749265
6044512;1;1;1;70;08;60;48;908526;1;;2;20;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;08;545.68563907
6044512;1;2;1;70;08;52;48;908526;1;;2;97;1;;9;2;1;;2;;;;;;;;;;;1;2;;92;55;55;1;2;9200;12;08;545.68563907
6044859;1;1;1;70;54;20;48;1000000;4;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;2;;43;95;95;1;2;4330;12;54;392.48818571
6045157;1;2;1;70;05;50;48;908526;1;;2;20;4;;1;2;4;;2;;;;;;;;;;;1;2;;96;45;57;1;2;9602;12;05;1038.3621909
6045170;1;1;1;70;05;50;48;908526;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;250000;96;45;57;1;2;9602;12;05;1977.1991887
6045170;1;4;1;70;05;52;48;908526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;68;32;55;1;2;6820;12;05;1977.1991887
6045191;1;2;1;70;13;20;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;12;13;364.10447999
6045196;1;3;1;70;13;24;48;1200000;1;;2;24;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;03;40;1;2;4771;12;13;300.39978179
6045210;1;4;1;70;13;8;48;400000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5619;12;13;440.64801353
6045423;1;2;1;70;50;6;48;1200000;1;;2;5;4;;9;2;1;;1;1;;;;;;;;;;1;1;1700000;91;13;13;1;1;9102;12;50;304.6007327
6045435;1;2;1;70;50;13;48;1200000;1;;2;85;1;;8;2;1;;2;;;;;;;;;;;1;2;;73;03;03;1;1;7310;12;50;321.87820836
6045457;1;3;1;70;52;48;48;908526;1;;2;48;1;;3;2;1;;2;;;;;;;;;;;1;2;;49;45;98;1;2;4921;12;52;225.4678699
6045463;1;3;1;70;52;5;48;908526;1;;2;5;1;;3;2;1;;2;;;;;;;;;;;1;1;1500000;47;45;45;1;1;4771;12;52;222.17447266
6045469;1;2;1;70;52;2;48;1700000;1;;2;4;4;;9;2;1;;2;;;;;;;;;;;1;1;2000000;84;21;39;1;1;8412;12;52;189.62970525
6045482;1;2;1;70;54;24;48;900000;4;;2;3;4;;1;2;4;;2;;;;;;;;;;;1;1;300000;52;98;97;1;2;5224;12;54;425.66731515
6045556;1;2;1;70;66;2;48;600000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;12;66;445.64930218
6045561;1;3;1;70;66;104;48;908526;1;;2;104;1;;2;2;8;;2;;;;;;;;;;;1;2;;61;03;21;1;2;6190;12;66;470.11571649
6045564;1;2;1;70;66;12;48;908526;1;;2;12;1;;9;2;2;;2;;;;;;;;;;;1;2;;82;38;38;1;1;8220;12;66;495.15991294
6045583;1;3;1;70;66;80;48;908526;1;;2;80;1;;3;2;1;;1;1;;;1;;;;;;;;2;;14;79;79;1;2;1410;12;66;480.54245562
6045587;1;1;1;70;66;4;48;1000000;1;;2;4;1;;9;2;1;;2;;;;;;1;;;;;;1;2000000;42;70;70;1;1;4210;12;66;436.19194982
6045592;1;3;1;70;66;36;48;900000;1;;2;36;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4711;12;66;415.86755031
6045602;1;4;1;70;66;102;48;908526;1;;2;102;1;;9;2;7;;2;;;;;;;;;;;1;2;;80;58;58;1;2;8010;12;66;426.95916402
6045606;1;3;1;70;66;8;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;66;544.08818742
6045609;1;1;1;70;66;6;48;1200000;4;;2;6;1;;2;2;2;;2;;;;;;;;;1;;;2;;96;62;62;1;1;9609;12;66;518.39557591
6045616;1;1;1;70;66;24;48;908526;1;;2;24;1;;5;2;4;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;12;66;374.43251784
6045617;1;3;1;70;66;96;48;908526;1;;2;96;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;12;66;452.59991683
6045633;1;6;1;70;66;8;48;900000;1;;2;8;1;;6;2;3;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;66;373.05805681
6045644;1;1;1;70;66;8;60;900000;1;;2;8;1;;3;2;8;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5611;12;66;455.51539017
6045667;1;1;1;70;66;8;48;908526;1;;2;8;8;;5;2;8;;2;;;;;;;;;;;1;2;;01;87;61;1;1;0121;12;66;407.87658062
6045681;1;4;1;70;66;96;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;12;66;359.37210247
6045681;1;5;1;70;66;45;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;57;;1;2;;12;66;359.37210247
6045685;1;1;1;70;66;16;48;908526;1;;2;16;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;66;344.48221582
6045685;1;4;1;70;66;16;48;908526;1;;2;16;1;;3;2;1;;2;;;;;;;;;;;1;2;;43;87;97;1;2;4330;12;66;344.48221582
6045691;1;4;1;70;66;28;48;908526;1;;2;28;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;41;41;1;2;4773;12;66;348.43606562
6045697;1;2;1;70;68;4;48;908526;1;;2;8;1;;9;1;1;;2;;;;;;;;;;;1;2;;86;39;39;1;1;8610;12;68;539.28369629
6045697;1;4;1;70;68;5;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;1;;12;68;539.28369629
6045698;1;3;1;70;68;52;52;908526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;39;39;1;2;8610;12;68;410.46202042
6045698;1;4;1;70;68;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;1;;12;68;410.46202042
6045712;1;2;1;70;68;52;48;908526;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;41;41;1;2;4711;12;68;636.58804657
6045718;2;1;2;70;68;8;48;2000000;4;;2;8;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;19;19;1;1;8413;12;68;483.84541498
6045719;1;1;1;70;68;12;48;908600;5;;2;12;5;;4;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;68;525.11537313
6045729;1;1;1;70;68;2;48;908600;1;;2;104;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;39;41;1;1;4771;12;68;587.88716523
6045744;1;2;1;70;76;8;48;908526;1;;2;82;1;;4;2;2;;2;;;;;;;;;;;1;2;;25;45;32;1;1;2599;12;76;1629.3822032
6045855;1;2;1;70;17;48;48;908526;1;;2;48;1;;2;2;2;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;12;17;184.20681203
6045860;1;3;1;70;17;16;48;908526;1;;2;16;1;;3;2;8;;2;;;;;;;;;;;1;2;;41;95;38;1;2;4111;12;17;230.05297214
6045862;1;5;1;70;17;24;48;908526;1;;2;24;1;;4;2;2;;2;;;;;;;;;;;1;2;;45;84;84;1;2;4520;12;17;181.26597554
6045866;1;1;1;70;17;4;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;1;;12;17;375.58159207
6045890;1;1;1;70;17;48;48;908526;1;;2;48;1;;2;2;2;;2;;;;;;;;;;;1;2;;49;21;98;1;2;4923;12;17;252.13697417
6045893;1;1;1;70;17;4;48;908526;1;;2;4;4;;9;2;1;;2;;;;;;;;;;;1;1;908526;84;38;39;1;1;8412;12;17;284.86226193
6045894;1;2;1;70;17;2;48;908526;1;;2;3;1;;9;2;1;;2;;;;;;;;;;;1;1;908526;61;39;38;1;1;6110;12;17;229.22790529
6045905;1;2;1;70;17;28;48;908526;1;;2;28;1;;3;2;8;;2;;;;;;;;;;;1;2;;41;95;38;1;2;4111;12;17;188.82223639
6045915;1;1;1;70;17;16;48;908526;1;;2;48;1;;9;2;2;;2;;;;;;;;;;;1;2;;80;58;58;1;2;8010;12;17;232.39213866
6046034;1;2;1;70;54;3;48;1014980;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;41;95;1;1;4111;12;54;451.26972564
6046039;1;2;1;70;54;10;48;1014980;3;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;54;41;1;1;4711;12;54;479.37527843
6046039;1;3;1;70;54;6;48;800000;4;;2;120;4;;1;2;1;;2;;;;;;;;;;;1;2;;52;97;97;1;1;5224;12;54;479.37527843
6046051;1;3;1;70;76;2;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;41;;1;1;;12;76;732.27862516
6047397;1;3;1;70;05;52;48;908526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;1;100000;47;38;45;1;2;4771;12;05;1001.6104362
6047443;1;2;1;70;05;8;48;908526;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;1200000;41;97;95;1;1;4111;12;05;1410.9181416
6047449;1;3;1;70;05;100;48;2000000;1;;2;120;1;;7;2;1;;1;2;;;1;;;;;;;;2;;85;13;13;1;2;8544;12;05;1238.1586259
6047456;1;5;1;70;05;8;48;908526;1;;2;24;1;;9;2;2;;2;;;;;;;;;;;1;2;;10;79;97;1;1;1089;12;05;2064.9536087
6047457;1;3;1;70;05;24;48;908526;1;;2;24;1;;5;2;1;;2;;;;;;;;;;;1;2;;15;39;39;1;2;1522;12;05;1074.7108118
6047468;1;2;1;70;05;12;48;908526;1;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;56;55;53;1;1;5619;12;05;1287.6414144
6047468;1;4;1;70;05;52;48;908526;1;;2;104;4;;1;2;2;;2;;;;;;;;;;;1;2;;49;45;98;1;2;4921;12;05;1287.6414144
6047470;1;3;1;70;05;12;48;908526;1;;2;12;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5611;12;05;1410.6638864
6047471;1;1;1;70;05;52;48;2000000;1;;2;208;1;;9;2;2;;2;;;;;;;;;;;1;2;;82;45;38;1;2;8220;12;05;1365.4612961
6047477;1;3;1;70;05;52;48;1200000;2;;2;180;1;;9;2;8;;2;;;;;;;;;;;1;2;;82;13;38;1;2;8220;12;05;1184.1934986
6047491;1;4;1;70;05;10;48;908526;1;;2;10;4;;1;2;1;;2;;;;;;;;;;;1;2;;33;87;87;1;1;3311;12;05;1562.7546179
6047491;1;6;1;70;05;12;48;908526;1;;2;54;1;;5;2;1;;2;;;;;;;;;;;1;2;;52;97;59;1;1;5221;12;05;1562.7546179
6047502;1;1;1;70;05;4;48;908526;1;;2;4;1;;1;2;1;;2;;;;;;;;;;;1;1;800000;41;98;95;1;1;4111;12;05;1176.7498403
6047502;1;3;1;70;05;4;48;908526;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;1;800000;56;45;45;1;1;5619;12;05;1176.7498403
6047512;1;1;1;70;05;4;48;908526;1;;2;4;1;;4;2;3;;2;;;;;;;;;;;1;2;;25;87;87;1;1;2511;12;05;1296.0920571
6047533;1;3;1;70;05;52;48;908526;1;;2;48;2;;9;2;4;;2;;;;;;;;;;;1;1;100000;84;45;58;1;2;8422;12;05;1189.2826411
6047533;1;4;1;70;05;12;48;908526;1;;2;12;1;;4;2;2;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;05;1189.2826411
6047535;1;1;1;70;05;8;48;908526;4;;2;8;4;;1;2;4;;2;;;;;;;;;;;1;2;;49;98;98;1;1;4921;12;05;1170.403175
6047537;1;3;1;70;05;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;05;1057.2416569
6047553;1;2;1;70;05;2;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;1;;12;05;1151.523709
6047555;1;1;1;70;05;250;48;908526;1;;2;572;2;;9;2;9;LE DESCUENTAN DE LA PENSION;3;;;;;;;;;;;1;2;;84;58;58;1;2;8423;12;05;1155.4021972
6047557;1;1;1;70;05;52;50;908526;1;;2;52;1;;7;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;05;1365.4612961
6047565;1;1;1;70;05;52;48;1300000;1;;2;84;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;44;44;1;2;8621;12;05;1104.9124243
6047566;1;4;1;70;05;52;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;12;05;1057.2416569
6047578;1;2;1;70;08;52;72;1000000;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;68;58;58;1;2;6820;12;08;650.10589137
6047586;1;1;1;70;08;2;48;3000000;1;;2;2;1;;6;2;1;;2;;;;;;1;;;;;;1;3000000;42;02;02;1;1;4290;12;08;647.94934305
6047593;1;2;1;70;08;4;40;900000;1;;2;60;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4772;12;08;540.24404028
6047626;1;3;1;70;08;52;48;908000;1;;2;308;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4731;12;08;719.94502397
6047626;1;8;1;70;08;156;48;908000;1;;2;156;1;;9;2;7;;2;;;;;;;;;;;1;2;;20;97;97;1;2;2023;12;08;719.94502397
6047636;1;2;1;70;08;12;48;906000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;1;;12;08;620.09575678
6047642;1;4;1;70;08;52;48;700000;1;;2;52;1;;6;2;8;;2;;;;;;;;;;;1;2;;49;97;97;1;2;4923;12;08;645.25520298
6047651;1;4;1;70;08;2;48;906000;1;;2;2;1;;9;2;2;;2;;;;;;;;;;;1;1;500000;94;45;39;1;1;9492;12;08;507.55289822
6047653;1;2;1;70;08;72;48;908526;1;;2;80;1;;9;2;2;;2;;;;;;;;;;;1;2;;20;44;39;1;2;2023;12;08;608.52387793
6047654;1;1;1;70;08;18;48;908000;1;;2;48;1;;9;2;1;;2;;;;;;;;;;;1;2;;17;32;32;1;2;1709;12;08;641.50326572
6047658;1;1;1;70;08;12;48;900000;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;19;19;1;1;8413;12;08;528.1216893
6047664;1;3;1;70;08;4;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;1;;12;08;665.36325622
6047675;1;5;1;70;08;24;48;10000000;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;08;807.85639374
6047677;1;7;1;70;08;4;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;1;;12;08;665.77048139
6047678;1;8;1;70;08;20;48;908000;1;;2;20;4;;1;2;8;;2;;;;;;;;;;;1;2;;49;55;98;1;2;4921;12;08;627.8887749
6047679;1;5;1;70;08;8;48;908000;1;;2;8;1;;9;2;7;;2;;;;;;;;;;;1;2;;86;59;59;1;1;8610;12;08;617.50073211
6047681;1;8;1;70;08;12;48;800000;3;;2;12;3;;1;2;4;;2;;;;;;;;;;;1;2;;97;54;54;1;1;9700;12;08;729.64005778
6047682;1;3;1;70;08;32;48;908526;1;;2;32;4;;2;2;8;;2;;;;;;;;;;;1;2;;45;77;93;1;2;4520;12;08;765.68904453
6047684;1;4;1;70;08;16;48;900000;3;;2;16;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;12;08;551.72184055
6047686;1;1;1;70;08;1;40;900000;4;;2;1;4;;1;2;1;;2;;;;;;;;;;;1;1;450000;49;81;98;1;1;4923;12;08;335.59084567
6047692;1;4;1;70;08;8;48;908000;1;;2;53;3;;1;2;4;;2;;;;;;;;;;;1;2;;97;53;54;1;1;9700;12;08;584.36317353
6047692;1;13;1;70;08;8;48;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;08;584.36317353
6047693;1;2;1;70;08;30;48;900000;4;;2;56;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;08;844.99759464
6047702;1;2;1;70;08;60;48;908526;3;;2;76;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;12;08;672.51418657
6047704;1;3;1;70;08;24;48;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;2;;12;08;557.94444637
