DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
6037975;1;3;1;70;08;1;2;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;12;;08;578.86688152
6037975;1;4;1;70;08;1;52;48;900000;1;;2;54;1;;7;2;1;;2;;;;;;;;;;;1;2;;01;97;85;1;2;12;0145;08;578.86688152
6037980;1;2;1;70;08;1;12;48;1500000;1;;2;52;1;;7;2;1;;2;;;;;;;;;;;1;2;;41;03;03;1;1;12;4111;08;700.81498961
6037982;1;3;1;70;08;1;12;48;400000;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;45;45;1;1;12;5619;08;675.83463112
6037982;4;3;4;70;08;1;52;48;906000;1;;2;52;1;;7;2;1;;2;;;;;;;;;;;1;2;;82;45;38;1;2;12;8220;08;675.83463112
6037985;1;3;1;70;08;1;53;48;908000;1;;2;53;1;;2;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;12;4923;08;522.70939486
6037999;1;2;1;70;08;1;40;48;908000;1;;2;104;1;;9;2;8;;2;;;;;;;;;;;1;2;;47;18;45;1;2;12;4711;08;647.94934305
6038004;1;2;1;70;08;1;52;40;1300000;1;;2;24;1;;9;2;4;;2;;;;;;;;;;;1;2;;86;07;07;1;2;12;8610;08;530.02783869
6038006;1;3;1;70;08;1;4;48;800000;1;;2;106;1;;8;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4771;08;563.70359525
6038007;1;2;1;70;08;1;52;40;600000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;12;;08;539.84360475
6038011;1;3;1;70;08;1;16;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;2;12;;08;706.18994313
6038017;1;2;1;70;08;1;1;48;900000;1;;2;48;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;54;1;1;12;9700;08;495.45985159
6038020;1;3;1;70;08;1;8;48;906000;1;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;93;58;18;1;1;12;9319;08;608.68963859
6038021;1;8;1;70;08;1;106;48;910000;1;;2;106;1;;6;2;8;;2;;;;;;;;;;;1;2;;56;53;53;1;2;12;5611;08;396.32108047
6038021;1;9;1;70;08;1;106;48;910000;1;;2;106;1;;8;2;8;;2;;;;;;;;;;;1;2;;35;38;33;1;2;12;3520;08;396.32108047
6038024;1;3;1;70;08;1;4;48;1500000;1;;2;5;1;;9;2;2;;2;;;;;;;;;;;1;1;906000;36;05;03;1;1;12;3600;08;545.80637132
6038037;1;1;1;70;08;1;24;48;1000000;1;;2;14;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;58;45;1;2;12;4729;08;563.32302375
6038041;1;1;1;70;08;1;80;48;600000;3;;2;80;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;12;9700;08;534.28127371
6038042;1;6;1;70;08;1;8;48;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;12;;08;492.67428363
6038054;1;1;1;70;11;1;32;48;2800000;1;;2;32;1;;9;2;8;;2;;;;;;;;;;;1;2;;84;02;03;1;2;12;8422;11;4219.9630013
6038060;1;1;1;70;11;1;4;48;908526;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;1;12;4755;11;3010.2382025
6038064;1;2;1;70;11;1;24;48;908526;1;;2;24;1;;9;2;2;;2;;;;;;;;;;;1;2;;80;58;58;1;2;12;8010;11;3264.5253494
6038077;1;2;1;70;11;1;12;12;1200000;1;;2;32;1;;7;2;7;;2;;;;;;;;;;;1;2;;82;45;39;1;1;12;8291;11;3721.8930183
6038092;1;2;1;70;11;1;8;48;800000;1;;2;8;1;;3;2;8;;2;;;;;;;;;;;1;2;;56;54;53;1;1;12;5611;11;3534.1880263
6038098;1;2;1;70;11;1;3;56;960000;1;;2;4;1;;3;2;8;;2;;;;;;;;;;;1;2;;56;53;53;1;1;12;5611;11;5959.8099059
6038100;1;1;1;70;11;1;16;48;908526;4;;2;16;5;;2;2;4;;2;;;;;;;;;;;1;2;;41;95;95;1;2;12;4111;11;4590.0602606
6038104;1;1;1;70;11;1;32;48;908526;1;;2;32;1;;4;2;1;;2;;;;;;;;;;;1;2;;14;45;39;1;2;12;1410;11;3963.7198472
6038117;1;1;1;70;11;1;4;48;1200000;1;;2;4;4;;4;2;1;;2;;;;;;;;;;;1;1;99;41;95;95;1;1;12;4111;11;4240.2283435
6038124;1;2;1;70;11;1;48;48;908526;1;;2;48;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4723;11;4587.9121123
6038124;1;3;1;70;11;1;20;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;12;;11;4587.9121123
6038125;1;3;1;70;11;1;2;77;908526;1;;2;2;1;;7;2;8;;2;;;;;;;;;;;1;1;450000;47;95;97;1;1;12;4752;11;2802.2678684
6038159;1;1;1;70;11;1;30;48;1000000;3;;2;120;4;;1;2;8;;2;;;;;;;;;;;1;2;;81;54;54;1;2;12;8121;11;3401.8883681
6038166;1;1;1;70;11;1;8;48;908526;1;;2;8;1;;3;2;1;;2;;;;;;;;;;;1;2;;10;77;77;1;1;12;1081;11;3381.6230259
6038176;1;3;1;70;11;1;24;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;06;;1;2;12;;11;2919.3655449
6038184;1;2;1;70;11;1;6;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;1;12;;11;5473.603033
6038192;1;1;1;70;11;1;12;48;2000000;1;;2;12;1;;9;2;2;;2;;;;;;;;;;;1;2;;61;02;02;1;1;12;6120;11;3244.2600073
6038208;1;3;1;70;11;1;52;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;37;;1;2;12;;11;4219.9630013
6038211;1;2;1;70;11;1;40;48;908526;1;;2;40;1;;5;2;1;;2;;;;;;;;;;;1;2;;74;02;05;1;2;12;7490;11;3127.335879
6038221;1;2;1;70;11;1;52;48;908526;1;;2;156;4;;9;2;1;;2;;;;;;;;;;;1;2;;88;53;59;1;2;12;8899;11;2919.3655449
6038223;1;2;1;70;11;1;20;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;2;12;;11;2669.9682101
6038265;1;3;1;70;11;1;4;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;12;;11;2919.3655449
6038273;1;3;1;70;11;1;70;48;908526;1;;2;70;4;;5;2;1;;2;;;;;;;;;;;1;2;;18;92;92;1;2;12;1811;11;3926.4317074
6038276;1;4;1;70;11;1;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;12;;11;3320.6031936
6038306;1;2;1;70;11;1;156;48;908526;1;;2;200;4;;1;2;1;;2;;;;;;;;;;;1;2;;53;45;97;1;2;12;5320;11;3381.6230259
6038317;1;1;1;70;11;1;8;48;908526;1;;2;8;4;;1;2;1;;1;2;;;1;;;;;;;;2;;81;55;55;1;1;12;8121;11;2822.5332106
6038317;1;2;1;70;11;1;20;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;12;;11;2822.5332106
6038326;1;2;1;70;11;1;53;48;908526;1;;2;53;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;2;12;9700;11;3534.1880263
6038329;1;3;1;70;11;1;24;48;908526;1;;2;24;4;;1;2;4;;2;;;;;;;;;;;1;2;;88;13;54;1;2;12;8891;11;2649.702868
6038357;1;2;1;70;11;1;28;48;908526;1;;2;230;3;;3;2;1;;1;2;;;1;;;;;;;;2;;97;55;54;1;2;12;9700;11;3782.8606746
6038357;1;3;1;70;11;1;2;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;12;;11;3782.8606746
6038373;1;1;1;70;11;1;24;48;1800000;1;;2;24;2;;9;2;8;;2;;;;;;;;;;;1;2;;84;39;58;1;2;12;8423;11;4707.1579371
6038382;1;2;1;70;11;1;21;48;908526;2;;2;21;1;;9;2;2;;2;;;;;;;;;;;1;2;;69;39;39;1;2;12;6920;11;2822.5332106
6038384;1;2;1;70;11;1;16;48;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;2;12;;11;3284.7906915
6038385;1;1;1;70;11;1;4;48;1000000;1;;2;4;1;;5;2;1;;2;;;;;;;;;;;1;2;;22;95;90;1;1;12;2229;11;7358.2277596
6038395;1;2;1;70;11;1;16;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;12;;11;4136.5501898
6038403;1;2;1;70;11;1;10;48;1500000;1;;2;10;1;;5;2;1;;2;;;;;;;;;;;1;2;;45;11;33;1;1;12;4530;11;2324.8084057
6038433;1;7;1;70;11;1;32;48;909000;1;;2;52;4;;3;2;2;;2;;;;;;;;;;;1;2;;56;45;97;1;2;12;5619;11;5207.6244058
6038466;1;1;1;70;13;1;104;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;12;;13;460.34577854
6038475;1;1;1;70;13;1;6;48;2000000;1;;2;6;1;;9;2;2;;2;;;;;;;;;;;1;2;;19;19;19;1;1;12;1921;13;419.16494259
6038495;1;3;1;70;13;1;12;48;1000000;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;39;45;1;1;12;4729;13;495.07510749
6038508;1;2;1;70;13;1;56;48;908000;1;;2;56;1;;7;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4731;13;448.90803748
6038509;1;2;1;70;13;1;156;48;1200000;1;;2;156;1;;9;2;2;;2;;;;;;;;;;;1;2;;52;39;39;1;2;12;5229;13;401.63711
6038522;1;4;1;70;13;1;4;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;1;12;;13;721.10929649
6038528;1;2;1;70;13;1;48;48;1000000;1;;2;144;1;;5;2;2;;2;;;;;;;;;;;1;2;;86;53;53;1;2;12;8692;13;455.2891236
6038532;1;1;1;70;13;1;4;48;1200000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;1;600000;20;84;84;1;1;12;2013;13;421.58502424
6038551;1;4;1;70;13;1;7;48;908000;1;;2;7;1;;8;2;2;;2;;;;;;;;;;;1;2;;49;84;84;1;1;12;4921;13;322.6258911
6038553;1;3;1;70;13;1;20;48;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;2;12;;13;475.36130465
6038554;1;3;1;70;13;1;16;48;908526;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;12;8621;13;306.78086791
6038559;1;2;1;70;13;1;8;40;1500000;1;;2;8;1;;8;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;1;12;8544;13;423.1956098
6038577;1;3;1;70;13;1;16;48;1000000;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;2;;42;19;59;1;2;12;4210;13;215.82185848
6038577;1;4;1;70;13;1;48;48;1100000;1;;2;48;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;2;12;4711;13;215.82185848
6038577;1;6;1;70;13;1;16;48;1200000;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;33;33;1;2;12;8621;13;215.82185848
6038580;1;1;1;70;13;1;4;48;1000000;1;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;1;12;9700;13;445.8143382
6038591;1;1;1;70;13;1;5;48;1200000;1;;2;5;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;39;39;1;1;12;8412;13;390.16512808
6038591;1;2;1;70;13;1;28;48;1100000;1;;2;28;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4771;13;390.16512808
6038604;1;3;1;70;13;1;96;48;908000;1;;2;96;1;;6;2;2;;2;;;;;;;;;;;1;2;;52;32;32;1;2;12;5229;13;472.34646736
6038604;1;4;1;70;13;1;48;48;908000;1;;2;48;1;;6;2;2;;2;;;;;;;;;;;1;2;;55;39;32;1;2;12;5511;13;472.34646736
6038606;1;9;1;70;13;1;8;48;900000;1;;2;96;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4772;13;287.71472117
6038608;1;2;1;70;13;1;30;48;600000;3;;2;30;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;12;9700;13;552.64787657
6038620;1;6;1;70;13;1;12;48;908526;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;10;53;77;1;1;12;1011;13;452.36915245
6038630;1;2;1;70;13;1;84;48;500000;3;;2;96;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;54;53;1;2;12;5619;13;491.20632785
6038645;1;1;1;70;13;1;36;48;908526;1;;2;36;1;;5;2;7;;2;;;;;;;;;;;1;2;;56;53;53;1;2;12;5611;13;436.14586525
6038649;1;1;1;70;13;1;12;48;700000;1;;2;12;1;;5;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;1;12;5611;13;357.72339387
6038659;1;2;1;70;13;1;20;48;908526;1;;2;20;1;;9;2;1;;2;;;;;;;;;;;1;2;;80;58;58;1;2;12;8010;13;293.17379079
6038659;1;3;1;70;13;1;24;40;908526;1;;2;20;1;;6;2;1;;2;;;;;;;;;;;1;2;;79;32;39;1;2;12;7911;13;293.17379079
6038668;1;1;1;70;13;1;4;48;2000000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;1;1800000;84;02;03;1;1;12;8413;13;301.62189796
6038671;1;2;1;70;13;1;96;48;1000000;1;;2;624;1;;3;2;2;;2;;;;;;;;;;;1;2;;93;45;17;1;2;12;9329;13;478.2560724
6038688;1;5;1;70;13;1;8;40;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;1;12;;13;664.10082966
6038697;1;2;1;70;13;1;52;48;1500000;1;;2;52;1;;9;2;4;;2;;;;;;;;;;;1;2;;86;39;39;1;2;12;8621;13;215.82185848
6038708;1;2;1;70;13;1;2;48;1200000;1;;2;2;1;;5;2;1;;2;;;;;;;;;;;1;1;908576;74;39;39;1;1;12;7490;13;237.82233361
6038713;1;2;1;70;13;1;6;48;1200000;1;;2;6;1;;4;2;7;;2;;;;;;;;;;;1;2;;52;39;33;1;1;12;5229;13;453.96469242
6038725;1;4;1;70;13;1;30;40;1600000;1;;2;30;1;;8;2;1;;2;;;;;;;;;;;1;2;;55;13;03;1;2;12;5511;13;581.64793308
6038725;1;5;1;70;13;1;8;40;2000000;1;;2;8;1;;6;2;7;;2;;;;;;;;;;;1;2;;47;12;39;1;1;12;4771;13;581.64793308
6038730;1;1;1;70;13;1;48;48;1100000;1;;2;48;4;;9;2;2;;2;;;;;;;;;;;1;2;;84;39;39;1;2;12;8412;13;429.57669592
6038736;1;1;1;70;13;1;84;48;908526;1;;2;84;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;2;12;4724;13;311.7426567
6038738;1;1;1;70;13;1;12;48;908526;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;20;45;90;1;1;12;2013;13;304.58473985
6038738;1;5;1;70;13;1;20;40;1000000;1;;2;20;1;;6;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;12;8530;13;304.58473985
6038750;1;4;1;70;13;1;8;48;1200000;1;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;58;95;1;1;12;4111;13;533.15464744
6038751;1;2;1;70;13;1;99;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;12;;13;317.0827095
6038759;1;3;1;70;13;1;4;48;1000000;1;;2;4;1;;1;2;4;;2;;;;;;;;;;;1;2;;80;55;58;1;1;12;8010;13;532.38716379
6038782;1;3;1;70;15;1;1;48;908526;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;98;41;97;95;1;1;12;4111;15;225.46322097
6038782;1;7;1;70;15;1;48;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;12;;15;225.46322097
6038792;1;2;1;70;15;1;13;48;2500000;2;;2;12;1;;7;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;1;12;8530;15;103.75298865
6038796;1;3;1;70;15;1;5;48;1500000;1;;2;6;1;;9;2;7;;2;;;;;;;;;;;1;2;;82;03;03;1;1;12;8220;15;159.51132476
6038799;1;2;1;70;15;1;12;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;1;12;;15;165.18687577
6038804;1;3;1;70;15;1;4;48;908526;1;;2;96;1;;6;2;1;;2;;;;;;;;;;;1;2;;49;33;97;1;1;12;4923;15;132.61287141
6038807;1;2;1;70;15;1;12;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;12;;15;118.91893306
6038808;1;1;1;70;15;1;24;50;1200000;1;;2;24;1;;1;2;2;;2;;;;;;;;;;;1;2;;49;98;98;1;2;12;4923;15;148.17572415
6038809;1;2;1;70;15;1;48;48;1500000;1;;2;48;1;;7;2;2;;2;;;;;;;;;;;1;2;;86;03;03;1;2;12;8621;15;110.79382297
6038816;1;7;1;70;15;1;78;48;908526;1;;2;78;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;55;53;1;2;12;5611;15;177.18203268
6038816;1;10;1;70;15;1;12;48;908526;1;;2;12;1;;6;2;1;;2;;;;;;;;;;;1;2;;10;53;55;1;1;12;1011;15;177.18203268
6038817;1;6;1;70;15;1;4;48;908526;3;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;1;800000;47;54;45;1;1;12;4721;15;101.25430498
6038819;1;1;1;70;15;1;8;48;908526;1;;2;192;2;;9;2;1;;2;;;;;;;;;;;1;2;;84;97;58;1;1;12;8422;15;148.17572415
6038821;1;3;1;70;15;1;48;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;2;12;;15;146.07394881
6038828;1;1;1;70;15;1;20;20;908526;1;;2;20;3;;1;2;2;;2;;;;;;;;;1;;;2;;97;55;54;1;2;12;9700;15;127.13162645
6038831;1;2;1;70;15;1;44;48;1500000;1;;2;46;1;;4;2;1;;2;;;;;;;;;;;1;2;;85;18;18;1;2;12;8513;15;127.13162645
6038838;1;2;1;70;15;1;24;48;1200000;1;;2;70;1;;4;2;2;;2;;;;;;;;;;;1;2;;70;09;09;1;2;12;7020;15;97.385502473
6038844;1;1;1;70;15;1;12;40;908700;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;58;95;1;1;12;4111;15;103.75298865
6038845;2;3;2;70;15;1;8;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;12;;15;182.8609071
6038856;1;1;1;70;15;1;12;48;2500000;1;;2;12;4;;9;2;2;;2;;;;;;;;;;;1;1;600000;93;18;18;1;1;12;9311;15;103.75298865
6038856;1;2;1;70;15;1;2;48;1500000;1;;2;2;1;;9;2;1;;1;1;;;1;;;;;;;;1;908256;93;32;32;1;1;12;9311;15;103.75298865
6038858;1;2;1;70;15;1;52;48;1500000;1;;2;52;2;;9;2;1;;2;;;;;;;;;;;1;2;;84;21;21;1;2;12;8412;15;125.57729491
6038861;1;1;1;70;15;1;6;48;1050000;4;;2;56;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;12;5619;15;129.98844358
6038865;1;1;1;70;15;1;2;48;908256;1;;2;12;1;;5;2;1;;2;;;;;;;;;;;1;1;600000;25;83;83;1;1;12;2511;15;127.13162645
6038869;1;2;1;70;15;1;4;40;2500000;2;;2;6;2;;9;2;7;;2;;;;;;;;;;;1;2;;84;19;19;1;1;12;8412;15;103.75298865
6038873;1;3;1;70;15;1;52;48;908000;1;;2;52;1;;2;2;7;;2;;;;;;;;;;;1;2;;69;33;33;1;2;12;6920;15;60.251160031
6038908;1;3;1;70;15;1;20;48;908526;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;98;;1;2;12;;15;108.57566525
6038910;1;2;1;70;15;1;48;48;908526;1;;2;48;1;;3;2;1;;2;;;;;;;;;;;1;2;;45;97;99;1;2;12;4520;15;88.044698076
6038912;1;3;1;70;15;1;12;48;1200000;1;;2;12;1;;4;2;4;;2;;;;;;;;;;;1;2;;86;59;59;1;1;12;8621;15;96.17506599
6038914;1;2;1;70;15;1;52;48;908000;1;;2;52;1;;8;2;1;;1;1;;;;1;;;;;;;2;;56;32;50;1;2;12;5611;15;174.26574125
6038922;1;1;1;70;15;1;24;48;908526;3;;2;84;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;12;9700;15;99.458222357
6038927;1;1;1;70;15;1;240;48;908526;1;;2;240;4;;7;2;1;;2;;;;;;;;;;;1;2;;47;53;45;1;2;12;4761;15;76.079584561
6038932;1;4;1;70;15;1;8;48;908526;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4723;15;129.46616654
6038933;1;4;1;70;15;1;24;40;908000;1;;2;104;4;;1;2;7;;2;;;;;;;;;;;1;2;;47;53;45;1;2;12;4771;15;81.154559412
6038935;1;4;1;70;15;1;2;48;908526;1;;2;4;1;;3;2;4;;2;;;;;;;;;;;1;1;1200000;10;53;53;1;1;12;1081;15;82.708890947
6038950;1;2;1;70;15;1;48;24;3000000;2;;2;48;2;;9;2;2;;2;;;;;;;;;1;;;2;;85;13;13;1;2;12;8544;15;124.91346873
6038954;1;2;1;70;15;1;2;48;908256;1;;2;4;1;;6;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;1;12;8621;15;103.75298865
6038955;1;1;1;70;15;1;48;48;908526;1;;2;48;1;;2;2;2;;2;;;;;;;;;;;1;2;;31;95;95;1;2;12;3110;15;75.972605427
6038955;1;5;1;70;15;1;48;48;908526;1;;2;48;1;;4;2;1;;2;;;;;;;;;;;1;2;;31;95;95;1;2;12;3110;15;75.972605427
6038957;1;1;1;70;15;1;24;48;3000000;1;;2;24;4;;9;2;1;;2;;;;;;1;;;;;;2;;86;06;06;1;2;12;8610;15;131.69248284
6038963;1;1;1;70;15;1;24;48;908000;1;;2;52;4;;1;2;2;;2;;;;;;;;;;;1;2;;49;98;98;1;2;12;4921;15;132.46743358
6038969;1;5;1;70;15;1;20;48;908526;1;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;98;45;1;2;12;4771;15;214.53914829
6038970;1;3;1;70;15;1;48;48;2000000;1;;2;48;1;;9;2;4;;2;;;;;;;;;;;1;2;;05;02;02;1;2;12;0510;15;143.65759635
6038972;1;3;1;70;15;1;12;48;1500000;2;;2;4;1;;8;2;1;;2;;;;;;;;;;;1;1;1500000;85;13;13;1;1;12;8530;15;160.14083767
6038976;1;3;1;70;15;1;16;48;2500000;1;;2;16;1;;7;2;1;;1;1;;;;1;;;;;;;2;;41;02;02;1;2;12;4111;15;111.42333587
6038979;1;1;1;70;15;1;12;48;2500000;1;;2;12;1;;9;2;2;;2;;;;;;;;;;;1;2;;69;21;21;1;1;12;6920;15;125.43185708
6038987;1;2;1;70;15;1;259;48;3000000;1;;2;259;4;;9;2;2;;2;;;;;;;;;;;1;2;;85;02;05;1;2;12;8530;15;127.27706428
6038990;1;2;1;70;15;1;2;48;908526;1;;2;2;1;;2;2;4;;2;;;;;;;;;;;1;1;780000;25;83;83;1;1;12;2511;15;95.085532391
6038990;1;3;1;70;15;1;40;48;908526;1;;2;96;1;;5;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4771;15;95.085532391
6038990;1;4;1;70;15;1;12;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;12;;15;95.085532391
6038992;1;4;1;70;15;1;12;48;908526;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;53;39;39;1;1;12;5310;15;70.66585376
6038992;1;5;1;70;15;1;12;48;908526;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;1;12;5611;15;70.66585376
6038995;1;3;1;70;15;1;10;48;908586;1;;2;10;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4771;15;169.4525866
6039001;1;1;1;70;15;1;1;48;908526;1;;2;1;4;;1;2;1;;2;;;;;;;;;;;1;1;99;47;45;45;1;1;12;4754;15;131.57183058
6039003;1;2;1;70;15;1;52;48;908526;1;;2;52;1;;6;2;1;;2;;;;;;;;;;;1;2;;45;32;32;1;2;12;4520;15;76.195966933
6039008;1;2;1;70;15;1;104;48;3000000;2;;2;104;1;;6;2;1;;1;2;;;;1;;;;;;;2;;41;11;11;1;2;12;4111;15;124.91346873
6039009;1;2;1;70;15;1;16;48;908526;3;;2;96;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;12;9700;15;141.80823797
6039045;1;3;1;70;17;1;48;48;908526;1;;2;48;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;12;8610;17;152.90469289
6039054;1;1;1;70;17;1;4;48;1500000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;1;12;8610;17;201.69545782
6039054;1;2;1;70;17;1;8;48;1500000;1;;2;8;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;39;39;1;1;12;8412;17;201.69545782
6039107;1;2;1;70;17;1;3;48;908526;1;;2;3;1;;4;2;1;;2;;;;;;;;;;;1;2;;85;92;59;1;1;12;8551;17;230.05297214
6039113;1;2;1;70;17;1;8;48;908526;1;;2;8;4;;8;2;8;;2;;;;;;;;;;;1;2;;84;34;39;1;1;12;8412;17;170.0295217
6039150;1;3;1;70;17;1;24;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;16;;1;2;12;;17;224.02711077
6039158;1;3;1;70;17;1;40;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;2;12;;17;251.18485335
6039172;1;2;1;70;17;1;4;48;908526;3;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;1;900000;97;59;59;1;1;12;9700;17;211.0466585
6039238;1;1;1;70;17;1;48;48;908526;1;;2;48;1;;4;2;1;;2;;;;;;;;;;;1;2;;10;45;45;1;2;12;1081;17;217.15549669
6039238;1;4;1;70;17;1;48;48;908526;1;;2;48;1;;2;2;1;;2;;;;;;;;;;;1;2;;43;93;93;1;2;12;4330;17;217.15549669
6039245;1;2;1;70;17;1;16;48;908526;1;;2;16;1;;4;2;2;;2;;;;;;;;;;;1;2;;41;95;95;1;2;12;4111;17;238.32350082
6039253;1;1;1;70;17;1;48;48;908526;1;;2;48;1;;6;2;2;;2;;;;;;;;;;;1;2;;15;32;33;1;2;12;1523;17;357.61394424
6039271;1;3;1;70;17;1;48;48;908526;1;;2;48;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4772;17;181.26597554
6039273;1;1;1;70;17;1;48;48;908526;1;;2;48;1;;9;2;2;;2;;;;;;;;;;;1;2;;42;03;03;1;2;12;4220;17;201.69545782
6039276;1;3;1;70;17;1;4;48;908526;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;38;38;1;1;12;6190;17;184.20681203
6039291;1;2;1;70;17;1;3;48;908526;1;;2;3;1;;4;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4111;17;473.07303041
