DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;CLASE;MES;DPTO;fex_c_2011
5362253;1;3;2;1;1;1;1;3;4;3; ; ; ; ;500000;2;2;2;1;2;2;1;2;2;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;11;1;01;11;2950,43102670292
5362254;1;3;2;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;01;11;3917,61557659968
5362255;1;1;1;1;1;1;1;2;4;3; ; ; ; ;470000;2;1;1;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;3;1;3;2;1;1;3;1;1;01;11;1;01;11;3250,539814239
5362256;1;3;1;1;1;1;1;1;3;1; ; ;300000000;600000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;01;11;3559,74377870321
5362257;1;2;2;1;1;1;1;3;4;2; ;250000;98;500000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;2;2;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;11;1;01;11;3741,39824022322
5362259;1;4;1;1;1;1;1;1;3;1; ; ;270000000;1200000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;1;01;11;3604,8044979181
5362260;1;4;2;1;1;1;1;1;3;1; ; ;110000000;400000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;1;01;11;3669,17439968503
5362261;1;4;2;1;1;1;1;1;3;1; ; ;350000000;1500000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;1;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;1;01;11;3683,56930013524
5362262;1;4;3;1;1;1;1;1;3;4; ; ; ;1200000; ;2;2;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;1;01;11;3792,99992111706
5362263;1;3;2;1;1;1;1;1;3;2; ;285000;150000000;700000; ;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;1;01;11;3572,51199957629
5362264;1;3;1;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;1;01;11;3574,13867915343
5362267;1;2;1;1;1;1;1;1;3;1; ; ;99;1400000; ;1;1;2;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;01;11;3574,13867915343
5362268;1;1;1;1;2;1;1;1;3;3; ; ; ; ;420000;2;1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;3;1;4;1;3;1;1;1;3;1;1;01;11;1;01;11;2556,23500082744
5362269;1;1;1;1;2;1;1;1;4;3; ; ; ; ;500000;2;2;1;2;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;3;1;4;1;3;2;1;1;3;1;1;01;11;1;01;11;3683,56930013524
5362270;1;1;1;1;2;1;1;1;4;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;1;2;3;2; ;1;3;1;4;1;3;2;1;1;3;1;1;01;11;1;01;11;4121,06196402703
5362276;1;1;1;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;1;2;2;1;1;1;2; ;1;3;1;4;1;3;1;1;1;3;1;1;01;11;1;01;11;3728,63001935014
5362277;1;2;1;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;1;01;11;2950,43102670292
5362278;1;1;1;1;1;1;1;6; ;1; ; ;98;200000; ;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;3;2;1;1;3;1;1;01;11;1;01;11;3604,8044979181
5362279;1;3;2;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;01;11;4706,81870892139
5362280;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;4;5;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;11;1;01;11;4302,37580542237
5362282;1;3;1;1;1;1;1;1;3;1; ; ;400000000;850000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;01;11;3728,63001935014
5362285;1;4;3;1;1;1;1;1;3;1; ; ;250000000;1100000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;5;6;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;374,587261495071
5362286;1;3;1;2;1;1;1;1;4;4; ; ; ;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;1;3;1;1;01;13;1;01;13;359,871663324919
5362288;1;4;3;2;1;1;1;1;4;1; ; ;98;450000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;7;2; ;1;1;1;2;1;1;2;2;1;3;1;1;01;13;1;01;13;331,713022831194
5362289;1;2;1;1;2;1;1;2;3;4; ; ; ;150000; ;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;13;1;01;13;409,454570042914
5362290;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;384,310807243446
5362291;1;4;2;1;1;1;1;1;3;1; ; ;60000000;400000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;409,454570042914
5362292;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;423,658074242698
5362293;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;384,310807243446
5362294;1;2;1;1;1;1;1;1;3;3; ; ; ; ;270000;2;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;458,065221031441
5362296;1;2;1;1;1;1;1;3;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;406,815787985767
5362297;1;3;2;1;1;1;1;1;3;4; ; ; ;500000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;396,212973289868
5362298;1;2;1;1;1;1;1;3;3;4; ; ; ;250000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;13;1;01;13;431,095911734875
5362299;1;2;1;1;1;1;1;3;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;391,748644735623
5362300;1;2;1;1;1;1;1;3;3;3; ; ; ; ;300000;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;387,054829452849
5362301;1;1;1;1;2;1;1;6; ;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;3;1;2;1;1;2;1;1;3;1;1;01;13;1;01;13;398,51431144323
5362302;1;3;2;1;1;1;1;6; ;4; ; ; ;380000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;13;1;01;13;426,155791524366
5362303;1;4;3;1;1;1;1;1;3;1; ; ;99;99; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;4;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;381,647474629181
5362304;1;3;1;1;1;1;1;1;3;1; ; ;99;99; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;359,871663324919
5362305;1;3;2;1;1;1;1;1;3;1; ; ;99;99; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2; ;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;393,468951080465
5362306;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;399,1864822278
5362307;1;3;2;1;1;1;1;1;3;1; ; ;90000000;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;4;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;393,236213071785
5362308;1;2;1;1;1;1;1;1;3;1; ; ;98;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;396,212973289868
5362309;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;5;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;441,117694622253
5362310;1;4;3;1;1;1;1;1;3;1; ; ;98;500000; ;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;7;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;417,140775440934
5362311;1;4;3;1;1;1;1;1;4;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;5;5;2; ;1;1;1;4;1;1;2;1;1;3;1;1;01;13;1;01;13;417,75604658545
5362312;1;5;4;1;1;1;1;1;3;4; ; ; ;600000; ;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;1;3;7;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;412,710686222685
5362313;1;3;2;1;1;1;1;1;3;1; ; ;98;450000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;6;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;13;1;01;13;383,959262163454
5362315;1;2;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;426,402096452101
5362316;1;3;1;1;1;1;1;3;3;3; ; ; ; ;450000;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;3;1;1;1;1;1;3;1;1;01;13;1;01;13;384,310807243446
5362317;1;3;2;1;1;1;1;3;3;5; ; ; ;400000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;3;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;13;1;01;13;432,816218079717
5362319;1;4;3;1;1;1;1;1;3;1; ; ;98;900000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;1;1;2;1;1;2;1;3;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;425,132075659804
5362320;1;2;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;409,55981019517
5362321;1;4;2;1;1;1;1;3;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;393,468951080465
5362322;1;4;3;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;329,320545701783
5362323;1;3;2;1;1;1;1;3;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;390,071235868064
5362324;1;2;1;1;1;1;1;1;3;4; ; ; ;99; ;2;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;398,51431144323
5362325;1;3;2;1;1;1;1;3;3;1; ; ;98;600000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;2;2;1;2;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;408,344626064818
5362326;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;420,914052033295
5362328;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;400,906788572641
5362329;1;4;3;1;1;1;1;1;3;1; ; ;120000000;1000000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;2;2;2;2;1;3;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;354,383618906113
5362330;1;3;2;1;1;1;1;3;3;1; ; ;98;600000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;4;6;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;410,92857146002
5362332;1;4;3;1;1;1;1;3;3;4; ; ; ;600000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;2;1;3;1;1;1;3;1;1;01;13;1;01;13;365,21917161069
5362333;1;3;2;1;1;1;1;3;3;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;416,997647687347
5362334;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;391,748644735623
5362336;1;4;3;1;1;1;1;3;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;354,383618906113
5362338;1;3;2;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;398,595001038368
5362339;1;4;3;1;1;1;1;1;3;4; ; ; ;900000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;5;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;13;1;01;13;402,137602600157
5362340;1;3;2;2;1;1;9;4;4;4; ; ; ;200000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;5;1;1;0;2;2;1;3;2; ;01;13;1;01;13;857,589147163026
5362341;1;2;1;6; ;3;2;1;4;1; ; ;30000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;13;1;01;13;768,621614486892
5362342;1;3;2;6; ;2;1;4;4;5; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;1;5;1;1;0;2;2;2; ;1;1;01;13;1;01;13;820,12986481932
5362343;1;2;1;2;1;1;1;4;4;1; ; ;98;200000; ;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;1;5;1;1;0;2;2;1;3;1;1;01;13;1;01;13;891,943173438458
5362344;1;3;2;4;1;3;1;1;4;5; ; ; ;150000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;5;1;1;0;2;2;2; ;1;1;01;13;1;01;13;837,225427759865
5362345;1;4;3;6; ;2;1;1;4;5; ; ; ;250000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;5;1;1;1;1;1;4;1;0;2;2;2; ;1;1;01;13;1;01;13;763,122493031294
5362346;1;3;2;2;1;1;1;4;3;1; ; ;98;250000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;5;1;1;0;1;2;1;3;1;1;01;13;1;01;13;819,11962039034
5362348;1;3;1;4;1;4;1;1;4;3; ; ; ; ;160000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;5;1;1;0;2;2;2; ;1;1;01;13;1;01;13;852,311583048731
5362349;1;3;2;6; ;3;1;1;3;1; ; ;98;160000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;2;5;1;1;0;1;2;2; ;1;1;01;13;1;01;13;931,006117047235
5362350;1;3;1;1;1;1;1;1;3;3; ; ; ; ;480000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;398,51431144323
5362351;1;3;2;1;1;1;1;1;3;4; ; ; ;460000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;400,906788572641
5362352;1;2;1;1;1;1;1;1;3;1; ; ;99;99; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;1;3;1;1;1;1;1;1;3;1;1;01;13;1;01;13;434,703572994638
5362354;1;3;1;1;1;1;1;3;4;1; ; ;98;400000; ;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;1;1;1;2;1;1;2;1;1;3;1;1;01;13;1;01;13;387,678758738652
5362355;1;3;2;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;3;5;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;13;1;01;13;441,117694622253
5362356;1;4;2;1;1;1;1;3;3;1; ; ;98;500000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;13;1;01;13;402,627094917483
5362357;1;6;5;1;1;1;1;3;3;1; ; ;98;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;1;5;8;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;371,737999133411
5362358;1;2;1;1;1;1;1;1;3;1; ; ;99;99; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;384,310807243446
5362359;1;3;2;1;1;1;1;3;3;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;391,748644735623
5362360;1;3;2;1;1;1;1;5;3;1; ; ;98;300000; ;2;2;1;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;3;4;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;13;1;01;13;379,008692572034
5362361;1;4;1;1;1;1;1;3;3;1; ; ;98;500000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;359,871663324919
5362362;1;3;3;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;8;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;441,006915951601
5362363;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;421,69146297012
5362365;1;3;1;1;1;1;1;1;3;4; ; ; ;99; ;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;2; ;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;398,51431144323
5362366;1;2;1;1;1;1;1;3;3;4; ; ; ;500000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;13;1;01;13;402,370340608836
5362367;1;3;2;1;1;1;1;1;3;3; ; ; ; ;380000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;393,549640675603
5362368;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;393,468951080465
5362369;1;3;2;1;1;1;1;1;3;3; ; ; ; ;480000;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;402,627094917483
5362370;1;3;2;1;1;1;1;3;3;3; ; ; ; ;300000;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;414,591069381729
5362371;1;2;1;1;1;1;1;3;3;4; ; ; ;360000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;13;1;01;13;373,099693158908
5362372;1;3;2;1;1;1;1;3;3;3; ; ; ; ;460000;2;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;2;1;5;6;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;411,847047172325
5362374;1;3;2;1;1;1;1;3;3;4; ; ; ;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;400,906788572641
5362375;1;3;1;2;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;2;1;1;2;2;1;3;1;1;01;13;1;01;13;423,658074242698
5362376;1;3;2;2;1;1;1;1;4;1; ; ;99;99; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;3;2; ;1;2;1;2;1;1;2;2;1;3;1;1;01;13;1;01;13;421,099981780689
5362377;1;4;3;2;1;1;1;1;4;1; ; ;99;99; ;2;2;2;1;1;1;1;1;2;2;1;2;1;1;2;1;1;2;2;2;2;1;3;6;2; ;1;1;1;4;1;1;2;2;1;3;1;1;01;13;1;01;13;359,520118244927
5362378;1;3;2;2;1;1;1;1;4;4; ; ; ;99; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;2;1;2;1;1;2;2;1;3;1;1;01;13;1;01;13;439,502628429668
5362379;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;3;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;378,169069821642
5362380;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;13;1;01;13;441,222934774509
5362381;1;4;3;1;1;1;1;1;3;1; ; ;70000000;500000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;2;2;2;1;6;8;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;13;1;01;13;420,148523714862
