DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6290,P6290S1,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,FT,DPTO,fex_c_2011
956731,1,4,1,50,8,1,3,,2,2,2,2,,,2,,,,,,,,1,8,374.921.608.336.785
956732,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,513.280.960.090.716
956732,1,2,1,50,8,2,1,,,,,,,,,,,,,,,,1,8,513.280.960.090.716
956733,1,1,1,50,8,2,5,,,,,,,,,,,,,,,,1,8,347.472.411.987.292
956733,1,2,1,50,8,2,4,,2,2,2,2,,,2,,,,,,,,1,8,347.472.411.987.292
956733,1,3,1,50,8,3,6,PENSIONADA,2,2,2,2,,,2,,,,,,,,1,8,347.472.411.987.292
956736,1,1,1,50,8,1,4,,2,2,2,2,,,2,,,,,,,,1,8,423.292.174.826.203
956736,1,2,1,50,8,2,1,,,,,,,,,,,,,,,,1,8,423.292.174.826.203
956738,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,42.508.867.243.069
956738,1,2,1,50,8,2,4,,2,2,2,2,,,2,,,,,,,,1,8,42.508.867.243.069
956738,1,3,1,50,8,3,1,,,,,,,,,,,,,,,,1,8,42.508.867.243.069
956738,1,4,1,50,8,4,4,,2,2,2,2,,,2,,,,,,,,1,8,42.508.867.243.069
956738,1,5,1,50,8,5,1,,,,,,,,,,,,,,,,1,8,42.508.867.243.069
956738,1,6,1,50,8,6,4,,2,2,2,2,,,2,,,,,,,,1,8,42.508.867.243.069
956739,1,1,1,50,8,1,6,PENSIONADO,2,2,2,2,,,2,,,,,,,,1,8,428.062.607.715.256
956739,1,2,1,50,8,2,4,,2,2,2,2,,,2,,,,,,,,1,8,428.062.607.715.256
956739,1,3,1,50,8,2,5,,,,,,,,,,,,,,,,1,8,428.062.607.715.256
956739,1,4,1,50,8,4,3,,2,2,2,2,,,2,,,,,,,,1,8,428.062.607.715.256
956740,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,533.756.174.211.863
956740,1,2,1,50,8,2,1,,,,,,,,,,,,,,,,1,8,533.756.174.211.863
956741,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,555.431.492.718.047
956742,1,1,1,50,8,1,4,,2,2,2,2,,,2,,,,,,,,1,8,432.108.513.073.739
956742,1,2,1,50,8,4,5,,,,,,,,,,,,,,,,1,8,432.108.513.073.739
956742,1,3,1,50,8,3,1,,,,,,,,,,,,,,,,1,8,432.108.513.073.739
956742,1,4,1,50,8,4,4,,2,2,2,2,,,2,,,,,,,,1,8,432.108.513.073.739
956742,1,5,1,50,8,5,1,,,,,,,,,,,,,,,,1,8,432.108.513.073.739
956742,1,6,1,50,8,6,1,,,,,,,,,,,,,,,,1,8,432.108.513.073.739
956743,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,579.781.537.095.806
956743,1,2,1,50,8,2,4,,2,2,2,2,,,2,,,,,,,,1,8,579.781.537.095.806
956743,1,3,1,50,8,3,1,,,,,,,,,,,,,,,,1,8,579.781.537.095.806
956743,1,4,1,50,8,4,3,,2,2,2,2,,,2,,,,,,,,1,8,579.781.537.095.806
956743,1,5,1,50,8,5,3,,2,2,2,2,,,2,,,,,,,,1,8,579.781.537.095.806
956744,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,538.292.659.460.214
956744,1,2,1,50,8,2,4,,2,2,2,2,,,2,,,,,,,,1,8,538.292.659.460.214
956744,1,3,1,50,8,3,3,,2,2,2,2,,,2,,,,,,,,1,8,538.292.659.460.214
956744,1,5,1,50,8,5,1,,,,,,,,,,,,,,,,1,8,538.292.659.460.214
956745,1,1,1,50,8,1,4,,2,2,2,2,,,2,,,,,,,,1,8,696.358.833.954.277
956745,1,2,1,50,8,2,6,NADA,2,2,2,2,,,1,5,,1,1,,12,1,1,8,696.358.833.954.277
956745,1,3,1,50,8,3,1,,,,,,,,,,,,,,,,1,8,696.358.833.954.277
956745,1,4,1,50,8,4,4,,2,2,2,2,,,2,,,,,,,,1,8,696.358.833.954.277
956745,1,5,1,50,8,5,3,,2,2,2,2,,,2,,,,,,,,1,8,696.358.833.954.277
956745,1,6,1,50,8,4,3,,2,2,2,2,,,2,,,,,,,,1,8,696.358.833.954.277
956745,1,9,1,50,8,9,1,,,,,,,,,,,,,,,,1,8,696.358.833.954.277
956746,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,579.784.632.201.306
956746,1,2,1,50,8,2,1,,,,,,,,,,,,,,,,1,8,579.784.632.201.306
956746,1,3,1,50,8,4,3,,2,2,2,2,,,2,,,,,,,,1,8,579.784.632.201.306
956747,1,1,1,50,8,1,6,PENSIONADO,2,2,2,2,,,2,,,,,,,,1,8,426.080.739.825.029
956747,1,2,1,50,8,2,4,,2,2,2,2,,,2,,,,,,,,1,8,426.080.739.825.029
956747,1,3,1,50,8,3,4,,2,2,2,2,,,2,,,,,,,,1,8,426.080.739.825.029
956747,1,4,1,50,8,4,1,,,,,,,,,,,,,,,,1,8,426.080.739.825.029
956748,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,458.684.581.443.723
956748,1,2,1,50,8,2,1,,,,,,,,,,,,,,,,1,8,458.684.581.443.723
956748,1,5,1,50,8,5,4,,2,2,2,2,,,2,,,,,,,,1,8,458.684.581.443.723
956749,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,581.402.493.181.034
956749,1,2,1,50,8,2,1,,,,,,,,,,,,,,,,1,8,581.402.493.181.034
956749,1,3,1,50,8,3,3,,2,2,2,2,,,2,,,,,,,,1,8,581.402.493.181.034
956749,1,4,1,50,8,4,3,,2,2,2,2,,,2,,,,,,,,1,8,581.402.493.181.034
956750,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,54.116.076.351.169
956750,1,2,1,50,8,2,4,,2,2,2,2,,,2,,,,,,,,1,8,54.116.076.351.169
956753,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,602.511.952.546.958
956753,1,2,1,50,8,2,1,,,,,,,,,,,,,,,,1,8,602.511.952.546.958
956754,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,574.632.149.125.984
956754,1,2,1,50,8,2,4,,2,2,2,2,,,2,,,,,,,,1,8,574.632.149.125.984
956755,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,470.032.029.859.104
956755,1,2,1,50,8,2,1,,,,,,,,,,,,,,,,1,8,470.032.029.859.104
956756,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,553.058.537.400.555
956757,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,43.756.290.403.256
956758,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,418.170.538.568.397
956758,1,2,1,50,8,2,1,,,,,,,,,,,,,,,,1,8,418.170.538.568.397
956758,1,3,1,50,8,3,3,,2,2,2,2,,,2,,,,,,,,1,8,418.170.538.568.397
956758,1,4,1,50,8,4,3,,2,2,2,2,,,2,,,,,,,,1,8,418.170.538.568.397
956759,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,54.116.076.351.169
956759,1,2,1,50,8,2,1,,,,,,,,,,,,,,,,1,8,54.116.076.351.169
956760,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,438.986.357.485.554
956760,1,2,1,50,8,2,1,,,,,,,,,,,,,,,,1,8,438.986.357.485.554
956760,1,3,1,50,8,3,1,,,,,,,,,,,,,,,,1,8,438.986.357.485.554
956760,1,4,1,50,8,4,3,,2,2,2,2,,,2,,,,,,,,1,8,438.986.357.485.554
956760,1,6,1,50,8,6,3,,1,,,,,,,,,,,,,,1,8,438.986.357.485.554
956762,1,1,1,50,8,1,4,,2,2,2,2,,,2,,,,,,,,1,8,410.721.805.407.802
956762,1,2,1,50,8,2,5,,,,,,,,,,,,,,,,1,8,410.721.805.407.802
956762,1,3,1,50,8,3,1,,,,,,,,,,,,,,,,1,8,410.721.805.407.802
956762,1,4,1,50,8,4,1,,,,,,,,,,,,,,,,1,8,410.721.805.407.802
956762,1,5,1,50,8,5,4,,2,2,2,2,,,2,,,,,,,,1,8,410.721.805.407.802
956763,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,349.041.716.081.809
956763,1,2,1,50,8,2,3,,2,2,2,2,,,2,,,,,,,,1,8,349.041.716.081.809
956763,1,3,1,50,8,3,3,,2,2,2,2,,,2,,,,,,,,1,8,349.041.716.081.809
956763,1,4,1,50,8,4,3,,2,2,2,2,,,2,,,,,,,,1,8,349.041.716.081.809
956764,1,1,1,50,8,1,2,,2,2,2,1,1,,,,,,,,,1,1,8,602.511.952.546.958
956764,1,2,1,50,8,2,1,,,,,,,,,,,,,,,,1,8,602.511.952.546.958
956765,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,555.431.492.718.047
956767,1,1,1,50,8,1,1,,,,,,,,,,,,,,,,1,8,458.474.860.766.248
956767,1,2,1,50,8,2,1,,,,,,,,,,,,,,,,1,8,458.474.860.766.248
956767,1,3,1,50,8,3,1,,,,,,,,,,,,,,,,1,8,458.474.860.766.248
956767,1,4,1,50,8,3,1,,,,,,,,,,,,,,,,1,8,458.474.860.766.248
956768,1,1,1,50,11,1,3,,2,2,1,,,,,,,,,,,,1,11,482.538.264.697.442
956768,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,482.538.264.697.442
956769,1,1,1,50,11,1,3,,2,2,2,2,,,1,6,,1,2,,,,1,11,508.521.258.890.128
956769,1,2,1,50,11,2,3,,2,2,2,2,,,1,12,,,,,,,1,11,508.521.258.890.128
956770,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,442.008.178.393.802
956770,1,2,1,50,11,2,3,,2,2,2,2,,,2,,,,,,,,1,11,442.008.178.393.802
956771,1,1,1,50,11,1,6,DESCANSANDO,2,2,2,2,,,2,,,,,,,,1,11,177.743.491.588.507
956771,1,2,1,50,11,2,4,,2,2,2,2,,,2,,,,,,,,1,11,177.743.491.588.507
956771,1,3,1,50,11,3,1,,,,,,,,,,,,,,,,1,11,177.743.491.588.507
956772,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,307.697.373.554.038
956773,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,482.538.264.697.442
956773,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,482.538.264.697.442
956774,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,19.566.233.131.878
956774,1,2,1,50,11,2,3,,2,2,2,2,,,2,,,,,,,,1,11,19.566.233.131.878
956774,1,3,1,50,11,2,3,,2,2,2,1,2,,,,,,,,,1,1,11,19.566.233.131.878
956774,2,1,2,50,11,1,1,,,,,,,,,,,,,,,,1,11,19.566.233.131.878
956774,2,2,2,50,11,2,1,,,,,,,,,,,,,,,,1,11,19.566.233.131.878
956774,2,3,2,50,11,3,3,,2,2,2,2,,,2,,,,,,,,1,11,19.566.233.131.878
956774,2,5,2,50,11,5,4,,2,2,2,2,,,2,,,,,,,,1,11,19.566.233.131.878
956775,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,241.269.132.348.721
956775,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,241.269.132.348.721
956776,1,1,1,50,11,1,4,,2,2,2,2,,,1,2,,2,,2,,,1,11,17.630.489.343.032
956776,1,2,1,50,11,2,4,,2,2,2,2,,,2,,,,,,,,1,11,17.630.489.343.032
956776,1,3,1,50,11,3,1,,,,,,,,,,,,,,,,1,11,17.630.489.343.032
956776,1,4,1,50,11,4,1,,,,,,,,,,,,,,,,1,11,17.630.489.343.032
956777,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,18.790.846.413.983
956777,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,18.790.846.413.983
956778,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,442.008.178.393.802
956778,1,2,1,50,11,2,3,,2,2,2,1,2,,,,,,,,,1,1,11,442.008.178.393.802
956779,1,1,1,50,11,1,3,,1,,,,,,,,,,,,,,1,11,444.885.374.710.176
956780,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,324.675.715.820.879
956780,1,2,1,50,11,2,6,CIRUGIA,1,,,,,,,,,,,,,,1,11,324.675.715.820.879
956781,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,547.527.907.744.572
956781,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,547.527.907.744.572
956782,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,219.565.491.038.713
956782,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,219.565.491.038.713
956782,1,3,1,50,11,3,1,,,,,,,,,,,,,,,,1,11,219.565.491.038.713
956784,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,162.337.857.910.439
956784,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,162.337.857.910.439
956785,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,547.527.907.744.572
956785,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,547.527.907.744.572
956786,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,23.478.788.927.339
956786,1,2,1,50,11,2,4,,2,2,2,2,,,2,,,,,,,,1,11,23.478.788.927.339
956787,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,47.146.568.688.276
956787,1,2,1,50,11,2,4,,1,,,,,,,,,,,,,,1,11,47.146.568.688.276
956787,1,3,1,50,11,3,1,,,,,,,,,,,,,,,,1,11,47.146.568.688.276
956787,1,4,1,50,11,2,3,,2,2,2,2,,,2,,,,,,,,1,11,47.146.568.688.276
956788,1,1,1,50,11,1,4,,2,2,2,2,,,2,,,,,,,,1,11,195.828.305.373.349
956789,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,162.337.857.910.439
956789,1,2,1,50,11,2,4,,2,2,2,2,,,2,,,,,,,,1,11,162.337.857.910.439
956790,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,274.525.672.596.884
956790,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,274.525.672.596.884
956791,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,242.707.730.506.908
956792,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,235.549.607.997.989
956792,1,2,1,50,11,2,4,,2,2,2,2,,,2,,,,,,,,1,11,235.549.607.997.989
956793,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,242.707.730.506.908
956794,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,241.269.132.348.721
956794,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,241.269.132.348.721
956795,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,241.269.132.348.721
956795,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,241.269.132.348.721
956796,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,241.269.132.348.721
956796,1,2,1,50,11,2,4,,2,2,2,2,,,2,,,,,,,,1,11,241.269.132.348.721
956797,1,1,1,50,11,1,4,,2,2,2,2,,,2,,,,,,,,1,11,208.356.742.735.042
956797,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,208.356.742.735.042
956797,1,3,1,50,11,3,4,,2,2,2,1,3,,,,,,,,,1,1,11,208.356.742.735.042
956797,1,4,1,50,11,4,1,,,,,,,,,,,,,,,,1,11,208.356.742.735.042
956798,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,225.863.498.670.653
956799,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,210.425.155.372.416
956799,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,210.425.155.372.416
956799,1,4,1,50,11,4,1,,,,,,,,,,,,,,,,1,11,210.425.155.372.416
956800,1,1,1,50,11,1,5,,,,,,,,,,,,,,,,1,11,193.811.649.365.931
956801,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,190.934.453.049.556
956801,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,190.934.453.049.556
956801,1,3,1,50,11,3,1,,,,,,,,,,,,,,,,1,11,190.934.453.049.556
956805,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,186.836.762.300.402
956805,1,2,1,50,11,2,4,,2,2,2,2,,,2,,,,,,,,1,11,186.836.762.300.402
956805,1,3,1,50,11,3,3,,2,2,2,2,,,2,,,,,,,,1,11,186.836.762.300.402
956805,1,4,1,50,11,2,3,,2,2,2,2,,,2,,,,,,,,1,11,186.836.762.300.402
956810,1,1,1,50,11,1,6,DESCANSA,2,2,2,2,,,2,,,,,,,,1,11,210.557.059.617.828
956810,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,210.557.059.617.828
956810,1,3,1,50,11,3,1,,,,,,,,,,,,,,,,1,11,210.557.059.617.828
956811,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,265.844.112.638.767
956811,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,265.844.112.638.767
956811,1,5,1,50,11,5,1,,,,,,,,,,,,,,,,1,11,265.844.112.638.767
956812,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,192.951.109.056.974
956812,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,192.951.109.056.974
956812,1,3,1,50,11,3,1,,,,,,,,,,,,,,,,1,11,192.951.109.056.974
956813,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,272.325.355.714.098
956813,1,2,1,50,11,2,6,DESCANSO,2,2,2,2,,,2,,,,,,,,1,11,272.325.355.714.098
956813,1,4,1,50,11,4,1,,,,,,,,,,,,,,,,1,11,272.325.355.714.098
956814,1,1,1,50,11,1,4,,2,1,,,,,,,,,,,,,1,11,198.454.688.344.146
956814,1,2,1,50,11,2,4,,2,2,2,2,,,1,10,,,,,,,1,11,198.454.688.344.146
956814,1,3,1,50,11,3,3,,2,2,2,2,,,1,12,,,,,,,1,11,198.454.688.344.146
956814,1,5,1,50,11,5,4,,2,2,2,2,,,2,,,,,,,,1,11,198.454.688.344.146
956815,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,231.550.313.401.216
956815,1,2,1,50,11,2,4,,2,2,2,2,,,2,,,,,,,,1,11,231.550.313.401.216
956815,1,3,1,50,11,3,1,,,,,,,,,,,,,,,,1,11,231.550.313.401.216
956815,1,4,1,50,11,4,4,,2,2,2,2,,,1,13,NO TIENE PAPELES CEDULA LIBRETA MILITAR,,,,,,1,11,231.550.313.401.216
956816,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,23.573.284.344.138
956816,1,2,1,50,11,2,4,,1,,,,,,,,,,,,,,1,11,23.573.284.344.138
956816,1,3,1,50,11,3,3,,2,2,2,1,1,,,,,,,,,2,1,11,23.573.284.344.138
956816,1,4,1,50,11,4,3,,2,2,2,2,,,2,,,,,,,,1,11,23.573.284.344.138
956817,1,1,1,50,11,1,4,,2,2,2,1,1,,,,,,,,,1,1,11,287.730.989.392.166
956817,1,2,1,50,11,2,4,,2,2,2,2,,,2,,,,,,,,1,11,287.730.989.392.166
956817,1,3,1,50,11,3,1,,,,,,,,,,,,,,,,1,11,287.730.989.392.166
956817,1,5,1,50,11,5,1,,,,,,,,,,,,,,,,1,11,287.730.989.392.166
956818,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,240.592.252.915.132
956818,1,2,1,50,11,2,3,,2,2,2,2,,,1,13,TIENE PROBLEMAS CON LA ARP,,,,,,1,11,240.592.252.915.132
956818,1,3,1,50,11,2,3,,2,2,2,2,,,2,,,,,,,,1,11,240.592.252.915.132
956819,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,192.373.051.207.744
956819,1,2,1,50,11,2,4,,2,2,2,1,1,,,,,,,,,1,1,11,192.373.051.207.744
956820,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,155.856.614.835.108
956820,1,2,1,50,11,2,4,,2,2,2,2,,,2,,,,,,,,1,11,155.856.614.835.108
956821,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,230.873.433.967.628
956821,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,230.873.433.967.628
956821,1,3,1,50,11,3,1,,,,,,,,,,,,,,,,1,11,230.873.433.967.628
956821,1,4,1,50,11,4,3,,2,2,2,2,,,2,,,,,,,,1,11,230.873.433.967.628
956821,1,5,1,50,11,1,3,,2,2,2,2,,,2,,,,,,,,1,11,230.873.433.967.628
956822,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,215.284.564.846.168
956822,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,215.284.564.846.168
956823,1,1,1,50,11,1,4,,2,2,2,2,,,2,,,,,,,,1,11,211.233.939.051.417
956823,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,211.233.939.051.417
956824,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,215.284.564.846.168
956824,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,215.284.564.846.168
956825,1,1,1,50,11,1,4,,2,2,2,2,,,2,,,,,,,,1,11,186.836.762.300.402
956825,1,2,1,50,11,2,4,,2,2,2,2,,,1,11,,,,,,,1,11,186.836.762.300.402
956825,1,3,1,50,11,3,3,,2,2,2,2,,,1,12,,,,,,,1,11,186.836.762.300.402
956825,1,4,1,50,11,4,3,,2,2,2,2,,,2,,,,,,,,1,11,186.836.762.300.402
956826,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,225.069.070.325.885
956826,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,225.069.070.325.885
956826,1,3,1,50,11,2,3,,2,2,2,2,,,2,,,,,,,,1,11,225.069.070.325.885
956826,1,4,1,50,11,2,3,,2,2,2,2,,,2,,,,,,,,1,11,225.069.070.325.885
956827,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,224.509.739.803.475
956827,1,2,1,50,11,2,4,,2,2,2,1,2,,,,,,,,,1,1,11,224.509.739.803.475
956827,1,3,1,50,11,3,3,,2,2,2,1,2,,,,,,,,,2,1,11,224.509.739.803.475
956828,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,235.549.607.997.989
956828,1,2,1,50,11,2,3,,2,2,2,1,2,,,,,,,,,1,1,11,235.549.607.997.989
956829,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,241.269.132.348.721
956829,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,241.269.132.348.721
956830,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,241.269.132.348.721
956830,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,241.269.132.348.721
956831,1,1,1,50,11,1,4,,2,2,2,1,1,,,,,,,,,1,1,11,186.836.762.300.402
956831,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,186.836.762.300.402
956831,1,3,1,50,11,3,4,,2,2,2,1,2,,,,,,,,,1,1,11,186.836.762.300.402
956831,1,4,1,50,11,2,3,,2,2,2,2,,,2,,,,,,,,1,11,186.836.762.300.402
956832,1,1,1,50,11,1,4,,2,2,2,2,,,2,,,,,,,,1,11,195.828.305.373.349
956835,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,186.109.486.425.844
956835,1,2,1,50,11,2,4,,2,2,2,2,,,2,,,,,,,,1,11,186.109.486.425.844
956835,1,3,1,50,11,3,4,,2,2,2,2,,,2,,,,,,,,1,11,186.109.486.425.844
956836,1,1,1,50,11,1,4,,2,2,2,2,,,2,,,,,,,,1,11,157.478.448.436.687
956836,1,2,1,50,11,2,4,,2,2,2,2,,,2,,,,,,,,1,11,157.478.448.436.687
956836,1,3,1,50,11,3,1,,,,,,,,,,,,,,,,1,11,157.478.448.436.687
956837,1,1,1,50,11,1,4,,2,2,1,,,,,,,,,,,,1,11,289.414.543.559.595
956837,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,289.414.543.559.595
956838,1,1,1,50,11,1,4,,2,2,2,2,,,2,,,,,,,,1,11,200.043.812.325.556
956838,1,2,1,50,11,2,4,,1,,,,,,,,,,,,,,1,11,200.043.812.325.556
956838,1,3,1,50,11,2,4,,2,2,2,2,,,1,9,,,,,,,1,11,200.043.812.325.556
956838,1,5,1,50,11,5,1,,,,,,,,,,,,,,,,1,11,200.043.812.325.556
956838,1,6,1,50,11,1,3,,2,2,2,2,,,1,9,,,,,,,1,11,200.043.812.325.556
956838,1,7,1,50,11,7,6,EN LA CALLE,2,2,2,1,1,,,,,,,,,1,1,11,200.043.812.325.556
956838,1,8,1,50,11,1,3,,2,2,2,2,,,2,,,,,,,,1,11,200.043.812.325.556
956838,1,9,1,50,11,9,6,DURMIENDO,2,2,2,2,,,2,,,,,,,,1,11,200.043.812.325.556
956839,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,23.478.788.927.339
956839,1,2,1,50,11,2,4,,2,2,2,1,1,,,,,,,,,1,1,11,23.478.788.927.339
956840,1,1,1,50,11,1,4,,1,,,,,,,,,,,,,,1,11,234.111.009.839.801
956840,1,2,1,50,11,2,4,,1,,,,,,,,,,,,,,1,11,234.111.009.839.801
956840,1,3,1,50,11,2,3,,2,2,2,2,,,2,,,,,,,,1,11,234.111.009.839.801
956841,1,1,1,50,11,1,2,,2,2,2,1,2,,,,,,,,,1,1,11,268.227.664.964.945
956841,1,2,1,50,11,2,4,,1,,,,,,,,,,,,,,1,11,268.227.664.964.945
956841,1,3,1,50,11,2,3,,2,2,2,2,,,2,,,,,,,,1,11,268.227.664.964.945
956841,1,4,1,50,11,2,3,,2,2,2,2,,,2,,,,,,,,1,11,268.227.664.964.945
956842,1,1,1,50,11,1,4,,2,2,2,1,1,,,,,,,,,1,1,11,328.357.898.538.322
956842,1,2,1,50,11,2,4,,2,2,2,2,,,1,10,,,,,,,1,11,328.357.898.538.322
956842,1,3,1,50,11,3,4,,2,2,2,2,,,1,11,,,,,,,1,11,328.357.898.538.322
956842,1,4,1,50,11,2,3,,2,2,2,2,,,2,,,,,,,,1,11,328.357.898.538.322
956842,1,5,1,50,11,2,3,,2,2,2,2,,,2,,,,,,,,1,11,328.357.898.538.322
956843,1,1,1,50,11,1,4,,2,2,2,2,,,1,9,,,,,,,1,11,221.348.239.831.385
956843,1,2,1,50,11,2,1,,,,,,,,,,,,,,,,1,11,221.348.239.831.385
956843,1,3,1,50,11,2,3,,2,2,2,2,,,1,8,,2,,2,,,1,11,221.348.239.831.385
956843,1,4,1,50,11,2,3,,2,2,2,2,,,1,9,,,,,,,1,11,221.348.239.831.385
956844,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,254.260.629.445.064
956844,1,2,1,50,11,2,4,,2,2,2,1,1,,,,,,,,,1,1,11,254.260.629.445.064
956846,1,1,1,50,11,1,1,,,,,,,,,,,,,,,,1,11,200.126.918.386.694
956846,1,2,1,50,11,2,4,,1,,,,,,,,,,,,,,1,11,200.126.918.386.694
956846,1,3,1,50,11,3,1,,,,,,,,,,,,,,,,1,11,200.126.918.386.694
956846,1,4,1,50,11,3,3,,2,2,2,2,,,2,,,,,,,,1,11,200.126.918.386.694
956846,1,5,1,50,11,5,3,,2,2,2,2,,,2,,,,,,,,1,11,200.126.918.386.694
956846,1,6,1,50,11,6,6,LEER,2,2,2,2,,,2,,,,,,,,1,11,200.126.918.386.694
956846,1,7,1,50,11,7,1,,,,,,,,,,,,,,,,1,11,200.126.918.386.694
956847,1,1,1,50,11,1,6,DESCANSAR,2,2,2,1,1,,,,,,,,,1,1,11,241.269.132.348.721
