directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P3148;P6500;P6750;P6760;P6870;P6880;P6920;P6930;Oci;mes;area;dpto;fex_c_2011
143531;1;1;44;64;6412;1;40;40; ; ;1800000; ; ;9;7;1;1;1;07;44;44;43,4259000076305
143532;1;1;53;56;5611;4;72;40;6;1; ;350000;1;1;7;2; ;1;07;73;73;462,758564870737
143532;1;4;33;47;4711;1;48;48; ; ;980000; ; ;9;7;1;1;1;07;73;73;462,758564870737
143532;1;5;33;56;5613;1;60;30;6;1;180000; ; ;2;7;2; ;1;07;73;73;462,758564870737
143533;1;1;13;85;8530;2;40;40; ; ;2800000; ; ;9;7;1;3;1;07;18;18;41,8143396097241
143535;1;1;98;49;4921;1;70;40;6;1;600000; ; ;9;4;1;2;1;07;15;15;34,2889408118358
143535;1;2;45;32;3250;1;40;0;6;1;0; ; ;9;5;1;2;1;07;15;15;34,2889408118358
143535;1;3;79;14;1410;4;10;10; ; ; ;60000;1;1;1;2; ;1;07;15;15;34,2889408118358
143537;1;1;13;88;8890;1;40;40; ; ;900000; ; ;2;1;1;1;1;07;18;18;276,888993046948
143537;1;2;58;84;8424;2;50;50; ; ;1800000; ; ;9;7;1;2;1;07;18;18;276,888993046948
143538;1;1;32;84;8424;2;40;40; ; ;2000000; ; ;9;7;1;2;1;07;73;73;234,459556978171
143538;1;2;11;64;6492;1;40;40; ; ;1800000; ; ;8;7;1;2;1;07;73;73;234,459556978171
143540;1;1;60;01;0126;1;48;48; ; ;3000000; ; ;9;7;1;1;1;07;50;50;288,146174083418
143540;1;2;12;84;8412;4;40;40; ; ; ;3000000;1;9;7;1;1;1;07;50;50;288,146174083418
143541;1;2;13;85;8530;1;40;40; ; ;1400000; ; ;6;7;1;1;1;07;15;15;57,3158555121136
143543;1;1;99;38;3830;4;30;5;6;1; ;0;1;1;6;2; ;1;07;63;63;132,785244330217
143544;1;2;77;10;1081;1;40;20;6;1;530000; ; ;2;7;2; ;1;07;15;15;69,2630152701055
143550;1;2;45;56;5619;4;70;0;7; ; ;0;1;1;6;2; ;1;07;47;47;173,359818433768
143555;1;1;41;47;4721;4;60;8;7; ; ;900000;1;1;7;2; ;1;07;66;66;285,115318978018
143557;1;2;54;88;8890;1;40;40; ; ;700000; ; ;9;1;1;1;1;07;63;63;65,8925504967509
143559;1;2;39;17;1702;1;60;40;6;1;890000; ; ;9;7;1;2;1;07;05;05;743,722440138722
143559;1;5;03;17;1702;1;60;40;6;1;1200000; ; ;9;7;1;2;1;07;05;05;743,722440138722
143559;1;6;40;47;4752;1;48;32;6;1;1000000; ; ;9;7;1;1;1;07;05;05;743,722440138722
143560;1;1;54;88;8890;1;48;48; ; ;878000; ; ;9;1;1;2;1;07;05;05;699,090265695268
143562;1;3;83;25;2511;4;60;30;6;1; ;700000;1;4;7;2; ;1;07;20;20;143,827622443131
143563;1;1;39;85;8544;2;40;40; ; ; ; ; ;9;1;1;1;1;07;73;73;366,14603520379
143564;1;1;57;96;9602;4;48;0;7; ; ;380000;1;1;1;2; ;1;07;08;08;1399,03313540003
143564;1;2;50;56;5611;1;40;30;7; ;400000; ; ;3;7;2; ;1;07;08;08;1399,03313540003
143564;1;3;42;26;2652;1;48;32;7; ;900000; ; ;9;7;1;1;1;07;08;08;1399,03313540003
143564;1;4;08;64;6499;1;48;52; ; ;3000000; ; ;9;7;1;1;1;07;08;08;1399,03313540003
143565;1;4;45;47;4781;4;56;42;7; ; ;500000;1;1;6;2; ;1;07;70;70;75,6407921607307
143568;1;1;54;97;9700;3;30;30; ; ;300000; ; ;1;2;2; ;1;07;18;18;207,999090215201
143568;1;2;95;41;4111;1;40;40; ; ;600000; ; ;3;9;2; ;1;07;18;18;207,999090215201
143572;1;1;60;01;0111;1;48;48; ; ;0; ; ;5;7;1;1;1;07;50;50;102,160015967025
143576;1;2;39;86;8610;1;36;36; ; ;877803; ; ;9;7;1;1;1;07;52;52;45,5647611267675
143577;1;1;37;53;5320;4;60;60; ; ; ;700000;1;2;5;2; ;1;07;11;11;2428,85363435377
143579;1;1;79;14;1410;4;40;40; ; ; ;400;1;1;7;2; ;1;07;54;54;288,362115098323
143579;2;1;57;96;9602;4;40;40; ; ; ;600000;1;1;7;2; ;1;07;54;54;288,362115098323
143581;1;1;84;45;4520;4;30;10;6;1; ;150000;1;1;2;2; ;1;07;44;44;51,8997140288742
143582;1;1;98;49;4921;1;48;48; ; ;1300000; ; ;9;4;1;1;1;07;05;05;667,542551035345
143583;1;2;03;42;4290;4;48;48; ; ; ;0;1;9;9;1;2;1;07;73;73;207,851292767418
143585;1;1;62;01;0121;8;50;50; ; ;800000; ; ;5;8;1;2;1;07;63;63;149,600515909917
143588;1;1;54;81;8121;4;40;26;6;1; ;360000;1;1;2;2; ;1;07;18;18;43,7929392774498
143588;1;4;98;49;4921;4;84;48;6;1; ;700000;1;1;4;2; ;1;07;18;18;43,7929392774498
143591;1;1;45;47;4792;4;20;20; ; ; ;120000;1;1;5;2; ;1;07;17;17;29,6930909930832
143591;1;2;13;85;8530;2;30;30; ; ;2500000; ; ;9;7;1;3;1;07;17;17;29,6930909930832
143595;1;3;95;41;4112;4;55;55; ; ; ;0;1;1;9;2; ;1;07;54;54;255,392083221934
143596;1;1;98;49;4923;4;48;48; ; ; ;800000;1;1;4;2; ;1;07;50;50;107,367569928355
143596;1;4;84;45;4520;1;54;40;6;1;400000; ; ;2;7;2; ;1;07;50;50;107,367569928355
143597;1;1;98;49;4923;4;55;35;6;1; ;300000;1;1;4;2; ;1;07;54;54;234,305685599031
143598;1;1;13;85;8530;2;40;40; ; ;3150000; ; ;9;11;1;3;1;07;66;66;320,045809204161
143598;1;2;13;85;8530;2;40;40; ; ;2200000; ; ;9;11;1;3;1;07;66;66;320,045809204161
143600;1;2;95;41;4112;4;57;32;6;1; ;500000;1;3;9;2; ;1;07;27;27;82,4302392698382
143601;1;1;45;47;4723;1;40;40; ; ;800000; ; ;2;7;2; ;1;07;23;23;285,54976679225
143602;1;3;08;36;3600;1;48;48; ; ; ; ; ;9;7;1;1;1;07;54;54;159,07937338209
143602;1;5;39;93;9312;2;48;48; ; ; ; ; ;9;7;1;1;1;07;54;54;159,07937338209
143603;1;2;53;56;5619;4;24;24; ; ; ;1200000;1;2;1;3; ;1;07;73;73;73,3938175318951
143603;1;3;45;47;4711;1;48;48; ; ;877803; ; ;8;5;1;1;1;07;73;73;73,3938175318951
143603;1;5;97;56;5619;6;24;24; ; ; ; ; ;2;5;2; ;1;07;73;73;73,3938175318951
143607;1;1;45;56;5619;4;50;30;6;1; ;120000;1;2;6;2; ;1;07;44;44;35,1556176861743
143607;1;2;53;56;5619;6;30;10;6;1; ; ; ;2;1;2; ;1;07;44;44;35,1556176861743
143609;1;1;39;10;1089;1;40;40; ; ;2000000; ; ;9;1;1;1;1;07;73;73;166,95934790851
143609;1;2;13;85;8530;2;30;30; ; ;2300000; ; ;9;1;1;3;1;07;73;73;166,95934790851
143611;1;1;45;46;4665;4;44;44; ; ; ; ;1;1;6;2; ;1;07;54;54;224,808408695471
143612;1;1;45;47;4791;4;42;42; ; ; ;500000;1;2;1;2; ;1;07;11;11;2490,47872058578
143612;1;2;45;47;4791;4;42;42; ; ; ;500000;1;2;1;2; ;1;07;11;11;2490,47872058578
143613;1;1;61;01;0123;5;30;30; ; ; ;2000000;1;2;8;2; ;1;07;73;73;175,272224661958
143613;1;2;06;86;8621;1;48;48; ; ;2200000; ; ;9;7;1;1;1;07;73;73;175,272224661958
143614;1;1;97;52;5221;4;40;12;6;1; ;350000;1;1;4;2; ;1;07;15;15;61,7269629611755
143616;1;1;57;96;9602;4;25;12;6;1; ;0;1;1;2;2; ;1;07;63;63;57,0239273115251
143618;1;3;45;47;4731;1;48;48; ; ;878000; ; ;2;6;1;1;1;07;05;05;636,365001080293
143619;1;1;39;70;7020;1;48;48; ; ;1500000; ; ;9;7;1;1;1;07;76;76;969,926616541864
143619;1;2;39;70;7020;1;48;48; ; ;1500000; ; ;9;7;1;1;1;07;76;76;969,926616541864
143620;1;2;61;01;0122;4;60;60; ; ; ;300000;1;1;8;2; ;1;07;18;18;66,7152769955274
143620;1;3;33;47;4711;1;56;56; ; ;970000; ; ;6;7;1;1;1;07;18;18;66,7152769955274
143621;1;1;39;69;6920;4;40;20;6;1; ;400000;1;1;1;2; ;1;07;73;73;112,658398554227
143621;1;2;41;47;4761;4;40;30;6;1; ;300000;1;1;7;2; ;1;07;73;73;112,658398554227
143621;1;3;02;84;8412;4;40;40; ; ; ;1500000;1;9;1;1;1;1;07;73;73;112,658398554227
143622;1;1;53;56;5619;4;50;30;6;1; ;300000;1;4;7;2; ;1;07;20;20;319,996169280834
143622;1;3;58;84;8423;2;48;48; ; ;480000; ; ;9;7;1;3;1;07;20;20;319,996169280834
143622;1;5;41;47;4721;4;48;48; ; ; ;600000;1;5;7;2; ;1;07;20;20;319,996169280834
143623;1;1;45;47;4791;4;28;28; ; ; ;16000000;1;1;5;2; ;1;07;76;76;1176,37561205922
143624;1;1;53;56;5611;4;63;63; ; ; ;450000;1;1;7;2; ;1;07;54;54;177,920145983263
143629;1;1;95;41;4112;5;48;35;6;1; ;0;1;5;9;2; ;1;07;05;05;1674,75871358447
143631;1;2;54;97;9700;3;48;20;6;1;200000; ; ;1;2;2; ;1;07;70;70;76,549000642935
143632;1;1;93;45;4520;4;60;40;6;1; ;250000;1;1;1;2; ;1;07;11;11;2080,17351143083
143634;1;1;21;85;8512;5;40;40; ; ; ; ;1;4;7;2; ;1;07;76;76;1067,24929911324
143639;1;1;54;97;9700;3;45;0;6;1;500000; ; ;1;7;2; ;1;07;27;27;31,7530915732352
143639;1;3;83;25;2511;1;68;32;6;1;500000; ; ;3;7;2; ;1;07;27;27;31,7530915732352
143641;1;1;41;47;4711;4;60;40;6;1; ;500000;1;1;7;2; ;1;07;05;05;961,079733405093
143642;1;1;41;46;4649;4;40;15;6;1; ;100000;1;1;5;2; ;1;07;54;54;174,738867468733
143642;1;2;41;46;4649;4;63;25;6;1; ;500000;1;1;5;2; ;1;07;54;54;174,738867468733
143644;1;1;21;46;4631;1;48;40;2; ;2800000; ; ;4;11;1;1;1;07;66;66;216,531464186479
143645;1;1;12;84;8424;2;42;42; ; ;5000000; ; ;9;11;1;2;1;07;66;66;223,192261426498
143646;1;1;44;47;4754;4;48;32;6;1; ;300000;1;1;2;2; ;1;07;70;70;241,693162125674
143646;1;3;95;41;4112;4;48;16;6;1; ;200000;1;1;2;2; ;1;07;70;70;241,693162125674
143647;1;1;61;01;0144;4;48;36;6;1; ;600000;1;1;1;2; ;1;07;18;18;58,0520252259119
143651;1;1;84;45;4520;4;40;10;6;1; ;200000;1;1;7;3; ;1;07;05;05;992,845298207435
143653;1;1;62;01;0141;1;48;24;6;1;350000; ; ;2;8;2; ;1;07;18;18;121,256212555474
143654;1;1;56;96;9601;4;30;8;6;1; ;100000;1;1;1;2; ;1;07;41;41;33,4989590510798
143654;1;2;95;41;4111;4;48;3;6;1; ;200000;1;1;1;2; ;1;07;41;41;33,4989590510798
143654;1;3;99;38;3830;4;40;6;6;1; ;40000;1;1;6;2; ;1;07;41;41;33,4989590510798
143654;1;7;53;56;5611;4;40;12;6;1; ;150000;1;1;7;2; ;1;07;41;41;33,4989590510798
143656;1;1;45;47;4741;1;45;28;6;1;1100000; ; ;5;7;1;1;1;07;15;15;144,343719177235
143656;1;2;03;47;4741;1;40;21;6;1;1500000; ; ;4;7;1;1;1;07;15;15;144,343719177235
143657;1;1;95;41;4111;1;50;50; ; ;1200000; ; ;4;9;1;1;1;07;54;54;391,024161706184
143657;1;4;85;41;4111;1;50;50; ; ;1200000; ; ;4;9;1;1;1;07;54;54;391,024161706184
143658;1;1;21;36;3600;1;46;46; ; ;25000000; ; ;7;7;1;2;1;07;27;27;31,7530915732352
143659;1;1;97;10;1081;1;48;0;5;1;0; ; ;6;7;2; ;1;07;11;11;3931,80362480918
143660;1;2;45;47;4761;1;48;48; ; ;400000; ; ;3;7;2; ;1;07;52;52;104,647715994534
143660;1;4;32;65;6511;1;48;48; ; ; ; ; ;4;7;1;1;1;07;52;52;104,647715994534
143661;1;1;39;42;4290;1;44;44; ; ;877802; ; ;7;7;1;1;1;07;54;54;392,884843396392
143662;1;1;54;97;9700;3;30;25;6;1;420000; ; ;1;2;2; ;1;07;47;47;105,953406093263
143663;1;1;58;94;9499;1;48;48; ; ;1050000; ; ;9;7;1;1;1;07;18;18;137,132860893769
143663;1;2;54;97;9700;4;42;24;6;1; ;260000;1;1;2;2; ;1;07;18;18;137,132860893769
143665;1;1;45;47;4755;1;48;48; ; ;1100000; ; ;9;7;1;1;1;07;50;50;426,198947624808
143665;1;2;33;35;3520;1;48;48; ; ;1200000; ; ;9;7;1;1;1;07;50;50;426,198947624808
143667;1;2;13;85;8541;1;48;48; ; ;1100000; ; ;6;7;1;1;1;07;08;08;402,73410481435
143667;1;3;90;22;2229;1;48;25;6;1;450000; ; ;5;7;1;1;1;07;08;08;402,73410481435
143668;1;1;41;47;4759;4;42;14;6;1; ;60000;1;2;1;2; ;1;07;70;70;60,3498994458978
143668;1;2;41;47;4759;4;42;21;6;1; ;60000;1;2;5;2; ;1;07;70;70;60,3498994458978
143671;1;1;54;97;9700;3;48;48; ; ;300000; ; ;1;2;2; ;1;07;18;18;115,911516974621
143672;1;1;21;96;9602;4;40;40; ; ; ;400000;1;1;7;2; ;1;07;18;18;108,064716673465
143673;1;1;39;88;8890;4;48;40;6;1; ;1200000;1;5;7;1;1;1;07;70;70;75,9505684966529
143673;1;2;44;45;4511;1;48;40;6;1;877803; ; ;9;7;1;1;1;07;70;70;75,9505684966529
143673;1;5;54;97;9700;3;84;84; ; ;300000; ; ;1;1;2; ;1;07;70;70;75,9505684966529
143674;1;1;54;97;9700;3;24;24; ; ;400000; ; ;1;2;2; ;1;07;50;50;387,500721972588
143675;1;1;04;51;5121;1;52;0;5;1;13000000; ; ;9;4;1;2;1;07;11;11;1936,2479928021
143675;1;2;21;47;4711;1;40;40; ; ;18000000; ; ;9;7;1;2;1;07;11;11;1936,2479928021
143676;1;1;21;73;7310;5;48;30;6;1; ;1000000;1;5;7;2; ;1;07;70;70;139,124527201059
143676;1;3;19;84;8413;4;40;40; ; ; ;2000000;1;9;7;1;2;1;07;70;70;139,124527201059
143680;1;1;80;95;9523;4;2;2; ; ; ;0;1;1;2;2; ;1;07;54;54;190,810660943821
143682;1;1;95;42;4290;1;54;54; ; ;800000; ; ;6;9;1;1;1;07;18;18;104,331714930846
143685;1;1;95;41;4111;1;48;48; ; ;800000; ; ;3;9;2; ;1;07;18;18;89,6928998879859
143686;1;1;58;80;8010;1;60;60; ; ;1200000; ; ;9;4;1;1;1;07;50;50;301,209925720783
143686;1;2;45;47;4731;1;48;48; ; ;1000000; ; ;9;7;1;1;1;07;50;50;301,209925720783
143689;1;1;33;46;4645;1;48;48; ; ;1000000; ; ;3;7;1;1;1;07;18;18;80,1030809635611
143690;1;1;06;86;8621;1;45;45; ; ;2400000; ; ;9;7;1;1;1;07;18;18;99,7428941255425
143692;1;1;45;47;4754;4;48;48; ; ; ;200000;1;1;6;2; ;1;07;18;18;88,7833200753174
143693;1;1;39;84;8412;4;58;58; ; ; ;900000;1;7;4;1;2;1;07;27;27;31,7530915732352
143693;1;2;59;86;8621;4;52;52; ; ; ;1000000;1;6;7;1;2;1;07;27;27;31,7530915732352
143694;1;1;13;85;8530;2;48;48; ; ;2500000; ; ;9;7;1;3;1;07;18;18;75,3076570922658
143694;1;2;39;86;8621;1;48;48; ; ;1110000; ; ;9;7;1;2;1;07;18;18;75,3076570922658
143698;1;1;39;84;8412;2;40;40; ; ;1200000; ; ;9;7;1;1;1;07;18;18;53,1923275609715
143699;1;1;37;53;5320;4;18;9;6;1; ;600000;1;1;5;2; ;1;07;76;76;1680,26393962206
143699;1;2;53;56;5611;4;30;10;6;1; ;500000;1;1;1;2; ;1;07;76;76;1680,26393962206
143700;1;2;33;47;4711;1;48;0;1;1;877803; ; ;9;7;1;2;1;07;76;76;1184,52453119318
143701;1;1;37;82;8299;1;48;0;6;1; ; ; ;4;5;1;1;1;07;76;76;770,306708414012
143702;1;1;32;47;4759;1;30;30; ; ;877803; ; ;4;7;1;2;1;07;05;05;959,039826463583
143702;1;2;45;47;4721;1;48;48; ; ;877803; ; ;3;7;1;1;1;07;05;05;959,039826463583
143703;1;2;13;85;8530;1;30;30; ; ;500000; ; ;5;7;2; ;1;07;47;47;110,224432207838
143704;1;2;85;43;4321;4;20;2;6;1; ;0;1;1;6;2; ;1;07;44;44;38,1575205246522
143705;1;3;38;47;4719;1;60;30;6;1;250000; ; ;6;7;2; ;1;07;76;76;786,291358829114
143706;1;1;84;45;4520;5;48;40;7; ; ;0;1;2;7;2; ;1;07;20;20;167,18284764352
143706;1;3;21;45;4530;4;48;40;6;1; ;0;1;2;7;2; ;1;07;20;20;167,18284764352
143707;1;2;95;42;4290;4;46;46; ; ; ;600000;1;3;9;2; ;1;07;44;44;90,0627133030103
143707;1;3;84;45;4520;4;40;18;6;1; ;0;1;2;7;2; ;1;07;44;44;90,0627133030103
143708;1;1;41;47;4711;4;72;72; ; ; ;500000;1;1;1;2; ;1;07;76;76;960,052270555931
143708;1;2;45;47;4711;6;72;72; ; ; ; ; ;2;1;2; ;1;07;76;76;960,052270555931
143709;1;2;39;49;4923;1;55;44;2; ;900000; ; ;9;7;1;1;1;07;66;66;429,249081133217
143709;1;6;58;11;1103;1;48;48; ; ;900000; ; ;9;7;1;1;1;07;66;66;429,249081133217
143709;1;8;97;47;4721;1;48;48; ; ;600000; ; ;2;7;2; ;1;07;66;66;429,249081133217
143712;1;1;45;47;4774;1;48;46;6;1;877800; ; ;9;7;1;1;1;07;44;44;92,5517939065207
143713;1;2;95;41;4111;1;48;48; ; ;900000; ; ;2;2;2; ;1;07;50;50;150,695604409816
143718;1;1;45;47;4781;4;50;50; ; ; ;480000;1;1;6;2; ;1;07;66;66;429,249081133217
143718;1;3;97;52;5224;4;60;60; ; ; ;400000;1;1;6;2; ;1;07;66;66;429,249081133217
143719;1;1;77;56;5619;4;30;0;7; ; ;400000;1;1;1;2; ;1;07;08;08;357,855176741825
143721;1;1;75;32;3290;4;42;42; ; ; ;300000;1;1;1;2; ;1;07;44;44;92,7588403210574
143722;1;1;55;85;8544;2;48;0;6;1;1000000; ; ;9;7;1;3;1;07;08;08;986,7957184912
143722;1;2;98;49;4921;4;60;0;6;1; ;0;1;1;4;2; ;1;07;08;08;986,7957184912
143722;1;3;02;71;7110;4;48;48; ; ; ;800000;1;1;7;2; ;1;07;08;08;986,7957184912
143722;1;4;85;43;4321;1;30;48; ; ;970000; ; ;3;2;2; ;1;07;08;08;986,7957184912
143722;1;7;41;56;5619;4;40;40; ; ; ;75000;1;1;1;2; ;1;07;08;08;986,7957184912
143722;1;8;74;20;2023;4;10;5;6;1; ;80000;1;1;2;2; ;1;07;08;08;986,7957184912
143722;1;9;44;61;6190;4;20;9;6;1; ;40000;1;1;1;2; ;1;07;08;08;986,7957184912
143723;1;1;95;42;4290;1;48;38;6;1;1700000; ; ;2;9;1;1;1;07;05;05;2106,29663753686
143723;1;2;03;10;1011;1;48;48; ; ;877803; ; ;9;7;1;1;1;07;05;05;2106,29663753686
143725;1;2;95;41;4112;4;48;48; ; ; ;450000;1;2;9;2; ;1;07;44;44;84,6101542068374
143728;1;2;79;95;9529;4;24;10;6;1; ;40000;1;1;1;2; ;1;07;68;68;2028,93208830904
143728;1;3;45;47;4789;4;40;30;6;1; ;250000;1;1;6;2; ;1;07;68;68;2028,93208830904
143728;1;4;45;47;4789;4;40;24;6;1; ;260000;1;1;6;2; ;1;07;68;68;2028,93208830904
143728;1;5;95;41;4111;1;48;48; ; ;877803; ; ;4;2;1;1;1;07;68;68;2028,93208830904
143729;1;1;59;96;9609;4;40;10;6;1; ;600000;1;1;5;2; ;1;07;66;66;334,179099835045
143730;1;2;33;45;4541;1;48;48; ; ; ; ; ;4;7;1;1;1;07;20;20;231,288517143345
143731;1;1;45;47;4771;1;54;44;2; ;900000; ; ;2;7;2; ;1;07;73;73;351,614285025043
143733;1;1;45;82;8299;4;70;70; ; ; ;600000;1;9;6;2; ;1;07;44;44;100,129487532652
143733;1;2;45;47;4792;4;42;42; ; ; ;600000;1;1;1;2; ;1;07;44;44;100,129487532652
143734;1;1;77;56;5619;4;10;10; ; ; ;100000;1;1;1;2; ;1;07;18;18;66,2990667724948
143735;1;3;79;32;3290;1;72;25;6;1;700000; ; ;3;7;1;1;1;07;05;05;655,549131173153
143735;1;4;79;14;1410;1;60;30;6;1;300000; ; ;2;7;2; ;1;07;05;05;655,549131173153
143736;1;1;98;49;4921;4;35;25;7; ; ;300000;1;1;4;2; ;1;07;08;08;626,398847268156
143737;1;1;95;42;4290;1;48;48; ; ;987000; ; ;4;9;1;1;1;07;50;50;127,897193389749
143737;1;2;79;14;1410;4;50;50; ; ; ;800000;1;1;1;2; ;1;07;50;50;127,897193389749
143738;1;1;98;53;5320;4;40;40; ; ; ;600000;1;2;4;2; ;1;07;44;44;63,1435313248921
143738;1;4;45;47;4792;4;10;5;7; ; ;200000;1;1;2;2; ;1;07;44;44;63,1435313248921
143739;1;1;97;46;4632;1;40;40; ; ;800000; ; ;3;4;1;1;1;07;18;18;85,9202358254025
143740;1;1;59;96;9609;4;20;20; ; ; ;300000;1;1;2;2; ;1;07;08;08;1496,79055071395
143740;1;5;59;96;9609;4;30;25;6;1; ;400000;1;1;2;2; ;1;07;08;08;1496,79055071395
143742;1;1;40;47;4711;1;70;70; ; ;1000000; ; ;2;1;2; ;1;07;44;44;150,974475970288
143743;1;3;57;96;9602;4;30;5;6;1; ;200000;1;1;2;2; ;1;07;20;20;87,9950004421054
143743;1;4;57;96;9602;4;30;15;5;1; ;300000;1;1;2;2; ;1;07;20;20;87,9950004421054
143745;1;1;21;46;4631;1;48;48; ; ;3500000; ; ;9;7;1;1;1;07;47;47;72,8101682533179
143745;1;2;13;85;8530;2;48;48; ; ;4000000; ; ;9;7;1;3;1;07;47;47;72,8101682533179
143745;1;3;06;86;8610;1;84;84; ; ;3800000; ; ;9;7;1;1;1;07;47;47;72,8101682533179
143745;1;4;19;86;8692;4;20;10;6;1; ;1800000;1;1;1;1;1;1;07;47;47;72,8101682533179
143746;1;1;99;45;4520;4;48;48; ; ; ;600000;1;5;7;2; ;1;07;44;44;338,44061682735
143747;1;1;98;49;4921;1;40;0;6;1;0; ; ;9;4;1;1;1;07;18;18;61,0920904491143
143748;1;1;41;47;4711;4;72;72; ; ; ;800000;1;1;1;2; ;1;07;05;05;561,365631750663
143749;1;1;45;56;5619;4;24;12;6;1; ;150000;1;1;6;2; ;1;07;44;44;73,2954221880127
143749;1;2;45;56;5619;4;28;19;6;1; ;170000;1;1;6;2; ;1;07;44;44;73,2954221880127
143750;1;1;33;64;6412;1;40;40; ; ;1100000; ; ;9;7;1;1;1;07;44;44;70,1969759937149
143750;1;2;45;75;7500;1;40;30;7; ;877000; ; ;2;7;1;1;1;07;44;44;70,1969759937149
143751;1;1;98;49;4921;1;40;40; ; ;1000000; ; ;5;4;1;1;1;07;44;44;70,2679473564715
143752;1;2;03;95;9511;1;40;20;6;1;250000; ; ;2;7;2; ;1;07;18;18;34,8011639181561
143752;1;3;21;94;9499;4;40;40; ; ; ;1900000;1;9;7;1;1;1;07;18;18;34,8011639181561
143755;1;3;57;96;9602;4;40;8;6;1; ;0;1;1;1;2; ;1;07;68;68;1598,72081439925
143755;1;5;95;41;4111;4;40;32;6;1; ;680000;1;1;2;2; ;1;07;68;68;1598,72081439925
143756;1;1;21;64;6412;1;70;70; ; ;5500000; ; ;9;7;1;1;1;07;05;05;495,485467231441
143757;1;1;57;96;9602;4;24;16;6;1; ;100000;1;1;1;2; ;1;07;70;70;205,181045488635
143757;1;2;45;47;4789;4;60;40;6;1; ;800000;1;1;6;2; ;1;07;70;70;205,181045488635
143758;1;1;45;47;4799;4;40;40; ; ; ;1200000;1;1;5;1;2;1;07;68;68;1618,75604311284
143760;1;1;41;47;4721;4;50;30;7; ; ;400000;1;1;7;2; ;1;07;44;44;34,2900056338181
143764;1;1;06;86;8610;1;40;40; ; ; ; ; ;9;7;1;2;1;07;13;13;358,795434879395
143765;1;1;39;61;6110;1;40;60; ; ;1500000; ; ;9;5;1;1;1;07;50;50;338,594404930908
143765;1;2;21;61;6110;1;50;0;3; ;2000000; ; ;9;7;1;1;1;07;50;50;338,594404930908
143766;1;2;98;49;4923;4;50;0;6;1; ;0;1;1;4;2; ;1;07;70;70;106,232649374159
143767;1;1;54;97;9700;3;48;48; ; ;877803; ; ;1;2;1;1;1;07;05;05;675,508325960189
143767;1;2;85;43;4321;1;48;48; ; ;1300000; ; ;8;7;1;1;1;07;05;05;675,508325960189
143767;1;6;33;47;4711;1;70;70; ; ;750000; ; ;3;7;2; ;1;07;05;05;675,508325960189
143769;1;1;32;86;8610;1;48;48; ; ;1300000; ; ;9;7;1;2;1;07;52;52;84,0747883087658
143771;1;1;95;41;4111;4;44;16;6;1; ;240000;1;1;2;2; ;1;07;08;08;708,316356679081
143772;1;7;95;41;4111;1;48;30;6;1;489999; ; ;9;2;1;1;1;07;54;54;291,961418172863
143773;1;2;33;96;9603;1;48;48; ; ; ; ; ;7;7;1;2;1;07;70;70;79,288042097202
143773;1;3;39;96;9603;1;48;48; ; ;877803; ; ;7;7;1;2;1;07;70;70;79,288042097202
143774;1;1;03;33;3312;4;48;48; ; ; ;600000;1;1;6;2; ;1;07;44;44;150,974475970288
143775;1;1;59;86;8610;4;48;40;6;1; ;1200000;1;9;7;1;2;1;07;41;41;93,3547697441962
143777;1;1;97;05;0510;4;66;66; ; ; ;900000;1;8;4;2; ;1;07;54;54;304,862182347905
143778;1;2;61;01;0141;5;42;42; ; ; ;5000000;1;2;8;2; ;1;07;50;50;256,094756946698
143780;1;1;45;47;4792;4;28;28; ; ; ;400000;1;1;2;2; ;1;07;44;44;166,356695417992
143780;1;2;58;80;8010;1;48;48; ; ;1000000; ; ;9;7;1;1;1;07;44;44;166,356695417992
143783;1;1;95;41;4111;4;48;48; ; ; ; ;1;1;2;2; ;1;07;17;17;213,747689857644
143784;1;2;95;41;4112;4;40;40; ; ; ;1000000;1;3;9;2; ;1;07;27;27;23,2597563133577
143785;1;1;58;68;6820;1;60;60; ; ;1400000; ; ;3;7;1;1;1;07;11;11;5545,20751992846
143786;1;1;98;68;6820;1;48;48; ; ;900000; ; ;5;4;1;2;1;07;08;08;1070,64686521901
143786;1;2;33;47;4723;1;40;40; ; ;900000; ; ;7;7;1;1;1;07;08;08;1070,64686521901
143788;1;1;55;64;6499;1;24;24; ; ;438901; ; ;9;7;1;1;1;07;70;70;33,3243587486823
143790;1;1;72;46;4653;1;48;48; ; ;877803; ; ;3;7;1;1;1;07;05;05;642,402624440843
143790;1;2;33;69;6920;1;48;48; ; ;1100000; ; ;4;7;1;1;1;07;05;05;642,402624440843
143791;1;1;77;10;1081;1;48;30;6;1;500000; ; ;2;7;2; ;1;07;17;17;92,5907755003216
143791;1;2;97;10;1040;1;48;48; ; ;877802; ; ;4;7;1;1;1;07;17;17;92,5907755003216
143792;1;1;98;47;4711;4;72;72; ; ; ;1000000;1;9;4;1;1;1;07;08;08;976,810171145336
143793;1;2;08;62;6201;1;48;48; ; ;2000000; ; ;9;7;1;1;1;07;54;54;198,929461298902
143793;1;4;45;47;4719;1;60;45;6;1;1200000; ; ;4;7;1;2;1;07;54;54;198,929461298902
143793;1;5;97;56;5619;4;40;40; ; ; ;0;1;1;5;2; ;1;07;54;54;198,929461298902
