DIRECTORIO;AREA;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;P5070;DPTO;ORDEN;fex_c_2011
703578;13;1;5;3;1;1;1;1;3;3;;;;;170000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;13;1;297.840.075.734.985
703579;13;1;5;2;1;1;1;1;3;3;;;;;98;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;13;1;272.729.184.520.205
703581;13;1;4;2;1;1;1;1;3;1;;;70000000;1000000;;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;1;1;2;1;4;1;1;1;1;1;3;3;1;1;1;13;1;49.379.587.607.046
703584;13;1;2;1;1;1;1;1;3;1;;;45000000;400000;;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;13;1;404.356.324.047.553
703586;13;1;4;3;1;1;1;1;3;1;;;20000000;200000;;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;272.303.029.235.588
703589;13;1;5;4;1;1;1;1;3;1;;;80000000;500000;;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;149.542.634.567.148
703591;13;1;5;3;1;1;1;1;3;1;;;30000000;300000;;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;26.605.724.595.867
703595;13;1;4;3;2;1;1;1;3;1;;;25000000;200000;;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;2;1;1;1;3;1;1;1;13;1;316.026.249.150.921
703598;13;1;2;1;1;1;1;1;3;3;;;;;100000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;1;1;13;1;297.160.727.151.012
703599;13;1;4;3;2;1;1;1;3;1;;;20000000;150000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;13;1;264.835.177.822.915
703601;13;1;4;2;2;1;1;9;3;4;;;;100000;;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;5;2;1;1;2;1;2;1;3;;1;1;13;1;194.745.638.859.712
703602;13;1;3;2;1;1;1;1;3;3;;;;;150000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;1;3;1;1;1;13;1;68.022.007.407.463
703605;13;1;3;1;1;1;1;1;3;3;;;;;100000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;1;1;13;1;578.044.470.088.333
703607;13;1;4;3;1;1;1;1;3;1;;;35000000;150000;;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;1;3;1;1;1;13;1;413.185.772.640.364
703610;13;1;2;1;1;1;1;1;3;3;;;;;150000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;1;2;1;2;1;4;1;1;1;1;1;1;3;1;1;1;13;1;546.960.639.598.973
703613;13;1;1;1;1;2;1;1;3;3;;;;;150000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;1;1;13;1;28.211.148.951.069
703616;13;1;4;3;1;1;1;1;3;1;;;400000000;2500000;;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;2;1;2;1;4;1;1;1;1;1;5;5;1;1;1;13;1;24.889.817.587.112
703617;13;1;4;1;1;1;1;1;3;1;;;300000000;2500000;;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;2;1;4;1;1;1;1;1;5;5;1;1;1;13;1;183.927.560.333.003
703619;13;1;2;1;1;1;1;1;3;3;;;;;200000;2;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;13;1;238.121.104.030.633
703623;13;1;3;2;1;1;1;1;3;4;;;;350000;;1;2;1;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;13;1;280.391.065.332.963
703625;13;1;4;3;1;1;1;1;3;1;;;98;300000;;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;3;1;1;1;13;1;556.124.128.745.052
703628;13;1;4;3;1;1;1;1;3;1;;;30000000;250000;;1;1;2;2;2;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;27.966.011.981.806
703632;13;1;2;2;1;1;1;1;3;3;;;;;200000;2;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;13;1;51.135.676.974.413
703635;13;1;5;4;2;1;1;1;3;3;;;;;170000;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;2;2;1;2;1;2;1;4;1;1;2;1;1;4;3;1;1;1;13;1;289.823.826.332.918
703636;13;1;5;2;2;1;1;1;3;3;;;;;170000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;2;1;4;1;1;2;1;1;4;3;1;1;1;13;1;254.464.610.564.064
703638;13;1;5;3;2;1;1;1;3;3;;;;;250000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;1;4;1;1;2;1;1;4;3;1;1;1;13;1;263.282.451.254.883
703643;13;1;5;2;2;1;1;1;3;3;;;;;170000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;2;1;2;1;4;1;1;2;1;1;4;3;1;1;1;13;1;263.911.343.829.387
703644;13;1;4;3;1;1;1;1;3;1;;;98;350000;;2;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;230.104.854.628.565
703646;13;1;2;1;2;1;1;2;3;3;;;;;180000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;2;2;1;1;;2;1;1;13;1;30.722.238.072.547
703647;13;1;3;2;1;1;1;1;5;1;;;98;120000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;1;5;13;1;540.131.328.821.226
703651;13;1;4;3;2;1;1;1;3;1;;;20000000;100000;;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2;1;1;2;1;1;1;3;1;1;1;13;1;255.895.094.427.319
703652;13;1;2;1;2;2;1;1;3;4;;;;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;5;2;1;1;2;1;1;1;3;1;1;2;13;1;221.763.625.231.834
703654;13;1;3;2;2;1;1;2;3;4;;;;150000;;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;13;1;255.895.094.427.319
703655;13;1;3;2;1;1;1;1;3;3;;;;;200000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;1;1;13;1;297.840.075.734.985
703657;13;1;3;2;1;1;1;1;3;1;;;98;98;;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;13;1;263.485.188.544.769
703660;13;1;3;2;1;2;1;1;3;1;;;40000000;150000;;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2;1;1;1;1;1;2;3;1;1;1;13;1;219.698.959.121.106
703663;13;1;5;4;1;1;1;1;3;1;;;98;2000000;;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;2;1;2;1;4;1;1;1;1;1;5;7;1;1;1;13;1;263.282.451.254.883
703666;13;1;2;1;2;2;1;1;3;4;;;;150000;;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;2;1;1;1;3;1;1;1;13;1;289.411.643.313.668
704183;17;1;5;2;1;1;1;1;3;1;;;60000000;200000;;1;1;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;1;1;17;1;191.476.651.170.148
704185;17;1;3;2;1;1;1;1;3;1;;;30000000;250000;;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;1;1;17;1;176.001.472.006.462
704186;17;1;5;3;1;1;1;1;3;3;;;;;200000;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;17;1;803.478.925.199.074
704188;17;1;5;3;1;1;1;1;3;1;;;45000000;250000;;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;1;1;2;2;1;1;1;6;1;1;1;1;1;3;2;1;1;1;17;1;198.486.083.289.779
704190;17;1;5;2;1;1;1;1;3;1;;;45000000;300000;;1;1;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;17;1;158.271.281.896.586
704192;17;1;3;3;1;1;1;1;4;3;;;;;100000;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;4;4;1;2;1;1;1;1;2;1;1;1;17;1;164.789.502.351.416
704193;17;1;4;3;1;1;1;1;4;1;;;15000000;150000;;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;7;3;1;2;1;1;1;2;2;1;1;1;17;1;23.240.728.506.697
704194;17;1;4;2;1;1;1;1;4;3;;;;;150000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;4;6;1;2;1;1;1;2;2;1;1;1;17;1;259.142.216.157.311
704199;17;1;3;1;1;1;1;1;3;4;;;;50000000;;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;2;1;1;17;1;142.538.423.850.032
704200;17;1;3;2;1;1;1;1;3;1;;;50000000;250000;;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;1;1;17;1;10.962.530.356.377
704203;17;1;4;1;1;1;1;1;3;1;;;35000000;200000;;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;2;1;1;1;17;1;142.538.423.850.032
704204;17;1;4;1;1;1;1;1;3;1;;;25000000;120000;;2;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;1;1;17;1;143.126.174.846.564
704206;17;1;2;1;1;1;1;1;3;1;;;20000000;150000;;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;1;1;17;1;103.000.778.069.731
704207;17;1;6;4;1;1;1;1;3;1;;;50000000;250000;;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;17;1;106.131.003.972.163
704209;17;1;1;1;1;1;1;1;4;3;;;;;100000;1;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;4;1;2;1;1;1;1;2;1;1;1;17;1;126.332.726.424.601
704213;17;1;6;5;1;1;1;1;4;1;;;80000000;300000;;1;1;2;1;1;1;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;1;1;17;1;317.268.116.663.374
704215;17;1;7;3;1;1;1;1;4;2;;420000;30000000;200000;;1;1;2;2;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;3;1;2;1;1;1;2;2;1;1;1;17;1;320.021.870.154.084
704219;17;1;3;1;1;1;1;1;4;3;;;;;100000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;1;2;1;1;1;17;1;232.688.704.958.194
704220;17;1;3;1;1;1;1;1;4;1;;;40000000;200000;;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;3;1;2;1;1;1;1;2;1;1;1;17;1;302.633.368.577.763
704223;17;1;6;2;1;1;1;1;3;1;;;30000000;200000;;2;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;17;1;12.047.328.929.674
704224;17;1;2;1;1;1;1;1;4;3;;;;;200000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;1;17;1;127.181.824.441.469
704226;17;1;5;2;1;1;1;1;3;1;;;70000000;400000;;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;17;1;134.347.914.407.715
704229;17;1;7;2;1;1;1;1;3;2;;1400000;190000000;1200000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;6;2;1;1;1;17;1;474.934.544.465.136
704231;17;1;7;1;1;1;1;1;3;1;;;220000000;1500000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;4;1;1;1;1;1;6;2;1;1;1;17;1;412.003.112.278.924
704233;17;1;4;3;1;1;1;1;3;1;;;18000000;120000;;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;2;2;1;1;1;17;1;20.628.977.891.435
704236;17;1;4;3;1;1;1;1;4;1;;;80000000;700000;;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;2;2;2;2;1;2;1;1;1;7;1;2;1;1;1;5;2;1;1;1;17;1;160.069.146.399.772
704238;17;1;4;2;1;1;1;1;3;1;;;150000000;1000000;;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;2;2;1;2;1;2;1;1;1;5;1;1;1;1;1;6;2;1;1;1;17;1;514.888.040.247.151
704239;17;1;6;3;1;1;1;1;3;2;;1100000;180000000;100000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;6;2;1;1;1;17;1;451.110.638.626.769
704241;17;1;1;1;1;2;1;1;4;3;;;;;95000;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;3;1;6;1;2;1;1;1;3;2;1;1;1;17;1;193.154.424.890.406
704243;17;1;5;3;1;1;1;1;3;3;;;;;98;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;6;2;1;1;1;17;1;537.865.976.651.348
704245;17;1;6;1;1;1;1;1;3;2;;300000;250000000;98;;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;1;1;1;6;1;1;1;1;1;6;2;1;1;1;17;1;412.003.112.278.924
704247;17;1;5;3;1;1;1;1;3;1;;;200000000;1300000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;1;1;4;1;1;1;1;1;6;2;1;1;1;17;1;581.215.864.500.834
704250;17;1;5;1;1;1;1;1;3;5;;;;1300000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;6;2;1;1;1;17;1;535.267.454.824.426
704252;17;1;5;3;1;1;1;1;3;1;;;200000000;1100000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;1;1;4;1;1;1;1;1;6;2;1;1;1;17;1;518.284.432.314.622
704254;17;1;7;1;1;1;1;1;3;2;;1200000;4500000;2000000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;4;1;1;1;1;1;6;2;1;1;1;17;1;474.934.544.465.136
704255;17;1;3;1;1;1;1;1;3;1;;;30000000;150000;;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;6;1;1;1;1;1;2;2;1;1;1;17;1;100.611.494.432.544
704256;17;1;2;2;1;1;1;1;4;4;;;;100000;;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;1;1;17;1;133.289.084.977.619
704256;17;2;1;1;1;2;1;1;4;4;;;;100000;;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;17;1;133.289.084.977.619
704258;17;1;3;2;1;1;1;1;3;1;;;12000000;100000;;1;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;6;1;1;1;1;1;2;2;1;1;1;17;1;134.347.914.407.715
705345;23;1;6;4;1;1;1;1;3;3;;;;;500000;1;1;1;2;1;1;1;2;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;23;1;751.191.685.994.771
705347;23;1;3;2;1;1;1;1;3;3;;;;;525000;2;1;2;2;1;1;1;2;2;2;1;1;2;1;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;23;1;875.733.083.934.457
705351;23;1;4;3;2;1;1;1;3;3;;;;;150000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;5;1;1;1;2;1;1;1;3;2;1;2;23;1;606.318.532.711.372
705354;23;1;3;1;2;1;1;1;3;3;;;;;300000;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;2;1;1;23;1;109.119.176.448.212
705355;23;1;5;2;1;1;1;1;3;3;;;;;225000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;23;1;105.586.399.822.021
705357;23;1;4;2;1;1;1;1;3;1;;;15000000;150000;;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;23;1;973.862.527.010.204
705357;23;2;1;1;1;1;1;1;3;3;;;;;90000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;;;;;;;;;;;1;1;;23;1;973.862.527.010.204
705359;23;1;2;1;2;1;1;1;4;3;;;;;130000;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;2;2;1;1;2;3;1;1;5;23;1;641.261.182.859.467
705360;23;1;6;2;2;1;1;1;3;1;;;24000000;250000;;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;2;1;1;1;2;1;1;2;1;1;2;3;1;1;1;23;1;966.650.366.542.434
705362;23;1;4;2;2;1;1;1;3;1;;;30000000;300000;;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;2;1;1;2;3;1;1;1;23;1;117.438.838.995.972
705365;23;1;3;2;2;1;1;1;3;1;;;25000000;150000;;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;2;3;1;1;1;23;1;10.822.014.921.881
705365;23;2;1;1;2;2;1;1;3;3;;;;;40000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;;;;;;;;;;;1;1;;23;1;10.822.014.921.881
705367;23;1;2;2;2;1;1;1;3;3;;;;;250000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;2;1;1;1;3;1;1;1;23;1;937.060.519.599.145
705369;23;1;2;1;2;1;1;1;3;1;;;15000000;250000;;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;4;23;1;97.723.143.939.891
705371;23;1;2;1;2;1;1;1;3;1;;;8000000;150000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;2;23;1;99.423.850.528.818
705373;23;1;5;4;2;1;1;1;5;1;;;10000000;150000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;1;0;3;1;1;5;23;1;144.867.462.237.517
705376;23;1;5;3;1;1;1;1;3;3;;;;;450000;1;1;1;2;1;1;1;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;2;1;4;1;1;1;1;1;3;7;1;1;1;23;1;111.010.968.725.745
705379;23;1;3;2;1;1;1;1;3;3;;;;;440000;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;7;1;1;1;23;1;908.136.747.313.761
705382;23;1;3;1;2;1;1;1;3;4;;;;250000;;1;1;2;2;1;1;1;2;2;2;1;1;2;1;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;23;1;796.663.909.376.245
705384;23;1;3;2;2;1;1;1;3;4;;;;150000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;23;1;134.748.672.082.926
705385;23;1;3;2;2;1;1;1;3;1;;;15000000;180000;;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;23;1;11.533.030.363.623
705387;23;1;3;2;1;1;1;1;3;1;;;25000000;150000;;2;1;2;1;1;2;1;1;2;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;23;1;953.581.806.540.263
705389;23;1;6;3;1;1;1;1;3;3;;;;;350000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;23;1;775.388.913.295.545
705392;23;1;4;2;1;1;1;1;3;1;;;70000000;600000;;1;2;2;2;1;1;1;1;2;2;1;2;2;1;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;7;1;1;1;23;1;966.650.366.542.434
705398;23;1;3;2;1;1;1;1;3;4;;;;500000;;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;3;7;1;1;1;23;1;99.423.850.528.818
705400;23;1;5;2;2;1;1;1;3;2;;450000;50000000;300000;;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;1;1;4;1;1;2;1;1;1;3;1;1;1;23;1;106.388.079.181.546
705403;23;1;5;2;1;1;1;1;3;2;;800000;40000000;400000;;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;23;1;137.804.812.566.886
705405;23;1;4;1;1;1;1;1;3;2;;220000;25000000;250000;;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;23;1;961.398.226.171.963
705407;23;1;5;2;1;1;1;1;3;3;;;;;250000;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;23;1;948.280.502.958.555
705409;23;1;4;2;2;1;1;1;3;1;;;22000000;300000;;1;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;2;3;1;1;1;23;1;106.991.676.840.142
705409;23;2;1;1;2;1;1;10;;3;;;;;60000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;;;;;;;;;;;1;1;;23;1;106.991.676.840.142
705410;23;1;3;2;2;1;1;1;3;1;;;35000000;200000;;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;2;1;1;2;3;1;1;1;23;1;117.438.838.995.972
705413;23;1;5;3;2;1;1;1;3;1;;;50000000;300000;;2;2;2;1;1;2;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;23;1;148.529.705.273.467
705415;23;1;1;1;2;1;1;10;3;3;;;;;180000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;2;1;1;1;1;2;1;1;1;3;1;1;1;23;1;875.733.083.934.457
705418;23;1;3;2;2;1;1;1;3;3;;;;;100000;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;23;1;13.448.732.783.568
705421;23;1;4;2;2;1;1;10;3;1;;;15000000;200000;;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;23;1;961.235.747.843.652
705423;23;1;3;2;2;1;1;1;3;3;;;;;150000;2;1;2;1;2;2;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;23;1;853.814.730.910.309
705424;23;1;3;2;2;1;1;1;3;2;;160000;15000000;170000;;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;2;1;1;2;1;1;1;3;2;1;1;23;1;108.303.449.161.483
705427;23;1;3;2;2;1;1;1;3;1;;;15000000;100000;;1;1;2;1;1;1;1;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;23;1;891.151.680.480.757
705429;23;1;5;4;1;1;1;1;3;1;;;100000000;800000;;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;1;1;1;2;1;2;1;1;1;4;1;1;1;1;1;5;3;1;1;1;23;1;118.800.454.440.402
705431;23;1;5;4;1;1;1;1;3;3;;;;;600000;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;1;2;1;2;1;1;1;4;1;1;1;1;1;5;3;1;1;1;23;1;103.104.051.269.924
