DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,fex_c_2011
711672,1,4,80,2,,,,2,,2,,2,,.,,,2,1,73,168.130.599.958.449
711672,1,5,80,2,,,,2,,2,,2,,.,,,2,1,73,168.130.599.958.449
711719,1,4,80,2,,,,2,,2,,2,,.,,,2,1,73,135.647.384.286.504
711724,1,1,80,2,,,,2,,2,,2,,.,,,2,1,73,17.295.975.439.672
711724,1,3,80,1,3,3,,2,,2,,,,,8,2,2,1,73,17.295.975.439.672
711724,1,4,80,1,4,3,,2,,2,,,,,8,2,2,1,73,17.295.975.439.672
711732,1,3,80,2,,,,2,,2,,1,2,,2,,2,1,73,992.490.692.430.329
711734,1,3,80,1,1,1,,2,,2,,,2,,2,1,2,1,73,167.119.069.555.327
711734,1,4,80,1,1,1,,2,,2,,,,,2,2,2,1,73,167.119.069.555.327
711734,1,5,80,2,,,,2,,2,,2,,.,,,2,1,73,167.119.069.555.327
711734,1,6,80,2,,,,2,,2,,2,,.,,,2,1,73,167.119.069.555.327
711734,1,9,80,1,4,3,,2,,2,,,,,8,2,2,1,73,167.119.069.555.327
711741,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,73,121.514.305.630.588
711741,1,4,80,2,,,,2,,2,,1,2,,2,,2,1,73,121.514.305.630.588
711741,1,6,80,1,3,3,,2,,2,,,,,4,2,2,1,73,121.514.305.630.588
711769,1,2,80,1,1,2,,2,,2,,,1,,9,1,2,1,73,108.500.629.733.327
711769,1,3,80,2,,,,2,,2,,2,,.,,,2,1,73,108.500.629.733.327
711775,1,2,80,2,,,,2,,2,,2,,.,,,2,1,73,770.288.422.030.576
711778,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,73,132.506.367.525.888
711780,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,73,145.702.000.616.755
711783,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,73,205.051.097.400.337
711786,1,7,80,2,,,,2,,2,,2,,.,,,2,1,73,100.799.463.159.272
711790,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,73,14.613.524.441.587
711793,1,3,80,2,,,,2,,2,,2,,.,,,2,1,73,973.640.212.112.666
711808,1,4,80,2,,,,2,,2,,2,,.,,,2,1,73,968.368.292.126.369
711808,1,5,80,2,,,,2,,2,,1,1,,9,,2,1,73,968.368.292.126.369
711808,1,9,80,1,4,3,,2,,2,,,,,4,2,2,1,73,968.368.292.126.369
711829,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,73,121.095.042.403.116
711831,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,73,170.641.462.565.839
711834,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,73,172.526.510.597.605
711836,1,2,80,1,3,3,,2,,2,,,,,4,2,2,1,73,715.044.239.756.071
711836,1,4,80,2,,,,2,,2,,2,,.,,,2,1,73,715.044.239.756.071
711839,1,2,80,2,,,,2,,2,,2,,.,,,2,1,73,16.696.968.717.283
711839,1,3,80,2,,,,2,,2,,2,,.,,,2,1,73,16.696.968.717.283
711839,1,5,80,2,,,,2,,2,,2,,.,,,2,1,73,16.696.968.717.283
711842,1,3,80,2,,,,2,,2,,2,,.,,,2,1,73,973.640.212.112.666
711845,1,1,80,1,4,3,,2,,2,,,,,8,2,2,1,73,132.506.367.525.888
711847,1,2,80,1,4,2,,2,,2,,,1,,9,1,2,1,73,497.410.791.255.895
711883,1,2,80,1,3,2,,2,,2,,,2,,9,1,2,1,73,184.558.607.802.382
711894,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,73,168.756.414.534.072
711894,1,2,80,2,,,,2,,2,,2,,.,,,2,1,73,168.756.414.534.072
711897,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,73,110.217.701.143.129
711898,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,73,913.588.312.130.856
711898,1,4,80,2,,,,2,,2,,2,,.,,,2,1,73,913.588.312.130.856
711901,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,73,153.283.832.887.671
711901,1,3,80,2,,,,2,,2,,2,,.,,,2,1,73,153.283.832.887.671
712329,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,76,451.984.781.128.486
712381,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,76,233.787.279.337.729
712381,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,76,233.787.279.337.729
712395,1,2,80,2,,,,2,,2,,2,,.,,,2,1,76,490.404.599.252.732
712400,1,2,80,2,,,,2,,2,,2,,.,,,2,1,76,481.244.574.052.615
712400,1,3,80,2,,,,2,,2,,2,,.,,,2,1,76,481.244.574.052.615
712402,1,3,80,2,,,,2,,2,,2,,.,,,2,1,76,655.359.855.598.592
712402,1,5,80,2,,,,2,,2,,2,,.,,,2,1,76,655.359.855.598.592
712671,1,1,80,1,4,7,,2,,2,,,,,8,2,2,1,70,165.712.500.580.482
712671,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,165.712.500.580.482
714669,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,373.156.813.879.713
714669,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,373.156.813.879.713
714669,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,373.156.813.879.713
714669,1,5,80,2,,,,2,,2,,2,,.,,,2,1,23,373.156.813.879.713
714671,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,456.705.346.006.344
714671,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,456.705.346.006.344
714671,2,2,80,2,,,,2,,2,,2,,.,,,2,1,23,456.705.346.006.344
714673,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,406.186.687.085.268
714676,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,241.430.282.332.374
714677,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,326.523.720.819.786
714679,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,419.778.813.220.809
714679,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,419.778.813.220.809
714683,1,2,80,2,,,,2,,2,,1,2,,9,,2,1,23,442.889.156.684.752
714683,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,442.889.156.684.752
714687,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,137.250.308.863.107
714687,1,5,80,2,,,,2,,2,,2,,.,,,2,1,23,137.250.308.863.107
714687,1,6,80,2,,,,2,,2,,2,,.,,,2,1,23,137.250.308.863.107
714767,1,2,80,2,,,,2,,2,,1,1,,9,,2,1,23,461.597.177.616.546
714769,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,479.028.023.930.022
714770,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,23,241.430.282.332.374
714772,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,541.972.328.327.402
714776,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,380.135.982.942.735
714778,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,396.289.654.637.894
714778,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,396.289.654.637.894
714783,1,3,80,1,2,1,,2,,2,,,,,2,2,2,1,23,510.805.956.866.052
714783,1,4,80,1,2,1,,2,,2,,,,,2,2,2,1,23,510.805.956.866.052
714783,1,5,80,1,2,1,,2,,2,,,,,2,2,2,1,23,510.805.956.866.052
714783,1,6,80,2,,,,2,,2,,2,,.,,,2,1,23,510.805.956.866.052
714788,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,172.760.030.022.959
714788,1,5,80,2,,,,2,,2,,2,,.,,,2,1,23,172.760.030.022.959
714866,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,403.251.509.485.506
714866,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,403.251.509.485.506
714866,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,403.251.509.485.506
714868,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,421.846.599.487.405
714868,1,6,80,2,,,,2,,2,,2,,.,,,2,1,23,421.846.599.487.405
714870,1,2,80,1,3,6,,2,,2,,,,,9,2,2,1,23,414.997.675.569.687
714872,1,1,80,2,,,,2,,2,,2,,.,,,2,1,23,31.225.729.837.095
714873,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,499.225.687.088.441
714878,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,460.320.002.998.228
714878,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,460.320.002.998.228
714885,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,23,212.522.827.792.983
714886,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,23,114.014.583.881.891
714886,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,114.014.583.881.891
714888,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,23,194.615.236.604.241
714888,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,194.615.236.604.241
714888,1,5,80,2,,,,2,,2,,2,,.,,,2,1,23,194.615.236.604.241
714913,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,165.890.216.527.434
714914,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,52,180.397.484.965.361
714922,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,150.710.017.318.145
714923,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,262.586.962.063.453
714923,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,262.586.962.063.453
714929,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,289.532.408.847.939
714929,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,289.532.408.847.939
714929,1,5,80,1,4,3,,2,,2,,,,,4,2,2,1,52,289.532.408.847.939
714932,1,1,80,2,,,,2,,2,,2,,.,,,2,1,52,19.557.768.417.465
714933,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,165.890.216.527.434
714934,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,52,178.810.609.777.897
714934,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,178.810.609.777.897
714936,1,3,80,1,4,3,,2,,2,,,,,4,2,2,1,52,136.218.149.924.601
714939,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,52,285.356.693.099.666
714941,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,136.218.149.924.601
714943,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,291.370.148.043.889
714945,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,341.659.877.502.462
714948,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,26.969.358.355.955
714948,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,26.969.358.355.955
714948,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,26.969.358.355.955
714952,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,245.337.672.762.796
714954,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,150.710.017.318.145
714955,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,234.466.905.243.182
714956,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,255.680.023.757.213
714959,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,387.975.787.346.675
714959,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,387.975.787.346.675
714963,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,52,257.256.100.639.914
714966,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,52,217.472.700.782.443
714968,1,2,80,1,3,3,,2,,2,,,,,4,2,2,1,52,242.075.901.430.625
714969,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,52,420.594.160.741.715
714970,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,136.218.149.924.601
714970,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,136.218.149.924.601
714974,1,8,80,1,4,3,,2,,2,,,,,4,2,2,1,52,136.218.149.924.601
714981,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,290.404.327.382.236
714981,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,290.404.327.382.236
714993,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,270.176.493.890.377
714993,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,270.176.493.890.377
714995,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,52,255.680.023.757.213
714995,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,255.680.023.757.213
714998,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,245.337.672.762.796
715001,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,180.397.484.965.361
715003,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,275.025.140.410.012
715005,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,136.218.149.924.601
715005,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,136.218.149.924.601
715006,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,182.265.486.826.593
715032,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,306.762.233.788.078
715032,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,52,306.762.233.788.078
715032,1,8,80,1,2,7,,2,,2,,,,,9,2,2,1,52,306.762.233.788.078
715037,1,1,80,1,2,7,,2,,2,,,,,1,2,2,1,52,427.994.807.683.545
715037,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,427.994.807.683.545
715039,1,1,80,2,,,,2,,2,,1,4,,4,,2,1,52,254.458.910.833.492
715042,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,52,150.710.017.318.145
715043,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,211.295.267.231.535
715045,1,2,80,1,3,2,,2,,2,,,,,1,2,2,1,52,25.616.293.408.804
715048,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,211.295.267.231.535
715052,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,165.890.216.527.434
715053,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,150.710.017.318.145
715054,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,165.890.216.527.434
715057,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,52,180.397.484.965.361
715060,1,2,80,1,4,2,,2,,2,,,,,1,2,2,1,52,150.710.017.318.145
715062,1,2,80,1,4,2,,2,,2,,,,,1,2,2,1,52,275.025.140.410.012
715062,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,275.025.140.410.012
715067,1,1,80,2,,,,2,,2,,2,,.,,,2,1,52,136.218.149.924.601
715067,1,3,80,1,4,8,CUIDAR ENFERMA,2,,2,,,,CUIDAR ENFERMA,12,2,2,1,52,136.218.149.924.601
715071,1,2,80,1,4,2,,2,,2,,,,,1,2,2,1,52,255.680.023.757.213
715071,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,255.680.023.757.213
715074,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,52,136.218.149.924.601
715080,1,1,80,2,,,,2,,2,,2,,.,,,2,1,52,19.557.768.417.465
715082,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,205.775.520.922.902
715085,1,2,80,1,2,3,,2,,2,,,,,4,2,2,1,52,314.561.250.416.055
715085,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,314.561.250.416.055
715085,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,314.561.250.416.055
715087,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,29.385.050.659.337
715087,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,29.385.050.659.337
715089,1,2,80,1,2,7,,2,,2,,,,,1,2,2,1,52,315.044.160.746.882
715089,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,315.044.160.746.882
715090,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,279.836.946.791.033
715092,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,209.591.243.976.987
715092,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,209.591.243.976.987
715094,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,261.199.770.065.847
715099,1,1,80,2,,,,2,,2,,2,,.,,,2,1,52,136.218.149.924.601
715099,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,136.218.149.924.601
715109,1,1,80,2,,,,2,,2,,2,,.,,,2,1,52,165.890.216.527.434
715110,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,315.044.160.746.882
715111,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,52,333.906.367.068.854
715111,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,333.906.367.068.854
715118,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,136.304.653.418.215
715118,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,136.304.653.418.215
715120,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,136.218.149.924.601
715121,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,341.659.877.502.462
715123,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,52,136.218.149.924.601
715123,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,136.218.149.924.601
715663,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,612.929.854.273.461
715663,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,612.929.854.273.461
715663,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,612.929.854.273.461
715668,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,70.161.346.989.259
715672,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,625.967.099.749.547
715673,1,1,80,2,,,,2,,2,,2,,.,,,2,1,20,489.416.965.239.352
715673,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,489.416.965.239.352
715675,1,1,80,1,4,8,ENFERMEDAD MENTAL,2,,2,,,,,4,2,2,1,20,555.449.645.993.786
715678,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,489.446.682.439.267
715678,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,489.446.682.439.267
715679,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,366.966.581.119.522
715680,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,58.643.026.750.632
715680,1,9,80,1,4,3,,2,,2,,,,,4,2,2,1,20,58.643.026.750.632
715683,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,856.196.470.168.282
715683,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,856.196.470.168.282
715683,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,856.196.470.168.282
715683,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,856.196.470.168.282
715686,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,611.236.267.528.793
715686,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,611.236.267.528.793
715688,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,57.779.496.703.301
715690,1,2,80,1,4,1,,2,,2,,,,,2,2,2,1,20,609.833.193.483.975
715692,1,1,80,2,,,,2,,2,,2,,.,,,2,1,20,616.037.870.303.256
715693,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,701.330.835.312.662
715693,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,701.330.835.312.662
715698,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,428.908.168.801.803
715700,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,652.526.120.916.518
715700,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,652.526.120.916.518
715700,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,652.526.120.916.518
715703,1,2,80,1,4,7,,2,,2,,,,,8,2,2,1,20,340.472.232.457.534
715704,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,20,638.333.480.670.474
715706,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,366.966.581.119.522
715708,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,611.236.267.528.793
715708,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,611.236.267.528.793
715710,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,20,366.966.581.119.522
715710,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,366.966.581.119.522
715711,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,543.750.802.057.535
715713,1,1,80,2,,,,2,,2,,2,,.,,,2,1,20,366.966.581.119.522
715713,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,20,366.966.581.119.522
715717,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,810.388.788.751.572
715717,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,810.388.788.751.572
715719,1,1,80,2,,,,2,,2,,2,,.,,,2,1,20,761.678.464.060.327
715719,1,3,80,1,1,3,,2,,2,,,,,4,2,2,1,20,761.678.464.060.327
715719,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,761.678.464.060.327
715719,1,7,80,1,1,3,,2,,2,,,,,4,2,2,1,20,761.678.464.060.327
715719,1,8,80,2,,,,2,,2,,2,,.,,,2,1,20,761.678.464.060.327
715771,1,1,80,2,,,,2,,2,,1,4,,9,,2,1,20,905.380.965.350.504
715773,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,671.323.931.851.206
715773,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,671.323.931.851.206
715779,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,121.652.560.820.903
715782,1,1,80,1,4,1,,2,,2,,,,,9,2,2,1,20,661.439.176.604.108
715782,1,2,80,1,3,3,,2,,2,,,,,4,2,2,1,20,661.439.176.604.108
715782,1,6,80,1,4,3,,2,,2,,,,,4,2,2,1,20,661.439.176.604.108
715784,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,109.836.674.031.789
715786,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,20,123.348.064.275.714
715789,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,20,921.702.022.950.551
715792,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,102.811.976.732.382
715792,1,3,80,1,4,3,,2,,2,,,,,4,2,2,1,20,102.811.976.732.382
715794,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,179.060.810.850.541
715794,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,179.060.810.850.541
715794,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,179.060.810.850.541
715795,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,150.552.491.319.211
715795,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,150.552.491.319.211
715795,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,150.552.491.319.211
715829,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,783.959.112.594.568
715829,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,783.959.112.594.568
715829,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,783.959.112.594.568
715829,1,6,80,2,,,,2,,2,,2,,.,,,2,1,20,783.959.112.594.568
715832,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,428.908.168.801.803
715833,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,638.333.480.670.474
715838,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,331.584.014.604.212
715839,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,20,400.499.285.546.752
715839,1,2,80,1,1,3,,2,,2,,,,,4,2,2,1,20,400.499.285.546.752
715839,1,3,80,1,3,7,,2,,2,,,,,1,2,2,1,20,400.499.285.546.752
715839,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,400.499.285.546.752
715839,1,8,80,1,2,6,,2,,2,,,,,1,2,2,1,20,400.499.285.546.752
715842,1,1,80,2,,,,2,,2,,1,4,,4,,2,1,20,366.966.581.119.522
715842,1,2,80,2,,,,2,,2,,1,4,,8,,2,1,20,366.966.581.119.522
715844,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,509.756.347.754.066
715844,1,3,80,1,4,2,,2,,2,,,,,9,2,2,1,20,509.756.347.754.066
715848,1,2,80,2,,,,2,,2,,1,4,,9,,2,1,20,5.757.890.285.085
715849,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,20,489.199.003.164.407
715849,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,489.199.003.164.407
715849,1,4,80,1,1,2,,2,,2,,,,,9,2,2,1,20,489.199.003.164.407
715849,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,489.199.003.164.407
715849,1,6,80,2,,,,2,,2,,2,,.,,,2,1,20,489.199.003.164.407
715853,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,62.603.177.225.453
715853,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,62.603.177.225.453
715853,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,62.603.177.225.453
715855,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,20,713.819.823.289.183
715855,1,4,80,1,1,2,,2,,2,,,,,9,2,2,1,20,713.819.823.289.183
715855,1,8,80,2,,,,2,,2,,2,,.,,,2,1,20,713.819.823.289.183
715855,1,9,80,2,,,,2,,2,,2,,.,,,2,1,20,713.819.823.289.183
715855,1,10,80,2,,,,2,,2,,2,,.,,,2,1,20,713.819.823.289.183
715857,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,65.593.961.147.914
715860,1,1,80,1,4,3,,2,,2,,,,,8,2,2,1,20,487.746.218.447.583
715860,1,3,80,1,3,5,,2,,2,,,,,1,2,2,1,20,487.746.218.447.583
715860,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,487.746.218.447.583
715864,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,600.727.013.555.709
715864,1,7,80,1,3,2,,2,,2,,,,,9,2,2,1,20,600.727.013.555.709
715869,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,561.344.230.994.303
715869,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,561.344.230.994.303
715869,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,561.344.230.994.303
715869,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,561.344.230.994.303
715873,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,696.866.055.783.427
715875,1,1,80,1,4,3,,2,,2,,,,,8,2,2,1,20,483.177.333.115.003
715877,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,20,618.786.083.842.281
715877,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,618.786.083.842.281
715879,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,517.256.453.395.547
715928,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,138.892.783.931.182
715930,1,2,80,1,3,5,,2,,2,,,,,9,2,2,1,20,130.166.914.367.315
715930,1,3,80,1,2,1,,2,,2,,,,,2,2,2,1,20,130.166.914.367.315
715931,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,154.273.686.327.337
715931,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,154.273.686.327.337
715931,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,154.273.686.327.337
715931,1,5,80,1,3,7,,2,,2,,,,,11,2,2,1,20,154.273.686.327.337
715931,1,7,80,2,,,,2,,2,,2,,.,,,2,1,20,154.273.686.327.337
715934,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,20,133.791.513.743.632
715934,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,133.791.513.743.632
715934,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,133.791.513.743.632
715934,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,133.791.513.743.632
715937,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,885.630.389.991.886
715940,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,125.647.473.267.526
