DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P6016,P6020,P6030,P6030S1,P6030S3,P6050,P6060,P6060S1,P6070,P6081S1,P6081,P6082,P6083S1,P6083,P6084,P6085,P6071S1,P6071,P6085S1,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6992,P6992S1,P6160,P6170,P6175,P6180,P6180S1,P6180S2,P6190,P6190S1,P6200,P6200S1,P6210,P6210S1,P6220,P6177,P6177S1,P6040,DPTO,fex_c_2011
707023,1,3,52,10,3,1,1,4,1987,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,1,1,2,2,,,2,,2,,6,2,2,,,21,52,117.230.087.594.418
707025,1,1,52,10,1,2,1,3,1973,1,2,,3,,3,2,,2,2,1,2,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,35,52,108.919.620.262.724
707025,1,2,52,10,2,1,1,7,1965,2,2,,3,,2,6,,2,2,1,1,1,2,1,,,3,,,1,,.,1,2,,,,,,,,,5,11,2,,,42,52,108.919.620.262.724
707025,1,3,52,10,1,2,1,11,1998,3,2,,,2,1,,1,1,,1,,,2,1,,,3,,,2,,.,1,1,1,1,0,2000,2,,2,,3,3,,,,9,52,108.919.620.262.724
707026,1,1,52,10,1,1,1,5,1963,1,2,,3,,3,2,,2,2,2,2,1,,2,1,48,,,,1,5,,1,2,,,,,,,,,5,10,1,,,45,52,106.979.773.000.732
707026,1,2,52,10,2,2,1,3,1980,2,2,,3,,3,2,,2,1,1,1,1,1,1,,,3,,,1,,.,1,2,,,,,,,,,3,1,,,,28,52,106.979.773.000.732
707026,1,3,52,10,2,1,1,7,2004,3,2,,,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,15,ASISTE A UN HOGAR DE BIENESTAR FAMILIAR,3,52,106.979.773.000.732
707028,1,1,52,10,1,2,1,3,1969,1,2,,6,,3,2,2,1,,2,,,,2,1,24,,,,1,1,,1,2,,,,,,,,,5,11,2,,,39,52,856.472.261.171.298
707028,1,2,52,10,1,2,1,12,1932,5,2,,5,,3,1,,3,1,1,,,2,1,,,3,,,1,,.,1,2,,,,,,,,,3,1,,,,75,52,856.472.261.171.298
707030,1,1,52,10,1,1,1,11,1964,1,2,,2,,2,2,,2,1,1,2,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,43,52,101.538.418.797.341
707030,1,2,52,10,2,2,1,2,1969,2,2,,2,,3,2,,2,2,1,1,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,4,7,,,,39,52,101.538.418.797.341
707030,1,3,52,10,3,2,1,7,1986,3,2,,6,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,6,1,3,2,,21,52,101.538.418.797.341
707030,1,4,52,10,2,1,1,8,2002,3,2,,,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,2,1,1,1,500,2000,2,,2,,2,0,,,,5,52,101.538.418.797.341
707031,1,1,52,10,1,1,1,9,1925,1,2,,3,,3,1,,3,1,1,2,1,2,1,,,3,,,1,,.,1,2,,,,,,,,,3,4,,,,82,52,104.293.839.482.779
707031,1,2,52,10,2,2,1,9,1940,2,2,,3,,3,2,,3,2,1,1,1,2,1,,,1,5,,2,,.,2,2,,,,,,,,,3,1,,,,67,52,104.293.839.482.779
707031,1,3,52,10,3,2,1,11,1970,3,2,,6,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,37,52,104.293.839.482.779
707031,1,4,52,10,3,2,1,10,1994,4,2,,6,,2,2,3,1,,1,,,2,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,4,7,,,,13,52,104.293.839.482.779
707031,1,5,52,10,3,2,1,1,2005,4,2,,,,2,3,3,1,,1,,,2,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,15,ESTA EN UN HOGAR DE BIENESTAR FAMILIAR,3,52,104.293.839.482.779
707034,1,1,52,10,1,2,1,2,1963,1,2,,4,,2,2,,2,1,2,,,,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,45,52,832.859.702.143.509
707034,1,2,52,10,2,2,1,5,1982,3,2,,6,,2,3,1,1,,2,,,,1,,,3,,,1,,.,1,2,,,,,,,,,5,11,2,,,26,52,832.859.702.143.509
707034,1,3,52,10,3,1,1,4,1989,3,2,,6,,2,3,3,1,,2,,,,2,2,,,,,2,2,,1,2,,,,,,,,,5,11,2,3,,19,52,832.859.702.143.509
707034,1,4,52,10,4,1,1,2,1984,3,2,,2,,2,3,1,1,,2,5,1,,2,1,24,,,,1,6,,1,2,,,,,,,,,5,10,1,9,,24,52,832.859.702.143.509
707034,1,5,52,10,5,2,1,5,1987,5,2,,2,,2,3,,2,2,2,4,1,,2,1,24,,,,2,6,,1,2,,,,,,,,,4,9,,4,,21,52,832.859.702.143.509
707034,1,6,52,10,5,2,1,6,2004,4,2,,,4,1,,5,1,,2,,,,2,1,24,,,,2,6,,2,2,,,,,,,,,1,0,,15,ASISTE A UN HOGAR INFANTIL DE BIENESTAR FAMILIR,3,52,832.859.702.143.509
707034,1,7,52,10,5,1,1,9,2006,4,2,,,4,1,,5,1,,2,,,,1,,,3,,,2,,.,,,,,,,,,,,,,,,,1,52,832.859.702.143.509
707036,1,1,52,10,1,1,1,10,1957,1,2,,3,,3,2,,3,2,2,2,1,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,3,5,,,,50,52,960.970.645.939.503
707036,1,2,52,10,2,2,1,8,1972,2,2,,3,,2,1,,2,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,4,9,,,,35,52,960.970.645.939.503
707036,1,3,52,10,2,2,1,12,1991,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,9,,,,16,52,960.970.645.939.503
707036,1,4,52,10,2,2,1,6,1994,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,7,,,,13,52,960.970.645.939.503
707036,1,5,52,10,2,1,1,7,2000,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,1,0,1000,1,35000,2,,3,1,,,,7,52,960.970.645.939.503
707039,1,1,52,10,1,1,1,7,1971,1,2,,3,,2,2,,2,2,2,2,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,6,5,4,,,36,52,966.529.874.357.678
707039,1,2,52,10,2,2,1,7,1978,2,2,,3,,2,2,,2,2,2,1,1,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,6,3,3,,,29,52,966.529.874.357.678
707039,1,3,52,10,1,1,1,2,1998,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,3,4,,,,10,52,966.529.874.357.678
707039,1,4,52,10,1,1,1,1,1999,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,3,3,,,,9,52,966.529.874.357.678
707039,1,5,52,10,5,2,1,9,1985,5,2,,6,,2,2,,2,2,2,,,,2,2,,,,,2,1,,1,1,2,2,,,2,,2,,6,3,2,,,22,52,966.529.874.357.678
707039,1,6,52,10,6,2,1,9,1993,5,2,,6,,2,2,,2,2,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,8,,,,14,52,966.529.874.357.678
707041,1,1,52,10,1,1,1,2,1949,1,2,,3,,2,2,,3,2,2,2,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,59,52,121.085.124.475.253
707041,1,2,52,10,2,2,1,4,1953,2,2,,3,,3,4,,3,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,55,52,121.085.124.475.253
707043,1,1,52,10,1,1,1,4,1968,1,2,,3,,2,2,,3,2,2,2,1,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,3,5,,,,40,52,310.434.798.177.999
707043,1,2,52,10,2,2,1,5,1973,2,2,,3,,3,2,,2,1,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,4,7,,,,35,52,310.434.798.177.999
707043,1,3,52,10,2,2,1,10,1991,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,5,10,1,,,16,52,310.434.798.177.999
707043,1,4,52,10,2,2,1,1,2007,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,,,,,,,,,,,,,,,,1,52,310.434.798.177.999
707045,1,1,52,10,2,1,1,11,1964,1,2,,3,,3,3,,2,2,2,2,1,,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,43,52,107.251.763.564.125
707045,1,2,52,10,2,2,1,1,1968,2,2,,3,,3,2,5,1,,2,1,1,,1,,,3,,,2,,.,1,2,,,,,,,,,4,9,,,,40,52,107.251.763.564.125
707045,1,3,52,10,2,2,1,1,1997,3,2,,6,1,1,,2,1,,2,,,,1,,,3,,,2,,.,1,1,1,1,0,1000,2,,2,,3,5,,,,11,52,107.251.763.564.125
707045,1,4,52,10,2,1,1,6,1998,3,2,,,1,1,,2,1,,2,,,,1,,,3,,,2,,.,1,1,1,1,0,1000,2,,2,,3,3,,,,9,52,107.251.763.564.125
707045,1,5,52,10,5,2,1,5,1948,5,2,,5,,3,6,,2,2,2,,,,2,2,,,,,1,1,,1,2,,,,,,,,,3,5,,,,60,52,107.251.763.564.125
707045,1,6,52,10,5,1,1,8,1991,5,2,,6,,3,3,5,1,,2,,,,2,2,,,,,2,1,,1,2,,,,,,,,,4,9,,15,CAMBIO DE DOMICILIO,16,52,107.251.763.564.125
707048,1,1,52,10,1,1,1,7,1953,1,2,,3,,3,2,,2,2,2,2,1,,1,,,1,1,60000,2,,.,1,2,,,,,,,,,5,11,2,,,54,52,128.860.136.896.103
707048,1,2,52,10,2,2,1,10,1955,2,2,,3,,2,2,,2,3,2,1,1,,1,,,2,1,85000,2,,.,1,2,,,,,,,,,6,5,4,,,52,52,128.860.136.896.103
707048,1,3,52,10,3,1,1,11,1975,3,2,,6,1,1,,2,1,,2,,,,2,1,60,,,,2,1,,1,1,1,2,,,2,,2,,6,3,2,,,32,52,128.860.136.896.103
707048,1,4,52,10,2,1,1,7,1990,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,15,RETIRO VOLUNTARIO,17,52,128.860.136.896.103
707048,1,5,52,10,2,1,1,7,1990,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,15,RETIRO VOLUNTARIO,17,52,128.860.136.896.103
707051,1,1,52,10,1,2,1,3,1944,1,2,,4,,2,6,,2,3,2,,,,2,1,36,,,,2,1,,2,2,,,,,,,,,1,0,,,,64,52,101.988.697.113.832
707051,1,2,52,10,1,2,1,11,1997,4,2,,6,,2,3,,2,3,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,3,4,,,,10,52,101.988.697.113.832
707052,1,1,52,10,3,1,1,3,1920,1,2,,3,,3,1,,3,1,2,2,1,,1,,,1,2,57000,2,,.,2,2,,,,,,,,,1,0,,,,88,52,10.568.151.161.479
707052,1,2,52,10,2,2,1,10,1924,2,2,,3,,3,2,,3,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,1,,,,83,52,10.568.151.161.479
707052,1,3,52,10,3,2,1,7,1957,3,2,,4,1,1,,2,1,,2,,,,1,,,1,4,,2,,.,1,2,,,,,,,,,5,11,2,,,50,52,10.568.151.161.479
707052,1,4,52,10,4,2,1,2,1989,4,2,,6,,2,3,3,1,,2,,,,2,1,2,,,,2,1,,1,2,,,,,,,,,5,11,2,3,,19,52,10.568.151.161.479
707052,1,5,52,10,5,1,1,12,1990,4,2,,6,,2,3,3,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,5,10,1,,,17,52,10.568.151.161.479
707055,1,1,52,10,1,2,1,8,1948,1,2,,3,,3,6,,3,6,2,,2,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,2,,,,59,52,128.831.731.541.118
707055,1,2,52,10,2,1,1,7,1967,3,2,,4,,2,2,1,1,,2,,,,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,5,10,1,,,40,52,128.831.731.541.118
707055,1,3,52,10,3,1,1,8,1970,3,2,,6,,2,2,1,1,,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,37,52,128.831.731.541.118
707057,1,1,52,10,1,2,1,1,1952,1,2,,4,,3,2,,3,2,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,,,56,52,118.045.771.511.391
707057,1,2,52,10,2,1,1,2,1977,3,2,,6,,2,3,1,1,,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,31,52,118.045.771.511.391
707057,1,3,52,10,3,1,1,3,1987,3,2,,6,,2,3,1,1,,2,,,,2,1,24,,,,2,2,,1,2,,,,,,,,,5,11,2,15,ESTA REALIZANDO DILIGENCIAS PARA ENTRAR A LA POLICIA,21,52,118.045.771.511.391
707059,1,1,52,10,1,1,1,3,1970,1,2,,2,,3,3,,2,2,2,2,1,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,5,10,1,,,38,52,108.919.620.262.724
707059,1,2,52,10,2,2,1,4,1981,2,2,,2,,3,2,,2,3,2,1,1,,1,,,1,5,,1,,.,1,2,,,,,,,,,6,1,3,,,27,52,108.919.620.262.724
707059,1,3,52,10,2,2,1,4,2002,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,2,2,,,,,,,,,1,0,,12,,6,52,108.919.620.262.724
707061,1,1,52,10,1,1,1,6,1940,1,2,,3,,3,2,,3,2,2,2,1,,1,,,1,2,160000,2,,.,1,2,,,,,,,,,6,2,3,,,67,52,136.578.228.113.456
707061,1,2,52,10,2,2,1,5,1947,2,2,,3,,3,2,,3,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,,,61,52,136.578.228.113.456
707061,1,3,52,10,3,1,1,8,1977,3,2,,6,1,1,,2,1,,2,,,,1,,,1,1,46000,2,,.,1,2,,,,,,,,,6,5,4,,,30,52,136.578.228.113.456
707061,1,4,52,10,4,2,1,3,1965,3,2,,4,1,1,,2,1,,2,,,,1,,,1,1,18000,2,,.,1,2,,,,,,,,,6,5,4,,,43,52,136.578.228.113.456
707061,1,5,52,10,5,1,1,7,1968,3,2,,4,1,1,,2,1,,2,,,,1,,,1,1,18000,2,,.,1,1,1,2,,,2,,2,,6,4,2,,,39,52,136.578.228.113.456
707063,1,1,52,10,1,2,1,6,1956,1,2,,4,,2,2,,2,2,2,,,,1,,,3,,,2,,.,1,2,,,,,,,,,4,7,,,,51,52,833.675.095.903.945
707063,1,2,52,10,2,2,1,7,1985,3,2,,6,,2,2,1,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,6,4,2,,,22,52,833.675.095.903.945
707063,1,3,52,10,2,2,1,11,2002,4,2,,,,2,4,2,1,,2,,,,1,,,1,5,,1,,.,2,1,1,1,0,1000,2,,2,,2,0,,,,5,52,833.675.095.903.945
707063,1,4,52,10,1,2,1,1,1991,3,2,,6,,2,2,1,1,,2,,,,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,4,9,,,,17,52,833.675.095.903.945
707065,1,1,52,10,3,2,1,8,1960,1,2,,1,,3,6,,3,2,2,2,1,,2,1,3,,,,2,1,,1,2,,,,,,,,,3,2,,,,47,52,107.905.291.155.207
707065,1,2,52,10,3,1,1,2,1943,2,2,,1,,3,2,,3,2,2,1,1,,1,,,1,2,47000,2,,.,1,2,,,,,,,,,3,5,,,,65,52,107.905.291.155.207
707065,1,3,52,10,3,2,1,5,1988,3,2,,6,,3,3,1,1,,2,,,,1,,,1,1,18000,2,,.,1,2,,,,,,,,,5,11,2,9,,20,52,107.905.291.155.207
707067,1,1,52,10,1,2,1,5,1979,1,2,,2,,2,3,,2,3,2,,2,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,29,52,948.061.408.389.937
707067,1,2,52,10,1,2,1,7,1999,3,2,,,,2,4,1,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,3,2,,,,8,52,948.061.408.389.937
707067,1,3,52,10,1,1,1,10,2002,3,2,,,,2,4,1,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,2,0,,,,5,52,948.061.408.389.937
707070,1,1,52,10,1,2,1,8,1948,1,2,,4,,3,2,,3,2,2,,,,1,,,1,1,123400,2,,.,1,2,,,,,,,,,6,6,5,,,59,52,114.718.252.117.388
707070,1,2,52,10,2,1,1,1,1974,3,2,,6,,2,4,1,1,,2,,,,1,,,1,1,18000,2,,.,1,1,1,2,,,2,,2,,6,7,4,,,34,52,114.718.252.117.388
707070,1,3,52,10,1,1,1,3,1999,4,2,,,,2,4,,2,4,2,,,,2,1,96,,,,2,2,,1,1,2,2,,,2,,2,,3,3,,,,9,52,114.718.252.117.388
707072,1,1,52,10,1,2,1,4,1956,1,2,,3,,2,4,,3,3,2,,2,,1,,,1,1,18000,2,,.,1,2,,,,,,,,,6,2,3,,,52,52,901.965.359.257.965
707072,1,2,52,10,2,1,1,11,1985,3,2,,6,,2,4,1,1,,2,,,,1,,,1,1,37000,2,,.,1,2,,,,,,,,,6,2,3,2,,22,52,901.965.359.257.965
707072,1,3,52,10,3,2,1,7,1987,3,2,,6,,2,4,1,1,,2,,,,1,,,1,1,37000,2,,.,1,1,2,2,,,2,,2,,6,1,2,,,20,52,901.965.359.257.965
707075,1,1,54,10,1,1,1,2,1941,1,2,,3,,3,2,,3,1,2,2,1,,1,,,1,2,70000,2,,.,1,2,,,,,,,,,3,5,,,,67,54,294.229.303.446.791
707075,1,2,54,10,2,2,1,1,1953,2,2,,3,,3,2,,3,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,2,,,,55,54,294.229.303.446.791
707075,1,3,54,10,3,1,1,11,1979,3,2,,6,1,1,,2,1,,2,,,,1,,,1,1,47800,2,,.,1,1,2,2,,,2,,1,1300000,6,4,2,,,28,54,294.229.303.446.791
707075,1,4,54,10,4,1,1,11,1996,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,0,,,,11,54,294.229.303.446.791
707076,1,1,54,10,1,1,1,3,1959,1,2,,3,,3,3,,3,2,2,2,1,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,6,5,4,,,49,54,312.831.743.560.628
707076,1,2,54,10,2,2,1,7,1971,2,2,,3,,2,3,,2,3,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,6,5,4,,,36,54,312.831.743.560.628
707076,1,3,54,10,2,2,1,10,2001,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,3,0,,,,6,54,312.831.743.560.628
707078,1,1,54,10,1,1,1,11,1959,1,2,,2,,3,2,,2,1,1,2,1,3,1,,,1,5,,2,,.,1,2,,,,,,,,,4,6,,,,48,54,303.685.202.872.194
707078,1,2,54,10,2,2,1,9,1960,2,2,,2,,3,2,,3,2,1,1,1,3,1,,,1,3,57700,2,,.,1,2,,,,,,,,,6,5,4,,,47,54,303.685.202.872.194
707078,1,3,54,10,3,1,1,11,1984,3,2,,6,,3,3,2,1,,1,,,3,2,1,24,,,,2,5,,1,2,,,,,,,,,6,5,2,2,,23,54,303.685.202.872.194
707078,1,4,54,10,4,1,1,1,1991,3,2,,6,,3,3,2,1,,1,,,3,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,4,9,,,,17,54,303.685.202.872.194
707084,1,1,54,10,1,2,1,11,1975,1,2,,4,,2,1,,2,1,1,,,1,1,,,1,1,18460,2,,.,1,2,,,,,,,,,5,11,2,,,32,54,29.862.502.507.948
707084,1,2,54,10,1,1,1,9,2002,3,2,,,,2,5,1,1,,1,,,1,1,,,1,5,,2,,.,2,1,2,2,,,2,,2,,2,0,,,,5,54,29.862.502.507.948
707086,1,1,54,10,1,2,1,9,1972,1,2,,5,5,1,,,3,1,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,2,,,,35,54,304.877.908.083.878
707086,1,2,54,10,2,1,1,6,1989,3,2,,6,,2,1,1,1,,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,10,,18,54,304.877.908.083.878
707086,1,3,54,10,1,2,1,9,1994,3,2,,6,,2,1,1,1,,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,1,0,,12,,13,54,304.877.908.083.878
707086,1,4,54,10,1,2,1,9,1998,3,2,,,,3,2,1,1,,1,,,1,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,3,3,,,,9,54,304.877.908.083.878
707086,1,5,54,10,5,1,1,6,1924,5,2,,5,,3,6,,3,6,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,,,83,54,304.877.908.083.878
707086,1,6,54,10,1,1,1,4,1959,5,2,,4,5,1,,,3,1,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,2,,,,49,54,304.877.908.083.878
707086,1,7,54,10,7,1,1,5,1934,9,2,,6,,3,1,,3,1,1,,,2,2,2,,,,,2,1,,1,2,,,,,,,,,3,3,,,,74,54,304.877.908.083.878
707091,1,1,54,10,1,1,1,4,1942,1,2,,3,,3,6,,3,6,1,2,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,66,54,257.015.801.482.182
707091,1,2,54,10,2,2,1,11,1939,2,2,,3,,3,2,,3,1,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,68,54,257.015.801.482.182
707091,1,3,54,10,3,2,1,3,1967,3,2,,6,1,1,,2,1,,1,,,2,2,1,72,,,,2,1,,1,2,,,,,,,,,4,9,,,,41,54,257.015.801.482.182
707091,1,4,54,10,4,2,1,3,1977,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,1,,.,1,2,,,,,,,,,5,11,2,,,31,54,257.015.801.482.182
707091,1,5,54,10,4,1,1,7,2003,4,2,,,,2,2,4,1,,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,1,,4,54,257.015.801.482.182
707091,1,6,54,10,5,1,1,9,1979,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,28,54,257.015.801.482.182
707091,1,7,54,10,7,2,1,7,1983,3,2,,6,1,1,,2,1,,1,,,1,2,2,,,,,2,1,,1,2,,,,,,,,,6,2,3,1,,24,54,257.015.801.482.182
707461,1,1,66,10,1,2,1,10,1970,1,2,,4,,2,5,,2,5,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,6,6,5,,,37,66,259.332.250.775.154
707461,1,2,66,10,1,1,1,4,2000,3,2,,,,2,5,1,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,3,1,,,,8,66,259.332.250.775.154
707461,1,3,66,10,1,1,1,9,2007,3,2,,,,2,5,1,1,,2,,,,1,,,1,5,,2,,.,,,,,,,,,,,,,,,,0,66,259.332.250.775.154
707461,1,4,66,10,4,2,1,10,1980,6,2,,2,,3,6,,3,6,2,,2,,2,1,98,,,,2,1,,2,2,,,,,,,,,1,0,,,,27,66,259.332.250.775.154
707463,1,1,66,10,1,1,1,8,1949,1,2,,3,,3,6,,2,2,1,2,1,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,,,58,66,273.773.574.099.326
707463,1,2,66,10,2,2,1,1,1955,2,2,,3,,3,1,,3,2,1,1,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,53,66,273.773.574.099.326
707463,1,3,66,10,3,1,1,1,1987,3,2,,6,1,1,,2,1,,2,,,,1,,,1,1,26000,2,,.,1,2,,,,,,,,,5,11,2,9,,21,66,273.773.574.099.326
707463,2,1,66,10,1,1,1,8,1983,1,2,,2,,2,1,,2,2,2,2,1,,2,1,7,,,,2,5,,1,2,,,,,,,,,5,11,2,3,,24,66,273.773.574.099.326
707463,2,2,66,10,2,2,1,7,1985,2,2,,2,,3,6,,2,1,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,4,8,,3,,22,66,273.773.574.099.326
707463,2,3,66,10,2,1,1,3,2004,3,2,,,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,1,,4,66,273.773.574.099.326
707463,2,4,66,10,2,1,1,8,2007,3,2,,,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,,,,,,,,,,,,,,,,0,66,273.773.574.099.326
707465,1,1,66,10,1,1,1,10,1945,1,2,,2,,3,1,,3,1,1,2,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,62,66,217.739.328.922.176
707465,1,2,66,10,2,2,1,10,1948,2,2,,2,,3,6,,3,6,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,59,66,217.739.328.922.176
707467,1,1,66,10,1,2,1,9,1936,1,2,,5,,3,3,,3,3,2,,,,1,,,1,2,92000,2,,.,1,2,,,,,,,,,5,11,2,,,71,66,203.728.466.827.232
707469,1,1,66,10,1,1,1,6,1975,1,2,,2,,3,6,,2,1,1,2,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,4,7,,,,32,66,245.835.841.177.097
707469,1,2,66,10,2,2,1,6,1975,2,2,,2,,2,2,,2,2,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,4,7,,,,32,66,245.835.841.177.097
707471,1,1,66,10,1,1,1,12,1965,1,2,,3,,2,6,,2,1,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,4,6,,,,42,66,243.302.610.866.345
707471,1,2,66,10,2,2,1,6,1964,2,2,,3,,3,6,,2,2,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,1,,,,43,66,243.302.610.866.345
707471,1,3,66,10,3,2,1,1,1991,3,2,,6,3,1,,,2,6,2,,,,2,2,,,,,2,2,,1,2,,,,,,,,,5,11,2,3,,17,66,243.302.610.866.345
707471,1,4,66,10,1,2,1,9,1996,3,2,,6,1,1,,2,1,,2,,,,2,2,,,,,2,2,,1,1,1,2,,,2,,2,,3,4,,,,11,66,243.302.610.866.345
707471,1,5,66,10,1,2,1,9,1996,3,2,,6,1,1,,2,1,,2,,,,2,2,,,,,2,2,,1,1,1,2,,,2,,2,,3,3,,,,11,66,243.302.610.866.345
707473,1,1,66,10,1,2,1,5,1958,1,2,,4,,3,6,,2,6,2,,,,1,,,3,,,1,,.,1,2,,,,,,,,,3,4,,,,50,66,277.546.717.764.452
707473,1,2,66,10,1,1,1,2,1993,3,2,,6,,2,6,1,1,,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,10,,15,66,277.546.717.764.452
707473,2,1,66,10,1,2,1,6,1959,1,2,,5,,3,6,,2,1,1,,,2,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,,,48,66,277.546.717.764.452
707473,2,2,66,10,2,1,1,11,1988,3,2,,6,,3,6,1,1,,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,3,,10,,19,66,277.546.717.764.452
707473,2,3,66,10,1,1,1,11,1995,3,2,,6,,3,1,1,1,,1,,,1,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,4,6,,,,12,66,277.546.717.764.452
707473,2,4,66,10,1,1,1,2,1998,3,2,,6,,3,1,1,1,,1,,,2,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,3,2,,,,10,66,277.546.717.764.452
707473,2,5,66,10,5,1,1,6,1982,3,2,,4,,3,6,1,1,,2,,,,2,1,8,,,,2,1,,1,2,,,,,,,,,4,6,,,,25,66,277.546.717.764.452
