DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6910,P6910S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P6420S1,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,CLASE,OCI,RAMA4D,OFICIO,RAMA2D,RAMA4DP8,RAMA2DP8,DPTO,fex_c_2011
692954,1,1,60,2,,,,,,,,,,190,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,190000,1,2300000,3,,11,51,,.,51,,,1,6,12,1,2,6,2,,,1,8,,,,2,,,,1,,,1,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,113,62,1,,,18,81.948.275.425.668
692957,1,1,60,2,,,,,,,,,,150,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,600000,1,6000000,3,,10,55,,.,55,,,1,7,12,1,2,6,2,,,2,8,,,,2,,,,1,,,,1,,,,,,2,1,90,1,,2,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,2,1,121,61,1,,,18,63.453.581.962.042
695637,1,2,60,2,,,,,,,,,,24,3,,1,,461500,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,5,17,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,1,1,2,2,2,2,2,,2,1,,2,3,2,3,2,3,2,2,2,3,,2,1,9500,54,95,,,25,966.940.958.294.633
695637,2,1,60,1,2,1,,2,1,,2,2,1,3,1,,1,,250000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,54,,.,54,,,1,6,18,2,,,,,,9,8,,,,2,,,,1,,,,,,,,1,,2,1,2,1,,2,,,,,7491,0,2,,,,,,,,,,,,2,2,2,,,,2,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,2,1,2693,89,26,7491,74,25,966.940.958.294.633
695637,2,2,60,1,2,2,3,1,2,,2,2,2,11,1,,1,,461500,2,,,2,,2,,1,48000,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,5,24,2,,24,,,2,,,,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,1,24,3,,2,,,,,,24,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,8,1,1,1,1,1,2,2,2,2,2,2,2,2,,1,1,,2,3,2,3,3,3,2,3,3,3,,2,1,123,77,1,,,25,966.940.958.294.633
695640,1,1,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,408000,1,360000,3,,12,60,,.,60,,,2,,,,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,,6,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,4,2,9,,2,1,9301,56,93,,,25,966.940.958.294.633
695640,1,2,60,2,,,,,,,,,,11,1,,1,,440000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,11,72,,.,72,,,1,6,19,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,1,6,1,,2,,,,,,3,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,,2,2,2,2,2,2,2,2,3,3,,2,1,5244,45,52,,,25,966.940.958.294.633
695640,1,5,60,2,,,,,,,,,,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,68000,1,680000,1,,10,8,1,,8,,,2,,,,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,2,1,9301,56,93,,,25,966.940.958.294.633
695660,1,1,60,2,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,450000,1,0,1,,12,40,,.,40,,,2,,,,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,120,1,,1,0,4,,600000,,3,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,3,,2,1,140,61,1,,,25,385.401.878.398.355
695660,1,2,60,2,,,,,,,,,,4,3,,1,,250000,2,,,1,240000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,10,44,,.,44,,,1,7,16,1,7,11,2,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,6,1,,2,,,,,,2,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,9500,54,95,,,25,385.401.878.398.355
695664,1,2,60,2,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,40000,1,350000,3,,5,5,2,,5,,,2,,,,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,2,1,5225,41,52,,,25,733.579.493.924.462
695664,1,3,60,1,2,1,,1,1,,1,1,1,24,1,,1,,461500,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,2,,,204000,204000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,9,8,,,,1,1,1,5,1,1,,,,,,,,,1,1,36,1,,2,,,,,,3,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,2,2,2,2,3,3,,2,1,112,62,1,,,25,733.579.493.924.462
695704,1,1,60,2,,,,,,,,,,2,1,,1,,450000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,55,,.,55,,,2,,,,,,,,,4,7,,,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,4,,,,2,,,,1,1,2,1,2,1,2,1,1,1,2,,1,1,,3,2,2,3,3,2,2,2,3,3,,2,1,2693,58,26,,,25,167.598.441.996.046
695704,1,4,60,2,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,84000,1,360000,3,,4,21,2,,21,,,1,7,10,2,,,,,,1,6,,,,2,,,,1,,,,,,,,1,,2,1,12,1,,2,,,,,,12,,,,,,,,,,,,,,2,,,,,,,,5,,,,1,30,2,1,1,1,2,1,2,1,2,2,2,1,2,,1,1,,3,2,2,3,3,2,2,3,3,3,,2,1,5222,41,52,,,25,167.598.441.996.046
695706,1,1,60,2,,,,,,,,,,72,1,,1,,400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,55,,.,55,,,1,7,17,2,,,,,,3,7,,,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,2,1,1,2,2,2,1,1,2,,2,1,,3,3,2,3,3,2,2,2,3,8,,2,1,2693,99,26,,,25,195.324.295.247.818
695706,1,3,60,2,,,,,,,,,,12,1,,1,,400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,55,,.,55,,,1,7,17,2,,,,,,3,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,1,3,4,,17000,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,2,1,1,2,2,2,1,1,2,,2,1,,3,3,2,3,3,2,2,2,3,3,,2,1,2693,89,26,,,25,195.324.295.247.818
695708,1,1,60,2,,,,,,,,,,240,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,2,,7,,,1,8,9,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,120,1,,2,,,,,,24,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,121,62,1,,,25,205.592.562.272.094
695708,1,2,60,2,,,,,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,70000,1,840000,3,,12,15,2,,15,,,2,,,,,,,,,2,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,1,8,4,,120000,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,121,61,1,,,25,205.592.562.272.094
695716,1,1,60,2,,,,,,,,,,9,3,,1,,360000,2,,,1,192000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,15,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,4,1,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,2,1,2,2,2,1,2,2,2,,1,1,,3,2,2,3,3,2,2,3,3,3,,2,1,9500,54,95,,,25,966.940.958.294.633
695717,1,1,60,2,,,,,,,,,,2,1,,1,,480000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,16,2,,,,,,4,8,,,,2,,,,1,,,,,,,,1,,2,1,3,1,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,4,,,,1,18,2,1,1,1,2,1,2,2,2,2,2,1,2,,2,1,,2,2,2,2,3,2,2,3,3,3,,2,1,118,60,1,,,25,278.839.367.392.774
695734,1,1,60,2,,,,,,,,,,240,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,400000,1,4800000,3,,12,48,,.,48,,,1,7,17,2,,,,,,2,2,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,1,1,3,3,3,2,3,3,5,,2,1,4521,95,45,,,25,342.400.273.748.089
695734,2,1,60,1,2,2,12,1,1,,1,1,1,48,1,,1,,500000,2,,,2,,2,,2,,2,,,50000,21000,,2,2,,1,1,,2,2,2,,,1,,250000,250000,,2,1,2,2,,,,,,,,,,,12,90,,.,90,,,1,2,20,2,,,,,,8,4,,,,1,1,1,16,1,1,,,,,,,,,1,1,24,1,,2,,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,3,3,2,3,3,3,2,3,2,1,,2,1,6041,98,60,,,25,342.400.273.748.089
695744,1,1,60,2,,,,,,,,,,144,3,,1,,500000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,250000,250000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,17,2,,,,,,2,4,,,,2,,,,1,,,,,,1,,,,1,1,84,1,,2,,,,,,1,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,1,,2,1,9500,98,95,,,25,284.912.550.619.857
695773,1,3,60,2,,,,,,,,,,12,1,,1,,200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,44,,.,44,,,1,7,19,2,,,,,,3,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,5522,53,55,,,25,210.511.223.830.716
695773,1,4,60,2,,,,,,,,,,132,1,,1,,500000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,200000,200000,2,1,1,2,,,,,,,,,,,12,44,,.,44,,,1,7,17,2,,,,,,3,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,2693,89,26,,,25,210.511.223.830.716
695783,1,1,60,2,,,,,,,,,,120,1,,1,,480000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,49,,.,49,,,1,7,17,2,,,,,,2,9,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,9,,2,1,4521,95,45,,,25,182.841.804.235.549
695789,1,1,60,2,,,,,,,,,,96,1,,1,,600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,84,,.,84,,,1,6,18,2,,,,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,18,1,,2,,,,,,6,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,3,3,2,3,2,3,2,3,,2,1,9249,62,92,,,25,159.819.896.899.912
695791,1,1,60,2,,,,,,,,,,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,200000,3,,12,48,,.,48,,,1,8,16,2,,,,,,2,2,,,,2,,,,1,,,,,,,,1,,2,1,108,1,,2,,,,,,12,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,1,2,2,1,1,2,,2,1,,3,3,3,3,3,3,2,1,2,3,,2,1,4521,95,45,,,25,144.576.534.660.408
697614,1,1,60,2,,,,,,,,,,93,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,350000,1,4200000,3,,10,60,,.,60,,,1,7,17,2,,,,,,1,6,,,,2,,,,1,,,,,,,,1,,2,1,11,4,,2,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,1,2,1,1,1,2,,1,1,,3,3,3,3,3,3,2,2,2,8,,2,1,5020,99,50,,,63,862.539.373.662.994
697614,1,2,60,1,2,2,6,1,2,,2,2,2,84,2,,1,,152000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,8,40,,.,40,,,1,7,15,2,,,,,,2,1,,,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,,12,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,1,2,2,2,1,1,2,,2,1,,2,2,2,3,4,2,2,3,3,3,,2,1,8043,53,80,,,63,862.539.373.662.994
697616,1,1,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,3000000,3,,12,49,,.,49,,,1,7,14,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,2,1,5521,53,55,,,63,956.613.065.656
697616,1,2,60,1,2,1,,1,1,,1,1,1,168,1,,1,,964000,2,,,2,,1,200000,2,,2,,,55000,32000,,1,1,1,1,1,23000,2,1,2,,,1,,482000,482000,,2,1,2,2,,,,,,,,,,,12,84,,.,84,,,1,6,18,2,,,,,,2,1,,,,1,1,3,14,1,1,,,,,,,,,1,1,164,2,,2,,,,,,12,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,2,2,1,1,1,2,3,3,1,,2,1,9213,86,92,,,63,956.613.065.656
697619,1,1,60,1,1,,,1,2,,2,2,2,4,8,,1,,280000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,4,50,,.,50,,,1,7,12,1,13,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,3,8,,2,,,,,,5,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,1,1,2,2,1,1,2,,2,1,,3,3,3,3,3,3,2,2,2,8,,2,1,111,62,1,,,63,153.700.645.750.252
697621,1,1,60,2,,,,,,,,,,36,8,,1,,500000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,70,,.,70,,,1,7,12,1,13,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,168,1,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,117,62,1,,,63,955.038.490.321.794
697623,1,1,60,1,1,,,1,1,,2,2,2,30,1,,1,,300000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,60,,.,60,,,1,7,12,1,13,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,9,1,2,8,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,8,,2,1,111,62,1,,,63,964.084.808.658.226
697623,1,2,60,1,1,,,1,2,,2,2,2,36,1,,1,,100000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,9,1,,9,,,1,10,13,2,,,,,,2,2,,,,2,,,,1,,,,,,,,1,,2,1,84,4,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,3,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,,2,2,2,2,3,3,2,3,3,8,,2,1,111,55,1,,,63,964.084.808.658.226
697625,1,2,60,1,1,,,1,2,,2,2,2,20,8,,1,,260000,2,,,1,50000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,13,17,2,,,5,8,,,,2,,,,1,,,,,,,,1,,2,1,2,8,,2,,,,,,2,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,8,,2,1,117,62,1,,,63,12.017.173.002.446
697625,1,3,60,1,1,,,1,2,,2,2,2,24,1,,1,,440000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,60,,.,60,,,1,7,12,1,13,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,250,4,,2,,,,,,36,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,2,1,123,62,1,,,63,12.017.173.002.446
697626,1,1,60,1,1,,,1,2,,2,2,2,12,1,,1,,220000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,7,8,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,6,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,2,3,2,2,3,3,8,,2,1,113,62,1,,,63,16.275.079.164.628
697629,1,1,60,1,1,,,1,2,,2,2,2,12,1,,1,,280000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,48,4,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,3,2,2,3,8,,2,1,111,62,1,,,63,129.436.190.941.742
697629,1,3,60,1,1,,,1,2,,2,2,2,1,1,,1,,480000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,60,,.,60,,,1,7,12,1,13,18,2,,,7,8,,,,2,,,,1,,,,,,,,1,,2,1,1,4,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,6,,,,2,,,,1,1,1,1,1,1,2,2,2,2,2,,2,1,,2,2,2,2,3,2,2,2,3,8,,2,1,123,62,1,,,63,129.436.190.941.742
697629,1,4,60,1,1,,,1,2,,2,2,2,2,1,,1,,490000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,6,60,,.,60,,,1,6,12,1,13,18,2,,,7,8,,,,2,,,,1,,,,,,,,1,,2,1,1,4,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,2,1,123,62,1,,,63,129.436.190.941.742
697631,1,1,60,1,1,,,1,2,,2,2,2,15,1,,1,,500000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,70,,.,70,,,1,7,12,1,13,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,8,4,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,1,2,2,2,1,2,2,,2,1,,3,3,2,3,3,3,2,3,3,8,,2,1,121,62,1,,,63,105.815.850.065.123
697668,1,1,60,2,,,,,,,,,,84,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,500000,1,1000000,3,,12,66,,.,66,,,2,,,,,,,,,2,8,,,,3,,,,,,,,,,,,,,2,1,300,2,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,3,3,3,3,2,2,3,3,3,,2,1,111,61,1,,,63,106.233.432.498.902
697668,1,2,60,2,,,,,,,,,,84,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,66,,.,66,,,2,,,,,,,,,1,8,,,,2,,,,1,,,1,,,,,,,2,1,240,1,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,3,3,3,3,3,3,2,3,3,3,,2,1,111,62,1,,,63,106.233.432.498.902
697669,1,1,60,2,,,,,,,,,,360,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1000000,1,0,3,,12,66,,.,66,,,2,,,,,,,,,2,7,,,,2,,,,1,,,1,,,,,,,2,1,84,1,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,1,,1,2008,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,2,1,5122,41,51,,,63,106.233.432.498.902
697671,1,1,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,34000,1,0,1,,12,72,,.,72,,,2,,,,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,2,1,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,1,2,2,1,1,2,,2,1,,3,3,3,3,3,3,2,2,3,3,,2,1,1320,71,13,,,63,169.455.355.692.073
697671,1,2,60,2,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,40000,1,0,3,,12,28,1,,28,,,2,,,,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,3,1,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,15,2,1,1,1,2,1,2,2,2,1,1,1,2,,2,1,,3,3,3,3,3,3,2,3,3,3,,2,1,1551,77,15,,,63,169.455.355.692.073
697671,2,1,60,1,2,2,12,1,1,,1,1,1,36,1,,1,,468000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,1,,400000,180000,180000,2,1,1,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,14,18,2,,,9,7,,,,1,2,1,9,1,1,,1,,,,,,,2,1,60,1,,2,,,,,,2,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,2,1,2102,39,21,,,63,169.455.355.692.073
697673,1,2,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,0,3,,12,91,,.,91,,,2,,,,,,,,,1,1,,,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,2,2,2,2,1,2,,2,1,,2,2,3,2,3,2,2,3,3,2,,2,1,5224,41,52,,,63,156.673.264.843.415
