DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4161134;1;2;1;10;2;2;6;1970;46;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;09;23;1500,09473698877
4161134;1;3;1;10;3;1;3;1989;27;3;6;1; ; ;2;2;168000;2;1;2; ;5;11;2; ;2;11;09;23;1500,09473698877
4161134;1;4;1;10;4;1;4;1990;26;3;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;09;23;1500,09473698877
4161134;1;5;1;10;5;2;9;1993;23;5;2;1; ; ;3; ; ;2;1;2; ;4;0; ; ;2;5;09;23;1500,09473698877
4161134;1;6;1;10;5;2;7;2011;5;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;09;23;1500,09473698877
4161135;1;1;1;10;1;1;2;1992;24;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;23;2088,77107408861
4161136;1;1;1;10;1;1;9;1978;38;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;23;1703,83728169528
4161136;1;2;1;10;2;2;5;1989;27;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;09;23;1703,83728169528
4161136;1;3;1;10;2;2;10;2004;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;09;23;1703,83728169528
4161136;1;4;1;10;2;2;10;2013;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;23;1703,83728169528
4161137;1;1;1;10;1;2;8;1983;33;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;23;1570,90514545399
4161137;1;2;1;10;2;2;12;1962;53;5;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;23;1570,90514545399
4161137;1;3;1;10;3;1;10;1967;48;9;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;1570,90514545399
4161137;1;4;1;10;4;1;9;2000;16;5;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;09;23;1570,90514545399
4161137;1;5;1;10;5;2;5;1996;20;5;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;23;1570,90514545399
4161137;1;6;1;10;2;2;7;2006;10;5;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;23;1570,90514545399
4161137;1;7;1;10;2;1;10;2007;8;5; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;09;23;1570,90514545399
4161138;1;1;1;10;1;1;11;1964;51;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;1399,03997665255
4161138;1;2;1;10;2;2;9;1960;56;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;1399,03997665255
4161138;1;3;1;10;3;1;2;1980;36;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;23;1399,03997665255
4161139;1;1;1;10;1;1;6;1936;80;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;1778,93662624166
4161140;1;1;1;10;1;1;12;1955;60;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;23;1736,51194751266
4161140;1;2;1;10;2;2;9;1959;56;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;23;1736,51194751266
4161140;1;3;1;10;3;1;1;1995;21;4;6;1; ; ;3; ; ;2;1;1;1;6;2;2;2;2;13;09;23;1736,51194751266
4161141;1;1;1;10;1;1;6;1979;37;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;23;1739,24005569472
4161141;1;2;1;10;2;2;6;1991;25;2;2;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;09;23;1739,24005569472
4161141;1;3;1;10;2;1;12;2012;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;1739,24005569472
4161142;1;1;1;10;1;1;1;1972;44;1;3;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;09;23;1676,14352413528
4161142;1;2;1;10;2;2;5;1973;43;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;23;1676,14352413528
4161142;1;3;1;10;3;2;1;1997;19;3;6;1; ; ;3; ; ;2;1;1;1;6;2;2;2;2;13;09;23;1676,14352413528
4161142;1;4;1;10;2;1;5;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;09;23;1676,14352413528
4161143;1;1;1;10;1;2;1;1935;81;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;1779,80702703169
4161143;1;2;1;10;2;2;4;1997;19;4;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;23;1779,80702703169
4161143;1;3;1;10;2;2;12;2014;1;5; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;23;1779,80702703169
4161144;1;1;1;10;1;1;12;1961;54;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;23;1765,11786473508
4161145;1;1;1;10;1;1;8;1975;41;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;23;1399,03997665255
4161145;1;2;1;10;3;2;12;1951;64;5;4;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;1399,03997665255
4161145;1;3;1;10;3;1;12;1989;26;5;6;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;09;23;1399,03997665255
4161146;1;1;1;10;1;1;7;1961;55;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;23;1475,08972939487
4161146;1;2;1;10;2;2;1;1968;48;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;1475,08972939487
4161146;1;3;1;10;3;2;3;1999;17;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;09;23;1475,08972939487
4161147;1;1;1;10;1;1;6;1980;36;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;23;2180,41488766721
4161147;1;2;1;10;2;2;6;1988;28;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;09;23;2180,41488766721
4161147;1;3;1;10;1;1;8;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;23;2180,41488766721
4161147;1;4;1;10;1;1;9;2010;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;09;23;2180,41488766721
4161147;1;5;1;10;1;2;11;2014;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;23;2180,41488766721
4161148;1;1;1;10;1;1;10;1977;38;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;23;2126,93212706663
4161148;1;2;1;10;2;2;11;1991;24;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;23;2126,93212706663
4161148;1;3;1;10;2;1;3;2010;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;09;23;2126,93212706663
4161148;1;4;1;10;2;2;3;2011;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;09;23;2126,93212706663
4161149;1;1;1;10;1;1;9;1954;62;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;23;1778,93662624166
4161150;1;1;1;10;1;2;1;1953;63;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;1521,63939126567
4161150;1;2;1;10;1;1;7;1923;93;5;4;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;1521,63939126567
4161151;1;1;1;10;1;1;6;1943;73;1;5;2;1;72; ; ; ;1;2;2; ;1;0; ; ;2;0;09;23;1778,93662624166
4161152;1;1;1;10;1;1;5;1939;77;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;1778,93662624166
4161153;1;1;1;10;1;1;12;1966;49;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;23;1676,14352413528
4161153;1;2;1;10;2;2;12;1974;41;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;23;1676,14352413528
4161153;1;3;1;10;3;2;2;1993;23;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;23;1676,14352413528
4161153;1;4;1;10;4;1;1;1995;21;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;23;1676,14352413528
4161154;1;1;1;10;1;1;5;1963;53;1;2;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;09;23;2110,29645137821
4161154;1;2;1;10;2;2;10;1969;46;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;2110,29645137821
4161154;1;3;1;10;3;1;8;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;09;23;2110,29645137821
4161154;1;4;1;10;2;1;3;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;09;23;2110,29645137821
4161154;1;5;1;10;2;1;3;2008;8;3; ;2;2; ; ; ; ;2;1;1;1;3;1; ; ;2;1;09;23;2110,29645137821
4161154;1;6;1;10;6;1;12;2006;9;4; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;23;2110,29645137821
4161154;1;7;1;10;7;2;12;1928;87;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;2110,29645137821
4161155;1;1;1;10;1;2;12;1978;37;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;23;1891,97850444276
4161155;1;2;1;10;1;2;9;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;09;23;1891,97850444276
4161156;1;1;1;10;1;1;7;1978;38;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;23;1739,24005569472
4161156;1;2;1;10;2;2;3;1972;44;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;23;1739,24005569472
4161156;1;3;1;10;2;1;7;2014;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;23;1739,24005569472
4161157;1;1;1;10;1;1;9;1967;49;1;2;1; ; ;1;4; ;2;1;2; ;5;11;2; ;2;11;09;23;1676,14352413528
4161157;1;2;1;10;2;2;9;1972;44;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;23;1676,14352413528
4161157;1;3;1;10;3;1;8;1995;21;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;23;1676,14352413528
4161157;1;4;1;10;4;2;2;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;09;23;1676,14352413528
4161158;1;1;1;10;1;1;11;1960;55;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;09;23;1475,08972939487
4161158;1;2;1;10;2;2;4;1970;46;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;23;1475,08972939487
4161158;1;3;1;10;3;2;11;1998;17;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;09;23;1475,08972939487
4161159;1;1;1;10;1;1;11;1973;42;1;2;1; ; ;1;4; ;2;1;2; ;3;5; ; ;2;5;09;23;1928,32360890114
4161159;1;2;1;10;2;2;11;1992;23;2;2;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;09;23;1928,32360890114
4161159;1;3;1;10;2;2;8;2012;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;1928,32360890114
4161160;1;1;1;10;1;2;12;1981;34;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;23;1392,11495565978
4161160;1;2;1;10;1;2;8;1958;58;5;4;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;23;1392,11495565978
4161161;1;1;1;10;1;1;7;1982;34;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;23;1902,44579986078
4161161;1;2;1;10;2;2;4;1981;35;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;23;1902,44579986078
4161161;1;3;1;10;2;2;2;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;09;23;1902,44579986078
4161161;1;4;1;10;2;1;5;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;09;23;1902,44579986078
4161161;1;5;1;10;2;2;1;2011;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;09;23;1902,44579986078
4161170;1;1;1;10;1;2;11;1984;31;1;5;1; ; ;1;2;98;2;1;2; ;5;11;2; ;2;11;09;25;3349,04720235585
4161170;1;2;1;10;1;2;11;2005;10;3;6;1; ; ;1;2;98;2;1;1;1;3;3; ; ;2;3;09;25;3349,04720235585
4161170;1;3;1;10;1;1;3;2008;8;3; ;1; ; ;1;2;98;2;1;1;1;3;1; ; ;2;1;09;25;3349,04720235585
4161171;1;1;1;10;1;1;8;1978;38;1;3;1; ; ;3; ; ;1;1;2; ;4;9; ; ;2;9;09;25;3280,07359187056
4161171;1;2;1;10;2;2;3;1979;37;2;3;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;09;25;3280,07359187056
4161171;1;3;1;10;2;2;3;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;09;25;3280,07359187056
4161171;1;4;1;10;2;2;7;2015;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;25;3280,07359187056
4161172;1;1;1;10;1;1;9;1940;75;1;3;1; ; ;1;2;98;2;1;2; ;3;2; ; ;2;2;09;25;1327,17833436512
4161172;1;2;1;10;2;2;12;1943;72;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ; ;2;2;09;25;1327,17833436512
4161173;1;1;1;10;1;1;3;1986;30;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;25;3483,78997856171
4161173;1;2;1;10;2;2;1;1989;27;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;25;3483,78997856171
4161173;1;3;1;10;2;2;1;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;25;3483,78997856171
4161173;1;4;1;10;2;2;3;2012;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;25;3483,78997856171
4161174;1;1;1;10;1;1;2;1966;50;1;3;1; ; ;3; ; ;1;1;2; ;3;3; ; ;2;3;09;25;2643,82428984795
4161175;1;1;1;10;1;1;4;1966;50;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;09;25;2190,09181785515
4161175;1;2;1;10;2;2;2;1982;34;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;25;2190,09181785515
4161176;1;1;1;10;1;2;3;1989;27;1;3;1; ; ;1;1;98;2;1;2; ;4;7; ; ;2;7;09;25;4451,17050936377
4161176;1;2;1;10;5;2;1;2008;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;2;2;09;25;4451,17050936377
4161176;1;3;1;10;5;2;7;2011;5;3; ;1; ; ;1;5; ;2;1;1;1;2;0; ; ;2;0;09;25;4451,17050936377
4161176;1;4;1;10;5;1;10;2011;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;09;25;4451,17050936377
4161176;1;5;1;10;5;2;8;1962;54;5;4;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;25;4451,17050936377
4161176;1;6;1;10;5;1;9;2007;9;5; ;9; ; ; ; ; ;2;1;1;1;3;1; ; ;2;1;09;25;4451,17050936377
4161177;1;1;1;10;1;2;4;1971;45;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;25;4099,66274116027
4161177;1;2;1;10;2;1;4;1992;24;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;09;25;4099,66274116027
4161177;1;3;1;10;3;1;8;1994;22;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;25;4099,66274116027
4161177;1;4;1;10;4;1;6;1996;20;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;09;25;4099,66274116027
4161177;1;5;1;10;5;2;1;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;09;25;4099,66274116027
4161177;1;6;1;10;1;2;6;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;25;4099,66274116027
4161177;1;7;1;10;1;2;1;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;09;25;4099,66274116027
4161177;1;8;1;10;1;2;10;1940;75;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;25;4099,66274116027
4161178;1;1;1;10;1;2;3;1968;48;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;25;4263,61728917291
4161178;1;2;1;10;2;1;1;1991;25;3;6;1; ; ;1;1;36000;2;1;2; ;5;11;2; ;2;11;09;25;4263,61728917291
4161178;1;3;1;10;3;1;6;1993;23;3;6;2;1;18; ; ; ;2;1;2; ;5;10;1; ;2;10;09;25;4263,61728917291
4161178;1;4;1;10;4;1;10;1996;19;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;09;25;4263,61728917291
4161178;1;5;1;10;5;1;7;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;09;25;4263,61728917291
4161178;1;6;1;10;6;2;5;1987;29;3;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;25;4263,61728917291
4161178;1;7;1;10;7;1;4;1983;33;9;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;09;25;4263,61728917291
4161178;1;8;1;10;6;2;9;2007;9;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;09;25;4263,61728917291
4161178;1;9;1;10;6;2;7;2012;4;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;09;25;4263,61728917291
4161179;1;1;1;10;1;1;3;1984;32;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;25;4189,08029051799
4161179;1;2;1;10;2;2;9;1991;25;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;25;4189,08029051799
4161179;1;3;1;10;2;2;11;2010;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;09;25;4189,08029051799
4161179;1;4;1;10;2;1;12;2011;4;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;09;25;4189,08029051799
4161179;1;5;1;10;2;2;2;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;25;4189,08029051799
4161180;1;1;1;10;1;1;12;1978;37;1;2;1; ; ;1;3;86181;2;1;2; ;3;5; ; ;2;5;09;25;3985,36390382683
4161180;1;2;1;10;2;2;5;1981;35;2;2;1; ; ;3; ; ;2;1;2; ;1;0; ; ;2;0;09;25;3985,36390382683
4161180;1;3;1;10;3;2;8;1999;17;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;09;25;3985,36390382683
4161180;1;4;1;10;2;1;12;2007;8;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;25;3985,36390382683
4161180;1;5;1;10;2;2;9;2011;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;25;3985,36390382683
4161181;1;1;1;10;1;1;3;1975;41;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;09;25;4341,62005938593
4161181;1;2;1;10;1;2;5;1981;35;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;25;4341,62005938593
4161181;1;3;1;10;2;1;9;2001;15;3;6;1; ; ;1;5; ;2;1;1;1;3;5; ; ;2;5;09;25;4341,62005938593
4161181;1;4;1;10;1;2;8;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;25;4341,62005938593
4161181;1;5;1;10;1;2;10;2006;9;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;09;25;4341,62005938593
4161181;1;6;1;10;1;2;5;2016;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;25;4341,62005938593
4161182;1;1;1;10;1;1;2;1957;59;1;3;1; ; ;1;3;86181;2;1;2; ;5;11;2; ;2;11;09;25;1327,17833436512
4161182;1;2;1;10;2;2;11;1964;51;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4; ;2;16;09;25;1327,17833436512
4161182;1;3;1;10;3;2;10;1944;71;5;4;2;1;1; ; ; ;2;1;2; ;5;11;2; ;2;11;09;25;1327,17833436512
4161183;1;1;1;10;1;2;9;1939;77;1;5;1; ; ;3; ; ;2;1;2; ;1;0; ; ;2;0;09;25;1572,47219729809
4161184;1;1;1;10;1;2;1;1992;24;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;25;3733,80606386335
4161184;1;2;1;10;2;1;8;1984;32;2;2;1; ; ;1;1;98;2;1;2; ;5;11;2; ;2;11;09;25;3733,80606386335
4161184;1;3;1;10;1;2;9;2010;6;3; ;1; ; ;3; ; ;2;1;1;1;2;0; ; ;2;0;09;25;3733,80606386335
4161185;1;1;1;10;1;1;4;1964;52;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;25;2633,29191096565
4161185;1;2;1;10;2;1;11;1989;26;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;25;2633,29191096565
4161186;1;1;1;10;1;1;10;1957;58;1;3;1; ; ;1;3;86181;2;1;2; ;6;3;2;2;2;14;09;25;1327,17833436512
4161186;1;2;1;10;2;2;1;1979;37;2;3;1; ; ;1;3;86181;2;1;2; ;6;5;4; ;2;16;09;25;1327,17833436512
4161186;1;3;1;10;4;1;5;2016;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;09;25;1327,17833436512
4161186;1;4;1;10;4;2;1;1952;64;5;5;1; ; ;1;3;86181;1;1;2; ;3;4; ; ;2;4;09;25;1327,17833436512
4161187;1;1;1;10;1;1;11;1967;48;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;25;2643,82428984795
4161188;1;1;1;10;1;1;12;1940;75;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;25;1327,17833436512
4161188;1;2;1;10;2;2;4;1955;61;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;25;1327,17833436512
4161190;1;1;1;10;1;2;1;1966;50;1;4;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;09;25;3086,8895840617
4161190;1;2;1;10;2;2;6;1993;23;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;25;3086,8895840617
4161190;1;3;1;10;3;2;8;1998;18;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;25;3086,8895840617
4161192;1;1;1;10;1;1;6;1989;27;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;25;4439,09637581963
4161192;1;2;1;10;2;2;10;1992;23;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;25;4439,09637581963
4161192;1;3;1;10;2;1;10;2010;5;3; ;1; ; ;3; ; ;2;1;1;1;2;0; ; ;2;0;09;25;4439,09637581963
4161192;1;4;1;10;2;2;1;2016;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;25;4439,09637581963
4161207;1;1;1;10;1;2;7;1931;85;1;4;1; ; ;1;5; ;2;1;2; ;6;1;3; ;2;12;09;25;1561,93981841579
4161207;1;2;1;10;2;1;9;1971;45;3;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;09;25;1561,93981841579
4161208;1;1;1;10;1;2;6;1942;74;1;3;1; ; ;1;5; ;2;1;2; ;3;4; ; ;2;4;09;25;1327,17833436512
4161208;1;2;1;10;2;1;10;1938;77;2;3;1; ; ;1;2;100000;2;1;2; ;3;2; ; ;2;2;09;25;1327,17833436512
4161209;1;1;1;10;1;1;8;1950;66;1;3;1; ; ;1;2;790000;2;1;2; ;6;6;5; ;2;17;09;25;1327,17833436512
4161209;1;2;1;10;2;2;2;1950;66;2;3;1; ; ;1;2;97000;2;1;2; ;4;9; ; ;2;9;09;25;1327,17833436512
4161226;1;1;1;10;1;1;8;1924;92;1;5;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;09;25;1488,22939581746
4161227;1;1;1;10;1;2;8;1986;30;1;2;1; ; ;1;1;27578;2;1;2; ;3;2; ; ;2;2;09;25;3985,36390382683
4161227;1;2;1;10;2;1;5;1985;31;2;2;1; ; ;1;5; ;2;1;2; ;3;2; ; ;2;2;09;25;3985,36390382683
4161227;1;3;1;10;1;2;8;2005;11;3;6;1; ; ;1;5; ;2;1;1;1;3;1; ; ;2;1;09;25;3985,36390382683
4161227;1;4;1;10;1;1;10;2007;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;2;2;09;25;3985,36390382683
4161227;1;5;1;10;1;2;9;2013;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;09;25;3985,36390382683
4161229;1;1;1;10;1;1;3;1989;27;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;09;25;3542,23121016471
4161229;1;2;1;10;2;2;3;1984;32;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;25;3542,23121016471
4161229;1;3;1;10;2;1;11;2012;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;25;3542,23121016471
4161229;1;4;1;10;2;2;5;2016;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;25;3542,23121016471
4161230;1;1;1;10;1;1;6;1977;39;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;25;3600,6724417677
4161230;1;2;1;10;2;2;4;1984;32;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;09;25;3600,6724417677
4161230;1;3;1;10;2;1;6;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;09;25;3600,6724417677
4161230;1;4;1;10;2;1;7;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;09;25;3600,6724417677
4161231;1;1;1;10;1;1;2;1950;66;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;25;1488,22939581746
4161232;1;1;1;10;1;1;2;1960;56;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;25;1449,19431098677
4161232;1;2;1;10;2;2;1;1968;48;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;25;1449,19431098677
4161232;1;3;1;10;3;1;10;2001;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;09;25;1449,19431098677
4161233;1;1;1;10;1;1;3;1957;59;1;3;1; ; ;1;5; ;2;1;2; ;6;5;2;2;2;16;09;25;1327,17833436512
4161233;1;2;1;10;2;2;10;1957;58;2;3;1; ; ;1;1;56000;2;1;2; ;6;11;4; ;2;22;09;25;1327,17833436512
4161235;1;1;1;10;1;2;5;1940;76;1;5;1; ; ;1;5; ;2;1;2; ;3;2; ; ;2;2;09;25;1561,93981841579
4161235;1;2;1;10;2;1;9;1974;42;3;4;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;09;25;1561,93981841579
