DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6006;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;MES;DPTO;fex_c_2011
4148822;1;3;2;1;1;1;1;1;4;4; ; ; ;98; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;1;2;1;2; ;4;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;11;09;11;3067,58903853062
4148823;1;3;2;1;1;1;1;1;3;3; ; ; ; ;750000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2023,72481735528
4148824;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;1;1;2;2;1;4; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2845,36357602256
4148825;1;3;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2506,87549023446
4148826;1;4;2;1;1;1;1;1;3;1; ; ;98;730000; ;1;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;3250,32879159906
4148828;1;3;2;1;1;1;1;1;3;3; ; ; ; ;730000;2;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;1911,46828297318
4148829;1;5;4;1;1;1;1;1;3;2; ;350000;300000000;850000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;1;2;1;2; ;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2591,2957503373
4148830;1;3;2;1;1;1;1;1;3;3; ; ; ; ;750000;2;1;2;1;1;2;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2270,41809715271
4148831;1;2;1;1;1;1;1;1;3;3; ; ; ; ;1500000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;6;1;4;1;1;1;3;1;1;01;11;09;11;2905,0281618901
4148832;1;4;3;1;1;1;1;1;3;1; ; ;200000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;3; ;3;2; ;1;2;1;3;1;3;1;1;1;3;1;1;01;11;09;11;1911,46828297318
4148833;1;4;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;3;1;3;1;1;1;3;1;1;01;11;09;11;3102,83064787379
4148834;1;3;2;1;1;1;1;1;3;1; ; ;99;99; ;1;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2837,09205382615
4148835;1;4;3;1;1;1;1;1;3;2; ;98;98;800000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;1;2;1;3; ;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2245,99512062834
4148836;1;4;1;1;1;1;1;1;3;3; ; ; ; ;690000;1;1;1;1;1;1;1;2;2;1;1;1;2;1;2;2;2;1;2;1;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2905,0281618901
4148838;1;4;1;1;1;1;1;1;3;1; ; ;130000000;1200000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2837,09205382615
4148839;1;4;3;1;1;1;1;1;3;1; ; ;99;800000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;2;2;2;1;5; ;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;09;11;1499,12852150885
4148840;1;4;2;1;1;1;1;1;3;3; ; ; ; ;800000;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;1980,2565265807
4148842;1;2;1;1;1;1;1;1;3;4; ; ; ;650000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2837,09205382615
4148843;1;6;2;1;1;1;1;1;3;1; ; ;200000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;3; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2801,85044448299
4148845;1;3;2;1;1;1;1;1;3;1; ; ;300000000;2000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;3; ;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;11;09;11;1936,78823580612
4148846;1;2;2;1;1;1;1;1;3;5; ; ; ;400000; ;1;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1; ;8;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2379,27479630298
4148847;1;4;3;1;1;1;1;1;3;3; ; ; ; ;320000;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;1;2;2;1;2; ;6;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2513,7807216362
4148848;1;2;1;1;1;1;1;1;3;3; ; ; ; ;1200000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1; ;1;2; ;1;2;1;6;1;4;1;1;1;3;1;1;01;11;09;11;2905,0281618901
4148849;1;3;2;1;1;1;1;1;3;3; ; ; ; ;2100000;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;1;2;1;2; ;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;11;09;11;2058,96642669845
4148850;1;3;1;1;1;1;1;1;3;2; ;1657000;500000000;2200000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;2; ;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;11;09;11;2869,78655254693
4148851;1;2;1;1;1;1;1;1;3;3; ; ; ; ;1610000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;1;1; ;1;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;11;09;11;2905,0281618901
4148852;1;3;2;1;1;1;1;1;3;1; ; ;80000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2722,28840882166
4148853;1;3;2;1;1;1;1;1;3;3; ; ; ; ;2500000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;2; ;3;2; ;1;2;1;7;1;4;1;1;1;3;1;1;01;11;09;11;3166,85335452067
4148854;1;3;2;1;1;1;1;1;3;3; ; ; ; ;630000;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2876,69178394867
4148856;1;3;2;1;1;1;10;1;3;3; ; ; ; ;1658000;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;2;1;3; ;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;11;09;11;2536,15669120035
4148857;1;3;1;1;2;1;1;1;3;1; ; ;300000000;300000; ;1;1;1;1;2;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;4;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2392,02700446497
4148857;2;2;1;1;2;1;1;1;4;4; ; ; ;300000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;1; ;2;2; ;2;4;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2392,02700446497
4148858;1;3;2;1;1;1;1;1;3;3; ; ; ; ;380000;2;1;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2578,30353194525
4148859;1;3;1;1;1;1;1;1;3;3; ; ; ; ;1200000;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;1;2;1;1; ;1;2; ;1;2;1;6;1;4;1;1;1;3;1;1;01;11;09;11;2305,65970649587
4148860;1;4;4;1;1;1;1;3;3;3; ; ; ; ;600000;2;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;1;1;2;2;1;4; ;6;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2822,89491897754
4148862;1;3;2;1;1;1;1;3;3;3; ; ; ; ;98;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;11;09;11;2015,49813592387
4148863;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2905,0281618901
4148864;1;5;4;1;1;1;1;3;3;1; ; ;120000000;450000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;2;2;1;4; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2245,99512062834
4148865;1;3;2;1;1;1;1;1;3;3; ; ; ; ;590000;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;2;1;4; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2137,10704323613
4148866;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;4; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2289,46341140292
4148867;1;3;2;1;1;1;10;1;3;1; ; ;150000000;300000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;2;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;1876,22667363001
4148869;1;3;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2245,99512062834
4148870;1;3;3;1;1;1;1;1;3;3; ; ; ; ;320000;1;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;1;2;2;2;1;5; ;5;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;11;09;11;2697,8654322973
4148871;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3463,92015649442
4148872;1;2;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;3; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2402,84563728377
4148873;1;7;6;1;1;1;1;1;3;1; ; ;300000000;1000000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;1;1;1;1;3; ;7;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;1505,98590619471
4148874;1;4;4;1;1;1;1;3;3;3; ; ; ; ;670000;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2; ;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2222,67432803974
4148876;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;11;09;11;2574,76675753341
4148877;1;3;1;1;1;1;1;1;3;3; ; ; ; ;390000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2571,39830054351
4148878;1;3;2;1;1;1;1;1;3;3; ; ; ; ;380000;1;1;1;1;1;1;1;2;2;1;1;1;2;1;2;2;2;2;2;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2211,85569522094
4148879;1;5;4;1;1;1;1;1;3;2; ;600000;150000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;1;5; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2254,22180205975
4148880;1;4;4;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;5; ;5;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;11;09;11;1955,83355005634
4148881;1;5;3;1;1;1;1;1;3;3; ; ; ; ;480000;1;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2; ;9;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;11;09;11;2562,640137208
4148882;1;5;2;1;1;1;1;1;3;1; ; ;700000000;2500000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;1;2; ;3;2; ;1;2;1;6;1;6;1;1;1;3;1;1;01;11;09;11;2801,85044448299
4148883;1;4;2;1;1;1;1;1;3;4; ; ; ;2500000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;2;1;2; ;2;2; ;1;2;1;4;1;6;1;1;1;3;1;1;01;11;09;11;2949,34858820825
4148884;1;5;2;1;1;1;1;1;3;1; ; ;500000000;2000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;2; ;2;2; ;1;2;1;6;1;6;1;1;1;3;1;1;01;11;09;11;2837,09205382615
4148885;1;2;1;1;1;1;1;6; ;4; ; ; ;500000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;6;2;1;1;3;1;1;01;11;09;11;2837,09205382615
4148886;1;4;2;1;1;1;1;1;1;2; ;900000;350000000;3000000; ;1;2;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;2;1;2;1;2; ;2;2; ;1;2;1;4;1;6;2;1;1;3;1;1;01;11;09;11;2571,39830054351
4148887;1;5;2;1;1;1;1;1;3;3; ; ; ; ;1500000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;3; ;3;2; ;1;2;1;6;1;6;1;1;1;3;1;1;01;11;09;11;2579,62498197493
4148888;1;3;2;1;1;1;1;1;3;1; ; ;98;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2205,89528684366
4148889;1;4;4;1;1;1;1;1;3;1; ; ;150000000;800000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;5; ;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;1868,89696850718
4148890;1;4;3;1;1;1;1;1;1;1; ; ;98;3000000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;1;2;1;2;1;4; ;3;2; ;1;2;1;4;1;6;2;1;1;3;1;1;01;11;09;11;3294,64921791722
4148891;1;4;3;1;1;1;1;1;3;1; ; ;230000000;1000000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;2;2;1;3; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2881,45732090931
4148891;2;1;1;1;1;1;1;1;3;3; ; ; ; ;160000;1;1;2;2;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;2;1;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2881,45732090931
4148892;1;4;1;1;1;1;1;1;3;1; ; ;250000000;1500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2837,09205382615
4148894;1;2;1;1;1;1;1;1;4;1; ; ;98;400000; ;2;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;2;2;1;1;3;1;1;01;11;09;11;2837,09205382615
4148897;1;1;1;1;1;1;10;1;3;3; ; ; ; ;1000000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3463,92015649442
4148898;1;3;2;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;3166,85335452067
4148901;1;4;2;1;1;1;1;1;3;2; ;165000;100000000;600000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2550,34378100904
4148902;1;2;2;1;2;1;1;1;3;3; ; ; ; ;350000;1;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4; ;5;2; ;1;1;1;2;1;3;1;1;1;3;1;1;01;11;09;11;2902,07304602056
4148902;2;2;1;1;1;1;1;1;3;4; ; ; ;500000; ;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;1;2;2;1;2; ;2;2; ;2;1;1;2;1;3;1;1;1;3;1;1;01;11;09;11;2902,07304602056
4148902;3;3;2;1;1;1;1;1;3;4; ; ; ;500000; ;2;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;2; ;4;2; ;3;1;1;2;1;3;1;1;1;3;1;1;01;11;09;11;2902,07304602056
4148903;1;2;1;1;1;1;1;1;3;1; ; ;98;98; ;1;1;2;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;6;1;3;1;1;1;3;1;1;01;11;09;11;3250,32879159906
4148904;1;4;3;1;1;1;1;1;3;1; ; ;40000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;1;2;1;3; ;6;2; ;1;2;1;5;1;2;1;1;1;3;1;1;01;11;09;11;2513,7807216362
4148905;1;6;3;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;5; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2246,84725617192
4148907;1;5;4;1;1;1;1;1;3;1; ; ;200000000;1200000; ;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;5; ;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;09;11;1499,12852150885
4148908;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2840,50535158105
4148909;1;3;1;1;1;1;1;1;3;1; ; ;200000000;350000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2837,09205382615
4148910;1;1;1;1;2;1;1;1;4;3; ; ; ; ;180000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2; ;2;2; ;1;4;1;4;1;3;2;1;1;3;1;1;01;11;09;11;2869,78655254693
4148911;1;1;1;1;2;1;1;1;4;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;4;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2901,11476047304
4148912;1;4;3;1;1;1;1;1;3;1; ; ;90000000;400000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;3; ;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3142,43037799631
4148913;1;3;2;1;1;1;1;1;3;3; ; ; ; ;5000000;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;3; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;3185,80598129001
4148914;1;4;1;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;2;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;3166,85335452067
4148915;1;2;1;1;1;1;1;1;3;4; ; ; ;200000; ;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2876,69178394867
4148917;1;4;3;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;1;2;1;4; ;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;09;11;1955,83355005634
4148918;1;5;3;1;1;1;1;1;3;5; ; ; ;350000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;11;09;11;2388,65854747508
4148920;1;1;1;1;2;1;1;1;4;3; ; ; ; ;200000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;4;1;4;1;3;2;1;1;3;1;1;01;11;09;11;2270,41809715271
4148921;1;1;1;1;2;1;1;1;4;3; ; ; ; ;300000;2;2;2;1;2;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1; ;3;2; ;1;4;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2545,48555656752
4148922;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;2;1;1;2;1;1;1;2;1;1;2;2;2;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2610,95318990103
4148923;1;4;1;1;1;1;1;1;3;1; ; ;120000000;600000; ;2;1;2;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2456,54981477402
4148924;1;1;1;1;2;1;1;1;3;3; ; ; ; ;300000;2;1;2;1;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2; ;4;2; ;1;4;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2839,18390155137
4148925;1;1;1;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2; ;2;2; ;1;4;1;4;1;3;2;1;1;3;1;1;01;11;09;11;2869,78655254693
4148926;1;4;3;1;1;1;1;1;3;2; ;290000;120000000;500000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;1;2;1;4; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2418,76397606129
4148927;1;2;2;1;1;1;1;3;3;3; ; ; ; ;350000;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;11;09;11;2706,13096773572
4148928;1;4;2;1;1;1;1;1;3;1; ; ;900000000;500000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2313,88638792729
4148929;1;1;1;1;2;1;1;1;4;3; ; ; ; ;200000;2;2;2;1;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;4;1;4;1;3;2;1;1;3;1;1;01;11;09;11;2869,78655254693
4148930;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2931,69520950025
4148931;1;1;1;1;1;1;1;2;4;1; ; ;10000000;50000; ;1;2;2;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2; ; ;5;2; ;1;1;1;2;1;1;2;1;1;3;1;1;01;11;09;11;1955,83355005634
4148932;1;4;1;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;11;09;11;2568,80634915612
4148934;1;4;3;1;1;1;1;1;3;1; ; ;90000000;500000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;2;2;2;2;2;1;4; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2500,91508185718
4148935;1;4;2;1;1;1;1;1;3;1; ; ;70000000;200000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;11;09;11;2360,79876563283
4148936;1;3;1;1;1;1;1;1;1;3; ; ; ; ;400000;2;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;1;1;1; ;1;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;11;09;11;2604,04795849929
4148937;1;3;2;1;1;1;1;1;3;2; ;690000;100000000;400000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;2;2;1;1;2;2;1;3; ;6;2; ;1;2;1;3;1;2;1;1;1;3;1;1;01;11;09;11;3058,60016492782
4148938;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1; ;4;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;11;09;11;2512,83589861174
4148940;1;1;1;1;2;1;1;6; ;3; ; ; ; ;200000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;4;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2984,59019755142
