directorio;secuencia_p;orden;P6240;P6250;P6260;P6270;P6280;P6290;P6300;P6310;P6320;P6330;P6340;P6350;P6351;Ft;Mes;Area;Fex_c_2011
10465;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;163,083090170419
10465;1;3;3;2;1; ; ; ; ; ; ; ; ; ; ;1;03;17;163,083090170419
10466;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;08;300,614829321168
10466;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;08;300,614829321168
10467;1;1;6;2;2;2;1;1; ; ; ; ; ; ;1;1;03;50;153,600907850641
10472;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;52;70,4400918466874
10472;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;52;70,4400918466874
10479;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;1213,22347871786
10479;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;1213,22347871786
10480;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;308,839152410497
10481;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;54;228,008858487179
10481;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;54;228,008858487179
10481;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;228,008858487179
10483;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;73;233,28703094974
10484;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;50;113,1717630528
10484;1;2;4;2;2;2;2; ;1;12; ; ; ; ; ;1;03;50;113,1717630528
10485;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;50;77,0473540738763
10485;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;77,0473540738763
10486;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;52;82,135873125886
10486;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;52;82,135873125886
10486;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;52;82,135873125886
10489;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;54;170,026275882393
10489;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;170,026275882393
10493;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;50;174,128918528567
10493;1;2;4;2;2;2;2; ;1;2;1;1; ;6;1;1;03;50;174,128918528567
10493;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;174,128918528567
10496;1;1;4;2;2;2;2; ;1;3;1;1; ;4;1;1;03;73;335,319306069758
10496;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;73;335,319306069758
10496;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;73;335,319306069758
10496;1;4;3;2;2;2;2; ;1;12; ; ; ; ; ;1;03;73;335,319306069758
10498;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;08;488,001461377787
10498;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;08;488,001461377787
10498;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;08;488,001461377787
10498;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;08;488,001461377787
10500;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;120,016163103642
10501;1;1;6;2;2;2;2; ;1;9; ; ; ; ; ;1;03;68;413,530528960867
10501;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;68;413,530528960867
10502;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;11;1562,22402265255
10503;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;76;1261,276244741
10506;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;54;418,055708642648
10506;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;418,055708642648
10511;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;73;221,136664754441
10512;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;50;133,963478046737
10512;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;133,963478046737
10512;1;4;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;133,963478046737
10514;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;199,969031990209
10518;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;68;868,41411081782
10518;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;68;868,41411081782
10522;1;1;3;2;1; ; ; ; ; ; ; ; ; ; ;1;03;54;213,070726330015
10522;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;213,070726330015
10523;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;68;408,482473996974
10523;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;68;408,482473996974
10523;1;4;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;68;408,482473996974
10523;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;68;408,482473996974
10523;1;7;5; ; ; ; ; ; ; ; ; ; ; ; ;1;03;68;408,482473996974
10528;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;816,414560637068
10528;1;2;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;816,414560637068
10528;1;3;3;2;2;2;2; ;1;12; ; ; ; ; ;1;03;05;816,414560637068
10528;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;816,414560637068
10530;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;08;1131,14103024204
10530;1;2;4;2;2;2;2; ;1;11; ; ; ; ; ;1;03;08;1131,14103024204
10530;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;08;1131,14103024204
10530;1;4;3;2;2;2;2; ;1;12; ; ; ; ; ;1;03;08;1131,14103024204
10531;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;52;115,415106456804
10531;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;52;115,415106456804
10532;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;72,0046613550031
10532;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;72,0046613550031
10533;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;50;97,7460322685895
10534;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;11;1342,48521660181
10534;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;11;1342,48521660181
10535;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;320,261761381907
10535;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;320,261761381907
10536;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;102,951800810401
10536;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;102,951800810401
10536;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;50;102,951800810401
10539;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;17;113,951846909378
10539;1;2;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;17;113,951846909378
10539;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;17;113,951846909378
10539;1;4;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;17;113,951846909378
10541;1;1;4;2;2;2;1;2; ; ; ; ; ; ;2;1;03;73;119,647968685562
10541;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;73;119,647968685562
10543;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;52;157,711400216309
10543;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;03;52;157,711400216309
10544;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;66;614,203985367799
10544;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;66;614,203985367799
10545;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;11;2446,60365288238
10545;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;11;2446,60365288238
10546;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;68;934,642446756946
10546;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;68;934,642446756946
10546;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;68;934,642446756946
10547;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;156,722852672658
10547;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;156,722852672658
10558;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;13;441,334658316939
10558;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;441,334658316939
10560;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;1112,35066164745
10560;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;1112,35066164745
10560;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;1112,35066164745
10560;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;1112,35066164745
10564;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;50;175,956529677424
10565;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;05;1250,99313932727
10565;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;1250,99313932727
10565;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;1250,99313932727
10567;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;206,244141079396
10567;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;03;54;206,244141079396
10567;1;3;4;2;2;2;1;2; ; ; ; ; ; ;1;1;03;54;206,244141079396
10567;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;206,244141079396
10567;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;206,244141079396
10572;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;1312,05044709343
10572;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;1312,05044709343
10572;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;1312,05044709343
10574;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;11;1571,7896110131
10574;1;2;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;11;1571,7896110131
10574;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;11;1571,7896110131
10575;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;1116,42627180863
10577;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;262,570790286499
10577;1;2;3;2;2;2;2; ;1;3;1;2; ; ; ;1;03;54;262,570790286499
10581;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;11;1624,08937257819
10581;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;11;1624,08937257819
10582;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;54;252,060723089107
10582;1;2;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;54;252,060723089107
10582;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;54;252,060723089107
10584;1;1;6;2;2;2;2; ;1;13; ; ; ; ; ;1;03;54;246,7316414745
10584;1;2;4;2;2;2;2; ;1;7;2; ;2; ; ;1;03;54;246,7316414745
10585;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;68;400,490765008643
10585;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;68;400,490765008643
10585;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;68;400,490765008643
10585;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;68;400,490765008643
10586;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;68;931,291170280054
10586;1;2;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;68;931,291170280054
10586;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;68;931,291170280054
10587;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;50;188,897098571733
10587;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;188,897098571733
10588;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;03;11;2122,52137131047
10590;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;239,669525565428
10590;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;17;239,669525565428
10590;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;239,669525565428
10591;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;56,7864506321746
10591;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;56,7864506321746
10591;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;56,7864506321746
10591;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;56,7864506321746
10593;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;50;188,454052744827
10593;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;50;188,454052744827
10593;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;188,454052744827
10599;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;50;294,56809112574
10599;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;294,56809112574
10599;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;294,56809112574
10600;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;13;330,103342409699
10600;1;2;5; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;330,103342409699
10600;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;330,103342409699
10603;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;68;397,097359338804
10603;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;68;397,097359338804
10605;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;149,784727340789
10605;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;149,784727340789
10607;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;52;178,81833708185
10607;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;52;178,81833708185
10607;1;3;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;52;178,81833708185
10613;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;11;2057,70288735226
10613;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;11;2057,70288735226
10613;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;11;2057,70288735226
10613;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;11;2057,70288735226
10614;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;08;430,258660538005
10614;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;08;430,258660538005
10614;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;08;430,258660538005
10615;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;259,818707177096
10615;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;259,818707177096
10615;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;259,818707177096
10615;1;4;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;259,818707177096
10615;1;5;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;259,818707177096
10618;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;50;112,899621381709
10618;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;112,899621381709
10618;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;50;112,899621381709
10622;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;1202,27944773096
10622;1;2;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;1202,27944773096
10622;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;05;1202,27944773096
10623;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;261,645894968973
10623;1;2;2;2;2;2;1;1; ; ; ; ; ; ;1;1;03;13;261,645894968973
10623;1;3;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;13;261,645894968973
10623;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;261,645894968973
10623;1;5;3;2;2;2;2; ;1;13; ; ; ; ; ;1;03;13;261,645894968973
10624;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;11;1980,86573651155
10626;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;08;401,113157948829
10626;1;2;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;08;401,113157948829
10629;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;17;166,575236839145
10632;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;76;1253,11324375109
10632;1;2;4;2;2;2;1;2; ; ; ; ; ; ;1;1;03;76;1253,11324375109
10632;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;76;1253,11324375109
10632;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;76;1253,11324375109
10633;1;1;6;2;2;2;2; ;1;3;1;2; ; ; ;1;03;68;408,966924606739
10633;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;68;408,966924606739
10633;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;68;408,966924606739
10633;1;4;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;68;408,966924606739
10636;1;1;4;2;2;2;2; ;1;2;1;2; ; ; ;1;03;54;305,095485597459
10636;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;03;54;305,095485597459
10636;1;3;4;2;2;2;2; ;1;2;1;2; ; ; ;1;03;54;305,095485597459
10636;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;305,095485597459
10636;1;5;3;2;2;2;2; ;1;2;1;2; ; ; ;1;03;54;305,095485597459
10639;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;08;761,425971358775
10639;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;08;761,425971358775
10642;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;11;1653,61827026143
10642;1;2;4;2;2;2;2; ;1;11; ; ; ; ; ;1;03;11;1653,61827026143
10647;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;11;3125,50808813897
10650;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;54;341,514552049855
10650;1;2;4;2;2;1; ; ; ; ; ; ; ; ; ;1;03;54;341,514552049855
10650;1;3;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;54;341,514552049855
10651;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;03;50;137,975957101312
10651;1;2;2;2;2;2;1;1; ; ; ; ; ; ;1;1;03;50;137,975957101312
10651;1;3;4;2;2;2;1;1; ; ; ; ; ; ;1;1;03;50;137,975957101312
10651;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;137,975957101312
10652;1;1;6;2;2;2;1;1; ; ; ; ; ; ;1;1;03;50;215,041270990897
10653;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;11;2792,87171908877
10657;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;05;893,559881786666
10657;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;05;893,559881786666
10657;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;893,559881786666
10659;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;03;05;355,974677765188
10659;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;355,974677765188
10660;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;73;443,544704751009
10660;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;73;443,544704751009
10660;1;3;3;2;2;2;2; ;1;12; ; ; ; ; ;1;03;73;443,544704751009
10661;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;76;1141,25556172585
10664;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;54;437,025291219068
10664;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;437,025291219068
10664;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;54;437,025291219068
10664;1;4;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;437,025291219068
10665;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;08;475,783558701221
10665;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;08;475,783558701221
10666;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;224,301492249546
10666;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;54;224,301492249546
10668;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;96,8062669328374
10668;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;96,8062669328374
10673;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;68;451,455850681444
10673;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;68;451,455850681444
10674;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;505,626477578223
10674;1;2;2;2;2;2;1;1; ; ; ; ; ; ;1;1;03;05;505,626477578223
10674;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;505,626477578223
10674;1;4;4;2;2;2;1;2; ; ; ; ; ; ;1;1;03;05;505,626477578223
10674;1;7;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;505,626477578223
10675;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;137,177591752438
10675;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;137,177591752438
10678;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;17;135,450274473864
10678;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;135,450274473864
10678;1;3;5; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;135,450274473864
10678;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;135,450274473864
10678;1;6;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;17;135,450274473864
10681;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;74,0585389871201
10681;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;74,0585389871201
10681;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;74,0585389871201
10682;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;68;297,741980851824
10682;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;68;297,741980851824
10683;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;1682,41653177243
10683;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;1682,41653177243
10683;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;1682,41653177243
10683;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;1682,41653177243
10683;1;5;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;1682,41653177243
10684;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;03;08;348,784264273342
10684;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;08;348,784264273342
10684;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;08;348,784264273342
10684;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;08;348,784264273342
10685;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;03;05;1507,3949918957
10685;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;1507,3949918957
10685;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;1507,3949918957
10685;1;4;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;1507,3949918957
10686;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;08;363,587943843455
10686;1;2;5; ; ; ; ; ; ; ; ; ; ; ; ;1;03;08;363,587943843455
10686;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;08;363,587943843455
10686;1;4;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;08;363,587943843455
10686;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;08;363,587943843455
10686;1;8;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;08;363,587943843455
10687;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;428,954121379561
10687;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;428,954121379561
10689;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;662,400561680512
10689;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;662,400561680512
10689;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;662,400561680512
10689;1;4;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;662,400561680512
10690;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;711,928816017697
10690;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;711,928816017697
10690;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;05;711,928816017697
10690;1;4;6;2;2;2;2; ;1;10; ; ; ; ; ;1;03;05;711,928816017697
10693;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;17;147,749943600492
10693;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;147,749943600492
10693;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;147,749943600492
10699;1;1;4;2;2;2;2; ;1;2;1;2; ; ; ;1;03;17;237,652089875945
10700;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;925,53416218949
10700;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;05;925,53416218949
10703;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;54;339,512745461624
10703;1;2;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;54;339,512745461624
10705;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;218,330140715883
10705;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;03;50;218,330140715883
10706;1;1;6;2;2;2;2; ;1;8;2; ;2; ; ;1;03;05;908,217664406682
10708;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;05;804,677257051334
10708;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;804,677257051334
10708;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;05;804,677257051334
10709;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;13;517,098081881323
10709;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;13;517,098081881323
10709;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;13;517,098081881323
10709;1;4;3;2;2;2;2; ;1;12; ; ; ; ; ;1;03;13;517,098081881323
10709;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;517,098081881323
10709;1;6;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;13;517,098081881323
10709;1;7;4;2;2;1; ; ; ; ; ; ; ; ; ;1;03;13;517,098081881323
10711;1;1;6;2;2;2;1;2; ; ; ; ; ; ;1;1;03;50;391,730077694969
10711;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;50;391,730077694969
