DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;CLASE;INI;DPTO;AREA;fex_c_2011
751716;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;665.137.586.015.357
751716;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;665.137.586.015.357
751716;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;665.137.586.015.357
751718;1;1;80;1;2;8;POR MOTIVO DE   VIAJE;2;;2;;;;;9;2;1;1;5;5;14.076.868.879.477
751718;1;2;80;1;3;3;;2;;2;;;;;4;2;1;1;5;5;14.076.868.879.477
751719;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;872.679.015.793.303
751721;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;90.184.201.443.575
751721;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;90.184.201.443.575
751723;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;78.722.275.215.119
751723;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;78.722.275.215.119
751723;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;78.722.275.215.119
751725;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;746.626.853.206.949
751727;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;700.477.077.809.684
751732;1;2;80;1;3;8;POR UNION LIBRE;2;;2;;;;;9;2;1;1;5;5;95.259.363.118.069
751734;1;1;80;2;;;;2;;2;;2;;.;;;1;1;5;5;684.518.532.681.277
751734;1;2;80;1;3;4;;3;;2;;;;;10;2;1;1;5;5;684.518.532.681.277
751734;1;3;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;684.518.532.681.277
751737;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;759.814.419.536.905
751738;1;1;80;1;3;4;;3;;2;;;;;10;2;1;1;5;5;916.055.461.625.454
751738;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;916.055.461.625.454
751738;1;3;80;1;4;0;;2;;2;;;;;11;2;1;1;5;5;916.055.461.625.454
751738;1;5;80;2;;;;2;;2;;2;;.;;;1;1;5;5;916.055.461.625.454
751740;1;3;80;1;1;1;;2;;2;;;;;2;2;1;1;5;5;725.850.552.225.227
751743;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;728.198.645.459.744
751743;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;728.198.645.459.744
751743;1;3;80;1;1;7;;2;;2;;;;;8;2;1;1;5;5;728.198.645.459.744
751743;1;4;80;1;1;7;;2;;2;;;;;8;2;1;1;5;5;728.198.645.459.744
751745;1;1;80;1;4;3;;3;;2;;;;;8;2;1;1;5;5;759.814.419.536.905
751745;1;2;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;759.814.419.536.905
751747;1;1;80;1;4;7;;2;;2;;;;;4;2;1;1;5;5;571.882.703.171.751
751747;1;5;80;2;;;;2;;2;;2;;.;;;1;1;5;5;571.882.703.171.751
751750;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;921.206.073.917.585
751751;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;915.237.559.304.012
751751;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;915.237.559.304.012
751752;1;3;80;2;;;;2;;2;;1;1;;9;;1;1;5;5;746.781.415.904.786
751752;1;8;80;1;1;7;;2;;2;;;;;9;2;1;1;5;5;746.781.415.904.786
751755;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;100.773.120.691.936
751755;1;4;80;1;1;5;;2;;1;380000;;;;6;2;1;1;5;5;100.773.120.691.936
751757;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;881.258.639.152.959
751757;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;881.258.639.152.959
751760;1;1;80;1;2;3;;2;;2;;;;;4;2;1;1;5;5;814.087.963.524.426
751760;1;2;80;1;4;3;;2;;2;;;;;4;2;1;1;5;5;814.087.963.524.426
751761;1;1;80;1;4;3;;3;;2;;;;POR PENSION DE INVALIDEZ;12;2;1;1;5;5;100.249.526.114.868
751761;1;4;80;1;1;5;;2;;1;135000;;;ESPERA PRESENTARSE A JOVENES EN ACCION;12;2;1;1;5;5;100.249.526.114.868
751761;1;5;80;2;;;;2;;2;;2;;.;;;1;1;5;5;100.249.526.114.868
751766;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;5;5;789.572.247.620.511
751766;1;2;80;1;4;8;SE CASO;2;;2;;;;;9;2;1;1;5;5;789.572.247.620.511
751768;1;2;80;1;4;8;SE SALIO A CUIDAR LOS NIETOS;2;;2;;;;;9;2;1;1;5;5;903.022.212.207.216
751768;1;5;80;2;;;;2;;2;;2;;.;;;1;1;5;5;903.022.212.207.216
751770;1;1;80;1;4;3;;3;;2;;;;;4;2;1;1;5;5;920.981.208.195.194
751770;1;2;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;920.981.208.195.194
751770;1;3;80;1;4;7;;2;;2;;;;;9;2;1;1;5;5;920.981.208.195.194
751772;1;1;80;1;4;3;;3;;2;;;;;4;2;1;1;5;5;758.677.270.979.183
751772;1;2;80;1;2;0;;2;;2;;;;DISCRIMINACION POR SER OBESA;12;2;1;1;5;5;758.677.270.979.183
751775;1;1;80;1;4;6;;2;;2;;;;;8;2;1;1;5;5;621.365.093.345.109
751775;1;2;80;1;4;3;;2;;2;;;;;4;2;1;1;5;5;621.365.093.345.109
751775;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;621.365.093.345.109
751777;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;5;5;120.820.015.943.984
751777;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;120.820.015.943.984
751777;1;5;80;1;4;3;;2;;2;;;;;9;2;1;1;5;5;120.820.015.943.984
751779;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;741.855.423.548.926
751782;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;872.679.015.793.303
751785;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;953.943.417.262.504
751786;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;5;848.035.684.075.619
751788;1;2;80;1;3;2;;2;;2;;;;;9;2;1;1;5;5;987.708.257.252.626
751792;1;2;80;1;1;6;;2;;2;;;;;9;2;1;1;5;5;533.926.001.008.718
751792;1;6;80;2;;;;2;;2;;2;;.;;;1;1;5;5;533.926.001.008.718
751797;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;124.560.781.645.408
751799;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;199.300.392.154.643
751806;1;3;80;1;1;3;;2;;2;;;;ESTA  EN   EMBARAZO;12;2;1;1;5;5;800.991.850.546.986
751807;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;104.066.641.332.584
751807;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;104.066.641.332.584
751809;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;947.851.246.076.496
751809;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;947.851.246.076.496
751811;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;661.509.766.185.531
751812;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;86.029.408.038.616
751814;1;2;80;1;1;6;;2;;2;;;;;1;2;1;1;5;5;120.381.852.482.877
751816;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;96.713.098.359.246
751816;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;96.713.098.359.246
751817;1;1;80;1;4;4;;3;;2;;;4;;4;1;1;1;5;5;96.713.098.359.246
751817;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;96.713.098.359.246
751820;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;741.272.019.717.923
751820;1;5;80;2;;;;2;;2;;2;;.;;;1;1;5;5;741.272.019.717.923
751822;1;1;80;1;4;2;;2;;1;15000;;;;9;2;1;1;5;5;103.645.407.763.141
751827;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;5;926.675.437.423.283
751831;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;587.689.282.155.103
751831;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;587.689.282.155.103
751831;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;587.689.282.155.103
751834;1;2;80;1;2;2;;2;;2;;;2;;9;1;1;1;5;5;705.788.762.371.642
751834;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;705.788.762.371.642
751836;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;987.877.845.562.974
751838;1;2;80;2;;;;2;;2;;1;1;;2;;1;1;5;5;861.495.394.572.838
751839;1;1;80;1;4;8;LOS   HIJOS  LE  DIJERON  QUE NO TRABAJARA MAS;2;;2;;;;;9;2;1;1;5;5;823.721.410.954.304
751841;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;10.459.002.429.957
751842;1;3;80;1;4;1;;2;;2;;;;;2;2;1;1;5;5;845.910.187.061.958
751842;1;4;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;845.910.187.061.958
751844;1;1;80;1;4;2;;3;;2;;;;;9;2;1;1;5;5;828.906.523.123.055
751845;1;1;80;1;2;4;;3;;2;;;;;10;2;1;1;5;5;747.599.072.440.109
751845;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;5;747.599.072.440.109
751847;1;1;80;1;3;6;;2;;2;;;;;9;2;1;1;5;5;781.758.366.462.969
751847;1;4;80;1;4;2;;3;;2;;;;;9;2;1;1;5;5;781.758.366.462.969
751851;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;774.160.094.738.797
751851;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;774.160.094.738.797
751853;2;2;80;1;3;3;;2;;2;;;;;4;2;1;1;5;5;128.192.785.576.174
751853;2;4;80;1;1;1;;2;;2;;;;;2;2;1;1;5;5;128.192.785.576.174
751853;2;5;80;2;;;;2;;2;;2;;.;;;1;1;5;5;128.192.785.576.174
751855;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;987.877.845.562.974
751856;1;1;80;2;;;;2;;2;;2;;.;;;1;1;5;5;810.795.560.990.022
751856;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;810.795.560.990.022
751858;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;915.237.559.304.012
751859;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;911.384.873.751.795
751859;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;911.384.873.751.795
751861;1;1;80;1;2;8;EL HIJO NO QUIZO QUE W MAS;2;;2;;;;EL HIJO NO SE LO PERMITE;12;2;1;1;5;5;139.825.458.345.574
751864;1;6;80;2;;;;2;;2;;2;;.;;;1;1;5;5;710.150.212.854.901
751867;1;4;80;1;1;1;;2;;2;;;;;2;2;1;1;5;5;112.255.412.335.957
751868;1;1;80;1;3;4;;2;;2;;;;;10;2;1;1;5;5;71.366.464.413.964
751868;1;2;80;1;4;4;;2;;2;;;;;10;2;1;1;5;5;71.366.464.413.964
751874;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;916.300.769.890.667
751874;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;916.300.769.890.667
751876;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;952.014.265.119.072
751880;1;2;80;1;2;4;;2;;2;;;;;10;2;1;1;5;5;9.110.456.971.311
751882;1;1;80;1;4;4;;2;;2;;;;;10;2;1;1;5;5;671.330.966.351.322
751882;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;671.330.966.351.322
751884;1;1;80;2;;;;2;;2;;2;;.;;;1;1;5;5;717.480.741.748.587
751886;1;2;80;1;2;4;;2;;2;;;;;10;2;1;1;5;5;829.950.883.972.246
751886;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;829.950.883.972.246
751887;1;2;80;2;;;;3;;2;;2;;.;;;1;1;5;5;667.109.089.388.341
751888;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;929.902.225.012.923
751888;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;929.902.225.012.923
751888;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;929.902.225.012.923
751890;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;101.697.134.267.907
751892;2;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;5;105.680.095.510.804
751892;2;3;80;1;2;2;;2;;2;;;;;9;2;1;1;5;5;105.680.095.510.804
751892;2;6;80;1;1;0;;2;;2;;;;FALTA DE PASAJES;12;2;1;1;5;5;105.680.095.510.804
751894;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;474.490.582.536.635
751894;1;4;80;2;;;;2;;2;;1;1;;5;;1;1;5;5;474.490.582.536.635
751894;1;7;80;2;;;;2;;2;;2;;.;;;1;1;5;5;474.490.582.536.635
751894;1;9;80;1;2;7;;2;;2;;;;;2;2;1;1;5;5;474.490.582.536.635
751894;1;10;80;2;;;;2;;2;;2;;.;;;1;1;5;5;474.490.582.536.635
751897;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;5;915.237.559.304.012
751900;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;655.955.889.732.507
751900;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;655.955.889.732.507
751900;1;5;80;2;;;;2;;2;;2;;.;;;1;1;5;5;655.955.889.732.507
751900;1;8;80;2;;;;2;;2;;2;;.;;;1;1;5;5;655.955.889.732.507
751902;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;727.211.453.644.498
751903;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;110.070.761.200.834
751906;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;97.916.597.427.749
751906;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;97.916.597.427.749
751906;2;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;97.916.597.427.749
751906;2;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;97.916.597.427.749
751906;2;9;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;97.916.597.427.749
751909;1;1;80;1;4;3;;3;;2;;;;;4;2;1;1;5;5;71.388.950.986.203
751911;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;833.973.157.834.811
751914;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;920.981.208.195.194
751914;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;5;920.981.208.195.194
751914;1;3;80;1;4;7;;2;;2;;;;;11;2;1;1;5;5;920.981.208.195.194
751922;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;833.973.157.834.811
751924;1;3;80;1;2;1;;2;;2;;;;;2;2;1;1;5;5;95.753.464.914.906
751926;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;5;188.109.574.478.848
751926;1;3;80;1;1;5;;2;;2;;;;;4;2;1;1;5;5;188.109.574.478.848
751927;1;2;80;1;1;7;;2;;1;25000;;;;9;2;1;1;5;5;21.287.416.347.483
751929;1;2;80;1;1;2;;2;;2;;;;;9;2;1;1;5;5;118.663.724.029.596
751931;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;5;5;760.039.285.259.296
751932;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;5;987.708.257.252.626
751937;1;1;80;1;3;4;;3;;2;;;;;8;2;1;1;5;5;71.388.950.986.203
751937;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;71.388.950.986.203
751940;1;1;80;1;4;3;;3;;2;;;;;8;2;1;1;5;5;915.012.693.581.621
751940;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;915.012.693.581.621
751940;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;915.012.693.581.621
751940;1;4;80;1;1;3;;2;;2;;;1;;8;1;1;1;5;5;915.012.693.581.621
751942;1;2;80;1;1;7;;2;;1;400000;;;NO TIENE RECURSOS;12;2;1;1;5;5;875.931.071.059.164
751945;1;1;80;1;4;4;;3;;2;;;;;8;2;1;1;5;5;972.911.825.381.178
751945;1;2;80;1;4;4;;3;;2;;;;;8;2;1;1;5;5;972.911.825.381.178
751945;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;972.911.825.381.178
751946;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;778.713.094.773.303
751948;1;2;80;1;4;5;;2;;2;;;;;9;2;1;1;5;5;835.795.861.490.595
751951;1;5;80;1;1;4;;3;;2;;;;;8;2;1;1;5;5;635.766.608.834.604
751954;1;2;80;1;4;8;CAMBIO DE CIUDAD;2;;2;;;;;9;2;1;1;5;5;759.814.419.536.905
751956;1;2;80;1;3;5;;2;;2;;;;;4;2;1;1;5;5;748.686.482.503.046
751956;1;3;80;1;3;1;;2;;2;;;;;2;2;1;1;5;5;748.686.482.503.046
751959;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;664.912.720.292.966
751959;1;4;80;1;4;5;;2;;2;;;;;8;2;1;1;5;5;664.912.720.292.966
751965;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;915.237.559.304.012
751967;1;2;80;1;1;3;;2;;2;;;;POR EL EMBARAZO;12;2;1;1;5;5;950.352.185.375.948
751974;1;1;80;1;4;2;;3;;2;;;;;8;2;1;1;5;5;638.593.623.006.403
751980;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;699.296.880.038.218
751980;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;699.296.880.038.218
751983;1;3;80;1;1;7;;2;;1;100000;;;;4;2;1;1;5;5;100.959.692.676.665
751987;1;1;80;2;;;;2;;2;;2;;.;;;1;1;5;5;927.886.194.768.434
751989;1;1;80;1;4;2;;2;;2;;;;;8;2;1;1;5;5;752.970.385.949.405
751989;1;2;80;1;4;4;;3;;2;;;;;11;2;1;1;5;5;752.970.385.949.405
751990;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;106.409.143.424.634
751991;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;836.043.213.785.225
751994;1;1;80;1;4;6;;2;;2;;;;;5;2;1;1;5;5;760.039.285.259.296
751999;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;5;909.789.657.613.574
751999;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;909.789.657.613.574
752001;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;987.708.257.252.626
752004;1;1;80;2;;;;2;;2;;2;;.;;;1;1;5;5;91.932.479.130.302
752007;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;5;104.408.918.636.493
752007;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;104.408.918.636.493
752008;1;1;80;1;1;6;;3;;2;;;;;4;2;1;1;5;5;606.209.178.583.764
752008;1;3;80;1;1;7;;2;;2;;;1;;2;1;1;1;5;5;606.209.178.583.764
752012;1;2;80;2;;;;2;;2;;1;3;;9;;1;1;5;5;75.270.875.636.561
752012;1;5;80;2;;;;2;;2;;2;;.;;;1;1;5;5;75.270.875.636.561
752014;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;5;864.054.900.583.063
752014;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;5;864.054.900.583.063
752018;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;5;5;865.955.518.412.036
752018;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;5;865.955.518.412.036
752026;1;1;80;2;;;;2;;2;;2;;.;;;1;1;5;98;178.579.920.705.818
752026;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;98;178.579.920.705.818
752026;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;98;178.579.920.705.818
752029;1;3;80;1;1;7;;2;;1;45000;;;;1;2;1;1;5;98;141.816.292.269.672
752029;1;5;80;2;;;;2;;2;;2;;.;;;1;1;5;98;141.816.292.269.672
752031;1;1;80;1;1;3;;2;;2;;;;;4;2;1;1;5;98;321.817.036.338.378
752031;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;98;321.817.036.338.378
752031;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;98;321.817.036.338.378
752034;1;3;80;1;3;3;;2;;2;;;;;4;2;1;1;5;98;153.454.532.041.227
752073;1;1;80;1;1;3;;2;;1;100000;;;;4;2;1;1;5;98;289.904.680.172.635
752073;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;98;289.904.680.172.635
752073;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;98;289.904.680.172.635
752075;1;5;80;2;;;;2;;2;;2;;.;;;1;1;5;98;373.563.277.172.773
752084;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;98;227.931.616.125.149
752084;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;98;227.931.616.125.149
752092;1;1;80;2;;;;2;;2;;2;;.;;;1;1;5;98;185.062.013.746.667
752094;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;5;98;141.816.292.269.672
752094;1;2;80;1;1;7;;2;;1;160000;;;;1;2;1;1;5;98;141.816.292.269.672
752095;1;1;80;2;;;;2;;2;;2;;.;;;1;1;5;98;173.448.575.333.534
752095;1;3;80;1;3;6;;2;;2;;;;;1;2;1;1;5;98;173.448.575.333.534
752097;1;1;80;1;4;3;;2;;2;;;;;8;2;1;1;5;98;141.816.292.269.672
752097;1;2;80;1;1;7;;2;;1;160000;;;;1;2;1;1;5;98;141.816.292.269.672
752097;1;3;80;1;3;2;;2;;2;;;;;9;2;1;1;5;98;141.816.292.269.672
752097;1;4;80;1;1;7;;2;;2;;;;;1;2;1;1;5;98;141.816.292.269.672
752100;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;98;141.816.292.269.672
752100;1;3;80;1;1;1;;2;;1;87400;;;;2;2;1;1;5;98;141.816.292.269.672
752100;1;5;80;2;;;;2;;2;;2;;.;;;1;1;5;98;141.816.292.269.672
752101;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;98;350.260.568.390.153
752104;1;1;80;1;3;4;;3;;2;;;;;10;2;1;1;5;98;159.261.251.247.794
752104;1;2;80;1;3;4;;3;;2;;;;;10;2;1;1;5;98;159.261.251.247.794
752107;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;98;288.152.492.243.036
752107;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;98;288.152.492.243.036
752108;1;1;80;1;2;6;;2;;2;;;;;8;2;1;1;5;98;141.816.292.269.672
752108;1;3;80;1;4;4;;3;;2;;;;;10;2;1;1;5;98;141.816.292.269.672
752110;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;98;348.694.612.932.568
752110;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;98;348.694.612.932.568
752112;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;98;24.014.957.961.815
752112;1;4;80;1;4;2;;2;;2;;;;;9;2;1;1;5;98;24.014.957.961.815
752114;1;1;80;2;;;;2;;2;;2;;.;;;1;1;5;98;141.816.292.269.672
752116;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;98;317.649.293.023.203
752117;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;5;98;141.816.292.269.672
752117;1;2;80;1;4;4;;3;;2;;;;;10;2;1;1;5;98;141.816.292.269.672
752120;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;98;264.243.066.326.904
752125;1;1;80;1;2;2;;2;;2;;;;;9;2;1;1;5;98;327.106.711.997.693
752125;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;98;327.106.711.997.693
752125;1;6;80;2;;;;2;;2;;2;;.;;;1;1;5;98;327.106.711.997.693
752126;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;98;31.722.627.988.027
752160;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;98;32.918.971.100.253
752161;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;98;342.887.893.726.001
752161;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;98;342.887.893.726.001
752167;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;98;145.817.600.895.064
752168;1;2;80;1;3;2;;2;;2;;;;;9;2;1;1;5;98;318.792.235.337.855
752170;1;2;80;2;;;;2;;2;;2;;.;;;1;1;5;98;360.235.030.911.894
752170;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;98;360.235.030.911.894
752173;1;1;80;1;2;2;;2;;2;;;;;9;2;1;1;5;98;348.694.612.932.568
752173;1;3;80;2;;;;2;;2;;2;;.;;;1;1;5;98;348.694.612.932.568
752181;1;1;80;1;2;6;;2;;2;;;;;8;2;1;1;5;98;141.816.292.269.672
752182;1;1;80;1;2;4;;3;;2;;;;;10;2;1;1;5;98;141.816.292.269.672
752182;1;3;80;1;4;8;VEJEZ;2;;2;;;;;8;2;1;1;5;98;141.816.292.269.672
752182;1;4;80;2;;;;2;;2;;2;;.;;;1;1;5;98;141.816.292.269.672
752182;1;5;80;2;;;;2;;2;;2;;.;;;1;1;5;98;141.816.292.269.672
752184;1;1;80;1;3;4;;3;;2;;;;;10;2;1;1;5;98;141.816.292.269.672
752184;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;5;98;141.816.292.269.672
752184;1;3;80;1;4;2;;2;;2;;;;;9;2;1;1;5;98;141.816.292.269.672
752184;1;4;80;1;4;4;;3;;2;;;;;10;2;1;1;5;98;141.816.292.269.672
752185;1;1;80;2;;;;2;;2;;2;;.;;;1;1;5;98;185.062.013.746.667
752190;1;2;80;1;3;2;;2;;2;;;;;9;2;1;1;5;98;281.590.203.512.797
752194;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;5;98;141.816.292.269.672
752196;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;13;13;278.860.384.310.316
752197;1;2;80;2;;;;2;;2;;2;;.;;;1;1;13;13;30.747.458.861.775
752197;1;3;80;2;;;;2;;2;;2;;.;;;1;1;13;13;30.747.458.861.775
752197;2;3;80;2;;;;2;;2;;2;;.;;;1;1;13;13;30.747.458.861.775
752199;1;3;80;1;2;1;;2;;2;;;;;2;2;1;1;13;13;377.488.926.113.606
752199;1;4;80;2;;;;2;;2;;2;;.;;;1;1;13;13;377.488.926.113.606
752200;1;2;80;2;;;;2;;2;;2;;.;;;1;1;13;13;356.964.986.508.066
752200;1;3;80;2;;;;2;;2;;2;;.;;;1;1;13;13;356.964.986.508.066
752200;1;5;80;2;;;;2;;2;;2;;.;;;1;1;13;13;356.964.986.508.066
752202;1;1;80;1;4;4;;3;;2;;;;;11;2;1;1;13;13;37.136.374.397.593
752202;1;2;80;2;;;;2;;2;;2;;.;;;1;1;13;13;37.136.374.397.593
752206;1;3;80;2;;;;2;;2;;2;;.;;;1;1;13;13;29.463.241.318.091
752207;1;3;80;2;;;;2;;2;;2;;.;;;1;1;13;13;235.333.730.189.507
752207;1;4;80;1;4;2;;2;;2;;;;;8;2;1;1;13;13;235.333.730.189.507
752207;1;5;80;1;4;3;;2;;2;;;;;4;2;1;1;13;13;235.333.730.189.507
752207;1;6;80;2;;;;2;;2;;2;;.;;;1;1;13;13;235.333.730.189.507
752210;1;1;80;1;3;3;;2;;2;;;;;4;2;1;1;13;13;219.697.539.115.639
752210;1;4;80;2;;;;2;;2;;2;;.;;;1;1;13;13;219.697.539.115.639
752210;1;5;80;2;;;;2;;2;;2;;.;;;1;1;13;13;219.697.539.115.639
