DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;DPTO;fex_c_2011
742613;1;3;90;;1;;1;2;2;2;2;2;2;2;2;7;;14;;;;;;;;;2;25;244.893.892.580.014
742617;1;1;90;;1;;2;2;2;2;2;2;2;2;2;3;;;;;;;;;;;2;25;249.092.240.313.409
742617;1;2;90;;1;;1;2;2;2;2;2;2;2;2;21;;28;;;;;;;;;2;25;249.092.240.313.409
742617;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;25;249.092.240.313.409
742617;1;4;90;;1;;1;2;2;2;2;2;2;2;2;2;;2;;;;;;;;;2;25;249.092.240.313.409
742617;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;25;249.092.240.313.409
742617;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;25;249.092.240.313.409
742620;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;13.118.166.552.727
742620;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;25;13.118.166.552.727
742620;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;13.118.166.552.727
742620;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;13.118.166.552.727
742620;1;6;90;;1;;1;2;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;25;13.118.166.552.727
742622;1;1;90;;1;;1;2;2;2;2;2;2;2;2;14;;21;;;;;;;;;2;25;354.202.612.274.351
742622;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;25;354.202.612.274.351
742622;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;354.202.612.274.351
742624;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.886.713.805.693
742674;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;25;197.103.246.655.493
742674;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;197.103.246.655.493
742676;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742676;1;2;90;;2;;1;2;2;1;2;2;2;2;2;;;49;;;6;;;;;;2;25;193.491.186.768.686
742676;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742678;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;46.180.855.873.442
742678;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;49;;21;;;;;;;2;25;46.180.855.873.442
742678;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;25;46.180.855.873.442
742678;1;7;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;46.180.855.873.442
742680;1;1;90;;1;;2;2;2;2;2;2;2;2;2;14;;;;;;;;;;;2;25;193.491.186.768.686
742680;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;25;193.491.186.768.686
742680;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;25;193.491.186.768.686
742680;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742706;1;1;90;;1;;1;2;2;2;2;2;2;2;2;4;;2;;;;;;;;;2;25;193.491.186.768.686
742706;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;2;25;193.491.186.768.686
742706;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;193.491.186.768.686
742706;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742706;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742706;1;6;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742706;1;7;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;193.491.186.768.686
742709;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;25;193.491.186.768.686
742710;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;255.001.947.450.579
742710;1;2;90;;2;;1;2;2;1;2;2;2;2;2;;;35;;;2;;;;;;2;25;255.001.947.450.579
742710;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;25;255.001.947.450.579
742712;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742712;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;25;193.491.186.768.686
742712;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;193.491.186.768.686
742713;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;42;;;;;;;2;25;377.909.994.982.664
742714;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;25;206.251.678.704.526
742716;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742716;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;25;193.491.186.768.686
742716;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;25;193.491.186.768.686
742716;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742718;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;25;199.219.445.174.405
742718;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;199.219.445.174.405
742720;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;222.204.288.271.959
742720;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;222.204.288.271.959
742720;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;25;222.204.288.271.959
742722;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;197.103.246.655.493
742722;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;25;197.103.246.655.493
742723;1;1;90;;1;;2;2;2;2;2;2;2;2;2;30;;;;;;;;;;;2;25;193.491.186.768.686
742723;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;25;193.491.186.768.686
742724;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742724;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;21;;;;;;;2;25;193.491.186.768.686
742724;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;193.491.186.768.686
742724;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;193.491.186.768.686
742724;1;6;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;21;;;;;;;2;25;193.491.186.768.686
742725;1;1;90;;1;;1;2;2;1;2;2;2;2;2;14;;14;;;42;;;;;;2;25;377.915.814.987.344
742725;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;14;;;;;;;;;2;25;377.915.814.987.344
742726;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;377.915.814.987.344
742726;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;2;25;377.915.814.987.344
742727;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;14;;;;;;;2;25;687.226.752.803.641
742727;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;14;;;;;;;2;25;687.226.752.803.641
742729;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;653.053.332.632.465
742729;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;14;;;;;;;2;25;653.053.332.632.465
742732;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;425.536.460.583.829
742733;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;425.536.460.583.829
742734;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;312.900.648.245.665
742734;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;25;312.900.648.245.665
742734;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;312.900.648.245.665
742734;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;312.900.648.245.665
742738;1;1;90;;1;;2;2;1;2;2;2;2;2;2;4;;;;14;;;;;;;2;25;238.539.563.924.748
742738;1;2;90;;1;;1;2;1;2;2;2;2;2;2;4;;21;;42;;;;;;;2;25;238.539.563.924.748
742738;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;25;238.539.563.924.748
742738;1;4;90;;1;;1;2;2;2;2;2;2;2;2;7;;5;;;;;;;;;2;25;238.539.563.924.748
742742;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.494.691.758.051
742742;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;21;;;;;;;2;25;193.494.691.758.051
742745;1;1;90;;2;;2;1;2;2;2;2;2;2;2;;;;8;;;;;;;;2;25;40.744.975.722.199
742745;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;54;;;;;;;2;25;40.744.975.722.199
742746;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;36;;;;;;;;;2;25;389.902.092.175.156
742746;1;2;90;;2;;1;2;2;2;2;1;2;2;2;;;21;;;;;4;;;;2;25;389.902.092.175.156
742746;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;389.902.092.175.156
742746;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;25;389.902.092.175.156
742746;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;389.902.092.175.156
742748;1;1;90;;1;;1;2;1;2;2;2;2;2;2;4;;7;;7;;;;;;;2;25;329.260.688.001.029
742748;1;2;90;;1;;1;2;1;2;2;2;2;2;2;14;;21;;36;;;;;;;2;25;329.260.688.001.029
742748;1;3;90;;1;;1;2;2;2;2;2;2;2;2;2;;4;;;;;;;;;2;25;329.260.688.001.029
742752;1;1;90;;2;;1;2;2;2;2;2;2;1;2;;;7;;;;;;;14;;2;25;224.488.318.260.341
742753;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;22.478.553.431.674
742753;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;25;22.478.553.431.674
742753;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;22.478.553.431.674
742756;1;1;90;;2;;1;2;2;1;2;2;1;2;2;;;5;;;7;;;2;;;2;25;503.062.317.077.981
742756;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;503.062.317.077.981
742756;1;3;90;;1;;1;2;1;1;2;1;2;2;2;7;;21;;70;8;;6;;;;2;25;503.062.317.077.981
742756;1;5;90;;1;;1;2;2;2;2;2;2;2;2;21;;7;;;;;;;;;2;25;503.062.317.077.981
742756;1;6;90;;1;;2;2;2;2;2;2;2;2;2;21;;;;;;;;;;;2;25;503.062.317.077.981
742756;1;7;90;;1;;1;2;2;2;2;2;2;2;2;7;;35;;;;;;;;;2;25;503.062.317.077.981
742758;1;1;90;;1;;2;2;2;2;2;2;2;2;2;6;;;;;;;;;;;2;25;26.615.010.476.877
742758;1;2;90;;1;;1;2;1;2;2;2;2;2;2;6;;48;;16;;;;;;;2;25;26.615.010.476.877
742758;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;25;26.615.010.476.877
742761;1;1;90;;2;;1;2;1;2;2;1;2;2;2;;;36;;21;;;21;;;;2;25;2.977.053.963.849
742761;1;2;90;;1;;1;2;2;2;2;2;2;2;2;2;;42;;;;;;;;;2;25;2.977.053.963.849
742761;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;25;2.977.053.963.849
742763;1;1;90;;1;;1;2;2;2;2;2;2;2;2;21;;7;;;;;;;;;2;25;200.239.482.033.335
742763;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;70;;;;;;;2;25;200.239.482.033.335
742763;1;3;90;;1;;1;2;2;2;2;2;2;2;2;7;;14;;;;;;;;;2;25;200.239.482.033.335
742767;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;21;;;;;;;;;2;25;192.987.186.092.931
742767;1;2;90;;1;;1;2;2;2;2;2;2;2;2;14;;21;;;;;;;;;2;25;192.987.186.092.931
742768;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;40.744.975.722.199
742768;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;70;;;;;;;2;25;40.744.975.722.199
742770;1;1;90;;1;;1;2;1;2;2;2;2;2;2;28;;3;;12;;;;;;;2;25;304.450.186.660.184
742770;1;2;90;;1;;1;2;1;2;2;2;2;2;2;7;;28;;42;;;;;;;2;25;304.450.186.660.184
742770;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;7;;;;;;;2;25;304.450.186.660.184
742770;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;304.450.186.660.184
742771;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;224.488.318.260.341
742801;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;269.906.807.367.449
742801;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;70;;;;;;;2;25;269.906.807.367.449
742801;1;3;90;;2;;2;2;1;2;2;2;2;2;2;;;;;30;;;;;;;2;25;269.906.807.367.449
742804;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;205.335.336.824.827
742804;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;36;;70;;;;;;;2;25;205.335.336.824.827
742804;2;2;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;2;25;205.335.336.824.827
742807;1;1;90;;1;;2;2;2;2;2;2;2;2;2;14;;;;;;;;;;;2;25;450.637.502.200.296
742807;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;25;450.637.502.200.296
742808;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;2;25;339.361.727.940.888
742847;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;60;;;;;;;;;2;25;338.763.283.426.791
742861;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;2;25;193.491.186.768.686
742861;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;12;;;;;;;2;25;193.491.186.768.686
742864;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;1;;16;;;;;;;2;25;281.912.332.282.268
742864;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;36;;35;;;;;;;2;25;281.912.332.282.268
742867;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;245.480.263.759.404
742867;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;245.480.263.759.404
742868;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;36;;;;;;;2;25;193.491.186.768.686
742868;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;25;193.491.186.768.686
742868;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;3;;35;;;;;;;2;25;193.491.186.768.686
742868;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742870;1;1;90;;1;;1;2;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;25;245.480.263.759.404
742870;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;245.480.263.759.404
742872;1;1;90;;2;;1;2;2;2;2;2;2;1;2;;;36;;;;;;;2;;2;25;339.361.727.940.888
742873;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;640.971.754.223.322
742873;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;25;640.971.754.223.322
742873;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;640.971.754.223.322
742874;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;193.491.186.768.686
742874;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742874;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;36;;;;;;;;;2;25;193.491.186.768.686
742874;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;25;193.491.186.768.686
742874;2;1;90;;2;;1;1;2;2;2;2;2;2;2;;;14;10;;;;;;;;2;25;193.491.186.768.686
742874;2;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742874;2;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;193.491.186.768.686
742874;2;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;193.491.186.768.686
742877;1;1;90;;1;;1;2;2;2;2;2;2;2;2;5;;36;;;;;;;;;2;25;222.204.288.271.959
742877;1;2;90;;1;;1;2;2;2;2;2;2;2;2;21;;36;;;;;;;;;2;25;222.204.288.271.959
742877;1;3;90;;1;;1;2;2;2;2;2;2;2;2;2;;3;;;;;;;;;2;25;222.204.288.271.959
742879;1;1;90;;1;;2;2;2;2;2;2;2;2;2;30;;;;;;;;;;;2;25;208.823.002.364.585
742879;1;2;90;;1;;2;2;2;2;2;2;2;2;2;24;;;;;;;;;;;2;25;208.823.002.364.585
742879;1;3;90;;1;;2;1;2;2;2;2;2;2;2;8;;;4;;;;;;;;2;25;208.823.002.364.585
742879;1;4;90;;2;;1;2;1;1;2;2;2;2;2;;;8;;70;36;;;;;;2;25;208.823.002.364.585
742881;1;1;90;;1;;1;2;2;2;2;2;2;2;2;14;;7;;;;;;;;;2;25;255.001.947.450.579
742881;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;255.001.947.450.579
742881;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;25;255.001.947.450.579
742883;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;197.103.246.655.493
742883;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;2;25;197.103.246.655.493
742885;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;2;25;329.614.851.377.758
742885;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;30;;;;;;;2;25;329.614.851.377.758
742887;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;25;425.536.460.583.829
742894;1;1;90;;1;;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;;2;25;255.001.947.450.579
742894;1;2;90;;1;;1;2;2;2;2;2;2;2;2;4;;21;;;;;;;;;2;25;255.001.947.450.579
742894;1;3;90;;1;;2;2;2;2;2;2;2;2;2;1;;;;;;;;;;;2;25;255.001.947.450.579
742896;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;4;;;;;;;2;25;460.241.059.390.476
742896;1;2;90;;1;;2;2;2;2;2;2;2;2;2;3;;;;;;;;;;;2;25;460.241.059.390.476
742896;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;460.241.059.390.476
742896;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;460.241.059.390.476
742898;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;602.417.667.176.866
742898;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;25;602.417.667.176.866
742900;1;1;90;;1;;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;;2;25;280.102.989.067.046
742900;1;2;90;;1;;1;2;2;2;2;2;2;2;1;7;;36;;;;;;;;3;2;25;280.102.989.067.046
742900;1;3;90;;1;;1;2;2;2;2;2;2;1;2;2;;1;;;;;;;8;;2;25;280.102.989.067.046
742900;1;4;90;;2;;1;2;2;2;2;1;2;1;2;;;6;;;;;3;;8;;2;25;280.102.989.067.046
742902;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;377.915.814.987.344
742902;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;377.915.814.987.344
742903;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;426.736.317.223.042
742903;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;5;;;;;;;;;2;25;426.736.317.223.042
742903;1;5;90;;1;;2;2;2;2;2;2;2;2;2;4;;;;;;;;;;;2;25;426.736.317.223.042
742906;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;7;;;;;;;2;25;216.447.860.404.123
742906;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;25;216.447.860.404.123
742907;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;25;331.654.996.402.345
742907;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;25;331.654.996.402.345
742909;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;245.480.263.759.404
742909;1;2;90;;1;;1;2;2;2;2;2;2;2;2;35;;35;;;;;;;;;2;25;245.480.263.759.404
742910;1;1;90;;1;;1;2;2;2;2;2;2;2;2;14;;7;;;;;;;;;2;25;193.491.186.768.686
742910;1;2;90;;1;;1;2;2;2;2;2;2;2;2;1;;28;;;;;;;;;2;25;193.491.186.768.686
745962;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;12;;;;;;;2;66;150.781.135.483.306
745962;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;66;150.781.135.483.306
745962;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;66;150.781.135.483.306
745965;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;66;788.561.712.272.402
745965;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;35;;;;;;;2;66;788.561.712.272.402
745967;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;66;17.393.664.686.255
745967;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;2;66;17.393.664.686.255
745967;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;66;17.393.664.686.255
745967;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;66;17.393.664.686.255
745967;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;66;17.393.664.686.255
745969;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;66;183.918.231.103.834
745969;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;66;183.918.231.103.834
745969;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;66;183.918.231.103.834
745969;1;4;90;;2;;2;2;1;2;2;2;2;2;2;;;;;7;;;;;;;2;66;183.918.231.103.834
745969;1;5;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;60;;;;;;;2;66;183.918.231.103.834
745969;1;7;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;66;183.918.231.103.834
745971;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;66;17.196.036.835.059
745971;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;35;;;;;;;2;66;17.196.036.835.059
745973;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;2;66;12.414.332.181.191
745975;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;66;20.632.205.017.951
745977;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;45;;40;;;;;;;2;66;788.561.712.272.402
745977;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;2;66;788.561.712.272.402
745977;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;66;788.561.712.272.402
745980;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;2;66;142.904.870.729.379
745980;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;50;;21;;;;;;;2;66;142.904.870.729.379
745980;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;66;142.904.870.729.379
745980;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;2;66;142.904.870.729.379
745980;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;66;142.904.870.729.379
745984;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;30;;;;;;;2;66;124.925.590.267.847
745984;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;66;124.925.590.267.847
745984;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;24;;40;;;;;;;2;66;124.925.590.267.847
745984;1;4;90;;2;;2;2;1;2;2;2;2;2;2;;;;;10;;;;;;;2;66;124.925.590.267.847
745986;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;66;168.811.918.935.261
745986;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;38;;;;;;;;;2;66;168.811.918.935.261
745986;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;66;168.811.918.935.261
745988;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;2;66;943.011.194.537.808
745988;1;2;90;;2;;1;2;2;2;1;2;2;2;2;;;48;;;;12;;;;;2;66;943.011.194.537.808
745988;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;66;943.011.194.537.808
745988;1;4;90;;2;;1;2;1;2;2;1;2;2;2;;;21;;21;;;16;;;;2;66;943.011.194.537.808
745991;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;66;146.897.484.321.481
745991;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;40;;25;;;;;;;2;66;146.897.484.321.481
745991;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;7;;;;;;;2;66;146.897.484.321.481
745993;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;45;;35;;;;;;;2;66;137.462.228.647.608
745993;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;15;;;;;;;2;66;137.462.228.647.608
745995;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;66;942.951.630.043.495
