DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
751817;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;96.713.098.359.246
751820;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;741.272.019.717.923
751820;1;5;5;80;2;;;;2;;2;;2;;.;;;1;5;741.272.019.717.923
751822;1;1;5;80;1;4;2;;2;;1;15000;;;;9;2;1;5;103.645.407.763.141
751827;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;926.675.437.423.283
751831;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;587.689.282.155.103
751831;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;587.689.282.155.103
751831;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;587.689.282.155.103
751834;1;2;5;80;1;2;2;;2;;2;;;2;;9;1;1;5;705.788.762.371.642
751834;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;705.788.762.371.642
751836;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;987.877.845.562.974
751838;1;2;5;80;2;;;;2;;2;;1;1;;2;;1;5;861.495.394.572.838
751839;1;1;5;80;1;4;8;LOS   HIJOS  LE  DIJERON  QUE NO TRABAJARA MAS;2;;2;;;;;9;2;1;5;823.721.410.954.304
751841;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;10.459.002.429.957
751842;1;3;5;80;1;4;1;;2;;2;;;;;2;2;1;5;845.910.187.061.958
751842;1;4;5;80;1;4;4;;3;;2;;;;;10;2;1;5;845.910.187.061.958
751844;1;1;5;80;1;4;2;;3;;2;;;;;9;2;1;5;828.906.523.123.055
751845;1;1;5;80;1;2;4;;3;;2;;;;;10;2;1;5;747.599.072.440.109
751845;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;747.599.072.440.109
751847;1;1;5;80;1;3;6;;2;;2;;;;;9;2;1;5;781.758.366.462.969
751847;1;4;5;80;1;4;2;;3;;2;;;;;9;2;1;5;781.758.366.462.969
751851;1;1;5;80;1;4;4;;3;;2;;;;;10;2;1;5;774.160.094.738.797
751851;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;774.160.094.738.797
751853;2;2;5;80;1;3;3;;2;;2;;;;;4;2;1;5;128.192.785.576.174
751853;2;4;5;80;1;1;1;;2;;2;;;;;2;2;1;5;128.192.785.576.174
751853;2;5;5;80;2;;;;2;;2;;2;;.;;;1;5;128.192.785.576.174
751855;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;987.877.845.562.974
751856;1;1;5;80;2;;;;2;;2;;2;;.;;;1;5;810.795.560.990.022
751856;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;810.795.560.990.022
751858;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;915.237.559.304.012
751859;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;911.384.873.751.795
751859;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;911.384.873.751.795
751861;1;1;5;80;1;2;8;EL HIJO NO QUIZO QUE W MAS;2;;2;;;;EL HIJO NO SE LO PERMITE;12;2;1;5;139.825.458.345.574
751864;1;6;5;80;2;;;;2;;2;;2;;.;;;1;5;710.150.212.854.901
751867;1;4;5;80;1;1;1;;2;;2;;;;;2;2;1;5;112.255.412.335.957
751868;1;1;5;80;1;3;4;;2;;2;;;;;10;2;1;5;71.366.464.413.964
751868;1;2;5;80;1;4;4;;2;;2;;;;;10;2;1;5;71.366.464.413.964
751874;1;1;5;80;1;4;4;;3;;2;;;;;10;2;1;5;916.300.769.890.667
751874;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;916.300.769.890.667
751876;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;952.014.265.119.072
751880;1;2;5;80;1;2;4;;2;;2;;;;;10;2;1;5;9.110.456.971.311
751882;1;1;5;80;1;4;4;;2;;2;;;;;10;2;1;5;671.330.966.351.322
751882;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;671.330.966.351.322
751884;1;1;5;80;2;;;;2;;2;;2;;.;;;1;5;717.480.741.748.587
751886;1;2;5;80;1;2;4;;2;;2;;;;;10;2;1;5;829.950.883.972.246
751886;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;829.950.883.972.246
751887;1;2;5;80;2;;;;3;;2;;2;;.;;;1;5;667.109.089.388.341
751888;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;929.902.225.012.923
751888;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;929.902.225.012.923
751888;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;929.902.225.012.923
751890;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;101.697.134.267.907
751892;2;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;105.680.095.510.804
751892;2;3;5;80;1;2;2;;2;;2;;;;;9;2;1;5;105.680.095.510.804
751892;2;6;5;80;1;1;0;;2;;2;;;;FALTA DE PASAJES;12;2;1;5;105.680.095.510.804
751894;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;474.490.582.536.635
751894;1;4;5;80;2;;;;2;;2;;1;1;;5;;1;5;474.490.582.536.635
751894;1;7;5;80;2;;;;2;;2;;2;;.;;;1;5;474.490.582.536.635
751894;1;9;5;80;1;2;7;;2;;2;;;;;2;2;1;5;474.490.582.536.635
751894;1;10;5;80;2;;;;2;;2;;2;;.;;;1;5;474.490.582.536.635
751897;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;915.237.559.304.012
751900;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;655.955.889.732.507
751900;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;655.955.889.732.507
751900;1;5;5;80;2;;;;2;;2;;2;;.;;;1;5;655.955.889.732.507
751900;1;8;5;80;2;;;;2;;2;;2;;.;;;1;5;655.955.889.732.507
751902;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;727.211.453.644.498
751903;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;110.070.761.200.834
751906;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;97.916.597.427.749
751906;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;97.916.597.427.749
751906;2;2;5;80;2;;;;2;;2;;2;;.;;;1;5;97.916.597.427.749
751906;2;3;5;80;2;;;;2;;2;;2;;.;;;1;5;97.916.597.427.749
751906;2;9;5;80;1;4;4;;3;;2;;;;;10;2;1;5;97.916.597.427.749
751909;1;1;5;80;1;4;3;;3;;2;;;;;4;2;1;5;71.388.950.986.203
751911;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;833.973.157.834.811
751914;1;1;5;80;1;4;4;;3;;2;;;;;10;2;1;5;920.981.208.195.194
751914;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;920.981.208.195.194
751914;1;3;5;80;1;4;7;;2;;2;;;;;11;2;1;5;920.981.208.195.194
751922;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;833.973.157.834.811
751924;1;3;5;80;1;2;1;;2;;2;;;;;2;2;1;5;95.753.464.914.906
751926;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;188.109.574.478.848
751926;1;3;5;80;1;1;5;;2;;2;;;;;4;2;1;5;188.109.574.478.848
751927;1;2;5;80;1;1;7;;2;;1;25000;;;;9;2;1;5;21.287.416.347.483
751929;1;2;5;80;1;1;2;;2;;2;;;;;9;2;1;5;118.663.724.029.596
751931;1;1;5;80;1;4;2;;2;;2;;;;;9;2;1;5;760.039.285.259.296
751932;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;987.708.257.252.626
751937;1;1;5;80;1;3;4;;3;;2;;;;;8;2;1;5;71.388.950.986.203
751937;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;71.388.950.986.203
751940;1;1;5;80;1;4;3;;3;;2;;;;;8;2;1;5;915.012.693.581.621
751940;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;915.012.693.581.621
751940;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;915.012.693.581.621
751940;1;4;5;80;1;1;3;;2;;2;;;1;;8;1;1;5;915.012.693.581.621
751942;1;2;5;80;1;1;7;;2;;1;400000;;;NO TIENE RECURSOS;12;2;1;5;875.931.071.059.164
751945;1;1;5;80;1;4;4;;3;;2;;;;;8;2;1;5;972.911.825.381.178
751945;1;2;5;80;1;4;4;;3;;2;;;;;8;2;1;5;972.911.825.381.178
751945;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;972.911.825.381.178
751946;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;778.713.094.773.303
751948;1;2;5;80;1;4;5;;2;;2;;;;;9;2;1;5;835.795.861.490.595
751951;1;5;5;80;1;1;4;;3;;2;;;;;8;2;1;5;635.766.608.834.604
751954;1;2;5;80;1;4;8;CAMBIO DE CIUDAD;2;;2;;;;;9;2;1;5;759.814.419.536.905
751956;1;2;5;80;1;3;5;;2;;2;;;;;4;2;1;5;748.686.482.503.046
751956;1;3;5;80;1;3;1;;2;;2;;;;;2;2;1;5;748.686.482.503.046
751959;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;664.912.720.292.966
751959;1;4;5;80;1;4;5;;2;;2;;;;;8;2;1;5;664.912.720.292.966
751965;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;915.237.559.304.012
751967;1;2;5;80;1;1;3;;2;;2;;;;POR EL EMBARAZO;12;2;1;5;950.352.185.375.948
751974;1;1;5;80;1;4;2;;3;;2;;;;;8;2;1;5;638.593.623.006.403
751980;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;699.296.880.038.218
751980;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;699.296.880.038.218
751983;1;3;5;80;1;1;7;;2;;1;100000;;;;4;2;1;5;100.959.692.676.665
751987;1;1;5;80;2;;;;2;;2;;2;;.;;;1;5;927.886.194.768.434
751989;1;1;5;80;1;4;2;;2;;2;;;;;8;2;1;5;752.970.385.949.405
751989;1;2;5;80;1;4;4;;3;;2;;;;;11;2;1;5;752.970.385.949.405
751990;1;1;5;80;1;4;4;;3;;2;;;;;10;2;1;5;106.409.143.424.634
751991;1;1;5;80;1;4;4;;3;;2;;;;;10;2;1;5;836.043.213.785.225
751994;1;1;5;80;1;4;6;;2;;2;;;;;5;2;1;5;760.039.285.259.296
751999;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;909.789.657.613.574
751999;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;909.789.657.613.574
752001;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;987.708.257.252.626
752004;1;1;5;80;2;;;;2;;2;;2;;.;;;1;5;91.932.479.130.302
752007;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;104.408.918.636.493
752007;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;104.408.918.636.493
752008;1;1;5;80;1;1;6;;3;;2;;;;;4;2;1;5;606.209.178.583.764
752008;1;3;5;80;1;1;7;;2;;2;;;1;;2;1;1;5;606.209.178.583.764
752012;1;2;5;80;2;;;;2;;2;;1;3;;9;;1;5;75.270.875.636.561
752012;1;5;5;80;2;;;;2;;2;;2;;.;;;1;5;75.270.875.636.561
752014;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;864.054.900.583.063
752014;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;864.054.900.583.063
752018;1;1;5;80;1;4;4;;3;;2;;;;;10;2;1;5;865.955.518.412.036
752018;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;865.955.518.412.036
752196;1;2;13;80;1;4;2;;2;;2;;;;;9;2;1;13;278.860.384.310.316
752197;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;30.747.458.861.775
752197;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;30.747.458.861.775
752197;2;3;13;80;2;;;;2;;2;;2;;.;;;1;13;30.747.458.861.775
752199;1;3;13;80;1;2;1;;2;;2;;;;;2;2;1;13;377.488.926.113.606
752199;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;377.488.926.113.606
752200;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;356.964.986.508.066
752200;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;356.964.986.508.066
752200;1;5;13;80;2;;;;2;;2;;2;;.;;;1;13;356.964.986.508.066
752202;1;1;13;80;1;4;4;;3;;2;;;;;11;2;1;13;37.136.374.397.593
752202;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;37.136.374.397.593
752206;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;29.463.241.318.091
752207;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;235.333.730.189.507
752207;1;4;13;80;1;4;2;;2;;2;;;;;8;2;1;13;235.333.730.189.507
752207;1;5;13;80;1;4;3;;2;;2;;;;;4;2;1;13;235.333.730.189.507
752207;1;6;13;80;2;;;;2;;2;;2;;.;;;1;13;235.333.730.189.507
752210;1;1;13;80;1;3;3;;2;;2;;;;;4;2;1;13;219.697.539.115.639
752210;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;219.697.539.115.639
752210;1;5;13;80;2;;;;2;;2;;2;;.;;;1;13;219.697.539.115.639
752210;1;8;13;80;2;;;;2;;2;;2;;.;;;1;13;219.697.539.115.639
752212;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;335.970.909.185.504
752214;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;311.394.589.219.589
752214;1;4;13;80;1;4;6;;2;;2;;;;;6;2;1;13;311.394.589.219.589
752214;1;5;13;80;2;;;;2;;2;;2;;.;;;1;13;311.394.589.219.589
752218;1;2;13;80;1;4;2;;2;;2;;;;;9;2;1;13;371.663.219.669.098
752218;1;8;13;80;1;1;8;POR EMBARAZO;2;;2;;;;;9;2;1;13;371.663.219.669.098
752220;1;1;13;80;1;4;2;;2;;2;;;;;9;2;1;13;335.970.909.185.504
752221;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;326.091.953.027.593
752224;1;1;13;80;2;;;;2;;2;;2;;.;;;1;13;147.176.015.968.672
752224;1;5;13;80;2;;;;2;;2;;2;;.;;;1;13;147.176.015.968.672
752226;1;1;13;80;1;4;4;;2;;2;;;;;8;2;1;13;355.892.577.806.714
752226;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;355.892.577.806.714
752226;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;355.892.577.806.714
752226;1;5;13;80;2;;;;2;;2;;2;;.;;;1;13;355.892.577.806.714
752226;2;3;13;80;2;;;;2;;2;;2;;.;;;1;13;355.892.577.806.714
752226;3;3;13;80;2;;;;2;;2;;2;;.;;;1;13;355.892.577.806.714
752226;3;4;13;80;2;;;;2;;2;;2;;.;;;1;13;355.892.577.806.714
752226;3;5;13;80;2;;;;2;;2;;2;;.;;;1;13;355.892.577.806.714
752229;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;301.695.153.985.185
752229;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;301.695.153.985.185
752229;1;5;13;80;2;;;;2;;2;;2;;.;;;1;13;301.695.153.985.185
752231;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;26.977.571.197.143
752233;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;294.811.934.104.417
752236;1;1;13;80;1;4;4;;3;;2;;;;;10;2;1;13;301.169.885.556.567
752236;1;2;13;80;1;4;2;;2;;2;;;;;9;2;1;13;301.169.885.556.567
752236;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;301.169.885.556.567
752236;1;8;13;80;2;;;;2;;2;;2;;.;;;1;13;301.169.885.556.567
752239;1;2;13;80;1;1;2;;2;;2;;;;;9;2;1;13;319.353.276.593.664
752242;1;1;13;80;1;4;3;;2;;2;;;;;8;2;1;13;190.464.393.175.438
752242;1;5;13;80;2;;;;2;;2;;2;;.;;;1;13;190.464.393.175.438
752243;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;245.453.844.454.754
752244;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;243.861.098.079.454
752245;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;341.649.483.498.011
752249;1;1;13;80;2;;;;2;;2;;2;;.;;;1;13;215.185.256.588.192
752249;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;215.185.256.588.192
752249;1;6;13;80;2;;;;2;;2;;2;;.;;;1;13;215.185.256.588.192
752250;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;313.854.223.204.664
752250;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;313.854.223.204.664
752250;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;313.854.223.204.664
752254;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;269.955.232.894.937
752255;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;256.564.177.405.968
752257;1;1;13;80;2;;;;2;;2;;2;;.;;;1;13;313.454.756.544.467
752257;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;313.454.756.544.467
752257;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;313.454.756.544.467
752257;1;4;13;80;1;1;2;;2;;2;;;;;11;2;1;13;313.454.756.544.467
752261;1;1;13;80;2;;;;2;;2;;2;;.;;;1;13;167.467.125.996.683
752261;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;167.467.125.996.683
752261;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;167.467.125.996.683
752261;2;1;13;80;2;;;;2;;2;;2;;.;;;1;13;167.467.125.996.683
752261;2;2;13;80;2;;;;2;;2;;2;;.;;;1;13;167.467.125.996.683
752263;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;323.632.319.042.518
752266;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;25.017.909.548.254
752266;1;5;13;80;2;;;;2;;2;;2;;.;;;1;13;25.017.909.548.254
752266;1;6;13;80;2;;;;2;;2;;2;;.;;;1;13;25.017.909.548.254
752266;1;7;13;80;2;;;;2;;2;;2;;.;;;1;13;25.017.909.548.254
752266;1;8;13;80;2;;;;2;;2;;2;;.;;;1;13;25.017.909.548.254
752269;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;375.341.192.810.574
752269;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;375.341.192.810.574
752269;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;375.341.192.810.574
752269;2;2;13;80;2;;;;2;;2;;2;;.;;;1;13;375.341.192.810.574
752274;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;683.270.730.591.256
752274;1;5;13;80;2;;;;2;;2;;2;;.;;;1;13;683.270.730.591.256
752277;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;679.809.954.460.822
752277;1;6;13;80;2;;;;2;;2;;2;;.;;;1;13;679.809.954.460.822
752277;1;7;13;80;2;;;;2;;2;;2;;.;;;1;13;679.809.954.460.822
752282;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;402.345.627.323.086
752282;1;5;13;80;2;;;;2;;2;;2;;.;;;1;13;402.345.627.323.086
752285;1;1;13;80;1;1;5;;2;;2;;;;;8;2;1;13;331.871.387.660.157
752285;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;331.871.387.660.157
752288;1;1;13;80;1;4;3;;2;;2;;;;;8;2;1;13;245.992.407.225.276
752288;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;245.992.407.225.276
752291;1;1;13;80;1;4;2;;2;;2;;;;;8;2;1;13;278.675.416.050.295
752291;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;278.675.416.050.295
752306;1;1;13;80;1;2;8;EMBARAZO;2;;2;;;;;9;2;1;13;247.299.984.143.575
752313;1;1;13;80;1;4;4;;3;;2;;;;;8;2;1;13;593.671.265.275.972
752313;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;593.671.265.275.972
752313;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;593.671.265.275.972
752317;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;758.975.402.767.854
752317;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;758.975.402.767.854
752317;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;758.975.402.767.854
752319;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;216.645.623.204.957
752319;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;216.645.623.204.957
752320;1;1;13;80;1;2;3;;3;;2;;;;;4;2;1;13;278.860.384.310.316
752320;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;278.860.384.310.316
752322;1;1;13;80;2;;;;2;;2;;2;;.;;;1;13;212.300.697.912.713
752324;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;336.150.430.109.012
752324;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;336.150.430.109.012
752324;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;336.150.430.109.012
752327;1;1;13;80;2;;;;2;;2;;2;;.;;;1;13;266.157.304.983.801
752328;1;1;13;80;1;3;2;;3;;2;;;;;8;2;1;13;295.258.071.165.467
752328;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;295.258.071.165.467
752329;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;323.452.798.119.011
752335;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;406.363.030.206.793
752336;1;1;13;80;2;;;;3;;2;;2;;.;;;1;13;253.919.575.160.872
752336;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;253.919.575.160.872
752336;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;253.919.575.160.872
752339;1;5;13;80;2;;;;2;;2;;2;;.;;;1;13;342.188.046.268.533
752344;1;5;13;80;2;;;;2;;2;;2;;.;;;1;13;467.629.544.626.448
752344;1;6;13;80;2;;;;2;;2;;2;;.;;;1;13;467.629.544.626.448
752344;1;7;13;80;2;;;;2;;2;;2;;.;;;1;13;467.629.544.626.448
752349;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;607.261.382.026.421
752353;1;1;13;80;2;;;;2;;2;;2;;.;;;1;13;26.977.571.197.143
752353;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;26.977.571.197.143
752355;1;1;13;80;1;4;4;;3;;2;;;;;10;2;1;13;296.190.182.079.542
752355;1;3;13;80;2;;;;2;;2;;2;;.;;;1;13;296.190.182.079.542
752357;1;2;13;80;2;;;;2;;2;;2;;.;;;1;13;290.511.607.767.035
752357;1;4;13;80;2;;;;2;;2;;2;;.;;;1;13;290.511.607.767.035
752361;1;1;13;80;2;;;;3;;2;;2;;.;;;1;13;212.300.697.912.713
752362;1;1;13;80;2;;;;2;;2;;2;;.;;;1;13;180.985.701.512.869
752679;1;1;17;80;1;4;2;;2;;2;;;;;9;2;1;17;176.456.767.827.001
752679;1;4;17;80;1;4;2;;2;;2;;;;;9;2;1;17;176.456.767.827.001
752681;1;1;17;80;1;1;3;;2;;2;;;;;4;2;1;17;212.410.126.391.412
752681;1;5;17;80;2;;;;2;;1;10000;2;;.;;;1;17;212.410.126.391.412
752683;1;2;17;80;2;;;;2;;1;50000;2;;.;;;1;17;168.892.878.543.091
752685;1;2;17;80;2;;;;2;;2;;2;;.;;;1;17;167.424.712.641.308
752685;1;3;17;80;2;;;;2;;2;;2;;.;;;1;17;167.424.712.641.308
752687;1;4;17;80;2;;;;2;;2;;2;;.;;;1;17;181.757.334.035.327
752692;1;3;17;80;1;4;2;;2;;2;;;;;9;2;1;17;201.727.168.659.027
752694;1;2;17;80;1;1;8;CAMBIO DE DOMICILIO;2;;2;;;;;9;2;1;17;195.141.054.869.307
752694;1;3;17;80;2;;;;2;;2;;2;;.;;;1;17;195.141.054.869.307
752697;1;2;17;80;2;;;;2;;2;;2;;.;;;1;17;166.832.929.870.333
752697;1;5;17;80;2;;;;2;;2;;2;;.;;;1;17;166.832.929.870.333
752700;1;2;17;80;1;2;7;;2;;2;;;;;2;2;1;17;19.431.762.212.008
752713;1;2;17;80;1;3;2;;2;;2;;;;;9;2;1;17;207.489.761.177.563
752714;1;1;17;80;2;;;;2;;2;;1;4;;9;;1;17;206.666.328.428.337
752716;1;1;17;80;1;2;2;;2;;2;;;;;9;2;1;17;154.685.724.959.884
752716;1;2;17;80;2;;;;2;;2;;1;2;;2;;1;17;154.685.724.959.884
752720;1;1;17;80;1;4;4;;3;;2;;;;;10;2;1;17;144.624.446.977.206
752720;1;2;17;80;1;4;6;;2;;2;;;;;9;2;1;17;144.624.446.977.206
752720;1;3;17;80;2;;;;2;;2;;2;;.;;;1;17;144.624.446.977.206
752720;1;5;17;80;2;;;;2;;2;;2;;.;;;1;17;144.624.446.977.206
752720;1;6;17;80;2;;;;2;;2;;2;;.;;;1;17;144.624.446.977.206
752726;1;2;17;80;2;;;;2;;2;;2;;.;;;1;17;195.141.054.869.307
752726;1;3;17;80;2;;;;2;;2;;2;;.;;;1;17;195.141.054.869.307
752737;1;1;17;80;1;4;2;;2;;2;;;;;9;2;1;17;178.541.073.351.465
752737;1;2;17;80;2;;;;2;;2;;2;;.;;;1;17;178.541.073.351.465
752737;1;3;17;80;1;2;1;;2;;2;;;;;2;2;1;17;178.541.073.351.465
752740;1;2;17;80;1;4;2;;2;;2;;;;;9;2;1;17;188.984.173.731.928
752741;1;2;17;80;2;;;;2;;2;;2;;.;;;1;17;166.135.128.011.676
752741;1;4;17;80;2;;;;2;;2;;2;;.;;;1;17;166.135.128.011.676
752743;1;1;17;80;1;4;2;;3;;2;;;;;9;2;1;17;171.897.809.052.169
752743;1;3;17;80;2;;;;2;;2;;2;;.;;;1;17;171.897.809.052.169
752745;1;2;17;80;2;;;;2;;2;;1;2;;9;;1;17;168.892.878.543.091
752746;1;1;17;80;1;3;3;;2;;2;;;;;8;2;1;17;176.894.207.853.011
752747;1;2;17;80;2;;;;2;;2;;2;;.;;;1;17;193.092.588.636.996
752762;1;1;17;80;1;4;2;;2;;2;;;;;11;2;1;17;177.717.640.602.238
752765;1;2;17;80;1;2;0;;2;;2;;;;;9;2;1;17;143.224.924.536.172
752765;1;5;17;80;2;;;;2;;2;;2;;.;;;1;17;143.224.924.536.172
752765;1;6;17;80;2;;;;2;;2;;2;;.;;;1;17;143.224.924.536.172
752779;1;1;17;80;1;3;3;;3;;2;;;;;4;2;1;17;177.717.640.602.238
752781;1;1;17;80;1;1;7;;3;;2;;;;;11;2;1;17;132.636.211.536.021
752781;1;3;17;80;1;4;2;;2;;2;;;;;9;2;1;17;132.636.211.536.021
752781;1;5;17;80;1;1;5;;2;;2;;;;;2;2;1;17;132.636.211.536.021
752781;1;6;17;80;1;1;7;;2;;2;;;;;2;2;1;17;132.636.211.536.021
752782;1;3;17;80;2;;;;2;;2;;2;;.;;;1;17;176.878.436.762.614
752782;1;5;17;80;1;2;4;;3;;2;;;;;11;2;1;17;176.878.436.762.614
752800;1;2;17;80;2;;;;2;;2;;2;;.;;;1;17;174.021.440.579.869
752802;1;2;17;80;1;4;3;;2;;2;;;;;4;2;1;17;204.609.190.008.889
752802;1;3;17;80;1;4;2;;2;;2;;;;;9;2;1;17;204.609.190.008.889
752813;1;1;17;80;1;4;6;;2;;2;;;;;8;2;1;17;18.309.986.904.654
752813;1;3;17;80;2;;;;2;;2;;2;;.;;;1;17;18.309.986.904.654
752818;1;4;17;80;2;;;;2;;2;;2;;.;;;1;17;181.757.334.035.327
752830;1;1;17;80;1;3;3;;2;;2;;;;;4;2;1;17;183.220.956.449.141
752830;1;2;17;80;1;2;8;CAMBIO DE CIUDAD;2;;2;;;2;;1;1;1;17;183.220.956.449.141
752834;1;1;17;80;2;;;;3;;2;;2;;.;;;1;17;155.436.477.200.123
