Directorio;Secuencia_p;Orden;Area;Regis;P7495;P7500;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s4;P7510s6;P7510s2a1;P7510s4a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;Dpto;Fex_c_2011
188135;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;146,991881800805
188136;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;502,115881791446
188136;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;502,115881791446
188136;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;502,115881791446
188136;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;502,115881791446
188137;2;1;50;95;1; ;1;2; ; ;80000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;494,246433487496
188137;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;494,246433487496
188137;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;494,246433487496
188137;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;494,246433487496
188137;2;7;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;494,246433487496
188137;3;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;494,246433487496
188138;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;402,64111472872
188138;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;402,64111472872
188138;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;402,64111472872
188139;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;380,900829607076
188139;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;380,900829607076
188139;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;380,900829607076
188139;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;380,900829607076
188140;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;452,380431144537
188140;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;452,380431144537
188140;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;452,380431144537
188140;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;452,380431144537
188140;2;5;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;452,380431144537
188140;2;6;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;452,380431144537
188140;2;8;50;95;1; ;1;2; ; ;120000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;452,380431144537
188140;2;9;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;452,380431144537
188140;2;10;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;452,380431144537
188141;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;97,8568043197764
188141;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;97,8568043197764
188141;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;97,8568043197764
188142;2;1;50;95;1; ;1;2; ; ;80000;2;1;2;2;2; ; ; ; ; ;6000000;2;1;2;50;112,252987967081
188142;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;112,252987967081
188142;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;112,252987967081
188142;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;112,252987967081
188142;3;1;50;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;300000;2;1;2;50;112,252987967081
188143;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;332,677677855564
188143;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;332,677677855564
188143;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;332,677677855564
188144;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;234,926424100684
188144;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;234,926424100684
188144;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;234,926424100684
188144;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;234,926424100684
188144;2;5;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;234,926424100684
188144;2;7;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;234,926424100684
188145;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;184,482698048444
188145;2;2;50;95;1; ;1;2; ; ;230000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;184,482698048444
188145;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;184,482698048444
188145;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;184,482698048444
188146;2;1;50;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;98;2;1;2;50;97,6554782316439
188147;2;1;50;95;1; ;1;2; ; ;300000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;149,826050126558
188147;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;149,826050126558
188147;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;149,826050126558
188147;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;149,826050126558
188148;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;158,389735133344
188148;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;158,389735133344
188149;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;159,281069247153
188149;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;159,281069247153
188149;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;159,281069247153
188149;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;159,281069247153
188150;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;177,141199277659
188150;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;177,141199277659
188150;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;177,141199277659
188151;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;175,547050416543
188151;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;175,547050416543
188151;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;175,547050416543
188151;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;175,547050416543
188152;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;535,42567979296
188152;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;535,42567979296
188152;2;3;50;95;2; ; ; ; ; ; ; ;1;2;2;2;600000; ; ; ; ; ;2;2;1;50;535,42567979296
188152;2;5;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;535,42567979296
188153;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;365,491574602056
188153;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;365,491574602056
188153;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;365,491574602056
188154;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;441,564626814262
188154;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;441,564626814262
188154;3;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;441,564626814262
188154;3;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;441,564626814262
188154;4;1;50;95;1; ;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;441,564626814262
188155;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;119,253934615779
188155;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;119,253934615779
188156;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;178,7708885908
188156;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;178,7708885908
188156;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;178,7708885908
188156;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;178,7708885908
188156;2;5;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;178,7708885908
188157;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;139,541735756283
188157;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;139,541735756283
188157;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;139,541735756283
188158;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;218,880243992443
188158;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;218,880243992443
188158;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;218,880243992443
188158;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;218,880243992443
188159;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;138,070209202863
188159;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;138,070209202863
188159;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;138,070209202863
188159;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;138,070209202863
188160;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;456,661733374953
188160;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;456,661733374953
188160;3;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;456,661733374953
188160;4;1;50;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1000000;2;1;2;50;456,661733374953
188161;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;332,677677855564
188161;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;332,677677855564
188161;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;332,677677855564
188162;2;1;50;95;1; ;1;2; ; ;250000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;440,365492390494
188162;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;440,365492390494
188163;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;119,253934615779
188163;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;119,253934615779
188164;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;489,659382932137
188164;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;489,659382932137
188165;2;1;50;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;6000000;2;1;2;50;414,785465143699
188165;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;414,785465143699
188165;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;414,785465143699
188166;2;1;50;95;1; ;2;1; ;1000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;539,84025945322
188166;2;2;50;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;300000;2;1;2;50;539,84025945322
188166;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;539,84025945322
188167;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;433,494057839545
188167;2;2;50;95;2; ; ; ; ; ; ; ;1;2;2;2;7200000; ; ; ; ; ;2;2;1;50;433,494057839545
188167;2;3;50;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1200000;2;1;2;50;433,494057839545
188167;2;6;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;433,494057839545
188168;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;407,05569438898
188168;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;407,05569438898
188169;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;395,391007139182
188169;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;395,391007139182
188169;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;395,391007139182
188169;2;4;50;95;1; ;2;2; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;50;395,391007139182
188170;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;150,940663749934
188170;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;150,940663749934
188170;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;150,940663749934
188170;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;150,940663749934
188171;2;1;50;95;1; ;2;2; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;50;110,431596873701
188171;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;110,431596873701
188189;2;1;66;95;2; ; ; ; ; ; ; ;1;2;2;2;4800000; ; ; ; ; ;2;2;1;66;205,578217098923
188189;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;205,578217098923
188189;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;205,578217098923
188190;2;1;66;95;1; ;2;1; ;770000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;286,520530226369
188190;2;2;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1200000;2;1;2;66;286,520530226369
188190;2;3;66;95;1; ;2;2; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;66;286,520530226369
188191;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;216,40538191595
188191;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;216,40538191595
188191;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;216,40538191595
188192;2;1;66;95;1; ;2;1; ;3500000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;182,230693432069
188192;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;182,230693432069
188192;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;182,230693432069
188193;2;1;66;95;1; ;2;1; ;1400000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;239,832605978414
188193;2;2;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2500000;2;1;2;66;239,832605978414
188193;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;239,832605978414
188193;2;4;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;4200000;2;1;2;66;239,832605978414
188193;2;5;66;95;2; ; ; ; ; ; ; ;1;2;2;2;3600000; ; ; ; ;2400000;2;1;1;66;239,832605978414
188194;2;1;66;95;1; ;1;2; ; ;200000;2;1;2;2;2; ; ; ;3000000; ; ;1;2;2;66;262,335965651648
188194;2;2;66;95;1; ;1;2; ; ;200000;2;1;2;2;2; ; ; ;2400000; ; ;1;2;2;66;262,335965651648
188195;2;1;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ;30000000; ; ;1;2;2;66;186,81627150847
188195;2;2;66;95;1; ;1;2; ; ;1500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;186,81627150847
188197;2;1;66;95;1; ;2;1; ;508000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;182,230693432069
188197;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;182,230693432069
188197;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;182,230693432069
188198;2;1;66;95;2; ; ; ; ; ; ; ;1;2;2;2;18000000; ; ; ; ; ;2;2;1;66;245,937015964038
188198;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;245,937015964038
188198;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;245,937015964038
188199;2;1;66;95;1; ;1;2; ; ;130000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;241,281898718573
188199;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;241,281898718573
188200;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;244,407108917843
188200;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;244,407108917843
188200;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;244,407108917843
188200;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;244,407108917843
188200;2;5;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;244,407108917843
188201;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;324,151882658902
188201;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;324,151882658902
188201;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;324,151882658902
188201;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;324,151882658902
188201;2;7;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;324,151882658902
188201;2;8;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;324,151882658902
188201;2;9;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;324,151882658902
188203;2;1;66;95;1; ;2;1; ;433700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;211,986319977913
188203;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;211,986319977913
188204;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;248,9887271205
188205;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;217,177034539462
188205;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;217,177034539462
188205;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;217,177034539462
188206;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;269,046235021881
188206;2;2;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;3600000;2;1;2;66;269,046235021881
188206;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;269,046235021881
188207;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;262,335965651648
188207;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;262,335965651648
188208;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;228,464970061133
188208;2;2;66;95;1; ;1;2; ; ;100000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;228,464970061133
188208;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;228,464970061133
188209;2;1;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1200000;2;1;2;66;241,281898718573
188209;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;241,281898718573
188210;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;242,347805908366
188210;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;242,347805908366
188210;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;242,347805908366
188210;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;242,347805908366
188211;2;1;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;3600000;2;1;2;66;214,814038636619
188212;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;188,407614787801
188212;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;188,407614787801
188212;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;188,407614787801
188212;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;188,407614787801
188213;2;1;66;95;1; ;1;2; ; ;140000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;222,288048705401
188213;2;2;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;115000;2;1;2;66;222,288048705401
188215;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;224,981162966469
188215;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;224,981162966469
188215;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;224,981162966469
188215;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;224,981162966469
188216;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;194,815717666791
188216;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;194,815717666791
188216;2;3;66;95;2; ; ; ; ; ; ; ;1;2;2;1; ; ;350000; ; ; ;2;2;2;66;194,815717666791
188217;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;210,228460560218
188217;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;210,228460560218
188218;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,754801642478
188218;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,754801642478
188218;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,754801642478
188218;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,754801642478
188218;3;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,754801642478
188218;3;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,754801642478
188218;3;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,754801642478
188219;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;242,347805908366
188219;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;242,347805908366
188219;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;242,347805908366
188219;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;242,347805908366
188221;2;1;66;95;1; ;1;2; ; ;400000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;205,578217098923
188221;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;205,578217098923
