DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5557976;1;1;1;80;50;1;1;7;;2;;;11;;3;;2;;;;;3;1;09;4;50;262.71969445
5557976;1;2;1;80;50;1;1;5;;2;;;11;;3;;2;;;;;3;1;09;4;50;262.71969445
5557976;1;3;1;80;50;1;1;7;;2;;;4;;2;;2;;1;40;1000000;2;1;09;1.3;50;262.71969445
5557978;1;2;1;80;50;1;1;9;"POR;PANDEMIA";2;;;4;;2;;2;;;;;2;1;09;2;50;285.26311073
5557979;1;4;1;80;50;1;2;;;;2;;;.;2;;2;;1;20;800000;2;1;09;;50;303.76764434
5557980;1;2;1;80;50;1;1;1;;2;;;4;;2;;2;;;;;2;1;09;4;50;274.82433712
5557981;1;6;1;80;50;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;2;50;296.87748122
5557983;1;1;1;80;50;1;1;8;;2;;;8;;2;;2;;1;48;900000;2;1;09;2;50;263.00069517
5557987;1;3;1;80;50;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;50;336.59317559
5557989;1;1;1;80;50;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;50;189.25155611
5557989;1;2;1;80;50;1;1;3;;2;;;8;;2;;2;;;;;2;1;09;4;50;189.25155611
5557990;1;2;1;80;50;1;1;3;;2;;;4;;2;;2;;2;;800000;2;1;09;4;50;160.05761955
5557990;1;3;1;80;50;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;50;160.05761955
5557993;1;2;1;80;50;1;2;;;;2;;;.;;;2;;;;;;1;09;;50;310.2542334
5557997;1;2;1;80;50;1;1;3;;2;;;8;;2;;2;;;;;2;1;09;4;50;336.59317559
5557997;1;3;1;80;50;1;2;;;;2;;;.;;;2;;;;;;1;09;;50;336.59317559
5557998;1;4;1;80;50;1;1;3;;2;;;11;;2;;2;;;;;2;1;09;4;50;149.89981367
5557998;1;6;1;80;50;1;1;9;"CAMBIO;DE;RESIDENCIA";2;;;8;;2;;2;;1;40;900000;2;1;09;1.4;50;149.89981367
5558000;1;3;1;80;50;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;1.3;50;310.2542334
5558002;1;1;1;80;50;1;1;3;;2;;;8;;2;;2;;;;;2;1;09;4;50;259.04851062
5558004;1;1;1;80;50;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;50;240.58162098
5558005;1;2;1;80;50;1;1;8;;2;;;9;;2;;2;;2;;906000;2;1;09;4;50;409.40905569
5558008;1;2;1;80;50;1;1;3;;2;;;4;;2;;2;;2;;1000000;2;1;09;3;50;306.93262605
5558008;1;3;1;80;50;1;2;;;;2;;;.;;;2;;;;;;1;09;;50;306.93262605
5558011;1;2;1;80;50;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;1.1;50;234.9823555
5558011;1;3;1;80;50;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;50;234.9823555
5558011;1;4;1;80;50;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;50;234.9823555
5558012;1;1;1;80;50;1;1;8;;2;;;9;;2;;2;;;;;2;1;09;4;50;185.76601753
5558014;1;2;1;80;50;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;50;236.97174032
5558017;1;2;1;80;50;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;3;50;409.40905569
5558022;1;3;1;80;50;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;50;240.58162098
5558025;1;2;1;80;50;1;1;4;;2;;;4;;2;;1;700000;2;;800000;2;1;09;1.2;50;207.77780375
5558025;1;3;1;80;50;1;1;7;;2;;;2;;2;;2;;1;20;900000;2;1;09;1.3;50;207.77780375
5558026;1;2;1;80;50;1;1;3;;2;;;9;;2;;2;;1;30;600000;2;1;09;2;50;317.09039894
5558026;1;3;1;80;50;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;50;317.09039894
5558031;1;2;1;80;50;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;50;260.08439763
5558031;1;3;1;80;50;1;2;;;;2;;;.;;;2;;;;;;1;09;;50;260.08439763
5558032;1;1;1;80;50;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;2;50;211.79497239
5558033;1;1;1;80;50;1;1;3;;2;;;9;;2;;1;100000;;;;2;1;09;1.2;50;259.23415587
5558034;1;2;1;80;50;1;1;3;;2;;;8;;2;;2;;;;;2;1;09;4;50;156.20809605
5558037;1;2;1;80;50;1;1;7;;2;;;9;;2;;2;;;;;2;1;09;2;50;379.77018718
5558037;1;6;1;80;50;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;50;379.77018718
5558038;1;1;1;80;50;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;50;211.79497239
5558039;1;1;1;80;50;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;50;332.70229421
5558041;1;3;1;80;50;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;50;207.77780375
5558042;1;1;1;80;50;1;1;1;;2;;;1;;2;;2;;2;;1500000;2;1;09;1.3;50;306.93262605
5558044;1;1;1;80;50;1;1;8;;2;;;4;;1;1;2;;2;;1000000;1;1;09;2;50;160.05761955
5558046;1;2;1;80;50;1;1;7;;2;;;9;;2;;2;;;;;2;1;09;3;50;313.86411406
5558046;1;3;1;80;50;1;2;;;;2;;;.;;;2;;;;;;1;09;;50;313.86411406
5558049;1;1;1;80;50;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;50;211.79497239
5558051;1;3;1;80;50;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;50;233.93110069
5558052;1;2;1;80;50;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;50;383.72237173
5558055;1;3;1;80;52;1;2;;;;2;;;.;;;2;;;;;;1;09;;52;297.72469041
5558057;1;1;1;80;52;1;1;5;;2;;;10;;3;;1;98;1;48;800000;3;1;09;4;52;179.70578876
5558057;1;2;1;80;52;1;2;;;;2;;;.;2;;2;;2;;800000;2;1;09;;52;179.70578876
5558059;1;3;1;80;52;1;2;;;;2;;;.;;;2;;;;;;1;09;;52;191.49187699
5558060;1;2;1;80;52;1;1;3;;2;;;9;;1;;2;;1;48;2000000;2;1;09;2;52;250.6882584
5558060;1;3;1;80;52;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;52;250.6882584
5558062;1;2;1;80;52;1;2;;;;2;;;.;;;2;;;;;;1;09;;52;211.64335142
5558065;1;2;1;80;52;1;1;3;;2;;;8;;2;;2;;;;;2;1;09;4;52;118.50818017
5558068;1;2;1;80;52;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;52;211.64335142
5558070;1;1;1;80;52;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;52;295.88278535
5558073;1;2;1;80;52;1;1;7;;2;;;8;;1;1;2;;;;;1;1;09;2;52;230.31607991
5558075;1;1;1;80;52;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;3;52;178.39006798
5558078;1;1;1;80;52;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;52;170.0747275
5558080;1;3;1;80;52;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;52;239.42535572
5558080;1;4;1;80;52;1;2;;;;2;;;.;;;2;;;;;;1;09;;52;239.42535572
5558082;1;4;1;80;52;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;52;287.09672691
5558083;1;2;1;80;52;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;52;405.48848917
5558083;1;3;1;80;52;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;52;405.48848917
5558086;1;2;1;80;52;1;1;7;;1;;1;1;;2;;2;;1;24;400000;2;1;09;1.3;52;231.27183582
5558086;1;3;1;80;52;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;52;231.27183582
5558086;1;6;1;80;52;1;1;2;;1;;1;2;;2;;1;150000;2;;908526;2;1;09;1.2;52;231.27183582
5558091;1;1;1;80;52;1;1;7;;2;;;1;;2;;2;;;;;2;1;09;2;52;328.61307876
5558091;1;4;1;80;52;1;1;6;;2;;;9;;2;;2;;;;;2;1;09;2;52;328.61307876
5558092;1;3;1;80;52;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;52;250.6882584
5558093;1;2;1;80;52;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;2;52;341.186763
5558099;1;1;1;80;52;1;1;8;;2;;;8;;2;;2;;;;;2;1;09;1.4;52;274.73490896
5558101;1;3;1;80;52;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;52;288.41494614
5558101;1;4;1;80;52;1;2;;;;2;;;.;;;2;;;;;;1;09;;52;288.41494614
5558102;1;1;1;80;52;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;52;223.05960673
5558102;1;2;1;80;52;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;52;223.05960673
5558106;1;3;1;80;52;1;2;;;;2;;;.;;;2;;;;;;1;09;;52;234.95444986
5558107;1;3;1;80;52;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;52;321.61151857
5558107;1;4;1;80;52;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;52;321.61151857
5558110;1;5;1;80;52;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;52;326.14163389
5558113;1;3;1;80;52;1;2;;;;2;;;.;;;2;;;;;;1;09;;52;322.45782377
5558114;1;1;1;80;52;1;1;1;;2;;;8;;2;;2;;;;;2;1;09;2;52;221.11459028
5558115;1;3;1;80;52;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;52;297.72469041
5558116;1;1;1;80;52;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;52;141.81927861
5558122;1;2;1;80;52;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;52;179.70578876
5558123;1;1;1;80;54;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;54;523.00688643
5558124;1;3;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;421.6418112
5558124;1;5;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;421.6418112
5558125;1;3;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;592.53496604
5558126;1;1;1;80;54;1;1;8;;1;;2;8;;2;;2;;1;48;908526;2;1;09;3;54;399.11139907
5558126;1;2;1;80;54;1;1;8;;2;;;9;;2;;2;;2;;800000;2;1;09;3;54;399.11139907
5558126;1;3;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;399.11139907
5558127;1;2;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;349.11287703
5558128;1;2;1;80;54;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;2;54;571.4312631
5558129;1;3;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;370.57369321
5558129;1;5;1;80;54;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;54;370.57369321
5558132;1;3;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;424.86357796
5558133;1;3;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;424.86357796
5558136;1;2;1;80;54;1;1;3;;2;;;9;;2;;2;;1;24;400000;2;1;09;3;54;585.33238071
5558137;1;2;1;80;54;1;1;8;;2;;;9;;2;;2;;1;48;400000;2;1;09;1.3;54;607.85068391
5558137;1;4;1;80;54;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;54;607.85068391
5558138;1;2;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;464.14765227
5558140;1;2;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;614.57818846
5558141;1;1;1;80;54;1;1;4;;2;;;4;;2;;2;;;;800000;2;1;09;1.4;54;370.21657997
5558141;1;3;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;370.21657997
5558143;1;1;1;80;54;1;1;9;"POR;PANDEMIA";2;;;9;;2;;2;;;;;2;1;09;2;54;287.34368997
5558143;1;2;1;80;54;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;3;54;287.34368997
5558143;1;3;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;287.34368997
5558144;1;3;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;539.3540142
5558145;1;2;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;378.79793896
5558145;1;3;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;378.79793896
5558145;1;5;1;80;54;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;54;378.79793896
5558146;1;1;1;80;54;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;54;356.79278376
5558146;1;2;1;80;54;1;1;4;;2;;;4;;3;;2;;;;;3;1;09;3;54;356.79278376
5558146;1;3;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;356.79278376
5558146;1;4;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;356.79278376
5558147;1;2;1;80;54;1;1;7;;2;;;1;;2;;2;;1;40;1000000;2;1;09;2;54;411.98412076
5558150;1;2;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;255.18180472
5558150;1;3;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;255.18180472
5558152;1;2;1;80;54;1;1;9;"PANDEMIA;ASOCIADA;AL;COVID;19";2;;;9;;2;;2;;2;;1100000;2;1;09;2;54;378.05299553
5558152;1;4;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;378.05299553
5558154;1;1;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;254.20945072
5558154;1;5;1;80;54;1;1;3;;2;;;9;;2;;2;;2;;1200000;2;1;09;1.2;54;254.20945072
5558154;1;6;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;254.20945072
5558154;2;2;2;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;254.20945072
5558155;2;3;2;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;517.11480528
5558155;2;4;2;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;517.11480528
5558155;2;5;2;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;517.11480528
5558158;1;2;1;80;54;1;1;1;;2;;;1;;2;;2;;;;;2;1;09;1.2;54;398.48242371
5558159;1;5;1;80;54;1;1;4;;2;;;8;;2;;2;;;;;2;1;09;4;54;517.14137835
5558161;1;2;1;80;54;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;2;54;484.9794931
5558162;1;3;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;547.37765552
5558163;1;2;1;80;54;1;1;8;;2;;;2;;2;;2;;;;;2;1;09;1.2;54;255.18180472
5558163;1;3;1;80;54;1;1;8;;2;;;2;;2;;2;;;;;2;1;09;2;54;255.18180472
5558166;1;2;1;80;54;1;1;8;;1;;2;1;;2;;2;;1;48;908526;2;1;09;3;54;414.6615485
5558168;1;5;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;295.18486418
5558168;1;7;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;295.18486418
5558169;1;3;1;80;54;1;1;8;;2;;;2;;2;;2;;;;;2;1;09;3;54;568.48135846
5558169;1;4;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;568.48135846
5558171;1;1;1;80;54;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;1.2;54;398.91079465
5558175;1;2;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;524.73664874
5558176;1;1;1;80;54;1;1;4;;2;;;4;;2;;2;;2;;250000;2;1;09;4;54;594.4268877
5558176;1;2;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;594.4268877
5558178;1;2;1;80;54;1;1;3;;2;;;9;;2;;2;;2;;800000;2;1;09;4;54;320.7304762
5558178;1;3;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;320.7304762
5558181;1;2;1;80;54;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;3;54;568.48135846
5558181;1;3;1;80;54;1;1;2;;2;;;2;;2;;2;;;;;2;1;09;1.4;54;568.48135846
5558181;1;4;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;568.48135846
5558182;1;3;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;370.21657997
5558184;1;2;1;80;54;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;3;54;375.33026839
5558184;1;3;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;375.33026839
5558185;1;2;1;80;54;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;1.1;54;338.41180796
5558185;1;3;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;338.41180796
5558185;1;4;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;338.41180796
5558186;1;2;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;414.7068479
5558188;1;2;1;80;54;1;1;9;"POR;COVID;19;POSITIVO";2;;;4;;2;;2;;2;;800000;2;1;09;1.2;54;484.9794931
5558188;1;3;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;484.9794931
5558189;1;3;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;539.8983532
5558190;1;2;1;80;54;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;2;54;372.89400771
5558191;1;4;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;391.0484208
5558194;1;2;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;394.27018755
5558199;1;2;1;80;54;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;54;568.48135846
5558199;1;3;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;568.48135846
5558199;1;4;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;568.48135846
5558201;1;1;1;80;54;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;3;54;477.50019079
5558203;1;2;1;80;54;1;1;6;;2;;;9;;2;;2;;;;;2;1;09;2;54;425.53062055
5558204;1;7;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;402.66243627
5558205;1;2;1;80;54;1;1;8;;2;;;9;;2;;2;;1;48;900000;2;1;09;1.2;54;684.18379108
5558208;1;1;1;80;54;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;54;398.91079465
5558211;1;1;1;80;54;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;54;468.71700168
5558211;1;2;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;468.71700168
5558211;1;3;1;80;54;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;3;54;468.71700168
5558212;1;2;1;80;54;1;1;3;;2;;;8;;2;;2;;;;;2;1;09;4;54;389.74491184
5558212;1;8;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;389.74491184
5558213;1;2;1;80;54;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;54;648.60080437
5558213;1;3;1;80;54;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;54;648.60080437
5558214;1;2;1;80;54;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;54;578.91056541
5558215;1;1;1;80;54;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;54;331.1971137
5558215;1;2;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;331.1971137
5558215;1;3;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;331.1971137
5558216;1;1;1;80;54;1;1;4;;2;;;4;;2;;2;;1;25;908000;2;1;09;3;54;680.92395709
5558216;1;2;1;80;54;1;1;1;;2;;;9;;2;;2;;;;;2;1;09;4;54;680.92395709
5558216;1;5;1;80;54;1;1;3;;2;;;9;;2;;2;;1;24;454000;2;1;09;2;54;680.92395709
5558219;1;3;1;80;54;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;54;453.44658321
5558220;1;3;1;80;54;1;2;;;;2;;;.;;;2;;;;;;1;09;;54;424.86357796
5558226;1;1;1;80;63;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;63;80.598683703
5558226;1;5;1;80;63;1;1;8;;2;;;12;"CAMBIO;DE;RESIDENCIA";2;;2;;;;908526;2;1;09;1.4;63;80.598683703
5558227;1;4;1;80;63;1;1;2;;2;;;2;;2;;2;;;;;2;1;09;1.2;63;161.53481427
5558228;1;5;1;80;63;1;1;8;;2;;;11;;3;;2;;;;;3;1;09;4;63;136.9170745
5558228;1;6;1;80;63;1;2;;;;2;;;.;;;2;;;;;;1;09;;63;136.9170745
5558231;1;2;1;80;63;1;1;6;;2;;;2;;2;;2;;;;;2;1;09;2;63;212.19589552
5558234;1;4;1;80;63;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;63;208.41724262
5558238;1;1;1;80;63;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;63;80.598683703
5558238;1;2;1;80;63;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;63;80.598683703
5558238;1;3;1;80;63;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;63;80.598683703
5558238;1;6;1;80;63;1;1;7;;2;;;9;;2;;2;;;;;2;1;09;4;63;80.598683703
5558238;1;9;1;80;63;1;1;7;;2;;;9;;2;;2;;;;;2;1;09;4;63;80.598683703
5558238;1;11;1;80;63;1;2;;;;2;;;.;;;2;;;;;;1;09;;63;80.598683703
5558240;1;2;1;80;63;1;1;7;;2;;;9;;2;;2;;;;;2;1;09;2;63;164.92672256
5558240;1;4;1;80;63;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;63;164.92672256
5558241;1;3;1;80;63;1;2;;;;2;;;.;;;2;;;;;;1;09;;63;195.39929479
5558245;1;1;1;80;66;1;1;3;;2;;;9;;3;;2;;;;;3;1;09;4;66;343.11402065
5558248;1;1;1;80;66;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;66;343.11402065
5558249;1;2;1;80;66;1;1;4;;2;;;9;;2;;2;;;;;2;1;09;2;66;350.68427752
5558251;1;3;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;363.03638744
5558251;1;4;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;363.03638744
5558252;1;1;1;80;66;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;66;263.42809602
5558252;1;3;1;80;66;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;66;263.42809602
5558253;1;4;1;80;66;1;1;4;;2;;;4;;2;;2;;2;;900000;2;1;09;1.4;66;421.2115414
5558253;1;5;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;421.2115414
5558253;1;6;1;80;66;1;2;;;;2;;;.;;;2;;;;;;1;09;;66;421.2115414
5558253;1;7;1;80;66;1;2;;;;2;;;.;;;2;;;;;;1;09;;66;421.2115414
5558254;1;2;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;358.22265543
5558254;1;4;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;358.22265543
5558255;1;2;1;80;66;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;66;304.63794582
5558256;1;3;1;80;66;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;66;393.7507967
5558259;1;2;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;350.68427752
5558260;1;2;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;361.63261087
5558264;1;2;1;80;66;1;1;4;;2;;;9;;2;;2;;;;;2;1;09;4;66;314.31090961
5558268;1;1;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;278.54909875
5558268;1;4;1;80;66;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;66;278.54909875
5558275;1;1;1;80;66;1;1;3;;2;;;1;;2;;2;;;;;2;1;09;4;66;335.56327479
5558278;1;1;1;80;66;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;66;204.33396294
5558278;1;2;1;80;66;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;66;204.33396294
5558278;1;3;1;80;66;1;1;7;;2;;;8;;1;2;2;;;;;1;1;09;4;66;204.33396294
5558278;1;5;1;80;66;1;1;2;;2;;;2;;2;;2;;;;;2;1;09;3;66;204.33396294
5558279;1;1;1;80;66;1;1;9;"QUERIA;DESCANSAR";2;;;11;;3;;2;;;;;3;1;09;4;66;304.63794582
5558279;1;2;1;80;66;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;66;304.63794582
5558281;1;2;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;289.5101874
5558281;1;3;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;289.5101874
5558282;1;1;1;80;66;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;66;232.50276705
5558282;1;2;1;80;66;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;66;232.50276705
5558282;1;4;1;80;66;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;66;232.50276705
5558284;1;3;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;317.7017414
5558284;1;4;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;317.7017414
5558286;1;3;1;80;66;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;66;415.31116937
5558287;1;1;1;80;66;1;1;5;;2;;;10;;2;;2;;;;;2;1;09;4;66;304.63794582
5558287;1;2;1;80;66;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;66;304.63794582
5558289;1;1;1;80;66;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;66;326.59881603
5558289;1;4;1;80;66;1;2;;;;2;;;.;;;2;;;;;;1;09;;66;326.59881603
5558292;1;2;1;80;66;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;66;457.24903519
5558292;1;3;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;457.24903519
5558294;1;3;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;381.55497765
5558295;1;1;1;80;66;1;1;3;;2;;;9;;1;;2;;;;;2;1;09;3;66;378.87583152
5558295;1;2;1;80;66;1;1;4;;2;;;4;;2;;2;;2;;800000;2;1;09;2;66;378.87583152
5558296;1;2;1;80;66;1;2;;;;1;3;9;;2;;2;;;;;2;1;09;;66;487.28726399
5558297;1;1;1;80;66;1;1;5;;2;;;4;;3;;2;;;;;3;1;09;4;66;355.52075941
5558297;1;3;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;355.52075941
5558299;1;1;1;80;66;1;1;3;;2;;;8;;2;;2;;;;;2;1;09;4;66;353.50277231
5558299;1;2;1;80;66;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;66;353.50277231
5558300;1;1;1;80;66;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;66;345.84779562
5558301;1;1;1;80;66;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;66;338.27753876
5558302;1;1;1;80;66;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;2;66;340.39975668
5558303;1;1;1;80;66;1;1;3;;2;;;4;;2;;2;;;;;2;1;09;4;66;310.81400078
5558304;1;4;1;80;66;1;2;;;;2;;;.;;;2;;;;;;1;09;;66;306.00026877
