DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011;P6030S1;P6030S3
1072303;1;3;1;10;2;1;1;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;05;0;05;1041,80757100507;3;2005
1072304;1;1;1;10;1;2;1;51;1;4;1; ; ;1;1;19900;2;1;2; ;4;9; ;05;9;05;1045,55621772842;12;1957
1072304;1;2;1;10;2;2;1;26;3;6;1; ; ;1;1;19900;2;1;2; ;5;11;2;05;11;05;1045,55621772842;3;1983
1072304;1;3;1;10;2;2;1;9;4; ;1; ; ;1;5; ;2;1;1;1;3;3; ;05;3;05;1045,55621772842;8;1999
1072305;1;1;1;10;1;2;1;43;1;4;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;829,218876377526;6;1965
1072305;1;2;1;10;1;2;1;16;3;6;1; ; ;1;5; ;2;1;1;2;6;0;2;05;11;05;829,218876377526;9;1992
1072305;1;3;1;10;1;1;1;9;3; ;1; ; ;1;5; ;2;1;1;2;3;3; ;05;3;05;829,218876377526;10;1999
1072307;1;1;1;10;1;1;1;61;1;3;1; ; ;1;5; ;2;1;2; ;3;4; ;05;4;05;1164,23612067292;2;1948
1072307;1;2;1;10;2;2;1;61;2;3;1; ; ;1;5; ;1;1;2; ;3;5; ;05;5;05;1164,23612067292;1;1948
1072307;1;3;1;10;3;1;1;26;3;6;1; ; ;1;1;40000;2;1;1;2;6;0;2;05;11;05;1164,23612067292;8;1982
1072307;1;4;1;10;3;1;1;26;3;6;1; ; ;1;1;32000;2;1;1;2;6;2;2;05;13;05;1164,23612067292;8;1982
1072308;1;1;1;10;1;1;1;56;1;3;1; ; ;1;1;40000;2;1;2; ;6;1;2;05;12;05;771,675534744787;3;1952
1072308;1;2;1;10;2;2;1;57;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;771,675534744787;1;1952
1072308;1;3;1;10;2;1;1;8;4; ;1; ; ;1;5; ;2;1;1;2;3;1; ;05;1;05;771,675534744787;3;2000
1072309;1;1;1;10;2;1;1;50;1;3;1; ; ;1;1;24000;2;1;2; ;4;8; ;05;8;05;1064,60296125688;5;1958
1072309;1;2;1;10;2;2;1;49;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;05;5;05;1064,60296125688;3;1959
1072309;1;3;1;10;3;1;1;19;3;6;1; ; ;1;1;19900;2;1;2; ;5;11;2;05;11;05;1064,60296125688;5;1989
1072309;1;4;1;10;4;2;1;56;5;6;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1064,60296125688;3;1953
1072310;1;1;1;10;1;2;1;46;1;4;1; ; ;1;1;232000;2;1;2; ;6;7;4;05;18;05;1034,92957421391;1;1963
1072310;1;2;1;10;2;1;1;22;3;6;1; ; ;1;5; ;2;1;1;1;6;3;2;05;14;05;1034,92957421391;7;1986
1072311;1;1;1;10;1;1;1;27;1;3;1; ; ;1;1;60000;2;1;2; ;6;3;3;05;14;05;1291,10242433543;4;1981
1072311;1;2;1;10;2;2;1;36;2;3;1; ; ;1;1;36000;2;1;2; ;6;3;3;05;14;05;1291,10242433543;3;1973
1072311;1;3;1;10;3;2;1;44;5;6;1; ; ;1;1;36000;2;1;2; ;6;3;2;05;14;05;1291,10242433543;6;1964
1072313;1;1;1;10;4;1;1;44;1;3;1; ; ;1;3;62200;2;1;2; ;3;5; ;05;5;05;1078,15252144162;3;1964
1072313;1;2;1;10;2;2;1;45;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;05;5;05;1078,15252144162;6;1963
1072313;1;3;1;10;3;2;1;20;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;05;12;05;1078,15252144162;7;1988
1072313;1;4;1;10;2;1;1;18;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1078,15252144162;9;1990
1072314;1;1;1;10;1;1;1;41;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;924,167185325685;8;1967
1072314;1;2;1;10;2;2;1;30;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;924,167185325685;12;1978
1072314;1;3;1;10;2;2;1;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;05;4;05;924,167185325685;7;1998
1072314;1;4;1;10;2;1;1;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;05; ;05;924,167185325685;4;2007
1072315;1;1;1;10;1;1;1;40;1;2;1; ; ;1;1;19900;2;1;2; ;3;2; ;05;2;05;1092,10478854818;8;1968
1072315;1;2;1;10;2;2;1;36;2;2;1; ; ;1;5; ;2;1;2; ;3;3; ;05;3;05;1092,10478854818;5;1972
1072315;1;3;1;10;3;1;1;21;3;6;1; ; ;1;1;19900;2;1;2; ;3;3; ;05;3;05;1092,10478854818;10;1987
1072315;1;4;1;10;2;1;1;15;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;05;7;05;1092,10478854818;2;1994
1072315;1;5;1;10;2;2;1;12;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;05;6;05;1092,10478854818;9;1996
1072315;1;6;1;10;6;2;1;66;5;4;1; ; ;2;5; ;2;2;2; ;1;0; ;05;0;05;1092,10478854818;4;1942
1072315;1;7;1;10;7;1;1;27;3;6;1; ; ;2;1;20000;2;1;2; ;3;3; ;05;3;05;1092,10478854818;6;1981
1072316;1;1;1;10;1;2;1;37;1;4;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;881,28494675049;12;1971
1072316;1;2;1;10;1;2;1;17;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ;05;8;05;881,28494675049;5;1991
1072316;1;3;1;10;1;2;1;14;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;05;8;05;881,28494675049;7;1994
1072317;1;1;1;10;1;2;1;29;1;4;2;1;5; ; ; ;1;1;2; ;3;5; ;05;5;05;829,218876377526;9;1979
1072317;1;2;1;10;1;2;1;12;3;6;2;1;5; ; ; ;2;1;1;1;4;0; ;05;5;05;829,218876377526;1;1997
1072317;1;3;1;10;1;1;1;8;3; ;2;1;5; ; ; ;2;1;1;1;3;2; ;05;2;05;829,218876377526;3;2001
1072318;1;1;1;10;1;2;1;42;1;4;1; ; ;1;1;87000;2;1;2; ;6;7;4;05;18;05;1034,92957421391;10;1966
1072318;1;2;1;10;1;1;1;15;3;6;1; ; ;3; ; ;1;1;1;1;4;9; ;05;9;05;1034,92957421391;3;1994
1072320;1;1;1;10;1;2;1;28;1;6;1; ; ;1;1;28000;2;1;2; ;6;2;2;05;13;05;1045,55621772842;7;1980
1072320;1;2;1;10;1;2;1;10;3;6;1; ; ;1;5; ;2;1;1;1;3;3; ;05;3;05;1045,55621772842;1;1999
1072320;1;3;1;10;3;2;1;25;9;6;1; ; ;1;1;19900;2;1;2; ;6;1;2;05;12;05;1045,55621772842;2;1984
1072321;1;1;1;10;1;1;1;36;1;3;1; ; ;1;1;24000;2;1;2; ;3;4; ;05;4;05;1060,91612939857;4;1972
1072321;1;2;1;10;2;2;1;43;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1060,91612939857;4;1965
1072321;1;3;1;10;2;2;1;7;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;05;2;05;1060,91612939857;4;2001
1072322;1;1;1;10;1;1;1;48;1;3;1; ; ;1;3;62200;2;1;2; ;4;6; ;05;6;05;1060,91612939857;9;1960
1072322;1;2;1;10;2;2;1;31;2;3;1; ; ;1;5; ;2;1;2; ;6;2;3;05;13;05;1060,91612939857;7;1977
1072322;1;3;1;10;2;2;1;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;05;1;05;1060,91612939857;8;2001
1072323;1;1;1;10;1;1;1;27;1;2;1; ; ;1;1;34000;2;1;2; ;5;11;2;05;11;05;863,687346441172;2;1982
1072323;1;2;1;10;2;2;1;22;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;863,687346441172;2;1987
1072323;1;3;1;10;2;2;1;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;863,687346441172;9;2007
1072324;1;1;1;10;1;1;1;33;1;4;2;1;24; ; ; ;2;1;2; ;4;8; ;05;8;05;1066,01060582047;10;1975
1072325;1;1;1;10;1;1;1;74;1;2;1; ; ;1;5; ;2;1;2; ;4;9; ;05;9;05;908,424478817667;5;1934
1072325;1;2;1;10;2;2;1;57;2;2;1; ; ;1;3;83800;2;1;2; ;5;11;2;05;11;05;908,424478817667;6;1951
1072326;1;1;1;10;1;1;1;43;1;3;1; ; ;3; ; ;2;1;2; ;4;9; ;05;9;05;1045,19500946216;8;1965
1072326;1;2;1;10;2;2;1;40;2;3;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;1045,19500946216;6;1968
1072326;1;3;1;10;3;1;1;18;3;6;1; ; ;3; ; ;2;1;2; ;5;10;1;05;10;05;1045,19500946216;12;1990
1072326;1;4;1;10;2;2;1;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;1045,19500946216;8;2004
1072327;1;1;1;10;1;1;1;69;1;3;2;1;2; ; ; ;2;1;2; ;3;5; ;05;5;05;876,982238944848;10;1939
1072327;1;2;1;10;2;2;1;62;2;3;2;1;2; ; ; ;2;1;2; ;4;7; ;05;7;05;876,982238944848;2;1947
1072327;1;3;1;10;2;1;1;16;4;6;1; ; ;1;5; ;2;1;1;1;5;10;1;05;10;05;876,982238944848;12;1992
1072327;1;4;1;10;2;1;1;13;4;6;2;1;12; ; ; ;2;1;1;1;4;6; ;05;6;05;876,982238944848;8;1995
1072329;1;1;1;10;2;2;1;62;1;5;1; ; ;3; ; ;2;1;2; ;3;1; ;05;1;05;1080,32408119328;3;1946
1072329;1;2;1;10;2;2;1;40;2;6;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1080,32408119328;5;1968
1072329;1;3;1;10;3;1;1;31;3;6;1; ; ;1;2;19900;2;1;2; ;5;11;2;05;11;05;1080,32408119328;8;1977
1072330;1;1;1;10;1;1;1;32;1;2;1; ; ;1;1;27000;2;1;2; ;4;7; ;05;7;05;503,799546630677;5;1976
1072330;1;2;1;10;2;2;1;32;2;2;1; ; ;1;5; ;2;1;2; ;4;9; ;05;9;05;503,799546630677;3;1977
1072330;1;3;1;10;2;1;1;13;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;05;8;05;503,799546630677;7;1995
1072330;1;4;1;10;2;2;1;12;3;6;1; ; ;1;5; ;1;1;1;1;4;6; ;05;6;05;503,799546630677;1;1997
1072330;1;5;1;10;2;2;1;10;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;05;4;05;503,799546630677;10;1998
1072330;1;6;1;10;6;2;1;23;5;6;1; ; ;3; ; ;1;1;2; ;3;3; ;05;3;05;503,799546630677;5;1985
1072330;1;7;1;10;6;2;1;9;5; ;1; ; ;3; ; ;2;1;1;1;3;3; ;05;3;05;503,799546630677;6;1999
1072330;1;8;1;10;6;1;1;7;5; ;1; ; ;3; ; ;1;1;1;1;3;2; ;05;2;05;503,799546630677;3;2001
1072330;1;9;1;10;6;2;1;4;5; ;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;503,799546630677;10;2004
1072331;1;1;1;10;1;1;1;40;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;976,23325569865;10;1968
1072331;1;2;1;10;2;2;1;39;2;3;1; ; ;1;1;46000;2;1;2; ;6;2;3;05;13;05;976,23325569865;11;1969
1072331;1;3;1;10;2;2;1;14;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;05;8;05;976,23325569865;1;1995
1072331;1;4;1;10;2;2;1;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;976,23325569865;9;2006
1072334;1;1;1;10;1;1;1;74;1;3;1; ; ;1;2;66900;2;1;2; ;5;11;2;05;11;05;908,424478817667;1;1935
1072334;1;2;1;10;2;2;1;74;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;05;5;05;908,424478817667;2;1935
1072335;1;1;1;10;1;1;1;57;1;4;1; ; ;3; ; ;2;1;2; ;4;8; ;05;8;05;1006,65691270233;3;1951
1072336;1;1;1;10;1;1;1;71;1;5;1; ; ;1;2;62112;2;1;2; ;3;5; ;05;5;05;1006,65691270233;2;1938
1072337;1;1;1;10;1;2;1;32;1;4;1; ; ;2;1;43600;2;1;2; ;6;5;4;05;16;05;1050,65069415032;6;1976
1072338;1;1;1;10;1;2;1;63;1;5;1; ; ;2;2;98;2;1;2; ;6;7;5;05;18;05;936,697140329248;8;1945
1072338;1;2;1;10;2;2;1;38;3;6;1; ; ;1;1;39720;2;1;2; ;6;8;4;05;19;05;936,697140329248;10;1970
1072338;1;3;1;10;2;1;1;18;4;6;1; ; ;1;5; ;2;1;1;2;6;0;2;05;11;05;936,697140329248;12;1990
1072339;1;1;1;10;1;1;1;31;1;2;2;1;6; ; ; ;2;1;2; ;4;6; ;05;6;05;726,938402368292;10;1977
1072339;1;2;1;10;2;2;1;23;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;726,938402368292;8;1985
1072339;1;3;1;10;2;2;1;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;05; ;05;726,938402368292;6;2006
1072339;1;4;1;10;2;1;1;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;05; ;05;726,938402368292;9;2007
1072340;1;1;1;10;1;1;1;47;1;3;1; ; ;1;1;19000;2;2;2; ;3;1; ;05;1;05;747,494086500993;7;1961
1072340;1;2;1;10;2;2;1;37;2;3;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;747,494086500993;5;1971
1072340;1;3;1;10;3;1;1;15;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;05;8;05;747,494086500993;6;1993
1072340;1;4;1;10;1;1;1;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;05;3;05;747,494086500993;8;1999
1072340;1;5;1;10;1;1;1;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;747,494086500993;2;2006
1072340;1;6;1;10;6;2;1;30;5;4;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;747,494086500993;1;1979
1072340;1;7;1;10;6;1;1;9;5; ;1; ; ;3; ; ;2;1;1;1;3;3; ;05;3;05;747,494086500993;6;1999
1072340;1;8;1;10;6;2;1;0;5; ;1; ; ;3; ; ;2; ; ; ; ; ; ;05; ;05;747,494086500993;7;2008
1072341;1;1;1;10;1;1;1;27;1;2;1; ; ;1;1;20000;2;1;1;1;6;1;2;05;12;05;1178,55651507795;1;1982
1072341;1;2;1;10;2;2;1;27;2;2;1; ; ;1;1;18000;2;1;2; ;6;2;3;05;13;05;1178,55651507795;10;1981
1072342;1;1;1;10;1;2;1;25;1;2;1; ; ;1;1;20000;2;1;2; ;6;2;3;05;13;05;1178,55651507795;10;1983
1072342;1;2;1;10;2;1;1;34;2;2;2;1;12; ; ; ;1;1;2; ;4;9; ;05;9;05;1178,55651507795;12;1974
1072343;1;1;1;10;1;2;1;33;1;6;1; ; ;3; ; ;2;1;1;2;4;9; ;05;9;05;1034,92957421391;11;1975
1072343;1;2;1;10;1;1;1;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;05;7;05;1034,92957421391;7;1994
1072344;1;1;1;10;1;1;1;41;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;1041,80757100507;4;1967
1072344;1;2;1;10;2;2;1;41;2;3;1; ; ;3; ; ;1;1;2; ;5;11;2;05;11;05;1041,80757100507;9;1967
1072344;1;3;1;10;1;1;1;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;05;5;05;1041,80757100507;6;1997
1072345;1;1;1;10;1;1;1;41;1;2;1; ; ;1;5; ;2;1;2; ;6;3;3;05;14;05;1046,71028156881;9;1967
1072345;1;2;1;10;2;2;1;50;2;2;1; ; ;2;1;67920;2;1;1;2;6;13;5;05;24;05;1046,71028156881;7;1958
1072345;1;3;1;10;2;2;1;16;3;6;1; ; ;2;5; ;2;1;2; ;5;11;2;05;11;05;1046,71028156881;8;1992
1072345;1;4;1;10;4;1;1;15;3;6;1; ; ;2;5; ;2;1;1;1;5;10;1;05;10;05;1046,71028156881;7;1993
1072345;1;5;1;10;2;1;1;13;3;6;1; ; ;2;5; ;2;1;1;1;4;8; ;05;8;05;1046,71028156881;7;1995
1072345;1;6;1;10;6;1;1;17;5;6;1; ; ;1;5; ;2;1;1;2;6;1;2;05;12;05;1046,71028156881;8;1991
1072346;1;1;1;10;1;1;1;29;1;2;1; ; ;1;1;28000;2;1;2; ;5;11;2;05;11;05;844,578788047675;9;1979
1072346;1;2;1;10;2;2;1;22;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;844,578788047675;10;1986
1072346;1;3;1;10;2;1;1;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;844,578788047675;4;2006
1072348;1;1;1;10;1;1;1;67;1;3;1; ; ;2;2;12000;2;1;2; ;4;8; ;05;8;05;1148,87620900277;11;1941
1072348;1;2;1;10;2;2;1;69;2;3;1; ; ;1;2;150000;2;1;2; ;5;11;2;05;11;05;1148,87620900277;1;1940
1072348;1;3;1;10;3;1;1;35;3;3;1; ; ;3; ; ;2;1;2; ;6;2;3;05;13;05;1148,87620900277;8;1973
1072348;1;4;1;10;4;2;1;34;5;3;1; ; ;3; ; ;2;1;2; ;6;4;2;05;15;05;1148,87620900277;2;1975
1072349;1;1;1;10;1;1;1;69;1;3;1; ; ;1;2;101000;2;1;2; ;3;3; ;05;3;05;1084,06683119647;9;1939
1072349;1;2;1;10;2;2;1;63;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;05;5;05;1084,06683119647;3;1946
1072349;1;3;1;10;3;1;1;33;3;3;1; ; ;1;1;19876;2;1;2; ;4;8; ;05;8;05;1084,06683119647;3;1976
1072349;1;4;1;10;4;2;1;30;5;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1084,06683119647;3;1978
1072349;1;5;1;10;4;1;1;12;4;6;1; ; ;1;5; ;2;1;1;1;4;6; ;05;6;05;1084,06683119647;6;1996
1072349;1;6;1;10;4;2;1;4;4; ;1; ; ;1;5; ;2;2;2; ;1;0; ;05;0;05;1084,06683119647;10;2004
1072349;1;7;1;10;7;1;1;61;9;4;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1084,06683119647;9;1947
1072351;1;1;1;10;1;2;1;39;1;4;1; ; ;3; ; ;2;1;2; ;4;6; ;05;6;05;934,525580577587;6;1969
1072351;1;2;1;10;1;1;1;17;3;6;1; ; ;3; ; ;1;2;2; ;3;1; ;05;1;05;934,525580577587;3;1991
1072351;1;3;1;10;1;2;1;14;3;6;1; ; ;3; ; ;1;1;1;1;4;7; ;05;7;05;934,525580577587;12;1994
1072351;1;4;1;10;4;1;1;12;3;6;1; ; ;3; ; ;1;1;1;1;3;4; ;05;4;05;934,525580577587;8;1996
1072352;1;1;1;10;1;1;1;44;1;2;2;1;5; ; ; ;2;1;2; ;4;8; ;05;8;05;1041,80757100507;9;1964
1072352;1;2;1;10;2;2;1;40;2;2;2;1;5; ; ; ;1;1;2; ;5;11;2;05;11;05;1041,80757100507;9;1968
1072352;1;3;1;10;2;1;1;1;3; ;2;1;5; ; ; ;1; ; ; ; ; ; ;05; ;05;1041,80757100507;11;2007
1072353;1;1;1;10;1;1;1;28;1;2;2;1;12; ; ; ;2;1;2; ;4;7; ;05;7;05;1060,91612939857;8;1980
1072353;1;2;1;10;2;2;1;26;2;2;1; ; ;1;1;19876;2;1;2; ;5;11;2;05;11;05;1060,91612939857;6;1982
1072353;1;3;1;10;2;2;1;6;3; ;1; ; ;1;5; ;2;2;1;1;3;0; ;05;0;05;1060,91612939857;3;2003
1072354;1;1;1;10;1;2;1;69;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;815,669316192778;12;1939
1072354;1;2;1;10;2;2;1;26;3;6;1; ; ;1;1;20000;2;1;2; ;5;11;2;05;11;05;815,669316192778;11;1982
1072354;1;3;1;10;1;1;1;0;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;815,669316192778;3;2008
1072355;1;1;1;10;1;1;1;63;1;3;1; ; ;1;2;62000;2;1;2; ;3;4; ;05;4;05;1007,03278850799;7;1945
1072355;1;2;1;10;2;2;1;55;2;3;1; ; ;1;5; ;2;1;2; ;3;3; ;05;3;05;1007,03278850799;3;1953
1072355;1;3;1;10;3;2;1;34;3;6;1; ; ;1;1;19876;2;1;2; ;6;3;3;05;14;05;1007,03278850799;12;1974
1072355;1;4;1;10;2;1;1;4;4; ;1; ; ;1;5; ;2;2;2; ;1;0; ;05;0;05;1007,03278850799;6;2004
1072355;1;5;1;10;6;2;1;28;3;6;1; ; ;1;1;21760;2;1;1;1;6;1;2;05;12;05;1007,03278850799;4;1980
1072355;1;6;1;10;2;2;1;5;4; ;1; ; ;1;5; ;2;1;1;1;2;0; ;05;0;05;1007,03278850799;8;2003
1072355;1;7;1;10;7;1;1;27;3;6;1; ; ;1;1;34560;2;1;2; ;5;11;2;05;11;05;1007,03278850799;5;1981
1072356;1;1;1;10;1;2;1;32;1;4;1; ; ;1;1;48000;2;1;2; ;6;4;3;05;15;05;933,010308470938;4;1976
1072356;1;2;1;10;1;2;1;9;3; ;1; ; ;1;5; ;1;1;1;1;3;4; ;05;4;05;933,010308470938;7;1999
1072357;1;1;1;10;1;2;1;32;1;4;1; ; ;1;5; ;2;1;2; ;6;2;3;05;13;05;815,669316192778;4;1976
1072357;1;2;1;10;1;1;1;9;3; ;1; ; ;1;5; ;1;1;1;1;3;3; ;05;3;05;815,669316192778;1;2000
1072357;1;3;1;10;3;2;1;78;5;5;1; ; ;1;2;62000;2;1;2; ;3;3; ;05;3;05;815,669316192778;8;1930
1072358;1;1;1;10;1;1;1;25;1;2;1; ; ;1;1;19876;2;1;2; ;5;11;2;05;11;05;1041,80757100507;6;1983
1072358;1;2;1;10;2;2;1;35;2;2;1; ; ;1;1;19876;2;1;2; ;5;11;2;05;11;05;1041,80757100507;11;1973
1072358;1;3;1;10;3;1;1;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;05;5;05;1041,80757100507;6;1997
1072359;1;1;1;10;1;2;1;83;1;5;1; ; ;1;5; ;2;1;2; ;3;5; ;05;5;05;839,87235100818;3;1925
1072360;1;1;1;10;1;1;1;48;1;2;1; ; ;1;1;64000;2;1;2; ;5;11;2;05;11;05;1060,91612939857;2;1961
1072360;1;2;1;10;2;2;1;42;2;2;1; ; ;1;1;19876;2;1;2; ;6;1;2;05;12;05;1060,91612939857;4;1966
1072360;1;3;1;10;1;2;1;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;05;2;05;1060,91612939857;8;2000
1072361;1;1;1;10;1;1;1;81;1;3;1; ; ;1;2;62000;2;1;2; ;5;11;2;05;11;05;991,311668571576;3;1927
1072361;1;2;1;10;2;2;1;78;2;3;1; ; ;1;5; ;2;1;2; ;3;3; ;05;3;05;991,311668571576;3;1931
1072361;1;3;1;10;3;1;1;48;3;6;1; ; ;1;3;62000;2;1;2; ;6;3;2;05;14;05;991,311668571576;8;1960
1072361;1;4;1;10;4;2;1;51;3;3;1; ; ;1;1;42000;2;1;2; ;6;3;3;05;14;05;991,311668571576;11;1957
1072361;1;5;1;10;4;1;1;15;4;6;1; ; ;1;5; ;2;1;1;1;4;7; ;05;7;05;991,311668571576;4;1993
1072361;1;6;1;10;4;1;1;10;4;6;1; ; ;1;5; ;2;1;1;2;3;3; ;05;3;05;991,311668571576;4;1998
1072361;1;7;1;10;7;2;1;43;3;5;1; ; ;1;1;76000;2;1;2; ;6;7;4;05;18;05;991,311668571576;2;1966
1072361;1;8;1;10;7;2;1;1;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;991,311668571576;12;2007
1072362;1;1;1;10;1;2;1;47;1;4;1; ; ;1;1;23000;2;1;2; ;4;7; ;05;7;05;730,687049091639;3;1961
1072362;1;2;1;10;2;2;1;20;3;6;1; ; ;1;4; ;2;1;1;1;6;2;4;05;13;05;730,687049091639;11;1988
1072362;1;3;1;10;3;2;1;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;05;5;05;730,687049091639;12;1997
1072362;1;4;1;10;1;2;1;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;05;0;05;730,687049091639;5;2004
1072364;1;1;1;10;1;1;1;45;1;2;1; ; ;3; ; ;1;1;2; ;3;5; ;05;5;05;1078,15252144162;9;1963
1072364;1;2;1;10;2;2;1;48;2;2;1; ; ;3; ; ;2;1;2; ;3;1; ;05;1;05;1078,15252144162;12;1960
1072364;1;3;1;10;3;2;1;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;1078,15252144162;3;1988
1072364;1;4;1;10;4;1;1;15;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;1078,15252144162;10;1993
1072365;1;1;1;10;1;2;1;59;1;6;1; ; ;1;2;62000;2;1;2; ;3;5; ;05;5;05;908,424478817667;7;1949
1072365;1;2;1;10;1;1;1;69;5;6;1; ; ;3; ; ;1;1;2; ;5;11;2;05;11;05;908,424478817667;5;1939
1072366;1;1;1;10;1;1;1;32;1;6;1; ; ;1;1;19876;2;1;1;2;6;1;2;05;12;05;1066,01060582047;10;1976
1072367;1;1;1;10;1;2;1;31;1;6;1; ; ;1;1;19876;2;1;2; ;5;11;2;05;11;05;815,369922791555;11;1977
1072367;1;2;1;10;1;2;1;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;05;1;05;815,369922791555;2;2002
1072367;1;3;1;10;1;2;1;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;815,369922791555;9;2008
1072370;1;1;1;10;1;2;1;50;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ;05;1;05;931,214624524932;8;1958
1072370;1;2;1;10;2;1;1;52;2;3;1; ; ;3; ; ;1;2;2; ;1;0; ;05;0;05;931,214624524932;9;1956
1072370;1;3;1;10;3;2;1;26;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;931,214624524932;11;1982
1072370;1;4;1;10;3;1;1;24;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;931,214624524932;12;1984
1072370;1;5;1;10;5;2;1;22;3;6;1; ; ;3; ; ;1;1;2; ;6;2;3;05;13;05;931,214624524932;5;1986
1072370;1;6;1;10;6;2;1;28;3;4;1; ; ;3; ; ;1;1;2; ;4;9; ;05;9;05;931,214624524932;3;1981
1072370;1;7;1;10;6;1;1;9;4; ;1; ; ;3; ; ;2;1;1;1;3;3; ;05;3;05;931,214624524932;12;1999
1072370;1;8;1;10;6;2;1;6;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ;05;0;05;931,214624524932;8;2002
1072370;1;9;1;10;6;2;1;3;4; ;2;1;1; ; ; ;2;2;2; ;1;0; ;05;0;05;931,214624524932;5;2005
1072371;1;1;1;10;1;1;1;62;1;6;1; ; ;3; ; ;2;2;2; ;3;1; ;05;1;05;1006,65691270233;8;1946
1072372;1;1;1;10;1;1;1;34;1;2;1; ; ;1;1;19876;2;1;2; ;4;8; ;05;8;05;905,058626932189;10;1974
1072372;1;2;1;10;2;2;1;35;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;05;5;05;905,058626932189;8;1973
1072372;1;3;1;10;2;1;1;10;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;05;5;05;905,058626932189;3;1998
