DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S4;P7510S6;P7510S2A1;P7510S4A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;DPTO;AREA;fex_c_2011
1072313;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1078,15252144162
1072314;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1000000;2;1;2; ;2;05;05;924,167185325685
1072314;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;924,167185325685
1072315;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;70000; ; ; ;2;2;2; ;2;05;05;1092,10478854818
1072315;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1092,10478854818
1072315;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;700000;1;05;05;1092,10478854818
1072315;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1092,10478854818
1072315;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1092,10478854818
1072315;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1092,10478854818
1072315;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1092,10478854818
1072316;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;881,28494675049
1072316;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;881,28494675049
1072316;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;881,28494675049
1072317;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;3000000;2;1;2; ;2;05;05;829,218876377526
1072317;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;829,218876377526
1072318;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1034,92957421391
1072318;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1034,92957421391
1072320;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;96000; ; ; ;2;2;2; ;2;05;05;1045,55621772842
1072320;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1045,55621772842
1072321;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1060,91612939857
1072321;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1060,91612939857
1072322;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1060,91612939857
1072322;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1060,91612939857
1072323;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;863,687346441172
1072323;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;863,687346441172
1072324;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1066,01060582047
1072325;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;908,424478817667
1072325;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;908,424478817667
1072326;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1045,19500946216
1072326;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1045,19500946216
1072326;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1045,19500946216
1072327;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;876,982238944848
1072327;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;876,982238944848
1072327;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;876,982238944848
1072327;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;876,982238944848
1072329;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1080,32408119328
1072329;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1080,32408119328
1072329;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;76000; ; ; ;2;2;2; ;2;05;05;1080,32408119328
1072330;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;503,799546630677
1072330;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;503,799546630677
1072330;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;503,799546630677
1072330;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;503,799546630677
1072330;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;503,799546630677
1072331;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;976,23325569865
1072331;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;120000; ; ; ;2;2;2; ;2;05;05;976,23325569865
1072331;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;976,23325569865
1072334;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;908,424478817667
1072334;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;908,424478817667
1072335;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1006,65691270233
1072336;1;1;1;95;1; ;1;1; ;496900;240000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1006,65691270233
1072337;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1050,65069415032
1072338;1;1;1;95;1; ;1;1; ;98;98;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;936,697140329248
1072338;1;2;1;95;1; ;2;1; ;3000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;936,697140329248
1072338;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2;98; ; ; ; ; ;2;2;1; ;2;05;05;936,697140329248
1072339;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;726,938402368292
1072339;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;726,938402368292
1072340;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;747,494086500993
1072340;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;747,494086500993
1072340;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;747,494086500993
1072340;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;747,494086500993
1072341;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1178,55651507795
1072341;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1178,55651507795
1072342;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1178,55651507795
1072342;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1178,55651507795
1072343;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1034,92957421391
1072343;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1034,92957421391
1072344;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1041,80757100507
1072344;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1041,80757100507
1072345;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1046,71028156881
1072345;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1046,71028156881
1072345;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1046,71028156881
1072345;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;3000000;2;1;2; ;2;05;05;1046,71028156881
1072345;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1046,71028156881
1072345;1;6;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;2910000;2;1;2; ;2;05;05;1046,71028156881
1072346;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;72000; ; ; ;2;2;2; ;2;05;05;844,578788047675
1072346;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;844,578788047675
1072348;1;1;1;95;1; ;2;1; ;900000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1148,87620900277
1072348;1;2;1;95;1; ;2;1; ;1200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1148,87620900277
1072348;1;3;1;95;1; ;1;2; ; ;380000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1148,87620900277
1072348;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1148,87620900277
1072349;1;1;1;95;1; ;2;1; ;800000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1084,06683119647
1072349;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1084,06683119647
1072349;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;55380; ; ; ;2;2;2; ;2;05;05;1084,06683119647
1072349;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1084,06683119647
1072349;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1084,06683119647
1072349;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1084,06683119647
1072351;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1440000;2;1;2; ;2;05;05;934,525580577587
1072351;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;934,525580577587
1072351;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;934,525580577587
1072351;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;934,525580577587
1072352;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1041,80757100507
1072352;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1041,80757100507
1072353;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1000000;2;1;2; ;2;05;05;1060,91612939857
1072353;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;55380; ; ; ;2;2;2; ;2;05;05;1060,91612939857
1072354;1;1;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ; ;453000;900000;2;1;2; ;2;05;05;815,669316192778
1072354;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;2280000;2;1;2;600000;1;05;05;815,669316192778
1072355;1;1;1;95;1; ;1;1; ;520000;220000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1007,03278850799
1072355;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1007,03278850799
1072355;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;70000; ; ; ;2;2;2; ;2;05;05;1007,03278850799
1072355;1;5;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;50000; ; ;1200000;2;1;2; ;2;05;05;1007,03278850799
1072355;1;7;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;91440; ; ; ;2;2;2; ;2;05;05;1007,03278850799
1072356;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;120000; ; ;2400000;2;1;2; ;2;05;05;933,010308470938
1072357;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1920000;2;1;2; ;2;05;05;815,669316192778
1072357;1;3;1;95;1; ;2;1; ;496900; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;815,669316192778
1072358;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;29814; ; ; ;2;2;2;970000;1;05;05;1041,80757100507
1072358;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;55380; ; ; ;2;2;2;480000;1;05;05;1041,80757100507
1072359;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;9600000;2;1;2; ;2;05;05;839,87235100818
1072360;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;130000; ; ; ;2;2;2; ;2;05;05;1060,91612939857
1072360;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;55380; ; ; ;2;2;2;1000000;1;05;05;1060,91612939857
1072361;1;1;1;95;1; ;2;1; ;496900; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;991,311668571576
1072361;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;6000000;2;1;2; ;2;05;05;991,311668571576
1072361;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;991,311668571576
1072361;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;126000; ; ; ;2;2;2; ;2;05;05;991,311668571576
1072361;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;991,311668571576
1072361;1;7;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;228000; ; ; ;2;2;2; ;2;05;05;991,311668571576
1072362;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;730,687049091639
1072362;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;730,687049091639
1072364;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1078,15252144162
1072364;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1078,15252144162
1072364;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1078,15252144162
1072364;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1078,15252144162
1072365;1;1;1;95;1; ;1;1; ;496900;240000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;908,424478817667
1072365;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;908,424478817667
1072366;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1066,01060582047
1072367;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;815,369922791555
1072370;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;931,214624524932
1072370;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;931,214624524932
1072370;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;300000;1;05;05;931,214624524932
1072370;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;931,214624524932
1072370;1;5;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;200000;1;05;05;931,214624524932
1072370;1;6;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;2400000;2;1;2;850000;1;05;05;931,214624524932
1072371;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1006,65691270233
1072372;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;73000; ; ; ;2;2;2;800000;1;05;05;905,058626932189
1072372;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;905,058626932189
1072373;1;1;1;95;1; ;1;2; ; ;150000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;908,424478817667
1072373;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;174000;1;05;05;908,424478817667
1072374;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;863,687346441172
1072374;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;863,687346441172
1072375;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;943,275743719182
1072375;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;943,275743719182
1072376;1;1;1;95;1; ;1;2; ; ;700000;2;1;2; ;2; ; ; ; ; ;1800000;2;1;2; ;2;05;05;1050,65069415032
1072377;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;100000;115000; ; ;1;2;2; ;2;05;05;1147,47548347139
1072377;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ;115000; ; ;1;2;2;800000;1;05;05;1147,47548347139
1072377;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1147,47548347139
1072378;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;905,058626932189
1072378;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;905,058626932189
1072379;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;100000; ; ; ;2;2;2;350000;1;05;05;844,578788047675
1072379;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;844,578788047675
1072380;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;950,246700513997
1072380;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;950,246700513997
1072380;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;950,246700513997
1072382;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;892,703358881257
1072382;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;892,703358881257
1072382;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;892,703358881257
1072383;1;1;1;95;1; ;1;2; ; ;500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;957,124697305153
1072383;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;957,124697305153
1072383;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;957,124697305153
1072384;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1193,9164267481
1072384;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1193,9164267481
1072385;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;965,967820450406
1072385;1;2;1;95;1; ;2;2;500000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;965,967820450406
1072386;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;995,641207493369
1072386;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;995,641207493369
1072386;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;995,641207493369
1072386;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;995,641207493369
1072387;1;1;1;95;1; ;2;2;700000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;777,152806004562
1072388;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;934,525580577587
1072388;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;934,525580577587
1072388;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;934,525580577587
1072388;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;934,525580577587
1072389;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;922,383664956435
1072390;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;663,172421067337
1072390;1;2;1;95;1; ;2;2;150000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;663,172421067337
1072390;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;663,172421067337
1072390;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;663,172421067337
1072391;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1178,55651507795
1072391;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1178,55651507795
1072392;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;70000; ; ; ;2;2;2;800000;1;05;05;965,967820450406
1072392;1;2;1;95;1; ;2;2;200000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;965,967820450406
1072393;1;1;1;95;1; ;2;1; ;192000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;690,762894339827
1072393;1;2;1;95;1; ;2;1; ;72000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;690,762894339827
1072393;1;3;1;95;1; ;2;1; ;72000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;690,762894339827
1072393;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;690,762894339827
1072394;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1193,9164267481
1072394;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1193,9164267481
1072395;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;943,275743719182
1072395;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;943,275743719182
1072396;1;1;1;95;1; ;1;1; ;880000;400000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1079,96287292702
1072396;1;2;1;95;1; ;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1079,96287292702
1072396;1;3;1;95;1; ;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1079,96287292702
1072396;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1079,96287292702
1072397;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;500000; ; ; ;2;2;2; ;2;05;05;924,167185325685
1072397;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;924,167185325685
1072398;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1103,4817020234
1072398;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1103,4817020234
1072398;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1103,4817020234
1072399;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;1850000; ; ; ;2;2;2; ;2;05;05;935,926306108969
