DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;CLASE;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;AREA;fex_c_2011
666787;1;2;70;16;50;4;;2;40;4;;2;2;;;;;;;;;;1;;2;;2;1;1;41;41;5233;52;73;98;765.195.559.847.498
666804;1;1;70;4;50;5;;2;12;4;;2;1;;;;;;;;;;1;;2;;2;1;1;95;95;4530;45;73;98;140.031.019.606.359
666840;1;2;70;6;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;73;98;205.316.825.595.733
666843;1;3;70;12;50;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;73;98;87.235.602.860.546
666846;1;2;70;2;40;1;;2;104;1;;3;8;;;;;;;;;;1;;2;;2;1;1;45;53;5530;55;73;98;251.088.418.979.352
666857;1;5;70;2;48;8;;2;4;8;;3;1;;;;;;;;;;1;;2;;2;1;1;62;62;111;1;73;98;177.504.650.543.406
666864;1;1;70;4;50;1;;2;12;1;;7;1;;;;;;;;;;1;;2;;2;1;1;95;95;4530;45;73;98;896.747.273.604.392
666864;1;2;70;4;48;1;;2;18;1;;6;1;;;;;;;;;;1;;2;;2;1;1;62;62;1561;15;73;98;896.747.273.604.392
666864;1;3;70;6;25;1;;2;16;1;;3;1;;;;;;;;;;1;;2;;2;1;1;45;45;5233;52;73;98;896.747.273.604.392
666866;1;3;70;3;50;8;;2;6;8;;3;1;;;;;;;;;;1;;2;;2;1;1;62;62;111;1;73;98;197.873.977.528.853
666868;1;2;70;4;50;8;;2;6;8;;3;1;;;;;;;;;;1;;2;;2;1;1;62;62;111;1;73;98;306.078.223.938.999
666873;1;5;70;16;50;8;;2;32;8;;3;1;;;;;;;;;;1;;2;;2;1;1;62;62;111;1;73;98;765.195.559.847.498
666881;1;1;70;2;50;1;;2;5;1;;6;8;;;;;;;;;;1;;1;400000;2;1;1;95;95;123;1;73;98;201.349.228.173.281
666890;1;1;70;60;40;1;;2;300;1;;2;1;;;;;;;;;;1;;2;;2;1;1;53;53;5521;55;73;98;10.125.374.512.129
666902;1;3;70;1;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;73;98;275.619.760.405.824
666941;1;3;70;12;60;1;;2;12;1;;2;8;;;;;;;;;;1;;2;;2;1;1;60;60;121;1;73;98;765.195.559.847.498
666941;1;5;70;2;48;1;;2;2;1;;3;1;;;;;;;;;;1;;1;461500;2;1;1;45;45;5125;51;73;98;765.195.559.847.498
666943;1;2;70;48;20;3;;2;48;3;;1;3;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;73;98;306.078.223.938.999
667006;1;1;70;12;56;3;;2;12;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;73;98;765.195.559.847.498
667014;1;7;70;5;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;54;;;;73;98;10.324.415.246.591
667026;1;4;70;91;91;1;;2;3;1;;4;8;;;;;;;;;;1;;1;112000;2;1;1;97;37;5211;52;73;98;161.228.890.136.089
667043;1;1;70;2;60;4;;2;4;4;;2;2;;;;;;;;;;1;;1;600000;2;1;1;93;93;4521;45;76;76;911.144.076.761.732
667044;1;3;70;16;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;76;76;661.438.322.411.165
667045;1;3;70;33;48;1;;2;15;1;;4;1;;;;;;;;;;1;;2;;2;1;1;97;53;1810;18;76;76;842.432.435.559.898
667049;1;1;70;2;50;1;;2;2;1;;2;9;CRTA DE SISBE;;;;;;;;;1;;1;468000;2;1;1;95;95;4530;45;76;76;780.822.698.548.525
667053;1;1;70;10;48;1;;2;13;1;;4;2;;;;;;;;;;1;;2;;2;1;1;80;80;1921;19;76;76;835.053.999.205.931
667066;1;1;70;2;48;1;;2;2;1;;2;1;;;;;;;;;;1;;1;420000;2;1;1;95;95;4521;45;76;76;790.193.175.642.648
667066;1;2;70;4;48;1;;2;4;1;;9;4;;;;;;;;;;1;;2;;2;1;1;58;39;7010;70;76;76;790.193.175.642.648
667070;1;2;70;24;48;1;;2;24;1;;2;1;;;;;;;;;;1;;2;;2;1;1;33;33;5139;51;76;76;790.193.175.642.648
667086;1;3;70;2;48;3;;2;20;4;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;8532;85;76;76;802.518.680.643.995
667086;1;5;70;20;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;53;;;;76;76;802.518.680.643.995
667095;1;2;70;1;48;1;;2;8;1;;2;2;;;;;;;;;;1;;2;;2;1;1;55;95;4542;45;76;76;77.495.610.174.341
667095;1;3;70;12;48;1;;2;24;2;;9;2;;;;;;;;;;1;;2;;2;1;1;58;58;7522;75;76;76;77.495.610.174.341
667096;1;2;70;12;66;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;54;;;;76;76;669.933.015.489.509
667100;1;1;70;8;48;1;;2;8;5;;2;1;;;;1;;;;;;;;2;;2;1;1;40;41;5239;52;76;76;763.798.132.287.061
667100;1;2;70;24;48;1;;2;24;1;;9;1;;;;1;;;;;;;;2;;2;1;1;21;21;3619;36;76;76;763.798.132.287.061
667111;1;1;70;36;48;1;;2;36;4;;2;4;;;;;;;;;;1;;2;;2;1;1;58;98;6031;60;76;76;815.002.522.444.856
667112;1;2;70;4;48;2;;2;72;1;;8;1;;;;;;;;;;1;;2;;2;1;1;32;32;6022;60;76;76;805.787.752.659.676
667119;1;1;70;36;48;1;;2;240;1;;8;1;;;;;;;;;;1;;2;;2;1;1;45;45;5244;52;76;76;793.950.737.920.508
667128;1;3;70;4;48;1;;2;32;1;;6;2;;;;;;;;;;1;;2;;2;1;1;32;32;7010;70;76;76;641.484.044.598.451
667136;1;1;70;3;56;4;;2;2;4;;1;4;;;;;;;;;;1;;1;250000;2;1;1;95;95;4521;45;76;76;720.918.824.049.412
667139;1;9;70;100;40;1;;2;24;1;;3;1;;;;;;;;;;1;;2;;2;1;1;32;45;5233;52;76;76;16.363.836.427.827
667147;1;1;70;23;55;1;;2;28;1;;6;8;;;;;;;;;;1;;2;;2;1;1;97;95;4521;45;76;76;870.654.812.621.645
667149;1;2;70;17;48;1;;2;17;1;;9;8;;;;;;;;;;1;;2;;2;1;1;97;39;2424;24;76;76;795.606.368.846.313
667156;1;3;70;16;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;97;;;;76;76;881.842.140.909.446
667158;1;3;70;52;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;97;;;;76;76;885.599.703.187.306
667158;1;4;70;52;48;4;;2;52;1;;4;2;;;;;;;;;;1;;2;;2;1;1;97;45;5262;52;76;76;885.599.703.187.306
667161;1;3;70;2;48;1;;2;2;1;;9;1;;;1;;;;;;;;;2;;2;1;1;32;97;1581;15;76;76;178.992.798.324.665
667168;1;3;70;16;48;1;;2;77;1;;8;2;;;;;;;;;;1;;2;;2;1;1;39;39;8050;80;76;76;699.903.688.218.221
667183;1;2;70;24;20;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;39;;;;76;76;745.048.431.930.435
667188;1;3;70;48;40;1;;2;144;3;;1;1;;;;;;;;1;;;;2;;2;1;1;32;54;9500;95;76;76;629.264.803.418.898
667189;1;3;70;8;30;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;33;;;;76;76;74.572.817.085.162
667191;1;2;70;24;40;1;;2;24;1;;2;4;;;;;;;;;;1;;2;;2;1;1;13;39;7499;74;76;76;70.305.881.155.782
667192;1;3;70;48;40;1;;2;60;1;;4;4;;;;;;;;;;1;;2;;2;1;1;45;45;1810;18;76;76;720.239.085.128.227
667195;1;2;70;12;40;1;;2;12;3;;1;4;;;;;;;;;;1;;2;;2;1;1;53;54;9500;95;76;76;183.365.290.875.367
667196;1;4;70;16;40;1;;2;16;1;;9;4;;;;;;;;;;1;;2;;2;1;1;96;85;3130;31;76;76;790.602.958.158.376
667196;1;6;70;40;40;1;;2;8;4;;1;1;;;;;;;;;1;;YA PENSIONADA;2;;2;1;1;79;79;1810;18;76;76;790.602.958.158.376
667197;1;2;70;8;40;4;;2;160;1;;9;1;;;;;;;;;;1;;2;;2;1;1;53;55;8511;85;76;76;666.293.391.400.659
667198;1;1;70;16;50;2;;2;16;2;;9;1;;;;;1;;;;;;;2;;2;1;1;58;58;7512;75;76;76;5.376.158.381.521
667199;1;6;70;2;40;1;;2;2;1;;9;4;;;;;;;;;;1;;1;230000;2;1;1;45;45;5237;52;76;76;729.298.147.604.465
667204;1;2;70;76;48;1;;2;250;1;;9;1;;;;;;;;;;1;;2;;2;1;1;32;33;8511;85;5;5;112.473.620.537.594
667225;1;3;70;4;48;3;;2;420;1;;3;7;;;;;;;;;;1;;2;;2;1;1;54;97;1594;15;5;5;100.362.407.335.235
667250;1;1;70;12;48;2;;2;94;2;;7;1;;;;;;;;;;1;;2;;2;1;1;98;98;7530;75;5;5;114.818.931.850.946
667261;1;1;70;4;48;1;;2;4;1;;6;1;;;;;;;;;;1;;1;200000;2;1;1;98;98;6042;60;5;5;190.114.328.214.257
667317;1;1;70;12;48;1;;2;12;1;;3;8;;;;;;;;;;1;;2;;2;1;1;54;54;5511;55;50;50;113.176.223.582.696
667502;1;3;70;16;48;1;;2;16;1;;3;1;;;1;;;;;;;;;2;;2;1;1;5;5;121;1;5;5;88.225.456.534.546
667512;1;2;70;8;24;4;;2;98;4;;1;1;;;;;;;;;;1;;2;;2;1;1;16;45;5261;52;5;5;939.644.248.215.511
667515;1;2;70;6;48;1;;2;16;4;;4;1;;;;;;;;;;1;;2;;2;1;1;81;81;3611;36;5;5;170.328.788.132.212
667530;1;1;70;16;50;3;;2;16;3;;1;2;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;5;5;704.559.889.759.322
667582;1;5;70;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;37;;;;5;5;116.218.617.747.044
667582;2;1;70;4;48;1;;2;10;1;;3;1;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;5;5;116.218.617.747.044
667605;1;6;70;6;48;4;;2;10;4;;2;1;;;;;;;;;;1;;2;;2;1;1;93;93;4552;45;5;5;985.833.490.711.816
667616;1;1;70;4;48;4;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;5;5;674.179.911.090.842
667664;1;2;70;12;48;1;;2;12;1;;9;1;;;;;;;;;;1;;2;;2;1;1;95;95;7010;70;5;5;628.279.428.521.705
667664;1;6;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;55;;;;5;5;628.279.428.521.705
667668;1;3;70;96;48;1;;2;96;1;;4;1;;;;;;;;;;1;;2;;2;1;1;55;39;9242;92;5;5;642.632.048.427.114
667668;1;8;70;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;5;5;642.632.048.427.114
667679;1;2;70;96;48;1;;2;96;1;;3;4;;;;;;;;;;1;;2;;2;1;1;45;45;5233;52;5;5;687.623.996.834.989
667693;1;1;70;8;60;1;;2;24;4;;1;1;;;;;;;;;;1;;2;;2;1;1;84;98;6031;60;5;5;880.650.473.907.523
667702;1;3;70;6;48;1;;2;6;1;;9;4;;;;;1;;;;;;;2;;2;1;1;38;39;0;0;5;5;947.293.631.562.637
667705;1;4;70;24;48;1;;2;300;1;;8;1;;;;;;;;;;1;;2;;2;1;1;45;45;5234;52;5;5;114.546.097.189.303
667722;1;2;70;2;48;1;;2;1;1;;2;1;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;5;5;773.593.069.705.323
667757;1;1;70;200;48;1;;2;200;1;;9;9;LA PENSION;;;;;;;;1;;YA ESTA PENSIONADA;2;;2;1;1;79;79;1810;18;5;5;771.196.458.547.473
667778;1;4;70;12;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;5;5;816.715.925.873.697
667788;1;3;70;50;48;1;;2;50;1;;3;1;;;;;;;;;;1;;2;;2;1;1;45;53;5529;55;5;5;123.219.325.157.527
667804;1;2;70;12;48;1;;2;15;1;;8;8;;;;;;;;;;1;;2;;2;1;1;87;88;3691;36;5;5;794.758.681.388.749
667807;1;3;70;48;48;1;;2;48;1;;6;1;;;;;;;;;;1;;2;;2;1;1;79;75;1810;18;5;5;733.380.617.154.234
667807;1;4;70;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;5;5;733.380.617.154.234
667830;1;1;70;15;48;1;;2;16;1;;9;1;;;;;;;;;1;;ESPERANDO TENER LA EDAD PARA SU JUBILACION;2;;2;1;1;98;98;1720;17;5;5;106.477.442.770.056
667832;1;3;70;24;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;97;;;;5;5;93.783.684.906.029
667854;1;1;70;3;48;1;;2;16;4;;1;1;;;;;;;;;;1;;2;;2;1;1;80;45;5262;52;5;5;695.215.874.535.822
667858;1;2;70;4;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;54;;;;5;5;716.936.129.394.596
667864;1;5;70;12;48;1;;2;12;1;;8;1;;;;;;;;;;1;;2;;2;1;1;58;58;7492;74;5;5;566.015.617.245.427
667885;1;4;70;4;48;1;;2;36;1;;9;8;;;;;;;;;;1;;2;;2;1;1;53;55;5511;55;5;5;702.147.771.685.107
667891;1;2;70;2;48;1;;2;52;1;;4;4;;;;;;;;;;1;;2;;2;1;1;79;79;1810;18;5;5;605.774.601.494.778
667921;1;2;70;24;48;1;;2;4;2;;9;4;;;;;;;;;;1;;2;;2;1;1;3;13;8050;80;5;5;788.697.441.996.007
667928;1;1;70;5;48;1;;2;5;1;;6;8;;;;;;;;;;1;;1;600000;2;1;1;95;95;4521;45;5;5;73.342.083.400.176
667934;1;2;70;8;48;1;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;1;58;58;7492;74;5;5;775.233.749.242.384
668030;1;2;70;4;40;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;0;;;;5;98;340.799.031.008.067
668042;1;2;70;52;48;3;;2;260;2;;2;2;;;;;;;;;;1;;2;;2;1;1;55;13;9241;92;5;98;208.996.977.784.921
668045;1;3;70;6;40;8;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;62;;;;5;98;174.358.901.286.261
668057;1;2;70;26;50;1;;2;156;1;;4;4;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;5;98;367.595.696.728.503
668066;1;2;70;48;48;1;;2;192;2;;2;1;;;;;;;;;;1;;2;;2;1;1;32;39;7411;74;5;98;385.195.185.176.966
668075;1;3;70;4;48;2;;2;8;1;;3;1;;;;;;;;;;1;;2;;2;1;1;3;44;9303;93;5;98;474.931.516.290.753
668129;1;2;70;10;48;1;;2;40;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;45;5239;52;5;98;323.416.711.605.152
668134;1;4;70;20;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;95;;;;5;98;174.574.603.160.761
668140;1;2;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;5;98;385.195.185.176.966
668142;1;3;70;48;48;1;;2;12;1;;2;4;;;;;;;;;;1;;2;;2;1;1;45;53;5529;55;5;98;308.857.028.062.506
668146;1;1;70;4;48;1;;2;4;1;;2;1;;;;;;;;;;1;;2;;2;1;1;58;95;4521;45;5;98;582.258.519.157.533
668157;1;2;70;5;48;2;;2;60;2;;6;8;;;;;;;;;;1;;2;;2;1;1;59;59;8511;85;5;98;303.072.702.158.918
668157;1;3;70;14;48;2;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;19;;;;5;98;303.072.702.158.918
668194;1;1;70;24;50;1;;2;300;1;;6;4;;;;;;;;;;1;;2;;2;1;1;75;79;1810;18;8;8;445.579.422.488.291
668199;1;4;70;20;25;1;;2;20;1;;3;2;;;;;;;;;;1;;2;;2;1;1;13;13;8011;80;8;8;493.731.983.782.796
668209;1;3;70;12;12;1;;2;12;1;;9;1;;;;;;;;;;1;;2;;2;1;1;45;45;1810;18;8;8;475.367.523.620.497
668209;1;5;70;12;48;1;;2;12;1;;6;4;;;;;;;;;;1;;2;;2;1;1;56;45;1810;18;8;8;475.367.523.620.497
668223;1;6;70;16;48;1;;2;16;1;;3;1;;;;;;;;;;1;;2;;2;1;1;45;45;5233;52;8;8;384.515.984.310.034
668255;1;2;70;2;48;1;;2;3;1;;8;4;;;;;;;;;;1;;1;650000;2;1;1;59;94;2423;24;8;8;467.900.097.410.568
668257;1;2;70;16;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;8;8;51.670.133.552.386
668273;1;7;70;23;48;1;;2;24;1;;2;8;;;;;;;;;;1;;2;;2;1;1;45;45;5030;50;8;8;576.512.809.061.179
668276;1;4;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;55;;;;8;8;547.728.183.728.413
668283;1;6;70;16;50;1;;2;18;1;;3;4;;;;;;;;1;;;;2;;2;1;1;45;45;5233;52;8;8;524.043.884.605.463
668283;1;7;70;3;52;4;;2;4;4;;1;8;;;;;;;;1;;;;1;310000;2;1;1;95;95;4521;45;8;8;524.043.884.605.463
668299;1;3;70;28;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;32;;;;8;8;484.398.035.312.167
668303;1;2;70;16;48;1;;2;20;1;;9;4;;;;;;;;;;1;;2;;2;1;1;39;39;8511;85;8;8;478.432.380.035.012
668303;1;3;70;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;34;;;;8;8;478.432.380.035.012
668303;1;6;70;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;32;;;;8;8;478.432.380.035.012
668323;1;2;70;12;48;1;;2;16;4;;6;4;;;;;;;;;;1;;2;;2;1;1;37;33;6599;65;8;8;512.001.260.064.158
668327;1;3;70;96;48;1;;2;100;1;;6;4;;;;;;;;;;1;;2;;2;1;1;34;34;8041;80;8;8;386.502.994.496.311
668336;1;6;70;48;48;1;;2;50;1;;3;4;;;;;;;;;;1;;2;;2;1;1;58;45;5211;52;8;8;52.993.873.450.715
668345;1;1;70;48;48;1;;2;50;1;;9;2;;;;;;;;;;1;;2;;2;1;1;38;38;6031;60;8;8;469.855.686.807.754
668399;1;2;70;20;24;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;54;;;;13;13;661.673.027.628.552
668415;1;2;70;208;60;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;54;;;;13;13;382.436.810.784.796
668423;2;1;70;2;60;3;;2;2;3;;1;1;;;;;;;;;;1;;1;150000;2;1;1;54;54;9500;95;13;13;381.235.467.452.591
668423;2;3;70;104;60;3;;2;250;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;13;13;381.235.467.452.591
668427;1;1;70;104;48;1;;2;104;4;;1;1;;;;;;;;;;1;;2;;2;1;1;55;79;1810;18;13;13;356.789.146.114.752
668432;1;2;70;8;60;3;;2;8;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;13;13;383.213.092.666.836
668436;1;1;70;208;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;13;13;64.457.158.362.542
668436;1;3;70;20;4;1;;2;20;1;;9;4;;;;;;;;;;1;;2;;2;1;1;85;55;2695;26;13;13;64.457.158.362.542
668447;1;11;70;104;48;1;;2;104;4;;1;1;;;;;;;;1;;;;2;;2;1;1;55;45;5225;52;13;13;326.562.805.466.687
668447;1;13;70;13;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;84;;;;13;13;326.562.805.466.687
668463;1;2;70;52;50;3;;2;52;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;13;13;414.877.383.699.841
668467;1;2;70;52;50;3;;2;52;3;;1;5;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;13;13;313.174.370.490.913
668471;1;1;70;1;40;2;;2;1;2;;9;5;;;;;;;;;;1;;2;;2;1;1;13;13;8060;80;13;13;797.690.242.686.333
668479;1;2;70;20;48;1;;2;300;1;;9;2;;;;;;;;1;;;;2;;2;1;1;9;43;2212;22;13;13;248.940.086.463.937
668479;1;6;70;30;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;8;;;;13;13;248.940.086.463.937
668519;1;1;70;24;60;1;;2;24;1;;5;1;;;1;;;;;;;;;2;;2;1;1;58;45;5241;52;13;13;270.373.276.535.488
668531;1;4;70;4;56;1;;2;4;1;;9;8;;;;;;;;;;1;;2;;2;1;1;53;53;5511;55;13;13;290.172.006.872.152
668533;1;4;70;4;48;1;;2;48;1;;9;1;;;;;;;;;;1;;2;;2;1;1;77;77;1512;15;13;13;398.472.824.285.369
668536;1;2;70;8;56;1;;2;8;1;;5;4;;;;;;;;;;1;;2;;2;1;1;77;45;5239;52;13;13;316.429.337.535.304
668559;1;4;70;108;48;1;;2;208;1;;9;4;;;;;;;;;;1;;2;;2;1;1;84;84;6332;63;13;13;150.929.411.455.149
668574;1;5;70;8;48;1;;2;8;2;;9;1;;;;;;;;;;1;;2;;2;1;1;9;9;7512;75;13;13;264.374.790.068.495
668580;1;3;70;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;8;;;;13;13;267.078.551.125.205
668610;1;7;70;52;60;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;37;;;;13;98;140.608.570.396.828
668613;1;2;70;4;60;1;;2;4;1;;4;1;;;;;;;;;;1;;1;100000;2;1;1;95;95;4521;45;13;98;697.071.181.570.964
668617;1;1;70;14;60;2;;2;260;2;;6;1;;;;;;;;;;1;;2;;2;1;1;58;58;7512;75;13;98;119.139.783.558.031
668624;1;1;70;2;48;1;;2;2;1;;3;1;;;;;;;;;;1;;1;200000;2;1;1;81;81;3611;36;13;98;228.608.561.978.078
668653;1;3;70;3;48;1;;2;18;1;;3;4;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;13;98;163.103.117.483.347
668726;1;4;70;12;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;13;98;89.086.758.603.986
668738;1;1;70;16;40;3;;2;20;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;9500;95;13;98;166.899.879.258.888
668752;1;1;70;12;40;1;;2;12;1;;2;4;;;;;;;;;;1;;2;;2;1;1;45;45;5211;52;13;98;113.928.635.075.802
668782;1;1;70;16;40;4;;2;16;4;;3;1;;;;;;;;;;1;;2;;2;1;1;93;93;4521;45;13;98;135.397.421.914.599
668785;1;3;70;96;40;1;;2;96;2;;9;1;;;;;;;;;;1;;2;;2;1;1;32;13;8012;80;13;98;222.140.402.626.186
668842;1;3;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;13;98;194.207.099.553.863
668842;1;4;70;12;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;13;98;194.207.099.553.863
668897;1;4;70;12;50;4;;2;1;4;;1;1;;;;;;;;;;1;;2;;2;1;1;98;98;6031;60;13;98;185.855.847.563.255
668924;1;3;70;12;50;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;45;5211;52;13;98;112.944.777.350.379
668998;1;3;70;52;48;1;;2;52;4;;1;1;;;;;;;;;;1;;2;;2;1;1;81;62;7512;75;15;98;548.529.781.697.743
669159;1;3;70;16;40;1;;2;18;1;;3;1;;;;;;;;;;1;;2;;2;1;1;59;17;9219;92;15;98;218.828.192.960.324
669364;1;2;70;12;48;1;;2;18;1;;4;1;;;;;;;;;;1;;2;;2;1;1;15;37;8512;85;17;17;999.204.166.313.238
669364;1;3;70;18;48;1;;2;18;1;;3;1;;;;;;;1;;;;;2;;2;1;1;53;53;5522;55;17;17;999.204.166.313.238
669364;1;4;70;48;48;1;;2;6;1;;9;1;;;;;;;;;1;;BUSCANDO TRABAJO PARA MANTENERSE;2;;2;1;1;2;2;4521;45;17;17;999.204.166.313.238
669376;1;3;70;144;48;2;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;59;;;;17;17;16.351.577.137.857
669411;1;3;70;13;40;1;;2;13;1;;9;2;;;;;;;;;;1;;2;;2;1;1;83;83;3430;34;17;17;173.810.161.412.699
669417;1;3;70;130;48;1;;2;46;1;;9;4;;;;;;;;;;1;;2;;2;1;1;33;38;6421;64;17;17;121.158.683.475.925
669419;1;2;70;30;60;1;;2;42;1;;4;1;;;;;;;;;;1;;2;;2;1;1;99;37;5211;52;17;17;233.954.745.404.928
669419;1;3;70;8;55;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;99;;;;17;17;233.954.745.404.928
669439;1;2;70;24;48;1;;2;24;1;;8;1;;;;;;;;;;1;;1;120000;2;1;1;19;19;7414;74;17;17;119.625.512.840.925
669455;1;3;70;16;50;1;;2;20;1;;9;1;;;;;;;;;;1;;2;;2;1;1;45;45;5234;52;17;17;177.010.364.059.577
669465;1;2;70;20;48;2;;2;20;1;;7;1;;;;;;;;;;1;;2;;2;1;1;31;19;8060;80;17;17;1.655.418.613.788
669472;1;2;70;52;20;3;;2;52;3;;1;2;;;;;;;;1;;;;2;;2;1;1;54;54;9500;95;17;17;166.261.260.079.912
669493;1;2;70;78;40;4;;2;78;4;;1;2;;;;;;;;1;;;;2;;2;1;1;55;77;1551;15;17;17;164.566.233.627.875
669493;1;3;70;52;48;1;;2;52;1;;5;1;;;;;;;;;;1;;2;;2;1;1;45;45;5233;52;17;17;164.566.233.627.875
669495;1;2;70;26;20;1;;2;52;1;;2;4;;;;;;;;;1;;ESTUDIANDO;2;;2;1;1;45;45;5244;52;17;17;167.754.086.193.393
669497;1;3;70;4;48;2;;2;4;4;;1;1;;;;;;;;1;;;;1;100000;2;1;1;55;38;6421;64;17;17;136.801.220.666.526
669500;1;6;70;8;48;1;;2;52;1;;9;1;;;;;;;;;;1;;2;;2;1;1;58;58;7492;74;17;17;347.568.217.426.918
669511;1;1;70;12;60;1;;2;16;1;;2;1;;;1;;;;;;;;;2;;2;1;1;98;98;6041;60;17;17;159.694.366.802.551
669514;1;1;70;8;48;1;;2;40;1;;2;9;YA ES PENSIONADO;;1;;;;;;1;;YA ES PENSIONADO;2;;2;1;1;59;58;7020;70;17;17;180.208.770.818.477
669525;1;3;70;60;48;1;;2;60;1;;2;1;;;;;;;;;;1;;2;;2;1;1;95;95;4521;45;17;17;213.640.797.347.546
669525;1;4;70;200;48;1;;2;200;2;;9;1;;;;;;;;;;1;;2;;2;1;1;58;58;7524;75;17;17;213.640.797.347.546
669525;1;5;70;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;58;;;;17;17;213.640.797.347.546
669529;1;2;70;3;48;1;;2;32;1;;4;7;;;;;;;;;;1;;2;;2;1;1;0;45;5219;52;17;17;223.500.098.080.833
669537;1;2;70;12;48;3;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;1;1;54;41;5233;52;17;17;144.899.342.837.968
669606;1;1;70;50;60;1;;2;24;1;;7;8;;;;;;;;;;1;;2;;2;1;1;98;99;4512;45;17;17;15.700.631.718.141
669619;1;3;70;240;40;1;;2;240;1;;8;1;;;;;;;;;;1;;2;;2;1;1;45;45;1511;15;17;17;157.129.512.054.153
669619;1;5;70;4;40;1;;2;81;1;;3;1;;;;;;;;;;1;;2;;2;1;1;37;97;9214;92;17;17;157.129.512.054.153
669623;1;2;70;20;48;4;;2;20;1;;4;1;;;;;;;;;;1;;2;;2;1;1;95;99;4530;45;17;17;13.052.063.003.832
