DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;CLASE;P7510S7A1;P7510S7;DPTO;fex_c_2011
905694;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;177.565.866.279.596
905694;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;177.565.866.279.596
905694;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;177.565.866.279.596
905694;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;177.565.866.279.596
905703;1;1;1;95;2;;2;2;;;;;1;2;2;;;;;50000;2;1;2;2;;2;15;122.291.551.986.949
905704;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;150.233.636.884.726
905704;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;150.233.636.884.726
905705;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;160.068.829.560.326
905705;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;160.068.829.560.326
905705;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;160.068.829.560.326
905705;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;160.068.829.560.326
905707;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;948.252.038.254.067
905707;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;948.252.038.254.067
905709;1;1;1;95;2;;;;;;;;1;2;2;;;;;50000;2;1;2;2;;2;15;866.627.830.433.042
905711;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;755.657.212.348.142
905711;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;755.657.212.348.142
905712;1;1;1;95;2;;2;;;;;;2;;;;;;;;;;;2;;;15;108.194.717.070.607
905712;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;108.194.717.070.607
905712;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;108.194.717.070.607
905715;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;152.233.665.705.024
905715;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;152.233.665.705.024
905716;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;93.086.055.304.949
905716;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;93.086.055.304.949
905718;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;121.184.837.608.756
905718;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;121.184.837.608.756
905718;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;121.184.837.608.756
905718;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;121.184.837.608.756
905720;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;134.234.247.395.409
905720;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;134.234.247.395.409
905720;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;134.234.247.395.409
905720;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;134.234.247.395.409
905722;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;691.424.489.731.695
905724;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;945.092.386.652.362
905724;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;945.092.386.652.362
905725;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;848.194.516.290.358
905725;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;848.194.516.290.358
905727;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;941.932.735.050.656
905727;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;941.932.735.050.656
905728;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;108.763.057.960.815
905728;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;108.763.057.960.815
905728;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;108.763.057.960.815
905730;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;107.183.394.043.215
905730;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;107.183.394.043.215
905730;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;107.183.394.043.215
905731;1;1;1;95;2;;;;;;;;1;2;2;;;;;70000;2;1;2;2;;2;15;122.291.551.986.949
905732;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;866.627.830.433.042
905733;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;979.296.636.489.932
905733;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;979.296.636.489.932
905733;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;979.296.636.489.932
905735;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;130.874.624.644.957
905735;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;130.874.624.644.957
905735;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;130.874.624.644.957
905735;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;130.874.624.644.957
905739;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;138.513.598.182.158
905739;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;138.513.598.182.158
905739;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;138.513.598.182.158
905739;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;138.513.598.182.158
905739;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;138.513.598.182.158
905741;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;12.124.412.685.726
905741;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;12.124.412.685.726
905741;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;12.124.412.685.726
905743;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;93.086.055.304.949
905743;1;2;1;95;2;;;;;;;;1;2;2;;;;;100000;2;1;2;2;;2;15;93.086.055.304.949
905744;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;159.923.423.920.927
905744;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;159.923.423.920.927
905747;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;151.044.177.545.277
905747;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;151.044.177.545.277
905747;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;151.044.177.545.277
905747;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;151.044.177.545.277
905747;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;151.044.177.545.277
905747;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;151.044.177.545.277
905747;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;151.044.177.545.277
905772;1;1;1;95;2;;;;;;;;1;2;2;;;;;500000;2;1;2;2;100000;1;15;866.627.830.433.042
905773;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;945.092.386.652.362
905773;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;945.092.386.652.362
905775;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;831.438.925.387.108
905775;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;831.438.925.387.108
905794;1;1;1;95;1;;2;1;;500000;;2;2;;;;;;;;;;;2;;;15;103.568.608.365.897
905794;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;103.568.608.365.897
905794;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;103.568.608.365.897
905794;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;103.568.608.365.897
905796;1;1;1;95;1;;1;2;;;60000;2;1;2;2;;;;;1000000;2;1;2;2;;2;15;93.086.055.304.949
905796;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;93.086.055.304.949
905798;1;1;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;2;;2;15;93.086.055.304.949
905798;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;93.086.055.304.949
905799;1;1;1;95;2;;;;;;;;1;2;2;;;;;;2;2;2;2;6000000;1;15;120.293.606.063.172
905799;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;120.293.606.063.172
905799;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;120.293.606.063.172
905799;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;120.293.606.063.172
905801;1;1;1;95;1;;2;1;;98;;2;2;;;;;;;;;;;2;;;15;124.980.517.001.187
905801;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;124.980.517.001.187
905801;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;124.980.517.001.187
905801;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;124.980.517.001.187
905805;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;122.860.396.699.081
905805;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;122.860.396.699.081
905805;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;122.860.396.699.081
905805;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;122.860.396.699.081
905806;1;1;1;95;2;;;;;;;;1;2;2;;;;;600000;2;1;2;2;;2;15;104.721.812.218.068
905806;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;104.721.812.218.068
905808;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;777.852.550.948.157
905809;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;110.170.871.605.117
905809;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;110.170.871.605.117
905809;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;110.170.871.605.117
905811;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;150.233.636.884.726
905811;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;150.233.636.884.726
905812;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;895.063.625.670.507
905812;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;895.063.625.670.507
905813;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;11.903.019.427.895
905813;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;11.903.019.427.895
905813;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;11.903.019.427.895
905813;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;11.903.019.427.895
905813;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;11.903.019.427.895
905813;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;11.903.019.427.895
905822;1;1;1;95;2;;;;;;;;1;2;2;;;;;1000000;2;1;2;2;;2;15;93.086.055.304.949
905822;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;93.086.055.304.949
905823;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;13.154.528.238.117
905828;1;1;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;2;;2;15;579.341.398.626.519
905828;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;579.341.398.626.519
905828;1;3;1;95;1;;2;1;;98;;2;2;;;;;;;;;;;2;;;15;579.341.398.626.519
905830;1;1;1;95;2;;;;;;;;1;2;2;;;;;200000;2;1;2;2;;2;15;866.627.830.433.042
905831;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;121.184.837.608.756
905831;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;121.184.837.608.756
905831;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;121.184.837.608.756
905831;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;121.184.837.608.756
905833;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;137.968.554.642.815
905833;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;137.968.554.642.815
905834;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;579.341.398.626.519
905834;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;579.341.398.626.519
905836;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;579.341.398.626.519
905836;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;579.341.398.626.519
905836;1;5;1;95;1;;2;1;;4000000;;2;2;;;;;;;;;;;2;;;15;579.341.398.626.519
905838;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;130.874.624.644.957
905838;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;130.874.624.644.957
905838;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;130.874.624.644.957
905838;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;130.874.624.644.957
905840;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;156.920.576.643.039
905840;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;156.920.576.643.039
905842;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;866.627.830.433.042
905843;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;150.549.602.044.897
905843;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;150.549.602.044.897
905844;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;150.549.602.044.897
905844;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;150.549.602.044.897
905846;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;895.063.625.670.507
905846;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;895.063.625.670.507
905847;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;115.449.997.719.128
905847;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;115.449.997.719.128
905847;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;115.449.997.719.128
905851;1;1;1;95;2;;;;;;;;1;2;1;;600000;;;;2;2;2;2;;2;15;991.961.496.032.511
905851;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;991.961.496.032.511
905853;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;755.657.212.348.142
905853;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;755.657.212.348.142
905854;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;895.063.625.670.507
905854;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;895.063.625.670.507
905855;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;130.874.624.644.957
905855;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;130.874.624.644.957
905855;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;130.874.624.644.957
905855;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;130.874.624.644.957
905857;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;755.657.212.348.142
905857;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;755.657.212.348.142
905858;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;866.627.830.433.042
905859;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;579.341.398.626.519
905859;1;2;1;95;1;;2;2;98;;;1;2;;;;;;;;;;;2;;;15;579.341.398.626.519
905860;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;11.187.030.498.123
905860;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;11.187.030.498.123
905860;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;11.187.030.498.123
905866;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;122.512.125.796.319
905866;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;122.512.125.796.319
905866;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;122.512.125.796.319
905866;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;122.512.125.796.319
905868;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;161.923.452.741.225
905868;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;161.923.452.741.225
905869;1;1;1;95;2;;;;;;;;1;2;2;;;;;200000;2;1;2;2;;2;15;623.008.947.053.488
905869;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;623.008.947.053.488
905869;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;623.008.947.053.488
905871;1;1;1;95;2;;;;;;;;1;2;2;;;;;1000000;2;1;2;2;30000;1;15;866.627.830.433.042
905872;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;147.222.285.037.037
905872;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;147.222.285.037.037
905873;1;1;1;95;1;;2;2;40000;;;1;2;;;;;;;;;;;2;;;15;788.322.360.093.698
905874;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;134.550.212.555.579
905874;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;134.550.212.555.579
905874;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;134.550.212.555.579
905874;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;134.550.212.555.579
905877;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;161.661.868.141.078
905877;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;161.661.868.141.078
905877;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;161.661.868.141.078
905877;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;161.661.868.141.078
905877;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;161.661.868.141.078
905877;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;15;161.661.868.141.078
907681;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;50;756.636.537.529.965
907681;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;50;756.636.537.529.965
907686;1;1;1;95;1;;1;2;;;1200000;2;2;;;;;;;;;;;2;;;50;773.080.075.798.901
907687;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;50;756.636.537.529.965
907687;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;50;756.636.537.529.965
907689;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;50;938.293.937.764.313
907689;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;50;938.293.937.764.313
907689;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;50;938.293.937.764.313
907694;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;50;997.945.148.049.538
907694;1;2;1;95;2;;;;;;;;1;1;2;;;;700000;;2;2;2;2;;2;50;997.945.148.049.538
907694;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;50;997.945.148.049.538
907699;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;50;117.345.685.544.633
908594;1;1;1;95;2;;;;;;;;1;2;2;;;;;250000;2;1;2;2;;2;66;106.957.174.521.263
908594;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;106.957.174.521.263
908596;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;627.136.275.319.512
908596;1;2;1;95;2;;;;;;;;1;1;2;;;;600000;;2;2;2;2;;2;66;627.136.275.319.512
908598;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;139.754.513.172.432
908598;1;2;1;95;2;;;;;;;;1;1;2;;;;600000;;2;2;2;2;;2;66;139.754.513.172.432
908598;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;139.754.513.172.432
908599;1;1;1;95;2;;;;;;;;1;2;2;;;;;2700000;2;1;2;2;;2;66;115.845.726.868.603
908601;1;1;1;95;2;;;;;;;;1;2;2;;;;;1800000;2;1;2;2;;2;66;143.511.815.770.056
908602;1;1;1;95;1;;1;2;;;50000;2;2;;;;;;;;;;;2;;;66;143.511.815.770.056
908603;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;866.562.827.589.933
908603;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;866.562.827.589.933
908603;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;866.562.827.589.933
908605;1;1;1;95;2;;;;;;;;1;2;2;;;;;1000000;2;1;2;2;;2;66;919.350.209.417.596
908605;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;919.350.209.417.596
908605;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;919.350.209.417.596
908608;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;181.022.357.447.601
908608;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;181.022.357.447.601
908608;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;181.022.357.447.601
908608;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;181.022.357.447.601
908612;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;132.507.610.354.184
908612;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;132.507.610.354.184
908612;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;132.507.610.354.184
908612;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;132.507.610.354.184
908616;1;1;1;95;1;;1;2;;;70000;2;2;;;;;;;;;;;2;;;66;143.802.343.939.509
908618;1;1;1;95;1;;1;2;;;130000;2;2;;;;;;;;;;;2;;;66;927.898.839.911.566
908618;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;927.898.839.911.566
908618;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;927.898.839.911.566
908624;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;131.558.936.673.051
908624;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;131.558.936.673.051
908624;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;131.558.936.673.051
908624;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;131.558.936.673.051
908627;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;901.042.097.221.293
908627;1;2;1;95;2;;;;;;;;1;1;2;;;;600000;;2;2;2;2;;2;66;901.042.097.221.293
908630;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;188.680.361.771.023
908630;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;188.680.361.771.023
908630;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;188.680.361.771.023
908630;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;188.680.361.771.023
908630;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;188.680.361.771.023
908636;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;118.063.105.807.821
908636;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;118.063.105.807.821
908638;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;107.998.920.246.413
908638;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;107.998.920.246.413
908638;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;107.998.920.246.413
908640;1;1;1;95;1;;1;1;;461500;400000;2;2;;;;;;;;;;;2;;;66;172.512.457.580.898
908640;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;172.512.457.580.898
908642;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;156.125.868.488.559
908642;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;156.125.868.488.559
908642;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;156.125.868.488.559
908642;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;156.125.868.488.559
908642;1;6;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;2;;;66;156.125.868.488.559
908642;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;156.125.868.488.559
908644;1;1;1;95;2;;;;;;;;1;1;2;;;;1500000;;2;2;2;2;;2;66;172.802.985.750.352
908644;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;172.802.985.750.352
908645;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;155.070.521.819.277
908645;1;2;1;95;2;;;;;;;;1;1;2;;;;780000;;2;2;2;2;;2;66;155.070.521.819.277
908645;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;155.070.521.819.277
908645;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;155.070.521.819.277
908645;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;155.070.521.819.277
908653;1;1;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;2;;2;66;201.803.627.561.194
908653;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;201.803.627.561.194
908653;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;201.803.627.561.194
908656;1;1;1;95;1;;2;1;;480000;;2;2;;;;;;;;;;;2;;;66;150.979.969.911.609
908656;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;150.979.969.911.609
908657;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;155.081.843.748.623
908657;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;155.081.843.748.623
908657;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;155.081.843.748.623
908657;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;155.081.843.748.623
908657;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;155.081.843.748.623
908658;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;145.888.114.404.596
908658;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;145.888.114.404.596
908658;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;145.888.114.404.596
908659;1;1;1;95;2;;;;;;;;1;2;2;;;;;4800000;2;1;2;2;;2;66;161.886.904.645.663
908659;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;161.886.904.645.663
908661;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;108.691.896.094.372
908661;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;108.691.896.094.372
908661;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;108.691.896.094.372
908662;1;1;1;95;1;;2;1;;460000;;2;2;;;;;;;;;;;2;;;66;190.887.546.456.505
908662;1;2;1;95;1;;1;2;;;30000;2;2;;;;;;;;;;;2;;;66;190.887.546.456.505
908662;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;190.887.546.456.505
908663;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;66;126.469.000.789.053
