DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;CLASE;FT;P7510S7A1;P7510S7;DPTO;AREA;fex_c_2011
913159;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;651.509.960.155.837
913159;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;651.509.960.155.837
913178;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;686.184.663.408.826
913178;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;686.184.663.408.826
913187;1;1;1;95;1;;1;2;;;300000;2;2;;;;;;;;;;;1;1;;;25;98;54.690.294.261.431
913203;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;732.339.041.316.482
913203;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;732.339.041.316.482
913212;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;472.873.943.516.446
913220;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;42.548.640.561.315
913220;1;2;1;95;2;;;;;;;;1;1;2;;;;320000;;2;2;2;1;1;;2;25;98;42.548.640.561.315
913238;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;183.877.503.053.733
913238;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;183.877.503.053.733
913238;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;183.877.503.053.733
913241;1;1;1;95;1;;1;2;;;300000;2;2;;;;;;;;;;;1;1;;;25;98;147.324.178.354.662
913243;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;139.838.416.742.779
913243;1;2;1;95;1;;2;1;;1200000;;2;2;;;;;;;;;;;1;1;;;25;98;139.838.416.742.779
913246;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;248.692.047.946.782
913246;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;248.692.047.946.782
913248;1;1;1;95;1;;1;2;;;300000;2;2;;;;;;;;;;;1;1;;;25;98;323.366.466.182.347
913248;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;323.366.466.182.347
913248;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;323.366.466.182.347
913248;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;323.366.466.182.347
913248;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;323.366.466.182.347
913252;1;1;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;1;1;;;25;98;138.430.800.522.881
913252;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;138.430.800.522.881
913276;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;698.628.508.787.103
913276;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;698.628.508.787.103
913276;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;698.628.508.787.103
913278;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;679.476.066.962.377
913279;1;1;1;95;1;;1;2;;;35000;2;2;;;;;;;;;;;1;1;;;25;98;55.267.836.976.734
913279;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;55.267.836.976.734
913279;3;1;3;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;55.267.836.976.734
913279;3;2;3;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;55.267.836.976.734
913279;3;3;3;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;55.267.836.976.734
913279;3;4;3;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;55.267.836.976.734
913283;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;352.147.867.954.988
913283;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;352.147.867.954.988
913287;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;380.818.937.536.699
913287;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;380.818.937.536.699
913287;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;380.818.937.536.699
913289;1;1;1;95;1;;1;2;;;50000;2;2;;;;;;;;;;;1;1;;;25;98;384.297.760.807.792
913289;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;384.297.760.807.792
913291;1;1;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;1;1;;2;25;98;52.126.916.671.224
913293;1;1;1;95;2;;;;;;;;1;2;2;;;;;720000;2;1;2;1;1;;2;25;98;454.792.174.626.799
913294;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;447.759.528.045.118
913294;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;447.759.528.045.118
913296;1;1;1;95;1;;2;1;;1800000;;2;2;;;;;;;;;;;1;1;;;25;98;156.820.204.513.906
913339;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;179.742.620.676.547
913340;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;139.998.273.493.971
913342;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;139.838.416.742.779
913342;1;2;1;95;1;;1;2;;;90000;2;2;;;;;;;;;;;1;1;;;25;98;139.838.416.742.779
913343;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;139.838.416.742.779
913343;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;139.838.416.742.779
913345;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;13.267.236.863.328
913347;1;1;1;95;1;;2;1;;461000;;2;2;;;;;;;;;;;1;1;;;25;98;156.820.204.513.906
913348;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;224.934.762.246.578
913348;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;224.934.762.246.578
913348;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;224.934.762.246.578
913352;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;139.838.416.742.779
913352;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;139.838.416.742.779
913353;1;1;1;95;1;;1;1;;700000;300000;2;2;;;;;;;;;;;1;1;;;25;98;139.838.416.742.779
913353;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;139.838.416.742.779
913354;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;248.692.047.946.782
913354;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;248.692.047.946.782
913359;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;303.350.314.030.928
913359;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;303.350.314.030.928
913359;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;303.350.314.030.928
913359;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;303.350.314.030.928
913360;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;26.410.636.274.682
913360;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;26.410.636.274.682
913362;1;1;1;95;1;;2;1;;1300000;;2;2;;;;;;;;;;;1;1;;;25;98;152.498.762.388.379
913362;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;152.498.762.388.379
913362;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;152.498.762.388.379
913363;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;233.277.733.146.745
913363;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;233.277.733.146.745
913388;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;211.121.361.341.901
913393;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;492.462.375.934.016
913393;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;492.462.375.934.016
913395;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;676.525.629.326.102
913395;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;676.525.629.326.102
913398;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;764.577.115.237.726
913398;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;764.577.115.237.726
913398;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;764.577.115.237.726
913399;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;42.725.287.635.422
913401;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;34.704.062.254.907
913401;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;34.704.062.254.907
913401;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;34.704.062.254.907
913401;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;34.704.062.254.907
913401;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;34.704.062.254.907
913404;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;101.544.609.597.971
913404;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;101.544.609.597.971
913404;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;101.544.609.597.971
913404;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;101.544.609.597.971
913407;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;405.543.519.369.517
913407;1;2;1;95;2;;;;;;;;1;2;2;;;;;100000;2;1;2;1;1;;2;25;98;405.543.519.369.517
913410;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;722.824.704.985.103
913410;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;722.824.704.985.103
913413;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;104.580.282.716.837
913413;1;2;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;1;1;;;25;98;104.580.282.716.837
913413;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;104.580.282.716.837
913413;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;104.580.282.716.837
913413;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;104.580.282.716.837
913416;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;384.297.760.807.792
913416;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;384.297.760.807.792
913417;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;406.007.117.792.495
913419;1;1;1;95;1;;1;2;;;30000;2;1;2;2;;;;;600000;2;1;2;1;1;;2;25;98;339.066.527.284.076
913419;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;339.066.527.284.076
913433;1;1;1;95;1;;1;2;;;600000;2;2;;;;;;;;;;;1;1;;;25;98;107.419.974.420.894
913433;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;107.419.974.420.894
913455;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;248.692.047.946.782
913455;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;248.692.047.946.782
913460;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;107.419.974.420.894
913460;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;107.419.974.420.894
913461;1;1;1;95;2;;;;;;;;1;2;2;;;;;400000;2;1;2;1;1;;2;25;98;27.139.882.668.324
913461;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;27.139.882.668.324
913461;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;27.139.882.668.324
913464;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;226.714.333.364.709
913464;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;226.714.333.364.709
913465;1;1;1;95;1;;1;2;;;500000;2;2;;;;;;;;;;;1;1;;;25;98;214.512.834.978.344
913465;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;214.512.834.978.344
913465;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;214.512.834.978.344
913465;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;214.512.834.978.344
913465;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;25;98;214.512.834.978.344
913467;1;1;1;95;1;;2;1;;900000;;2;2;;;;;;;;;;;1;1;;;13;13;216.014.143.188.631
913467;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;216.014.143.188.631
913467;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;216.014.143.188.631
913467;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;216.014.143.188.631
913469;1;1;1;95;2;;;;;;;;1;2;2;;;;;4200000;2;1;2;1;1;;2;13;13;234.562.966.726.697
913469;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;234.562.966.726.697
913469;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;234.562.966.726.697
913470;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;282.507.586.426.902
913470;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;282.507.586.426.902
913470;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;282.507.586.426.902
913470;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;282.507.586.426.902
913473;1;1;1;95;2;;;;;;;;1;2;2;;;;;240000;2;1;2;1;1;;2;13;13;264.420.881.706.987
913473;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;264.420.881.706.987
913474;1;1;1;95;2;;;;;;;;1;2;2;;;;;1100000;2;1;2;1;1;;2;13;13;599.661.692.733.791
913474;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;599.661.692.733.791
913474;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;599.661.692.733.791
913474;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;599.661.692.733.791
913474;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;599.661.692.733.791
913474;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;599.661.692.733.791
913474;1;13;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;599.661.692.733.791
913477;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;57.052.345.520.378
913478;1;1;1;95;2;;;;;;;;1;2;2;;;;;4200000;2;1;2;1;1;;2;13;13;57.277.449.475.632
913479;1;1;1;95;1;;2;1;;480000;;2;2;;;;;;;;;;;1;1;;;13;13;185.597.366.299.096
913479;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;185.597.366.299.096
913479;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;185.597.366.299.096
913479;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;185.597.366.299.096
913479;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;185.597.366.299.096
913479;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;185.597.366.299.096
913479;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;185.597.366.299.096
913484;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;318.586.474.547.558
913484;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;318.586.474.547.558
913484;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;318.586.474.547.558
913484;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;318.586.474.547.558
913488;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;30.278.957.041.256
913488;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;30.278.957.041.256
913488;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;30.278.957.041.256
913488;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;30.278.957.041.256
913488;1;5;1;95;1;;2;1;;98;;2;2;;;;;;;;;;;1;1;;;13;13;30.278.957.041.256
913490;1;1;1;95;1;;2;1;;98;;2;2;;;;;;;;;;;1;1;;;13;13;284.140.079.937.295
913490;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;284.140.079.937.295
913490;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;284.140.079.937.295
913490;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;284.140.079.937.295
913491;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;257.848.576.324.449
913491;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;257.848.576.324.449
913491;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;257.848.576.324.449
913492;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;282.406.919.489.704
913492;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;282.406.919.489.704
913495;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;253.260.096.694.476
913495;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;253.260.096.694.476
913497;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;282.555.225.919.417
913497;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;282.555.225.919.417
913499;1;1;1;95;1;;2;1;;3000000;;2;2;;;;;;;;;;;1;1;;;13;13;297.283.663.478.013
913499;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;297.283.663.478.013
913500;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;315.265.675.505.545
913500;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;315.265.675.505.545
913500;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;315.265.675.505.545
913500;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;315.265.675.505.545
913500;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;315.265.675.505.545
913503;1;1;1;95;1;;2;1;;467500;;2;2;;;;;;;;;;;1;1;;;13;13;271.141.441.784.811
913503;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;271.141.441.784.811
913503;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;271.141.441.784.811
913507;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;434.279.325.929.803
913507;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;434.279.325.929.803
913507;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;434.279.325.929.803
913507;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;434.279.325.929.803
913508;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;57.277.449.475.632
913509;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;623.700.710.288.716
913509;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;623.700.710.288.716
913511;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;264.834.798.228
913511;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;264.834.798.228
913511;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;264.834.798.228
913512;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;281.694.698.171.201
913512;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;281.694.698.171.201
913512;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;281.694.698.171.201
913512;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;281.694.698.171.201
913512;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;281.694.698.171.201
913512;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;281.694.698.171.201
913512;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;281.694.698.171.201
913514;1;1;1;95;1;;1;2;;;700000;2;2;;;;;;;;;;;1;1;;;13;13;269.423.277.857.973
913514;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;269.423.277.857.973
913514;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;269.423.277.857.973
913514;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;269.423.277.857.973
913517;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;319.190.754.177.398
913517;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;319.190.754.177.398
913517;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;319.190.754.177.398
913519;1;1;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;13;13;266.302.859.654.486
913519;1;2;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;13;13;266.302.859.654.486
913519;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;266.302.859.654.486
913519;1;4;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;13;13;266.302.859.654.486
913523;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;22.066.292.501.475
913523;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;22.066.292.501.475
913523;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;22.066.292.501.475
913526;1;1;1;95;1;;2;1;;98;;2;2;;;;;;;;;;;1;1;;;13;13;246.434.792.189.842
913526;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;246.434.792.189.842
913526;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;246.434.792.189.842
913526;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;246.434.792.189.842
913533;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;57.052.345.520.378
913534;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;569.405.731.385.289
913534;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;569.405.731.385.289
913534;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;569.405.731.385.289
913536;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;256.574.750.118.465
913536;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;256.574.750.118.465
913536;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;256.574.750.118.465
913539;1;1;1;95;1;;2;1;;98;;2;2;;;;;;;;;;;1;1;;;13;13;232.833.167.320.586
913539;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;232.833.167.320.586
913539;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;232.833.167.320.586
913539;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;232.833.167.320.586
913542;1;1;1;95;1;;2;1;;98;;2;2;;;;;;;;;;;1;1;;;13;13;303.962.729.681.345
913542;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;303.962.729.681.345
913542;1;3;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;13;13;303.962.729.681.345
913545;1;1;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;13;13;499.594.273.681.548
913547;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;261.424.814.084.553
913547;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;261.424.814.084.553
913547;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;261.424.814.084.553
913547;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;261.424.814.084.553
913547;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;261.424.814.084.553
913547;1;6;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;1;1;;2;13;13;261.424.814.084.553
913547;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;261.424.814.084.553
913547;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;261.424.814.084.553
913550;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;238.547.166.726.829
913550;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;238.547.166.726.829
913550;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;238.547.166.726.829
913550;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;238.547.166.726.829
913550;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;238.547.166.726.829
913553;1;1;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;1;1;;2;13;13;320.316.273.953.668
913553;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;320.316.273.953.668
913553;1;4;1;95;2;;;;;;;;1;2;2;7800000;;;;;2;2;1;1;1;;2;13;13;320.316.273.953.668
913556;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;273.333.472.054.274
913556;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;273.333.472.054.274
913556;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;273.333.472.054.274
913556;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;273.333.472.054.274
913556;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;273.333.472.054.274
913560;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;193.234.889.261.757
913560;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;193.234.889.261.757
913560;1;3;1;95;2;;;;;;;;1;2;2;;;;;1800000;2;1;2;1;1;;2;13;13;193.234.889.261.757
913560;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;193.234.889.261.757
913560;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;13;13;193.234.889.261.757
