DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5468992;1;3;1;10;3;2;8;2002;18;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;1;2;2;05;12;06;05;876,789672359364
5468993;1;1;1;10;1;2;10;1939;81;1;6; ;5;3; ;3; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;1;2;133200;2;1;2; ;3;3; ; ;05;3;06;05;1036,35554948687
5468993;1;2;1;10;2;2;9;1974;46;3;6; ;6;3; ;1;1; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;1;3;113600;2;1;2; ;6;2;3; ;05;13;06;05;1036,35554948687
5468994;1;1;1;10;1;2;12;1979;41;1;6; ;6;3; ;2; ; ; ; ;1;1;1; ; ;1; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;05;8;06;05;1105,82946094444
5468994;1;2;1;10;2;1;10;2001;19;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;06;05;1105,82946094444
5468995;1;1;1;10;1;1;4;1996;25;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;06;05;1107,44801240058
5468996;1;1;1;10;1;2;2;1974;47;1;6; ;2;3; ;1;5;1;2; ;1; ;1;1; ;1; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;6;5;4; ;05;16;06;05;800,262187059961
5468996;1;2;1;10;2;1;6;1971;50;2;6; ;2;3; ;3; ;1;1; ; ; ;1; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;06;05;800,262187059961
5468996;1;3;1;10;3;1;8;1998;22;3;6; ;6;1;2;1;1; ; ; ;1; ;1; ; ; ; ;1; ; ; ; ;2;1;15; ; ; ;1;1;2; ;5;11;2; ;05;11;06;05;800,262187059961
5468996;1;4;1;10;1;2;12;2006;14;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ;1;1;1; ;INTERNET; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;05;9;06;05;800,262187059961
5468996;1;5;1;10;5;2;1;1947;74;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;06;05;800,262187059961
5468997;1;1;1;10;1;1;5;1987;34;1;6; ;2;3; ;2; ;1;2; ;1;1; ; ; ;1; ;1; ; ; ;1;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;05;11;06;05;1195,30537084732
5468997;1;2;1;10;2;2;6;1991;29;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;2;1;36; ; ; ;2;1;2; ;5;11;2; ;05;11;06;05;1195,30537084732
5468997;1;3;1;10;1;2;5;2019;2;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;24; ; ; ;2; ; ; ; ; ; ; ;05; ;06;05;1195,30537084732
5468998;1;1;1;10;2;1;11;1955;65;1;6; ;3;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;06;05;1261,61740773168
5468998;1;2;1;10;2;2;4;1957;64;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;05;9;06;05;1261,61740773168
5468998;1;3;1;10;3;1;4;1992;29;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;3;113565;2;1;1;1;6;4;2;2;05;15;06;05;1261,61740773168
5468999;1;1;1;10;1;1;11;1976;44;1;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;05;11;06;05;1261,61740773168
5468999;1;2;1;10;2;2;9;1958;62;5;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;36341;2;1;2; ;3;3; ; ;05;3;06;05;1261,61740773168
5468999;1;3;1;10;3;1;10;1959;61;5;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;36341;2;1;2; ;4;7; ; ;05;7;06;05;1261,61740773168
5469000;1;1;1;10;1;1;11;1996;24;1;6; ;2;2; ;2; ;1;2; ; ; ;1;1; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;05;4;06;05;1192,30596205494
5469000;1;2;1;10;2;2;10;1997;23;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;1;2;2;05;12;06;05;1192,30596205494
5469000;1;3;1;10;2;2;7;2019;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;05; ;06;05;1192,30596205494
5469001;1;1;1;10;1;1;10;1966;54;1;6; ;6;2; ;3; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;1;1;36000;2;1;2; ;3;5; ; ;05;5;06;05;1030,44729053113
5469001;1;2;1;10;2;1;8;1990;30;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;1;0; ; ;05;0;06;05;1030,44729053113
5469002;1;1;1;10;1;1;8;1962;58;1;6; ;6;3; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;113600;2;1;2; ;3;4; ; ;05;4;06;05;1407,61880448865
5469003;1;1;1;10;1;2;12;1971;49;1;6; ;6;2; ;3; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;1;1;36000;2;1;2; ;5;11;2; ;05;11;06;05;945,790347246891
5469003;1;2;1;10;2;2;10;1996;24;5;6; ;6;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;36000;2;1;2; ;6;2;3; ;05;13;06;05;945,790347246891
5469004;1;1;1;10;1;1;10;1979;41;1;6; ;4;2; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;2;1;36; ; ; ;1;1;2; ;3;5; ; ;05;5;06;05;1107,44801240058
5469005;1;1;1;10;1;2;7;1963;57;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;05;3;06;05;876,789672359364
5469005;1;2;1;10;2;2;4;1990;31;3;6; ;6;2; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;36000;2;1;2; ;5;11;2; ;05;11;06;05;876,789672359364
5469005;1;3;1;10;3;2;4;2004;17;4;6; ;6;3; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;05;10;06;05;876,789672359364
5469006;1;1;1;10;1;1;1;1980;41;1;6; ;4;2; ;2; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;06;05;1107,44801240058
5469007;1;1;1;10;1;1;5;1991;30;1;6; ;1;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;2;1;132; ; ; ;2;1;2; ;1;0; ; ;05;0;06;05;868,789625377441
5469007;1;2;1;10;2;2;12;1988;32;2;6; ;1;2; ;2; ;1;1; ;1; ;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;05;9;06;05;868,789625377441
5469007;1;3;1;10;3;2;4;2008;13;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1; ;VIRTUAL; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;05;5;06;05;868,789625377441
5469008;1;1;1;10;2;2;10;1937;83;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;2;150000;2;1;2; ;3;5; ; ;05;5;06;05;1057,30402107226
5469008;1;2;1;10;2;2;12;1964;56;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;3;114000;2;1;2; ;5;11;2; ;05;11;06;05;1057,30402107226
5469008;1;3;1;10;3;2;11;1995;25;4;6; ;3;2; ;2; ;1;4; ; ; ;1;1; ; ;1;1; ; ; ; ;1; ; ;1;5; ;2;1;1;1;6;5;4; ;05;16;06;05;1057,30402107226
5469008;1;4;1;10;4;1;3;1994;27;5;6; ;3;2; ;2; ;1;3; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;1;3;120000;2;1;1;2;6;7;5; ;05;18;06;05;1057,30402107226
5469008;1;5;1;10;2;2;11;2017;3;5;6; ; ;1;4;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;05;0;06;05;1057,30402107226
5469009;1;1;1;10;1;2;5;1948;73;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;1;5; ;2;1;2; ;3;2; ; ;05;2;06;05;1214,96984967222
5469009;1;2;1;10;2;2;4;1991;30;3;6; ;6;2; ;1;1; ; ;1; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;44000;2;1;1;1;6;3;2;2;05;14;06;05;1214,96984967222
5469009;1;3;1;10;3;2;9;1996;24;4;6; ;2;3; ;2; ;1;4;1; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;06;05;1214,96984967222
5469009;1;4;1;10;4;1;4;1990;31;9;6; ;2;2; ;2; ;1;3; ; ; ;1; ; ;1; ; ; ; ; ; ;1; ; ;1;1;45000;2;1;2; ;6;4;3; ;05;15;06;05;1214,96984967222
5469009;1;5;1;10;3;1;6;2012;8;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;05;2;06;05;1214,96984967222
5469010;1;1;1;10;1;1;7;1990;30;1;6; ;2;3; ;3; ;1;2; ;1;1;1; ; ; ; ; ; ; ; ;1;1; ; ;1;1;48000;2;1;2; ;5;11;2; ;05;11;06;05;1126,30469595979
5469010;1;2;1;10;2;2;1;1996;25;2;6; ;2;2; ;1;4;1;1; ;1; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;06;05;1126,30469595979
5469010;1;3;1;10;1;2;8;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;05;0;06;05;1126,30469595979
5469010;1;4;1;10;4;2;10;1962;58;5;6; ;6;3; ;3; ; ; ; ;1; ;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;1;1;2; ;4;7; ; ;05;7;06;05;1126,30469595979
5469011;1;1;1;10;1;2;1;1970;51;1;6; ;4;2; ;3; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;06;05;1521,01036012675
5469011;1;2;1;10;2;1;10;1997;23;3;6; ;6;3; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;36000;2;1;2; ;4;8; ; ;05;8;06;05;1521,01036012675
5469011;1;3;1;10;1;1;11;2012;8;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;1;1;1;1;3;2; ; ;05;2;06;05;1521,01036012675
5469012;1;1;1;10;1;1;2;2001;20;1;6; ;1;2; ;2; ;1;2; ; ;1;1; ; ; ; ;1; ; ; ;1;2;1;4; ; ; ;2;1;2; ;3;5; ; ;05;5;06;05;1025,35609371257
5469012;1;2;1;10;2;2;9;1997;23;2;6; ;1;2; ;2; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ;2;1;12; ; ; ;2;1;1;1;4;9; ; ;05;9;06;05;1025,35609371257
5469013;1;1;1;10;1;2;11;1987;33;1;6; ;1;3; ;3; ;2; ; ; ; ; ;1; ; ; ;1; ; ; ;2;2;2; ; ; ; ;2;1;2; ;6;6;4; ;05;17;06;05;1687,48699189907
5469013;1;2;1;10;1;2;6;2019;1;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;1; ; ; ; ; ; ; ;05; ;06;05;1687,48699189907
5469013;1;3;1;10;1;1;12;2020;0;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;05; ;06;05;1687,48699189907
5469014;1;1;1;10;1;2;8;1994;26;1;6; ;2;2; ;3; ;1;2; ; ; ; ;1; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;05;8;06;05;2103,14112765142
5469014;1;2;1;10;2;1;9;1998;22;2;6; ;2;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;05;4;06;05;2103,14112765142
5469014;1;3;1;10;1;2;7;2013;7;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;05;1;06;05;2103,14112765142
5469014;1;4;1;10;1;1;10;2017;3;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;05;0;06;05;2103,14112765142
5469014;1;5;1;10;1;1;1;2019;2;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;05; ;06;05;2103,14112765142
5469015;1;1;1;10;1;1;10;1987;33;1;6; ;6;2; ;1;2; ; ; ; ; ;1; ; ; ;1; ; ; ; ;2;1; ; ;1;1;40000;2;1;1;2;6;6;3; ;05;17;06;05;1028,82873907499
5469015;1;2;1;10;2;2;1;1968;53;5;6; ;6;3; ;3; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;4;9; ; ;05;9;06;05;1028,82873907499
5469015;1;3;1;10;3;1;5;1999;22;5;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;6;2;2;2;05;13;06;05;1028,82873907499
5469016;1;1;1;10;1;1;6;1986;34;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;113500;2;1;2; ;5;11;2; ;05;11;06;05;1195,77860741736
5469016;1;2;1;10;2;2;10;1990;30;2;6; ;2;2; ;2; ;1;1; ; ;1;1; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;1;3; ;05;12;06;05;1195,77860741736
5469016;1;3;1;10;2;1;12;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;1;1;1;1;4;0; ; ;05;5;06;05;1195,77860741736
5469016;1;4;1;10;2;2;8;2015;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;05;0;06;05;1195,77860741736
5469017;1;1;1;10;1;1;7;1959;61;1;6; ;4;3; ;2; ; ; ; ; ; ;1; ; ; ; ; ;1; ;EL ENCIERRO;1;1; ; ;1;3;113600;2;1;2; ;5;11;2; ;05;11;06;05;1407,61880448865
5469018;1;1;1;10;1;2;6;1980;40;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;06;05;786,224470119384
5469018;1;2;1;10;2;2;4;2000;21;3;6; ;6;2; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;1;1;2; ;6;2;3; ;05;13;06;05;786,224470119384
5469018;1;3;1;10;3;2;4;2009;12;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;5; ; ;05;5;06;05;786,224470119384
5469019;1;1;1;10;1;1;12;1990;30;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;05;11;06;05;1363,06303445538
5469019;1;2;1;10;2;2;8;1998;22;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;6;2;3; ;05;13;06;05;1363,06303445538
5469019;1;3;1;10;2;1;3;2018;3;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;05;0;06;05;1363,06303445538
5469020;1;1;1;10;1;1;11;1976;44;1;6; ;2;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;1;36000;2;1;2; ;6;3;3; ;05;14;06;05;869,262861947487
5469020;1;2;1;10;2;2;5;1976;45;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;06;05;869,262861947487
5469020;1;3;1;10;1;1;2;2005;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;05;10;06;05;869,262861947487
5469020;1;4;1;10;1;2;11;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;2;4;6; ; ;05;6;06;05;869,262861947487
5469021;1;1;1;10;1;2;7;2001;19;1;6; ;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;06;05;865,316980015017
5469021;1;2;1;10;2;2;12;2005;15;5;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;05;7;06;05;865,316980015017
5469022;1;1;1;10;1;1;6;1985;35;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ;1; ; ; ; ; ; ;2;1; ; ;1;1;43000;2;1;2; ;3;5; ; ;05;5;06;05;1451,39362947216
5469022;1;2;1;10;2;2;12;1987;33;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;06;05;1451,39362947216
5469022;1;3;1;10;2;2;1;2004;17;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;6;0;2;2;05;11;06;05;1451,39362947216
5469022;1;4;1;10;2;1;5;2009;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;05;6;06;05;1451,39362947216
5469022;1;5;1;10;2;2;12;2013;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;05;1;06;05;1451,39362947216
5469022;1;6;1;10;2;1;8;2015;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;0; ; ;05;0;06;05;1451,39362947216
5469023;1;1;1;10;1;1;11;1957;63;1;6; ;3;3; ;3; ;1;2; ;1;1;1; ; ; ; ;1; ; ; ;1;1; ; ;1;2;72700;2;1;2; ;6;1;3; ;05;12;06;05;1249,43378469739
5469023;1;2;1;10;2;2;11;1967;53;2;6; ;3;3; ;2; ;1;1; ;1;1; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;2;3; ;05;13;06;05;1249,43378469739
5469023;1;3;1;10;3;2;1;1993;28;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;1;1;2; ;5;11;2; ;05;11;06;05;1249,43378469739
5469024;1;1;1;10;1;1;6;1973;47;1;6; ;4;2; ;2; ; ; ; ; ;1;1; ; ; ; ;1; ; ; ;2;1; ; ;1;1;36341;2;1;2; ;6;3;3; ;05;14;06;05;1030,44729053113
5469024;1;2;1;10;2;1;6;1973;47;5;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;1;36341;2;1;2; ;6;2;3; ;05;13;06;05;1030,44729053113
5469025;1;1;1;10;1;1;10;1978;42;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;82000;2;1;2; ;6;2;3; ;05;13;06;05;1028,35550250495
5469025;1;2;1;10;2;2;6;1987;34;2;6; ;2;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;06;05;1028,35550250495
5469026;1;1;1;10;1;2;6;1972;49;1;6; ;4;3; ;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;2;1;1; ; ; ;2;1;2; ;4;8; ; ;05;8;06;05;1036,35554948687
5469026;1;2;1;10;2;2;10;1938;82;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;4; ; ; ;2;1;2; ;3;4; ; ;05;4;06;05;1036,35554948687
5469028;1;1;1;10;1;1;2;1986;35;1;6; ;2;3; ;2; ;1;2; ; ;1; ; ; ;1; ; ; ; ; ;2;1; ; ;1;1;36000;2;1;2; ;6;2;3; ;05;13;06;05;1028,82873907499
5469028;1;2;1;10;2;2;12;1984;36;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;36000;2;1;2; ;6;2;3; ;05;13;06;05;1028,82873907499
5469028;1;3;1;10;2;1;5;2009;12;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;05;6;06;05;1028,82873907499
5469029;1;1;1;10;1;2;11;1968;52;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;05;0;06;05;945,790347246891
5469029;1;2;1;10;2;2;3;1998;23;3;6; ;6;3; ;1;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ; ;1; ; ;1;1;36000;2;1;1;1;6;4;3; ;05;15;06;05;945,790347246891
5469030;1;1;1;10;1;2;12;1946;74;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;1;2;100000;2;1;2; ;3;4; ; ;05;4;06;05;1115,4480593825
5469032;1;1;1;10;1;2;5;1982;39;1;6; ;6;3; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;1;128000;2;1;1;2;6;3;3; ;05;14;06;05;1439,25596105914
5469032;1;2;1;10;1;2;12;2011;9;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;05;3;06;05;1439,25596105914
5469032;1;3;1;10;1;2;7;2014;6;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;05;0;06;05;1439,25596105914
5469033;1;1;1;10;1;1;4;1986;35;1;6; ;2;2; ;2; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2;2;2; ; ; ; ;2;1;2; ;5;11;2; ;05;11;06;05;1702,62406910447
5469033;1;2;1;10;2;2;2;1983;38;2;6; ;2;2; ;2; ;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;06;05;1702,62406910447
5469033;1;3;1;10;3;1;1;1988;33;5;6; ;2;2; ;2; ;1;4; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;05;11;06;05;1702,62406910447
5469033;1;4;1;10;4;2;10;1992;28;9;6; ;2;2; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;06;05;1702,62406910447
5469033;1;5;1;10;5;1;2;2010;11;5;6; ;6;1;3;1;4; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;05;5;06;05;1702,62406910447
5469033;1;6;1;10;4;1;2;2020;1;5;6; ; ;1;3;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;05; ;06;05;1702,62406910447
5469034;1;1;1;10;1;2;6;1955;65;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;05;3;06;05;1044,21277727178
5469034;1;2;1;10;2;2;6;1987;34;3;6; ;4;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;6;4;2;2;05;15;06;05;1044,21277727178
5469034;1;3;1;10;3;2;1;2006;15;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;4;7; ; ;05;7;06;05;1044,21277727178
5469034;1;4;1;10;1;1;2;2009;12;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2;2; ; ; ; ;2;1;1;1;3;3; ; ;05;3;06;05;1044,21277727178
5469034;1;5;1;10;1;2;7;2013;7;4;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2;2;1;1;3;0; ; ;05;0;06;05;1044,21277727178
5469035;1;1;1;10;1;1;1;1949;72;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;3;113000;2;1;2; ;3;5; ; ;05;5;06;05;1407,61880448865
5469036;1;1;1;10;1;2;1;1927;94;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;72682;2;1;2; ;5;11;2; ;05;11;06;05;805,826620448569
5469036;1;2;1;10;1;1;12;1975;45;3;5; ;6;3; ;1;1; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;06;05;805,826620448569
