DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
5488254;1;2;1;10;2;2;3;1991;30;2;6; ;2;2; ;2; ;1;1;1;1;1; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;25;4023,96390254917
5488254;1;3;1;10;2;2;5;2013;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;06;25;4023,96390254917
5488254;1;4;1;10;2;1;9;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;06;25;4023,96390254917
5488255;1;1;1;10;1;1;11;1966;54;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;25;4023,96390254917
5488255;1;2;1;10;2;2;4;1972;49;2;6; ;3;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;06;25;4023,96390254917
5488255;1;3;1;10;2;1;6;2004;17;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;06;25;4023,96390254917
5488255;1;4;1;10;4;1;6;2005;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;06;25;4023,96390254917
5488256;1;1;1;10;2;1;11;1994;26;1;6; ;2;2; ;2; ;1;2; ;1;1;1;1;1;1; ;1; ; ; ;2;2;1;3; ; ; ;1;1;2; ;5;11;2; ;2;11;06;25;789,012529911602
5488256;1;2;1;10;2;2;9;1995;25;2;6; ;2;2; ;2; ;1;1;1;1;1;1;1; ; ; ;1; ; ; ; ;2;1;3; ; ; ;1;1;2; ;5;11;2; ;2;11;06;25;789,012529911602
5488256;1;3;1;10;2;1;9;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;3; ; ; ;1;2;1;1;2;0; ; ;2;0;06;25;789,012529911602
5488257;1;1;1;10;1;1;6;1971;50;1;1;999_01;4;3; ;3; ; ; ; ;1;1;1; ; ;1; ; ; ; ; ;1;1; ; ;1;9; ;1;1;2; ;3;4; ; ;2;4;06;25;1517,87003836223
5488259;1;1;1;10;1;2;5;1979;42;1;6; ;3;2; ;2; ;1;2; ;1;1;1; ; ;1; ; ; ; ; ;2;2;1;120; ; ; ;2;1;2; ;4;8; ; ;2;8;06;25;2082,71158642393
5488259;1;2;1;10;2;1;7;1975;45;2;6; ;3;3; ;2; ;1;1; ;1;1;1; ; ; ; ; ; ; ; ; ;2;1;120; ; ; ;2;1;2; ;3;5; ; ;2;5;06;25;2082,71158642393
5488259;1;3;1;10;3;1;4;2000;21;3;6; ;6;1;2;1;1; ; ; ;1;1;1; ; ; ;1; ; ; ; ; ;2;1;120; ; ; ;2;1;1;2;6;5;2;2;2;16;06;25;2082,71158642393
5488259;1;4;1;10;4;2;6;2001;20;3;6; ;6;1;2;1;1; ; ; ;1; ;1;1; ;1;1; ; ; ; ; ;2;1;120; ; ; ;2;1;2; ;5;11;2; ;2;11;06;25;2082,71158642393
5488259;1;5;1;10;5;2;9;2003;17;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2;1;120; ; ; ;2;1;2; ;5;11;2; ;2;11;06;25;2082,71158642393
5488260;1;1;1;10;2;1;9;1965;55;1;6; ;3;3; ;2; ;1;2;1; ; ;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;06;25;789,012529911602
5488260;1;2;1;10;2;2;7;1971;49;2;6; ;3;2; ;2; ;1;1;1; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;06;25;789,012529911602
5488260;1;3;1;10;2;1;6;2000;21;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;25;789,012529911602
5488263;1;1;1;10;1;1;8;1996;24;1;6; ;2;2; ;2; ;1;2; ; ;1;1; ; ;1; ;1; ; ; ;2;1; ; ;1;3;90000;2;1;2; ;4;7; ; ;2;7;06;25;4023,96390254917
5488263;1;2;1;10;2;2;3;1983;38;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;06;25;4023,96390254917
5488263;1;3;1;10;2;2;1;2020;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;06;25;4023,96390254917
5488264;1;1;1;10;1;1;11;1975;45;1;6; ;3;3; ;2; ;1;2;1; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;1;1;40000;2;1;2; ;3;3; ; ;2;3;06;25;1055,97926929278
5488264;1;2;1;10;2;2;4;1983;38;2;6; ;3;3; ;2; ;1;1;1;1; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;06;25;1055,97926929278
5488264;1;3;1;10;3;2;3;2005;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;2;10;06;25;1055,97926929278
5488264;1;4;1;10;2;1;6;2009;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;2;6;06;25;1055,97926929278
5488289;1;1;1;10;1;1;4;1955;66;1;6; ;2;3; ;3; ;1;2; ;1;1;1; ; ; ; ;1; ; ; ;1;1; ; ;1;3;113566;2;1;2; ;5;11;2; ;2;11;06;25;789,012529911602
5488289;1;2;1;10;2;2;2;1963;58;2;6; ;2;3; ;3; ;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;2;16;06;25;789,012529911602
5488292;1;1;1;10;1;2;2;1945;76;1;6; ;4;3; ;3; ; ; ; ;1;1;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;06;25;789,012529911602
5488296;1;1;1;10;1;1;2;1991;30;1;6; ;6;2; ;2; ; ; ; ; ;1;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;25;1517,87003836223
5488297;1;1;1;10;2;1;6;1964;57;1;6; ;2;3; ;3; ;1;2; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;25;789,012529911602
5488297;1;2;1;10;2;2;1;1969;52;2;6; ;2;3; ;3; ;1;1; ; ;1;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;06;25;789,012529911602
5488298;1;1;1;10;1;1;10;1983;37;1;6; ;2;2; ;2; ;1;2; ; ; ;1;1; ;1; ;1; ; ; ;2;1; ; ;1;3;113566;2;1;2; ;6;5;4; ;2;16;06;25;789,012529911602
5488298;1;2;1;10;1;2;6;1988;33;2;6; ;2;2; ;2; ;1;1;1; ;1;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;5;4; ;2;16;06;25;789,012529911602
5488298;1;3;1;10;1;1;11;2012;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;2;3;2; ; ;2;2;06;25;789,012529911602
5488299;1;1;1;10;1;2;1;1978;43;1;6; ;2;3; ;2; ;1;2; ;1; ;1; ; ; ;1;1; ; ; ;2;1; ; ;1;1;36341;2;1;2; ;4;6; ; ;2;6;06;25;4023,96390254917
5488299;1;2;1;10;2;1;3;1974;47;2;6; ;2;3; ;2; ;1;1; ;1;1;1; ; ;1; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;06;25;4023,96390254917
5488299;1;3;1;10;3;2;12;2000;20;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;6;2;3; ;2;13;06;25;4023,96390254917
5488299;1;4;1;10;4;2;11;1996;24;3;6; ;6;1;2;1;1; ; ; ; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;2;3; ;2;13;06;25;4023,96390254917
5488299;1;5;1;10;1;2;9;2018;2;4;6; ; ;2; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;06;25;4023,96390254917
5488300;1;1;1;10;1;2;8;1977;43;1;6; ;4;3; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;1;1;98;2;1;2; ;3;5; ; ;2;5;06;25;789,012529911602
5488300;1;2;1;10;2;2;1;2008;13;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;2;6;06;25;789,012529911602
5488407;1;1;1;10;1;1;8;1934;86;1;6; ;2;3; ;3; ;1;2; ;1; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;06;25;1956,31274639451
5488407;1;2;1;10;2;2;1;1948;73;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;06;25;1956,31274639451
5488407;1;3;1;10;1;1;2;1981;40;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;99; ; ; ;2;1;2; ;5;11;2; ;2;11;06;25;1956,31274639451
5488408;1;1;1;10;1;1;8;1959;61;1;6; ;2;3; ;2; ;2; ; ; ; ;1; ; ;1; ; ; ; ; ;1;1; ; ;1;3;113600;2;1;2; ;3;5; ; ;2;5;06;25;1956,31274639451
5488408;1;2;1;10;2;2;9;2009;11;3;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;2;6;06;25;1956,31274639451
5488409;1;1;1;10;1;1;12;1959;61;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;3;113600;2;1;2; ;3;3; ; ;2;3;06;25;1956,31274639451
5488409;1;2;1;10;2;2;3;1965;56;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;4;7; ; ;2;7;06;25;1956,31274639451
5488409;1;3;1;10;2;1;1;1983;38;3;6; ;4;2; ;1;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;2;11;06;25;1956,31274639451
5488409;1;4;1;10;5;1;8;1996;24;3;6; ;1;1;1;1;2;1;5; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;2;11;06;25;1956,31274639451
5488409;1;5;1;10;5;2;8;1998;22;9;6; ;1;2; ;2; ;1;4; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;4; ;2;1;2; ;6;2;3; ;2;13;06;25;1956,31274639451
5488409;1;6;1;10;5;1;4;2021;0;4;6; ; ;1;4;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;06;25;1956,31274639451
5488410;1;1;1;10;1;1;12;1971;49;1;6; ;6;2; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;4; ;2;1;2; ;3;2; ; ;2;2;06;25;3763,47445806853
5488411;1;1;1;10;1;1;2;1952;69;1;6; ;3;2; ;2; ;1;2; ;1;1; ; ; ; ; ; ;1; ;ASISTIR A CITAS MEDICAS;2;1; ; ;1;4; ;2;1;2; ;3;1; ; ;2;1;06;25;1956,31274639451
5488411;1;2;1;10;2;2;8;1955;65;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;06;25;1956,31274639451
5488412;1;1;1;10;1;1;5;1994;27;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;1;36350;2;1;2; ;4;9; ; ;2;9;06;25;9636,49002286311
5488412;1;2;1;10;2;2;4;1985;36;2;1;340_01;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;06;25;9636,49002286311
5488412;1;3;1;10;3;2;12;2008;12;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;2;6;06;25;9636,49002286311
5488412;1;4;1;10;2;1;5;2018;3;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;06;25;9636,49002286311
5488412;1;5;1;10;2;1;7;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;06;25;9636,49002286311
5488413;1;1;1;10;1;1;1;1952;69;1;6; ;6;3; ;3; ; ; ; ;1;1; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;06;25;1956,31274639451
5488414;1;1;1;10;1;1;10;1962;58;1;6; ;3;3; ;3; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;1;3;113600;2;1;2; ;6;5;4; ;2;16;06;25;1956,31274639451
5488414;1;2;1;10;2;2;1;1974;47;2;6; ;3;2; ;2; ;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;3;113600;2;1;2; ;6;5;4; ;2;16;06;25;1956,31274639451
5488415;1;1;1;10;1;1;6;1974;47;1;1;470_01;3;3; ;2; ;1;2; ; ;1; ; ; ;1; ; ; ; ; ;1;1; ; ;1;5; ;2;1;1;2;6;2;2;2;2;13;06;25;1956,31274639451
5488415;1;2;1;10;2;2;9;1976;44;2;1;470_01;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;36350;2;1;2; ;5;11;2; ;2;11;06;25;1956,31274639451
5488415;1;3;1;10;2;1;7;2017;3;3;1;470_01; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;2;0;06;25;1956,31274639451
5488416;1;1;1;10;1;1;4;1973;48;1;1;470_01;3;3; ;2; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;1;36400;2;1;2; ;4;9; ; ;2;9;06;25;1956,31274639451
5488416;1;2;1;10;2;2;3;1976;45;2;1;470_01;3;2; ;2; ;1;1;1; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;06;25;1956,31274639451
5488416;1;3;1;10;3;1;1;2002;19;3;1;470_01;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;36400;2;1;2; ;6;2;3; ;2;13;06;25;1956,31274639451
5488417;1;1;1;10;1;1;11;1975;45;1;1;470_01;3;3; ;2; ;1;2; ;1;1;1; ; ; ; ; ; ; ; ;1;1; ; ;1;5; ;2;1;2; ;4;6; ; ;2;6;06;25;1956,31274639451
5488417;1;2;1;10;3;2;8;1976;44;2;1;470_01;3;2; ;2; ;1;1;1; ;1;1; ; ;1; ; ; ; ; ; ;1; ; ;1;4; ;2;1;2; ;3;5; ; ;2;5;06;25;1956,31274639451
5488417;1;3;1;10;3;2;5;1999;22;3;1;470_01;6;1;1;1;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;06;25;1956,31274639451
5488417;1;4;1;10;4;2;5;2000;21;3;1;470_01;6;1;1;1;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;6;0;2;2;2;11;06;25;1956,31274639451
5488418;1;1;1;10;1;2;4;1988;33;1;1;470_01;2;3; ;2; ;1;2;1;1; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;25;5071,63926079975
5488418;1;2;1;10;1;1;9;1992;28;2;6; ;2;3; ;2; ;1;1; ;1;1;1; ; ;1; ; ; ; ; ; ;1; ; ;1;1;36400;2;1;2; ;4;9; ; ;2;9;06;25;5071,63926079975
5488418;1;3;1;10;1;2;7;2012;9;3;1;470_01; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;06;25;5071,63926079975
5488419;1;1;1;10;1;2;7;1954;66;1;1;470_01;5;3; ;3; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;06;25;1956,31274639451
5488420;1;1;1;10;1;1;2;1978;43;1;6; ;3;2; ;2; ;1;2;1;1;1;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;25;1956,31274639451
5488420;1;2;1;10;2;2;8;1975;45;2;1;470_01;3;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;25;1956,31274639451
5488420;1;3;1;10;3;1;3;2003;18;3;1;470_01;6;1;1;1;2; ; ; ; ; ; ;1; ;1;1; ; ; ; ; ;2;1;3; ; ; ;2;1;2; ;5;11;2; ;2;11;06;25;1956,31274639451
5488421;1;1;1;10;2;1;1;1975;46;1;1;470_01;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;98;2;1;2; ;6;3;3; ;2;14;06;25;1956,31274639451
5488421;1;2;1;10;2;2;10;1971;49;2;1;470_01;3;2; ;1;4;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;2;1;98;2;1;2; ;6;7;5; ;2;18;06;25;1956,31274639451
5488421;1;3;1;10;3;1;3;2009;12;3;1;470_01;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;4;0; ; ;2;5;06;25;1956,31274639451
5488421;1;4;1;10;4;2;12;1948;72;5;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;06;25;1956,31274639451
5488421;1;5;1;10;5;1;9;1981;39;5;1;470_01;6;2; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;80000;2;1;1;1;6;6;4; ;2;17;06;25;1956,31274639451
5488422;1;1;1;10;2;2;10;1961;59;1;6; ;4;3; ;2; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;25;1956,31274639451
5488422;1;2;1;10;2;2;5;1984;37;3;6; ;4;3; ;1;1; ; ;1;1; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;36400;2;1;2; ;5;11;2; ;2;11;06;25;1956,31274639451
5488422;1;3;1;10;2;2;1;2000;21;4;6; ;6;2; ;1;2; ; ;1; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;1;3;113400;2;1;2; ;5;11;2; ;2;11;06;25;1956,31274639451
5488422;1;4;1;10;2;1;1;2002;19;4;6; ;6;3; ;1;2; ; ;1; ; ;1;1; ; ; ;1; ; ; ; ;2;1;12; ; ; ;2;1;2; ;5;11;2; ;2;11;06;25;1956,31274639451
5488422;1;5;1;10;2;1;4;2005;16;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;2;6;06;25;1956,31274639451
5488422;2;1;2;10;1;1;10;1989;31;1;6; ;2;2; ;2; ;2; ; ; ;1;1; ; ;1; ; ; ; ; ;1;2;1;14; ; ; ;2;1;2; ;5;11;2; ;2;11;06;25;1956,31274639451
5488423;1;1;1;10;2;1;1;1995;26;1;1;470_01;2;2; ;2; ;1;2;1; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;25;9977,195006612
5488423;1;2;1;10;2;2;10;1997;23;2;6; ;2;2; ;2; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;25;9977,195006612
5488423;1;3;1;10;2;1;7;2017;3;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;25;9977,195006612
5488424;1;1;1;10;1;2;7;1980;40;1;6; ;2;3; ;2; ;1;2; ; ;1;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;25;1956,31274639451
5488424;1;2;1;10;2;1;11;1984;36;2;1;470_01;2;2; ;2; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;06;25;1956,31274639451
5488424;2;1;2;10;1;2;2;1996;25;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;1;36350;2;1;2; ;6;2;3; ;2;13;06;25;1956,31274639451
5488424;2;2;2;10;2;1;12;1997;23;2;6; ;2;2; ;2; ;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ;2;1;4; ; ; ;2;1;2; ;4;7; ; ;2;7;06;25;1956,31274639451
5488424;2;3;2;10;2;2;1;2019;2;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;06;25;1956,31274639451
5488485;1;1;1;10;1;1;1;1995;26;1;6; ;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;1;2;2; ; ; ; ;2;1;2; ;5;10;1; ;2;10;06;27;1626,56338618424
5488490;1;1;1;10;1;2;6;2000;21;1;6; ;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;1;2;2; ; ; ; ;2;1;2; ;5;11;2; ;2;11;06;27;1556,17318990317
5488490;1;2;1;10;1;2;4;2017;4;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2;2;2; ;1;0; ; ;2;0;06;27;1556,17318990317
5488491;1;1;1;10;1;1;6;1993;28;1;5; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;06;27;1437,05890142838
5488491;1;2;1;10;2;2;11;1996;24;2;5; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;27;1437,05890142838
5488492;1;1;1;10;1;1;8;1988;32;1;5; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;27;1481,02505354231
5488492;1;2;1;10;2;2;2;1994;27;2;5; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;27;1481,02505354231
5488492;1;3;1;10;2;2;6;2015;6;3;5; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;06;27;1481,02505354231
5488493;1;1;1;10;1;1;3;1968;53;1;5; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;27;2690,21504778072
5488493;1;2;1;10;2;2;8;1980;40;2;5; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;27;2690,21504778072
5488493;1;3;1;10;3;2;6;2006;15;3;5; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;06;27;2690,21504778072
5488493;1;4;1;10;4;1;12;2008;12;3;5; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;06;27;2690,21504778072
5488493;1;5;1;10;5;1;10;2010;10;3;5; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;06;27;2690,21504778072
5488494;1;1;1;10;1;1;4;1997;24;1;5; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;27;2637,96022642173
5488494;1;2;1;10;2;2;6;2000;21;2;1;280_03;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;06;27;2637,96022642173
5488494;1;3;1;10;2;1;5;2021;0;3;5; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;06;27;2637,96022642173
5488495;1;1;1;10;1;2;1;1999;22;1;5; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;27;1437,05890142838
5488495;1;2;1;10;2;1;5;1984;37;2;5; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;06;27;1437,05890142838
5488496;1;1;1;10;1;1;2;1964;57;1;5; ;2;3; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;06;27;1473,74600236137
5488496;1;2;1;10;2;1;1;1995;26;3;5; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;06;27;1473,74600236137
