DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
459385;1;3;73;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;105,60399202703
459386;1;1;73;50;1;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;73;164,676538647031
459386;1;2;73;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;164,676538647031
459386;2;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;164,676538647031
459387;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;592,888447474049
459387;1;2;73;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;73;592,888447474049
459387;1;3;73;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;592,888447474049
459387;1;4;73;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;592,888447474049
459387;1;5;73;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;592,888447474049
459388;1;1;73;50;1;6;VIAJANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;195,981166140589
459388;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;195,981166140589
459388;1;3;73;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;195,981166140589
459388;1;4;73;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;195,981166140589
459388;1;5;73;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;195,981166140589
459388;1;6;73;50;6;6;INCAPACITADA TEMPORALMENTE POR TRANSPLANTE DE CADERA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;195,981166140589
459389;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;230,14824200346
459389;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;230,14824200346
459390;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;219,099625750568
459390;1;2;73;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;219,099625750568
459390;1;3;73;50;2;6;JUGAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;219,099625750568
459390;1;4;73;50;4;2; ;2;2;2;1;3; ; ; ; ; ; ; ; ;1;73;219,099625750568
459390;1;5;73;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;219,099625750568
459390;1;7;73;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;219,099625750568
459391;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;210,58894028135
459391;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;210,58894028135
459391;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;210,58894028135
459391;1;4;73;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;210,58894028135
459391;1;5;73;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;210,58894028135
459392;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;221,156210457404
459392;1;2;73;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;221,156210457404
459393;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;232,526468128233
459393;1;2;73;50;2;4; ;2;2;2;2; ; ;1;8; ;2; ;2; ; ;73;232,526468128233
459393;1;3;73;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;232,526468128233
459394;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;220,501400246593
459394;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;220,501400246593
459394;1;3;73;50;3;3; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;73;220,501400246593
459395;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;221,761130328299
459395;1;2;73;50;2;4; ;2;2;2;1;3; ; ; ; ; ; ; ; ;1;73;221,761130328299
459397;1;1;73;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;140,276119452003
459397;1;2;73;50;2;2; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;140,276119452003
459397;1;4;73;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;140,276119452003
459397;1;6;73;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;140,276119452003
459397;1;8;73;50;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;140,276119452003
459398;1;1;73;50;1;6;ES PENSIONADO;2;2;2;2; ; ;1;13;ESTUVO HACIENDO TRABAJOS VOLUNTARIOS; ; ; ; ; ;73;305,302941530783
459398;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;305,302941530783
459398;1;3;73;50;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;305,302941530783
459399;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;440,471564076433
459399;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;440,471564076433
459399;1;3;73;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;440,471564076433
459399;1;4;73;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;440,471564076433
459400;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;240,967006486076
459400;1;2;73;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;240,967006486076
459400;1;3;73;50;3;3; ;2;2;2;2; ; ;1;4; ;1;2; ; ; ;73;240,967006486076
459401;1;1;73;50;1;4; ;2;2;2;2; ; ;1;8; ;2; ;2; ; ;73;186,953368156432
459401;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;186,953368156432
459402;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;250,348230034566
459402;1;2;73;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;73;250,348230034566
459402;1;4;73;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;250,348230034566
459403;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;252,992074367716
459403;1;2;73;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;73;252,992074367716
459403;1;3;73;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;252,992074367716
459405;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;136,983375924079
459407;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;186,953368156432
459407;1;2;73;50;2;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;73;186,953368156432
459408;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;167,259244906152
459408;1;2;73;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;167,259244906152
459409;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;377,862309089317
459410;1;1;73;50;1;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;73;273,966751848158
459411;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;273,966751848158
459412;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;309,258514307236
459412;1;3;73;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;309,258514307236
459414;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;240,967006486076
459414;1;2;73;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;73;240,967006486076
459414;1;3;73;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;240,967006486076
459415;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;273,966751848158
459416;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;459,765247590166
459416;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;459,765247590166
459416;1;3;73;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;459,765247590166
459417;1;1;73;50;1;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;73;244,551536009872
459417;1;2;73;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;73;244,551536009872
459417;1;5;73;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;244,551536009872
459418;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;231,320164729209
459418;1;2;73;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;231,320164729209
459418;1;3;73;50;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;231,320164729209
459418;1;4;73;50;2;3; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;73;231,320164729209
459419;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;364,003681150166
459419;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;364,003681150166
459419;1;3;73;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;364,003681150166
459419;1;4;73;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;364,003681150166
459420;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;273,966751848158
459421;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;220,235782038216
459421;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;220,235782038216
459421;1;3;73;50;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;220,235782038216
459421;1;4;73;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;220,235782038216
459422;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;240,967006486076
459422;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;240,967006486076
459422;1;3;73;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;240,967006486076
459423;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;265,914695030223
459423;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;265,914695030223
459423;1;3;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;265,914695030223
459424;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;394,743385805004
459425;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;186,953368156432
459425;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;186,953368156432
459426;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;187,724851145635
459426;1;2;73;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;187,724851145635
459427;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;373,906736312865
459427;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;373,906736312865
459428;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;127,336534167212
459428;1;2;73;50;2;3; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;73;127,336534167212
459429;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;190,22553126452
459429;1;2;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;190,22553126452
459430;1;1;73;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;115,735304926162
459430;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;115,735304926162
459430;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;115,735304926162
459430;1;4;73;50;4;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;73;115,735304926162
459431;1;1;73;50;1;6;ENFERMO;2;2;2;2; ; ;1;7; ;2; ;2; ; ;73;152,651470765392
459431;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;152,651470765392
459431;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;152,651470765392
459432;1;1;73;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;73;230,14824200346
459432;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;230,14824200346
459433;1;1;73;50;1;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ; ; ;73;176,389240112962
459433;1;2;73;50;2;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;176,389240112962
459433;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;176,389240112962
459434;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;292,143302117453
459434;1;2;73;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;292,143302117453
459434;1;4;73;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;292,143302117453
459435;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;105,60399202703
459435;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;105,60399202703
459436;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;176,906086663019
459437;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;296,675195307246
459437;1;2;73;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;73;296,675195307246
459438;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;136,983375924079
459439;1;1;73;50;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;217,229237138506
459439;1;2;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;217,229237138506
459439;1;3;73;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;217,229237138506
459440;1;1;73;50;2;6;VIAJANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;226,876078895372
459440;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;226,876078895372
459441;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;165,182403427857
459441;1;2;73;50;2;4; ;2;2;2;2; ; ;1;3; ;1;1; ;1;1;73;165,182403427857
459441;1;4;73;50;4;4; ;2;2;2;2; ; ;1;5; ;1;2; ; ; ;73;165,182403427857
459441;1;5;73;50;5;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;165,182403427857
459442;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;291,279442513532
459442;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;291,279442513532
459442;1;5;73;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;291,279442513532
459443;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;105,60399202703
459443;1;2;73;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;105,60399202703
459444;1;1;73;50;1;6;ENFERMO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;185,142144886514
459444;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;185,142144886514
459444;1;3;73;50;3;6;VER TELEVISION;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;185,142144886514
459445;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;250,348230034566
459445;1;2;73;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;250,348230034566
459445;1;3;73;50;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;250,348230034566
459446;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;201,561142297193
459447;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;314,420131626854
459447;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;314,420131626854
459448;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;209,396760784141
459449;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;340,906990950783
459449;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;340,906990950783
459449;1;3;73;50;3;6;DEPORTE;2;2;2;1;1; ; ; ; ; ; ; ; ;1;73;340,906990950783
459449;1;5;73;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;340,906990950783
459449;1;6;73;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;340,906990950783
459450;1;1;73;50;1;6;VER TELEVISION;2;2;2;1;1; ; ; ; ; ; ; ; ;1;73;220,235782038216
459450;1;2;73;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;73;220,235782038216
459450;1;3;73;50;3;3; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;220,235782038216
459450;1;4;73;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;220,235782038216
459452;1;1;73;50;1;6;ENFERMO;2;2;2;2; ; ;1;8; ;1;2; ; ; ;73;210,854558489726
459452;1;2;73;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;73;210,854558489726
459452;1;3;73;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;210,854558489726
459452;1;4;73;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;210,854558489726
459453;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;199,518947457053
459453;1;2;73;50;2;4; ;2;2;2;2; ; ;1;6; ;2; ;2; ; ;73;199,518947457053
459453;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;199,518947457053
459453;1;4;73;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;199,518947457053
459453;1;5;73;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;199,518947457053
459454;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;262,373297916206
459454;1;2;73;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;262,373297916206
459454;1;3;73;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;262,373297916206
459455;1;1;73;50;1;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;276,209589067764
459455;1;2;73;50;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;276,209589067764
459456;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;229,882623795083
459456;1;2;73;50;2;6;ESTAVA VIAJANDO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;229,882623795083
459456;1;3;73;50;3;3; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;229,882623795083
459458;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;186,687749948056
459458;1;2;73;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;186,687749948056
459458;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;186,687749948056
459459;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;136,983375924079
459460;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;229,882623795083
459460;1;2;73;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;229,882623795083
459460;1;3;73;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;229,882623795083
459461;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;226,344842478619
459461;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;226,344842478619
459461;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;226,344842478619
459461;1;4;73;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;226,344842478619
459462;1;1;73;50;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;73;105,60399202703
459462;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;105,60399202703
459464;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;191,397453990269
459464;1;2;73;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;73;191,397453990269
459464;1;3;73;50;3;4; ;2;2;2;2; ; ;1;13;PIENSA SEGUIR ESTUDIANDO; ; ; ; ; ;73;191,397453990269
459464;1;4;73;50;4;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;191,397453990269
459465;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;276,209589067764
459465;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;276,209589067764
459466;1;1;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;262,638916124582
459466;1;2;73;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;262,638916124582
459467;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;219,97016382984
459467;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;219,97016382984
459467;1;3;73;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;219,97016382984
459467;1;4;73;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;219,97016382984
459467;1;5;73;50;5;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;219,97016382984
459468;1;1;73;50;1;3; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;167,259244906152
459468;2;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;167,259244906152
459525;1;1;17;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;269,65618116818
459525;1;2;17;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;269,65618116818
459525;1;3;17;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;269,65618116818
459527;1;1;17;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;17;198,236414299204
459527;1;2;17;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;17;198,236414299204
459611;1;1;68;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;468,17209347652
459611;1;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;468,17209347652
459611;1;3;68;50;3;6;NO HACE NADA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;468,17209347652
459611;1;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;468,17209347652
471907;1;1;05;50;1;6;ENFERMA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;594,880735428706
471907;1;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;594,880735428706
471907;1;3;05;50;3;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;594,880735428706
471908;1;1;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;947,069621339296
471908;1;2;05;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;05;947,069621339296
471909;1;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;653,247638744421
471909;1;2;05;50;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;05;653,247638744421
471910;1;1;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;879,017014913513
471910;1;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;879,017014913513
471910;1;3;05;50;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;879,017014913513
471910;1;4;05;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;879,017014913513
471912;1;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1016,66778843818
471912;1;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1016,66778843818
471912;1;3;05;50;1;6;caminar;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1016,66778843818
471912;1;4;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1016,66778843818
471915;1;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;861,704528702359
471916;1;1;05;50;1;4; ;2;2;2;2; ; ;1;8; ;2; ;2; ; ;05;778,554183909027
471916;1;2;05;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;05;778,554183909027
471916;1;3;05;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;778,554183909027
471916;1;4;05;50;4;3; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;778,554183909027
471916;1;5;05;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;778,554183909027
471917;1;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;608,122937087673
471917;1;2;05;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;608,122937087673
471917;1;3;05;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;608,122937087673
471917;1;4;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;608,122937087673
471917;1;5;05;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;608,122937087673
471918;1;1;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;893,805604773554
471918;1;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;893,805604773554
471918;1;3;05;50;2;6;IR A  MISA Y   CAMINAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;893,805604773554
471919;1;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;452,327682395437
471919;1;2;05;50;2;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;05;452,327682395437
471919;1;3;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;452,327682395437
471919;1;4;05;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;452,327682395437
471919;1;5;05;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;452,327682395437
