DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6080;P6080S1;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6040;DPTO;fex_c_2011
484644;1;2;05;10;2;2;1;2;1929;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;78;05;1018,94012742016
484644;1;3;05;10;3;1;1;10;1956;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;7; ;51;05;1018,94012742016
484644;1;4;05;10;4;1;1;10;1969;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;5;4;37;05;1018,94012742016
484645;1;1;05;10;1;1;1;9;1935;1;6; ;2; ;6;1; ; ;1;2;54000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;72;05;829,964718617496
484645;1;2;05;10;1;2;1;10;1937;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;69;05;829,964718617496
484645;1;3;05;10;1;2;1;8;1915;5;6; ;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;92;05;829,964718617496
484647;1;1;05;10;3;1;1;12;1978;1;6; ;2; ;5;1; ; ;1;1;28000;2;1;2; ; ; ; ;2; ;2; ;6;3;3;28;05;928,06931120953
484647;1;2;05;10;2;2;1;5;1953;2;6; ;2; ;6;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;5;11;2;54;05;928,06931120953
484647;1;3;05;10;1;1;1;6;1952;3;6; ;2; ;6;1; ; ;1;1;120000;2;1;2; ; ; ; ; ; ; ; ;6;3;3;55;05;928,06931120953
484647;1;4;05;10;4;1;1;6;1981;3;6; ;2; ;5;2;1;1; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;2;3;26;05;928,06931120953
484647;1;5;05;10;5;2;1;6;1982;3;6; ;2; ;5;1; ; ;1;3;54200;2;1;2; ; ; ; ;2; ;2; ;6;3;3;25;05;928,06931120953
484648;1;1;05;10;1;1;1;9;1950;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;57;05;927,136786204035
484648;1;2;05;10;2;2;1;2;1954;2;6; ;2; ;6;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;3;5; ;53;05;927,136786204035
484648;1;3;05;10;3;1;1;12;1971;3;6; ;2; ;6;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;4;8; ;35;05;927,136786204035
484648;1;4;05;10;4;2;1;8;1974;5;6; ;2; ;6;2;1;48; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;33;05;927,136786204035
484648;1;5;05;10;2;2;1;10;1999;4;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;1;200;1200;2; ;2; ;3;1; ;8;05;927,136786204035
484650;1;1;05;10;1;1;1;4;1929;1;6; ;2; ;6;1; ; ;1;2;70000;2;1;2; ; ; ; ; ; ; ; ;3;2; ;78;05;829,964718617496
484650;1;2;05;10;2;2;1;5;1937;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;70;05;829,964718617496
484650;1;3;05;10;3;2;1;2;1924;5;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;83;05;829,964718617496
484652;1;1;05;10;1;2;1;5;1936;1;6; ;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;71;05;643,261648796808
484652;1;2;05;10;1;2;1;2;1938;5;6; ;2; ;5;1; ; ;1;3;74000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;69;05;643,261648796808
484653;1;1;05;10;1;1;1;2;1985;1;6; ;2; ;1;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ;22;05;713,933370478397
484653;1;2;05;10;2;2;1;12;1986;2;6; ;2; ;1;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;20;05;713,933370478397
484654;1;1;05;10;1;2;1;2;1967;1;6; ;1;2;5;1; ; ;1;1;32680;1;1;2; ; ; ; ; ; ; ; ;6;5;4;40;05;804,625123166996
484654;1;2;05;10;1;1;1;4;2005;3;6; ;2; ; ;1; ; ;1;5; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;804,625123166996
484656;1;1;05;10;1;2;1;4;1952;1;6; ;2; ;6;1; ; ;1;3;61000;2;1;2; ; ; ; ; ; ; ; ;6;1;2;55;05;608,201349460763
484656;1;2;05;10;2;2;1;12;1982;3;6; ;2; ;5;1; ; ;1;1;56000;2;1;2; ; ; ; ;2; ;2; ;6;5;4;24;05;608,201349460763
484656;1;3;05;10;1;2;1;5;1992;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;8; ;15;05;608,201349460763
484657;1;1;05;10;1;2;1;5;1938;1;6; ;2; ;3;1; ; ;1;2;280000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;69;05;716,213196517758
484658;1;1;05;10;1;2;1;12;1970;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;6;2;3;36;05;916,096819227372
484658;1;2;05;10;1;1;1;8;1992;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;3000;2; ;2; ;4;8; ;15;05;916,096819227372
484658;1;3;05;10;1;2;1;8;1995;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;3000;2; ;2; ;4;0; ;12;05;916,096819227372
484658;1;4;05;10;1;1;1;8;2006;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;916,096819227372
484658;1;5;05;10;5;1;1;3;1942;5;6; ;2; ;3;1; ; ;1;2;70000;2;1;2; ; ; ; ; ; ; ; ;3;3; ;65;05;916,096819227372
484659;1;1;05;10;1;2;1;8;1980;1;6; ;2; ;3;2;1;36; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;27;05;764,332967808281
484659;1;2;05;10;1;2;1;9;2001;3;6; ;2; ; ;1; ; ;3; ; ;1;2;1;1;1;200;3000;2; ;2; ;2;0; ;6;05;764,332967808281
484660;1;1;05;10;1;1;1;6;1966;1;6; ;2; ;6;1; ; ;3; ; ;1;1;1;1;2; ; ;2; ;2; ;6;1;2;41;05;808,631130179356
484660;1;2;05;10;2;2;1;6;1965;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;42;05;808,631130179356
484660;1;3;05;10;3;2;1;7;1989;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;18;05;808,631130179356
484660;1;4;05;10;2;1;1;2;2005;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;808,631130179356
484661;1;1;05;10;1;1;1;8;1961;1;6; ;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;46;05;875,636737332916
484661;1;2;05;10;2;2;1;11;1962;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;44;05;875,636737332916
484661;1;3;05;10;3;2;1;10;1987;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;20;05;875,636737332916
484661;1;4;05;10;4;1;1;10;1990;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;16;05;875,636737332916
484661;1;5;05;10;2;1;1;6;2000;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;3000;2; ;2; ;3;0; ;7;05;875,636737332916
484661;1;6;05;10;6;1;1;10;1990;5;6; ;2; ;5;2;1;24; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;7; ;17;05;875,636737332916
484662;1;1;05;10;1;1;1;7;1984;1;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ;23;05;877,647101548719
484663;1;1;05;10;1;1;1;8;1979;1;6; ;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;4;0; ;28;05;874,591321117151
484663;1;2;05;10;2;2;1;7;1981;2;6; ;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ;26;05;874,591321117151
484664;1;1;05;10;1;1;1;7;1939;1;6; ;2; ;6;1; ; ;1;3;108000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;68;05;878,084489908018
484664;1;2;05;10;2;2;1;3;1967;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;2;3;40;05;878,084489908018
484664;1;3;05;10;2;2;1;3;1997;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;4; ;10;05;878,084489908018
484664;1;4;05;10;4;2;1;4;1947;5;6; ;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;60;05;878,084489908018
484665;1;1;05;10;1;2;1;5;1968;1;6; ;2; ;3;2;1;12; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;2;2;39;05;804,625123166996
484665;1;2;05;10;1;1;1;12;1996;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;4; ;10;05;804,625123166996
484666;1;1;05;10;1;1;1;11;1959;1;6; ;2; ;5;1; ; ;1;3;55000;2;1;2; ; ; ; ; ; ; ; ;4;8; ;47;05;774,225127058616
484666;1;2;05;10;1;2;1;4;1932;5;6; ;2; ;4;2;1;36; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;75;05;774,225127058616
484667;1;1;05;10;1;2;1;3;1954;1;6; ;2; ;3;1; ; ;1;3;62000;1;1;2; ; ; ; ; ; ; ; ;4;6; ;53;05;668,708017672708
484667;1;2;05;10;2;2;1;4;1981;3;6; ;2; ;5;1; ; ;1;1;42160;2;1;2; ; ; ; ;2; ;2; ;6;3;3;26;05;668,708017672708
484667;1;3;05;10;2;1;1;3;2001;4;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;1;60;2000;2; ;2; ;3;0; ;6;05;668,708017672708
484667;1;4;05;10;1;2;1;7;1994;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;1;200000;2; ;4;6; ;13;05;668,708017672708
484668;1;1;05;10;1;1;1;6;1948;1;6; ;2; ;6;1; ; ;1;1;17348;2;1;2; ; ; ; ; ; ; ; ;5;11;2;59;05;902,916266338446
484668;1;2;05;10;2;2;1;6;1948;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;59;05;902,916266338446
484710;1;1;08;10;1;1;1;3;1959;1;6; ;2; ;2;2;1;6; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;5;4;48;08;492,610383406953
484710;1;2;08;10;2;2;1;9;1957;2;6; ;2; ;2;2;1;6; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;3;3;50;08;492,610383406953
484710;1;3;08;10;1;2;1;4;1993;3;6; ;2; ;5;2;1;6; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;7; ;14;08;492,610383406953
484710;1;4;08;10;4;1;1;11;1952;5;6; ;2; ;5;2;1;6; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;54;08;492,610383406953
484711;1;1;08;10;1;1;1;8;1980;1;5; ;2; ;2;1; ; ;1;1;32000;2;1;2; ; ; ; ;2; ;2; ;6;5;4;27;08;499,017521678178
484711;1;2;08;10;2;2;1;8;1983;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;24;08;499,017521678178
484711;1;3;08;10;3;1;1;6;1932;5;6; ;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;75;08;499,017521678178
484712;1;1;08;10;1;1;1;12;1953;1;6; ;2; ;6;2;1;24; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;3;3;53;08;509,020466268436
484712;1;2;08;10;2;2;1;1;1976;2;6; ;2; ;6;2;1;24; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;5;4;31;08;509,020466268436
484713;1;1;08;10;1;1;1;2;1951;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;56;08;476,260300304811
484713;1;2;08;10;2;2;1;2;1951;2;6; ;2; ;6;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;3;5; ;56;08;476,260300304811
484713;1;3;08;10;3;2;1;2;1973;3;6; ;2; ;3;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;2;2;34;08;476,260300304811
484713;1;4;08;10;1;1;1;11;1999;4;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ;7;08;476,260300304811
484713;1;5;08;10;5;1;1;9;1982;3;6; ;2; ;6;1; ; ;1;3;54250;2;1;2; ; ; ; ;2; ;2; ;6;5;4;25;08;476,260300304811
484713;1;6;08;10;6;2;1;9;1981;5;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;5;4;26;08;476,260300304811
484713;1;7;08;10;5;2;1;10;2006;4;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;08;476,260300304811
484714;1;1;08;10;1;2;1;1;1936;1;6; ;2; ;4;1; ; ;1;2;75000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;71;08;462,422473173464
484714;1;2;08;10;2;2;1;6;1963;3;6; ;2; ;5;1; ; ;2;1;34800;2;1;2; ; ; ; ; ; ; ; ;6;5;4;44;08;462,422473173464
484714;1;3;08;10;3;1;1;9;1974;3;6; ;2; ;2;1; ; ;1;3;54250;2;1;2; ; ; ; ;2; ;2; ;6;5;4;33;08;462,422473173464
484715;1;1;08;10;1;2;1;6;1927;1;6; ;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;80;08;546,654902378979
484715;1;2;08;10;1;1;1;3;1963;3;6; ;2; ;5;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;5;11;2;44;08;546,654902378979
484715;1;3;08;10;3;1;1;7;1945;3;6; ;2; ;3;2;1;180; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;62;08;546,654902378979
484715;1;4;08;10;4;1;1;8;1952;3;6; ;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;7; ;55;08;546,654902378979
484716;1;1;08;10;1;1;1;5;1978;1;6; ;2; ;6;1; ; ;1;3;54250;2;1;2; ; ; ; ;2; ;2; ;6;4;3;29;08;459,708128049713
484716;1;2;08;10;2;2;1;4;1982;2;6; ;2; ;6;1; ; ;1;1;26000;2;1;2; ; ; ; ;2; ;2; ;6;4;4;25;08;459,708128049713
484716;1;3;08;10;2;1;1;6;2006;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;459,708128049713
484716;1;4;08;10;2;2;1;12;1989;5;6; ;2; ;5;1; ; ;2;5; ;2;1;1;2;2; ; ;2; ;1;4600000;6;2;2;17;08;459,708128049713
484717;1;1;08;10;1;1;1;2;1954;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;53;08;487,722094385011
484717;1;2;08;10;2;2;1;11;1958;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;48;08;487,722094385011
484717;1;3;08;10;3;1;1;3;1986;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ;21;08;487,722094385011
484717;1;4;08;10;2;2;1;9;2000;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ;7;08;487,722094385011
484717;1;5;08;10;2;2;1;5;1994;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;13;08;487,722094385011
484718;1;1;08;10;1;1;1;4;1968;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;39;08;517,221212846687
484718;1;2;08;10;2;2;1;12;1970;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;36;08;517,221212846687
484718;1;3;08;10;3;1;1;2;1990;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ;17;08;517,221212846687
484718;1;4;08;10;2;2;1;3;1992;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;15;08;517,221212846687
484718;1;5;08;10;2;1;1;8;1994;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ;13;08;517,221212846687
484718;1;6;08;10;2;2;1;2;1997;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;10;08;517,221212846687
484718;1;7;08;10;2;2;1;1;1999;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;3;1; ;8;08;517,221212846687
484718;1;8;08;10;2;2;1;2;2001;3;6; ;2; ; ;2;2; ; ; ; ; ;2;1;2;2; ; ;2; ;2; ;2;0; ;6;08;517,221212846687
484718;1;9;08;10;2;1;1;2;2003;3;6; ;2; ; ;2;2; ; ; ; ; ;2;1;1;1;300;2000;2; ;2; ;2;0; ;4;08;517,221212846687
484718;1;10;08;10;2;2;1;2;2005;3;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;08;517,221212846687
484719;1;1;08;10;1;1;1;6;1987;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;20;08;473,424571987648
484719;1;2;08;10;2;2;1;3;1984;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;23;08;473,424571987648
484720;1;1;08;10;1;1;1;1;1966;1;5; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;41;08;487,722094385011
484720;1;2;08;10;2;2;1;5;1972;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ;35;08;487,722094385011
484720;1;3;08;10;3;1;1;6;1989;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;18;08;487,722094385011
484720;1;4;08;10;1;2;1;6;1994;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;13;08;487,722094385011
484720;1;5;08;10;1;2;1;11;2001;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ;5;08;487,722094385011
484721;1;1;08;10;1;2;1;7;1930;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;77;08;457,573475265776
484721;1;2;08;10;2;1;1;7;1942;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;65;08;457,573475265776
484721;1;3;08;10;3;1;1;2;1952;3;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ;55;08;457,573475265776
484721;1;4;08;10;4;2;1;6;1975;5;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ;32;08;457,573475265776
484721;1;5;08;10;4;2;1;12;1994;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;4;6; ;12;08;457,573475265776
484721;1;6;08;10;4;1;1;8;1996;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;11;08;457,573475265776
484721;1;7;08;10;4;1;1;12;1997;4;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ;9;08;457,573475265776
484721;1;8;08;10;4;1;1;7;2004;4;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;3;08;457,573475265776
484722;1;1;08;10;1;1;1;12;1971;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;10;1;35;08;475,125829697122
484722;1;2;08;10;2;2;1;11;1984;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;22;08;475,125829697122
484722;1;3;08;10;2;1;1;4;2006;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;475,125829697122
484722;2;1;08;10;1;1;1;8;1975;1;6; ;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;32;08;475,125829697122
484722;2;2;08;10;2;2;1;8;1988;2;6; ;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ;19;08;475,125829697122
484722;2;3;08;10;2;1;1;8;2005;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;08;475,125829697122
484724;1;1;08;10;1;1;1;6;1966;1;6; ;2; ;6;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;41;08;383,759881341417
484724;1;2;08;10;2;2;1;12;1968;2;6; ;2; ;6;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;38;08;383,759881341417
484724;1;3;08;10;3;2;1;5;1993;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;2;2; ; ;2; ;2; ;4;8; ;14;08;383,759881341417
484724;1;4;08;10;4;2;1;6;1995;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;2;2; ; ;2; ;2; ;4;6; ;12;08;383,759881341417
484724;1;5;08;10;2;1;1;1;1999;3;6; ;2; ; ;2;2; ; ; ; ; ;1;1;2;2; ; ;2; ;2; ;3;3; ;8;08;383,759881341417
484724;1;6;08;10;6;1;1;10;1936;5;6; ;2; ;6;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;70;08;383,759881341417
484724;1;7;08;10;2;2;1;10;1949;9;6; ;2; ;6;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;57;08;383,759881341417
484725;1;1;08;10;1;2;1;7;1937;1;6; ;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;70;08;465,359699335047
484725;1;2;08;10;2;1;1;3;1975;3;6; ;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;3;1; ;32;08;465,359699335047
484725;1;3;08;10;3;1;1;12;1977;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;7; ;29;08;465,359699335047
484725;1;4;08;10;4;2;1;7;1991;4;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;6; ;16;08;465,359699335047
484726;1;1;08;10;1;1;1;12;1930;1;6; ;2; ;6;1; ; ;1;2;281400;2;1;2; ; ; ; ; ; ; ; ;5;11;2;76;08;422,231618349718
484726;1;2;08;10;2;2;1;1;1935;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;72;08;422,231618349718
484726;1;3;08;10;3;2;1;8;1947;9;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;60;08;422,231618349718
484727;1;1;08;10;1;1;1;9;1925;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;82;08;454,219352358197
484727;1;2;08;10;2;2;1;7;1930;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;77;08;454,219352358197
484727;1;3;08;10;3;2;1;11;1960;3;6; ;2; ;3;1; ; ;1;1;24000;2;1;2; ; ; ; ; ; ; ; ;4;8; ;46;08;454,219352358197
484727;1;4;08;10;4;2;1;2;1990;4;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;17;08;454,219352358197
484727;1;5;08;10;5;1;1;1;1967;3;6; ;2; ;6;2;1;18; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;40;08;454,219352358197
484727;1;6;08;10;6;2;1;4;1970;9;6; ;2; ;6;2;1;18; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;37;08;454,219352358197
484727;1;7;08;10;7;1;1;8;1992;4;6; ;2; ;5;2;1;18; ; ; ; ;1;1;2;2; ; ;2; ;2; ;4;9; ;15;08;454,219352358197
484727;1;8;08;10;6;2;1;8;2000;4;6; ;2; ; ;2;1;18; ; ; ; ;1;1;2;2; ; ;2; ;2; ;3;1; ;7;08;454,219352358197
484728;1;1;08;10;1;2;1;7;1942;1;6; ;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;3;65;08;415,807256941946
484728;1;2;08;10;2;2;1;10;1969;3;6; ;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4;37;08;415,807256941946
484728;1;3;08;10;3;2;1;10;1970;3;6; ;2; ;3;1; ; ;1;1;44000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;37;08;415,807256941946
484728;1;4;08;10;4;1;1;10;1991;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;9; ;15;08;415,807256941946
484728;1;5;08;10;3;1;1;2;2002;4;6; ;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;1;0; ;5;08;415,807256941946
484728;1;6;08;10;6;2;1;10;1919;5;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;3;88;08;415,807256941946
484729;1;1;08;10;1;1;1;2;1969;1;6; ;2; ;6;1; ; ;2;1;98;2;1;2; ; ; ; ; ; ; ; ;5;11;2;38;08;522,24351781745
484729;1;2;08;10;2;2;1;2;1967;2;6; ;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;40;08;522,24351781745
484729;1;3;08;10;3;1;1;2;1997;3;6; ;2; ;5;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;10;08;522,24351781745
484729;1;4;08;10;2;1;1;9;1999;3;6; ;2; ; ;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;8;08;522,24351781745
484729;1;5;08;10;2;2;1;8;2006;3;6; ;2; ; ;1; ; ;2;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;522,24351781745
484730;1;1;08;10;1;1;1;2;1937;1;6; ;2; ;4;1; ; ;1;2;73000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;70;08;575,107857780089
484730;1;2;08;10;2;1;1;4;1966;3;6; ;2; ;5;1; ; ;1;1;60000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;41;08;575,107857780089
