DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;CLASE;DPTO;fex_c_2011
496703;1;2;10;2;2;1;2;1947;60;2;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;52;1352,49437709542
496703;1;3;10;3;2;1;6;1982;25;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;52;1352,49437709542
496703;1;4;10;3;1;1;11;1995;11;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;250;2000;2; ;2; ;4;7; ;2;52;1352,49437709542
496704;1;1;10;1;1;1;8;1922;85;1;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;52;2169,65644348065
496704;1;2;10;2;2;1;2;1929;78;2;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;52;2169,65644348065
496705;1;1;10;1;2;1;5;1947;60;1;6; ;2; ;3;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;3;1; ;2;52;3383,17666649981
496705;1;2;10;2;1;1;5;1990;17;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;4;8; ;2;52;3383,17666649981
496705;1;3;10;1;1;1;5;1994;13;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;150;2000;2; ;2; ;4;7; ;2;52;3383,17666649981
496706;1;1;10;1;1;1;9;1984;23;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ;2;52;4734,92066002122
496706;1;2;10;2;2;1;11;1983;23;2;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;2;52;4734,92066002122
496706;1;3;10;2;2;1;10;2000;7;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;150;2000;2; ;2; ;3;3; ;2;52;4734,92066002122
496706;1;4;10;2;1;1;1;2003;4;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;52;4734,92066002122
496715;1;1;10;1;1;1;6;1949;58;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;52;2006,05198208325
496715;1;2;10;2;2;1;8;1949;58;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;2;52;2006,05198208325
496715;1;3;10;3;1;1;2;1974;33;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;52;2006,05198208325
496715;1;4;10;4;2;1;1;1976;31;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;52;2006,05198208325
496715;1;5;10;5;1;1;12;1977;29;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;52;2006,05198208325
496715;1;6;10;6;1;1;7;1981;26;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;52;2006,05198208325
496719;1;1;10;1;1;1;8;1938;69;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;340,472265887815
496719;1;2;10;2;2;1;11;1937;69;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;340,472265887815
496721;1;1;10;1;1;1;3;1979;28;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;54;552,777627613329
496721;1;2;10;2;2;1;9;1977;30;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;2;54;552,777627613329
496721;1;3;10;2;1;1;10;2004;3;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;54;552,777627613329
496722;1;1;10;1;1;1;1;1963;44;1;6; ;2; ;2;2;1;12; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;2;54;512,900423902333
496722;1;2;10;2;2;1;9;1975;32;2;6; ;2; ;2;2;1;12; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;2; ;2;54;512,900423902333
496722;1;3;10;2;1;1;11;1999;7;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;3;0; ;2;54;512,900423902333
496722;1;4;10;2;2;1;4;2003;4;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;54;512,900423902333
496724;1;1;10;1;1;1;8;1949;58;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;480,765966979281
496725;1;1;10;1;1;1;7;1939;68;1;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;480,765966979281
496726;1;1;10;1;1;1;12;1933;73;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;340,472265887815
496726;1;2;10;2;2;1;12;1937;69;2;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;2;54;340,472265887815
496727;1;1;10;1;1;1;7;1970;37;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;8; ;2;54;680,859033837686
496727;1;2;10;2;2;1;9;1963;44;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;680,859033837686
496727;1;3;10;3;2;1;9;1988;19;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;54;680,859033837686
496727;1;4;10;3;1;1;2;2005;2;4;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;680,859033837686
496727;1;5;10;3;1;1;12;2006;0;4;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;680,859033837686
496727;1;6;10;2;2;1;12;1994;12;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;3000;2; ;2; ;3;4; ;2;54;680,859033837686
496727;1;7;10;2;1;1;7;1996;11;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;3000;2; ;2; ;3;3; ;2;54;680,859033837686
496728;1;1;10;1;2;1;5;1935;72;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;54;451,45678645502
496728;1;2;10;2;1;1;2;1963;44;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;54;451,45678645502
496730;1;1;10;1;1;1;4;1969;38;1;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;54;642,776666906999
496730;1;2;10;2;2;1;11;1971;35;2;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;54;642,776666906999
496730;1;3;10;2;2;1;10;1994;12;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;1;200;3000;2; ;2; ;3;1; ;2;54;642,776666906999
496730;1;4;10;2;1;1;9;1996;11;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;1;200;3000;2; ;2; ;3;2; ;2;54;642,776666906999
496730;1;5;10;2;1;1;1;2001;6;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;3000;2; ;2; ;3;0; ;2;54;642,776666906999
496730;1;6;10;2;1;1;5;2003;4;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;54;642,776666906999
496731;1;1;10;1;1;1;4;1955;52;1;6; ;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;54;591,750487546486
496732;1;1;10;1;1;1;5;1977;30;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ;2;54;555,991311385488
496732;1;2;10;2;2;1;3;1976;31;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;54;555,991311385488
496732;1;3;10;2;1;1;11;2000;6;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;3000;2; ;2; ;3;0; ;2;54;555,991311385488
496732;1;4;10;2;2;1;3;2002;5;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;3000;2; ;2; ;2;0; ;2;54;555,991311385488
496732;1;5;10;2;2;1;3;2002;5;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;3000;2; ;2; ;2;0; ;2;54;555,991311385488
496732;1;6;10;6;1;1;10;1958;48;9;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;2;54;555,991311385488
496733;1;1;10;1;1;1;5;1975;32;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;4; ;2;54;550,078447055179
496733;1;2;10;2;2;1;8;1985;22;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;54;550,078447055179
496733;1;3;10;2;2;1;9;2002;5;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;54;550,078447055179
496733;1;4;10;2;2;1;11;2005;1;3;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;550,078447055179
496734;1;1;10;1;1;1;10;1945;61;1;6; ;2; ;6;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;54;419,42292309589
496734;1;2;10;2;2;1;8;1958;49;2;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;1; ;2;54;419,42292309589
496734;1;3;10;3;2;1;11;1993;13;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;54;419,42292309589
496734;1;4;10;2;2;1;4;2002;5;4;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;54;419,42292309589
496735;1;1;10;1;1;1;8;1967;40;1;6; ;2; ;6;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;54;563,543605636462
496735;1;2;10;2;2;1;9;1970;37;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;563,543605636462
496735;1;3;10;2;1;1;11;1993;13;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;4;0; ;2;54;563,543605636462
496736;1;1;10;1;2;1;5;1941;66;1;6; ;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;54;368,488695260868
496737;1;1;10;1;1;1;3;1954;53;1;6; ;2; ;6;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;54;674,117992100057
496737;1;2;10;2;2;1;1;1963;44;2;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;54;674,117992100057
496737;1;3;10;2;2;1;12;1990;16;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;3000;2; ;2; ;4;8; ;2;54;674,117992100057
496737;1;4;10;2;1;1;5;1993;14;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;1;300;3000;2; ;2; ;4;7; ;2;54;674,117992100057
496737;1;5;10;2;1;1;11;1995;11;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;3000;2; ;2; ;4;0; ;2;54;674,117992100057
496737;1;6;10;2;1;1;11;1997;9;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;3000;2; ;2; ;3;3; ;2;54;674,117992100057
496737;1;7;10;2;1;1;6;2004;3;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;54;674,117992100057
496738;1;1;10;1;2;1;11;1937;69;1;6; ;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;54;406,571062191555
496738;1;2;10;1;2;1;9;1997;10;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;3000;2; ;2; ;3;3; ;2;54;406,571062191555
496739;1;1;10;1;1;1;2;1940;67;1;6; ;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;54;480,765966979281
496741;1;1;10;1;1;1;4;1959;48;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;563,543605636462
496741;1;2;10;2;2;1;1;1965;42;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;2;54;563,543605636462
496741;1;3;10;3;1;1;7;1983;24;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ;2;54;563,543605636462
496742;1;1;10;2;2;1;9;1942;65;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;308,940488157787
496742;1;2;10;2;2;1;10;1965;41;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ;2;54;308,940488157787
496743;1;1;10;1;1;1;2;1977;30;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ;2;54;512,900423902333
496743;1;2;10;2;2;1;6;1974;33;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;54;512,900423902333
496743;1;3;10;2;2;1;9;1998;9;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ;2;54;512,900423902333
496743;1;4;10;2;1;1;9;2006;1;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;512,900423902333
496756;1;1;10;1;1;1;11;1963;43;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;54;639,708339497836
496756;1;2;10;2;2;1;6;1974;33;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;2;54;639,708339497836
496756;1;3;10;2;2;1;12;1991;15;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;2;54;639,708339497836
496756;1;4;10;2;2;1;4;1993;14;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;2;54;639,708339497836
496756;1;5;10;2;1;1;11;1994;12;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;2;54;639,708339497836
496757;1;1;10;1;1;1;1;1953;54;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ;2;54;788,427408487267
496757;1;2;10;2;2;1;4;1964;43;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;54;788,427408487267
496757;1;3;10;3;1;1;4;1988;19;3;6; ;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;54;788,427408487267
496757;1;4;10;1;1;1;11;1990;16;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;2;54;788,427408487267
496757;1;5;10;1;1;1;4;1997;10;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;2;54;788,427408487267
496757;1;6;10;1;1;1;7;1998;9;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ;2;54;788,427408487267
496757;1;7;10;7;1;1;6;1980;27;3;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;54;788,427408487267
496757;1;8;10;8;2;1;5;1986;21;5;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ;2;54;788,427408487267
496757;1;9;10;8;1;1;6;2006;1;4;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;788,427408487267
496758;1;1;10;1;2;1;8;1945;62;1;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;1;0; ;2;54;389,064042430793
496758;1;2;10;1;1;1;7;2000;7;4;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;400;1500;2; ;2; ;3;2; ;2;54;389,064042430793
496759;1;1;10;1;1;1;5;1970;37;1;6; ;2; ;6;2;1;48; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;770,568166769466
496759;1;2;10;2;2;1;10;1970;37;2;6; ;2; ;6;2;1;36; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;2;54;770,568166769466
496759;1;3;10;3;2;1;4;1987;20;3;6; ;2; ;5;2;1;36; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;6; ;2;54;770,568166769466
496759;1;4;10;4;2;1;9;1991;16;3;6; ;2; ;5;2;1;36; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;4; ;2;54;770,568166769466
496759;1;5;10;2;2;1;6;1995;12;3;6; ;2; ;5;2;1;36; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;3; ;2;54;770,568166769466
496759;1;6;10;2;1;1;4;1998;9;3;6; ;2; ; ;2;1;36; ; ; ; ;1;1;2;2; ; ;2; ;2; ;3;1; ;2;54;770,568166769466
496759;1;7;10;2;1;1;3;2005;2;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;770,568166769466
496759;1;8;10;8;1;1;2;1956;51;5;6; ;2; ;5;2;1;36; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;2;54;770,568166769466
496761;1;1;10;1;1;1;10;1963;43;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;1; ;2;54;532,202280443404
496761;1;2;10;2;2;1;10;1967;39;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;54;532,202280443404
496762;1;1;10;1;1;1;1;1944;63;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ;2;54;483,900410262315
496762;1;2;10;2;2;1;3;1960;47;2;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;1; ;2;54;483,900410262315
496762;1;3;10;3;1;1;9;1989;18;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;2;54;483,900410262315
496762;1;4;10;4;1;1;3;1993;14;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;2; ;2;54;483,900410262315
496763;1;1;10;1;1;1;5;1962;45;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;1; ;2;54;483,789198214469
496763;1;2;10;2;2;1;6;1964;43;2;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;2;54;483,789198214469
496763;1;3;10;3;1;1;5;1989;18;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;4; ;2;54;483,789198214469
496763;1;4;10;2;2;1;6;2000;7;3;6; ;2; ; ;2;2; ; ; ; ; ;2;1;1;1;300;1500;2; ;2; ;2;0; ;2;54;483,789198214469
496763;1;5;10;2;2;1;8;2003;4;3;6; ;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;2;54;483,789198214469
496765;1;1;10;1;1;1;5;1971;36;1;6; ;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;54;532,202280443404
496765;1;2;10;2;2;1;8;1964;43;2;6; ;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;54;532,202280443404
496766;1;1;10;1;2;1;1;1947;60;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;54;399,830020453926
496766;1;2;10;2;1;1;4;1983;24;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;2;54;399,830020453926
496767;1;1;10;1;1;1;2;1936;71;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;54;501,811902994137
496767;1;2;10;2;2;1;2;1945;62;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;501,811902994137
496767;1;3;10;3;2;1;11;1964;42;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;501,811902994137
496767;1;4;10;4;1;1;12;1965;41;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ;2;54;501,811902994137
496767;1;5;10;5;1;1;10;1972;34;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;2;54;501,811902994137
496767;1;6;10;6;1;1;11;1979;27;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;2;54;501,811902994137
496767;1;7;10;7;1;1;7;1942;65;5;6; ;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;54;501,811902994137
496768;1;1;10;1;1;1;11;1980;26;1;6; ;2; ;6;2;1;6; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;2;54;610,530997936101
496768;1;2;10;2;2;1;10;1985;21;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ;2;54;610,530997936101
496768;1;3;10;2;2;1;9;2002;5;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;250;1500;2; ;2; ;3;1; ;2;54;610,530997936101
496768;1;4;10;2;1;1;5;2004;3;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;54;610,530997936101
496769;1;1;10;1;2;1;9;1969;38;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;485,521719399629
496769;1;2;10;1;2;1;7;1994;13;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;250;1500;2; ;2; ;3;4; ;2;54;485,521719399629
496769;1;3;10;1;2;1;4;1997;10;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;250;1500;2; ;2; ;3;3; ;2;54;485,521719399629
496769;1;4;10;1;2;1;3;1999;8;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;250;1500;2; ;2; ;3;1; ;2;54;485,521719399629
496771;1;1;10;1;1;1;4;1981;26;1;6; ;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;2;54;510,201243344183
496771;1;2;10;2;2;1;10;1988;18;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;54;510,201243344183
496771;1;3;10;2;2;1;7;2004;3;3;6; ;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;2;54;510,201243344183
496771;1;4;10;2;2;1;5;2006;1;3;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;510,201243344183
496771;1;5;10;2;2;1;6;2007;0;3;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;510,201243344183
496772;1;1;10;1;1;1;7;1958;49;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;2;54;464,487341673398
496772;1;2;10;2;2;1;8;1977;30;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;2;54;464,487341673398
496772;1;3;10;2;1;1;10;1996;10;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;3;5; ;2;54;464,487341673398
496772;1;4;10;2;1;1;3;1998;9;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;3;2; ;2;54;464,487341673398
496772;1;5;10;2;2;1;8;1999;8;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;3;2; ;2;54;464,487341673398
496772;1;6;10;2;2;1;4;2001;6;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;1;300;2000;2; ;2; ;3;0; ;2;54;464,487341673398
496772;1;7;10;2;2;1;4;2007;0;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;464,487341673398
496773;1;1;10;1;1;1;9;1948;59;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ;2;54;524,20537439877
496773;1;2;10;2;2;1;4;1949;58;2;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;54;524,20537439877
496773;1;3;10;3;1;1;1;1979;28;3;6; ;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;2;54;524,20537439877
496773;1;4;10;4;1;1;7;1983;24;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;1; ;2;54;524,20537439877
496773;1;5;10;2;2;1;2;1991;16;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;1;300;2000;2; ;2; ;4;7; ;2;54;524,20537439877
496773;1;6;10;6;1;1;10;1992;14;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;2;54;524,20537439877
496774;1;1;10;1;1;1;7;1974;33;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;1; ;2;54;573,352974783254
496774;1;2;10;2;2;1;10;1979;27;2;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;2; ;2;54;573,352974783254
496774;1;3;10;2;1;1;10;2001;5;3;6; ;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;2;54;573,352974783254
496774;1;4;10;2;1;1;10;2005;1;3;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;573,352974783254
496775;1;1;10;1;1;1;2;1957;50;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;2;54;632,967297760207
