DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6,016,226;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;324.32804877
6,016,229;1;2;1;80;73;2;;908,526;1;3;;2;;;9;;2;2;;2;;1;11;2;73;568.9120759
6,016,231;1;2;1;80;73;;;;1;3;;2;;;9;;1;1;1;2;;1;11;4;73;416.03959938
6,016,231;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;416.03959938
6,016,232;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;73;522.89144228
6,016,233;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;73;296.9256624
6,016,235;1;2;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;73;296.9256624
6,016,237;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;73;296.9256624
6,016,237;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;296.9256624
6,016,238;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;73;296.9256624
6,016,238;1;2;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;73;296.9256624
6,016,239;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;234.76624453
6,016,240;1;3;1;80;73;;;;1;5;;2;;;8;;3;3;;2;;1;11;4;73;232.86264963
6,016,241;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;73;522.89144228
6,016,242;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;73;296.9256624
6,016,242;1;2;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;73;296.9256624
6,016,243;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;73;275.98084526
6,016,244;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;11;;73;161.45269995
6,016,244;1;6;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.4;73;161.45269995
6,016,246;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;73;568.9120759
6,016,246;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;11;;73;568.9120759
6,016,247;1;1;1;80;73;;;;1;4;;2;;;1;;2;2;;2;;1;11;3;73;280.78687814
6,016,247;1;2;1;80;73;;;;1;7;;2;;;9;;2;2;;2;;1;11;4;73;280.78687814
6,016,248;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;161.45269995
6,016,248;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;161.45269995
6,016,249;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;428.40370755
6,016,250;1;1;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;275.98084526
6,016,251;1;2;1;80;73;;;;2;;;;2;;;.;;;;2;;1;11;;73;474.42434117
6,016,251;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;11;;73;474.42434117
6,016,252;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;11;;73;228.36052493
6,016,253;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;309.16987297
6,016,254;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;305.21062087
6,016,254;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;305.21062087
6,016,257;1;2;1;80;73;;;;1;3;;2;;;4;;2;2;;2;;1;11;4;73;296.9256624
6,016,259;1;1;1;80;73;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;73;275.98084526
6,016,266;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;11;;73;255.26373064
6,016,266;1;5;1;80;73;;;;2;;;;2;;;.;;;;2;;1;11;;73;255.26373064
6,016,268;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;394.34945012
6,016,270;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;73;261.66945024
6,016,270;1;3;1;80;73;1;24;500,000;2;;;;1;2;8;;2;2;;2;;1;11;;73;261.66945024
6,016,270;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;11;;73;261.66945024
6,016,271;1;1;1;80;73;;;;1;8;;1;;4;1;;2;2;;2;;1;11;4;73;362.48669891
6,016,271;1;2;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;73;362.48669891
6,016,272;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;11;;73;342.94629602
6,016,277;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;11;;73;282.61426738
6,016,277;1;5;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;73;282.61426738
6,016,278;1;2;1;80;73;;;;2;;;;2;;;.;;;;2;;1;11;;73;161.45269995
6,016,278;1;3;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;73;161.45269995
6,016,279;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;578.72134622
6,016,280;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;73;343.85021704
6,016,281;1;1;1;80;73;;;;1;5;;1;;4;10;;3;3;;2;;1;11;4;73;275.98084526
6,016,283;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;11;;73;277.40349414
6,016,283;1;5;1;80;73;;;;2;;;;1;3;10;;3;3;;2;;1;11;;73;277.40349414
6,016,284;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;294.97837555
6,016,284;1;3;1;80;73;;;;1;2;;2;;;2;;2;2;;2;;1;11;2;73;294.97837555
6,016,284;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;294.97837555
6,016,287;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;217.12860574
6,016,288;1;1;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;76;931.57201198
6,016,288;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;931.57201198
6,016,289;1;1;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;76;931.57201198
6,016,289;1;2;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;76;931.57201198
6,016,293;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1051.3244709
6,016,294;1;2;1;80;76;;;;1;3;;1;;4;9;;1;1;2;2;;1;11;4;76;998.82066319
6,016,294;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;998.82066319
6,016,294;1;4;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;998.82066319
6,016,300;1;1;1;80;76;;;;1;5;;2;;;9;;3;3;;2;;1;11;3;76;1052.7347474
6,016,300;1;2;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;76;1052.7347474
6,016,303;1;1;1;80;76;;;;1;8;;2;;;11;;3;3;;2;;1;11;4;76;1040.2355902
6,016,303;1;2;1;80;76;;;;1;6;;2;;;11;;2;2;;2;;1;11;4;76;1040.2355902
6,016,304;1;1;1;80;76;1;48;908,526;1;3;;2;;;4;;2;2;;2;;1;11;4;76;1148.8991685
6,016,307;1;2;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;996.21391712
6,016,309;1;6;1;80;76;1;48;1,200,000;1;7;;2;;;9;;1;2;;2;;1;11;2;76;1547.2931283
6,016,312;1;2;1;80;76;;;;1;6;;1;;4;1;;2;2;;2;;1;11;4;76;940.05414653
6,016,313;1;1;1;80;76;;;;2;;;;1;4;9;;2;2;;2;;1;11;;76;941.61167575
6,016,317;1;1;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;76;1571.9972901
6,016,318;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;996.21391712
6,016,319;1;1;1;80;76;;;;1;4;;2;;;4;;3;3;;2;;1;11;4;76;1040.2355902
6,016,319;1;2;1;80;76;;;;1;4;;2;;;8;;3;3;;2;;1;11;3;76;1040.2355902
6,016,320;1;3;1;80;76;1;48;908,526;1;1;;2;;;12;PORQUE SABE QUE NO LE VAN A DAR TRABAJO POR PROBLEMAS DE DISCAPACIDAD MOTRIZ Y MENTAL;2;2;;2;;1;11;1.2;76;1050.275254
6,016,321;1;2;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;76;986.68256572
6,016,321;1;4;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;76;986.68256572
6,016,323;1;1;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;76;1518.4442656
6,016,323;1;2;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;76;1518.4442656
6,016,327;1;1;1;80;76;;;908,000;1;9;PANDEMIA;2;;;9;;2;2;;2;;1;11;2;76;912.55916929
6,016,327;1;5;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;76;912.55916929
6,016,328;1;3;1;80;76;1;48;908,526;1;9;CAMBIO DE CIUDAD;2;;;9;;2;2;;2;;1;11;1.2;76;1241.9926334
6,016,328;1;4;1;80;76;1;48;908,526;1;9;CAMBIO DE CIUDAD;2;;;9;;2;2;;2;;1;11;1.2;76;1241.9926334
6,016,332;1;3;1;80;76;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.4;76;1193.2552644
6,016,333;1;5;1;80;76;;;;1;7;;2;;;9;;2;2;;2;;1;11;4;76;1220.1753584
6,016,334;1;1;1;80;76;;;;1;5;;2;;;11;;3;3;;2;;1;11;4;76;1040.2355902
6,016,334;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1040.2355902
6,016,336;1;1;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;76;1056.4012264
6,016,336;1;5;1;80;76;;;;1;1;;2;;;8;;2;2;;2;;1;11;3;76;1056.4012264
6,016,337;1;4;1;80;76;;;;1;6;;2;;;1;;2;2;;2;;1;11;1.3;76;1862.4858367
6,016,338;1;1;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;76;1040.2355902
6,016,338;1;2;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;76;1040.2355902
6,016,340;1;2;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;996.21391712
6,016,342;1;4;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;76;1585.5561802
6,016,343;1;1;1;80;76;;;;1;5;;2;;;11;;3;3;;2;;1;11;4;76;1204.0097223
6,016,345;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1357.4640497
6,016,345;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1357.4640497
6,016,345;1;5;1;80;76;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;76;1357.4640497
6,016,346;1;2;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1138.1447107
6,016,348;1;1;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;76;1040.2355902
6,016,348;1;2;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;11;1.3;76;1040.2355902
6,016,349;1;2;1;80;76;1;20;450,000;1;3;;2;;;9;;2;2;;2;;1;11;4;76;976.97732475
6,016,349;1;3;1;80;76;2;;1,500,000;2;;;;2;;;.;2;2;;2;;1;11;;76;976.97732475
6,016,349;1;4;1;80;76;2;;99;2;;;;2;;;.;2;2;;2;;1;11;;76;976.97732475
6,016,352;1;1;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;76;1040.2355902
6,016,352;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1040.2355902
6,016,353;1;2;1;80;76;;;;1;8;;2;;;4;;2;2;;2;;1;11;1.3;76;1040.2355902
6,016,354;1;3;1;80;76;1;50;1,000,000;1;8;;2;;;1;;2;2;;1;240,000;1;11;1.2;76;907.48241371
6,016,355;1;1;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;76;902.65624208
6,016,355;1;4;1;80;76;;;;1;9;EDAD;2;;;2;;;;;2;;1;11;2;76;902.65624208
6,016,356;2;1;2;80;76;;;;1;7;;2;;;9;;2;2;;2;;1;11;2;76;2462.5402833
6,016,356;2;3;2;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;2462.5402833
6,016,356;2;4;2;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;2462.5402833
6,016,356;2;5;2;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;2462.5402833
6,016,357;1;2;1;80;76;;;;1;2;;2;;;2;;2;2;;2;;1;11;2;76;1122.5640812
6,016,357;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1122.5640812
6,016,358;1;1;1;80;76;1;48;908,526;1;3;;2;;;9;;2;2;;2;;1;11;4;76;1140.7514568
6,016,359;1;1;1;80;76;;;;1;1;;2;;;8;;2;2;;2;;1;11;4;76;1148.8991685
6,016,365;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1045.6467686
6,016,365;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1045.6467686
6,016,365;1;4;1;80;76;;;;1;4;;2;;;4;;3;3;;2;;1;11;3;76;1045.6467686
6,016,365;1;5;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;76;1045.6467686
6,016,366;1;1;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;76;1148.8991685
6,016,367;1;6;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1360.0707958
6,016,367;1;7;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1360.0707958
6,016,368;1;1;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.3;76;1117.3871687
6,016,370;1;2;1;80;76;1;48;908,526;1;7;;1;;3;8;;2;2;;2;;1;11;4;76;1382.863694
6,016,370;1;4;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1382.863694
6,016,371;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1051.3244709
6,016,373;1;2;1;80;76;1;48;908,526;1;6;;2;;;9;;2;2;;2;;1;11;1.2;76;1633.8588959
6,016,375;1;2;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;76;1040.2355902
6,016,376;1;1;1;80;76;1;36;1,000,000;1;7;;1;;3;8;;2;2;;2;;1;11;4;76;1204.0097223
6,016,377;1;3;1;80;76;;;;1;2;;2;;;2;;2;2;;2;;1;11;2;76;1583.9618343
6,016,377;1;5;1;80;76;;;;2;;;;1;2;2;;2;2;;2;;1;11;;76;1583.9618343
6,016,378;1;1;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;76;1289.0288717
6,016,379;1;2;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;76;747.72530432
6,016,380;1;2;1;80;76;;;;1;3;;2;;;9;;1;2;;2;;1;11;4;76;1108.9050341
6,016,381;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1880.6732122
6,016,384;1;4;1;80;76;1;40;908,526;1;7;;2;;;8;;2;2;;2;;1;11;1.4;76;1033.1370953
6,016,386;1;5;1;80;76;1;20;454,000;1;9;RENUNCIO POR PROBLEMAS CON LA JEFA;1;;1;9;;2;2;;2;;1;11;3;76;853.92938919
6,016,387;1;2;1;80;76;1;60;1,500,000;1;8;;2;;;4;;2;2;;2;;1;11;1.2;76;1684.3273474
6,016,387;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1684.3273474
6,016,392;1;1;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;76;1103.8282785
6,016,398;1;2;1;80;76;1;48;908,526;1;7;;2;;;2;;1;2;;2;;1;11;2;76;1826.2581409
6,016,398;1;5;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1826.2581409
6,016,400;1;1;1;80;76;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;76;1148.8991685
6,016,401;1;1;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1204.0097223
6,016,403;1;1;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;76;1007.6638574
6,016,403;1;2;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.4;76;1007.6638574
6,016,404;1;1;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;76;1306.9955983
6,016,407;1;1;1;80;76;1;48;1,000,000;1;8;;2;;;12;ESPERA QUE LO LLAMEN;2;2;;1;250,000;1;11;1.1;76;1040.2355902
6,016,408;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1259.1938696
6,016,408;1;4;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1259.1938696
6,016,409;1;1;1;80;76;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;76;1103.8282785
6,016,411;1;2;1;80;76;;;;1;6;;1;;1;6;;2;2;;2;;1;11;1.3;76;1193.2552644
6,016,411;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1193.2552644
6,016,412;1;1;1;80;76;;;;1;1;;2;;;4;;2;2;;2;;1;11;4;76;935.2279749
6,016,412;1;4;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;935.2279749
6,016,413;1;2;1;80;76;1;30;908,526;1;1;;2;;;8;;2;2;;2;;1;11;3;76;1007.6638574
6,016,414;1;1;1;80;76;1;24;908,526;2;;;;2;;;.;2;2;;2;;1;11;;76;1106.4350246
6,016,414;1;3;1;80;76;1;48;908,526;2;;;;1;1;1;;2;2;;2;;1;11;;76;1106.4350246
6,016,415;1;2;1;80;76;1;48;908,526;1;8;;2;;;9;;2;2;;2;;1;11;1.3;76;1040.2355902
6,016,426;1;4;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.2;76;1275.4699815
6,016,430;1;1;1;80;76;;;;2;;;;1;4;10;;3;3;;2;;1;11;;76;1272.6791661
6,016,432;1;2;1;80;76;;;;1;2;;2;;;2;;2;2;;1;280,000;1;11;1.1;76;1281.9867678
6,016,433;1;2;1;80;76;;;;1;3;;2;;;11;;2;2;;2;;1;11;4;76;1129.6625761
6,016,435;1;1;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.4;76;1533.0523725
6,016,435;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1533.0523725
6,016,439;1;1;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1096.3953608
6,016,440;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;996.21391712
6,016,441;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;2091.2734496
6,016,443;1;2;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1403.1600194
6,016,444;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1282.6822503
6,016,444;1;4;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1282.6822503
6,016,445;1;5;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;76;1010.2706035
6,016,449;1;1;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;76;774.58950718
6,016,449;1;8;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;774.58950718
6,016,455;1;1;1;80;76;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;76;1136.4000114
6,016,456;1;1;1;80;76;;;;1;4;;2;;;10;;3;3;;2;;1;11;4;76;1051.3244709
6,016,456;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1051.3244709
6,016,458;1;2;1;80;76;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;76;793.13061708
6,016,458;1;5;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;793.13061708
6,016,460;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;996.21391712
6,016,466;1;1;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;76;1204.0097223
6,016,466;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1204.0097223
6,016,468;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1282.6822503
6,016,468;1;4;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1282.6822503
6,016,474;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1372.1092362
6,016,474;1;4;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1372.1092362
6,016,474;1;5;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1372.1092362
6,016,486;1;1;1;80;76;;;;1;7;;2;;;8;;3;3;;2;;1;11;3;76;1136.4000114
6,016,490;1;2;1;80;76;2;;908,526;1;8;;1;;2;9;;1;2;;2;;1;11;2;76;1368.8435872
6,016,491;1;1;1;80;76;;;;1;3;;2;;;10;;3;3;;2;;1;11;4;76;1040.2355902
6,016,491;1;2;1;80;76;;;;2;;;;1;4;9;;2;2;;2;;1;11;;76;1040.2355902
6,016,495;1;2;1;80;76;1;40;908,526;1;8;;2;;;9;;2;2;;2;;1;11;3;76;1839.8034142
6,016,496;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;941.79884586
6,016,499;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1140.7514568
6,016,499;1;4;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1140.7514568
6,016,500;1;2;1;80;76;;;;1;3;;2;;;9;;1;2;;2;;1;11;4;76;1051.3244709
6,016,500;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1051.3244709
6,016,501;1;3;1;80;76;;;;2;;;;2;;;.;3;3;;2;;1;11;;76;955.16004976
6,016,502;1;1;1;80;76;;;;1;4;;2;;;4;;3;3;;2;;1;11;4;76;843.88972542
6,016,502;1;2;1;80;76;;;;1;4;;2;;;9;;2;2;;2;;1;11;4;76;843.88972542
6,016,503;1;2;1;80;76;2;;908,526;1;3;;2;;;9;;2;2;;2;;1;11;4;76;1561.2428323
6,016,503;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1561.2428323
6,016,504;1;4;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;955.16004976
6,016,505;1;1;1;80;76;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;76;1040.2355902
6,016,505;1;2;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;76;1040.2355902
6,016,506;1;1;1;80;76;2;;98;1;3;;2;;;9;;2;2;;2;;1;11;3;76;1107.8453011
6,016,506;1;3;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;76;1107.8453011
6,016,516;1;1;1;80;76;;;;1;4;;2;;;4;;1;1;1;2;;1;11;4;76;1040.2355902
6,016,516;1;2;1;80;76;;;;1;3;;2;;;9;;1;1;2;2;;1;11;4;76;1040.2355902
6,016,519;1;2;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;996.21391712
6,016,521;1;1;1;80;76;2;;1,000,000;1;7;;2;;;8;;2;2;;2;;1;11;3;76;1029.4811324
6,016,521;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1029.4811324
6,016,532;1;3;1;80;76;;;;1;5;;2;;;11;;3;3;;2;;1;11;4;76;1259.120276
6,016,533;1;1;1;80;76;;;;1;5;;2;;;8;;2;2;;2;;1;11;4;76;1204.0097223
6,016,534;2;2;2;80;76;1;48;908,000;1;2;;2;;;9;;2;2;;2;;1;11;2;76;1077.1587685
6,016,536;1;2;1;80;76;;;;1;3;;2;;;9;;1;2;;2;;1;11;4;76;1419.3120387
6,016,536;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1419.3120387
6,016,537;1;1;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;76;931.57201198
6,016,537;1;2;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;76;931.57201198
6,016,537;1;3;1;80;76;1;48;908,526;1;7;;1;;4;8;;2;2;;2;;1;11;4;76;931.57201198
6,016,538;1;1;1;80;76;2;;908,526;1;3;;2;;;9;;1;2;;2;;1;11;1.2;76;1151.5059146
6,016,540;1;2;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;76;1040.2355902
6,016,544;1;1;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;76;1164.0155879
6,016,545;1;1;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;76;1040.2355902
6,016,545;1;2;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;76;1040.2355902
6,016,546;1;1;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;76;1204.0097223
6,016,549;1;1;1;80;76;2;;2,000,000;1;8;;2;;;5;;1;1;2;2;;1;11;2;76;1088.2476491
6,016,549;1;4;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1088.2476491
6,016,549;1;5;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1088.2476491
6,016,550;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1208.7254181
6,016,550;1;4;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1208.7254181
6,016,552;1;1;1;80;76;1;40;908,526;1;5;;2;;;8;;3;3;;2;;1;11;2;76;1164.0155879
6,016,552;1;2;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;76;1164.0155879
6,016,553;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1193.2552644
6,016,554;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1281.9867678
6,016,555;1;1;1;80;76;;;;1;4;;2;;;4;;1;1;4;2;;1;11;4;76;1576.1615654
6,016,558;1;2;1;80;76;;;;1;3;;1;;4;5;;2;2;;2;;1;11;4;76;1051.3244709
6,016,558;1;3;1;80;76;1;24;908,526;2;;;;2;;;.;2;2;;2;;1;11;;76;1051.3244709
6,016,559;1;2;1;80;76;;;1,500,000;1;8;;1;;1;9;;1;2;;2;;1;11;2;76;1007.6638574
6,016,560;1;1;1;80;76;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;76;1204.0097223
6,016,560;1;2;1;80;76;;;;1;8;;2;;;8;;2;2;;2;;1;11;3;76;1204.0097223
6,016,561;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1458.2705731
6,016,563;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;1033.1370953
6,016,564;1;4;1;80;76;2;;908,526;1;8;;2;;;2;;1;2;;2;;1;11;1.4;76;622.53179481
6,016,564;1;6;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;622.53179481
6,016,566;1;1;1;80;76;1;40;900,000;1;3;;2;;;8;;2;2;;2;;1;11;3;76;1275.4699815
6,016,568;1;2;1;80;76;;;;1;3;;2;;;2;;2;2;;2;;1;11;4;76;1364.201485
6,016,569;1;2;1;80;76;;;;2;;;;2;;;.;;;;2;;1;11;;76;1138.1447107
6,016,570;1;1;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;76;1040.2355902
