DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500S1;P7500S1A1;P7500S2;P7500S2A1;P7500S3;P7500S3A1;P7505;P7510S1;P7510S1A1;P7510S2;P7510S2A1;P7510S3;P7510S3A1;P750S1A1;P750S2A1;P750S1;P750S2;P750S3;P750S4;P1661S1;P1661S2;P1661S3;P1661S4;P1661S1A1;P1661S2A1;P1661S3A1;P1661S4A1;P1661S4A2;P750S3A1;P7510S5;P7510S5A1;P7510S6;P7510S6A1;P7510S7;P7510S7A1;AREA;MES;DPTO;fex_c_2011
6,016,525;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1193.2552644
6,016,531;1;1;1;95;1;1;345,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1007.6638574
6,016,531;1;2;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;90,000;2;;76;11;76;1007.6638574
6,016,531;1;3;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;120,000;2;;76;11;76;1007.6638574
6,016,532;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1259.120276
6,016,532;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1259.120276
6,016,532;1;3;1;95;1;1;400,000;1;860,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;850,000;76;11;76;1259.120276
6,016,533;1;1;1;95;2;;;;;;;1;2;;2;;1;960,000;;960,000;;1;;;;;1;;;;960,000;;;;2;;2;;2;;76;11;76;1204.0097223
6,016,533;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1204.0097223
6,016,534;1;1;1;95;2;;;;;;;1;2;;2;;1;1,920,000;;1,920,000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1,920,000;;2;;2;;2;;76;11;76;1077.1587685
6,016,534;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1077.1587685
6,016,534;2;1;2;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1077.1587685
6,016,534;2;2;2;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1077.1587685
6,016,535;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1138.1447107
6,016,535;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1138.1447107
6,016,536;1;1;1;95;1;1;1,500,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1419.3120387
6,016,536;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1419.3120387
6,016,536;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1419.3120387
6,016,537;1;1;1;95;1;2;;1;908,526;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;11,810,838;76;11;76;931.57201198
6,016,537;1;2;1;95;2;;;;;;;1;2;;2;;1;960,000;;960,000;;1;;;;;1;;;;960,000;;;;2;;2;;2;;76;11;76;931.57201198
6,016,537;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;931.57201198
6,016,538;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1151.5059146
6,016,538;1;2;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;120,000;1;1,500,000;76;11;76;1151.5059146
6,016,538;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1151.5059146
6,016,539;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1368.8435872
6,016,539;1;2;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;100,000;2;;76;11;76;1368.8435872
6,016,540;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1040.2355902
6,016,540;1;2;1;95;1;2;;1;2,000,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;2,000,000;76;11;76;1040.2355902
6,016,541;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1471.8158464
6,016,541;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1471.8158464
6,016,542;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1227.5716966
6,016,542;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1227.5716966
6,016,542;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1227.5716966
6,016,543;1;1;1;95;1;1;200,000;2;;2;;1;1;1,200,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;76;11;76;1040.2355902
6,016,543;2;1;2;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;98;1;1,300,000;76;11;76;1040.2355902
6,016,544;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1164.0155879
6,016,544;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1164.0155879
6,016,544;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1164.0155879
6,016,544;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1164.0155879
6,016,545;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1040.2355902
6,016,545;1;2;1;95;1;2;;1;1,100,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;1,300,000;76;11;76;1040.2355902
6,016,546;1;1;1;95;1;2;;1;860,000;2;;1;1;1,200,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;1,700,000;76;11;76;1204.0097223
6,016,546;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1204.0097223
6,016,548;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1103.8282785
6,016,548;1;2;1;95;1;1;970,000;2;;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;400,000;2;;76;11;76;1103.8282785
6,016,549;1;1;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;1;98;2;;2;;76;11;76;1088.2476491
6,016,549;1;2;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;98;2;;76;11;76;1088.2476491
6,016,549;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1088.2476491
6,016,549;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1088.2476491
6,016,549;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1088.2476491
6,016,550;1;1;1;95;2;;;;;;;1;1;18,960,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;76;11;76;1208.7254181
6,016,550;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1208.7254181
6,016,550;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1208.7254181
6,016,551;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;940.05414653
6,016,551;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;940.05414653
6,016,552;1;1;1;95;1;2;;1;850,000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1164.0155879
6,016,552;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1164.0155879
6,016,552;1;3;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;98;2;;76;11;76;1164.0155879
6,016,552;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1164.0155879
6,016,553;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1193.2552644
6,016,553;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1193.2552644
6,016,553;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1193.2552644
6,016,554;1;1;1;95;2;;;;;;;1;1;98;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;76;11;76;1281.9867678
6,016,554;1;2;1;95;2;;;;;;;1;2;;2;;1;12,000,000;;12,000,000;;1;;;;1;;;;12,000,000;;;;;2;;2;;2;;76;11;76;1281.9867678
6,016,555;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1576.1615654
6,016,555;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1576.1615654
6,016,555;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1576.1615654
6,016,555;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1576.1615654
6,016,555;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1576.1615654
6,016,555;1;7;1;95;2;;;;;;;1;2;;2;;1;2,725,578;2,725,578;;1;;;;;;;;;;;;;;2;;2;;2;;76;11;76;1576.1615654
6,016,555;1;8;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1576.1615654
6,016,556;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1117.3871687
6,016,556;1;2;1;95;1;2;;2;;1;100,000;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;98;76;11;76;1117.3871687
6,016,557;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;940.05414653
6,016,557;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;940.05414653
6,016,558;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1051.3244709
6,016,558;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1051.3244709
6,016,558;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1051.3244709
6,016,559;1;1;1;95;1;1;180,000;2;;2;;1;1;98;1;98;2;;;;;;;;;;;;;;;;;;2;;2;;2;;76;11;76;1007.6638574
6,016,559;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1007.6638574
6,016,559;1;3;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;170,000;2;;76;11;76;1007.6638574
6,016,560;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1204.0097223
6,016,560;1;2;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;98;76;11;76;1204.0097223
6,016,561;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1458.2705731
6,016,561;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1458.2705731
6,016,561;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1458.2705731
6,016,562;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1471.8158464
6,016,562;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1471.8158464
6,016,563;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1033.1370953
6,016,563;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1033.1370953
6,016,563;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1033.1370953
6,016,563;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1033.1370953
6,016,564;1;1;1;95;1;2;;1;98;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;98;76;11;76;622.53179481
6,016,564;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;622.53179481
6,016,564;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;622.53179481
6,016,564;1;4;1;95;2;;;;;;;1;2;;1;2,100,000;2;;;;;;;;;;;;;;;;;;2;;2;;2;;76;11;76;622.53179481
6,016,564;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;622.53179481
6,016,564;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;622.53179481
6,016,566;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1275.4699815
6,016,566;1;2;1;95;1;2;;2;;1;200,000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1275.4699815
6,016,566;1;4;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;100,000;2;;76;11;76;1275.4699815
6,016,567;1;1;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;100,000;2;;76;11;76;1308.0417144
6,016,567;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1308.0417144
6,016,568;1;1;1;95;2;;;;;;;1;2;;2;;1;900,000;;900,000;;1;;;1;;;;900,000;;;;;;2;;2;;2;;76;11;76;1364.201485
6,016,568;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1364.201485
6,016,569;1;1;1;95;2;;;;;;;1;2;;2;;1;1,200,000;;1,200,000;;1;;;1;;;;1,200,000;;;;;;2;;2;;2;;76;11;76;1138.1447107
6,016,569;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1138.1447107
6,016,570;1;1;1;95;1;2;;1;1,283,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;1,283,000;76;11;76;1040.2355902
6,016,570;1;2;1;95;1;1;98;2;;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;98;2;;76;11;76;1040.2355902
6,016,571;1;1;1;95;1;2;;1;1,000,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;1,300,000;76;11;76;976.97732475
6,016,571;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;976.97732475
6,016,571;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;976.97732475
6,016,571;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;976.97732475
6,016,572;1;1;1;95;1;2;;1;835,844;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;900,000;76;11;76;782.9037832
6,016,572;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;782.9037832
6,016,572;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;782.9037832
6,016,572;1;4;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;120,000;2;;76;11;76;782.9037832
6,016,572;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;782.9037832
6,016,573;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1040.2355902
6,016,573;1;2;1;95;2;;;;;;;1;2;;2;;1;1,920,000;;1,920,000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1,920,000;;2;;2;;2;;76;11;76;1040.2355902
6,016,574;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1839.8034142
6,016,574;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1839.8034142
6,016,575;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1506.1322785
6,016,575;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1506.1322785
6,016,576;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1471.8158464
6,016,576;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1471.8158464
6,016,577;1;1;1;95;1;2;;1;2,800,000;2;;1;2;;1;60,000,000;2;;;;;;;;;;;;;;;;;;2;;2;;1;5,600,000;76;11;76;1148.8991685
6,016,578;1;1;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;98;2;;76;11;76;941.79884586
6,016,578;1;2;1;95;2;;;;;;;1;1;6,600,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;76;11;76;941.79884586
6,016,578;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;941.79884586
6,016,579;1;1;1;95;1;2;;1;3,000,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;6,000,000;76;11;76;1148.8991685
6,016,580;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1040.2355902
6,016,580;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1040.2355902
6,016,581;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1375.6514253
6,016,581;1;2;1;95;1;1;1,500,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1375.6514253
6,016,581;1;4;1;95;2;;;;;;;1;1;300,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;76;11;76;1375.6514253
6,016,582;1;1;1;95;1;2;;2;;1;400,000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;943.71010945
6,016,582;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;943.71010945
6,016,582;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;943.71010945
6,016,583;1;1;1;95;1;2;;1;831,000;2;;1;1;98;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;76;11;76;1227.5716966
6,016,583;1;2;1;95;2;;;;;;;1;2;;1;200,000;2;;;;;;;;;;;;;;;;;;2;;2;;2;;76;11;76;1227.5716966
6,016,583;1;3;1;95;2;;;;;;;1;2;;1;200,000;2;;;;;;;;;;;;;;;;;;2;;2;;2;;76;11;76;1227.5716966
6,016,584;1;1;1;95;1;2;;1;835,844;2;;1;1;7,200,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;877,807;76;11;76;900.04949602
6,016,584;1;2;1;95;2;;;;;;;1;2;;1;3,600,000;2;;;;;;;;;;;;;;;;;;2;;2;;2;;76;11;76;900.04949602
6,016,584;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;900.04949602
6,016,585;1;1;1;95;1;1;1,000,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1148.8991685
6,016,586;1;1;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;98;2;;76;11;76;1634.9754148
6,016,586;1;2;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;98;2;;76;11;76;1634.9754148
6,016,586;1;5;1;95;1;2;;1;872,200;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;950,000;76;11;76;1634.9754148
6,016,586;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1634.9754148
6,016,587;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1368.8435872
6,016,587;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1368.8435872
6,016,588;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1368.8435872
6,016,588;1;2;1;95;2;;;;;;;1;2;;1;6,000,000;2;;;;;;;;;;;;;;;;;;2;;2;;2;;76;11;76;1368.8435872
6,016,589;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1334.4905755
6,016,590;1;1;1;95;1;2;;1;872,200;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;1,750,000;76;11;76;1286.2380562
6,016,590;1;2;1;95;1;2;;2;;1;300,000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1286.2380562
6,016,590;1;4;1;95;1;2;;2;;1;200,000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1286.2380562
6,016,591;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1041.9802896
6,016,591;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1041.9802896
6,016,591;1;3;1;95;1;1;900,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1041.9802896
6,016,592;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1471.8158464
6,016,592;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1471.8158464
6,016,593;1;1;1;95;1;2;;1;1,200,000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;743.70828171
6,016,593;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;743.70828171
6,016,593;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;743.70828171
6,016,596;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;944.40559193
6,016,596;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;944.40559193
6,016,596;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;944.40559193
6,016,596;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;944.40559193
6,016,596;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;944.40559193
6,016,597;1;1;1;95;1;2;;1;1,232,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;1,400,000;76;11;76;988.42726505
6,016,597;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;988.42726505
6,016,597;1;3;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;98;2;;76;11;76;988.42726505
6,016,597;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;988.42726505
6,016,597;1;5;1;95;2;;;;;;;1;2;;2;;1;18,000,000;;18,000,000;;1;;;;;;1;;;;BECA ESTUDIANTIL;18,000,000;;2;;2;;2;;76;11;76;988.42726505
6,016,599;1;1;1;95;1;1;150,000;2;;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;98;1;98;76;11;76;1405.7667654
6,016,599;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1405.7667654
6,016,599;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1405.7667654
6,016,599;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1405.7667654
6,016,600;1;1;1;95;1;1;600,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1148.8991685
6,016,601;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1368.8435872
6,016,601;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1368.8435872
6,016,602;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1103.8282785
6,016,602;1;2;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;100,000;2;;76;11;76;1103.8282785
6,016,603;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1272.6791661
6,016,603;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1272.6791661
6,016,603;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1272.6791661
6,016,606;1;1;1;95;1;2;;1;1,300,000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;700,000;1;900,000;76;11;76;843.88972542
6,016,606;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;843.88972542
6,016,606;1;3;1;95;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;1;180,000;2;;76;11;76;843.88972542
6,016,607;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1368.8435872
6,016,607;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;1368.8435872
6,016,608;1;1;1;95;1;2;;1;828,526;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;10,770,838;76;11;76;1148.8991685
6,016,609;1;1;1;95;1;1;98;1;98;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;;2;;2;;1;98;76;11;76;887.55033886
6,016,609;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;11;76;887.55033886
