DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
504387;1;1;17;80;1;3;4; ;3; ;2; ;2; ; ;2; ;6;1;1;17;150,924363918934
504388;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;183,301794953415
504389;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;189,711127958799
504392;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;141,305320521777
504394;1;1;17;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;17;173,797838230703
504395;1;1;17;80;1;4;4; ;3; ;2; ;2; ; ;3; ;8;1;1;17;116,877676671304
504397;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;160,310949032469
504397;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;160,310949032469
504398;1;1;17;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;17;109,010746371906
504398;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;109,010746371906
504400;1;1;17;80;1;3;4; ;3; ;2; ;2; ; ; ; ;11;2;1;17;131,215997496209
504400;1;3;17;80;1;1;1; ;2; ;2; ;1;480000; ; ; ;2;2;1;17;131,215997496209
504401;1;1;17;80;1;4;4; ;3; ;2; ;2; ; ; ; ;11;2;1;17;104,381767030148
504401;1;2;17;80;1;2;4; ;3; ;2; ;2; ; ; ; ;9;2;1;17;104,381767030148
504404;1;1;17;80;1;1;7; ;2; ;2; ;1;150000; ; ; ;2;2;1;17;136,468671484852
504405;1;2;17;80;1;1;5; ;2; ;2; ;1;540000; ; ; ;2;2;1;17;123,650005474084
504406;1;2;17;80;1;1;1; ;2; ;2; ;1;300000; ; ; ;2;2;1;17;124,806664490825
504406;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;124,806664490825
504406;1;4;17;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;17;124,806664490825
504408;1;1;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;167,505876834496
504408;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;167,505876834496
504408;1;3;17;80;1;1;1; ;2; ;2; ;1;400000; ; ; ;2;2;1;17;167,505876834496
504410;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;165,115426841966
504412;1;1;17;80;1;4;2; ;3; ;2; ;2; ; ; ; ;8;2;1;17;116,877676671304
504413;1;1;17;80;1;4;6; ;2; ;2; ;2; ; ; ; ;4;2;1;17;114,953461640352
504415;1;3;17;80;1;2;5; ;2; ;2; ;2; ; ; ;PORQUE LE PAGABAN MUY POCO;12;2;1;17;176,106867151389
504415;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;176,106867151389
504415;1;5;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;176,106867151389
504416;1;3;17;80;1;1;1; ;2; ;1;280000;1;560000; ; ; ;2;2;1;17;160,193577423292
504416;1;5;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;160,193577423292
505173;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;110,198940900954
505173;1;2;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;110,198940900954
505173;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;110,198940900954
505174;2;2;23;80;2; ; ; ;2; ;2; ;2; ;1;1; ;9; ;1;23;121,011823883008
505176;1;3;23;80;1;1;1; ;2; ;2; ;1;100000; ; ; ;2;2;1;23;117,890607738685
505176;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;117,890607738685
505178;1;1;23;80;1;2;3; ;2; ;2; ;2; ; ; ; ;1;2;1;23;101,237876978075
505178;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;101,237876978075
505179;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;118,416877383644
505180;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;113,056419871264
505180;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;113,056419871264
505180;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;113,056419871264
505181;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;118,323896477226
505182;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;123,258763900657
505183;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;99,3147668468198
505183;1;10;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;99,3147668468198
505186;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;123,029637651805
505186;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;123,029637651805
505186;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;123,029637651805
505187;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;106,525540847012
505187;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;106,525540847012
505188;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;108,964154740967
505188;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;108,964154740967
505189;1;1;23;80;1;1;6; ;2; ;2; ;2; ; ;1; ;1;1;1;23;91,0832329336735
505189;1;2;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;91,0832329336735
505190;2;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;101,237876978075
505191;1;2;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;116,91955875271
505191;1;3;23;80;1;1;7; ;2; ;2; ;1;100000; ;1; ;2;1;1;23;116,91955875271
505191;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;116,91955875271
505192;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;108,864247410583
505192;1;6;23;80;1;4;6; ;2; ;2; ;2; ; ; ; ;11;2;1;23;108,864247410583
505193;1;2;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;88,5189622569407
505193;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;88,5189622569407
505193;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;88,5189622569407
505195;1;1;23;80;1;4;0; ;2; ;2; ;2; ; ; ; ;8;2;1;23;104,996932479397
505195;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;104,996932479397
505195;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;104,996932479397
505200;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;107,824409051726
505200;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;107,824409051726
505203;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;154,865293264106
505203;1;7;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;154,865293264106
505203;1;8;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;154,865293264106
505203;2;2;23;80;1;1;2; ;2; ;2; ;1;300000; ; ; ;9;2;1;23;154,865293264106
505203;2;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;154,865293264106
505207;1;2;23;80;1;2;1; ;2; ;2; ;2; ; ;1; ;2;1;1;23;109,057135647385
505208;1;1;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;116,900757629412
505209;1;2;23;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;114,378412430575
505209;1;4;23;80;2; ; ; ;2; ;2; ;2; ;1;2; ;8; ;1;23;114,378412430575
505209;1;7;23;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;114,378412430575
505210;1;10;23;80;1;1;1; ;2; ;2; ;1;160000; ; ; ;2;2;1;23;154,794616106076
505216;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;81,3333668948892
505216;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;81,3333668948892
505216;1;6;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;81,3333668948892
505217;1;1;23;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;23;105,457733939952
505217;1;2;23;80;2; ; ; ;2; ;2; ;2; ;1;4; ;9; ;1;23;105,457733939952
505218;1;2;23;80;1;1;3; ;2; ;1;250000;1;3000000; ; ; ;4;2;1;23;103,845312090823
505218;1;3;23;80;1;1;2; ;2; ;1;100000;1;800000; ; ; ;9;2;1;23;103,845312090823
505219;1;2;23;80;1;1;5; ;2; ;2; ;1;500000; ; ; ;9;2;1;23;145,227573377134
505219;1;3;23;80;1;1;7; ;2; ;2; ;2; ; ; ; ;2;2;1;23;145,227573377134
505219;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;145,227573377134
505220;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;101,689754522237
505220;1;7;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;101,689754522237
505221;1;2;23;80;1;1;2; ;2; ;2; ;1;450000; ;1; ;9;1;1;23;138,363312944725
505222;1;1;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;111,776140472173
505222;1;3;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;111,776140472173
505222;2;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;111,776140472173
505225;1;1;23;80;1;4;4; ;3; ;2; ;2; ; ;3; ;4;1;1;23;97,1003309263501
505225;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;97,1003309263501
505225;1;3;23;80;1;4;2; ;2; ;2; ;2; ; ;3; ;9;1;1;23;97,1003309263501
505226;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;117,754462396251
505229;1;2;23;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;23;105,437546676976
505229;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;105,437546676976
505230;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;141,352559796355
505231;1;3;23;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;23;116,197450088009
505234;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;107,346741516673
505234;1;6;23;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;107,346741516673
505235;1;3;23;80;1;1;1; ;2; ;2; ;1;600000; ; ; ;2;2;1;23;113,056419871264
505235;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;113,056419871264
505235;1;5;23;80;1;1;1; ;2; ;2; ;1;150000; ; ; ;2;2;1;23;113,056419871264
505236;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;133,540999776638
505237;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;83,7688313795456
505237;1;3;23;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;23;83,7688313795456
505237;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;83,7688313795456
505237;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;83,7688313795456
505237;1;6;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;83,7688313795456
505237;1;8;23;80;1;3;2; ;2; ;2; ;2; ; ; ; ;4;2;1;23;83,7688313795456
505238;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;105,86312585962
505239;1;1;23;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;23;105,561817320076
505239;1;2;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;105,561817320076
505244;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;148,385132835172
505245;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;63,1127648608432
505246;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;109,148000068391
505246;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;109,148000068391
505246;1;8;23;80;1;1;1; ;2; ;2; ;2; ; ; ; ;2;2;1;23;109,148000068391
505249;1;3;23;80;1;1;1; ;2; ;2; ;1;200000; ; ; ;2;2;1;23;115,612377984353
505249;1;5;23;80;1;1;1; ;2; ;2; ;2; ; ; ; ;2;2;1;23;115,612377984353
505250;1;2;23;80;1;1;3; ;2; ;2; ;1;300000; ; ; ;4;2;1;23;145,79244731151
505250;1;5;23;80;1;2;7; ;2; ;2; ;2; ; ; ; ;9;2;1;23;145,79244731151
505251;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;103,603697228587
505251;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;103,603697228587
505254;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98,4646673154669
505254;2;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98,4646673154669
505254;2;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98,4646673154669
505257;1;3;23;80;2; ; ; ;2; ;2; ;2; ;1;1; ;8; ;1;23;115,736648627454
505257;1;4;23;80;2; ; ; ;2; ;2; ;2; ;1;1; ;8; ;1;23;115,736648627454
505259;1;1;23;80;1;4;6; ;2; ;2; ;2; ; ; ; ;9;2;1;23;99,8460278669433
505260;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;99,9821732093768
505260;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;99,9821732093768
505261;1;2;23;80;1;1;7; ;2; ;2; ;1;300000; ;1; ;4;1;1;23;124,960245021279
505262;1;2;23;80;1;3;3; ;3; ;2; ;2; ; ; ; ;4;2;1;23;145,569095569753
505264;1;1;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;82,3204380004038
505266;1;2;23;80;1;2;5; ;2; ;2; ;2; ; ; ; ;9;2;1;23;122,155745621989
505266;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;122,155745621989
505266;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;122,155745621989
505268;1;3;23;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;106,525540847012
505270;1;1;23;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;23;99,8126175503569
505270;1;3;23;80;1;2;7; ;2; ;2; ;2; ; ; ; ;2;2;1;23;99,8126175503569
505270;1;5;23;80;1;4;3; ;3; ;2; ;2; ; ; ; ;4;2;1;23;99,8126175503569
505272;1;1;23;80;1;4;7; ;2; ;2; ;2; ; ; ; ;1;2;1;23;100,33750515013
505272;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;100,33750515013
505272;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;100,33750515013
505272;1;5;23;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;23;100,33750515013
505272;1;7;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;100,33750515013
505273;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;99,7217572238426
505274;1;1;23;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;98,9254687760224
505274;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98,9254687760224
505274;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98,9254687760224
505275;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;142,226451826171
505276;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;187,56849092203
505276;1;4;23;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;187,56849092203
505277;1;3;23;80;1;1;3; ;2; ;2; ;2; ; ; ; ;2;2;1;23;119,5997875089
505277;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;119,5997875089
505278;1;1;23;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;66,7618016020685
505278;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;66,7618016020685
505278;1;3;23;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;66,7618016020685
505278;1;7;23;80;2; ; ; ;2; ;2; ;2; ;1;2; ;3; ;1;23;66,7618016020685
505279;1;1;23;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;23;121,701751592415
505279;1;3;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;121,701751592415
505279;2;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;121,701751592415
505280;1;3;23;80;1;2;7; ;2; ;2; ;2; ; ; ; ;2;2;1;23;118,866327735646
505280;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;118,866327735646
505280;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;118,866327735646
505280;1;6;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;118,866327735646
505283;1;1;23;80;1;1;4; ;3; ;2; ;2; ; ; ; ;11;2;1;23;102,374524310067
505283;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;102,374524310067
505283;1;4;23;80;1;1;1; ;2; ;2; ;2; ; ; ; ;2;2;1;23;102,374524310067
505284;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;117,445810521382
506312;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;111,749239102907
506315;1;1;23;80;1;3;3; ;3; ;2; ;2; ; ; ; ;4;2;1;23;103,412023352282
506315;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;103,412023352282
506315;1;6;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;103,412023352282
506316;1;2;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;89,9511858940254
506316;1;3;23;80;1;2;2; ;2; ;2; ;2; ; ; ; ;8;2;1;23;89,9511858940254
506316;1;6;23;80;1;1;1; ;2; ;2; ;1;900000; ; ; ;2;2;1;23;89,9511858940254
506316;1;7;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;89,9511858940254
506316;1;9;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;89,9511858940254
506318;1;4;23;80;1;1;1; ;2; ;2; ;1;100000; ;1; ;2;1;1;23;90,8659813841548
506319;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;142,226451826171
506320;1;4;23;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;23;124,835974378179
506322;1;2;23;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;109,193280989818
506322;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;109,193280989818
506324;1;3;23;80;1;1;7; ;2; ;2; ;1;100000; ; ; ;2;2;1;23;104,779680929878
506324;1;6;23;80;1;1;7; ;2; ;2; ;1;120000; ; ; ;2;2;1;23;104,779680929878
506324;1;9;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;104,779680929878
506326;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;104,786410020526
506326;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;104,786410020526
506328;1;1;23;80;1;4;8;PORQUE QUERIA DESCANSAR Y NO TRABAJAR MAS;2; ;2; ;2; ; ; ; ;8;2;1;23;93,8289306889851
506328;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;93,8289306889851
506331;1;3;23;80;2; ; ; ;2; ;2; ;2; ;1;1; ;9; ;1;23;145,227573377134
506331;2;1;23;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;145,227573377134
506331;2;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;145,227573377134
506334;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;124,960245021279
506335;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;120,332202473497
506336;1;1;23;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;23;77,915391451317
506336;1;2;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;77,915391451317
506336;3;5;23;80;1;2;5; ;2; ;1;4000;2; ; ; ; ;4;2;1;23;77,915391451317
506339;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;108,26833353148
506339;1;8;23;80;1;1;6; ;2; ;2; ;1;100000; ; ; ;2;2;1;23;108,26833353148
506341;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;112,920274528831
507344;1;2;50;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;107,286845831937
507351;1;1;50;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;125,46472663625
507351;1;2;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;125,46472663625
507353;1;1;50;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;50;144,019421381511
507353;1;2;50;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;144,019421381511
507354;1;2;50;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;165,670340012994
507356;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;242,293365908974
507356;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;242,293365908974
507357;1;3;50;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;88,7321510866758
507357;1;4;50;80;1;2;2; ;2; ;2; ;2; ; ;2; ;9;1;1;50;88,7321510866758
507358;1;2;50;80;1;2;1; ;2; ;2; ;2; ; ; ; ;9;2;1;50;104,683574368933
507359;1;1;50;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;144,038605309005
507363;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;182,788490150809
507363;1;6;50;80;1;1;2; ;2; ;2; ;1;600000; ;1; ;9;1;1;50;182,788490150809
507364;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;122,14017059271
507366;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;140,117739090664
507367;1;1;50;80;1;2;5; ;1;4;2; ;2; ; ;2; ;5;1;1;50;126,366611979506
507368;1;5;50;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;81,5591857282872
507369;1;2;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;104,448993335717
507370;1;1;50;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;104,158502966626
507371;1;2;50;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;162,545344337397
507373;1;2;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;221,891905877939
507373;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;221,891905877939
507373;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;221,891905877939
507377;1;1;50;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;179,444750179775
507377;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;179,444750179775
507379;1;1;50;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;50;162,020272935089
507380;1;1;50;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;183,342333342493
507380;1;2;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;183,342333342493
507381;1;1;50;80;1;1;8;ORDEN PUBLICO;2; ;2; ;1;3000000; ; ; ;8;2;1;50;144,019421381511
507384;1;1;50;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;50;183,652007639078
507384;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;183,652007639078
507385;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;180,54284870126
507385;1;4;50;80;2; ; ; ;2; ;2; ;2; ;1;2; ;4; ;1;50;180,54284870126
507386;1;2;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;140,8910785162
507386;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;140,8910785162
507387;1;1;50;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;126,347428052012
507387;1;2;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;126,347428052012
507388;1;1;50;80;2; ; ; ;2; ;2; ;2; ;1;4; ;8; ;1;50;124,939655233942
507388;1;2;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;124,939655233942
507388;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;124,939655233942
507390;1;2;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;50;164,572241491509
507390;1;4;50;80;1;4;3; ;2; ;2; ;2; ; ;3; ;4;1;1;50;164,572241491509
507390;1;5;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;164,572241491509
507392;1;1;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;139,808064794079
507397;1;1;50;80;1;1;3; ;2; ;1;30000;1;300000; ; ; ;4;2;1;50;126,366611979506
507398;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;139,250874412681
507398;1;5;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;139,250874412681
507399;1;2;50;80;1;4;2; ;1;2;2; ;2; ; ;3; ;5;1;1;50;126,347428052012
507400;1;1;50;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;50;125,268513458021
507400;1;3;50;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;125,268513458021
507401;1;2;50;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;202,246066749853
507402;1;2;50;80;1;2;8;CAMBIO DE DOMOCILIO;2; ;2; ;2; ; ; ; ;9;2;1;50;217,294608178328
507402;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;217,294608178328
