DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;CLASE;FT;P7510S7A1;P7510S7;DPTO;AREA;fex_c_2011
975621;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;10.145.365.336.794
975621;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;10.145.365.336.794
975621;1;9;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;10.145.365.336.794
975622;1;1;1;95;1;;2;1;;465200;;2;2;;;;;;;;;;;1;1;;;19;19;854.755.539.247.812
975622;1;2;1;95;1;;2;1;;1800000;;2;2;;;;;;;;;;;1;1;;;19;19;854.755.539.247.812
975622;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;854.755.539.247.812
975622;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;854.755.539.247.812
975623;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;667.529.831.321.418
975623;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;667.529.831.321.418
975624;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;116.415.048.546.555
975624;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;116.415.048.546.555
975624;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;116.415.048.546.555
975624;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;116.415.048.546.555
975625;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;108.237.090.697.921
975625;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;108.237.090.697.921
975625;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;108.237.090.697.921
975625;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;108.237.090.697.921
975626;1;1;1;95;1;;2;1;;99;;2;2;;;;;;;;;;;1;1;;;19;19;92.256.701.643.655
975626;1;2;1;95;1;;1;2;;;700000;2;2;;;;;;;;;;;1;1;;;19;19;92.256.701.643.655
975626;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;92.256.701.643.655
975626;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;92.256.701.643.655
975627;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;977.361.149.917.617
975627;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;977.361.149.917.617
975627;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;977.361.149.917.617
975628;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;695.789.357.958.078
975628;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;695.789.357.958.078
975628;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;695.789.357.958.078
975629;1;1;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;19;19;956.875.155.726.872
975632;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;69.160.900.132.847
975632;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;69.160.900.132.847
975632;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;69.160.900.132.847
975632;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;69.160.900.132.847
975633;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;951.751.761.485.327
975633;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;951.751.761.485.327
975633;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;951.751.761.485.327
975633;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;951.751.761.485.327
975633;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;951.751.761.485.327
975633;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;951.751.761.485.327
975634;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;101.110.590.742.364
975634;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;101.110.590.742.364
975634;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;101.110.590.742.364
975634;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;101.110.590.742.364
975634;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;101.110.590.742.364
975635;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;100.665.267.377.428
975635;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;100.665.267.377.428
975635;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;100.665.267.377.428
975635;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;100.665.267.377.428
975636;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;925.076.520.462.456
975636;1;2;1;95;2;;;;;;;;1;2;2;;;;;170000;2;1;2;1;1;;2;19;19;925.076.520.462.456
975636;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;925.076.520.462.456
975636;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;925.076.520.462.456
975636;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;925.076.520.462.456
975636;2;1;2;95;1;;2;1;;461500;;2;2;;;;;;;;;;;1;1;;;19;19;925.076.520.462.456
975636;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;925.076.520.462.456
975637;1;1;1;95;1;;2;1;;800000;;2;2;;;;;;;;;;;1;1;;;19;19;890.223.574.642.199
975637;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;890.223.574.642.199
975637;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;890.223.574.642.199
975638;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;126.581.948.845.818
975638;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;126.581.948.845.818
975638;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;126.581.948.845.818
975638;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;126.581.948.845.818
975638;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;126.581.948.845.818
975639;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;970.022.096.542.435
975639;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;970.022.096.542.435
975639;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;970.022.096.542.435
975639;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;970.022.096.542.435
975639;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;970.022.096.542.435
975640;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;837.134.866.630.252
975640;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;837.134.866.630.252
975640;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;837.134.866.630.252
975641;1;1;1;95;2;;;;;;;;1;1;2;;;;720000;;2;2;2;1;1;;2;19;19;773.610.524.879.007
975642;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;961.381.795.389.885
975642;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;961.381.795.389.885
975642;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;961.381.795.389.885
975643;1;1;1;95;1;;2;1;;860000;;2;1;1;2;;;;40000000;;2;2;2;1;1;;2;19;19;6.161.855.937.448
975643;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;6.161.855.937.448
975643;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;6.161.855.937.448
975643;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;6.161.855.937.448
975644;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;11.273.566.463.116
975644;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;11.273.566.463.116
975645;1;1;1;95;1;;1;1;;600000;8000000;2;2;;;;;;;;;;;1;1;;;19;19;728.239.578.560.313
975645;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;728.239.578.560.313
975645;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;728.239.578.560.313
975646;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;802.795.269.927.784
975646;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;802.795.269.927.784
975646;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;802.795.269.927.784
975647;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;541.816.250.966.875
975647;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;541.816.250.966.875
975647;1;3;1;95;2;;;;;;;;1;2;2;3000000;;;;;2;2;1;1;1;;2;19;19;541.816.250.966.875
975647;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;541.816.250.966.875
975649;1;1;1;95;2;;;;;;;;1;2;2;;;;;300000;2;1;2;1;1;;2;19;19;119.744.030.862.844
975649;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;119.744.030.862.844
975649;1;4;1;95;2;;;;;;;;1;2;2;;;;;600000;2;1;2;1;1;;2;19;19;119.744.030.862.844
975650;1;1;1;95;1;;2;1;;686000;;2;2;;;;;;;;;;;1;1;;;19;19;104.452.296.466.681
975650;1;2;1;95;1;;1;2;;;200000;2;2;;;;;;;;;;;1;1;;;19;19;104.452.296.466.681
975650;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;104.452.296.466.681
975650;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;104.452.296.466.681
975650;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;104.452.296.466.681
975651;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;989.402.548.152.335
975651;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;989.402.548.152.335
975651;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;989.402.548.152.335
975652;1;1;1;95;2;;;;;;;;1;2;2;;;600000;;;1;2;2;1;1;;2;19;19;841.422.002.067.745
975653;1;1;1;95;1;;1;2;;;450000;2;2;;;;;;;;;;;1;1;;;19;19;988.240.006.314.877
975653;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;988.240.006.314.877
975653;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;988.240.006.314.877
975654;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;890.223.574.642.199
975654;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;890.223.574.642.199
975654;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;890.223.574.642.199
975655;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;941.620.237.503.482
975655;1;2;1;95;2;;;;;;;;1;1;2;;;;300000;;2;2;2;1;1;;2;19;19;941.620.237.503.482
975657;1;1;1;95;1;;2;1;;1047000;;2;2;;;;;;;;;;;1;1;;;19;19;648.386.703.136.858
975657;1;2;1;95;1;;2;2;300000;;;1;2;;;;;;;;;;;1;1;;;19;19;648.386.703.136.858
975657;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;648.386.703.136.858
975658;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;979.499.637.228.027
975658;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;979.499.637.228.027
975658;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;979.499.637.228.027
975658;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;979.499.637.228.027
975659;1;1;1;95;1;;2;1;;390000;;2;2;;;;;;;;;;;1;1;;;19;19;107.348.820.549.006
975659;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;107.348.820.549.006
975659;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;107.348.820.549.006
975660;1;1;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;1;1;;;19;19;638.963.515.974.485
975660;1;2;1;95;1;;2;1;;1800000;;2;2;;;;;;;;;;;1;1;;;19;19;638.963.515.974.485
975661;1;1;1;95;2;;;;;;;;1;2;1;;98;;;;2;2;2;1;1;;2;19;19;101.399.172.714.946
975661;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;101.399.172.714.946
975662;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;109.170.611.526.251
975663;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;116.856.399.419.382
975663;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;116.856.399.419.382
975663;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;116.856.399.419.382
975663;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;116.856.399.419.382
975663;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;116.856.399.419.382
975663;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;116.856.399.419.382
975664;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;729.640.894.271.981
975664;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;729.640.894.271.981
975664;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;729.640.894.271.981
975664;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;729.640.894.271.981
975665;1;1;1;95;2;;;;;;;;1;2;2;;;;;6600000;2;1;2;1;1;;2;19;19;707.557.879.173.046
975666;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;109.170.611.526.251
975667;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;963.377.950.298.002
975667;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;963.377.950.298.002
975668;1;1;1;95;1;;2;1;;900000;;2;2;;;;;;;;;;;1;1;;;19;19;959.327.190.776.286
975668;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;959.327.190.776.286
975668;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;959.327.190.776.286
975668;1;5;1;95;1;;2;2;50000;;;1;2;;;;;;;;;;;1;1;;;19;19;959.327.190.776.286
975668;1;6;1;95;1;;2;1;;700000;;2;2;;;;;;;;;;;1;1;;;19;19;959.327.190.776.286
975668;1;7;1;95;2;;;;;;;;1;2;1;;950000;;;;2;2;2;1;1;;2;19;19;959.327.190.776.286
975669;1;1;1;95;2;;;;;;;;1;1;2;;;;180000;;2;2;2;1;1;;2;19;19;69.489.969.314.037
975669;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;69.489.969.314.037
975669;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;69.489.969.314.037
975669;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;69.489.969.314.037
975669;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;69.489.969.314.037
975670;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;799.634.175.223.777
975670;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;799.634.175.223.777
975670;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;799.634.175.223.777
975670;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;799.634.175.223.777
975670;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;799.634.175.223.777
975671;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;109.170.611.526.251
975672;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;957.059.106.357.984
975672;1;2;1;95;1;;1;2;;;300000;2;2;;;;;;;;;;;1;1;;;19;19;957.059.106.357.984
975673;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;108.436.706.188.732
975673;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;108.436.706.188.732
975673;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;108.436.706.188.732
975674;1;1;1;95;1;;1;2;;;1500000;2;2;;;;;;;;;;;1;1;;;19;19;60.865.178.268.266
975674;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;60.865.178.268.266
975674;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;60.865.178.268.266
975675;1;1;1;95;2;;;;;;;;1;2;1;;7000000;;;;2;2;2;1;1;;2;19;19;102.487.058.354.672
975675;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;102.487.058.354.672
975676;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;994.132.284.129.799
975676;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;994.132.284.129.799
975676;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;994.132.284.129.799
975676;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;994.132.284.129.799
975676;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;994.132.284.129.799
975677;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;636.708.089.039.518
975677;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;636.708.089.039.518
975677;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;636.708.089.039.518
975677;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;636.708.089.039.518
975677;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;636.708.089.039.518
975677;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;636.708.089.039.518
975678;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;113.043.958.371.219
975678;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;113.043.958.371.219
975680;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;876.074.169.202.807
975680;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;876.074.169.202.807
975681;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;125.793.220.728.914
975681;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;125.793.220.728.914
975681;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;125.793.220.728.914
975681;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;125.793.220.728.914
975682;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;901.885.317.049.283
975682;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;901.885.317.049.283
975683;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;793.912.568.438.641
975683;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;793.912.568.438.641
975684;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;109.642.888.046.362
975684;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;109.642.888.046.362
975684;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;109.642.888.046.362
975684;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;109.642.888.046.362
975684;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;109.642.888.046.362
975684;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;109.642.888.046.362
975684;1;9;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;109.642.888.046.362
975684;1;10;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;109.642.888.046.362
975685;1;1;1;95;1;;1;2;;;100000;2;2;;;;;;;;;;;1;1;;;19;19;85.019.552.679.057
975685;1;2;1;95;2;;;;;;;;1;2;1;;98;;;;2;2;2;1;1;;2;19;19;85.019.552.679.057
975685;1;3;1;95;1;;2;2;100000;;;1;2;;;;;;;;;;;1;1;;;19;19;85.019.552.679.057
975685;2;1;2;95;2;;;;;;;;1;2;2;;;;;1000000;2;1;2;1;1;;2;19;19;85.019.552.679.057
975686;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;859.911.841.350.373
975686;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;859.911.841.350.373
975686;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;859.911.841.350.373
975686;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;859.911.841.350.373
975687;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;761.711.459.046.583
975687;1;3;1;95;1;;2;2;100000;;;1;2;;;;;;;;;;;1;1;;;19;19;761.711.459.046.583
975687;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;761.711.459.046.583
975688;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;840.392.683.800.564
975688;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;840.392.683.800.564
975689;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;956.875.155.726.872
975690;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;963.377.950.298.002
975690;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;963.377.950.298.002
975692;1;1;1;95;2;;;;;;;;1;1;2;;;;120000;;2;2;2;1;1;;2;19;19;135.629.971.111.029
975692;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;135.629.971.111.029
975692;1;3;1;95;2;;;;;;;;1;2;1;;600000;;;;2;2;2;1;1;;2;19;19;135.629.971.111.029
975692;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;135.629.971.111.029
975692;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;135.629.971.111.029
975693;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;101.217.952.287.246
975693;1;2;1;95;1;;1;2;;;100000;2;2;;;;;;;;;;;1;1;;;19;19;101.217.952.287.246
975693;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;101.217.952.287.246
975693;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;101.217.952.287.246
975694;1;1;1;95;2;;;;;;;;1;2;1;;98;;;;2;2;2;1;1;;2;19;19;114.050.768.783.696
975694;1;2;1;95;1;;2;1;;98;;2;2;;;;;;;;;;;1;1;;;19;19;114.050.768.783.696
975694;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;114.050.768.783.696
975695;1;1;1;95;1;;2;1;;461700;;2;2;;;;;;;;;;;1;1;;;19;19;677.625.801.708.854
975695;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;677.625.801.708.854
975695;1;3;1;95;2;;;;;;;;1;2;1;;550000;;;;2;2;2;1;1;;2;19;19;677.625.801.708.854
975696;1;1;1;95;1;;2;1;;1200000;;2;2;;;;;;;;;;;1;1;;;19;19;766.271.471.503.825
975696;1;2;1;95;1;;2;1;;550000;;2;2;;;;;;;;;;;1;1;;;19;19;766.271.471.503.825
975696;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;766.271.471.503.825
975697;1;1;1;95;1;;2;1;;1200000;;2;2;;;;;;;;;;;1;1;;;19;19;631.624.462.599.302
975697;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;631.624.462.599.302
975697;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;631.624.462.599.302
975697;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;631.624.462.599.302
975698;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;805.953.966.673.358
975698;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;805.953.966.673.358
975699;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;875.057.582.807.446
975699;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;875.057.582.807.446
975699;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;875.057.582.807.446
975699;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;875.057.582.807.446
975699;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;875.057.582.807.446
975700;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;777.824.037.144.591
975700;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;777.824.037.144.591
975700;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;777.824.037.144.591
975700;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;777.824.037.144.591
975701;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;859.078.228.279.714
975701;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;859.078.228.279.714
975701;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;859.078.228.279.714
975701;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;859.078.228.279.714
975701;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;859.078.228.279.714
975702;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;112.257.630.175.442
975702;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;112.257.630.175.442
975702;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;112.257.630.175.442
975702;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;112.257.630.175.442
975703;1;1;1;95;2;;;;;;;;1;2;2;;;2500000;;;1;2;2;1;1;;2;19;19;102.053.610.417.807
975703;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;102.053.610.417.807
975704;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;102.487.058.354.672
975704;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;19;19;102.487.058.354.672
