DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;FT;DPTO;fex_c_2011
973803;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;560.293.480.729.749
973803;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;560.293.480.729.749
973804;1;1;1;50;8;1;6;ESTA PENSIONADO;2;2;2;2;;;2;;;;;;;;1;8;509.556.138.117.743
973804;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;509.556.138.117.743
973804;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;509.556.138.117.743
973805;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;419.603.013.003.308
973805;1;2;1;50;8;1;5;;;;;;;;;;;;;;;;1;8;419.603.013.003.308
973806;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;446.309.162.185.581
973806;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;446.309.162.185.581
973806;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;446.309.162.185.581
973806;1;4;1;50;8;4;4;;2;2;2;2;;;2;;;;;;;;1;8;446.309.162.185.581
973807;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;597.338.753.912.344
973807;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;597.338.753.912.344
973808;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;478.501.622.742.292
973808;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;478.501.622.742.292
973808;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;478.501.622.742.292
973809;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;647.054.200.345.392
973809;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;647.054.200.345.392
973809;2;1;2;50;8;1;1;;;;;;;;;;;;;;;;1;8;647.054.200.345.392
973809;2;2;2;50;8;2;1;;;;;;;;;;;;;;;;1;8;647.054.200.345.392
973809;2;3;2;50;8;2;3;;2;2;2;2;;;2;;;;;;;;1;8;647.054.200.345.392
973809;2;5;2;50;8;5;4;;2;2;2;2;;;2;;;;;;;;1;8;647.054.200.345.392
973810;1;1;1;50;8;1;6;ESTA PENSIONADA;2;2;2;2;;;2;;;;;;;;1;8;432.600.467.494.481
973810;1;2;1;50;8;1;5;;;;;;;;;;;;;;;;1;8;432.600.467.494.481
973812;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;536.552.136.777.856
973812;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;536.552.136.777.856
973814;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;547.000.481.275.421
973814;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;547.000.481.275.421
973814;1;3;1;50;8;3;2;;2;2;2;1;1;;;;;;;;;1;1;8;547.000.481.275.421
973814;1;4;1;50;8;2;3;;2;2;2;2;;;2;;;;;;;;1;8;547.000.481.275.421
973815;1;1;1;50;8;1;5;;;;;;;;;;;;;;;;1;8;572.186.242.855.571
973815;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;572.186.242.855.571
973815;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;572.186.242.855.571
973815;1;4;1;50;8;3;3;;2;2;2;2;;;2;;;;;;;;1;8;572.186.242.855.571
973815;1;5;1;50;8;3;3;;2;2;2;2;;;2;;;;;;;;1;8;572.186.242.855.571
973815;1;7;1;50;8;7;3;;2;2;2;2;;;2;;;;;;;;1;8;572.186.242.855.571
973816;1;1;1;50;8;1;6;ESTA PENSIONADA;2;2;2;2;;;2;;;;;;;;1;8;434.433.025.321.448
973816;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;434.433.025.321.448
973816;1;3;1;50;8;2;3;;2;2;2;2;;;2;;;;;;;;1;8;434.433.025.321.448
973818;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;650.274.595.504.869
973818;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;650.274.595.504.869
973818;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;650.274.595.504.869
973818;1;4;1;50;8;4;1;;;;;;;;;;;;;;;;1;8;650.274.595.504.869
973818;1;5;1;50;8;5;1;;;;;;;;;;;;;;;;1;8;650.274.595.504.869
973818;1;6;1;50;8;6;1;;;;;;;;;;;;;;;;1;8;650.274.595.504.869
973818;1;7;1;50;8;7;6;ESTA HACIENDO TRAMITES PARA ESTUDIAR;2;2;2;2;;;2;;;;;;;;1;8;650.274.595.504.869
973818;1;8;1;50;8;8;4;;2;2;2;2;;;2;;;;;;;;1;8;650.274.595.504.869
973818;1;9;1;50;8;9;1;;;;;;;;;;;;;;;;1;8;650.274.595.504.869
973819;1;1;1;50;8;1;6;PENSIONADO;2;2;2;2;;;2;;;;;;;;1;8;432.906.942.234.009
973819;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;432.906.942.234.009
973820;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;572.169.617.593.882
973820;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;572.169.617.593.882
973820;1;3;1;50;8;3;2;;2;2;2;1;2;;;;;;;;;1;1;8;572.169.617.593.882
973821;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;6.210.246.482.957
973821;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;6.210.246.482.957
973821;1;3;1;50;8;3;2;;2;2;2;1;2;;;;;;;;;1;1;8;6.210.246.482.957
973821;1;4;1;50;8;4;2;;2;2;2;1;2;;;;;;;;;1;1;8;6.210.246.482.957
973822;1;1;1;50;8;1;3;;2;2;2;2;;;2;;;;;;;;1;8;3.069.931.761.162
973822;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;3.069.931.761.162
973822;1;3;1;50;8;3;2;;2;2;2;1;2;;;;;;;;;1;1;8;3.069.931.761.162
973822;1;4;1;50;8;4;1;;;;;;;;;;;;;;;;1;8;3.069.931.761.162
973823;1;1;1;50;8;1;4;;2;2;2;2;;;2;;;;;;;;1;8;526.979.702.545.999
973823;1;2;1;50;8;2;3;;2;2;2;2;;;2;;;;;;;;1;8;526.979.702.545.999
973823;1;3;1;50;8;3;3;;2;2;2;2;;;2;;;;;;;;1;8;526.979.702.545.999
973823;1;4;1;50;8;1;3;;2;2;2;2;;;2;;;;;;;;1;8;526.979.702.545.999
973824;1;1;1;50;8;1;4;;2;2;2;2;;;2;;;;;;;;1;8;495.404.113.183.621
973825;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;475.581.048.915.683
973825;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;475.581.048.915.683
973825;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;475.581.048.915.683
973825;1;4;1;50;8;4;1;;;;;;;;;;;;;;;;1;8;475.581.048.915.683
973826;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;450.657.528.378.759
973826;1;2;1;50;8;1;6;ESTA DESCANSANDO;2;2;2;2;;;2;;;;;;;;1;8;450.657.528.378.759
973827;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;538.384.694.604.823
973827;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;538.384.694.604.823
973827;1;3;1;50;8;3;3;;2;2;2;2;;;2;;;;;;;;1;8;538.384.694.604.823
973828;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;615.033.890.488.557
973828;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;615.033.890.488.557
973828;1;3;1;50;8;3;3;;2;2;2;2;;;2;;;;;;;;1;8;615.033.890.488.557
973828;1;4;1;50;8;4;3;;2;2;2;2;;;2;;;;;;;;1;8;615.033.890.488.557
973829;1;1;1;50;8;1;4;;2;2;2;2;;;2;;;;;;;;1;8;643.163.910.322.122
973829;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;643.163.910.322.122
973829;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;643.163.910.322.122
973829;1;4;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;643.163.910.322.122
973829;1;5;1;50;8;1;3;;2;2;2;2;;;2;;;;;;;;1;8;643.163.910.322.122
973829;1;6;1;50;8;1;3;;2;2;2;2;;;2;;;;;;;;1;8;643.163.910.322.122
973829;1;7;1;50;8;7;2;;2;2;2;1;1;;;;;;;;;1;1;8;643.163.910.322.122
973829;1;8;1;50;8;8;4;;2;2;2;2;;;2;;;;;;;;1;8;643.163.910.322.122
973829;1;10;1;50;8;10;4;;2;2;2;2;;;2;;;;;;;;1;8;643.163.910.322.122
973831;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;420.740.955.892.036
973831;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;420.740.955.892.036
973831;1;3;1;50;8;3;3;;2;2;2;2;;;2;;;;;;;;1;8;420.740.955.892.036
973831;1;4;1;50;8;4;1;;;;;;;;;;;;;;;;1;8;420.740.955.892.036
973833;1;1;1;50;8;2;5;;;;;;;;;;;;;;;;1;8;389.446.520.220.364
973833;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;389.446.520.220.364
973833;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;389.446.520.220.364
973833;1;4;1;50;8;3;3;;2;2;2;2;;;2;;;;;;;;1;8;389.446.520.220.364
973833;1;5;1;50;8;5;3;;2;2;2;2;;;2;;;;;;;;1;8;389.446.520.220.364
973833;1;6;1;50;8;6;3;;2;2;2;2;;;2;;;;;;;;1;8;389.446.520.220.364
973833;1;7;1;50;8;7;1;;;;;;;;;;;;;;;;1;8;389.446.520.220.364
973833;1;8;1;50;8;8;1;;;;;;;;;;;;;;;;1;8;389.446.520.220.364
973835;1;1;1;50;8;1;4;;2;2;2;2;;;2;;;;;;;;1;8;499.322.392.867.576
973835;1;2;1;50;8;2;2;;2;2;2;1;2;;;;;;;;;1;1;8;499.322.392.867.576
973835;1;3;1;50;8;3;2;;2;2;2;1;2;;;;;;;;;1;1;8;499.322.392.867.576
973835;1;4;1;50;8;4;3;;2;2;2;2;;;2;;;;;;;;1;8;499.322.392.867.576
973836;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;544.835.407.916.677
973836;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;544.835.407.916.677
973836;1;5;1;50;8;5;6;NINGUNA;2;2;2;2;;;2;;;;;;;;1;8;544.835.407.916.677
973836;1;6;1;50;8;6;1;;;;;;;;;;;;;;;;1;8;544.835.407.916.677
973836;1;7;1;50;8;6;3;;2;2;2;2;;;2;;;;;;;;1;8;544.835.407.916.677
973836;1;8;1;50;8;8;6;NINGUNA;2;2;2;2;;;2;;;;;;;;1;8;544.835.407.916.677
973837;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;501.394.870.990.765
973838;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;643.394.780.176.773
973838;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;643.394.780.176.773
973838;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;643.394.780.176.773
973838;1;6;1;50;8;6;1;;;;;;;;;;;;;;;;1;8;643.394.780.176.773
973838;1;7;1;50;8;7;4;;2;2;2;2;;;2;;;;;;;;1;8;643.394.780.176.773
973840;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;643.782.920.375.484
973840;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;643.782.920.375.484
973840;2;1;2;50;8;1;1;;;;;;;;;;;;;;;;1;8;643.782.920.375.484
973840;2;2;2;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;643.782.920.375.484
973841;1;1;1;50;8;1;4;;2;2;2;2;;;2;;;;;;;;1;8;554.302.722.922.605
973841;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;554.302.722.922.605
973842;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;446.752.492.428.602
973842;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;446.752.492.428.602
973842;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;446.752.492.428.602
973842;1;4;1;50;8;4;4;;2;2;2;2;;;2;;;;;;;;1;8;446.752.492.428.602
973843;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;477.653.527.038.872
973844;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;432.906.942.234.009
973844;1;2;1;50;8;2;4;;1;;;;;;;;;;;;;;1;8;432.906.942.234.009
973845;1;1;1;50;8;1;5;;;;;;;;;;;;;;;;1;8;600.203.878.170.416
973845;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;600.203.878.170.416
973845;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;600.203.878.170.416
973846;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;602.984.212.673.112
973846;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;602.984.212.673.112
973846;1;3;1;50;8;3;6;ESCUCHAR MUSICA;2;2;2;2;;;2;;;;;;;;1;8;602.984.212.673.112
973846;1;4;1;50;8;4;4;;2;2;2;2;;;2;;;;;;;;1;8;602.984.212.673.112
973846;1;5;1;50;8;5;1;;;;;;;;;;;;;;;;1;8;602.984.212.673.112
973846;1;6;1;50;8;6;4;;2;2;2;2;;;2;;;;;;;;1;8;602.984.212.673.112
973846;1;8;1;50;8;2;5;;;;;;;;;;;;;;;;1;8;602.984.212.673.112
973847;1;1;1;50;8;1;6;LEER PERIODICP;2;2;2;2;;;2;;;;;;;;1;8;470.356.980.877.003
973847;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;470.356.980.877.003
973847;1;3;1;50;8;3;4;;2;2;2;2;;;2;;;;;;;;1;8;470.356.980.877.003
973847;1;5;1;50;8;5;6;SALIR CON LOSAMIGOS;2;2;2;2;;;1;12;;;;;;;1;8;470.356.980.877.003
973848;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;572.585.312.830.655
973848;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;572.585.312.830.655
973848;1;3;1;50;8;3;6;ESCUCHAR MUSICA;2;2;2;2;;;2;;;;;;;;1;8;572.585.312.830.655
973848;1;4;1;50;8;4;6;ESCUCHAR MUSICA;2;2;2;2;;;1;4;;2;;2;;;1;8;572.585.312.830.655
973848;1;5;1;50;8;5;6;ESCUCHAR MUSICA;2;2;2;2;;;2;;;;;;;;1;8;572.585.312.830.655
973848;1;6;1;50;8;1;6;JUGAR CON AMIGOS;2;2;2;2;;;2;;;;;;;;1;8;572.585.312.830.655
973848;1;7;1;50;8;1;4;;2;2;2;2;;;2;;;;;;;;1;8;572.585.312.830.655
973850;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;476.225.734.672.304
973850;1;2;1;50;8;2;4;;2;2;2;1;2;;;;;;;;;1;1;8;476.225.734.672.304
973851;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;536.956.902.238.255
973851;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;536.956.902.238.255
973851;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;536.956.902.238.255
973851;1;4;1;50;8;4;2;;2;2;2;1;2;;;;;;;;;1;1;8;536.956.902.238.255
973852;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;597.338.753.912.344
973852;1;2;1;50;8;2;4;;1;;;;;;;;;;;;;;1;8;597.338.753.912.344
973853;1;1;1;50;8;1;6;HABLAR;2;2;2;2;;;2;;;;;;;;1;8;385.847.783.911.339
973853;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;385.847.783.911.339
973853;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;385.847.783.911.339
973853;1;4;1;50;8;4;1;;;;;;;;;;;;;;;;1;8;385.847.783.911.339
973853;1;5;1;50;8;5;6;VER TELEVISION;2;2;2;2;;;2;;;;;;;;1;8;385.847.783.911.339
973853;1;6;1;50;8;6;1;;;;;;;;;;;;;;;;1;8;385.847.783.911.339
973854;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;44.858.505.025.557
973854;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;44.858.505.025.557
973854;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;44.858.505.025.557
973854;1;4;1;50;8;4;1;;;;;;;;;;;;;;;;1;8;44.858.505.025.557
973854;1;5;1;50;8;3;6;VER TELEVISION;2;2;2;2;;;2;;;;;;;;1;8;44.858.505.025.557
973855;1;1;1;50;8;1;6;LEER;2;2;2;2;;;2;;;;;;;;1;8;450.657.528.378.759
973855;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;450.657.528.378.759
973856;1;1;1;50;8;1;5;;;;;;;;;;;;;;;;1;8;325.050.237.000.478
973856;1;2;1;50;8;2;5;;;;;;;;;;;;;;;;1;8;325.050.237.000.478
973856;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;325.050.237.000.478
973856;1;4;1;50;8;4;4;;2;2;2;2;;;2;;;;;;;;1;8;325.050.237.000.478
973858;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;448.043.429.291.678
973858;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;448.043.429.291.678
973858;1;3;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;448.043.429.291.678
973859;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;6.050.566.907.963
973859;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;6.050.566.907.963
973859;1;3;1;50;8;3;3;;2;2;2;2;;;2;;;;;;;;1;8;6.050.566.907.963
973859;1;4;1;50;8;4;3;;2;2;2;2;;;2;;;;;;;;1;8;6.050.566.907.963
973860;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;57.359.740.996.045
973860;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;57.359.740.996.045
973861;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;478.501.622.742.292
973861;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;478.501.622.742.292
973861;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;478.501.622.742.292
973862;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;397.640.916.168.874
973862;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;397.640.916.168.874
973862;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;397.640.916.168.874
973862;1;4;1;50;8;4;1;;;;;;;;;;;;;;;;1;8;397.640.916.168.874
973863;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;560.293.480.729.749
973863;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;560.293.480.729.749
973864;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;440.571.568.408.458
973864;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;440.571.568.408.458
973864;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;440.571.568.408.458
973864;1;4;1;50;8;4;3;;2;2;2;2;;;2;;;;;;;;1;8;440.571.568.408.458
973864;1;5;1;50;8;5;4;;2;2;2;2;;;2;;;;;;;;1;8;440.571.568.408.458
973865;1;1;1;50;8;1;4;;2;2;2;2;;;2;;;;;;;;1;8;488.101.871.536.437
973865;1;2;1;50;8;2;3;;2;2;2;2;;;2;;;;;;;;1;8;488.101.871.536.437
973865;1;3;1;50;8;3;3;;2;2;2;2;;;2;;;;;;;;1;8;488.101.871.536.437
973867;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;521.432.274.981.876
973867;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;521.432.274.981.876
973867;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;521.432.274.981.876
973867;1;4;1;50;8;4;3;;2;2;2;2;;;2;;;;;;;;1;8;521.432.274.981.876
973868;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;536.552.136.777.856
973868;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;536.552.136.777.856
973869;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;523.248.207.547.155
973869;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;523.248.207.547.155
973870;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;595.062.606.318.129
973870;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;595.062.606.318.129
973870;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;595.062.606.318.129
973870;1;4;1;50;8;4;1;;;;;;;;;;;;;;;;1;8;595.062.606.318.129
973871;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;570.047.385.387.472
973871;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;570.047.385.387.472
973871;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;570.047.385.387.472
973871;1;4;1;50;8;4;1;;;;;;;;;;;;;;;;1;8;570.047.385.387.472
973871;1;5;1;50;8;5;1;;;;;;;;;;;;;;;;1;8;570.047.385.387.472
973871;2;1;2;50;8;1;1;;;;;;;;;;;;;;;;1;8;570.047.385.387.472
973871;2;2;2;50;8;2;6;NINGUNA;2;2;2;2;;;2;;;;;;;;1;8;570.047.385.387.472
973871;2;3;2;50;8;3;3;;2;2;2;2;;;2;;;;;;;;1;8;570.047.385.387.472
973871;2;4;2;50;8;4;3;;2;2;2;2;;;2;;;;;;;;1;8;570.047.385.387.472
973872;1;1;1;50;8;1;4;;2;2;2;2;;;2;;;;;;;;1;8;463.654.982.869.931
973872;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;463.654.982.869.931
973873;1;1;1;50;8;1;4;;2;2;2;2;;;2;;;;;;;;1;8;495.404.113.183.621
973875;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;431.479.149.867.441
973875;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;431.479.149.867.441
973875;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;431.479.149.867.441
973877;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;627.896.368.811.039
973877;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;627.896.368.811.039
973877;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;627.896.368.811.039
973877;1;4;1;50;8;4;4;;2;2;2;2;;;2;;;;;;;;1;8;627.896.368.811.039
973877;1;5;1;50;8;5;2;;2;2;2;1;1;;;;;;;;;1;1;8;627.896.368.811.039
973877;1;8;1;50;8;8;4;;2;2;2;2;;;2;;;;;;;;1;8;627.896.368.811.039
973878;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;370.103.296.544.869
973878;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;370.103.296.544.869
973878;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;370.103.296.544.869
973879;1;1;1;50;8;1;2;;2;2;2;1;1;;;;;;;;;1;1;8;478.058.292.499.271
973879;1;2;1;50;8;2;2;;2;2;2;1;1;;;;;;;;;1;1;8;478.058.292.499.271
973879;1;3;1;50;8;3;3;;2;2;2;2;;;2;;;;;;;;1;8;478.058.292.499.271
973880;1;1;1;50;8;1;6;ESTA  ENFERMO;2;2;2;2;;;2;;;;;;;;1;8;450.657.528.378.759
973880;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;450.657.528.378.759
973881;1;1;1;50;8;1;4;;2;2;2;2;;;2;;;;;;;;1;8;466.182.155.635.138
973881;1;2;1;50;8;2;6;DISFRUTA SUS  VACACIONES;2;2;2;2;;;2;;;;;;;;1;8;466.182.155.635.138
973882;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;525.080.765.374.122
973882;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;525.080.765.374.122
973882;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;525.080.765.374.122
973883;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;560.293.480.729.749
973883;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;560.293.480.729.749
973884;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;52.854.435.041.606
973884;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;52.854.435.041.606
973884;1;4;1;50;8;4;6;ESTA  EN  SILLA DE RUEDAS  ES  PENSIONADA  POR  LA  MUERTE  DE SU   ESPOSO;2;2;2;2;;;2;;;;;;;;1;8;52.854.435.041.606
973885;1;1;1;50;8;1;4;;2;2;2;2;;;2;;;;;;;;1;8;503.375.214.097.598
973885;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;503.375.214.097.598
973885;1;3;1;50;8;3;2;;2;2;2;1;2;;;;;;;;;1;1;8;503.375.214.097.598
973885;1;4;1;50;8;3;6;DISFRUTA  VACACIONES  ESCOLARES;2;2;2;2;;;2;;;;;;;;1;8;503.375.214.097.598
973886;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;562.126.038.556.717
973886;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;562.126.038.556.717
973886;1;3;1;50;8;3;3;;2;2;2;2;;;2;;;;;;;;1;8;562.126.038.556.717
973887;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;634.733.342.986.801
973887;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;634.733.342.986.801
973887;1;3;1;50;8;3;6;SE  GRADUA  EL  18  DE  DIC  2008  TODAVIA  NO HA  EMPEZADO A  BUSCAR  TRABAJO;2;2;2;2;;;2;;;;;;;;1;8;634.733.342.986.801
973887;1;4;1;50;8;4;1;;;;;;;;;;;;;;;;1;8;634.733.342.986.801
973887;1;5;1;50;8;5;1;;;;;;;;;;;;;;;;1;8;634.733.342.986.801
973887;1;6;1;50;8;6;2;;2;2;2;1;1;;;;;;;;;1;1;8;634.733.342.986.801
973888;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;474.153.256.549.115
973888;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;474.153.256.549.115
973888;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;474.153.256.549.115
973888;1;4;1;50;8;4;4;;2;2;2;2;;;2;;;;;;;;1;8;474.153.256.549.115
973888;1;5;1;50;8;5;6;ESTA   HACIENDO  LAS  VUELTAS  PARA  HACER  EL CURO  DE  VIGILANCIA;2;2;2;2;;;2;;;;;;;;1;8;474.153.256.549.115
973889;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;505.514.246.664.094
973889;1;2;1;50;8;2;1;;;;;;;;;;;;;;;;1;8;505.514.246.664.094
973889;1;3;1;50;8;3;1;;;;;;;;;;;;;;;;1;8;505.514.246.664.094
973889;1;5;1;50;8;5;1;;;;;;;;;;;;;;;;1;8;505.514.246.664.094
973889;1;6;1;50;8;6;1;;;;;;;;;;;;;;;;1;8;505.514.246.664.094
973890;1;1;1;50;8;1;1;;;;;;;;;;;;;;;;1;8;443.355.286.731.575
973890;1;2;1;50;8;2;4;;2;2;2;2;;;2;;;;;;;;1;8;443.355.286.731.575
