DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4228396;1;3;1;10;2;2;6;2014;2;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;12;18;477,965445148219
4228397;1;1;1;10;1;1;12;1988;28;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;551,259840971572
4228397;1;2;1;10;2;2;12;1991;25;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;12;18;551,259840971572
4228397;1;3;1;10;2;2;1;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;18;551,259840971572
4228397;1;4;1;10;2;2;5;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;551,259840971572
4228397;1;5;1;10;2;2;9;2015;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;18;551,259840971572
4228398;1;1;1;10;1;1;11;1985;31;1;3;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;12;18;493,03249251358
4228398;1;2;1;10;2;2;10;1986;30;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;18;493,03249251358
4228398;1;3;1;10;2;2;1;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;18;493,03249251358
4228398;1;4;1;10;2;1;12;2013;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;18;493,03249251358
4228399;1;1;1;10;1;1;12;1982;34;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;12;18;384,383267591378
4228399;1;2;1;10;2;2;6;1989;27;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;18;384,383267591378
4228399;1;3;1;10;2;1;2;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;12;18;384,383267591378
4228400;1;1;1;10;1;2;12;1974;42;1;2;2;1;12; ; ; ;1;1;2; ;3;3; ; ;2;3;12;18;689,967428386985
4228400;1;2;1;10;2;1;11;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;18;689,967428386985
4228400;1;3;1;10;1;1;8;2009;7;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;12;18;689,967428386985
4228400;1;4;1;10;1;2;5;2011;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;12;18;689,967428386985
4228400;1;5;1;10;1;1;7;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;18;689,967428386985
4228414;1;1;1;10;1;1;1;1984;32;1;2;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;12;18;298,404780846377
4228414;1;2;1;10;2;2;4;1986;30;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;18;298,404780846377
4228414;1;3;1;10;3;2;11;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;18;298,404780846377
4228414;1;4;1;10;2;2;10;2010;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;12;18;298,404780846377
4228415;1;1;1;10;1;1;11;1963;53;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;18;575,669066009826
4228415;1;2;1;10;2;2;5;1985;31;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;575,669066009826
4228415;1;3;1;10;3;1;3;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;12;18;575,669066009826
4228415;1;4;1;10;4;2;6;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;18;575,669066009826
4228415;1;5;1;10;2;2;1;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;18;575,669066009826
4228415;1;6;1;10;2;2;6;2010;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;12;18;575,669066009826
4228415;1;7;1;10;2;2;8;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;575,669066009826
4228416;1;1;1;10;1;2;11;1973;43;1;4;1; ; ;2;1;48000;2;1;2; ;6;6;4; ;2;17;12;18;386,690491797579
4228416;1;2;1;10;2;2;2;2002;14;3;6;1; ; ;2;5; ;2;1;1;1;4;8; ; ;2;8;12;18;386,690491797579
4228416;1;3;1;10;3;1;11;2005;11;3;6;1; ; ;2;5; ;2;1;1;1;4;0; ; ;2;5;12;18;386,690491797579
4228416;1;4;1;10;1;1;2;2013;3;3; ;1; ; ;2;5; ;2;2;2; ;1;0; ; ;2;0;12;18;386,690491797579
4228417;1;1;1;10;1;1;3;1985;31;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;516,309856412477
4228417;1;2;1;10;2;2;12;1994;22;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;516,309856412477
4228417;1;3;1;10;3;1;3;2011;5;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;12;18;516,309856412477
4228429;1;1;1;10;1;1;1;1984;32;1;2;2;1;18; ; ; ;2;1;2; ;3;3; ; ;2;3;12;18;652,103593899993
4228429;1;2;1;10;2;2;1;1987;29;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;12;18;652,103593899993
4228429;1;3;1;10;2;1;11;2009;7;3; ;2;1;18; ; ; ;2;1;1;1;3;1; ; ;2;1;12;18;652,103593899993
4228429;1;4;1;10;2;1;8;2013;3;3; ;2;1;18; ; ; ;1;2;2; ;1;0; ; ;2;0;12;18;652,103593899993
4228429;1;5;1;10;2;2;12;2014;2;3; ;2;2; ; ; ; ;1; ; ; ; ; ; ; ;2; ;12;18;652,103593899993
4228432;1;1;1;10;1;1;10;1948;68;1;4;2;2; ; ; ; ;2;1;2; ;3;5; ; ;2;5;12;18;321,057731230172
4228433;1;1;1;10;1;1;1;1985;31;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;12;18;624,959081334679
4228433;1;2;1;10;2;2;3;1993;23;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;18;624,959081334679
4228433;1;3;1;10;3;1;7;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;18;624,959081334679
4228433;1;4;1;10;2;2;7;2011;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;624,959081334679
4228434;1;1;1;10;1;1;12;1956;60;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;18;369,316220226017
4228434;1;2;1;10;2;2;8;1961;55;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;18;369,316220226017
4228435;1;1;1;10;1;1;6;1985;31;1;2;2;1;8; ; ; ;2;1;2; ;3;5; ; ;2;5;12;18;357,238755026064
4228435;1;2;1;10;2;2;10;1994;22;2;2;2;1;8; ; ; ;1;1;2; ;5;11;2; ;2;11;12;18;357,238755026064
4228436;1;1;1;10;1;1;2;1971;45;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;225,312166204966
4228436;1;2;1;10;2;2;11;1967;49;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;18;225,312166204966
4228437;1;1;1;10;1;1;8;1979;37;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;18;384,383267591378
4228437;1;2;1;10;2;2;5;1989;27;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;384,383267591378
4228437;1;3;1;10;2;1;7;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;12;18;384,383267591378
4228438;1;1;1;10;1;1;9;1990;26;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;18;465,887979948266
4228438;1;2;1;10;2;2;3;1998;18;2;1;2;2; ; ; ; ;2;1;2; ;3;2; ; ;2;2;12;18;465,887979948266
4228438;1;3;1;10;2;2;2;2014;2;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;12;18;465,887979948266
4228439;1;1;1;10;1;2;10;1956;60;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;18;443,3610785089
4228439;1;2;1;10;2;1;3;1999;17;4;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;12;18;443,3610785089
4228439;1;3;1;10;3;2;4;2002;14;4;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;12;18;443,3610785089
4228440;1;1;1;10;1;1;3;1971;45;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;444,349102910423
4228440;1;2;1;10;2;2;6;1979;37;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;444,349102910423
4228440;1;3;1;10;3;1;3;2004;12;3;6;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;18;444,349102910423
4228440;1;4;1;10;2;1;9;2012;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;444,349102910423
4228441;1;1;1;10;1;1;7;1998;18;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;503,751814435258
4228441;1;2;1;10;2;2;4;1999;17;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;503,751814435258
4228441;1;3;1;10;2;2;10;2015;1;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;12;18;503,751814435258
4228442;1;1;1;10;1;1;8;1950;66;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;18;369,316220226017
4228442;1;2;1;10;2;2;8;1956;60;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;369,316220226017
4228443;1;1;1;10;1;1;1;1985;31;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;552,998327832625
4228443;1;2;1;10;2;2;9;1984;32;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;552,998327832625
4228443;1;3;1;10;3;1;12;2003;13;3;6;2;2; ; ; ; ;1;1;1;1;4;7; ; ;2;7;12;18;552,998327832625
4228443;1;4;1;10;2;2;12;2008;8;3; ;2;2; ; ; ; ;1;1;1;1;3;3; ; ;2;3;12;18;552,998327832625
4228443;1;5;1;10;2;1;5;2012;4;3; ;2;2; ; ; ; ;2;2;2; ;1;0; ; ;2;0;12;18;552,998327832625
4228444;1;1;1;10;1;1;3;1957;59;1;4;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;12;18;321,057731230172
4228445;1;1;1;10;1;1;11;1985;31;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;493,03249251358
4228445;1;2;1;10;2;2;2;1990;26;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;18;493,03249251358
4228445;1;3;1;10;2;2;7;2008;8;3; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;18;493,03249251358
4228445;1;4;1;10;2;1;2;2012;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;493,03249251358
4228446;1;1;1;10;1;1;11;1950;66;1;2;1; ; ;1;2;86200;2;1;2; ;4;7; ; ;2;7;12;18;369,316220226017
4228446;1;2;1;10;2;2;10;1960;56;2;2;1; ; ;1;5; ;2;1;2; ;4;7; ; ;2;7;12;18;369,316220226017
4228447;1;1;1;10;1;1;3;1980;36;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;357,238755026064
4228447;1;2;1;10;2;2;6;2000;16;2;1;2;2; ; ; ; ;2;1;2; ;3;5; ; ;2;5;12;18;357,238755026064
4228448;1;1;1;10;1;1;12;1974;42;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;18;225,312166204966
4228448;1;2;1;10;2;2;5;1971;45;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;18;225,312166204966
4228449;1;1;1;10;1;1;10;1989;27;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;18;384,383267591378
4228449;1;2;1;10;2;2;8;1991;25;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;384,383267591378
4228449;1;3;1;10;2;1;8;2009;7;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;384,383267591378
4228450;1;1;1;10;1;1;3;1957;59;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;18;185,346682237401
4228450;1;2;1;10;2;2;8;1967;49;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;18;185,346682237401
4228460;1;1;1;10;1;1;9;1978;38;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;309,687226562265
4228460;1;2;1;10;2;2;10;1985;31;2;2;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;12;18;309,687226562265
4228460;1;3;1;10;3;2;3;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;12;18;309,687226562265
4228460;1;4;1;10;4;1;10;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;12;18;309,687226562265
4228460;1;5;1;10;5;1;8;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;12;18;309,687226562265
4228461;1;1;1;10;1;1;6;1994;22;1;1;2;2; ; ; ; ;2;1;2; ;3;5; ; ;2;5;12;18;554,173690899468
4228461;1;2;1;10;2;2;10;1996;20;2;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;12;18;554,173690899468
4228461;1;3;1;10;2;1;6;2008;8;9; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;18;554,173690899468
4228462;1;1;1;10;1;1;12;1930;85;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;369,316220226017
4228462;1;2;1;10;2;2;10;1950;66;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;369,316220226017
4228463;1;1;1;10;1;1;9;1977;39;1;2;2;1;48; ; ; ;2;1;2; ;3;2; ; ;2;2;12;18;333,961391127168
4228463;1;2;1;10;2;2;3;1990;26;2;2;2;2; ; ; ; ;1;1;2; ;3;4; ; ;2;4;12;18;333,961391127168
4228463;1;3;1;10;2;2;3;2011;5;3; ;2;2; ; ; ; ;1;2;2; ;1;0; ; ;2;0;12;18;333,961391127168
4228464;1;1;1;10;1;1;9;1993;23;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;18;639,545551922774
4228464;1;2;1;10;2;2;11;1980;36;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;639,545551922774
4228464;1;3;1;10;2;2;6;2008;8;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;639,545551922774
4228464;1;4;1;10;2;1;11;2011;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;639,545551922774
4228464;1;5;1;10;2;2;2;2015;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;18;639,545551922774
4228465;1;1;1;10;1;1;12;1953;63;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;18;321,057731230172
4228472;1;1;1;10;1;1;8;1966;50;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;18;741,386728949603
4228472;1;2;1;10;2;2;1;1978;38;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;741,386728949603
4228472;1;3;1;10;3;2;3;1999;17;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;12;18;741,386728949603
4228472;1;4;1;10;4;1;2;2001;15;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;18;741,386728949603
4228472;1;5;1;10;5;1;4;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;18;741,386728949603
4228472;1;6;1;10;6;1;2;2005;11;3;6;1; ; ;3; ; ;2;2;2; ;2;1; ; ;2;0;12;18;741,386728949603
4228472;1;7;1;10;2;1;4;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;12;18;741,386728949603
4228472;1;8;1;10;2;2;11;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;12;18;741,386728949603
4228472;1;9;1;10;2;2;5;2016;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;12;18;741,386728949603
4228473;1;1;1;10;1;1;6;1962;54;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;18;463,155855134752
4228473;1;2;1;10;2;2;8;1950;66;5;4;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;18;463,155855134752
4228473;1;3;1;10;2;1;1;1984;32;5;6;2;2; ; ; ; ;2;2;2; ;1;0; ; ;2;0;12;18;463,155855134752
4228474;1;1;1;10;1;1;4;1981;35;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;18;502,576451368415
4228474;1;2;1;10;2;2;7;1988;28;2;3;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;12;18;502,576451368415
4228474;1;3;1;10;3;1;3;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;18;502,576451368415
4228474;1;4;1;10;2;2;4;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;18;502,576451368415
4228474;1;5;1;10;2;2;5;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;502,576451368415
4228475;1;1;1;10;1;2;4;1933;83;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;441,053854302699
4228475;1;2;1;10;2;1;1;1962;54;3;4;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;18;441,053854302699
4228476;1;1;1;10;1;1;3;1981;35;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;444,349102910423
4228476;1;2;1;10;2;2;7;1982;34;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;12;18;444,349102910423
4228476;1;3;1;10;3;1;1;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;12;18;444,349102910423
4228476;1;4;1;10;2;1;2;2010;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;12;18;444,349102910423
4228477;1;1;1;10;1;1;4;1990;26;1;2;2;2; ; ; ; ;2;1;2; ;3;3; ; ;2;3;12;18;444,349102910423
4228477;1;2;1;10;2;2;5;1973;43;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;18;444,349102910423
4228477;1;3;1;10;3;1;5;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;18;444,349102910423
4228477;1;4;1;10;2;1;6;2011;5;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;12;18;444,349102910423
4228483;1;1;1;10;1;1;2;1988;28;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;18;741,386728949603
4228483;1;2;1;10;2;2;1;1992;24;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;741,386728949603
4228483;1;3;1;10;2;2;10;2009;7;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;12;18;741,386728949603
4228483;1;4;1;10;2;1;9;2011;5;3; ;1; ; ;3; ; ;2;2;1;1;2;1; ; ;2;0;12;18;741,386728949603
4228483;1;5;1;10;2;1;9;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;741,386728949603
4228483;1;6;1;10;2;2;10;2016;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;12;18;741,386728949603
4228484;1;1;1;10;1;1;4;1983;33;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;18;442,61061604937
4228484;1;2;1;10;2;2;3;1989;27;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;12;18;442,61061604937
4228484;1;3;1;10;2;2;2;2010;6;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;12;18;442,61061604937
4228484;1;4;1;10;2;2;11;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;442,61061604937
4228485;1;1;1;10;1;1;9;1951;65;1;6;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;18;321,057731230172
4228486;1;1;1;10;1;1;7;1996;20;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;386,690491797579
4228486;1;2;1;10;2;2;5;1986;30;2;1;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;12;18;386,690491797579
4228486;1;3;1;10;3;2;9;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;12;18;386,690491797579
4228486;1;4;1;10;2;1;10;2010;6;3; ;2;2; ; ; ; ;2;2;1;1;3;0; ; ;2;0;12;18;386,690491797579
4228487;1;1;1;10;1;1;3;1996;20;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;395,102589513056
4228487;1;2;1;10;2;2;1;2003;13;2;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;12;18;395,102589513056
4228488;1;1;1;10;1;1;6;1986;30;1;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;18;516,309856412477
4228488;1;2;1;10;2;2;5;1998;18;2;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;18;516,309856412477
4228488;1;3;1;10;2;1;12;2011;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;516,309856412477
4228489;1;1;1;10;1;1;8;1985;31;1;2;2;2; ; ; ; ;2;1;2; ;4;7; ; ;2;7;12;18;384,383267591378
4228489;1;2;1;10;2;2;8;1988;28;2;2;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;12;18;384,383267591378
4228489;1;3;1;10;2;1;5;2010;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;12;18;384,383267591378
4228490;1;1;1;10;1;1;1;1986;30;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;333,961391127168
4228490;1;2;1;10;2;2;7;1985;31;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;333,961391127168
4228490;1;3;1;10;2;2;5;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;18;333,961391127168
4228491;1;1;1;10;1;2;1;1981;35;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;529,29290061287
4228491;1;2;1;10;2;2;11;1999;17;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;12;18;529,29290061287
4228491;1;3;1;10;3;1;5;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;12;18;529,29290061287
4228491;1;4;1;10;4;2;7;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;18;529,29290061287
4228491;1;5;1;10;5;1;12;2003;13;3;6;2;2; ; ; ; ;2;1;1;1;3;2; ; ;2;2;12;18;529,29290061287
4228491;1;6;1;10;6;1;10;2005;11;3;6;2;2; ; ; ; ;2;2;1;1;3;0; ; ;2;0;12;18;529,29290061287
4228491;1;7;1;10;1;2;7;2012;4;3; ;2;2; ; ; ; ;2;2;2; ;1;0; ; ;2;0;12;18;529,29290061287
4228491;1;8;1;10;1;2;11;2013;3;3; ;2;2; ; ; ; ;2;2;2; ;1;0; ; ;2;0;12;18;529,29290061287
4228492;1;1;1;10;1;1;6;1964;52;1;2;2;1;96; ; ; ;2;1;2; ;3;5; ; ;2;5;12;18;189,755555924175
4228492;1;2;1;10;2;2;10;1970;46;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;12;18;189,755555924175
4228492;1;3;1;10;3;2;10;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;12;18;189,755555924175
4228493;1;1;1;10;1;1;6;1950;66;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;185,346682237401
4228493;1;2;1;10;2;2;5;1965;51;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;18;185,346682237401
4228494;1;1;1;10;1;1;9;1974;42;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;18;417,204590345109
4228494;1;2;1;10;2;2;7;1998;18;3;6;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;12;18;417,204590345109
4228494;1;3;1;10;3;1;8;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;18;417,204590345109
4228506;1;1;1;10;1;1;6;1983;33;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;18;1373,11549995726
4228506;1;2;1;10;2;2;6;1984;32;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;12;18;1373,11549995726
4228506;1;3;1;10;3;1;7;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;12;18;1373,11549995726
4228506;1;4;1;10;4;2;1;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;18;1373,11549995726
4228506;1;5;1;10;2;1;10;2011;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;1373,11549995726
4228507;1;1;1;10;1;1;3;1987;29;1;2;1; ; ;1;1;29000;2;1;2; ;3;5; ; ;2;5;12;18;1734,26146370792
4228507;1;2;1;10;2;2;12;1994;22;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;18;1734,26146370792
4228507;1;3;1;10;2;1;9;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;18;1734,26146370792
4228508;1;1;1;10;1;1;12;1987;28;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;1929,84449453799
4228508;1;2;1;10;2;2;1;1999;17;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;18;1929,84449453799
4228508;1;3;1;10;2;2;8;2012;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;18;1929,84449453799
4228508;1;4;1;10;2;2;9;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;18;1929,84449453799
4228509;1;1;1;10;1;1;12;1980;36;1;4;1; ; ;1;1;27858;2;1;2; ;3;5; ; ;2;5;12;18;1853,69451001567
4228509;1;2;1;10;1;1;8;2008;8;3; ;1; ; ;1;5; ;2;2;1;1;3;0; ; ;2;0;12;18;1853,69451001567
4228510;1;1;1;10;1;1;1;1984;32;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;18;1536,64080450613
4228510;1;2;1;10;2;2;2;1982;34;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;18;1536,64080450613
4228510;1;3;1;10;3;2;2;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;12;18;1536,64080450613
4228510;1;4;1;10;2;1;7;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;12;18;1536,64080450613
